C27001_001E,C27001_001EA,C27001_001M,C27001_001MA,C27001_002E,C27001_002EA,C27001_002M,C27001_002MA,C27001_003E,C27001_003EA,C27001_003M,C27001_003MA,C27001_004E,C27001_004EA,C27001_004M,C27001_004MA,C27001_005E,C27001_005EA,C27001_005M,C27001_005MA,C27001_006E,C27001_006EA,C27001_006M,C27001_006MA,C27001_007E,C27001_007EA,C27001_007M,C27001_007MA,GEO_ID,NAME,state
9473441,null,3655,null,8523004,null,5789,null,6760419,null,30371,null,1762585,null,30947,null,950437,null,4347,null,933250,null,4785,null,17187,null,2631,null,0400000US13,Georgia,13
1236665,null,2981,null,1050917,null,3228,null,969060,null,6712,null,81857,null,6313,null,185748,null,841,null,184494,null,905,null,1254,null,479,null,0400000US15,Hawaii,15
1498787,null,900,null,1325250,null,1711,null,1060083,null,10613,null,265167,null,10554,null,173537,null,1578,null,172092,null,1536,null,1445,null,576,null,0400000US16,Idaho,16
12709312,null,1736,null,11213942,null,5024,null,9616856,null,31054,null,1597086,null,30686,null,1495370,null,4672,null,1469128,null,5204,null,26242,null,2687,null,0400000US17,Illinois,17
6271184,null,1579,null,5504783,null,3405,null,4640216,null,21936,null,864567,null,22303,null,766401,null,3095,null,759691,null,3074,null,6710,null,1466,null,0400000US18,Indiana,18
2951468,null,887,null,2538289,null,1769,null,2272435,null,10678,null,265854,null,10894,null,413179,null,1641,null,410621,null,1714,null,2558,null,779,null,0400000US19,Iowa,19
2738746,null,1925,null,2395950,null,2981,null,2065354,null,12489,null,330596,null,12049,null,342796,null,2251,null,340063,null,2116,null,2733,null,838,null,0400000US20,Kansas,20
4187839,null,1726,null,3650173,null,2914,null,3063279,null,15254,null,586894,null,15291,null,537666,null,2564,null,534428,null,2722,null,3238,null,964,null,0400000US21,Kentucky,21
4312891,null,2506,null,3801484,null,3913,null,3040532,null,15577,null,760952,null,15594,null,511407,null,2813,null,505225,null,3198,null,6182,null,1380,null,0400000US22,Louisiana,22
1299288,null,1217,null,1108142,null,1891,null,967275,null,7248,null,140867,null,7335,null,191146,null,1113,null,189880,null,1031,null,1266,null,580,null,0400000US23,Maine,23
5530013,null,2991,null,4876341,null,4104,null,4276382,null,14954,null,599959,null,14854,null,653672,null,2692,null,642498,null,3343,null,11174,null,2074,null,0400000US24,Maryland,24
6398787,null,1461,null,5586756,null,2488,null,5328982,null,13154,null,257774,null,12907,null,812031,null,2133,null,806291,null,2838,null,5740,null,1547,null,0400000US25,Massachusetts,25
9866139,null,1394,null,8610482,null,2999,null,7485478,null,22249,null,1125004,null,21508,null,1255657,null,2634,null,1248679,null,2915,null,6978,null,1396,null,0400000US26,Michigan,26
5150617,null,1173,null,4540218,null,2211,null,4097079,null,12969,null,443139,null,12861,null,610399,null,1911,null,606816,null,2139,null,3583,null,849,null,0400000US27,Minnesota,27
2867519,null,2708,null,2518431,null,4036,null,2009157,null,16197,null,509274,null,16646,null,349088,null,2654,null,346099,null,2781,null,2989,null,950,null,0400000US28,Mississippi,28
5795164,null,1816,null,5037914,null,3163,null,4287278,null,18624,null,750636,null,18637,null,757250,null,2482,null,752318,null,2822,null,4932,null,1331,null,0400000US29,Missouri,29
950414,null,1527,null,820961,null,1832,null,646530,null,7938,null,174431,null,8033,null,129453,null,943,null,128263,null,990,null,1190,null,426,null,0400000US30,Montana,30
1749849,null,1212,null,1526365,null,2101,null,1333083,null,8841,null,193282,null,8678,null,223484,null,1537,null,222356,null,1606,null,1128,null,526,null,0400000US31,Nebraska,31
2568111,null,1749,null,2277008,null,2532,null,1734772,null,17802,null,542236,null,17247,null,291103,null,1606,null,285640,null,1919,null,5463,null,1308,null,0400000US32,Nevada,32
1299356,null,749,null,1139997,null,1160,null,1000456,null,7758,null,139541,null,7830,null,159359,null,1000,null,158591,null,1141,null,768,null,441,null,0400000US33,New Hampshire,33
8557279,null,2156,null,7456000,null,3443,null,6417971,null,23422,null,1038029,null,22965,null,1101279,null,2783,null,1080694,null,3714,null,20585,null,2875,null,0400000US34,New Jersey,34
1951866,null,1611,null,1695775,null,2234,null,1285779,null,11041,null,409996,null,10938,null,256091,null,2046,null,247583,null,2917,null,8508,null,1796,null,0400000US35,New Mexico,35
19207057,null,2618,null,16717442,null,4798,null,14497392,null,35435,null,2220050,null,34612,null,2489615,null,4600,null,2451421,null,5987,null,38194,null,3410,null,0400000US36,New York,36
9004442,null,4686,null,7917638,null,5112,null,6493364,null,25585,null,1424274,null,25054,null,1086804,null,3320,null,1077094,null,3861,null,9710,null,1535,null,0400000US37,North Carolina,37
623970,null,1057,null,537401,null,1152,null,472291,null,4810,null,65110,null,4867,null,86569,null,548,null,86018,null,590,null,551,null,369,null,0400000US38,North Dakota,38
11296200,null,2080,null,9803022,null,4149,null,8488449,null,27019,null,1314573,null,27383,null,1493178,null,3855,null,1477579,null,4367,null,15599,null,1913,null,0400000US39,Ohio,39
3550098,null,2185,null,3084685,null,3660,null,2397060,null,14782,null,687625,null,14164,null,465413,null,2859,null,460579,null,2911,null,4834,null,1083,null,0400000US40,Oklahoma,40
3746320,null,833,null,3255578,null,2547,null,2646496,null,18546,null,609082,null,18622,null,490742,null,2378,null,485262,null,2765,null,5480,null,1355,null,0400000US41,Oregon,41
12209227,null,2068,null,10415949,null,4980,null,9277448,null,23437,null,1138501,null,23146,null,1793278,null,4354,null,1780168,null,4596,null,13110,null,1796,null,0400000US42,Pennsylvania,42
1030284,null,4423,null,889840,null,4579,null,783151,null,7663,null,106689,null,7364,null,140444,null,1064,null,139308,null,1175,null,1136,null,569,null,0400000US44,Rhode Island,44
4373390,null,2822,null,3799044,null,3631,null,3043793,null,16490,null,755251,null,16501,null,574346,null,2193,null,568572,null,2329,null,5774,null,1399,null,0400000US45,South Carolina,45
783531,null,1162,null,675299,null,1481,null,584326,null,5550,null,90973,null,5745,null,108232,null,757,null,107535,null,789,null,697,null,348,null,0400000US46,South Dakota,46
6113391,null,1928,null,5332662,null,3662,null,4504769,null,22115,null,827893,null,21619,null,780729,null,3181,null,774305,null,3484,null,6424,null,1629,null,0400000US47,Tennessee,47
23827328,null,5045,null,21467573,null,8225,null,15785386,null,41255,null,5682187,null,40112,null,2359755,null,5883,null,2296656,null,7096,null,63099,null,4892,null,0400000US48,Texas,48
2704865,null,2409,null,2465862,null,3022,null,2050034,null,14609,null,415828,null,15098,null,239003,null,1561,null,236120,null,1532,null,2883,null,850,null,0400000US49,Utah,49
615089,null,299,null,532067,null,686,null,476500,null,3451,null,55567,null,3517,null,83022,null,663,null,82629,null,641,null,393,null,280,null,0400000US50,Vermont,50
7520250,null,5297,null,6618268,null,5875,null,5729692,null,21741,null,888576,null,21549,null,901982,null,3195,null,891804,null,3519,null,10178,null,1832,null,0400000US51,Virginia,51
6428235,null,3970,null,5664486,null,4789,null,4831017,null,19338,null,833469,null,19629,null,763749,null,2854,null,755221,null,3445,null,8528,null,1798,null,0400000US53,Washington,53
1787710,null,950,null,1515258,null,1739,null,1233774,null,10327,null,281484,null,10266,null,272452,null,1350,null,270757,null,1508,null,1695,null,763,null,0400000US54,West Virginia,54
5540009,null,1255,null,4826795,null,2317,null,4325071,null,13069,null,501724,null,13342,null,713214,null,1840,null,708627,null,2126,null,4587,null,979,null,0400000US55,Wisconsin,55
523428,null,1036,null,460139,null,1628,null,387820,null,4912,null,72319,null,4793,null,63289,null,1207,null,62746,null,1202,null,543,null,272,null,0400000US56,Wyoming,56
3922338,null,1225,null,3388216,null,1609,null,3058422,null,12319,null,329794,null,12104,null,534122,null,1133,null,526156,null,1789,null,7966,null,1307,null,0400000US72,Puerto Rico,72
