B17002_001E,B17002_001EA,B17002_001M,B17002_001MA,B17002_002E,B17002_002EA,B17002_002M,B17002_002MA,B17002_003E,B17002_003EA,B17002_003M,B17002_003MA,B17002_004E,B17002_004EA,B17002_004M,B17002_004MA,B17002_005E,B17002_005EA,B17002_005M,B17002_005MA,B17002_006E,B17002_006EA,B17002_006M,B17002_006MA,B17002_007E,B17002_007EA,B17002_007M,B17002_007MA,B17002_008E,B17002_008EA,B17002_008M,B17002_008MA,B17002_009E,B17002_009EA,B17002_009M,B17002_009MA,B17002_010E,B17002_010EA,B17002_010M,B17002_010MA,B17002_011E,B17002_011EA,B17002_011M,B17002_011MA,B17002_012E,B17002_012EA,B17002_012M,B17002_012MA,B17002_013E,B17002_013EA,B17002_013M,B17002_013MA,GEO_ID,NAME,state
4154968,null,2290,null,317481,null,14418,null,193820,null,11706,null,209285,null,14053,null,209976,null,12821,null,213200,null,13098,null,199451,null,10366,null,91124,null,8005,null,120703,null,9014,null,767568,null,23264,null,598632,null,17508,null,424362,null,15254,null,809366,null,19283,null,0400000US21,Kentucky,21
4290038,null,2074,null,307178,null,18240,null,200055,null,13879,null,236985,null,15558,null,213410,null,13582,null,231015,null,15847,null,210107,null,13939,null,96726,null,9123,null,122266,null,9873,null,745281,null,22386,null,573063,null,20545,null,425283,null,18156,null,928669,null,21424,null,0400000US22,Louisiana,22
1278878,null,1741,null,59961,null,6015,null,45254,null,4833,null,52338,null,4185,null,56401,null,5254,null,61668,null,5490,null,57077,null,4600,null,28148,null,3724,null,39454,null,4697,null,239097,null,10269,null,206862,null,9853,null,145846,null,9382,null,286772,null,8692,null,0400000US23,Maine,23
5496119,null,2301,null,203556,null,12236,null,118797,null,9467,null,120641,null,10429,null,147137,null,9734,null,160268,null,13986,null,158330,null,10650,null,89755,null,9749,null,106834,null,8496,null,758518,null,24039,null,755032,null,22059,null,660946,null,20393,null,2216305,null,29351,null,0400000US24,Maryland,24
6271556,null,2206,null,281884,null,14827,null,149347,null,11990,null,195439,null,11698,null,180960,null,10770,null,198989,null,13462,null,185666,null,12610,null,90834,null,9084,null,112371,null,9453,null,819679,null,24379,null,864262,null,22463,null,762881,null,21981,null,2429244,null,30442,null,0400000US25,Massachusetts,25
9769537,null,3132,null,638058,null,18392,null,373722,null,17269,null,398496,null,16220,null,393287,null,17298,null,420477,null,17466,null,430830,null,16391,null,183111,null,11608,null,265478,null,15641,null,1718664,null,32057,null,1481583,null,29179,null,1092625,null,22813,null,2373206,null,25147,null,0400000US26,Michigan,26
5090468,null,2327,null,211005,null,10680,null,135631,null,8581,null,144275,null,8798,null,177656,null,11811,null,181926,null,12508,null,178618,null,10986,null,84808,null,6643,null,115871,null,7582,null,814113,null,20618,null,806129,null,18035,null,659302,null,15830,null,1581134,null,19961,null,0400000US27,Minnesota,27
2838810,null,2080,null,241508,null,13632,null,181906,null,14786,null,178203,null,12436,null,185978,null,13580,null,168572,null,11681,null,137131,null,8740,null,59505,null,7310,null,91020,null,10280,null,487416,null,18936,null,372981,null,16484,null,276817,null,12458,null,457773,null,15229,null,0400000US28,Mississippi,28
5738696,null,3819,null,315658,null,14269,null,214006,null,11752,null,238428,null,11744,null,248412,null,13333,null,285581,null,13103,null,267162,null,13831,null,123645,null,9508,null,156286,null,8143,null,1078273,null,24699,null,880357,null,24107,null,628752,null,19100,null,1302136,null,21403,null,0400000US29,Missouri,29
942874,null,943,null,58223,null,5929,null,40619,null,5488,null,40865,null,4818,null,37678,null,4618,null,46039,null,4987,null,48354,null,6098,null,19581,null,3733,null,26131,null,3568,null,195961,null,9772,null,140958,null,10646,null,95608,null,6776,null,192857,null,9223,null,0400000US30,Montana,30
1727276,null,2369,null,75267,null,6123,null,49204,null,4868,null,62256,null,5845,null,65088,null,6810,null,78403,null,6138,null,80642,null,6906,null,36676,null,3655,null,50219,null,5372,null,334892,null,11943,null,287064,null,10843,null,204453,null,9463,null,403112,null,10599,null,0400000US31,Nebraska,31
2566460,null,1806,null,131369,null,11144,null,63220,null,8320,null,95608,null,11483,null,103263,null,12546,null,126774,null,11453,null,97353,null,9775,null,55602,null,7589,null,67052,null,9766,null,473054,null,18799,null,399309,null,15309,null,295990,null,15885,null,657866,null,19839,null,0400000US32,Nevada,32
1277397,null,1235,null,43371,null,5980,null,22263,null,3728,null,31524,null,3815,null,32375,null,4619,null,37632,null,4806,null,44039,null,5807,null,18242,null,3247,null,26078,null,4279,null,203169,null,11347,null,195825,null,12623,null,171929,null,9608,null,450950,null,12761,null,0400000US33,New Hampshire,33
8504286,null,3080,null,329573,null,13380,null,192889,null,13793,null,219010,null,13688,null,240623,null,14584,null,268874,null,16388,null,246067,null,16234,null,121452,null,11195,null,154309,null,12802,null,1119717,null,26402,null,1103442,null,27958,null,1012561,null,30012,null,3495769,null,33630,null,0400000US34,New Jersey,34
1941428,null,2538,null,132690,null,11095,null,91791,null,7987,null,108288,null,10051,null,115660,null,9875,null,111747,null,12618,null,96139,null,10147,null,47643,null,5748,null,62841,null,8012,null,343209,null,16463,null,253974,null,15630,null,178859,null,11675,null,398587,null,13583,null,0400000US35,New Mexico,35
18964419,null,5908,null,1130485,null,29302,null,655228,null,24499,null,795778,null,26364,null,751614,null,25572,null,767114,null,24810,null,729252,null,29017,null,342603,null,17098,null,426753,null,21523,null,2892394,null,40962,null,2473411,null,41462,null,2044332,null,36089,null,5955455,null,58070,null,0400000US36,New York,36
8947541,null,3779,null,537498,null,20499,null,353034,null,16703,null,411397,null,25135,null,441109,null,21795,null,443078,null,18617,null,418151,null,17264,null,189821,null,14670,null,252162,null,14658,null,1620002,null,35465,null,1287505,null,31494,null,884546,null,24541,null,2109238,null,32329,null,0400000US37,North Carolina,37
615412,null,735,null,30896,null,3903,null,19045,null,2695,null,23681,null,3170,null,27188,null,3646,null,28657,null,3563,null,24013,null,3390,null,13032,null,2061,null,15068,null,2031,null,120700,null,6650,null,97073,null,6126,null,72854,null,5491,null,143205,null,6888,null,0400000US38,North Dakota,38
11172113,null,4336,null,695195,null,23770,null,377111,null,13700,null,419848,null,14472,null,446261,null,15877,null,474990,null,19447,null,473891,null,17301,null,228958,null,13077,null,295995,null,14690,null,2055666,null,34855,null,1760485,null,29239,null,1285960,null,24175,null,2657753,null,29429,null,0400000US39,Ohio,39
3523927,null,2918,null,226427,null,12604,null,153539,null,9890,null,181700,null,12043,null,178945,null,11099,null,192363,null,11011,null,178982,null,11280,null,86726,null,7220,null,105835,null,8833,null,664932,null,19538,null,505108,null,17086,null,355375,null,13224,null,693995,null,15728,null,0400000US40,Oklahoma,40
3716666,null,2171,null,211214,null,11507,null,127770,null,10512,null,167161,null,13237,null,156631,null,11678,null,178412,null,13580,null,165665,null,10515,null,78932,null,8724,null,109020,null,9726,null,652812,null,17620,null,542347,null,19359,null,401374,null,14724,null,925328,null,18743,null,0400000US41,Oregon,41
12011873,null,3851,null,631440,null,20874,null,381722,null,14596,null,445232,null,18551,null,464667,null,17966,null,497926,null,16528,null,472262,null,18858,null,234397,null,11298,null,307283,null,13883,null,2080443,null,31249,null,1832815,null,31522,null,1399875,null,26916,null,3263811,null,38647,null,0400000US42,Pennsylvania,42
1012988,null,1284,null,53770,null,5564,null,26168,null,3742,null,38618,null,5908,null,30615,null,4871,null,43553,null,6935,null,34893,null,5049,null,19921,null,3948,null,23010,null,4268,null,152054,null,10394,null,135010,null,10375,null,132420,null,10605,null,322956,null,13449,null,0400000US44,Rhode Island,44
4339418,null,2373,null,300906,null,16896,null,167670,null,13556,null,211008,null,13288,null,225725,null,14553,null,221685,null,11820,null,211310,null,13837,null,96673,null,8279,null,133714,null,10293,null,770265,null,21766,null,622721,null,18952,null,446420,null,18091,null,931321,null,18497,null,0400000US45,South Carolina,45
774737,null,1089,null,43699,null,5397,null,24225,null,3146,null,28566,null,4022,null,30893,null,3722,null,36513,null,4984,null,39839,null,5558,null,18175,null,3243,null,21187,null,3152,null,153158,null,8068,null,128667,null,7994,null,91870,null,5355,null,157945,null,7415,null,0400000US46,South Dakota,46
6057621,null,3500,null,384491,null,17949,null,253941,null,15389,null,299645,null,18527,null,317599,null,14564,null,299235,null,14695,null,319938,null,19184,null,127926,null,10296,null,165706,null,10886,null,1131081,null,22160,null,877468,null,21075,null,612246,null,16976,null,1268345,null,23939,null,0400000US47,Tennessee,47
23727821,null,6892,null,1501906,null,36745,null,1013616,null,30795,null,1244909,null,34370,null,1288157,null,40537,null,1265363,null,33496,null,1174319,null,36519,null,512915,null,22602,null,654386,null,28057,null,3982939,null,55265,null,3075178,null,46059,null,2304790,null,35280,null,5709343,null,51848,null,0400000US48,Texas,48
2695225,null,1519,null,112375,null,9490,null,63288,null,5596,null,81986,null,8301,null,108690,null,9222,null,120214,null,9620,null,133093,null,10751,null,55423,null,6285,null,76105,null,7745,null,606719,null,19622,null,446503,null,16736,null,310129,null,13635,null,580700,null,16981,null,0400000US49,Utah,49
599715,null,832,null,28506,null,3548,null,15435,null,2428,null,19347,null,2900,null,21718,null,3447,null,24346,null,3037,null,22377,null,2945,null,10285,null,2075,null,19437,null,3456,null,116619,null,7728,null,96330,null,5618,null,70899,null,4890,null,154416,null,5436,null,0400000US50,Vermont,50
7518394,null,3369,null,333666,null,18339,null,213922,null,13297,null,220443,null,13174,null,240877,null,16344,null,261289,null,14628,null,271888,null,14610,null,125764,null,10063,null,157401,null,11304,null,1165346,null,26670,null,1051481,null,30925,null,864206,null,26118,null,2612111,null,32585,null,0400000US51,Virginia,51
6418113,null,2910,null,315764,null,13313,null,176344,null,12879,null,236215,null,14469,null,236133,null,14839,null,251566,null,13702,null,242263,null,14667,null,112632,null,10346,null,152227,null,11268,null,1018995,null,27435,null,939375,null,24739,null,769481,null,18520,null,1967118,null,28840,null,0400000US53,Washington,53
1767440,null,1634,null,132541,null,9269,null,85360,null,6544,null,82769,null,8109,null,90337,null,7134,null,100501,null,8102,null,88114,null,6896,null,42276,null,5731,null,55867,null,5986,null,361360,null,13909,null,252741,null,11679,null,185666,null,10523,null,289908,null,11722,null,0400000US54,West Virginia,54
5474027,null,2066,null,251784,null,12356,null,137425,null,8791,null,179881,null,9623,null,190531,null,9652,null,228477,null,9910,null,234587,null,12242,null,95715,null,7673,null,143060,null,10437,null,970830,null,23010,null,896108,null,19653,null,730392,null,17670,null,1415237,null,21374,null,0400000US55,Wisconsin,55
518368,null,716,null,22371,null,3235,null,10209,null,2589,null,16196,null,3491,null,14969,null,2834,null,25256,null,3875,null,21122,null,3912,null,13120,null,2882,null,12223,null,3091,null,92807,null,8483,null,83244,null,6883,null,65083,null,5140,null,141768,null,6988,null,0400000US56,Wyoming,56
3907696,null,2908,null,978472,null,21939,null,398961,null,16984,null,373126,null,17273,null,339624,null,13880,null,302575,null,16278,null,251382,null,12562,null,86519,null,8827,null,127916,null,13168,null,544637,null,19553,null,229896,null,13726,null,111726,null,9224,null,162862,null,9637,null,0400000US72,Puerto Rico,72
