B07409_001E,B07409_001EA,B07409_001M,B07409_001MA,B07409_002E,B07409_002EA,B07409_002M,B07409_002MA,B07409_003E,B07409_003EA,B07409_003M,B07409_003MA,B07409_004E,B07409_004EA,B07409_004M,B07409_004MA,B07409_005E,B07409_005EA,B07409_005M,B07409_005MA,B07409_006E,B07409_006EA,B07409_006M,B07409_006MA,B07409_007E,B07409_007EA,B07409_007M,B07409_007MA,B07409_008E,B07409_008EA,B07409_008M,B07409_008MA,B07409_009E,B07409_009EA,B07409_009M,B07409_009MA,B07409_010E,B07409_010EA,B07409_010M,B07409_010MA,B07409_011E,B07409_011EA,B07409_011M,B07409_011MA,B07409_012E,B07409_012EA,B07409_012M,B07409_012MA,B07409_013E,B07409_013EA,B07409_013M,B07409_013MA,B07409_014E,B07409_014EA,B07409_014M,B07409_014MA,B07409_015E,B07409_015EA,B07409_015M,B07409_015MA,B07409_016E,B07409_016EA,B07409_016M,B07409_016MA,B07409_017E,B07409_017EA,B07409_017M,B07409_017MA,B07409_018E,B07409_018EA,B07409_018M,B07409_018MA,B07409_019E,B07409_019EA,B07409_019M,B07409_019MA,B07409_020E,B07409_020EA,B07409_020M,B07409_020MA,B07409_021E,B07409_021EA,B07409_021M,B07409_021MA,B07409_022E,B07409_022EA,B07409_022M,B07409_022MA,B07409_023E,B07409_023EA,B07409_023M,B07409_023MA,B07409_024E,B07409_024EA,B07409_024M,B07409_024MA,B07409_025E,B07409_025EA,B07409_025M,B07409_025MA,B07409_026E,B07409_026EA,B07409_026M,B07409_026MA,B07409_027E,B07409_027EA,B07409_027M,B07409_027MA,B07409_028E,B07409_028EA,B07409_028M,B07409_028MA,B07409_029E,B07409_029EA,B07409_029M,B07409_029MA,B07409_030E,B07409_030EA,B07409_030M,B07409_030MA,GEO_ID,NAME,state
6151220,null,14735,null,993830,null,21394,null,1805355,null,23893,null,1662460,null,19253,null,1094781,null,16331,null,594794,null,11425,null,5293339,null,20226,null,835565,null,18019,null,1548244,null,20410,null,1419709,null,16459,null,961850,null,15504,null,527971,null,10401,null,440838,null,15438,null,80842,null,6022,null,146049,null,9312,null,125421,null,7045,null,59892,null,5031,null,28634,null,3512,null,272691,null,11618,null,58052,null,5433,null,81083,null,5978,null,72959,null,5742,null,40160,null,4384,null,20437,null,2708,null,144352,null,9076,null,19371,null,3936,null,29979,null,3221,null,44371,null,4236,null,32879,null,2839,null,17752,null,2501,null,0400000US13,Georgia,13
870301,null,5941,null,85453,null,4562,null,250586,null,8547,null,279828,null,7993,null,169359,null,6080,null,85075,null,4854,null,761616,null,6880,null,76234,null,4291,null,220348,null,8094,null,243591,null,8265,null,146493,null,5790,null,74950,null,4525,null,71086,null,5524,null,7339,null,1462,null,22614,null,3318,null,24106,null,3040,null,11337,null,1892,null,5690,null,1494,null,4287,null,1130,null,0,null,271,null,1325,null,598,null,1188,null,539,null,1410,null,746,null,364,null,245,null,33312,null,3970,null,1880,null,876,null,6299,null,1638,null,10943,null,2249,null,10119,null,1936,null,4071,null,1148,null,0400000US15,Hawaii,15
950211,null,7253,null,111789,null,5588,null,265564,null,6975,null,344402,null,7890,null,158556,null,5881,null,69900,null,3468,null,810756,null,7880,null,95144,null,5466,null,224837,null,6175,null,293996,null,7192,null,135890,null,5470,null,60889,null,3197,null,82406,null,6213,null,10782,null,1890,null,24669,null,2759,null,30904,null,3940,null,11546,null,1712,null,4505,null,1081,null,27907,null,3471,null,3416,null,941,null,8782,null,1743,null,10094,null,1935,null,4199,null,1037,null,1416,null,602,null,29142,null,3724,null,2447,null,930,null,7276,null,1922,null,9408,null,1603,null,6921,null,1456,null,3090,null,816,null,0400000US16,Idaho,16
8393134,null,15252,null,1181341,null,19193,null,2296739,null,25718,null,2407772,null,20876,null,1565505,null,18318,null,941777,null,15005,null,7448627,null,22296,null,1026388,null,18845,null,2047604,null,23455,null,2146477,null,22243,null,1387183,null,17071,null,840975,null,14671,null,600646,null,16733,null,110191,null,8030,null,167692,null,8930,null,170283,null,8596,null,100111,null,5487,null,52369,null,3834,null,181906,null,8508,null,29000,null,3215,null,50093,null,4680,null,49791,null,4095,null,34976,null,3353,null,18046,null,2175,null,161955,null,7486,null,15762,null,3045,null,31350,null,2735,null,41221,null,3174,null,43235,null,4665,null,30387,null,3010,null,0400000US17,Illinois,17
4150223,null,8481,null,567317,null,11478,null,1457727,null,16462,null,1174110,null,14651,null,612966,null,11296,null,338103,null,9713,null,3632790,null,16957,null,478826,null,11456,null,1293438,null,14896,null,1015374,null,14483,null,540474,null,10131,null,304678,null,9095,null,323587,null,12559,null,61537,null,4994,null,108026,null,6546,null,101811,null,4900,null,38385,null,3364,null,13828,null,1948,null,120527,null,5753,null,19720,null,2734,null,39066,null,3133,null,36113,null,3616,null,18078,null,2380,null,7550,null,1516,null,73319,null,5412,null,7234,null,1209,null,17197,null,2479,null,20812,null,2967,null,16029,null,2636,null,12047,null,1841,null,0400000US18,Indiana,18
1973618,null,6436,null,191982,null,6634,null,668354,null,9906,null,634947,null,10044,null,334576,null,8349,null,143759,null,5631,null,1735776,null,10279,null,162284,null,5898,null,596016,null,9728,null,556479,null,8985,null,294223,null,7802,null,126774,null,4839,null,148291,null,8001,null,18069,null,2227,null,46441,null,3311,null,52500,null,4199,null,23463,null,2296,null,7818,null,1383,null,50907,null,3865,null,7249,null,1545,null,16110,null,1938,null,15878,null,2002,null,8978,null,1492,null,2692,null,730,null,38644,null,3739,null,4380,null,1410,null,9787,null,1786,null,10090,null,1571,null,7912,null,1761,null,6475,null,1330,null,0400000US19,Iowa,19
1796278,null,8243,null,189607,null,6306,null,502634,null,9510,null,569963,null,8643,null,355089,null,7079,null,178985,null,5958,null,1560472,null,9978,null,159678,null,6088,null,434060,null,9745,null,497583,null,7581,null,310654,null,6853,null,158497,null,5386,null,141377,null,7364,null,18771,null,2525,null,42315,null,3560,null,45951,null,4310,null,24420,null,2708,null,9920,null,1514,null,44726,null,3779,null,5786,null,1357,null,14559,null,2284,null,13050,null,2134,null,7239,null,1544,null,4092,null,897,null,49703,null,4774,null,5372,null,1409,null,11700,null,2103,null,13379,null,1949,null,12776,null,2049,null,6476,null,1324,null,0400000US20,Kansas,20
2855410,null,8049,null,533244,null,12361,null,980136,null,12243,null,779300,null,11479,null,336537,null,7513,null,226193,null,6262,null,2515409,null,12213,null,465568,null,10058,null,870632,null,12079,null,677788,null,11854,null,297421,null,7377,null,204000,null,5856,null,200416,null,8418,null,41590,null,4068,null,69632,null,5174,null,59567,null,4581,null,19763,null,2206,null,9864,null,1928,null,88408,null,5987,null,19528,null,2706,null,28662,null,3407,null,26152,null,2761,null,8386,null,1502,null,5680,null,1387,null,51177,null,4418,null,6558,null,1703,null,11210,null,1833,null,15793,null,2316,null,10967,null,2210,null,6649,null,1268,null,0400000US21,Kentucky,21
2823772,null,8264,null,529818,null,10616,null,988610,null,12452,null,728914,null,12882,null,391405,null,9222,null,185025,null,7341,null,2475196,null,14331,null,461565,null,10448,null,874173,null,12507,null,634163,null,12936,null,341125,null,8797,null,164170,null,6819,null,203645,null,9373,null,41169,null,3820,null,68611,null,5041,null,58183,null,4378,null,26166,null,2798,null,9516,null,1621,null,80850,null,5543,null,17791,null,2159,null,29021,null,3077,null,19329,null,2299,null,11185,null,2290,null,3524,null,876,null,64081,null,4561,null,9293,null,2074,null,16805,null,2715,null,17239,null,2237,null,12929,null,2190,null,7815,null,1403,null,0400000US22,Louisiana,22
924175,null,3938,null,93960,null,4047,null,324251,null,8065,null,270987,null,6880,null,152562,null,6101,null,82415,null,4233,null,822231,null,6506,null,82274,null,3450,null,288796,null,7582,null,239685,null,6341,null,136819,null,5880,null,74657,null,4099,null,62485,null,4822,null,8687,null,2165,null,23308,null,2522,null,19408,null,2457,null,7689,null,1243,null,3393,null,896,null,22816,null,2805,null,2218,null,966,null,8091,null,1544,null,7365,null,1399,null,3294,null,900,null,1848,null,756,null,16643,null,2407,null,781,null,490,null,4056,null,1206,null,4529,null,1048,null,4760,null,1327,null,2517,null,863,null,0400000US23,Maine,23
3721662,null,9694,null,447154,null,11156,null,981228,null,13886,null,991019,null,14726,null,731854,null,13201,null,570407,null,11004,null,3307518,null,14038,null,388163,null,10568,null,876748,null,13079,null,873764,null,13588,null,653171,null,11402,null,515672,null,10274,null,218517,null,9492,null,36370,null,3654,null,60345,null,4461,null,64733,null,5111,null,33750,null,3451,null,23319,null,2456,null,96087,null,6087,null,12787,null,2182,null,27647,null,3164,null,24983,null,3185,null,20970,null,2904,null,9700,null,1672,null,99540,null,6240,null,9834,null,1806,null,16488,null,1955,null,27539,null,3452,null,23963,null,2973,null,21716,null,2217,null,0400000US24,Maryland,24
4363460,null,9809,null,490558,null,11756,null,1168429,null,13492,null,1048919,null,14384,null,947270,null,14376,null,708284,null,13432,null,3869792,null,15783,null,423586,null,11839,null,1042191,null,14403,null,938981,null,14209,null,837063,null,14157,null,627971,null,13000,null,305139,null,10133,null,49336,null,4280,null,85988,null,7145,null,72631,null,5098,null,57493,null,4868,null,39691,null,3873,null,105647,null,8156,null,11919,null,2178,null,26300,null,3963,null,20649,null,2258,null,27296,null,3247,null,19483,null,2616,null,82882,null,5001,null,5717,null,1263,null,13950,null,2551,null,16658,null,2482,null,25418,null,3020,null,21139,null,2488,null,0400000US25,Massachusetts,25
6644016,null,8996,null,784377,null,15217,null,2069149,null,18046,null,2140556,null,19471,null,1023997,null,13689,null,625937,null,10612,null,5847698,null,19167,null,664038,null,14319,null,1822280,null,17845,null,1884421,null,20073,null,910892,null,12511,null,566067,null,9488,null,495776,null,14572,null,82524,null,5910,null,163907,null,7728,null,164150,null,7567,null,55948,null,4438,null,29247,null,3050,null,187932,null,8082,null,27993,null,3345,null,57001,null,3840,null,61007,null,4206,null,27900,null,2570,null,14031,null,1902,null,112610,null,6755,null,9822,null,1816,null,25961,null,2640,null,30978,null,3724,null,29257,null,2874,null,16592,null,2427,null,0400000US26,Michigan,26
3451009,null,8465,null,290100,null,8131,null,950659,null,11860,null,1126454,null,13114,null,740977,null,11096,null,342819,null,6406,null,3073635,null,10823,null,246693,null,7147,null,855259,null,11817,null,1001758,null,11947,null,661354,null,10712,null,308571,null,5975,null,209220,null,8160,null,27079,null,3304,null,55937,null,3930,null,70122,null,4960,null,40362,null,3295,null,15720,null,1878,null,106610,null,5458,null,10437,null,1391,null,27842,null,2664,null,36600,null,3037,null,23902,null,2377,null,7829,null,1565,null,61544,null,5010,null,5891,null,1290,null,11621,null,1953,null,17974,null,2456,null,15359,null,2715,null,10699,null,1873,null,0400000US27,Minnesota,27
1856849,null,9391,null,373869,null,10368,null,558548,null,11547,null,565102,null,12548,null,233594,null,8868,null,125736,null,5440,null,1631406,null,11492,null,322831,null,9718,null,495094,null,11541,null,494162,null,12193,null,206520,null,7750,null,112799,null,5118,null,132461,null,7835,null,32541,null,3275,null,38152,null,3428,null,43323,null,3912,null,12550,null,2169,null,5895,null,1525,null,53524,null,4293,null,12519,null,1892,null,13738,null,1804,null,15992,null,2318,null,7957,null,1520,null,3318,null,900,null,39458,null,3966,null,5978,null,1520,null,11564,null,2058,null,11625,null,2242,null,6567,null,1481,null,3724,null,934,null,0400000US28,Mississippi,28
3899844,null,9468,null,525509,null,11745,null,1246488,null,15190,null,1152059,null,14976,null,615532,null,10745,null,360256,null,8759,null,3380642,null,12390,null,438707,null,10687,null,1082655,null,13938,null,994328,null,14828,null,545552,null,11421,null,319400,null,8932,null,299163,null,11046,null,54477,null,3957,null,101868,null,5751,null,91988,null,6334,null,33290,null,3105,null,17540,null,2149,null,140498,null,6467,null,24228,null,2412,null,44912,null,3682,null,40576,null,3581,null,21457,null,2346,null,9325,null,1589,null,79541,null,5492,null,8097,null,1449,null,17053,null,2064,null,25167,null,3222,null,15233,null,2335,null,13991,null,1920,null,0400000US29,Missouri,29
639968,null,5242,null,59225,null,3935,null,197782,null,6520,null,209066,null,7003,null,120808,null,4832,null,53087,null,3946,null,561479,null,5845,null,52052,null,3414,null,175122,null,5748,null,179897,null,6006,null,107467,null,4566,null,46941,null,3403,null,43801,null,4403,null,3912,null,997,null,13893,null,2369,null,16840,null,2669,null,6541,null,1399,null,2615,null,781,null,16482,null,2164,null,1505,null,542,null,5625,null,1286,null,5776,null,1384,null,2327,null,655,null,1249,null,568,null,18206,null,2957,null,1756,null,602,null,3142,null,850,null,6553,null,1550,null,4473,null,1131,null,2282,null,1168,null,0400000US30,Montana,30
1147507,null,4356,null,113004,null,4943,null,340841,null,7026,null,383179,null,7372,null,212579,null,6504,null,97904,null,3526,null,1001601,null,7734,null,96396,null,4757,null,301390,null,6817,null,332813,null,7336,null,184270,null,6151,null,86732,null,3596,null,86850,null,5723,null,10785,null,1707,null,25435,null,2341,null,31152,null,3175,null,14347,null,2001,null,5131,null,1037,null,32984,null,3494,null,3017,null,801,null,7913,null,1327,null,12173,null,1904,null,7484,null,1488,null,2397,null,767,null,26072,null,2728,null,2806,null,1073,null,6103,null,1561,null,7041,null,1464,null,6478,null,1314,null,3644,null,1068,null,0400000US31,Nebraska,31
1688838,null,10324,null,277545,null,10002,null,483744,null,10620,null,561175,null,10868,null,249295,null,8210,null,117079,null,5247,null,1388897,null,13888,null,222156,null,10221,null,393845,null,10115,null,463632,null,10154,null,208177,null,8440,null,101087,null,4770,null,218603,null,10620,null,44421,null,4500,null,67993,null,5747,null,68585,null,4692,null,27651,null,3149,null,9953,null,1490,null,13949,null,3130,null,2197,null,965,null,4960,null,1454,null,4633,null,1792,null,1357,null,722,null,802,null,618,null,67389,null,6039,null,8771,null,2246,null,16946,null,3276,null,24325,null,3216,null,12110,null,2082,null,5237,null,1260,null,0400000US32,Nevada,32
895995,null,5511,null,81808,null,4552,null,259875,null,7617,null,256907,null,7014,null,190436,null,5774,null,106969,null,5050,null,803020,null,5489,null,71102,null,3967,null,230494,null,6766,null,229774,null,6842,null,172621,null,5518,null,99029,null,4727,null,54249,null,4296,null,7137,null,1635,null,18696,null,2837,null,15250,null,1994,null,9501,null,1590,null,3665,null,1229,null,17265,null,2729,null,1320,null,565,null,5535,null,1717,null,6017,null,1396,null,3071,null,922,null,1322,null,620,null,21461,null,2850,null,2249,null,880,null,5150,null,1155,null,5866,null,1245,null,5243,null,1371,null,2953,null,883,null,0400000US33,New Hampshire,33
5840750,null,10461,null,738099,null,13669,null,1725896,null,20771,null,1377567,null,15089,null,1258900,null,16619,null,740288,null,12851,null,5289736,null,14747,null,662098,null,12640,null,1569788,null,20340,null,1245104,null,14003,null,1137424,null,16361,null,675322,null,12905,null,308299,null,11410,null,49444,null,4157,null,96421,null,5972,null,73745,null,4789,null,58558,null,4483,null,30131,null,3370,null,130806,null,7119,null,15057,null,2257,null,34693,null,3395,null,31150,null,3381,null,32171,null,3417,null,17735,null,2401,null,111909,null,7655,null,11500,null,2107,null,24994,null,3153,null,27568,null,3383,null,30747,null,3547,null,17100,null,2564,null,0400000US34,New Jersey,34
1270003,null,6962,null,221296,null,6702,null,332344,null,8516,null,400808,null,9494,null,179275,null,6583,null,136280,null,5807,null,1101575,null,9516,null,193801,null,6841,null,290191,null,8769,null,343142,null,7327,null,153640,null,5989,null,120801,null,5505,null,96999,null,7252,null,17516,null,2652,null,26541,null,3601,null,33284,null,3288,null,12836,null,2392,null,6822,null,1317,null,30769,null,3721,null,5277,null,1258,null,7505,null,1706,null,11026,null,2004,null,4332,null,1088,null,2629,null,835,null,40660,null,3809,null,4702,null,1234,null,8107,null,1277,null,13356,null,2662,null,8467,null,1446,null,6028,null,1379,null,0400000US35,New Mexico,35
13087069,null,13983,null,2073059,null,24183,null,3630129,null,24567,null,3221010,null,27449,null,2361558,null,24139,null,1801313,null,21672,null,11787226,null,24833,null,1855622,null,23100,null,3292979,null,25142,null,2902917,null,27895,null,2110578,null,22478,null,1625130,null,20385,null,777225,null,19238,null,141248,null,8458,null,213346,null,9573,null,194814,null,7863,null,138125,null,8014,null,89692,null,6090,null,280082,null,12082,null,50776,null,4079,null,70518,null,5010,null,67392,null,4414,null,52456,null,4296,null,38940,null,3642,null,242536,null,9766,null,25413,null,3191,null,53286,null,4736,null,55887,null,4622,null,60399,null,4407,null,47551,null,4230,null,0400000US36,New York,36
6003107,null,15157,null,990454,null,15915,null,1662835,null,19233,null,1796154,null,21443,null,1040582,null,15973,null,513082,null,11396,null,5234613,null,23245,null,849396,null,15315,null,1451521,null,19025,null,1569920,null,21699,null,911074,null,14695,null,452702,null,11127,null,458088,null,13555,null,90199,null,5944,null,136988,null,7397,null,137768,null,7358,null,66363,null,4996,null,26770,null,2643,null,180150,null,8338,null,35523,null,4096,null,45303,null,4644,null,52307,null,4297,null,33216,null,3472,null,13801,null,2172,null,130256,null,7479,null,15336,null,2532,null,29023,null,3306,null,36159,null,3474,null,29929,null,3357,null,19809,null,2150,null,0400000US37,North Carolina,37
418371,null,3690,null,42535,null,2674,null,112974,null,3472,null,148993,null,4572,null,86205,null,4090,null,27664,null,2359,null,369015,null,4013,null,37733,null,2360,null,101412,null,3230,null,132136,null,3892,null,73857,null,3332,null,23877,null,2131,null,28143,null,3032,null,3366,null,808,null,7228,null,1526,null,10036,null,1530,null,5874,null,1340,null,1639,null,616,null,8573,null,1360,null,891,null,367,null,1959,null,534,null,2853,null,736,null,2446,null,885,null,424,null,259,null,12640,null,2165,null,545,null,325,null,2375,null,860,null,3968,null,1146,null,4028,null,1117,null,1724,null,740,null,0400000US38,North Dakota,38
7664869,null,10787,null,945045,null,17231,null,2715928,null,24197,null,2156968,null,19699,null,1183511,null,14286,null,663417,null,12838,null,6744972,null,18570,null,801146,null,14514,null,2401627,null,19977,null,1888757,null,18155,null,1054638,null,13827,null,598804,null,12314,null,590335,null,14857,null,101912,null,5933,null,213747,null,8356,null,176054,null,8222,null,68248,null,4776,null,30374,null,2740,null,206136,null,9260,null,30682,null,3012,null,68296,null,4588,null,61146,null,4818,null,31081,null,2701,null,14931,null,1839,null,123426,null,7824,null,11305,null,2037,null,32258,null,3681,null,31011,null,3782,null,29544,null,3057,null,19308,null,2381,null,0400000US39,Ohio,39
2341292,null,8911,null,337937,null,8903,null,750035,null,11002,null,735384,null,10228,null,348706,null,8173,null,169230,null,6537,null,1991130,null,12891,null,282552,null,9028,null,640134,null,9596,null,620113,null,10738,null,300083,null,7908,null,148248,null,6065,null,204093,null,8441,null,33990,null,3168,null,65301,null,4840,null,67280,null,4573,null,28233,null,2643,null,9289,null,1527,null,91296,null,5427,null,14941,null,1974,null,31703,null,3247,null,27024,null,2692,null,12155,null,2165,null,5473,null,1356,null,54773,null,4796,null,6454,null,1390,null,12897,null,2094,null,20967,null,2791,null,8235,null,1547,null,6220,null,1607,null,0400000US40,Oklahoma,40
2558567,null,9186,null,294870,null,9149,null,661298,null,11281,null,890275,null,14255,null,455219,null,10420,null,256905,null,8819,null,2189071,null,11544,null,246206,null,8264,null,564562,null,9826,null,758483,null,13427,null,394243,null,9498,null,225577,null,7708,null,224620,null,8645,null,31686,null,3654,null,60695,null,4393,null,82962,null,5125,null,34203,null,3057,null,15074,null,2349,null,80324,null,4554,null,7998,null,1583,null,21193,null,2917,null,29754,null,3519,null,14128,null,1961,null,7251,null,1476,null,64552,null,5391,null,8980,null,2493,null,14848,null,2495,null,19076,null,2658,null,12645,null,2276,null,9003,null,1607,null,0400000US41,Oregon,41
