B16006_001E,B16006_001EA,B16006_001M,B16006_001MA,B16006_002E,B16006_002EA,B16006_002M,B16006_002MA,B16006_003E,B16006_003EA,B16006_003M,B16006_003MA,B16006_004E,B16006_004EA,B16006_004M,B16006_004MA,B16006_005E,B16006_005EA,B16006_005M,B16006_005MA,B16006_006E,B16006_006EA,B16006_006M,B16006_006MA,B16006_007E,B16006_007EA,B16006_007M,B16006_007MA,B16006_008E,B16006_008EA,B16006_008M,B16006_008MA,GEO_ID,NAME,state
1274961,null,736,null,219116,null,7888,null,1047098,null,8170,null,523743,null,10942,null,204590,null,9045,null,213115,null,8634,null,105650,null,7679,null,8747,null,2046,null,0400000US34,New Jersey,34
807463,null,1123,null,320354,null,12538,null,483627,null,12345,null,339474,null,8787,null,64826,null,5306,null,51035,null,4266,null,28292,null,3871,null,3482,null,1157,null,0400000US35,New Mexico,35
2952003,null,1718,null,534642,null,15682,null,2399166,null,15639,null,1215797,null,19599,null,470692,null,13747,null,499971,null,13903,null,212706,null,9694,null,18195,null,2901,null,0400000US36,New York,36
575550,null,2862,null,94718,null,6721,null,479759,null,7579,null,179004,null,8712,null,100145,null,5690,null,130844,null,7417,null,69766,null,5945,null,1073,null,646,null,0400000US37,North Carolina,37
11266,null,967,null,6243,null,1064,null,4903,null,996,null,3804,null,796,null,926,null,492,null,116,null,173,null,57,null,96,null,120,null,135,null,0400000US38,North Dakota,38
259311,null,2519,null,116939,null,5636,null,140101,null,5560,null,76492,null,4826,null,28865,null,2850,null,25349,null,3109,null,9395,null,2169,null,2271,null,861,null,0400000US39,Ohio,39
240584,null,1482,null,79674,null,4782,null,160162,null,4822,null,77625,null,4581,null,31798,null,3051,null,34212,null,3272,null,16527,null,2527,null,748,null,423,null,0400000US40,Oklahoma,40
362221,null,857,null,107145,null,7151,null,253193,null,7174,null,113836,null,6940,null,49162,null,3794,null,57849,null,5396,null,32346,null,4062,null,1883,null,898,null,0400000US41,Oregon,41
517019,null,1241,null,159452,null,7539,null,353439,null,7480,null,197177,null,7665,null,65052,null,4154,null,60368,null,4939,null,30842,null,4289,null,4128,null,1109,null,0400000US42,Pennsylvania,42
107697,null,633,null,18444,null,3008,null,88808,null,3075,null,40544,null,3929,null,18224,null,2530,null,17143,null,2553,null,12897,null,2977,null,445,null,265,null,0400000US44,Rhode Island,44
153158,null,2020,null,36811,null,3871,null,115002,null,4285,null,39753,null,3328,null,25409,null,3042,null,32423,null,2977,null,17417,null,2749,null,1345,null,615,null,0400000US45,South Carolina,45
16690,null,1075,null,7068,null,1423,null,9553,null,1111,null,5747,null,1397,null,2348,null,628,null,1355,null,682,null,103,null,102,null,69,null,101,null,0400000US46,South Dakota,46
189475,null,2208,null,48351,null,5079,null,140570,null,4967,null,58865,null,4022,null,29668,null,3003,null,35873,null,3372,null,16164,null,2625,null,554,null,347,null,0400000US47,Tennessee,47
7860124,null,1453,null,1693935,null,28759,null,6154019,null,28780,null,3332713,null,32235,null,1089124,null,22619,null,1060745,null,21358,null,671437,null,18382,null,12170,null,2013,null,0400000US48,Texas,48
282699,null,1127,null,91057,null,6918,null,190962,null,6885,null,97901,null,5637,null,35331,null,3798,null,38905,null,4374,null,18825,null,3263,null,680,null,496,null,0400000US49,Utah,49
6619,null,660,null,4550,null,718,null,2030,null,596,null,1290,null,522,null,289,null,256,null,238,null,181,null,213,null,284,null,39,null,64,null,0400000US50,Vermont,50
463440,null,3583,null,107043,null,7607,null,353062,null,8424,null,174803,null,7582,null,71719,null,4621,null,73062,null,5407,null,33478,null,3915,null,3335,null,1030,null,0400000US51,Virginia,51
554661,null,878,null,166135,null,8339,null,385301,null,8185,null,177819,null,8630,null,86425,null,5364,null,73055,null,4674,null,48002,null,5869,null,3225,null,1024,null,0400000US53,Washington,53
18491,null,1678,null,10566,null,1449,null,7889,null,1533,null,5329,null,1219,null,1158,null,540,null,791,null,527,null,611,null,567,null,36,null,63,null,0400000US54,West Virginia,54
248599,null,1417,null,79699,null,5112,null,168085,null,4955,null,83909,null,4226,null,36599,null,3009,null,35577,null,3532,null,12000,null,1844,null,815,null,447,null,0400000US55,Wisconsin,55
36209,null,855,null,22282,null,2146,null,13791,null,2368,null,9036,null,1866,null,2013,null,831,null,1502,null,646,null,1240,null,788,null,136,null,234,null,0400000US56,Wyoming,56
3679161,null,4312,null,172183,null,7972,null,3505041,null,9170,null,508916,null,14080,null,548145,null,12359,null,723967,null,14446,null,1724013,null,21600,null,1937,null,620,null,0400000US72,Puerto Rico,72
