B25115_001E,B25115_001EA,B25115_001M,B25115_001MA,B25115_002E,B25115_002EA,B25115_002M,B25115_002MA,B25115_003E,B25115_003EA,B25115_003M,B25115_003MA,B25115_004E,B25115_004EA,B25115_004M,B25115_004MA,B25115_005E,B25115_005EA,B25115_005M,B25115_005MA,B25115_006E,B25115_006EA,B25115_006M,B25115_006MA,B25115_007E,B25115_007EA,B25115_007M,B25115_007MA,B25115_008E,B25115_008EA,B25115_008M,B25115_008MA,B25115_009E,B25115_009EA,B25115_009M,B25115_009MA,B25115_010E,B25115_010EA,B25115_010M,B25115_010MA,B25115_011E,B25115_011EA,B25115_011M,B25115_011MA,B25115_012E,B25115_012EA,B25115_012M,B25115_012MA,B25115_013E,B25115_013EA,B25115_013M,B25115_013MA,B25115_014E,B25115_014EA,B25115_014M,B25115_014MA,B25115_015E,B25115_015EA,B25115_015M,B25115_015MA,B25115_016E,B25115_016EA,B25115_016M,B25115_016MA,B25115_017E,B25115_017EA,B25115_017M,B25115_017MA,B25115_018E,B25115_018EA,B25115_018M,B25115_018MA,B25115_019E,B25115_019EA,B25115_019M,B25115_019MA,B25115_020E,B25115_020EA,B25115_020M,B25115_020MA,B25115_021E,B25115_021EA,B25115_021M,B25115_021MA,B25115_022E,B25115_022EA,B25115_022M,B25115_022MA,B25115_023E,B25115_023EA,B25115_023M,B25115_023MA,B25115_024E,B25115_024EA,B25115_024M,B25115_024MA,B25115_025E,B25115_025EA,B25115_025M,B25115_025MA,B25115_026E,B25115_026EA,B25115_026M,B25115_026MA,B25115_027E,B25115_027EA,B25115_027M,B25115_027MA,GEO_ID,NAME,state
3469845,null,17452,null,2340305,null,15962,null,1741243,null,16912,null,1405619,null,17340,null,601017,null,10293,null,804602,null,11626,null,335624,null,8858,null,91254,null,5665,null,39185,null,3454,null,52069,null,4583,null,244370,null,7378,null,107542,null,5725,null,136828,null,5819,null,599062,null,13576,null,1129540,null,15678,null,622798,null,13588,null,279818,null,9967,null,157803,null,8439,null,122015,null,6122,null,342980,null,8937,null,66692,null,4688,null,32330,null,3400,null,34362,null,3372,null,276288,null,8956,null,202342,null,8022,null,73946,null,4400,null,506742,null,10816,null,0400000US13,Georgia,13
437105,null,4492,null,258365,null,5142,null,198236,null,4701,null,156290,null,4477,null,52842,null,3070,null,103448,null,3886,null,41946,null,2980,null,12955,null,1833,null,3406,null,910,null,9549,null,1434,null,28991,null,2381,null,7489,null,1398,null,21502,null,2023,null,60129,null,3136,null,178740,null,5515,null,105108,null,4355,null,68040,null,3989,null,37838,null,3164,null,30202,null,2594,null,37068,null,3038,null,12278,null,1738,null,6093,null,1499,null,6185,null,1180,null,24790,null,2693,null,15994,null,2163,null,8796,null,1372,null,73632,null,4470,null,0400000US15,Hawaii,15
566004,null,4603,null,401098,null,5593,null,303447,null,5796,null,264065,null,5266,null,113456,null,3908,null,150609,null,3857,null,39382,null,3415,null,11594,null,1939,null,6777,null,1625,null,4817,null,921,null,27788,null,2410,null,14044,null,1893,null,13744,null,1539,null,97651,null,4854,null,164906,null,5976,null,92806,null,5077,null,54433,null,4003,null,30837,null,2703,null,23596,null,2451,null,38373,null,3752,null,11848,null,2038,null,7072,null,1425,null,4776,null,1325,null,26525,null,2881,null,22907,null,2595,null,3618,null,1029,null,72100,null,4080,null,0400000US16,Idaho,16
4766252,null,13014,null,3301796,null,17730,null,2425969,null,16828,null,2000454,null,16720,null,877870,null,11920,null,1122584,null,12131,null,425515,null,10344,null,130897,null,5598,null,55403,null,3450,null,75494,null,4706,null,294618,null,8396,null,128300,null,5527,null,166318,null,6415,null,875827,null,14199,null,1464456,null,15431,null,712788,null,13430,null,323339,null,9377,null,171061,null,7525,null,152278,null,7141,null,389449,null,10893,null,87446,null,5838,null,49143,null,4273,null,38303,null,3800,null,302003,null,10092,null,214902,null,8583,null,87101,null,4601,null,751668,null,12497,null,0400000US17,Illinois,17
2480570,null,10473,null,1781719,null,13690,null,1315171,null,14391,null,1097967,null,13554,null,440780,null,9788,null,657187,null,9887,null,217204,null,7525,null,67091,null,3709,null,33343,null,2842,null,33748,null,2813,null,150113,null,6306,null,78668,null,4234,null,71445,null,4018,null,466548,null,11229,null,698851,null,11211,null,333260,null,8850,null,152516,null,5604,null,79836,null,4253,null,72680,null,3855,null,180744,null,6580,null,39464,null,3434,null,26604,null,2974,null,12860,null,1850,null,141280,null,6126,null,110194,null,5292,null,31086,null,2900,null,365591,null,9482,null,0400000US18,Indiana,18
1215351,null,6468,null,885884,null,7709,null,655474,null,7665,null,564361,null,7746,null,220029,null,5667,null,344332,null,5325,null,91113,null,3618,null,30655,null,2177,null,17271,null,1715,null,13384,null,1567,null,60458,null,2781,null,33984,null,2470,null,26474,null,1759,null,230410,null,5868,null,329467,null,5945,null,136316,null,4889,null,70623,null,3491,null,33774,null,2845,null,36849,null,2631,null,65693,null,3840,null,18130,null,2177,null,10994,null,1715,null,7136,null,1472,null,47563,null,3308,null,38703,null,3246,null,8860,null,1487,null,193151,null,4524,null,0400000US19,Iowa,19
1110829,null,6612,null,771197,null,8214,null,579630,null,8180,null,496227,null,7857,null,200643,null,5148,null,295584,null,5196,null,83403,null,3808,null,25082,null,2417,null,12984,null,1927,null,12098,null,1581,null,58321,null,3443,null,32227,null,2879,null,26094,null,1940,null,191567,null,5785,null,339632,null,6031,null,156634,null,5545,null,80928,null,4182,null,42962,null,3642,null,37966,null,2675,null,75706,null,4577,null,18501,null,2412,null,11088,null,1930,null,7413,null,1492,null,57205,null,3917,null,45234,null,3160,null,11971,null,1766,null,182998,null,5397,null,0400000US20,Kansas,20
1686277,null,9662,null,1172529,null,11446,null,858814,null,11733,null,714354,null,11608,null,261737,null,6971,null,452617,null,8177,null,144460,null,5316,null,42089,null,3150,null,20742,null,2473,null,21347,null,1922,null,102371,null,4509,null,44729,null,3389,null,57642,null,3414,null,313715,null,8340,null,513748,null,9137,null,266816,null,8237,null,134322,null,5338,null,75592,null,3927,null,58730,null,3824,null,132494,null,6382,null,30794,null,3330,null,19962,null,2806,null,10832,null,1785,null,101700,null,5097,null,74150,null,4538,null,27550,null,2212,null,246932,null,7092,null,0400000US21,Kentucky,21
1625153,null,9520,null,1113926,null,11194,null,824068,null,11302,null,648757,null,9067,null,250083,null,6545,null,398674,null,6731,null,175311,null,6741,null,44703,null,3584,null,21422,null,2970,null,23281,null,2547,null,130608,null,5298,null,54837,null,3881,null,75771,null,4063,null,289858,null,8085,null,511227,null,10638,null,270073,null,8289,null,110368,null,5906,null,56152,null,4273,null,54216,null,4316,null,159705,null,6970,null,29739,null,3498,null,16332,null,2154,null,13407,null,2260,null,129966,null,6174,null,94929,null,5725,null,35037,null,2652,null,241154,null,7569,null,0400000US22,Louisiana,22
542363,null,5056,null,391262,null,5743,null,281093,null,5140,null,236960,null,4344,null,82390,null,3508,null,154570,null,3583,null,44133,null,3161,null,15191,null,1808,null,8428,null,1504,null,6763,null,1032,null,28942,null,2268,null,15853,null,1954,null,13089,null,1481,null,110169,null,3868,null,151101,null,5055,null,62729,null,4065,null,34170,null,3337,null,15686,null,2159,null,18484,null,2099,null,28559,null,2889,null,6588,null,1213,null,4252,null,1083,null,2336,null,895,null,21971,null,2558,null,17938,null,2459,null,4033,null,987,null,88372,null,4096,null,0400000US23,Maine,23
2092692,null,7904,null,1453733,null,11476,null,1069691,null,11211,null,855552,null,11501,null,365591,null,7325,null,489961,null,8151,null,214139,null,6900,null,54190,null,4552,null,22279,null,3007,null,31911,null,2899,null,159949,null,5844,null,72921,null,4371,null,87028,null,4105,null,384042,null,8454,null,638959,null,10396,null,326087,null,8350,null,151568,null,7062,null,80310,null,5097,null,71258,null,5021,null,174519,null,6801,null,38829,null,3132,null,21278,null,2423,null,17551,null,2255,null,135690,null,6876,null,90915,null,5981,null,44775,null,3791,null,312872,null,7832,null,0400000US24,Maryland,24
2467323,null,8171,null,1592324,null,11735,null,1174324,null,11602,null,977557,null,11165,null,420107,null,9014,null,557450,null,8718,null,196767,null,6931,null,55026,null,3915,null,22115,null,2588,null,32911,null,2951,null,141741,null,5958,null,60851,null,3881,null,80890,null,4399,null,418000,null,8729,null,874999,null,11805,null,394317,null,9756,null,190716,null,7597,null,89122,null,5085,null,101594,null,5848,null,203601,null,7745,null,44059,null,3643,null,23344,null,2328,null,20715,null,2570,null,159542,null,7520,null,115460,null,5994,null,44082,null,3687,null,480682,null,8238,null,0400000US25,Massachusetts,25
3810801,null,12762,null,2819355,null,14549,null,2058520,null,14197,null,1693160,null,13406,null,680804,null,9125,null,1012356,null,9873,null,365360,null,8692,null,101801,null,4807,null,47659,null,3244,null,54142,null,2734,null,263559,null,7905,null,122993,null,5610,null,140566,null,5165,null,760835,null,9705,null,991446,null,13127,null,466868,null,10753,null,195257,null,6831,null,104289,null,4953,null,90968,null,4609,null,271611,null,8710,null,53237,null,3865,null,30350,null,2979,null,22887,null,2350,null,218374,null,7832,null,166290,null,6256,null,52084,null,3743,null,524578,null,10103,null,0400000US26,Michigan,26
2089449,null,7329,null,1559939,null,10110,null,1139846,null,9974,null,976944,null,10155,null,419645,null,5998,null,557299,null,8490,null,162902,null,4585,null,55624,null,3481,null,30992,null,2517,null,24632,null,2063,null,107278,null,4271,null,58985,null,3710,null,48293,null,2617,null,420093,null,8079,null,529510,null,8714,null,202878,null,6205,null,96055,null,4616,null,49406,null,3624,null,46649,null,2899,null,106823,null,5215,null,25239,null,2985,null,17510,null,2490,null,7729,null,1318,null,81584,null,4281,null,64631,null,3760,null,16953,null,2048,null,326632,null,7717,null,0400000US27,Minnesota,27
1094208,null,7307,null,766976,null,9423,null,568672,null,9967,null,435803,null,9040,null,164959,null,6463,null,270844,null,6695,null,132869,null,6056,null,33311,null,2972,null,13616,null,2543,null,19695,null,2381,null,99558,null,4661,null,44958,null,3244,null,54600,null,3455,null,198304,null,6777,null,327232,null,9164,null,186576,null,7209,null,73866,null,5334,null,39986,null,3706,null,33880,null,3777,null,112710,null,5523,null,19025,null,2820,null,11191,null,2206,null,7834,null,1763,null,93685,null,4662,null,68462,null,4207,null,25223,null,2356,null,140656,null,5919,null,0400000US28,Mississippi,28
2330040,null,9044,null,1633448,null,12830,null,1194719,null,12344,null,1005678,null,12248,null,396786,null,8675,null,608892,null,7684,null,189041,null,5529,null,57093,null,3402,null,27793,null,2556,null,29300,null,2506,null,131948,null,4756,null,61099,null,3791,null,70849,null,4069,null,438729,null,9143,null,696592,null,11799,null,334821,null,9095,null,154655,null,7456,null,80752,null,5030,null,73903,null,4773,null,180166,null,7662,null,42579,null,3527,null,26772,null,2912,null,15807,null,2267,null,137587,null,6639,null,103634,null,5726,null,33953,null,2613,null,361771,null,8518,null,0400000US29,Missouri,29
375598,null,3682,null,257354,null,4028,null,185457,null,3698,null,161304,null,3661,null,54922,null,2655,null,106382,null,2979,null,24153,null,2173,null,7666,null,1185,null,3957,null,952,null,3709,null,943,null,16487,null,1695,null,8525,null,1478,null,7962,null,1207,null,71897,null,3043,null,118244,null,4595,null,52117,null,3982,null,31047,null,3077,null,15384,null,2053,null,15663,null,2130,null,21070,null,2517,null,5480,null,1348,null,4255,null,1167,null,1225,null,518,null,15590,null,2052,null,12589,null,1896,null,3001,null,717,null,66127,null,3459,null,0400000US30,Montana,30
704143,null,4204,null,487991,null,5002,null,362079,null,5034,null,313193,null,4934,null,127447,null,3622,null,185746,null,3583,null,48886,null,3139,null,16806,null,1928,null,9246,null,1562,null,7560,null,1272,null,32080,null,2345,null,15342,null,1477,null,16738,null,1913,null,125912,null,4574,null,216152,null,5236,null,95380,null,4418,null,51871,null,2881,null,26655,null,1897,null,25216,null,2204,null,43509,null,3434,null,12298,null,1864,null,7049,null,1624,null,5249,null,1230,null,31211,null,2718,null,24810,null,2455,null,6401,null,1398,null,120772,null,5047,null,0400000US31,Nebraska,31
952856,null,7182,null,568425,null,7914,null,402072,null,7064,null,327612,null,7266,null,127728,null,5050,null,199884,null,5369,null,74460,null,4597,null,26131,null,2969,null,13501,null,1834,null,12630,null,1796,null,48329,null,3602,null,23072,null,2634,null,25257,null,2008,null,166353,null,6553,null,384431,null,8328,null,212947,null,6756,null,122100,null,6134,null,72523,null,4676,null,49577,null,3593,null,90847,null,5227,null,27641,null,3077,null,16029,null,2120,null,11612,null,2207,null,63206,null,4465,null,44171,null,3911,null,19035,null,2511,null,171484,null,6224,null,0400000US32,Nevada,32
505286,null,4732,null,365450,null,4808,null,283442,null,5266,null,243352,null,5129,null,100438,null,4027,null,142914,null,4435,null,40090,null,2681,null,14028,null,1920,null,7184,null,1280,null,6844,null,1542,null,26062,null,2376,null,12740,null,1797,null,13322,null,1580,null,82008,null,3732,null,139836,null,5203,null,61882,null,3602,null,32752,null,2948,null,15641,null,2180,null,17111,null,2089,null,29130,null,2951,null,7303,null,1788,null,4642,null,1293,null,2661,null,1040,null,21827,null,2341,null,15966,null,2039,null,5861,null,1410,null,77954,null,4561,null,0400000US33,New Hampshire,33
3154012,null,10110,null,2113974,null,12085,null,1612821,null,12035,null,1335740,null,11288,null,606092,null,9071,null,729648,null,9410,null,277081,null,8080,null,77595,null,4580,null,27590,null,2355,null,50005,null,3796,null,199486,null,6335,null,81091,null,3747,null,118395,null,4607,null,501153,null,9881,null,1040038,null,10046,null,555556,null,10527,null,289095,null,7807,null,149633,null,5717,null,139462,null,6065,null,266461,null,8070,null,66541,null,5036,null,30577,null,3688,null,35964,null,3784,null,199920,null,7369,null,134629,null,5915,null,65291,null,4396,null,484482,null,9606,null,0400000US34,New Jersey,34
741399,null,5755,null,512854,null,6259,null,365810,null,6559,null,284121,null,5805,null,102455,null,4568,null,181666,null,4564,null,81689,null,4564,null,25685,null,2389,null,12546,null,2034,null,13139,null,1753,null,56004,null,3524,null,26823,null,2661,null,29181,null,2702,null,147044,null,5309,null,228545,null,5316,null,116349,null,5308,null,56121,null,4029,null,31509,null,3470,null,24612,null,2204,null,60228,null,4086,null,15097,null,2416,null,8879,null,1856,null,6218,null,1432,null,45131,null,3300,null,34390,null,3127,null,10741,null,1533,null,112196,null,4266,null,0400000US35,New Mexico,35
7137482,null,15735,null,3946375,null,20828,null,2933691,null,19350,null,2398167,null,19202,null,996800,null,13338,null,1401367,null,13448,null,535524,null,11966,null,154939,null,5737,null,60645,null,3827,null,94294,null,4546,null,380585,null,9625,null,146921,null,6053,null,233664,null,7494,null,1012684,null,13081,null,3191107,null,22691,null,1648623,null,18424,null,815126,null,14685,null,394322,null,10071,null,420804,null,10244,null,833497,null,13750,null,179028,null,7117,null,81859,null,4717,null,97169,null,5488,null,654469,null,11353,null,414279,null,10253,null,240190,null,7127,null,1542484,null,19266,null,0400000US36,New York,36
3595175,null,14706,null,2451157,null,16681,null,1798156,null,15018,null,1489998,null,13633,null,574784,null,10792,null,915214,null,11255,null,308158,null,8214,null,85155,null,5224,null,38710,null,3853,null,46445,null,4190,null,223003,null,6751,null,105222,null,4984,null,117781,null,4976,null,653001,null,12401,null,1144018,null,14306,null,599575,null,12163,null,287056,null,9240,null,155386,null,6668,null,131670,null,6238,null,312519,null,10023,null,69569,null,4765,null,39655,null,3440,null,29914,null,3321,null,242950,null,8158,null,177741,null,7233,null,65209,null,4384,null,544443,null,11522,null,0400000US37,North Carolina,37
274743,null,2659,null,182992,null,3547,null,135711,null,3396,null,120138,null,3378,null,47282,null,2398,null,72856,null,2646,null,15573,null,1772,null,6010,null,1088,null,2581,null,513,null,3429,null,863,null,9563,null,1273,null,5242,null,966,null,4321,null,786,null,47281,null,2832,null,91751,null,3244,null,35210,null,2490,null,20428,null,2004,null,9487,null,1306,null,10941,null,1466,null,14782,null,1572,null,2545,null,860,null,1809,null,771,null,736,null,456,null,12237,null,1387,null,9618,null,1412,null,2619,null,676,null,56541,null,2534,null,0400000US38,North Dakota,38
4508871,null,14815,null,3113343,null,17812,null,2272957,null,14487,null,1889631,null,14731,null,722634,null,10827,null,1166997,null,11080,null,383326,null,8752,null,112222,null,4852,null,52848,null,3401,null,59374,null,3700,null,271104,null,7243,null,121565,null,5645,null,149539,null,4974,null,840386,null,11915,null,1395528,null,15973,null,663215,null,12624,null,288532,null,9757,null,146913,null,6917,null,141619,null,6813,null,374683,null,10166,null,77762,null,5059,null,49049,null,3597,null,28713,null,3224,null,296921,null,9101,null,223162,null,7807,null,73759,null,4422,null,732313,null,12687,null,0400000US39,Ohio,39
1407933,null,7799,null,946699,null,10337,null,693088,null,9023,null,580071,null,8997,null,215243,null,6252,null,364828,null,5958,null,113017,null,4525,null,34200,null,2819,null,16286,null,2015,null,17914,null,1988,null,78817,null,3885,null,35542,null,2929,null,43275,null,2756,null,253611,null,6210,null,461234,null,8662,null,243451,null,6685,null,127436,null,5193,null,71663,null,4382,null,55773,null,4067,null,116015,null,5072,null,29436,null,2910,null,17599,null,2405,null,11837,null,1784,null,86579,null,4398,null,64722,null,3642,null,21857,null,2354,null,217783,null,7234,null,0400000US40,Oklahoma,40
1474755,null,6858,null,948798,null,11157,null,689378,null,9414,null,595152,null,9148,null,220112,null,6485,null,375040,null,6696,null,94226,null,5266,null,28735,null,3002,null,14836,null,2023,null,13899,null,2021,null,65491,null,3828,null,29317,null,2241,null,36174,null,2826,null,259420,null,7210,null,525957,null,8894,null,250109,null,7790,null,136600,null,6330,null,71614,null,4933,null,64986,null,3861,null,113509,null,5368,null,31763,null,2890,null,19735,null,2607,null,12028,null,2127,null,81746,null,4833,null,60519,null,4276,null,21227,null,2270,null,275848,null,7601,null,0400000US41,Oregon,41
4904554,null,11469,null,3474817,null,16450,null,2567386,null,13148,null,2111934,null,11292,null,818071,null,10823,null,1293863,null,11359,null,455452,null,10328,null,140334,null,5892,null,60110,null,3945,null,80224,null,4624,null,315118,null,8176,null,135490,null,5295,null,179628,null,5834,null,907431,null,12139,null,1429737,null,14379,null,637728,null,11243,null,288277,null,8619,null,127579,null,6180,null,160698,null,5924,null,349451,null,8328,null,76088,null,4383,null,47215,null,3927,null,28873,null,2663,null,273363,null,6941,null,201792,null,6521,null,71571,null,4370,null,792009,null,10039,null,0400000US42,Pennsylvania,42
399107,null,3931,null,249139,null,4669,null,182763,null,4909,null,152197,null,4522,null,62533,null,3024,null,89664,null,3726,null,30566,null,2481,null,9280,null,1385,null,3757,null,1094,null,5523,null,940,null,21286,null,2052,null,9553,null,1638,null,11733,null,1240,null,66376,null,3909,null,149968,null,4868,null,64996,null,3639,null,28526,null,2478,null,12442,null,1628,null,16084,null,1796,null,36470,null,3178,null,8483,null,1843,null,4870,null,1367,null,3613,null,1185,null,27987,null,2665,null,20518,null,2438,null,7469,null,1360,null,84972,null,4252,null,0400000US44,Rhode Island,44
1702300,null,9251,null,1201508,null,11690,null,876975,null,10027,null,705133,null,10181,null,258769,null,7418,null,446364,null,7836,null,171842,null,6046,null,43979,null,3563,null,17543,null,2269,null,26436,null,2536,null,127863,null,5209,null,53677,null,3796,null,74186,null,3596,null,324533,null,8979,null,500792,null,10522,null,265197,null,7955,null,116958,null,5703,null,56998,null,4674,null,59960,null,4042,null,148239,null,5886,null,28136,null,2807,null,15342,null,2152,null,12794,null,1830,null,120103,null,5437,null,89384,null,4939,null,30719,null,3332,null,235595,null,7619,null,0400000US45,South Carolina,45
319926,null,3421,null,221395,null,3856,null,163776,null,3381,null,142171,null,3229,null,55178,null,2479,null,86993,null,2917,null,21605,null,2202,null,6624,null,1430,null,3967,null,1200,null,2657,null,732,null,14981,null,1544,null,8022,null,1225,null,6959,null,1075,null,57619,null,3157,null,98531,null,3501,null,42463,null,2666,null,22359,null,2088,null,10426,null,1580,null,11933,null,1773,null,20104,null,1942,null,4677,null,1046,null,3177,null,831,null,1500,null,551,null,15427,null,1644,null,12505,null,1535,null,2922,null,788,null,56068,null,3286,null,0400000US46,South Dakota,46
2434683,null,10947,null,1700137,null,14309,null,1245593,null,12797,null,1026278,null,13654,null,383805,null,9015,null,642473,null,10375,null,219315,null,7319,null,55682,null,3841,null,24678,null,2804,null,31004,null,2547,null,163633,null,5827,null,68605,null,4359,null,95028,null,4328,null,454544,null,11377,null,734546,null,11657,null,377679,null,9182,null,182842,null,7300,null,94962,null,5775,null,87880,null,4885,null,194837,null,6512,null,43881,null,3293,null,27701,null,2762,null,16180,null,2175,null,150956,null,5788,null,113721,null,5236,null,37235,null,3395,null,356867,null,9202,null,0400000US47,Tennessee,47
