B25100_001E,B25100_001EA,B25100_001M,B25100_001MA,B25100_002E,B25100_002EA,B25100_002M,B25100_002MA,B25100_003E,B25100_003EA,B25100_003M,B25100_003MA,B25100_004E,B25100_004EA,B25100_004M,B25100_004MA,B25100_005E,B25100_005EA,B25100_005M,B25100_005MA,B25100_006E,B25100_006EA,B25100_006M,B25100_006MA,B25100_007E,B25100_007EA,B25100_007M,B25100_007MA,B25100_008E,B25100_008EA,B25100_008M,B25100_008MA,B25100_009E,B25100_009EA,B25100_009M,B25100_009MA,B25100_010E,B25100_010EA,B25100_010M,B25100_010MA,B25100_011E,B25100_011EA,B25100_011M,B25100_011MA,B25100_012E,B25100_012EA,B25100_012M,B25100_012MA,B25100_013E,B25100_013EA,B25100_013M,B25100_013MA,GEO_ID,NAME,state
1559939,null,10110,null,1120095,null,8754,null,294614,null,6299,null,335322,null,7138,null,205034,null,5424,null,282248,null,5766,null,2877,null,751,null,439844,null,7279,null,124659,null,3916,null,70970,null,2729,null,53428,null,2344,null,188429,null,4957,null,2358,null,604,null,0400000US27,Minnesota,27
766976,null,9423,null,433469,null,7557,null,218433,null,7547,null,100398,null,5225,null,43647,null,3143,null,67771,null,4194,null,3220,null,1010,null,333507,null,6629,null,150616,null,5470,null,50078,null,3390,null,32890,null,3196,null,95358,null,3615,null,4565,null,1101,null,0400000US28,Mississippi,28
1633448,null,12830,null,1098358,null,12341,null,472378,null,8240,null,299387,null,7176,null,137291,null,5358,null,185224,null,5268,null,4078,null,889,null,535090,null,9251,null,200632,null,6167,null,97323,null,4203,null,61532,null,3462,null,171745,null,4955,null,3858,null,810,null,0400000US29,Missouri,29
257354,null,4028,null,146203,null,3910,null,41402,null,2585,null,34199,null,2450,null,21720,null,1943,null,48470,null,2221,null,412,null,226,null,111151,null,3202,null,36472,null,2017,null,15897,null,1720,null,11518,null,1368,null,46356,null,2707,null,908,null,329,null,0400000US30,Montana,30
487991,null,5002,null,318688,null,4899,null,172338,null,5055,null,81234,null,3635,null,29930,null,2172,null,34195,null,2219,null,991,null,500,null,169303,null,4444,null,77146,null,3197,null,29005,null,2364,null,18583,null,1514,null,43581,null,2635,null,988,null,416,null,0400000US31,Nebraska,31
568425,null,7914,null,441669,null,7446,null,64967,null,4112,null,101006,null,5682,null,86134,null,4185,null,186604,null,5883,null,2958,null,935,null,126756,null,4465,null,29211,null,2522,null,15455,null,1561,null,14335,null,1780,null,65715,null,3575,null,2040,null,668,null,0400000US32,Nevada,32
365450,null,4808,null,264064,null,4919,null,55299,null,2919,null,78321,null,3943,null,51515,null,3326,null,78362,null,3179,null,567,null,367,null,101386,null,3683,null,21531,null,2021,null,17548,null,1823,null,11951,null,1551,null,49770,null,2576,null,586,null,404,null,0400000US33,New Hampshire,33
2113974,null,12085,null,1519326,null,12123,null,223618,null,6564,null,363384,null,7910,null,301259,null,7140,null,625790,null,9824,null,5275,null,1194,null,594648,null,9847,null,81122,null,3805,null,76025,null,3139,null,71030,null,3291,null,362118,null,8110,null,4353,null,997,null,0400000US34,New Jersey,34
512854,null,6259,null,314542,null,7068,null,97798,null,4178,null,76007,null,4161,null,46754,null,3124,null,92086,null,4105,null,1897,null,638,null,198312,null,5335,null,71796,null,3591,null,28504,null,2074,null,20627,null,1904,null,74816,null,3704,null,2569,null,744,null,0400000US35,New Mexico,35
3946375,null,20828,null,2582904,null,20411,null,729187,null,10980,null,492370,null,10282,null,364959,null,9951,null,986724,null,12937,null,9664,null,1498,null,1363471,null,13331,null,339120,null,8775,null,175241,null,4978,null,138337,null,4951,null,700417,null,9630,null,10356,null,1681,null,0400000US36,New York,36
2451157,null,16681,null,1685967,null,15546,null,610084,null,11177,null,448320,null,9842,null,240890,null,7619,null,379006,null,9524,null,7667,null,1478,null,765190,null,11322,null,261310,null,7323,null,120198,null,4705,null,85204,null,4171,null,289430,null,6726,null,9048,null,1605,null,0400000US37,North Carolina,37
182992,null,3547,null,102265,null,3310,null,58302,null,2349,null,23278,null,1914,null,10676,null,1539,null,9702,null,1385,null,307,null,165,null,80727,null,2283,null,44162,null,1888,null,12515,null,1201,null,7488,null,995,null,16027,null,1269,null,535,null,219,null,0400000US38,North Dakota,38
3113343,null,17812,null,2156314,null,16249,null,978471,null,11749,null,590875,null,8954,null,248854,null,6494,null,332427,null,8820,null,5687,null,1324,null,957029,null,11253,null,337648,null,6337,null,183720,null,5631,null,122580,null,4652,null,304033,null,6789,null,9048,null,1525,null,0400000US39,Ohio,39
946699,null,10337,null,577859,null,8780,null,322190,null,6969,null,128370,null,5082,null,51376,null,3495,null,73613,null,4274,null,2310,null,706,null,368840,null,6621,null,177416,null,4387,null,65217,null,2629,null,36438,null,2576,null,86532,null,3659,null,3237,null,730,null,0400000US40,Oklahoma,40
948798,null,11157,null,673175,null,10137,null,90013,null,4190,null,142729,null,5535,null,136655,null,5284,null,301934,null,7587,null,1844,null,592,null,275623,null,6400,null,56116,null,2913,null,33400,null,2386,null,28873,null,2269,null,154408,null,5412,null,2826,null,937,null,0400000US41,Oregon,41
3474817,null,16450,null,2216155,null,16107,null,838137,null,10127,null,586449,null,10454,null,321276,null,7510,null,462779,null,10608,null,7514,null,1272,null,1258662,null,12196,null,439469,null,7351,null,215163,null,5688,null,146981,null,4957,null,445588,null,7543,null,11461,null,1457,null,0400000US42,Pennsylvania,42
249139,null,4669,null,180369,null,4715,null,23791,null,2592,null,43765,null,2728,null,41042,null,2610,null,70925,null,3084,null,846,null,668,null,68770,null,3488,null,8445,null,1151,null,7475,null,1161,null,8465,null,1504,null,43778,null,3076,null,607,null,304,null,0400000US44,Rhode Island,44
1201508,null,11690,null,761654,null,11228,null,301564,null,8183,null,178140,null,6621,null,101844,null,4838,null,176898,null,6814,null,3208,null,840,null,439854,null,8385,null,167939,null,6407,null,67389,null,3767,null,45672,null,2883,null,152025,null,5270,null,6829,null,1322,null,0400000US45,South Carolina,45
221395,null,3856,null,132590,null,3704,null,60425,null,2975,null,36341,null,2967,null,16898,null,1747,null,18731,null,1863,null,195,null,192,null,88805,null,3190,null,45366,null,2529,null,14416,null,1380,null,8848,null,1257,null,19120,null,1658,null,1055,null,503,null,0400000US46,South Dakota,46
1700137,null,14309,null,1084909,null,11226,null,417691,null,8159,null,298826,null,9144,null,142545,null,5902,null,221303,null,6680,null,4544,null,1020,null,615228,null,9519,null,216898,null,6630,null,108097,null,3617,null,76010,null,3295,null,207433,null,6194,null,6790,null,1340,null,0400000US47,Tennessee,47
5465854,null,24472,null,3508174,null,22785,null,1879930,null,21724,null,806463,null,12038,null,334425,null,10603,null,468409,null,10696,null,18947,null,2301,null,1957680,null,16471,null,948924,null,13683,null,322334,null,7824,null,191115,null,6148,null,473665,null,9916,null,21642,null,1988,null,0400000US48,Texas,48
612671,null,6786,null,451889,null,6340,null,78149,null,4119,null,119064,null,4139,null,95713,null,4356,null,157788,null,5464,null,1175,null,459,null,160782,null,4354,null,33511,null,2451,null,24695,null,2027,null,22004,null,1680,null,78752,null,3278,null,1820,null,700,null,0400000US49,Utah,49
180387,null,3128,null,122388,null,3141,null,27237,null,1936,null,35500,null,1939,null,20352,null,1592,null,38871,null,2379,null,428,null,302,null,57999,null,2313,null,13648,null,1318,null,8765,null,1008,null,7071,null,1097,null,28346,null,1848,null,169,null,104,null,0400000US50,Vermont,50
2034269,null,13417,null,1481789,null,13379,null,277230,null,8404,null,388841,null,8665,null,293974,null,7525,null,517900,null,8998,null,3844,null,963,null,552480,null,8265,null,138219,null,5807,null,80683,null,4109,null,69794,null,3260,null,259592,null,6869,null,4192,null,981,null,0400000US51,Virginia,51
1663174,null,11368,null,1223446,null,11772,null,154552,null,6174,null,257481,null,7148,null,256611,null,6833,null,549842,null,9412,null,4960,null,1209,null,439728,null,7616,null,83332,null,3906,null,54208,null,3190,null,50792,null,2774,null,247980,null,6497,null,3416,null,984,null,0400000US53,Washington,53
552651,null,7309,null,289450,null,6765,null,140996,null,5631,null,65394,null,3611,null,32846,null,2502,null,49391,null,3354,null,823,null,405,null,263201,null,6383,null,124624,null,4145,null,40106,null,3135,null,27415,null,2146,null,67809,null,3619,null,3247,null,934,null,0400000US54,West Virginia,54
1577623,null,11090,null,1089377,null,10789,null,362736,null,7504,null,329684,null,6109,null,171998,null,4533,null,222032,null,5385,null,2927,null,729,null,488246,null,6430,null,136072,null,4104,null,95059,null,3547,null,63909,null,3117,null,189224,null,4792,null,3982,null,821,null,0400000US55,Wisconsin,55
146222,null,3857,null,92629,null,3419,null,28266,null,2436,null,24625,null,2138,null,14443,null,1570,null,25194,null,1732,null,101,null,124,null,53593,null,2485,null,20055,null,1890,null,7868,null,1226,null,4894,null,815,null,20500,null,1735,null,276,null,272,null,0400000US56,Wyoming,56
859531,null,9334,null,334271,null,7744,null,41269,null,2797,null,68805,null,3888,null,55556,null,2929,null,164552,null,5790,null,4089,null,867,null,525260,null,7908,null,60402,null,3124,null,60305,null,3473,null,51049,null,2678,null,327676,null,5950,null,25828,null,2293,null,0400000US72,Puerto Rico,72
