B17016_001E,B17016_001EA,B17016_001M,B17016_001MA,B17016_002E,B17016_002EA,B17016_002M,B17016_002MA,B17016_003E,B17016_003EA,B17016_003M,B17016_003MA,B17016_004E,B17016_004EA,B17016_004M,B17016_004MA,B17016_005E,B17016_005EA,B17016_005M,B17016_005MA,B17016_006E,B17016_006EA,B17016_006M,B17016_006MA,B17016_007E,B17016_007EA,B17016_007M,B17016_007MA,B17016_008E,B17016_008EA,B17016_008M,B17016_008MA,B17016_009E,B17016_009EA,B17016_009M,B17016_009MA,B17016_010E,B17016_010EA,B17016_010M,B17016_010MA,B17016_011E,B17016_011EA,B17016_011M,B17016_011MA,B17016_012E,B17016_012EA,B17016_012M,B17016_012MA,B17016_013E,B17016_013EA,B17016_013M,B17016_013MA,B17016_014E,B17016_014EA,B17016_014M,B17016_014MA,B17016_015E,B17016_015EA,B17016_015M,B17016_015MA,B17016_016E,B17016_016EA,B17016_016M,B17016_016MA,B17016_017E,B17016_017EA,B17016_017M,B17016_017MA,B17016_018E,B17016_018EA,B17016_018M,B17016_018MA,B17016_019E,B17016_019EA,B17016_019M,B17016_019MA,B17016_020E,B17016_020EA,B17016_020M,B17016_020MA,B17016_021E,B17016_021EA,B17016_021M,B17016_021MA,B17016_022E,B17016_022EA,B17016_022M,B17016_022MA,B17016_023E,B17016_023EA,B17016_023M,B17016_023MA,B17016_024E,B17016_024EA,B17016_024M,B17016_024MA,B17016_025E,B17016_025EA,B17016_025M,B17016_025MA,B17016_026E,B17016_026EA,B17016_026M,B17016_026MA,B17016_027E,B17016_027EA,B17016_027M,B17016_027MA,B17016_028E,B17016_028EA,B17016_028M,B17016_028MA,B17016_029E,B17016_029EA,B17016_029M,B17016_029MA,B17016_030E,B17016_030EA,B17016_030M,B17016_030MA,B17016_031E,B17016_031EA,B17016_031M,B17016_031MA,B17016_032E,B17016_032EA,B17016_032M,B17016_032MA,B17016_033E,B17016_033EA,B17016_033M,B17016_033MA,B17016_034E,B17016_034EA,B17016_034M,B17016_034MA,B17016_035E,B17016_035EA,B17016_035M,B17016_035MA,B17016_036E,B17016_036EA,B17016_036M,B17016_036MA,B17016_037E,B17016_037EA,B17016_037M,B17016_037MA,B17016_038E,B17016_038EA,B17016_038M,B17016_038MA,B17016_039E,B17016_039EA,B17016_039M,B17016_039MA,B17016_040E,B17016_040EA,B17016_040M,B17016_040MA,B17016_041E,B17016_041EA,B17016_041M,B17016_041MA,B17016_042E,B17016_042EA,B17016_042M,B17016_042MA,B17016_043E,B17016_043EA,B17016_043M,B17016_043MA,B17016_044E,B17016_044EA,B17016_044M,B17016_044MA,B17016_045E,B17016_045EA,B17016_045M,B17016_045MA,B17016_046E,B17016_046EA,B17016_046M,B17016_046MA,B17016_047E,B17016_047EA,B17016_047M,B17016_047MA,GEO_ID,NAME,state
1342724,null,10410,null,82834,null,3898,null,27309,null,1965,null,6661,null,1307,null,1334,null,584,null,1836,null,587,null,3491,null,1027,null,8210,null,997,null,1532,null,441,null,3090,null,649,null,3588,null,692,null,12438,null,1328,null,1499,null,541,null,1960,null,529,null,8979,null,1167,null,55525,null,3302,null,7155,null,1288,null,1547,null,490,null,3551,null,859,null,2057,null,760,null,48370,null,3128,null,7684,null,1586,null,24780,null,2540,null,15906,null,1956,null,1259890,null,10507,null,1045690,null,10997,null,634666,null,9297,null,360223,null,7541,null,192342,null,5528,null,82101,null,3331,null,222288,null,5718,null,116647,null,4350,null,66966,null,3214,null,38675,null,2409,null,188736,null,4531,null,43522,null,2565,null,27284,null,2119,null,117930,null,3236,null,214200,null,6157,null,73708,null,3760,null,53005,null,3454,null,14917,null,1692,null,5786,null,947,null,140492,null,4728,null,89458,null,4065,null,32669,null,2944,null,18365,null,1682,null,0400000US27,Minnesota,27
755248,null,9226,null,128296,null,7118,null,35259,null,3729,null,6613,null,1379,null,622,null,373,null,1480,null,702,null,4511,null,1310,null,9306,null,1708,null,684,null,372,null,3650,null,1011,null,4972,null,1265,null,19340,null,2554,null,3306,null,1165,null,3225,null,1079,null,12809,null,1838,null,93037,null,6003,null,12650,null,2690,null,3288,null,1328,null,3961,null,1457,null,5401,null,1599,null,80387,null,5000,null,19288,null,2409,null,25231,null,2905,null,35868,null,3326,null,626952,null,9376,null,474410,null,9188,null,274598,null,6537,null,158089,null,5562,null,61425,null,3328,null,55084,null,2982,null,79062,null,4640,null,38835,null,3351,null,20095,null,2262,null,20132,null,2084,null,120750,null,4629,null,38681,null,3643,null,14780,null,1756,null,67289,null,2530,null,152542,null,5968,null,39686,null,3078,null,26924,null,2760,null,5774,null,1361,null,6988,null,1210,null,112856,null,4922,null,67104,null,4654,null,16412,null,1894,null,29340,null,2499,null,0400000US28,Mississippi,28
1529540,null,12558,null,148339,null,5579,null,48619,null,2793,null,9066,null,1292,null,1097,null,486,null,2434,null,653,null,5535,null,1127,null,14308,null,1732,null,1794,null,441,null,6405,null,1313,null,6109,null,1300,null,25245,null,2141,null,3399,null,967,null,4609,null,1055,null,17237,null,1561,null,99720,null,4867,null,14920,null,2128,null,3442,null,1185,null,7151,null,1272,null,4327,null,926,null,84800,null,4518,null,17305,null,2212,null,36301,null,3301,null,31194,null,2866,null,1381201,null,13057,null,1111714,null,12865,null,652792,null,10812,null,370131,null,8890,null,159946,null,5829,null,122715,null,5134,null,200059,null,6489,null,105209,null,4915,null,54411,null,3534,null,40439,null,2702,null,258863,null,6605,null,73156,null,4022,null,32857,null,2279,null,152850,null,4455,null,269487,null,7808,null,84752,null,4355,null,57026,null,3489,null,13406,null,1936,null,14320,null,1756,null,184735,null,6261,null,119137,null,5007,null,32025,null,2590,null,33573,null,2448,null,0400000US29,Missouri,29
237574,null,4616,null,23162,null,2316,null,10295,null,1479,null,2530,null,612,null,392,null,202,null,702,null,327,null,1436,null,452,null,3559,null,967,null,379,null,261,null,1589,null,607,null,1591,null,673,null,4206,null,915,null,735,null,498,null,878,null,360,null,2593,null,664,null,12867,null,1856,null,2166,null,924,null,271,null,173,null,1459,null,778,null,436,null,262,null,10701,null,1497,null,1142,null,550,null,5988,null,1264,null,3571,null,914,null,214412,null,4625,null,182056,null,4652,null,101822,null,3878,null,54463,null,3158,null,29724,null,2108,null,17635,null,1806,null,37430,null,2466,null,17349,null,1394,null,13750,null,1837,null,6331,null,939,null,42804,null,2544,null,11309,null,1595,null,6584,null,980,null,24911,null,1638,null,32356,null,2609,null,10980,null,1398,null,7252,null,1285,null,2051,null,610,null,1677,null,571,null,21376,null,2094,null,12106,null,1616,null,5052,null,991,null,4218,null,1040,null,0400000US30,Montana,30
457459,null,6358,null,30955,null,2464,null,11643,null,1400,null,3501,null,903,null,731,null,394,null,864,null,391,null,1906,null,666,null,3809,null,842,null,915,null,470,null,1768,null,665,null,1126,null,433,null,4333,null,801,null,595,null,234,null,645,null,347,null,3093,null,575,null,19312,null,1899,null,2710,null,706,null,854,null,425,null,1167,null,530,null,689,null,409,null,16602,null,1791,null,3494,null,841,null,8020,null,1078,null,5088,null,1129,null,426504,null,6292,null,353421,null,5734,null,233210,null,5060,null,141367,null,4003,null,60686,null,3085,null,31157,null,2241,null,57731,null,2981,null,30037,null,2031,null,16306,null,1708,null,11388,null,1211,null,62480,null,2517,null,17657,null,1787,null,8056,null,935,null,36767,null,1662,null,73083,null,4499,null,26394,null,2729,null,19684,null,2295,null,3945,null,989,null,2765,null,689,null,46689,null,3100,null,31612,null,2485,null,7880,null,1358,null,7197,null,1130,null,0400000US31,Nebraska,31
615019,null,7728,null,48547,null,3928,null,20439,null,2719,null,5317,null,1315,null,751,null,414,null,740,null,450,null,3826,null,1210,null,6373,null,1551,null,424,null,280,null,2299,null,863,null,3650,null,1354,null,8749,null,1573,null,2029,null,782,null,1614,null,720,null,5106,null,1113,null,28108,null,3208,null,4681,null,1146,null,864,null,573,null,2269,null,708,null,1548,null,863,null,23427,null,3083,null,3973,null,1122,null,8966,null,1795,null,10488,null,1912,null,566472,null,7970,null,429273,null,8352,null,254110,null,8028,null,138521,null,6136,null,56026,null,4179,null,59563,null,3959,null,80103,null,4725,null,36603,null,2977,null,24343,null,2264,null,19157,null,2261,null,95060,null,3354,null,31120,null,2825,null,11906,null,1465,null,52034,null,2382,null,137199,null,6227,null,49091,null,4145,null,34825,null,3172,null,9962,null,1738,null,4304,null,1198,null,88108,null,3917,null,60297,null,3641,null,15046,null,1812,null,12765,null,1637,null,0400000US32,Nevada,32
345324,null,5671,null,17212,null,2229,null,4558,null,1061,null,695,null,359,null,160,null,192,null,107,null,128,null,428,null,259,null,903,null,405,null,121,null,124,null,147,null,169,null,635,null,342,null,2960,null,858,null,322,null,300,null,284,null,222,null,2354,null,724,null,12654,null,1850,null,2007,null,632,null,376,null,292,null,1020,null,502,null,611,null,376,null,10647,null,1709,null,763,null,353,null,3966,null,979,null,5918,null,1405,null,328112,null,5497,null,271546,null,5342,null,161180,null,5016,null,88866,null,4196,null,46210,null,2996,null,26104,null,1940,null,58568,null,2842,null,32105,null,2189,null,15922,null,1650,null,10541,null,1353,null,51798,null,2882,null,14960,null,1775,null,7712,null,1149,null,29126,null,2227,null,56566,null,2951,null,19324,null,2447,null,13699,null,1983,null,3497,null,1053,null,2128,null,654,null,37242,null,2442,null,22750,null,2144,null,7907,null,1336,null,6585,null,1201,null,0400000US33,New Hampshire,33
2168377,null,15461,null,135251,null,5517,null,44341,null,3637,null,10834,null,1739,null,530,null,357,null,2263,null,758,null,8041,null,1580,null,13280,null,1743,null,1118,null,517,null,4635,null,1168,null,7527,null,1421,null,20227,null,2351,null,3508,null,978,null,3356,null,864,null,13363,null,2069,null,90910,null,4546,null,12190,null,2192,null,2822,null,1120,null,3809,null,1085,null,5559,null,1307,null,78720,null,4164,null,11039,null,1791,null,26666,null,2570,null,41015,null,3376,null,2033126,null,15957,null,1580494,null,14085,null,968730,null,12333,null,501213,null,9577,null,243276,null,7766,null,224241,null,6049,null,299112,null,7932,null,157894,null,5663,null,80850,null,4133,null,60368,null,3647,null,312652,null,7492,null,98638,null,4515,null,39795,null,3167,null,174219,null,4898,null,452632,null,10096,null,131946,null,6396,null,90267,null,5815,null,23009,null,2207,null,18670,null,2314,null,320686,null,8803,null,188501,null,6888,null,69257,null,4407,null,62928,null,3635,null,0400000US34,New Jersey,34
482159,null,7286,null,60528,null,4187,null,23221,null,2555,null,5386,null,1327,null,225,null,245,null,977,null,499,null,4184,null,1178,null,5557,null,1154,null,681,null,502,null,1922,null,691,null,2954,null,856,null,12278,null,1743,null,2598,null,941,null,2310,null,753,null,7370,null,1244,null,37307,null,3556,null,6814,null,1510,null,1905,null,830,null,1970,null,708,null,2939,null,789,null,30493,null,3117,null,7874,null,1638,null,10556,null,1676,null,12063,null,1786,null,421631,null,7185,null,317021,null,6219,null,175645,null,4896,null,91044,null,4201,null,42093,null,2732,null,42508,null,3122,null,56080,null,3454,null,28890,null,2711,null,14115,null,1630,null,13075,null,1696,null,85296,null,3365,null,24256,null,2344,null,9004,null,1118,null,52036,null,2238,null,104610,null,5389,null,33968,null,3030,null,24740,null,2744,null,4539,null,1095,null,4689,null,912,null,70642,null,4336,null,41881,null,2828,null,14976,null,2205,null,13785,null,1863,null,0400000US35,New Mexico,35
4582314,null,18991,null,471968,null,10027,null,161157,null,6970,null,34337,null,2971,null,3244,null,973,null,5801,null,1322,null,25292,null,2587,null,45445,null,4108,null,4409,null,1044,null,14502,null,2108,null,26534,null,2932,null,81375,null,4909,null,13839,null,1931,null,13236,null,1745,null,54300,null,3852,null,310811,null,8915,null,41348,null,3919,null,9735,null,1785,null,14119,null,2157,null,17494,null,2435,null,269463,null,7665,null,38606,null,3556,null,98424,null,3819,null,132433,null,6112,null,4110346,null,18220,null,3052136,null,20364,null,1764088,null,18014,null,926453,null,13715,null,432067,null,10271,null,405568,null,8950,null,568130,null,12051,null,288650,null,9934,null,151183,null,4982,null,128297,null,4676,null,719918,null,11482,null,220805,null,8195,null,88051,null,4983,null,411062,null,7776,null,1058210,null,15521,null,292619,null,8703,null,194533,null,7186,null,48978,null,3768,null,49108,null,3351,null,765591,null,12029,null,455020,null,10660,null,139173,null,5621,null,171398,null,6448,null,0400000US36,New York,36
2397731,null,16444,null,260167,null,10140,null,86882,null,5497,null,19049,null,2723,null,1354,null,579,null,3083,null,943,null,14612,null,2680,null,27378,null,3327,null,2660,null,861,null,11807,null,2218,null,12911,null,2157,null,40455,null,3457,null,6447,null,1513,null,6535,null,1343,null,27473,null,2926,null,173285,null,8090,null,26838,null,3211,null,5848,null,1430,null,12750,null,2268,null,8240,null,1504,null,146447,null,6796,null,25016,null,3054,null,62441,null,4627,null,58990,null,4635,null,2137564,null,16749,null,1690172,null,15825,null,1008674,null,13065,null,546778,null,11385,null,253769,null,8409,null,208127,null,6961,null,306093,null,8155,null,151451,null,6392,null,82299,null,4669,null,72343,null,4272,null,375405,null,7647,null,107646,null,5765,null,47716,null,2997,null,220043,null,5296,null,447392,null,9602,null,127886,null,5934,null,87806,null,5856,null,23436,null,2802,null,16644,null,1861,null,319506,null,7685,null,194607,null,5542,null,59865,null,4093,null,65034,null,3876,null,0400000US37,North Carolina,37
170921,null,3624,null,13497,null,1627,null,4925,null,854,null,786,null,272,null,120,null,98,null,251,null,152,null,415,null,236,null,1447,null,620,null,245,null,172,null,616,null,376,null,586,null,469,null,2692,null,593,null,408,null,260,null,240,null,181,null,2044,null,471,null,8572,null,1376,null,1009,null,466,null,66,null,83,null,536,null,347,null,407,null,282,null,7563,null,1204,null,1340,null,551,null,4505,null,1065,null,1718,null,622,null,157424,null,3706,null,135641,null,3643,null,86657,null,3090,null,53580,null,2475,null,22995,null,1798,null,10082,null,1373,null,25864,null,1910,null,13218,null,1314,null,7404,null,1100,null,5242,null,777,null,23120,null,1685,null,5757,null,1118,null,3593,null,696,null,13770,null,1079,null,21783,null,1972,null,7546,null,1240,null,5408,null,1098,null,1277,null,562,null,861,null,333,null,14237,null,1528,null,8750,null,1273,null,3110,null,710,null,2377,null,565,null,0400000US38,North Dakota,38
2936172,null,14572,null,288964,null,7469,null,79544,null,4341,null,13429,null,1847,null,1127,null,589,null,2960,null,845,null,9342,null,1719,null,23678,null,2531,null,2500,null,696,null,9538,null,1608,null,11640,null,1499,null,42437,null,3342,null,5620,null,1295,null,9134,null,1637,null,27683,null,2501,null,209420,null,7085,null,29981,null,2998,null,5007,null,1284,null,13023,null,2000,null,11951,null,1758,null,179439,null,6790,null,24180,null,2643,null,82440,null,4881,null,72819,null,4336,null,2647208,null,13427,null,2098619,null,14811,null,1231485,null,13904,null,640411,null,11740,null,349211,null,8241,null,241863,null,6855,null,384902,null,9090,null,195924,null,6154,null,102620,null,4782,null,86358,null,3987,null,482232,null,7811,null,130476,null,4970,null,66203,null,3086,null,285553,null,6401,null,548589,null,9232,null,160003,null,5740,null,109486,null,5407,null,23949,null,2307,null,26568,null,2470,null,388586,null,8374,null,236413,null,7389,null,74603,null,4352,null,77570,null,3559,null,0400000US39,Ohio,39
936539,null,8665,null,110167,null,5395,null,42442,null,2853,null,10100,null,1540,null,834,null,527,null,3537,null,1007,null,5729,null,1220,null,13370,null,1786,null,2499,null,789,null,5182,null,1168,null,5689,null,1128,null,18972,null,1971,null,4099,null,902,null,3028,null,721,null,11845,null,1494,null,67725,null,4333,null,10998,null,1870,null,2850,null,869,null,4390,null,1349,null,3758,null,986,null,56727,null,3945,null,11324,null,2039,null,26042,null,2586,null,19361,null,2335,null,826372,null,8259,null,665065,null,8477,null,400550,null,8131,null,226825,null,6236,null,86925,null,3717,null,86800,null,3564,null,102925,null,3843,null,52953,null,3188,null,25709,null,1969,null,24263,null,2011,null,161590,null,3948,null,51183,null,2688,null,18277,null,1800,null,92130,null,2850,null,161307,null,5883,null,52638,null,3212,null,36108,null,2686,null,8349,null,1482,null,8181,null,1224,null,108669,null,4759,null,67927,null,3891,null,16626,null,1868,null,24116,null,2269,null,0400000US40,Oklahoma,40
939487,null,9653,null,90253,null,4869,null,34790,null,3188,null,6232,null,1511,null,1107,null,689,null,2204,null,920,null,2921,null,904,null,11969,null,1776,null,1446,null,582,null,5370,null,1177,null,5153,null,1150,null,16589,null,2349,null,2788,null,1055,null,3812,null,901,null,9989,null,1667,null,55463,null,3997,null,10785,null,1829,null,2071,null,901,null,4293,null,1259,null,4421,null,1184,null,44678,null,3602,null,6983,null,1590,null,21885,null,2727,null,15810,null,2337,null,849234,null,9418,null,696962,null,10139,null,370580,null,8719,null,175907,null,5861,null,118436,null,5206,null,76237,null,3926,null,153918,null,5865,null,73393,null,4223,null,50041,null,3283,null,30484,null,2759,null,172464,null,4356,null,42845,null,3417,null,21809,null,1914,null,107810,null,3582,null,152272,null,5561,null,49713,null,3775,null,32063,null,3112,null,11479,null,1821,null,6171,null,1207,null,102559,null,4311,null,57997,null,3289,null,24805,null,2315,null,19757,null,2193,null,0400000US41,Oregon,41
3205114,null,13915,null,271201,null,7863,null,84793,null,4484,null,15356,null,1711,null,1640,null,683,null,3810,null,908,null,9906,null,1517,null,23655,null,2449,null,3298,null,996,null,8197,null,1482,null,12160,null,1934,null,45782,null,3526,null,6337,null,1335,null,7088,null,1500,null,32357,null,2722,null,186408,null,7935,null,25605,null,2838,null,3530,null,853,null,9997,null,1707,null,12078,null,2209,null,160803,null,7339,null,17705,null,2355,null,70488,null,4612,null,72610,null,4339,null,2933913,null,13557,null,2315418,null,11619,null,1345637,null,12621,null,699172,null,9421,null,372673,null,8335,null,273792,null,6709,null,419525,null,8171,null,210467,null,6213,null,110755,null,4351,null,98303,null,4099,null,550256,null,9895,null,140614,null,6172,null,72653,null,3611,null,336989,null,6825,null,618495,null,11495,null,190817,null,6733,null,127034,null,5522,null,30933,null,2969,null,32850,null,2633,null,427678,null,9332,null,247943,null,7924,null,83170,null,4595,null,96565,null,4647,null,0400000US42,Pennsylvania,42
247759,null,5390,null,19070,null,1923,null,5219,null,1052,null,341,null,233,null,71,null,120,null,117,null,146,null,153,null,151,null,1053,null,545,null,181,null,231,null,143,null,167,null,729,null,466,null,3825,null,851,null,397,null,344,null,638,null,409,null,2790,null,689,null,13851,null,1816,null,2002,null,650,null,346,null,381,null,469,null,342,null,1187,null,548,null,11849,null,1702,null,1630,null,794,null,3943,null,999,null,6276,null,1368,null,228689,null,5435,null,175504,null,5157,null,96176,null,4432,null,50557,null,3577,null,26811,null,2098,null,18808,null,1882,null,38992,null,2676,null,21415,null,2449,null,10544,null,1645,null,7033,null,1197,null,40336,null,2712,null,12201,null,1907,null,6081,null,1018,null,22054,null,1565,null,53185,null,3315,null,15761,null,1980,null,11088,null,1856,null,1730,null,685,null,2943,null,673,null,37424,null,2933,null,21682,null,2217,null,9535,null,1677,null,6207,null,1250,null,0400000US44,Rhode Island,44
1142172,null,10246,null,132261,null,6882,null,38104,null,3328,null,7480,null,1359,null,687,null,440,null,1616,null,634,null,5177,null,1067,null,10763,null,1866,null,1295,null,585,null,3926,null,1107,null,5542,null,1329,null,19861,null,2398,null,2372,null,730,null,3026,null,1015,null,14463,null,2093,null,94157,null,6082,null,10488,null,2025,null,2573,null,1028,null,3727,null,1016,null,4188,null,1185,null,83669,null,5268,null,15270,null,2402,null,31320,null,3273,null,37079,null,3852,null,1009911,null,10381,null,783987,null,10805,null,449318,null,10520,null,248516,null,8159,null,100078,null,5762,null,100724,null,4495,null,130470,null,5875,null,64607,null,4619,null,31310,null,2453,null,34553,null,2184,null,204199,null,5222,null,58677,null,4220,null,23954,null,2324,null,121568,null,3844,null,225924,null,6784,null,61627,null,4084,null,40900,null,3215,null,9443,null,1665,null,11284,null,1776,null,164297,null,6211,null,98273,null,4819,null,25569,null,2507,null,40455,null,2948,null,0400000US45,South Carolina,45
206239,null,4077,null,16929,null,1870,null,5377,null,837,null,1406,null,420,null,256,null,154,null,355,null,271,null,795,null,328,null,1587,null,468,null,319,null,240,null,579,null,329,null,689,null,334,null,2384,null,533,null,374,null,216,null,354,null,195,null,1656,null,427,null,11552,null,1702,null,1447,null,588,null,361,null,254,null,773,null,478,null,313,null,157,null,10105,null,1485,null,2431,null,895,null,4782,null,988,null,2892,null,791,null,189310,null,3894,null,159153,null,3694,null,101487,null,3605,null,65958,null,3234,null,24403,null,2371,null,11126,null,1592,null,28576,null,1923,null,15111,null,1627,null,7015,null,970,null,6450,null,1019,null,29090,null,1782,null,6433,null,1091,null,4383,null,801,null,18274,null,1518,null,30157,null,2552,null,9854,null,1653,null,8076,null,1448,null,1206,null,483,null,572,null,290,null,20303,null,1751,null,14074,null,1495,null,3009,null,782,null,3220,null,749,null,0400000US46,South Dakota,46
1623272,null,13245,null,187492,null,7909,null,66395,null,4348,null,11456,null,1826,null,627,null,296,null,2945,null,930,null,7884,null,1402,null,20547,null,2597,null,2843,null,853,null,5370,null,1263,null,12334,null,2094,null,34392,null,3029,null,5666,null,1258,null,6281,null,1501,null,22445,null,2204,null,121097,null,6228,null,18548,null,2469,null,4357,null,1226,null,7384,null,1260,null,6807,null,1451,null,102549,null,5712,null,18634,null,2439,null,42614,null,4032,null,41301,null,3639,null,1435780,null,13445,null,1142725,null,14301,null,677724,null,12447,null,350755,null,10091,null,171775,null,6290,null,155194,null,5669,null,201097,null,6374,null,101721,null,4281,null,51992,null,3538,null,47384,null,3559,null,263904,null,5935,null,74213,null,4197,null,34420,null,2517,null,155271,null,4553,null,293055,null,7952,null,81015,null,4644,null,55019,null,3590,null,13282,null,1957,null,12714,null,1741,null,212040,null,6600,null,129155,null,6279,null,37617,null,3055,null,45268,null,2872,null,0400000US47,Tennessee,47
5868201,null,25101,null,725968,null,12785,null,300238,null,9790,null,93056,null,5268,null,6482,null,1342,null,15501,null,2271,null,71073,null,5237,null,79301,null,4839,null,11262,null,1720,null,26582,null,3382,null,41457,null,3388,null,127881,null,6182,null,34335,null,3328,null,23607,null,2280,null,69939,null,3839,null,425730,null,11223,null,61724,null,4570,null,22238,null,3766,null,21461,null,2776,null,18025,null,2054,null,364006,null,10435,null,83668,null,4530,null,144411,null,7143,null,135927,null,5998,null,5142233,null,25378,null,3996226,null,25346,null,2562449,null,23110,null,1382687,null,16219,null,533510,null,10652,null,646252,null,12229,null,624916,null,12879,null,327739,null,8537,null,154544,null,5785,null,142633,null,5208,null,808861,null,11338,null,299861,null,8986,null,88872,null,4187,null,420128,null,7117,null,1146007,null,16174,null,351193,null,10117,null,261295,null,8631,null,52347,null,3777,null,37551,null,3079,null,794814,null,13727,null,507969,null,11946,null,132293,null,6137,null,154552,null,6831,null,0400000US48,Texas,48
632317,null,7233,null,41653,null,2628,null,21298,null,2080,null,4180,null,967,null,300,null,240,null,1042,null,448,null,2838,null,737,null,9527,null,1574,null,1089,null,589,null,4911,null,1107,null,3527,null,1078,null,7591,null,1307,null,2339,null,926,null,1458,null,511,null,3794,null,931,null,20355,null,2327,null,3181,null,872,null,357,null,294,null,1531,null,642,null,1293,null,535,null,17174,null,2222,null,3300,null,1047,null,8685,null,1456,null,5189,null,1300,null,590664,null,7375,null,495718,null,7494,null,302504,null,7099,null,127326,null,5136,null,98806,null,3809,null,76372,null,4205,null,94407,null,4072,null,49289,null,3314,null,24038,null,1876,null,21080,null,1844,null,98807,null,3547,null,35155,null,2969,null,9513,null,1110,null,54139,null,2459,null,94946,null,4997,null,33412,null,3467,null,23971,null,3131,null,6708,null,1486,null,2733,null,829,null,61534,null,3466,null,38601,null,3067,null,10963,null,1652,null,11970,null,1370,null,0400000US49,Utah,49
160454,null,3355,null,10400,null,1535,null,2865,null,550,null,400,null,166,null,9,null,16,null,113,null,119,null,278,null,133,null,816,null,302,null,265,null,194,null,239,null,149,null,312,null,168,null,1649,null,468,null,57,null,58,null,380,null,351,null,1212,null,356,null,7535,null,1396,null,1493,null,541,null,310,null,215,null,757,null,490,null,426,null,326,null,6042,null,1335,null,687,null,405,null,2976,null,820,null,2379,null,915,null,150054,null,3429,null,123564,null,3608,null,67382,null,3012,null,39137,null,2316,null,19363,null,1777,null,8882,null,1187,null,31433,null,2128,null,16425,null,1632,null,9641,null,1095,null,5367,null,820,null,24749,null,1516,null,6881,null,1174,null,3367,null,655,null,14501,null,1125,null,26490,null,2565,null,8454,null,1408,null,5247,null,1012,null,1907,null,691,null,1300,null,441,null,18036,null,2034,null,10314,null,1358,null,4718,null,1015,null,3004,null,592,null,0400000US50,Vermont,50
1999409,null,13933,null,146846,null,6970,null,48824,null,3603,null,9365,null,1635,null,1250,null,643,null,2190,null,796,null,5925,null,1323,null,13779,null,1871,null,1879,null,728,null,4994,null,1303,null,6906,null,1268,null,25680,null,2454,null,3042,null,864,null,4723,null,1333,null,17915,null,2170,null,98022,null,5620,null,13367,null,1958,null,2128,null,768,null,5537,null,1402,null,5702,null,1361,null,84655,null,5180,null,15240,null,2015,null,37489,null,3674,null,31926,null,3358,null,1852563,null,14639,null,1469800,null,13850,null,928824,null,12623,null,511038,null,10802,null,224597,null,7365,null,193189,null,6010,null,241042,null,6880,null,128428,null,5481,null,56430,null,3960,null,56184,null,3143,null,299934,null,6943,null,93628,null,4628,null,37054,null,2458,null,169252,null,5082,null,382763,null,8575,null,106698,null,5413,null,74989,null,4644,null,17828,null,2449,null,13881,null,1793,null,276065,null,7213,null,176257,null,5665,null,48325,null,3948,null,51483,null,3276,null,0400000US51,Virginia,51
1636755,null,14806,null,126158,null,6015,null,49349,null,3289,null,9293,null,1610,null,1097,null,566,null,2329,null,799,null,5867,null,1409,null,16855,null,2043,null,1475,null,583,null,8135,null,1490,null,7245,null,1425,null,23201,null,2408,null,3650,null,1231,null,4401,null,1252,null,15150,null,1648,null,76809,null,4747,null,11882,null,1892,null,3512,null,1038,null,4797,null,1133,null,3573,null,1147,null,64927,null,4398,null,7510,null,1577,null,31239,null,2871,null,26178,null,2761,null,1510597,null,14883,null,1221381,null,14023,null,695406,null,11257,null,337756,null,7692,null,199447,null,6039,null,158203,null,5096,null,257276,null,8021,null,128327,null,6229,null,78954,null,4035,null,49995,null,3178,null,268699,null,6517,null,76398,null,4701,null,36139,null,2715,null,156162,null,4471,null,289216,null,8034,null,99550,null,5847,null,69932,null,5059,null,17704,null,2381,null,11914,null,1431,null,189666,null,6634,null,113136,null,5726,null,46038,null,3327,null,30492,null,2467,null,0400000US53,Washington,53
491152,null,6977,null,60760,null,3894,null,25784,null,2576,null,4388,null,1111,null,394,null,273,null,1047,null,557,null,2947,null,839,null,6420,null,1376,null,1423,null,718,null,2392,null,890,null,2605,null,756,null,14976,null,1943,null,1294,null,426,null,2747,null,759,null,10935,null,1704,null,34976,null,3094,null,7361,null,1693,null,2175,null,962,null,2255,null,854,null,2931,null,954,null,27615,null,2955,null,4389,null,1024,null,9816,null,1813,null,13410,null,1967,null,430392,null,6874,null,351755,null,6390,null,173686,null,5348,null,93551,null,4838,null,37548,null,2817,null,42587,null,2952,null,61855,null,4187,null,33874,null,2994,null,13305,null,1691,null,14676,null,1876,null,116214,null,3941,null,32465,null,2823,null,14171,null,1803,null,69578,null,2809,null,78637,null,4738,null,24849,null,2506,null,13840,null,1796,null,3535,null,1144,null,7474,null,1306,null,53788,null,3412,null,29306,null,2568,null,8800,null,1643,null,15682,null,1919,null,0400000US54,West Virginia,54
