C15002D_001E,C15002D_001EA,C15002D_001M,C15002D_001MA,C15002D_002E,C15002D_002EA,C15002D_002M,C15002D_002MA,C15002D_003E,C15002D_003EA,C15002D_003M,C15002D_003MA,C15002D_004E,C15002D_004EA,C15002D_004M,C15002D_004MA,C15002D_005E,C15002D_005EA,C15002D_005M,C15002D_005MA,C15002D_006E,C15002D_006EA,C15002D_006M,C15002D_006MA,C15002D_007E,C15002D_007EA,C15002D_007M,C15002D_007MA,C15002D_008E,C15002D_008EA,C15002D_008M,C15002D_008MA,C15002D_009E,C15002D_009EA,C15002D_009M,C15002D_009MA,C15002D_010E,C15002D_010EA,C15002D_010M,C15002D_010MA,C15002D_011E,C15002D_011EA,C15002D_011M,C15002D_011MA,GEO_ID,NAME,state
55687,null,2062,null,26161,null,1300,null,2188,null,657,null,4538,null,1071,null,4207,null,917,null,15228,null,1684,null,29526,null,1720,null,5467,null,1181,null,6328,null,1141,null,4617,null,1022,null,13114,null,1434,null,0400000US47,Tennessee,47
558772,null,3884,null,269919,null,2661,null,28845,null,2726,null,35799,null,3547,null,45413,null,3080,null,159862,null,4272,null,288853,null,2683,null,44635,null,3300,null,49870,null,3272,null,52173,null,3707,null,142175,null,4378,null,0400000US48,Texas,48
33548,null,1443,null,15093,null,1070,null,1944,null,624,null,2684,null,792,null,3479,null,863,null,6986,null,1045,null,18455,null,806,null,2367,null,736,null,3985,null,790,null,4097,null,806,null,8006,null,1046,null,0400000US49,Utah,49
3669,null,622,null,1701,null,413,null,153,null,212,null,410,null,301,null,525,null,350,null,613,null,285,null,1968,null,474,null,305,null,250,null,254,null,252,null,369,null,282,null,1040,null,406,null,0400000US50,Vermont,50
261315,null,3510,null,120400,null,2619,null,11226,null,1951,null,14673,null,1971,null,23160,null,2570,null,71341,null,2814,null,140915,null,1962,null,20738,null,2516,null,23337,null,2223,null,23051,null,2191,null,73789,null,3150,null,0400000US51,Virginia,51
297953,null,3603,null,133772,null,2230,null,13752,null,1681,null,21616,null,2413,null,30194,null,2581,null,68210,null,3359,null,164181,null,2750,null,29895,null,2310,null,26150,null,2277,null,38375,null,2955,null,69761,null,3227,null,0400000US53,Washington,53
5949,null,1144,null,2729,null,792,null,272,null,311,null,509,null,382,null,45,null,75,null,1903,null,724,null,3220,null,658,null,331,null,277,null,625,null,350,null,359,null,316,null,1905,null,575,null,0400000US54,West Virginia,54
61723,null,1908,null,30228,null,1385,null,4439,null,1046,null,5544,null,1194,null,5279,null,975,null,14966,null,1503,null,31495,null,1240,null,7352,null,1060,null,4574,null,1021,null,6163,null,1163,null,13406,null,1693,null,0400000US55,Wisconsin,55
2067,null,637,null,857,null,411,null,123,null,144,null,175,null,234,null,198,null,216,null,361,null,278,null,1210,null,454,null,381,null,282,null,218,null,213,null,352,null,290,null,259,null,245,null,0400000US56,Wyoming,56
8887,null,2057,null,3537,null,1083,null,1992,null,846,null,405,null,279,null,681,null,498,null,459,null,270,null,5350,null,1428,null,2303,null,838,null,1870,null,1006,null,758,null,362,null,419,null,274,null,0400000US72,Puerto Rico,72
