B13008_001E,B13008_001EA,B13008_001M,B13008_001MA,B13008_002E,B13008_002EA,B13008_002M,B13008_002MA,B13008_003E,B13008_003EA,B13008_003M,B13008_003MA,B13008_004E,B13008_004EA,B13008_004M,B13008_004MA,B13008_005E,B13008_005EA,B13008_005M,B13008_005MA,B13008_006E,B13008_006EA,B13008_006M,B13008_006MA,B13008_007E,B13008_007EA,B13008_007M,B13008_007MA,B13008_008E,B13008_008EA,B13008_008M,B13008_008MA,B13008_009E,B13008_009EA,B13008_009M,B13008_009MA,B13008_010E,B13008_010EA,B13008_010M,B13008_010MA,B13008_011E,B13008_011EA,B13008_011M,B13008_011MA,B13008_012E,B13008_012EA,B13008_012M,B13008_012MA,B13008_013E,B13008_013EA,B13008_013M,B13008_013MA,B13008_014E,B13008_014EA,B13008_014M,B13008_014MA,B13008_015E,B13008_015EA,B13008_015M,B13008_015MA,GEO_ID,NAME,state
154315,null,1534,null,9820,null,1335,null,6676,null,1021,null,6255,null,1032,null,421,null,335,null,3144,null,880,null,3009,null,851,null,135,null,182,null,144495,null,2229,null,75712,null,2682,null,72874,null,2708,null,2838,null,637,null,68783,null,2746,null,67242,null,2836,null,1541,null,748,null,0400000US38,North Dakota,38
2835019,null,4832,null,157318,null,5665,null,97596,null,4521,null,89328,null,4538,null,8268,null,1211,null,59722,null,3752,null,58662,null,3702,null,1060,null,493,null,2677701,null,7247,null,1229516,null,12182,null,1157283,null,12751,null,72233,null,3945,null,1448185,null,13441,null,1405257,null,12897,null,42928,null,3926,null,0400000US39,Ohio,39
885806,null,3576,null,55386,null,4012,null,37118,null,2776,null,32536,null,2617,null,4582,null,944,null,18268,null,2320,null,17464,null,2219,null,804,null,407,null,830420,null,5317,null,422771,null,7560,null,385273,null,7204,null,37498,null,2551,null,407649,null,8010,null,389553,null,7407,null,18096,null,2627,null,0400000US40,Oklahoma,40
917183,null,3644,null,55854,null,3927,null,37355,null,3356,null,29403,null,3009,null,7952,null,1496,null,18499,null,2562,null,16120,null,2425,null,2379,null,797,null,861329,null,5357,null,409094,null,8529,null,341722,null,8531,null,67372,null,3812,null,452235,null,7938,null,416208,null,7559,null,36027,null,3188,null,0400000US41,Oregon,41
3015658,null,5278,null,162336,null,6714,null,102358,null,4217,null,90682,null,3993,null,11676,null,1643,null,59978,null,4581,null,57807,null,4524,null,2171,null,679,null,2853322,null,8122,null,1317296,null,12289,null,1198697,null,12691,null,118599,null,4645,null,1536026,null,11736,null,1466970,null,12538,null,69056,null,3940,null,0400000US42,Pennsylvania,42
271493,null,1872,null,14722,null,2284,null,9035,null,1656,null,6943,null,1581,null,2092,null,737,null,5687,null,1364,null,4364,null,1271,null,1323,null,593,null,256771,null,3230,null,105620,null,3970,null,85477,null,3955,null,20143,null,2171,null,151151,null,4772,null,133352,null,4895,null,17799,null,2356,null,0400000US44,Rhode Island,44
1108257,null,4112,null,68314,null,4878,null,36032,null,3094,null,33115,null,2959,null,2917,null,819,null,32282,null,3743,null,31017,null,3696,null,1265,null,578,null,1039943,null,5882,null,481041,null,8821,null,447209,null,8305,null,33832,null,3071,null,558902,null,10650,null,540497,null,10548,null,18405,null,2222,null,0400000US45,South Carolina,45
189429,null,1893,null,12190,null,1463,null,7901,null,1206,null,7484,null,1194,null,417,null,255,null,4289,null,883,null,4236,null,880,null,53,null,100,null,177239,null,2323,null,85884,null,3609,null,82389,null,3270,null,3495,null,1015,null,91355,null,3381,null,89922,null,3412,null,1433,null,763,null,0400000US46,South Dakota,46
1543855,null,4137,null,100013,null,5760,null,60320,null,4101,null,54384,null,3655,null,5936,null,1317,null,39693,null,4139,null,37767,null,4038,null,1926,null,761,null,1443842,null,7262,null,712307,null,10428,null,666205,null,10616,null,46102,null,3578,null,731535,null,10720,null,708666,null,10812,null,22869,null,2647,null,0400000US47,Tennessee,47
6174011,null,8231,null,418254,null,11708,null,275704,null,9916,null,193998,null,8340,null,81706,null,4866,null,142550,null,7600,null,114984,null,6265,null,27566,null,3305,null,5755757,null,13037,null,2883204,null,21317,null,2106789,null,18827,null,776415,null,11543,null,2872553,null,20953,null,2510470,null,21028,null,362083,null,11225,null,0400000US48,Texas,48
696422,null,2879,null,56952,null,3932,null,47729,null,3501,null,41723,null,3157,null,6006,null,1488,null,9223,null,1783,null,8362,null,1665,null,861,null,477,null,639470,null,4544,null,336402,null,6543,null,292736,null,6074,null,43666,null,3145,null,303068,null,7703,null,279226,null,7340,null,23842,null,3009,null,0400000US49,Utah,49
154314,null,1192,null,7660,null,1231,null,4891,null,995,null,4514,null,942,null,377,null,246,null,2769,null,1003,null,2684,null,959,null,85,null,122,null,146654,null,1669,null,66289,null,2484,null,62877,null,2357,null,3412,null,813,null,80365,null,2777,null,78117,null,2810,null,2248,null,553,null,0400000US50,Vermont,50
1987524,null,6391,null,107196,null,5595,null,75044,null,5025,null,59876,null,4387,null,15168,null,2124,null,32152,null,3730,null,28817,null,3765,null,3335,null,1301,null,1880328,null,7856,null,929972,null,9669,null,775739,null,8990,null,154233,null,5193,null,950356,null,11410,null,864126,null,11345,null,86230,null,5812,null,0400000US51,Virginia,51
1632826,null,4623,null,100430,null,5260,null,73153,null,4207,null,55362,null,4052,null,17791,null,1946,null,27277,null,2957,null,24311,null,2881,null,2966,null,943,null,1532396,null,7052,null,746004,null,9676,null,592526,null,9135,null,153478,null,5256,null,786392,null,9696,null,704469,null,9101,null,81923,null,5270,null,0400000US53,Washington,53
429609,null,2647,null,23683,null,2367,null,14774,null,1895,null,14356,null,1845,null,418,null,295,null,8909,null,1717,null,8909,null,1717,null,0,null,265,null,405926,null,3501,null,207830,null,5892,null,203220,null,5686,null,4610,null,1011,null,198096,null,6028,null,195716,null,6097,null,2380,null,874,null,0400000US54,West Virginia,54
1385594,null,3301,null,78292,null,3859,null,55218,null,3072,null,49115,null,2990,null,6103,null,1182,null,23074,null,2210,null,21994,null,2079,null,1080,null,490,null,1307302,null,4902,null,631686,null,6486,null,589266,null,6280,null,42420,null,2651,null,675616,null,7423,null,649945,null,7133,null,25671,null,2461,null,0400000US55,Wisconsin,55
128655,null,1681,null,8329,null,1426,null,5036,null,954,null,4862,null,929,null,174,null,214,null,3293,null,925,null,3293,null,925,null,0,null,261,null,120326,null,2348,null,62531,null,3135,null,59953,null,3234,null,2578,null,752,null,57795,null,3321,null,56748,null,3324,null,1047,null,540,null,0400000US56,Wyoming,56
1011080,null,2786,null,45597,null,3736,null,23103,null,2816,null,22102,null,2813,null,1001,null,483,null,22494,null,2345,null,21437,null,2294,null,1057,null,506,null,965483,null,4991,null,346165,null,7127,null,330057,null,6904,null,16108,null,1922,null,619318,null,8001,null,604052,null,8150,null,15266,null,2070,null,0400000US72,Puerto Rico,72
