C22002_001E,C22002_001EA,C22002_001M,C22002_001MA,C22002_002E,C22002_002EA,C22002_002M,C22002_002MA,C22002_003E,C22002_003EA,C22002_003M,C22002_003MA,C22002_004E,C22002_004EA,C22002_004M,C22002_004MA,C22002_005E,C22002_005EA,C22002_005M,C22002_005MA,C22002_006E,C22002_006EA,C22002_006M,C22002_006MA,C22002_007E,C22002_007EA,C22002_007M,C22002_007MA,GEO_ID,NAME,state
319926,null,3421,null,26852,null,2383,null,14381,null,1897,null,12471,null,1548,null,293074,null,3844,null,85188,null,3600,null,207886,null,3933,null,0400000US46,South Dakota,46
2434683,null,10947,null,311287,null,8223,null,174307,null,6829,null,136980,null,4673,null,2123396,null,11845,null,627564,null,11503,null,1495832,null,13921,null,0400000US47,Tennessee,47
8422249,null,18072,null,797298,null,13971,null,543847,null,11797,null,253451,null,7713,null,7624951,null,20903,null,2768699,null,20962,null,4856252,null,22601,null,0400000US48,Texas,48
854244,null,4876,null,47842,null,3354,null,30472,null,2492,null,17370,null,2125,null,806402,null,5926,null,331145,null,6417,null,475257,null,6062,null,0400000US49,Utah,49
249986,null,2593,null,21828,null,1884,null,9916,null,1517,null,11912,null,1488,null,228158,null,2837,null,64961,null,2349,null,163197,null,3140,null,0400000US50,Vermont,50
2961083,null,11010,null,194701,null,7532,null,113470,null,5532,null,81231,null,4764,null,2766382,null,12510,null,904251,null,11328,null,1862131,null,13937,null,0400000US51,Virginia,51
2547663,null,9073,null,220716,null,7561,null,112467,null,5141,null,108249,null,5457,null,2326947,null,10766,null,723504,null,10859,null,1603443,null,12577,null,0400000US53,Washington,53
749586,null,6455,null,95856,null,4562,null,51337,null,3409,null,44519,null,3056,null,653730,null,6985,null,165858,null,4961,null,487872,null,5925,null,0400000US54,West Virginia,54
2249630,null,8922,null,147549,null,5105,null,87436,null,4757,null,60113,null,3112,null,2102081,null,9530,null,624110,null,7802,null,1477971,null,9697,null,0400000US55,Wisconsin,55
208613,null,3448,null,8709,null,1327,null,5355,null,1130,null,3354,null,681,null,199904,null,3708,null,61209,null,3150,null,138695,null,3554,null,0400000US56,Wyoming,56
1186497,null,10034,null,392710,null,7659,null,167523,null,5631,null,225187,null,6839,null,793787,null,9718,null,273216,null,6001,null,520571,null,8301,null,0400000US72,Puerto Rico,72
