B17010_001E,B17010_001EA,B17010_001M,B17010_001MA,B17010_002E,B17010_002EA,B17010_002M,B17010_002MA,B17010_003E,B17010_003EA,B17010_003M,B17010_003MA,B17010_004E,B17010_004EA,B17010_004M,B17010_004MA,B17010_005E,B17010_005EA,B17010_005M,B17010_005MA,B17010_006E,B17010_006EA,B17010_006M,B17010_006MA,B17010_007E,B17010_007EA,B17010_007M,B17010_007MA,B17010_008E,B17010_008EA,B17010_008M,B17010_008MA,B17010_009E,B17010_009EA,B17010_009M,B17010_009MA,B17010_010E,B17010_010EA,B17010_010M,B17010_010MA,B17010_011E,B17010_011EA,B17010_011M,B17010_011MA,B17010_012E,B17010_012EA,B17010_012M,B17010_012MA,B17010_013E,B17010_013EA,B17010_013M,B17010_013MA,B17010_014E,B17010_014EA,B17010_014M,B17010_014MA,B17010_015E,B17010_015EA,B17010_015M,B17010_015MA,B17010_016E,B17010_016EA,B17010_016M,B17010_016MA,B17010_017E,B17010_017EA,B17010_017M,B17010_017MA,B17010_018E,B17010_018EA,B17010_018M,B17010_018MA,B17010_019E,B17010_019EA,B17010_019M,B17010_019MA,B17010_020E,B17010_020EA,B17010_020M,B17010_020MA,B17010_021E,B17010_021EA,B17010_021M,B17010_021MA,B17010_022E,B17010_022EA,B17010_022M,B17010_022MA,B17010_023E,B17010_023EA,B17010_023M,B17010_023MA,B17010_024E,B17010_024EA,B17010_024M,B17010_024MA,B17010_025E,B17010_025EA,B17010_025M,B17010_025MA,B17010_026E,B17010_026EA,B17010_026M,B17010_026MA,B17010_027E,B17010_027EA,B17010_027M,B17010_027MA,B17010_028E,B17010_028EA,B17010_028M,B17010_028MA,B17010_029E,B17010_029EA,B17010_029M,B17010_029MA,B17010_030E,B17010_030EA,B17010_030M,B17010_030MA,B17010_031E,B17010_031EA,B17010_031M,B17010_031MA,B17010_032E,B17010_032EA,B17010_032M,B17010_032MA,B17010_033E,B17010_033EA,B17010_033M,B17010_033MA,B17010_034E,B17010_034EA,B17010_034M,B17010_034MA,B17010_035E,B17010_035EA,B17010_035M,B17010_035MA,B17010_036E,B17010_036EA,B17010_036M,B17010_036MA,B17010_037E,B17010_037EA,B17010_037M,B17010_037MA,B17010_038E,B17010_038EA,B17010_038M,B17010_038MA,B17010_039E,B17010_039EA,B17010_039M,B17010_039MA,B17010_040E,B17010_040EA,B17010_040M,B17010_040MA,B17010_041E,B17010_041EA,B17010_041M,B17010_041MA,GEO_ID,NAME,state
457459,null,6358,null,30955,null,2464,null,11643,null,1400,null,7281,null,1081,null,1375,null,577,null,2872,null,729,null,3034,null,821,null,4362,null,748,null,19312,null,1899,null,2710,null,706,null,2229,null,716,null,645,null,431,null,717,null,392,null,867,null,421,null,481,null,360,null,16602,null,1791,null,14848,null,1853,null,4224,null,919,null,4854,null,1016,null,5770,null,1119,null,1754,null,638,null,426504,null,6292,null,353421,null,5734,null,151801,null,3986,null,30121,null,2031,null,32842,null,2281,null,88838,null,3324,null,201620,null,4274,null,73083,null,4499,null,26394,null,2729,null,15418,null,2237,null,3499,null,999,null,1873,null,646,null,10046,null,1668,null,10976,null,1905,null,46689,null,3100,null,29453,null,2146,null,6561,null,1208,null,3183,null,832,null,19709,null,1840,null,17236,null,2099,null,0400000US31,Nebraska,31
615019,null,7728,null,48547,null,3928,null,20439,null,2719,null,14211,null,2337,null,2208,null,857,null,6176,null,1585,null,5827,null,1316,null,6228,null,1249,null,28108,null,3208,null,4681,null,1146,null,3389,null,967,null,758,null,475,null,1045,null,588,null,1586,null,701,null,1292,null,667,null,23427,null,3083,null,21468,null,2920,null,4039,null,1363,null,6582,null,1735,null,10847,null,1975,null,1959,null,749,null,566472,null,7970,null,429273,null,8352,null,196548,null,5998,null,36497,null,3067,null,44902,null,4183,null,115149,null,4495,null,232725,null,6518,null,137199,null,6227,null,49091,null,4145,null,29420,null,3061,null,6067,null,1483,null,5767,null,1150,null,17586,null,2262,null,19671,null,2737,null,88108,null,3917,null,55235,null,3127,null,7292,null,1573,null,9041,null,1635,null,38902,null,3043,null,32873,null,2703,null,0400000US32,Nevada,32
345324,null,5671,null,17212,null,2229,null,4558,null,1061,null,1627,null,535,null,441,null,319,null,431,null,354,null,755,null,343,null,2931,null,821,null,12654,null,1850,null,2007,null,632,null,1603,null,533,null,510,null,387,null,241,null,263,null,852,null,442,null,404,null,381,null,10647,null,1709,null,9565,null,1608,null,2598,null,883,null,1886,null,778,null,5081,null,1206,null,1082,null,576,null,328112,null,5497,null,271546,null,5342,null,117656,null,4335,null,23798,null,2314,null,19114,null,1820,null,74744,null,3503,null,153890,null,4293,null,56566,null,2951,null,19324,null,2447,null,11574,null,1722,null,1911,null,824,null,1094,null,634,null,8569,null,1461,null,7750,null,1697,null,37242,null,2442,null,22175,null,1959,null,2118,null,760,null,2598,null,978,null,17459,null,1837,null,15067,null,1658,null,0400000US33,New Hampshire,33
2168377,null,15461,null,135251,null,5517,null,44341,null,3637,null,28350,null,2860,null,4689,null,1033,null,11714,null,1911,null,11947,null,1705,null,15991,null,2221,null,90910,null,4546,null,12190,null,2192,null,8874,null,1765,null,2421,null,1060,null,2493,null,1068,null,3960,null,1062,null,3316,null,1077,null,78720,null,4164,null,69078,null,4058,null,13268,null,2207,null,17521,null,1962,null,38289,null,3194,null,9642,null,1781,null,2033126,null,15957,null,1580494,null,14085,null,758388,null,9918,null,147342,null,6566,null,138870,null,6082,null,472176,null,8428,null,822106,null,10522,null,452632,null,10096,null,131946,null,6396,null,61571,null,4394,null,12986,null,1988,null,7163,null,1445,null,41422,null,3696,null,70375,null,4669,null,320686,null,8803,null,179695,null,5978,null,25358,null,2875,null,21780,null,2556,null,132557,null,5276,null,140991,null,5411,null,0400000US34,New Jersey,34
482159,null,7286,null,60528,null,4187,null,23221,null,2555,null,13663,null,2205,null,1831,null,779,null,4712,null,1171,null,7120,null,1451,null,9558,null,1347,null,37307,null,3556,null,6814,null,1510,null,5153,null,1410,null,1021,null,505,null,1210,null,922,null,2922,null,754,null,1661,null,677,null,30493,null,3117,null,28136,null,3067,null,6948,null,1276,null,8531,null,1559,null,12657,null,1891,null,2357,null,637,null,421631,null,7185,null,317021,null,6219,null,130471,null,5114,null,22257,null,2512,null,28393,null,2629,null,79821,null,3869,null,186550,null,4769,null,104610,null,5389,null,33968,null,3030,null,19333,null,2617,null,4611,null,1244,null,2417,null,825,null,12305,null,1775,null,14635,null,1715,null,70642,null,4336,null,44104,null,3350,null,7344,null,1730,null,6864,null,1367,null,29896,null,3064,null,26538,null,2361,null,0400000US35,New Mexico,35
4582314,null,18991,null,471968,null,10027,null,161157,null,6970,null,100345,null,5226,null,18400,null,2494,null,34233,null,2782,null,47712,null,3349,null,60812,null,3658,null,310811,null,8915,null,41348,null,3919,null,29728,null,3197,null,6687,null,1761,null,6120,null,1381,null,16921,null,2409,null,11620,null,2106,null,269463,null,7665,null,231910,null,6984,null,37129,null,3385,null,59460,null,4304,null,135321,null,5693,null,37553,null,3279,null,4110346,null,18220,null,3052136,null,20364,null,1360311,null,15865,null,264802,null,7266,null,252381,null,7738,null,843128,null,13509,null,1691825,null,15232,null,1058210,null,15521,null,292619,null,8703,null,140071,null,5546,null,33154,null,2773,null,18498,null,2034,null,88419,null,4179,null,152548,null,6574,null,765591,null,12029,null,424232,null,10193,null,63342,null,3789,null,52763,null,3962,null,308127,null,7904,null,341359,null,8308,null,0400000US36,New York,36
2397731,null,16444,null,260167,null,10140,null,86882,null,5497,null,50720,null,4158,null,8849,null,1826,null,17853,null,2509,null,24018,null,2569,null,36162,null,3056,null,173285,null,8090,null,26838,null,3211,null,19594,null,2714,null,4257,null,1292,null,5533,null,1378,null,9804,null,1876,null,7244,null,1363,null,146447,null,6796,null,130467,null,6515,null,28445,null,3322,null,34423,null,3017,null,67599,null,4856,null,15980,null,2042,null,2137564,null,16749,null,1690172,null,15825,null,725520,null,11838,null,151135,null,6215,null,131602,null,6068,null,442783,null,10340,null,964652,null,12134,null,447392,null,9602,null,127886,null,5934,null,70828,null,4746,null,16240,null,2332,null,9634,null,1847,null,44954,null,3930,null,57058,null,4158,null,319506,null,7685,null,198049,null,6827,null,30184,null,2986,null,25064,null,2742,null,142801,null,5723,null,121457,null,4917,null,0400000US37,North Carolina,37
170921,null,3624,null,13497,null,1627,null,4925,null,854,null,2329,null,712,null,463,null,260,null,890,null,505,null,976,null,355,null,2596,null,546,null,8572,null,1376,null,1009,null,466,null,638,null,363,null,249,null,244,null,33,null,55,null,356,null,268,null,371,null,255,null,7563,null,1204,null,7125,null,1180,null,2392,null,822,null,2017,null,665,null,2716,null,821,null,438,null,288,null,157424,null,3706,null,135641,null,3643,null,56233,null,2737,null,11984,null,1537,null,11780,null,1337,null,32469,null,1795,null,79408,null,2887,null,21783,null,1972,null,7546,null,1240,null,4189,null,881,null,1385,null,655,null,487,null,332,null,2317,null,544,null,3357,null,812,null,14237,null,1528,null,9134,null,1349,null,2062,null,732,null,895,null,498,null,6177,null,1016,null,5103,null,849,null,0400000US38,North Dakota,38
2936172,null,14572,null,288964,null,7469,null,79544,null,4341,null,46356,null,3198,null,9371,null,1621,null,17515,null,2043,null,19470,null,2216,null,33188,null,2461,null,209420,null,7085,null,29981,null,2998,null,23249,null,2639,null,7753,null,1547,null,4405,null,1177,null,11091,null,1703,null,6732,null,1275,null,179439,null,6790,null,160091,null,6597,null,36631,null,3119,null,43511,null,3582,null,79949,null,4422,null,19348,null,2322,null,2647208,null,13427,null,2098619,null,14811,null,873290,null,12182,null,160975,null,6331,null,172938,null,5202,null,539377,null,8962,null,1225329,null,11413,null,548589,null,9232,null,160003,null,5740,null,91554,null,4780,null,17909,null,2482,null,10424,null,2116,null,63221,null,3522,null,68449,null,3476,null,388586,null,8374,null,229168,null,6760,null,33127,null,3141,null,29488,null,3032,null,166553,null,5275,null,159418,null,5753,null,0400000US39,Ohio,39
936539,null,8665,null,110167,null,5395,null,42442,null,2853,null,27465,null,2222,null,4903,null,1031,null,9993,null,1255,null,12569,null,1882,null,14977,null,1789,null,67725,null,4333,null,10998,null,1870,null,9354,null,1779,null,1538,null,618,null,2511,null,1032,null,5305,null,1256,null,1644,null,559,null,56727,null,3945,null,51012,null,3799,null,9695,null,1490,null,16035,null,2545,null,25282,null,2331,null,5715,null,1013,null,826372,null,8259,null,665065,null,8477,null,282831,null,7151,null,53532,null,3343,null,56993,null,4110,null,172306,null,6040,null,382234,null,5868,null,161307,null,5883,null,52638,null,3212,null,28681,null,2626,null,5229,null,1377,null,3865,null,1000,null,19587,null,2204,null,23957,null,2282,null,108669,null,4759,null,67356,null,3807,null,11386,null,1732,null,7352,null,1280,null,48618,null,3536,null,41313,null,2566,null,0400000US40,Oklahoma,40
939487,null,9653,null,90253,null,4869,null,34790,null,3188,null,21073,null,2802,null,4187,null,1132,null,8187,null,1981,null,8699,null,1555,null,13717,null,1840,null,55463,null,3997,null,10785,null,1829,null,8395,null,1736,null,1679,null,586,null,1598,null,869,null,5118,null,1399,null,2390,null,787,null,44678,null,3602,null,39641,null,3428,null,9748,null,1833,null,10489,null,1730,null,19404,null,3000,null,5037,null,1145,null,849234,null,9418,null,696962,null,10139,null,283691,null,7824,null,59000,null,3714,null,57456,null,3924,null,167235,null,6099,null,413271,null,7711,null,152272,null,5561,null,49713,null,3775,null,29641,null,3014,null,5588,null,1494,null,3706,null,1109,null,20347,null,2310,null,20072,null,2398,null,102559,null,4311,null,62055,null,3447,null,8026,null,1502,null,7590,null,1517,null,46439,null,3604,null,40504,null,3053,null,0400000US41,Oregon,41
3205114,null,13915,null,271201,null,7863,null,84793,null,4484,null,46560,null,3341,null,5508,null,1155,null,15182,null,2000,null,25870,null,2675,null,38233,null,2825,null,186408,null,7935,null,25605,null,2838,null,19980,null,2496,null,5986,null,1553,null,4363,null,1129,null,9631,null,1692,null,5625,null,1331,null,160803,null,7339,null,144129,null,6673,null,34418,null,3304,null,36211,null,3311,null,73500,null,4367,null,16674,null,1885,null,2933913,null,13557,null,2315418,null,11619,null,943988,null,10065,null,177796,null,5234,null,169969,null,5340,null,596223,null,9549,null,1371430,null,11939,null,618495,null,11495,null,190817,null,6733,null,98051,null,5230,null,22093,null,2759,null,11115,null,1837,null,64843,null,4495,null,92766,null,4815,null,427678,null,9332,null,240941,null,6579,null,35760,null,3164,null,32431,null,3133,null,172750,null,6025,null,186737,null,5791,null,0400000US42,Pennsylvania,42
247759,null,5390,null,19070,null,1923,null,5219,null,1052,null,2771,null,808,null,435,null,312,null,758,null,422,null,1578,null,611,null,2448,null,672,null,13851,null,1816,null,2002,null,650,null,1552,null,635,null,489,null,367,null,0,null,287,null,1063,null,628,null,450,null,267,null,11849,null,1702,null,10944,null,1649,null,1668,null,581,null,3667,null,988,null,5609,null,1188,null,905,null,384,null,228689,null,5435,null,175504,null,5157,null,75508,null,3751,null,15526,null,2181,null,12183,null,1916,null,47799,null,3018,null,99996,null,3918,null,53185,null,3315,null,15761,null,1980,null,7693,null,1469,null,1587,null,818,null,1172,null,629,null,4934,null,1155,null,8068,null,1475,null,37424,null,2933,null,22712,null,2447,null,3370,null,1095,null,2550,null,918,null,16792,null,2143,null,14712,null,1549,null,0400000US44,Rhode Island,44
1142172,null,10246,null,132261,null,6882,null,38104,null,3328,null,21392,null,2501,null,3986,null,1062,null,6584,null,1484,null,10822,null,1905,null,16712,null,1707,null,94157,null,6082,null,10488,null,2025,null,7995,null,1777,null,2065,null,758,null,1364,null,738,null,4566,null,1494,null,2493,null,886,null,83669,null,5268,null,71852,null,4669,null,16676,null,2380,null,19862,null,2275,null,35314,null,2913,null,11817,null,2078,null,1009911,null,10381,null,783987,null,10805,null,317907,null,8295,null,61085,null,3672,null,61794,null,3810,null,195028,null,6792,null,466080,null,7684,null,225924,null,6784,null,61627,null,4084,null,30414,null,2976,null,7442,null,1801,null,2728,null,862,null,20244,null,2301,null,31213,null,2969,null,164297,null,6211,null,102434,null,5069,null,16727,null,2305,null,11647,null,2034,null,74060,null,4486,null,61863,null,3628,null,0400000US45,South Carolina,45
206239,null,4077,null,16929,null,1870,null,5377,null,837,null,2781,null,729,null,448,null,309,null,1105,null,509,null,1228,null,402,null,2596,null,542,null,11552,null,1702,null,1447,null,588,null,1280,null,546,null,334,null,331,null,453,null,310,null,493,null,267,null,167,null,179,null,10105,null,1485,null,9409,null,1449,null,2808,null,837,null,2650,null,706,null,3951,null,1072,null,696,null,366,null,189310,null,3894,null,159153,null,3694,null,65151,null,3122,null,14340,null,1927,null,13553,null,1531,null,37258,null,2405,null,94002,null,3189,null,30157,null,2552,null,9854,null,1653,null,6210,null,1368,null,1990,null,752,null,442,null,279,null,3778,null,1083,null,3644,null,847,null,20303,null,1751,null,13663,null,1473,null,1798,null,671,null,1885,null,666,null,9980,null,1427,null,6640,null,1061,null,0400000US46,South Dakota,46
1623272,null,13245,null,187492,null,7909,null,66395,null,4348,null,38235,null,3678,null,7042,null,1362,null,14474,null,2270,null,16719,null,2658,null,28160,null,2396,null,121097,null,6228,null,18548,null,2469,null,14005,null,2027,null,4082,null,997,null,2799,null,1035,null,7124,null,1597,null,4543,null,1311,null,102549,null,5712,null,89653,null,5607,null,21215,null,2585,null,23823,null,3123,null,44615,null,3317,null,12896,null,1819,null,1435780,null,13445,null,1142725,null,14301,null,477861,null,10672,null,95590,null,5042,null,87422,null,4549,null,294849,null,8893,null,664864,null,10152,null,293055,null,7952,null,81015,null,4644,null,45014,null,3776,null,11520,null,1827,null,4017,null,1034,null,29477,null,3033,null,36001,null,2944,null,212040,null,6600,null,124979,null,5750,null,17609,null,2080,null,17678,null,2728,null,89692,null,4914,null,87061,null,4194,null,0400000US47,Tennessee,47
5868201,null,25101,null,725968,null,12785,null,300238,null,9790,null,218222,null,8632,null,39607,null,3667,null,91294,null,6059,null,87321,null,5424,null,82016,null,4434,null,425730,null,11223,null,61724,null,4570,null,47312,null,3936,null,11294,null,2274,null,14670,null,2445,null,21348,null,2493,null,14412,null,1884,null,364006,null,10435,null,329887,null,10772,null,62966,null,4983,null,100430,null,5836,null,166491,null,7625,null,34119,null,3397,null,5142233,null,25378,null,3996226,null,25346,null,1985709,null,21400,null,367584,null,9936,null,436918,null,11524,null,1181207,null,16589,null,2010517,null,17525,null,1146007,null,16174,null,351193,null,10117,null,193059,null,7398,null,46360,null,4148,null,28152,null,3265,null,118547,null,6156,null,158134,null,6904,null,794814,null,13727,null,508119,null,12302,null,81558,null,4666,null,77395,null,5041,null,349166,null,10883,null,286695,null,7732,null,0400000US48,Texas,48
632317,null,7233,null,41653,null,2628,null,21298,null,2080,null,15668,null,1821,null,4255,null,1061,null,6187,null,1319,null,5226,null,1234,null,5630,null,1147,null,20355,null,2327,null,3181,null,872,null,2308,null,739,null,295,null,274,null,642,null,410,null,1371,null,542,null,873,null,523,null,17174,null,2222,null,15902,null,2194,null,3492,null,1014,null,3800,null,946,null,8610,null,1638,null,1272,null,479,null,590664,null,7375,null,495718,null,7494,null,266738,null,6321,null,55161,null,3588,null,79473,null,4256,null,132104,null,4930,null,228980,null,4875,null,94946,null,4997,null,33412,null,3467,null,19172,null,2718,null,3453,null,1074,null,2924,null,932,null,12795,null,2013,null,14240,null,2221,null,61534,null,3466,null,37951,null,2894,null,4873,null,1284,null,6683,null,1384,null,26395,null,2438,null,23583,null,1995,null,0400000US49,Utah,49
160454,null,3355,null,10400,null,1535,null,2865,null,550,null,1252,null,382,null,179,null,155,null,429,null,249,null,644,null,300,null,1613,null,441,null,7535,null,1396,null,1493,null,541,null,1398,null,524,null,489,null,447,null,121,null,104,null,788,null,392,null,95,null,92,null,6042,null,1335,null,5444,null,1273,null,1391,null,525,null,1164,null,543,null,2889,null,947,null,598,null,399,null,150054,null,3429,null,123564,null,3608,null,47419,null,2498,null,9562,null,1205,null,6995,null,1031,null,30862,null,1885,null,76145,null,2756,null,26490,null,2565,null,8454,null,1408,null,4971,null,1165,null,925,null,450,null,504,null,300,null,3542,null,858,null,3483,null,817,null,18036,null,2034,null,12802,null,1565,null,1734,null,677,null,1145,null,631,null,9923,null,1218,null,5234,null,996,null,0400000US50,Vermont,50
1999409,null,13933,null,146846,null,6970,null,48824,null,3603,null,30358,null,2967,null,6757,null,1523,null,8771,null,1728,null,14830,null,2016,null,18466,null,2331,null,98022,null,5620,null,13367,null,1958,null,9435,null,1694,null,2750,null,1038,null,1996,null,903,null,4689,null,1189,null,3932,null,1291,null,84655,null,5180,null,74610,null,4740,null,16271,null,2576,null,23942,null,3109,null,34397,null,3596,null,10045,null,1628,null,1852563,null,14639,null,1469800,null,13850,null,663958,null,9956,null,139372,null,5726,null,123733,null,5340,null,400853,null,8179,null,805842,null,11553,null,382763,null,8575,null,106698,null,5413,null,56863,null,4604,null,14918,null,2402,null,4504,null,1192,null,37441,null,3369,null,49835,null,3759,null,276065,null,7213,null,168866,null,6430,null,24746,null,2700,null,19047,null,2538,null,125073,null,5597,null,107199,null,4085,null,0400000US51,Virginia,51
1636755,null,14806,null,126158,null,6015,null,49349,null,3289,null,31339,null,2852,null,7595,null,1800,null,10195,null,1686,null,13549,null,1868,null,18010,null,1744,null,76809,null,4747,null,11882,null,1892,null,9655,null,1587,null,2443,null,985,null,2370,null,690,null,4842,null,1208,null,2227,null,914,null,64927,null,4398,null,59737,null,4201,null,13673,null,2109,null,15004,null,2236,null,31060,null,2938,null,5190,null,1171,null,1510597,null,14883,null,1221381,null,14023,null,537230,null,9778,null,108918,null,5060,null,108494,null,5241,null,319818,null,5719,null,684151,null,10196,null,289216,null,8034,null,99550,null,5847,null,62790,null,4929,null,14277,null,2125,null,6609,null,1318,null,41904,null,3822,null,36760,null,3286,null,189666,null,6634,null,121067,null,5583,null,18872,null,2491,null,13619,null,1927,null,88576,null,4835,null,68599,null,3716,null,0400000US53,Washington,53
491152,null,6977,null,60760,null,3894,null,25784,null,2576,null,14883,null,2054,null,3474,null,1094,null,4221,null,1163,null,7188,null,1350,null,10901,null,1683,null,34976,null,3094,null,7361,null,1693,null,6374,null,1566,null,2842,null,1018,null,719,null,486,null,2813,null,856,null,987,null,524,null,27615,null,2955,null,24160,null,2685,null,7426,null,1542,null,5319,null,1271,null,11415,null,1810,null,3455,null,1084,null,430392,null,6874,null,351755,null,6390,null,128718,null,4448,null,22357,null,2054,null,22987,null,2376,null,83374,null,4046,null,223037,null,5516,null,78637,null,4738,null,24849,null,2506,null,12532,null,1822,null,3723,null,933,null,1442,null,713,null,7367,null,1434,null,12317,null,1705,null,53788,null,3412,null,27509,null,2228,null,3259,null,933,null,3035,null,789,null,21215,null,2515,null,26279,null,2585,null,0400000US54,West Virginia,54
1467796,null,10918,null,98264,null,4593,null,30752,null,2015,null,17336,null,1743,null,3065,null,737,null,6504,null,998,null,7767,null,1227,null,13416,null,1166,null,67512,null,4387,null,10273,null,1730,null,8569,null,1736,null,2304,null,731,null,996,null,498,null,5269,null,1499,null,1704,null,557,null,57239,null,3674,null,52647,null,3513,null,14699,null,1838,null,14895,null,1905,null,23053,null,2077,null,4592,null,844,null,1369532,null,10365,null,1119382,null,9738,null,469362,null,6874,null,94338,null,4202,null,90508,null,3713,null,284516,null,5504,null,650020,null,8137,null,250150,null,6626,null,81239,null,4501,null,46121,null,3089,null,11657,null,1976,null,4523,null,1154,null,29941,null,2197,null,35118,null,2796,null,168911,null,5163,null,108844,null,4169,null,18089,null,1985,null,15025,null,2019,null,75730,null,3430,null,60067,null,3181,null,0400000US55,Wisconsin,55
135678,null,3475,null,7744,null,1372,null,2581,null,774,null,1473,null,611,null,240,null,208,null,241,null,236,null,992,null,527,null,1108,null,452,null,5163,null,1228,null,749,null,554,null,704,null,546,null,28,null,52,null,25,null,44,null,651,null,534,null,45,null,73,null,4414,null,1051,null,4311,null,1036,null,1857,null,716,null,1028,null,496,null,1426,null,510,null,103,null,122,null,127934,null,3578,null,106809,null,3725,null,44474,null,2846,null,9016,null,1615,null,10561,null,1652,null,24897,null,1887,null,62335,null,2989,null,21125,null,2277,null,7731,null,1260,null,5674,null,1089,null,1290,null,612,null,874,null,508,null,3510,null,851,null,2057,null,671,null,13394,null,1936,null,9125,null,1622,null,1321,null,563,null,1558,null,894,null,6246,null,1236,null,4269,null,979,null,0400000US56,Wyoming,56
878424,null,9462,null,362496,null,8113,null,157360,null,5602,null,74833,null,3732,null,12049,null,1362,null,14662,null,1884,null,48122,null,3188,null,82527,null,3927,null,205136,null,5801,null,32470,null,2634,null,18681,null,1939,null,4620,null,931,null,4260,null,868,null,9801,null,1525,null,13789,null,1745,null,172666,null,5463,null,122937,null,4944,null,15428,null,1773,null,28822,null,2341,null,78687,null,4169,null,49729,null,2920,null,515928,null,8576,null,355568,null,6975,null,145209,null,5058,null,23884,null,2363,null,21832,null,2122,null,99493,null,4415,null,210359,null,5884,null,160360,null,4971,null,38281,null,2760,null,14401,null,1851,null,3652,null,908,null,2446,null,842,null,8303,null,1215,null,23880,null,2047,null,122079,null,4120,null,58342,null,3285,null,7436,null,1408,null,7020,null,1224,null,43886,null,2877,null,63737,null,3319,null,0400000US72,Puerto Rico,72
