B23003_001E,B23003_001EA,B23003_001M,B23003_001MA,B23003_002E,B23003_002EA,B23003_002M,B23003_002MA,B23003_003E,B23003_003EA,B23003_003M,B23003_003MA,B23003_004E,B23003_004EA,B23003_004M,B23003_004MA,B23003_005E,B23003_005EA,B23003_005M,B23003_005MA,B23003_006E,B23003_006EA,B23003_006M,B23003_006MA,B23003_007E,B23003_007EA,B23003_007M,B23003_007MA,B23003_008E,B23003_008EA,B23003_008M,B23003_008MA,B23003_009E,B23003_009EA,B23003_009M,B23003_009MA,B23003_010E,B23003_010EA,B23003_010M,B23003_010MA,B23003_011E,B23003_011EA,B23003_011M,B23003_011MA,B23003_012E,B23003_012EA,B23003_012M,B23003_012MA,B23003_013E,B23003_013EA,B23003_013M,B23003_013MA,B23003_014E,B23003_014EA,B23003_014M,B23003_014MA,B23003_015E,B23003_015EA,B23003_015M,B23003_015MA,B23003_016E,B23003_016EA,B23003_016M,B23003_016MA,B23003_017E,B23003_017EA,B23003_017M,B23003_017MA,B23003_018E,B23003_018EA,B23003_018M,B23003_018MA,B23003_019E,B23003_019EA,B23003_019M,B23003_019MA,B23003_020E,B23003_020EA,B23003_020M,B23003_020MA,B23003_021E,B23003_021EA,B23003_021M,B23003_021MA,B23003_022E,B23003_022EA,B23003_022M,B23003_022MA,B23003_023E,B23003_023EA,B23003_023M,B23003_023MA,B23003_024E,B23003_024EA,B23003_024M,B23003_024MA,B23003_025E,B23003_025EA,B23003_025M,B23003_025MA,B23003_026E,B23003_026EA,B23003_026M,B23003_026MA,B23003_027E,B23003_027EA,B23003_027M,B23003_027MA,B23003_028E,B23003_028EA,B23003_028M,B23003_028MA,B23003_029E,B23003_029EA,B23003_029M,B23003_029MA,B23003_030E,B23003_030EA,B23003_030M,B23003_030MA,GEO_ID,NAME,state
1755294,null,4720,null,652487,null,8060,null,159111,null,6705,null,122299,null,6586,null,747,null,445,null,121552,null,6532,null,115863,null,6092,null,5689,null,1441,null,36812,null,3582,null,120044,null,6238,null,86339,null,4950,null,661,null,504,null,85678,null,5049,null,79528,null,4712,null,6150,null,1384,null,33705,null,3371,null,373332,null,6961,null,315248,null,6761,null,988,null,482,null,314260,null,6789,null,301429,null,6310,null,12831,null,1909,null,58084,null,3591,null,1102807,null,8446,null,881101,null,9179,null,3279,null,968,null,877822,null,9047,null,838959,null,9125,null,38863,null,3783,null,221706,null,6098,null,0400000US24,Maryland,24
1984722,null,7346,null,719047,null,10523,null,176725,null,5978,null,126703,null,5410,null,93,null,152,null,126610,null,5405,null,118307,null,5101,null,8303,null,1488,null,50022,null,3331,null,120201,null,4856,null,83692,null,4255,null,156,null,258,null,83536,null,4261,null,78800,null,4189,null,4736,null,1294,null,36509,null,2902,null,422121,null,8027,null,339753,null,7382,null,85,null,135,null,339668,null,7376,null,325281,null,7216,null,14387,null,2112,null,82368,null,4352,null,1265675,null,12662,null,1013671,null,13118,null,679,null,626,null,1012992,null,13113,null,967503,null,12758,null,45489,null,3570,null,252004,null,7938,null,0400000US25,Massachusetts,25
2980857,null,5440,null,1131261,null,11701,null,243292,null,7335,null,174592,null,5674,null,99,null,114,null,174493,null,5649,null,157652,null,5453,null,16841,null,1923,null,68700,null,3943,null,227209,null,7666,null,154220,null,7011,null,0,null,242,null,154220,null,7011,null,140265,null,6505,null,13955,null,1610,null,72989,null,4291,null,660760,null,7723,null,523769,null,8666,null,254,null,343,null,523515,null,8700,null,485256,null,8650,null,38259,null,2978,null,136991,null,5037,null,1849596,null,13034,null,1335307,null,13738,null,525,null,289,null,1334782,null,13697,null,1233544,null,13071,null,101238,null,4940,null,514289,null,9653,null,0400000US26,Michigan,26
1546025,null,3610,null,602781,null,7108,null,149723,null,4854,null,121292,null,4298,null,0,null,211,null,121292,null,4298,null,116891,null,4282,null,4401,null,1005,null,28431,null,2298,null,121910,null,3954,null,87363,null,3663,null,112,null,113,null,87251,null,3665,null,83801,null,3625,null,3450,null,1026,null,34547,null,2487,null,331148,null,5948,null,282062,null,6315,null,101,null,130,null,281961,null,6312,null,272857,null,6075,null,9104,null,1641,null,49086,null,2633,null,943244,null,7384,null,779182,null,8608,null,127,null,140,null,779055,null,8592,null,750117,null,8541,null,28938,null,2751,null,164062,null,5562,null,0400000US27,Minnesota,27
857629,null,6026,null,340815,null,6867,null,69645,null,3913,null,50095,null,3402,null,312,null,217,null,49783,null,3374,null,45838,null,3342,null,3945,null,1154,null,19550,null,2864,null,73326,null,4345,null,50955,null,3433,null,96,null,124,null,50859,null,3448,null,44974,null,3269,null,5885,null,1477,null,22371,null,2634,null,197844,null,5950,null,154069,null,5611,null,61,null,98,null,154008,null,5638,null,144923,null,5631,null,9085,null,1476,null,43775,null,3121,null,516814,null,6928,null,343239,null,7724,null,1065,null,633,null,342174,null,7687,null,320121,null,7592,null,22053,null,2734,null,173575,null,5633,null,0400000US28,Mississippi,28
1759389,null,4939,null,671621,null,10368,null,160819,null,5967,null,119821,null,5127,null,210,null,197,null,119611,null,5136,null,112198,null,5091,null,7413,null,1526,null,40998,null,3796,null,135500,null,5039,null,95904,null,4625,null,375,null,285,null,95529,null,4655,null,87573,null,4581,null,7956,null,1725,null,39596,null,3104,null,375302,null,7442,null,303846,null,6212,null,501,null,259,null,303345,null,6196,null,289568,null,6106,null,13777,null,1929,null,71456,null,4249,null,1087768,null,9736,null,816260,null,11852,null,894,null,481,null,815366,null,11906,null,777085,null,11908,null,38281,null,3557,null,271508,null,7582,null,0400000US29,Missouri,29
282822,null,2168,null,97181,null,3798,null,22154,null,2066,null,15472,null,1800,null,55,null,96,null,15417,null,1796,null,14264,null,1747,null,1153,null,533,null,6682,null,1220,null,21200,null,2143,null,14446,null,1696,null,0,null,235,null,14446,null,1696,null,13535,null,1584,null,911,null,608,null,6754,null,1169,null,53827,null,2990,null,43488,null,2377,null,92,null,106,null,43396,null,2382,null,42044,null,2375,null,1352,null,604,null,10339,null,1647,null,185641,null,3882,null,139153,null,3999,null,50,null,85,null,139103,null,3990,null,134918,null,3936,null,4185,null,920,null,46488,null,3306,null,0400000US30,Montana,30
507556,null,3379,null,200148,null,3974,null,49806,null,2644,null,38644,null,2345,null,136,null,139,null,38508,null,2320,null,37172,null,2380,null,1336,null,661,null,11162,null,1542,null,44870,null,2782,null,34760,null,2618,null,55,null,92,null,34705,null,2629,null,33309,null,2345,null,1396,null,667,null,10110,null,1185,null,105472,null,3238,null,90473,null,2896,null,0,null,221,null,90473,null,2896,null,88435,null,2908,null,2038,null,530,null,14999,null,1545,null,307408,null,4525,null,250597,null,4358,null,345,null,295,null,250252,null,4416,null,240941,null,4615,null,9311,null,1405,null,56811,null,3036,null,0400000US31,Nebraska,31
760100,null,2897,null,282197,null,7150,null,63993,null,3802,null,42311,null,3446,null,237,null,166,null,42074,null,3418,null,39823,null,3221,null,2251,null,989,null,21682,null,2831,null,63075,null,4629,null,39115,null,3091,null,0,null,300,null,39115,null,3091,null,37342,null,2866,null,1773,null,767,null,23960,null,2823,null,155129,null,5486,null,123189,null,5040,null,44,null,82,null,123145,null,5047,null,116266,null,5197,null,6879,null,1615,null,31940,null,2534,null,477903,null,6986,null,359932,null,7419,null,655,null,502,null,359277,null,7340,null,336061,null,7218,null,23216,null,2974,null,117971,null,5488,null,0400000US32,Nevada,32
403341,null,2070,null,150746,null,4274,null,37807,null,2827,null,29443,null,2699,null,46,null,78,null,29397,null,2695,null,28013,null,2524,null,1384,null,700,null,8364,null,1504,null,23733,null,2391,null,16190,null,1906,null,0,null,253,null,16190,null,1906,null,15689,null,1873,null,501,null,325,null,7543,null,1471,null,89206,null,3695,null,73530,null,3420,null,48,null,80,null,73482,null,3416,null,71601,null,3350,null,1881,null,681,null,15676,null,2008,null,252595,null,4478,null,201943,null,5247,null,44,null,76,null,201899,null,5235,null,194120,null,4984,null,7779,null,1163,null,50652,null,3140,null,0400000US33,New Hampshire,33
2619600,null,4534,null,1014600,null,10233,null,234316,null,7651,null,166075,null,7010,null,179,null,175,null,165896,null,7009,null,155576,null,6731,null,10320,null,1705,null,68241,null,3470,null,189423,null,6794,null,123419,null,4991,null,440,null,515,null,122979,null,5019,null,112052,null,5158,null,10927,null,1926,null,66004,null,4208,null,590861,null,8762,null,468359,null,7620,null,93,null,110,null,468266,null,7594,null,446458,null,7647,null,21808,null,2152,null,122502,null,4999,null,1605000,null,11394,null,1243291,null,13232,null,1227,null,609,null,1242064,null,13128,null,1177381,null,13392,null,64683,null,4476,null,361709,null,9286,null,0400000US34,New Jersey,34
577509,null,2627,null,217540,null,5620,null,48938,null,3760,null,31842,null,2541,null,279,null,363,null,31563,null,2530,null,28767,null,2350,null,2796,null,995,null,17096,null,2288,null,49202,null,3558,null,31220,null,3202,null,46,null,76,null,31174,null,3200,null,29318,null,3008,null,1856,null,750,null,17982,null,2314,null,119400,null,4041,null,92601,null,3656,null,47,null,81,null,92554,null,3652,null,87094,null,3693,null,5460,null,1248,null,26799,null,2908,null,359969,null,5691,null,258183,null,7566,null,471,null,384,null,257712,null,7585,null,245234,null,7611,null,12478,null,2371,null,101786,null,4811,null,0400000US35,New Mexico,35
5943074,null,7506,null,2086166,null,18515,null,476689,null,10180,null,334630,null,8644,null,526,null,374,null,334104,null,8616,null,311361,null,8294,null,22743,null,2362,null,142059,null,6221,null,396874,null,10273,null,245025,null,8020,null,498,null,333,null,244527,null,8049,null,226775,null,7716,null,17752,null,2388,null,151849,null,6630,null,1212603,null,16175,null,941554,null,13942,null,401,null,366,null,941153,null,13923,null,897900,null,13653,null,43253,null,3394,null,271049,null,8267,null,3856908,null,19678,null,2888495,null,20376,null,1279,null,632,null,2887216,null,20406,null,2737527,null,21085,null,149689,null,6865,null,968413,null,14626,null,0400000US36,New York,36
2792522,null,6024,null,1062605,null,11949,null,259652,null,7200,null,181504,null,5999,null,3220,null,1262,null,178284,null,5916,null,163340,null,5880,null,14944,null,2019,null,78148,null,3872,null,204249,null,7743,null,138253,null,6349,null,835,null,460,null,137418,null,6327,null,124766,null,6008,null,12652,null,1862,null,65996,null,4826,null,598704,null,11299,null,477422,null,10363,null,1666,null,730,null,475756,null,10404,null,448334,null,10080,null,27422,null,3277,null,121282,null,6307,null,1729917,null,13384,null,1269380,null,11540,null,3539,null,1115,null,1265841,null,11509,null,1192605,null,12107,null,73236,null,4793,null,460537,null,9342,null,0400000US37,North Carolina,37
181946,null,1746,null,71907,null,2214,null,18311,null,1857,null,14871,null,1621,null,20,null,36,null,14851,null,1622,null,13687,null,1498,null,1164,null,613,null,3440,null,825,null,15622,null,1610,null,12086,null,1580,null,0,null,208,null,12086,null,1580,null,11699,null,1503,null,387,null,368,null,3536,null,755,null,37974,null,1897,null,33395,null,1821,null,49,null,64,null,33346,null,1818,null,32611,null,1820,null,735,null,460,null,4579,null,907,null,110039,null,2461,null,89357,null,2928,null,664,null,418,null,88693,null,2891,null,86790,null,2883,null,1903,null,553,null,20682,null,1697,null,0400000US38,North Dakota,38
3423893,null,6336,null,1280794,null,11759,null,294876,null,7828,null,220564,null,6977,null,121,null,181,null,220443,null,6975,null,200527,null,7222,null,19916,null,2749,null,74312,null,4624,null,259616,null,7074,null,175101,null,5507,null,331,null,232,null,174770,null,5477,null,160969,null,5309,null,13801,null,1864,null,84515,null,4807,null,726302,null,10626,null,590098,null,10541,null,435,null,309,null,589663,null,10512,null,557104,null,9583,null,32559,null,3051,null,136204,null,5459,null,2143099,null,11577,null,1604173,null,13935,null,703,null,450,null,1603470,null,13884,null,1518442,null,14457,null,85028,null,4715,null,538926,null,11363,null,0400000US39,Ohio,39
1053955,null,4061,null,407947,null,7996,null,96188,null,4913,null,65469,null,4021,null,134,null,148,null,65335,null,4041,null,61024,null,3891,null,4311,null,1197,null,30719,null,2653,null,87598,null,4329,null,53219,null,3364,null,411,null,365,null,52808,null,3303,null,50620,null,3282,null,2188,null,766,null,34379,null,2636,null,224161,null,6691,null,173681,null,6242,null,473,null,427,null,173208,null,6229,null,167370,null,6319,null,5838,null,1332,null,50480,null,3104,null,646008,null,8861,null,457169,null,8502,null,1013,null,506,null,456156,null,8439,null,438435,null,8437,null,17721,null,2698,null,188839,null,6841,null,0400000US40,Oklahoma,40
1143944,null,4076,null,398248,null,8106,null,98052,null,5103,null,66358,null,4513,null,0,null,275,null,66358,null,4513,null,60944,null,4260,null,5414,null,1507,null,31694,null,3103,null,83557,null,4463,null,53537,null,3892,null,0,null,275,null,53537,null,3892,null,50525,null,3629,null,3012,null,1198,null,30020,null,2688,null,216639,null,6381,null,170236,null,6251,null,23,null,40,null,170213,null,6246,null,161892,null,6145,null,8321,null,1376,null,46403,null,3463,null,745696,null,8622,null,551820,null,9097,null,458,null,389,null,551362,null,9044,null,518747,null,9396,null,32615,null,3213,null,193876,null,6708,null,0400000US41,Oregon,41
3656706,null,6984,null,1333754,null,10630,null,302053,null,6883,null,216542,null,6424,null,88,null,110,null,216454,null,6437,null,200603,null,6395,null,15851,null,2203,null,85511,null,3864,null,253013,null,7581,null,163086,null,6086,null,12,null,23,null,163074,null,6085,null,152581,null,6127,null,10493,null,1664,null,89927,null,4938,null,778688,null,11385,null,617467,null,11084,null,615,null,420,null,616852,null,11077,null,589474,null,10839,null,27378,null,2591,null,161221,null,5433,null,2322952,null,12470,null,1741098,null,14029,null,950,null,551,null,1740148,null,14062,null,1661346,null,13455,null,78802,null,4972,null,581854,null,8912,null,0400000US42,Pennsylvania,42
