B18102_001E,B18102_001EA,B18102_001M,B18102_001MA,B18102_002E,B18102_002EA,B18102_002M,B18102_002MA,B18102_003E,B18102_003EA,B18102_003M,B18102_003MA,B18102_004E,B18102_004EA,B18102_004M,B18102_004MA,B18102_005E,B18102_005EA,B18102_005M,B18102_005MA,B18102_006E,B18102_006EA,B18102_006M,B18102_006MA,B18102_007E,B18102_007EA,B18102_007M,B18102_007MA,B18102_008E,B18102_008EA,B18102_008M,B18102_008MA,B18102_009E,B18102_009EA,B18102_009M,B18102_009MA,B18102_010E,B18102_010EA,B18102_010M,B18102_010MA,B18102_011E,B18102_011EA,B18102_011M,B18102_011MA,B18102_012E,B18102_012EA,B18102_012M,B18102_012MA,B18102_013E,B18102_013EA,B18102_013M,B18102_013MA,B18102_014E,B18102_014EA,B18102_014M,B18102_014MA,B18102_015E,B18102_015EA,B18102_015M,B18102_015MA,B18102_016E,B18102_016EA,B18102_016M,B18102_016MA,B18102_017E,B18102_017EA,B18102_017M,B18102_017MA,B18102_018E,B18102_018EA,B18102_018M,B18102_018MA,B18102_019E,B18102_019EA,B18102_019M,B18102_019MA,B18102_020E,B18102_020EA,B18102_020M,B18102_020MA,B18102_021E,B18102_021EA,B18102_021M,B18102_021MA,B18102_022E,B18102_022EA,B18102_022M,B18102_022MA,B18102_023E,B18102_023EA,B18102_023M,B18102_023MA,B18102_024E,B18102_024EA,B18102_024M,B18102_024MA,B18102_025E,B18102_025EA,B18102_025M,B18102_025MA,B18102_026E,B18102_026EA,B18102_026M,B18102_026MA,B18102_027E,B18102_027EA,B18102_027M,B18102_027MA,B18102_028E,B18102_028EA,B18102_028M,B18102_028MA,B18102_029E,B18102_029EA,B18102_029M,B18102_029MA,B18102_030E,B18102_030EA,B18102_030M,B18102_030MA,B18102_031E,B18102_031EA,B18102_031M,B18102_031MA,B18102_032E,B18102_032EA,B18102_032M,B18102_032MA,B18102_033E,B18102_033EA,B18102_033M,B18102_033MA,B18102_034E,B18102_034EA,B18102_034M,B18102_034MA,B18102_035E,B18102_035EA,B18102_035M,B18102_035MA,B18102_036E,B18102_036EA,B18102_036M,B18102_036MA,B18102_037E,B18102_037EA,B18102_037M,B18102_037MA,B18102_038E,B18102_038EA,B18102_038M,B18102_038MA,B18102_039E,B18102_039EA,B18102_039M,B18102_039MA,GEO_ID,NAME,state
1498787,null,900,null,751753,null,3405,null,63198,null,1290,null,1081,null,651,null,62117,null,1364,null,149324,null,1518,null,1158,null,593,null,148166,null,1572,null,179617,null,2575,null,1743,null,719,null,177874,null,2713,null,279278,null,2367,null,14524,null,1743,null,264754,null,2830,null,46792,null,626,null,10656,null,1170,null,36136,null,1297,null,33544,null,868,null,11212,null,1406,null,22332,null,1329,null,747034,null,3248,null,57929,null,1147,null,283,null,279,null,57646,null,1176,null,142519,null,1461,null,811,null,510,null,141708,null,1518,null,171385,null,1621,null,789,null,437,null,170596,null,1704,null,282000,null,2487,null,6115,null,1181,null,275885,null,2754,null,48377,null,862,null,3716,null,749,null,44661,null,1119,null,44824,null,1186,null,10376,null,1291,null,34448,null,1576,null,0400000US16,Idaho,16
12709312,null,1736,null,6236342,null,5571,null,455424,null,2474,null,2332,null,1010,null,453092,null,2859,null,1164567,null,3156,null,8681,null,1508,null,1155886,null,3698,null,1529253,null,3920,null,10162,null,2085,null,1519091,null,4311,null,2461776,null,5230,null,73202,null,3780,null,2388574,null,5413,null,363433,null,1688,null,42561,null,2886,null,320872,null,3403,null,261889,null,1787,null,67142,null,2854,null,194747,null,3182,null,6472970,null,5341,null,439007,null,2499,null,1317,null,649,null,437690,null,2455,null,1116520,null,2509,null,7147,null,1501,null,1109373,null,2922,null,1500305,null,7478,null,9496,null,1708,null,1490809,null,7730,null,2547090,null,5708,null,42538,null,3535,null,2504552,null,7116,null,435592,null,2579,null,23028,null,2127,null,412564,null,3492,null,434456,null,4432,null,81797,null,3725,null,352659,null,5515,null,0400000US17,Illinois,17
6271184,null,1579,null,3075843,null,5210,null,227437,null,2562,null,1449,null,838,null,225988,null,2811,null,577592,null,2577,null,4916,null,1119,null,572676,null,3008,null,716750,null,3251,null,8043,null,1479,null,708707,null,3395,null,1227921,null,3879,null,54811,null,3117,null,1173110,null,5116,null,191822,null,1415,null,26236,null,2044,null,165586,null,2373,null,134321,null,1565,null,38917,null,2178,null,95404,null,2791,null,3195341,null,5374,null,216174,null,2079,null,1313,null,755,null,214861,null,2265,null,558668,null,2912,null,3901,null,988,null,554767,null,3018,null,711610,null,3167,null,5481,null,1199,null,706129,null,3528,null,1268631,null,2944,null,31343,null,2930,null,1237288,null,4186,null,225291,null,1441,null,15740,null,1909,null,209551,null,2120,null,214967,null,2970,null,42037,null,2716,null,172930,null,3429,null,0400000US18,Indiana,18
2951468,null,887,null,1456223,null,3751,null,100601,null,1713,null,263,null,214,null,100338,null,1708,null,259974,null,2169,null,2005,null,684,null,257969,null,2187,null,339703,null,3053,null,3393,null,816,null,336310,null,3111,null,579063,null,2485,null,27465,null,2527,null,551598,null,3699,null,97580,null,964,null,13698,null,1434,null,83882,null,1656,null,79302,null,1128,null,22625,null,1382,null,56677,null,1498,null,1495245,null,3591,null,98167,null,1485,null,389,null,354,null,97778,null,1495,null,249509,null,2358,null,1574,null,633,null,247935,null,2483,null,328635,null,1864,null,1674,null,795,null,326961,null,2106,null,582637,null,2570,null,12217,null,1523,null,570420,null,2863,null,112586,null,1184,null,6926,null,930,null,105660,null,1461,null,123711,null,1336,null,22779,null,1653,null,100932,null,2152,null,0400000US19,Iowa,19
2738746,null,1925,null,1348315,null,3413,null,103130,null,1799,null,975,null,497,null,102155,null,1819,null,252249,null,2244,null,1711,null,593,null,250538,null,2456,null,323567,null,2977,null,4433,null,1483,null,319134,null,3285,null,522913,null,2633,null,25026,null,1994,null,497887,null,3237,null,83363,null,1311,null,12768,null,1291,null,70595,null,1725,null,63093,null,1200,null,18289,null,1656,null,44804,null,1843,null,1390431,null,3218,null,99158,null,1659,null,147,null,167,null,99011,null,1697,null,243686,null,2065,null,2616,null,808,null,241070,null,2118,null,314911,null,2563,null,2516,null,879,null,312395,null,2830,null,536336,null,2678,null,11967,null,1702,null,524369,null,3114,null,95382,null,1288,null,6476,null,943,null,88906,null,1470,null,100958,null,1844,null,21156,null,1770,null,79802,null,2101,null,0400000US20,Kansas,20
4187839,null,1726,null,2032988,null,5096,null,143460,null,2306,null,528,null,316,null,142932,null,2305,null,370136,null,3193,null,4191,null,1006,null,365945,null,3303,null,456508,null,3477,null,6525,null,1634,null,449983,null,3670,null,834926,null,3854,null,52908,null,3646,null,782018,null,5165,null,139173,null,1338,null,26046,null,2272,null,113127,null,2301,null,88785,null,1223,null,30531,null,1937,null,58254,null,1946,null,2154851,null,4843,null,139176,null,2089,null,763,null,512,null,138413,null,2205,null,351674,null,3165,null,4157,null,1077,null,347517,null,3309,null,471198,null,2990,null,5580,null,1315,null,465618,null,3213,null,883095,null,3331,null,26829,null,2282,null,856266,null,3825,null,162858,null,1352,null,12683,null,1667,null,150175,null,2240,null,146850,null,1873,null,33568,null,2298,null,113282,null,2592,null,0400000US21,Kentucky,21
4312891,null,2506,null,2072716,null,5736,null,157502,null,2339,null,678,null,450,null,156824,null,2302,null,409370,null,2620,null,2928,null,702,null,406442,null,2507,null,491500,null,4065,null,5846,null,1344,null,485654,null,4581,null,799982,null,4150,null,39942,null,2588,null,760040,null,4849,null,127980,null,1936,null,21174,null,2215,null,106806,null,2823,null,86382,null,1643,null,27450,null,1786,null,58932,null,2257,null,2240175,null,5340,null,150837,null,2355,null,94,null,108,null,150743,null,2372,null,387897,null,2578,null,3245,null,847,null,384652,null,2828,null,525672,null,3779,null,4461,null,1250,null,521211,null,4044,null,878724,null,4239,null,22108,null,2472,null,856616,null,5118,null,158058,null,1784,null,11404,null,1303,null,146654,null,2210,null,138987,null,2321,null,26579,null,2424,null,112408,null,2902,null,0400000US22,Louisiana,22
1299288,null,1217,null,630112,null,2099,null,36337,null,806,null,433,null,278,null,35904,null,788,null,103467,null,1200,null,648,null,320,null,102819,null,1287,null,125006,null,1669,null,1792,null,771,null,123214,null,1789,null,282430,null,1425,null,15868,null,1750,null,266562,null,2058,null,47277,null,527,null,8274,null,1006,null,39003,null,1083,null,35595,null,614,null,11063,null,1072,null,24532,null,1171,null,669176,null,1675,null,34926,null,963,null,299,null,233,null,34627,null,982,null,99840,null,1171,null,808,null,520,null,99032,null,1292,null,130091,null,1047,null,3054,null,960,null,127037,null,1482,null,296045,null,1232,null,7689,null,1227,null,288356,null,1544,null,53634,null,721,null,4277,null,865,null,49357,null,1119,null,54640,null,812,null,12250,null,1431,null,42390,null,1516,null,0400000US23,Maine,23
5530013,null,2991,null,2656008,null,3748,null,192028,null,2008,null,962,null,507,null,191066,null,2146,null,493597,null,1950,null,2425,null,853,null,491172,null,2164,null,599466,null,2672,null,7000,null,2019,null,592466,null,3234,null,1095202,null,3347,null,33692,null,2740,null,1061510,null,4155,null,162983,null,1400,null,14044,null,1561,null,148939,null,1910,null,112732,null,1256,null,26964,null,1878,null,85768,null,2142,null,2874005,null,3404,null,179790,null,1471,null,335,null,328,null,179455,null,1508,null,473581,null,1601,null,2444,null,893,null,471137,null,1849,null,630383,null,2425,null,4554,null,1248,null,625829,null,2676,null,1212294,null,2637,null,19575,null,2562,null,1192719,null,3660,null,196196,null,1496,null,7962,null,1362,null,188234,null,1766,null,181761,null,2333,null,31712,null,2819,null,150049,null,3183,null,0400000US24,Maryland,24
6398787,null,1461,null,3100477,null,3330,null,194416,null,1261,null,806,null,611,null,193610,null,1294,null,534351,null,1792,null,4685,null,1197,null,529666,null,2338,null,730960,null,2541,null,6294,null,1301,null,724666,null,2871,null,1302268,null,2786,null,37289,null,3584,null,1264979,null,4597,null,192781,null,1485,null,18565,null,2000,null,174216,null,2495,null,145701,null,1765,null,36454,null,2105,null,109247,null,2496,null,3298310,null,3038,null,186854,null,1123,null,248,null,239,null,186606,null,1139,null,511047,null,1416,null,3995,null,928,null,507052,null,1726,null,744564,null,2383,null,4689,null,1262,null,739875,null,2507,null,1382296,null,2432,null,26431,null,2787,null,1355865,null,3381,null,231855,null,1481,null,13037,null,1708,null,218818,null,2126,null,241694,null,2348,null,47724,null,2981,null,193970,null,3503,null,0400000US25,Massachusetts,25
9866139,null,1394,null,4829165,null,5291,null,319625,null,1937,null,1803,null,680,null,317822,null,2046,null,902284,null,2973,null,7748,null,1339,null,894536,null,3265,null,1082929,null,3699,null,9829,null,1667,null,1073100,null,3806,null,1984409,null,3822,null,78526,null,3622,null,1905883,null,4904,null,312635,null,1646,null,43172,null,2406,null,269463,null,2975,null,227283,null,1562,null,64245,null,2646,null,163038,null,2828,null,5036974,null,4851,null,304670,null,1690,null,880,null,393,null,303790,null,1761,null,861931,null,2554,null,5726,null,1078,null,856205,null,2756,null,1088009,null,3229,null,8691,null,1418,null,1079318,null,3445,null,2066625,null,4120,null,46407,null,3451,null,2020218,null,5256,null,361041,null,1923,null,22203,null,1833,null,338838,null,2583,null,354698,null,2404,null,71275,null,3418,null,283423,null,3954,null,0400000US26,Michigan,26
5150617,null,1173,null,2557810,null,3342,null,180487,null,1615,null,776,null,419,null,179711,null,1582,null,456205,null,1763,null,3006,null,704,null,453199,null,1869,null,602538,null,2702,null,5409,null,1107,null,597129,null,2984,null,1053363,null,2534,null,35692,null,2275,null,1017671,null,3364,null,154061,null,958,null,21597,null,1563,null,132464,null,1770,null,111156,null,1334,null,30650,null,1642,null,80506,null,1731,null,2592807,null,2857,null,174847,null,1590,null,1386,null,571,null,173461,null,1709,null,436502,null,1961,null,2218,null,751,null,434284,null,2098,null,585971,null,2241,null,4375,null,983,null,581596,null,2417,null,1050305,null,2609,null,19855,null,1778,null,1030450,null,3126,null,173295,null,1123,null,9076,null,1177,null,164219,null,1405,null,171887,null,2051,null,29605,null,1802,null,142282,null,2611,null,0400000US27,Minnesota,27
2867519,null,2708,null,1379535,null,4879,null,108458,null,2802,null,677,null,497,null,107781,null,2879,null,286550,null,3491,null,2551,null,777,null,283999,null,3533,null,321311,null,3819,null,4312,null,1202,null,316999,null,3947,null,519027,null,5499,null,32106,null,2959,null,486921,null,6501,null,88187,null,1978,null,15320,null,1702,null,72867,null,2166,null,56002,null,1952,null,16362,null,1611,null,39640,null,1650,null,1487984,null,4761,null,107128,null,2868,null,790,null,550,null,106338,null,2957,null,260751,null,3512,null,2010,null,750,null,258741,null,3656,null,336973,null,4165,null,4605,null,1354,null,332368,null,4248,null,578233,null,4267,null,18479,null,2289,null,559754,null,4602,null,107559,null,1956,null,8772,null,1369,null,98787,null,2328,null,97340,null,2158,null,23869,null,2595,null,73471,null,2809,null,0400000US28,Mississippi,28
5795164,null,1816,null,2815864,null,5052,null,204558,null,2123,null,672,null,375,null,203886,null,2188,null,521300,null,2842,null,4701,null,1165,null,516599,null,2954,null,642413,null,3358,null,8685,null,1821,null,633728,null,3508,null,1123755,null,3656,null,55504,null,3278,null,1068251,null,4866,null,187995,null,1174,null,32200,null,2166,null,155795,null,2181,null,135843,null,2384,null,40690,null,2438,null,95153,null,2746,null,2979300,null,5211,null,194052,null,2164,null,927,null,535,null,193125,null,2172,null,498432,null,2459,null,2419,null,784,null,496013,null,2490,null,661015,null,4213,null,5848,null,1496,null,655167,null,4229,null,1192389,null,3354,null,30073,null,2596,null,1162316,null,4026,null,220357,null,1485,null,14450,null,1758,null,205907,null,2323,null,213055,null,2720,null,40457,null,2539,null,172598,null,3573,null,0400000US29,Missouri,29
950414,null,1527,null,470519,null,2486,null,31206,null,1169,null,24,null,40,null,31182,null,1169,null,79931,null,1433,null,363,null,237,null,79568,null,1468,null,105657,null,1666,null,1627,null,768,null,104030,null,1792,null,194314,null,2179,null,10188,null,1215,null,184126,null,2662,null,34262,null,578,null,6954,null,900,null,27308,null,1095,null,25149,null,459,null,9308,null,1025,null,15841,null,1070,null,479895,null,2479,null,30394,null,1473,null,52,null,63,null,30342,null,1476,null,80298,null,1631,null,551,null,345,null,79747,null,1640,null,102883,null,1349,null,1030,null,664,null,101853,null,1459,null,196278,null,1553,null,3626,null,697,null,192652,null,1684,null,35434,null,488,null,2045,null,514,null,33389,null,692,null,34608,null,843,null,7676,null,1159,null,26932,null,1226,null,0400000US30,Montana,30
1749849,null,1212,null,864904,null,2929,null,66564,null,1287,null,81,null,117,null,66483,null,1276,null,161323,null,1978,null,1595,null,632,null,159728,null,1996,null,207167,null,1853,null,2005,null,614,null,205162,null,1867,null,334002,null,2192,null,16171,null,1600,null,317831,null,2662,null,53181,null,897,null,7351,null,827,null,45830,null,1154,null,42667,null,845,null,13770,null,1346,null,28897,null,1475,null,884945,null,2543,null,64099,null,1219,null,321,null,237,null,63778,null,1246,null,152817,null,1477,null,1035,null,485,null,151782,null,1575,null,202593,null,1700,null,1225,null,570,null,201368,null,1800,null,337800,null,1748,null,5078,null,1003,null,332722,null,2049,null,60977,null,853,null,3585,null,742,null,57392,null,1092,null,66659,null,1274,null,12269,null,1217,null,54390,null,1516,null,0400000US31,Nebraska,31
2568111,null,1749,null,1298598,null,3328,null,101406,null,1473,null,242,null,319,null,101164,null,1545,null,241788,null,1552,null,1720,null,855,null,240068,null,1802,null,300382,null,3039,null,3958,null,1146,null,296424,null,3100,null,518783,null,3062,null,17207,null,2436,null,501576,null,4214,null,82708,null,792,null,10198,null,1310,null,72510,null,1470,null,53531,null,705,null,14301,null,1748,null,39230,null,1841,null,1269513,null,2735,null,96995,null,1390,null,0,null,300,null,96995,null,1390,null,226748,null,1197,null,1103,null,507,null,225645,null,1384,null,282538,null,2141,null,1798,null,807,null,280740,null,2235,null,508368,null,1996,null,10250,null,1809,null,498118,null,2689,null,87536,null,1042,null,3962,null,936,null,83574,null,1311,null,67328,null,1254,null,12638,null,1645,null,54690,null,1940,null,0400000US32,Nevada,32
