B25015_001E,B25015_001EA,B25015_001M,B25015_001MA,B25015_002E,B25015_002EA,B25015_002M,B25015_002MA,B25015_003E,B25015_003EA,B25015_003M,B25015_003MA,B25015_004E,B25015_004EA,B25015_004M,B25015_004MA,B25015_005E,B25015_005EA,B25015_005M,B25015_005MA,B25015_006E,B25015_006EA,B25015_006M,B25015_006MA,B25015_007E,B25015_007EA,B25015_007M,B25015_007MA,B25015_008E,B25015_008EA,B25015_008M,B25015_008MA,B25015_009E,B25015_009EA,B25015_009M,B25015_009MA,B25015_010E,B25015_010EA,B25015_010M,B25015_010MA,B25015_011E,B25015_011EA,B25015_011M,B25015_011MA,B25015_012E,B25015_012EA,B25015_012M,B25015_012MA,B25015_013E,B25015_013EA,B25015_013M,B25015_013MA,B25015_014E,B25015_014EA,B25015_014M,B25015_014MA,B25015_015E,B25015_015EA,B25015_015M,B25015_015MA,B25015_016E,B25015_016EA,B25015_016M,B25015_016MA,B25015_017E,B25015_017EA,B25015_017M,B25015_017MA,B25015_018E,B25015_018EA,B25015_018M,B25015_018MA,B25015_019E,B25015_019EA,B25015_019M,B25015_019MA,B25015_020E,B25015_020EA,B25015_020M,B25015_020MA,B25015_021E,B25015_021EA,B25015_021M,B25015_021MA,B25015_022E,B25015_022EA,B25015_022M,B25015_022MA,B25015_023E,B25015_023EA,B25015_023M,B25015_023MA,B25015_024E,B25015_024EA,B25015_024M,B25015_024MA,B25015_025E,B25015_025EA,B25015_025M,B25015_025MA,B25015_026E,B25015_026EA,B25015_026M,B25015_026MA,B25015_027E,B25015_027EA,B25015_027M,B25015_027MA,GEO_ID,NAME,state
3810801,null,12762,null,2819355,null,14549,null,337232,null,7019,null,329539,null,6863,null,6284,null,1384,null,1409,null,630,null,1796910,null,10705,null,1771244,null,10743,null,17018,null,1997,null,8648,null,1617,null,685213,null,6394,null,681611,null,6302,null,1199,null,479,null,2403,null,912,null,991446,null,13127,null,384334,null,9045,null,370614,null,9016,null,9339,null,1885,null,4381,null,1219,null,466141,null,9991,null,450716,null,9788,null,10773,null,1428,null,4652,null,1202,null,140971,null,5422,null,140397,null,5367,null,45,null,76,null,529,null,358,null,0400000US26,Michigan,26
2089449,null,7329,null,1559939,null,10110,null,236900,null,5197,null,232132,null,5126,null,4125,null,895,null,643,null,325,null,1002507,null,7239,null,990674,null,7194,null,7380,null,1026,null,4453,null,878,null,320532,null,4560,null,319723,null,4582,null,165,null,166,null,644,null,341,null,529510,null,8714,null,223139,null,6502,null,212963,null,5929,null,6483,null,1402,null,3693,null,1109,null,217777,null,6518,null,209441,null,6405,null,6128,null,1123,null,2208,null,702,null,88594,null,3742,null,88135,null,3758,null,373,null,312,null,86,null,134,null,0400000US27,Minnesota,27
1094208,null,7307,null,766976,null,9423,null,96174,null,5132,null,93631,null,5029,null,2226,null,944,null,317,null,244,null,469515,null,8657,null,460626,null,8531,null,6678,null,1343,null,2211,null,664,null,201287,null,4472,null,199663,null,4510,null,882,null,485,null,742,null,552,null,327232,null,9164,null,134696,null,5143,null,125544,null,5474,null,6982,null,1630,null,2170,null,885,null,156671,null,6550,null,149232,null,6314,null,4500,null,1331,null,2939,null,956,null,35865,null,2820,null,35682,null,2825,null,60,null,98,null,123,null,145,null,0400000US28,Mississippi,28
2330040,null,9044,null,1633448,null,12830,null,226369,null,6895,null,222389,null,6437,null,2763,null,922,null,1217,null,685,null,999185,null,9505,null,988175,null,9491,null,6911,null,1251,null,4099,null,1169,null,407894,null,5000,null,406326,null,5120,null,833,null,411,null,735,null,379,null,696592,null,11799,null,282766,null,8012,null,270546,null,7783,null,8239,null,1594,null,3981,null,1250,null,317338,null,8787,null,308556,null,8870,null,6463,null,1188,null,2319,null,887,null,96488,null,3978,null,95719,null,3946,null,104,null,168,null,665,null,386,null,0400000US29,Missouri,29
375598,null,3682,null,257354,null,4028,null,26245,null,2225,null,25352,null,2181,null,636,null,318,null,257,null,263,null,163805,null,3699,null,160178,null,3893,null,1989,null,572,null,1638,null,870,null,67304,null,2139,null,67020,null,2177,null,0,null,235,null,284,null,268,null,118244,null,4595,null,49153,null,3378,null,47804,null,3379,null,531,null,342,null,818,null,531,null,52770,null,3222,null,50884,null,3023,null,1202,null,647,null,684,null,379,null,16321,null,1618,null,16153,null,1591,null,0,null,235,null,168,null,204,null,0400000US30,Montana,30
704143,null,4204,null,487991,null,5002,null,71775,null,2779,null,69837,null,2815,null,1579,null,681,null,359,null,270,null,294518,null,4047,null,291789,null,4089,null,1831,null,517,null,898,null,406,null,121698,null,2668,null,121480,null,2640,null,50,null,63,null,168,null,126,null,216152,null,5236,null,93882,null,3853,null,90862,null,3740,null,2650,null,870,null,370,null,311,null,91925,null,4309,null,88433,null,4398,null,2384,null,867,null,1108,null,587,null,30345,null,2158,null,30276,null,2164,null,50,null,81,null,19,null,43,null,0400000US31,Nebraska,31
952856,null,7182,null,568425,null,7914,null,73217,null,3986,null,70578,null,3954,null,2381,null,785,null,258,null,168,null,364009,null,6955,null,355642,null,7073,null,6568,null,1508,null,1799,null,699,null,131199,null,3831,null,130291,null,3838,null,550,null,398,null,358,null,339,null,384431,null,8328,null,138435,null,5649,null,123241,null,5270,null,10453,null,1731,null,4741,null,1105,null,203635,null,6317,null,188542,null,6577,null,10503,null,1631,null,4590,null,1345,null,42361,null,3180,null,42089,null,3165,null,272,null,202,null,0,null,300,null,0400000US32,Nevada,32
505286,null,4732,null,365450,null,4808,null,32729,null,2455,null,32370,null,2460,null,285,null,233,null,74,null,120,null,256911,null,3914,null,253512,null,3921,null,1717,null,622,null,1682,null,591,null,75810,null,2472,null,75555,null,2485,null,0,null,253,null,255,null,207,null,139836,null,5203,null,51751,null,3270,null,50771,null,3327,null,630,null,418,null,350,null,376,null,65889,null,3861,null,63532,null,3851,null,920,null,584,null,1437,null,798,null,22196,null,2004,null,22088,null,1992,null,0,null,253,null,108,null,124,null,0400000US33,New Hampshire,33
3154012,null,10110,null,2113974,null,12085,null,187153,null,6081,null,182604,null,5959,null,3011,null,921,null,1538,null,659,null,1412836,null,10191,null,1388549,null,10235,null,14155,null,1680,null,10132,null,1770,null,513985,null,6367,null,511309,null,6515,null,936,null,530,null,1740,null,544,null,1040038,null,10046,null,312900,null,8377,null,278840,null,8032,null,14233,null,2328,null,19827,null,2112,null,564078,null,9123,null,504635,null,8879,null,23188,null,2420,null,36255,null,3357,null,163060,null,5414,null,160997,null,5452,null,347,null,240,null,1716,null,648,null,0400000US34,New Jersey,34
741399,null,5755,null,512854,null,6259,null,61943,null,4150,null,58059,null,3979,null,3159,null,1022,null,725,null,407,null,311539,null,5552,null,302492,null,5500,null,5032,null,1120,null,4015,null,1016,null,139372,null,3437,null,137773,null,3513,null,874,null,530,null,725,null,424,null,228545,null,5316,null,96271,null,4302,null,90770,null,4324,null,3153,null,1065,null,2348,null,841,null,105604,null,4050,null,102123,null,3965,null,1928,null,836,null,1553,null,775,null,26670,null,2284,null,26097,null,2218,null,177,null,243,null,396,null,396,null,0400000US35,New Mexico,35
7137482,null,15735,null,3946375,null,20828,null,346858,null,7082,null,336337,null,6967,null,6289,null,1194,null,4232,null,1089,null,2592183,null,17466,null,2534938,null,17663,null,38126,null,2887,null,19119,null,2423,null,1007334,null,8402,null,1000688,null,8541,null,2915,null,785,null,3731,null,936,null,3191107,null,22691,null,902849,null,13287,null,821669,null,12334,null,41935,null,3918,null,39245,null,3436,null,1737605,null,18263,null,1573310,null,17739,null,98946,null,5238,null,65349,null,4834,null,550653,null,9448,null,537963,null,9221,null,4447,null,1072,null,8243,null,1742,null,0400000US36,New York,36
3595175,null,14706,null,2451157,null,16681,null,312028,null,8139,null,303818,null,8174,null,6898,null,1706,null,1312,null,658,null,1558957,null,12855,null,1537562,null,12708,null,14740,null,2165,null,6655,null,1769,null,580172,null,6360,null,578155,null,6311,null,909,null,412,null,1108,null,633,null,1144018,null,14306,null,471360,null,9915,null,447517,null,9418,null,19240,null,2830,null,4603,null,1256,null,542667,null,11279,null,522204,null,11352,null,15866,null,2248,null,4597,null,1040,null,129991,null,4039,null,129324,null,4026,null,256,null,232,null,411,null,347,null,0400000US37,North Carolina,37
274743,null,2659,null,182992,null,3547,null,28727,null,2180,null,27989,null,2136,null,738,null,328,null,0,null,208,null,109668,null,2189,null,108159,null,2169,null,1142,null,568,null,367,null,215,null,44597,null,1382,null,44504,null,1369,null,59,null,89,null,34,null,41,null,91751,null,3244,null,47370,null,2855,null,46130,null,2777,null,1155,null,611,null,85,null,108,null,28880,null,2071,null,28191,null,2073,null,526,null,264,null,163,null,135,null,15501,null,1309,null,15462,null,1308,null,0,null,208,null,39,null,50,null,0400000US38,North Dakota,38
4508871,null,14815,null,3113343,null,17812,null,373740,null,8774,null,368488,null,8836,null,4634,null,1161,null,618,null,366,null,1951185,null,13736,null,1932715,null,13636,null,12890,null,1705,null,5580,null,1435,null,788418,null,7029,null,786142,null,7047,null,1099,null,418,null,1177,null,555,null,1395528,null,15973,null,527352,null,10323,null,511819,null,10137,null,11116,null,1917,null,4417,null,1002,null,672824,null,11095,null,659136,null,11193,null,8035,null,1424,null,5653,null,1429,null,195352,null,5851,null,194469,null,5861,null,287,null,220,null,596,null,364,null,0400000US39,Ohio,39
1407933,null,7799,null,946699,null,10337,null,127646,null,5158,null,123888,null,5101,null,2456,null,621,null,1302,null,672,null,563268,null,7167,null,552294,null,7185,null,7832,null,1268,null,3142,null,885,null,255785,null,4308,null,254934,null,4248,null,491,null,329,null,360,null,203,null,461234,null,8662,null,194189,null,5831,null,182086,null,5894,null,8444,null,1516,null,3659,null,1091,null,211693,null,6467,null,203468,null,6453,null,4869,null,930,null,3356,null,989,null,55352,null,3274,null,55108,null,3239,null,93,null,125,null,151,null,187,null,0400000US40,Oklahoma,40
1474755,null,6858,null,948798,null,11157,null,104342,null,5099,null,100862,null,4869,null,2304,null,680,null,1176,null,661,null,605484,null,7720,null,592497,null,7775,null,8634,null,1472,null,4353,null,1167,null,238972,null,5547,null,237847,null,5560,null,533,null,417,null,592,null,375,null,525957,null,8894,null,201355,null,6538,null,189739,null,6250,null,8720,null,1761,null,2896,null,937,null,250865,null,7371,null,238239,null,7214,null,9460,null,2221,null,3166,null,1059,null,73737,null,3943,null,73290,null,3803,null,0,null,275,null,447,null,377,null,0400000US41,Oregon,41
4904554,null,11469,null,3474817,null,16450,null,365069,null,7451,null,359656,null,7531,null,4436,null,1230,null,977,null,479,null,2207290,null,13346,null,2183670,null,13297,null,14448,null,1936,null,9172,null,1727,null,902458,null,7841,null,900398,null,7764,null,710,null,351,null,1350,null,532,null,1429737,null,14379,null,499267,null,9715,null,483251,null,9554,null,8804,null,1501,null,7212,null,1803,null,665839,null,10969,null,648516,null,10955,null,9837,null,1697,null,7486,null,1520,null,264631,null,6481,null,263201,null,6431,null,20,null,35,null,1410,null,703,null,0400000US42,Pennsylvania,42
399107,null,3931,null,249139,null,4669,null,24263,null,2346,null,23729,null,2367,null,388,null,329,null,146,null,176,null,165365,null,3925,null,164351,null,3890,null,862,null,513,null,152,null,169,null,59511,null,2207,null,59320,null,2238,null,85,null,100,null,106,null,126,null,149968,null,4868,null,44379,null,3287,null,42779,null,3250,null,936,null,415,null,664,null,470,null,75802,null,4029,null,73356,null,4240,null,1716,null,665,null,730,null,503,null,29787,null,1975,null,29697,null,1974,null,33,null,55,null,57,null,94,null,0400000US44,Rhode Island,44
1702300,null,9251,null,1201508,null,11690,null,148058,null,5884,null,143249,null,5567,null,3236,null,1122,null,1573,null,736,null,735919,null,9476,null,726444,null,9704,null,5329,null,1265,null,4146,null,1240,null,317531,null,4820,null,315003,null,4787,null,912,null,437,null,1616,null,854,null,500792,null,10522,null,196679,null,7540,null,185176,null,7422,null,4704,null,997,null,6799,null,1486,null,249159,null,8046,null,238661,null,7940,null,5847,null,1197,null,4651,null,1301,null,54954,null,3191,null,54221,null,3085,null,203,null,181,null,530,null,484,null,0400000US45,South Carolina,45
319926,null,3421,null,221395,null,3856,null,30934,null,2285,null,30261,null,2330,null,592,null,353,null,81,null,96,null,135901,null,2943,null,134474,null,2983,null,920,null,448,null,507,null,359,null,54560,null,1888,null,54315,null,1893,null,81,null,93,null,164,null,113,null,98531,null,3501,null,39789,null,2828,null,38758,null,2638,null,617,null,390,null,414,null,326,null,38611,null,2344,null,36690,null,2216,null,1360,null,505,null,561,null,310,null,20131,null,1618,null,20012,null,1630,null,36,null,49,null,83,null,82,null,0400000US46,South Dakota,46
2434683,null,10947,null,1700137,null,14309,null,215200,null,7191,null,211045,null,7032,null,3556,null,1231,null,599,null,374,null,1056492,null,9980,null,1043545,null,10128,null,9100,null,1622,null,3847,null,1077,null,428445,null,5763,null,427127,null,5789,null,592,null,338,null,726,null,372,null,734546,null,11657,null,291069,null,7892,null,278793,null,8024,null,9603,null,1831,null,2673,null,924,null,359542,null,8812,null,347027,null,8671,null,10062,null,2087,null,2453,null,819,null,83935,null,4164,null,83472,null,4148,null,104,null,125,null,359,null,332,null,0400000US47,Tennessee,47
8422249,null,18072,null,5465854,null,24472,null,743497,null,13154,null,700020,null,13505,null,34770,null,3400,null,8707,null,1543,null,3523494,null,18484,null,3401375,null,18063,null,88337,null,4716,null,33782,null,3287,null,1198863,null,11103,null,1187184,null,10542,null,6838,null,1161,null,4841,null,1204,null,2956395,null,22182,null,1282343,null,17220,null,1162922,null,18465,null,83007,null,5455,null,36414,null,3793,null,1396376,null,16890,null,1291154,null,17282,null,71460,null,4797,null,33762,null,3308,null,277676,null,7669,null,274240,null,7833,null,1158,null,536,null,2278,null,968,null,0400000US48,Texas,48
854244,null,4876,null,612671,null,6786,null,119261,null,4544,null,115561,null,4549,null,2894,null,770,null,806,null,497,null,365678,null,5100,null,357067,null,4867,null,7135,null,1385,null,1476,null,578,null,127732,null,2745,null,126935,null,2746,null,549,null,448,null,248,null,172,null,241573,null,6496,null,126345,null,4990,null,116947,null,5010,null,7708,null,1289,null,1690,null,806,null,97127,null,4424,null,88747,null,4365,null,7147,null,1342,null,1233,null,616,null,18101,null,2322,null,17779,null,2342,null,0,null,263,null,322,null,270,null,0400000US49,Utah,49
