B17018_001E,B17018_001EA,B17018_001M,B17018_001MA,B17018_002E,B17018_002EA,B17018_002M,B17018_002MA,B17018_003E,B17018_003EA,B17018_003M,B17018_003MA,B17018_004E,B17018_004EA,B17018_004M,B17018_004MA,B17018_005E,B17018_005EA,B17018_005M,B17018_005MA,B17018_006E,B17018_006EA,B17018_006M,B17018_006MA,B17018_007E,B17018_007EA,B17018_007M,B17018_007MA,B17018_008E,B17018_008EA,B17018_008M,B17018_008MA,B17018_009E,B17018_009EA,B17018_009M,B17018_009MA,B17018_010E,B17018_010EA,B17018_010M,B17018_010MA,B17018_011E,B17018_011EA,B17018_011M,B17018_011MA,B17018_012E,B17018_012EA,B17018_012M,B17018_012MA,B17018_013E,B17018_013EA,B17018_013M,B17018_013MA,B17018_014E,B17018_014EA,B17018_014M,B17018_014MA,B17018_015E,B17018_015EA,B17018_015M,B17018_015MA,B17018_016E,B17018_016EA,B17018_016M,B17018_016MA,B17018_017E,B17018_017EA,B17018_017M,B17018_017MA,B17018_018E,B17018_018EA,B17018_018M,B17018_018MA,B17018_019E,B17018_019EA,B17018_019M,B17018_019MA,B17018_020E,B17018_020EA,B17018_020M,B17018_020MA,B17018_021E,B17018_021EA,B17018_021M,B17018_021MA,B17018_022E,B17018_022EA,B17018_022M,B17018_022MA,B17018_023E,B17018_023EA,B17018_023M,B17018_023MA,B17018_024E,B17018_024EA,B17018_024M,B17018_024MA,B17018_025E,B17018_025EA,B17018_025M,B17018_025MA,B17018_026E,B17018_026EA,B17018_026M,B17018_026MA,B17018_027E,B17018_027EA,B17018_027M,B17018_027MA,B17018_028E,B17018_028EA,B17018_028M,B17018_028MA,B17018_029E,B17018_029EA,B17018_029M,B17018_029MA,B17018_030E,B17018_030EA,B17018_030M,B17018_030MA,B17018_031E,B17018_031EA,B17018_031M,B17018_031MA,B17018_032E,B17018_032EA,B17018_032M,B17018_032MA,B17018_033E,B17018_033EA,B17018_033M,B17018_033MA,B17018_034E,B17018_034EA,B17018_034M,B17018_034MA,B17018_035E,B17018_035EA,B17018_035M,B17018_035MA,GEO_ID,NAME,state
2364041,null,20337,null,262999,null,7965,null,82345,null,4191,null,31580,null,3666,null,26769,null,2298,null,16078,null,2022,null,7918,null,1541,null,180654,null,7107,null,23174,null,2695,null,8434,null,1785,null,9798,null,1872,null,3543,null,1160,null,1399,null,686,null,157480,null,6769,null,48037,null,4805,null,55607,null,3662,null,46315,null,3248,null,7521,null,1460,null,2101042,null,18593,null,1603092,null,17589,null,156651,null,6737,null,409985,null,9640,null,466384,null,10791,null,570072,null,10650,null,497950,null,10331,null,134772,null,7592,null,28812,null,3141,null,44682,null,4036,null,36566,null,3381,null,24712,null,3073,null,363178,null,9321,null,49502,null,3687,null,104391,null,5461,null,128719,null,5971,null,80566,null,4379,null,0400000US13,Georgia,13
303344,null,5137,null,18161,null,2268,null,7300,null,1457,null,1070,null,547,null,2859,null,1022,null,2141,null,788,null,1230,null,493,null,10861,null,1777,null,1653,null,598,null,87,null,105,null,1028,null,557,null,371,null,280,null,167,null,158,null,9208,null,1671,null,1351,null,624,null,3480,null,986,null,3307,null,974,null,1070,null,525,null,285183,null,5503,null,217030,null,4900,null,14280,null,1760,null,51033,null,3644,null,72420,null,3863,null,79297,null,3752,null,68153,null,4114,null,23580,null,2296,null,2526,null,819,null,8429,null,1730,null,8229,null,1788,null,4396,null,1015,null,44573,null,3362,null,5103,null,1087,null,12372,null,1714,null,17635,null,2327,null,9463,null,1459,null,0400000US15,Hawaii,15
396253,null,6996,null,37154,null,3469,null,16382,null,2045,null,3983,null,962,null,4468,null,1053,null,5620,null,1179,null,2311,null,566,null,20772,null,2434,null,2678,null,841,null,393,null,299,null,1293,null,556,null,949,null,586,null,43,null,73,null,18094,null,2241,null,4126,null,1227,null,5861,null,1235,null,6972,null,1360,null,1135,null,504,null,359099,null,6928,null,302116,null,6232,null,26411,null,2311,null,70413,null,2894,null,115388,null,4220,null,89904,null,3673,null,56983,null,4118,null,20764,null,2505,null,3999,null,1136,null,5991,null,1176,null,7547,null,1730,null,3227,null,1021,null,36219,null,2838,null,4154,null,1122,null,10210,null,1655,null,14830,null,2262,null,7025,null,1130,null,0400000US16,Idaho,16
3138757,null,18424,null,283081,null,7657,null,88541,null,3878,null,29598,null,2652,null,26298,null,2699,null,18789,null,1873,null,13856,null,2000,null,194540,null,7047,null,27404,null,3018,null,8937,null,1748,null,9507,null,1434,null,7608,null,1829,null,1352,null,685,null,167136,null,6619,null,48190,null,3616,null,53482,null,3614,null,56124,null,4170,null,9340,null,1614,null,2855676,null,17850,null,2235252,null,16912,null,212057,null,6899,null,521863,null,10680,null,655285,null,11781,null,846047,null,11496,null,620424,null,12998,null,190939,null,7197,null,33661,null,3107,null,65279,null,4275,null,58716,null,4349,null,33283,null,2895,null,429485,null,9930,null,51531,null,4015,null,117009,null,4510,null,163978,null,5850,null,96967,null,5250,null,0400000US17,Illinois,17
1648431,null,15271,null,157570,null,6279,null,50998,null,3722,null,16980,null,2018,null,18119,null,1999,null,11080,null,1803,null,4819,null,1123,null,106572,null,4908,null,16722,null,2255,null,4630,null,1058,null,7317,null,1657,null,3970,null,1106,null,805,null,511,null,89850,null,4692,null,25749,null,2562,null,28662,null,2631,null,31342,null,2528,null,4097,null,811,null,1490861,null,14219,null,1199485,null,13567,null,110468,null,4933,null,374895,null,7716,null,359308,null,8418,null,354814,null,8345,null,291376,null,8021,null,89833,null,4380,null,15455,null,2096,null,37422,null,2838,null,24987,null,2383,null,11969,null,1915,null,201543,null,6882,null,24617,null,2401,null,68567,null,3909,null,73522,null,4038,null,34837,null,2693,null,0400000US18,Indiana,18
791790,null,7894,null,57737,null,4022,null,20071,null,1612,null,4490,null,893,null,7366,null,1105,null,6138,null,1059,null,2077,null,779,null,37666,null,3275,null,5428,null,1212,null,833,null,482,null,2863,null,974,null,1211,null,423,null,521,null,363,null,32238,null,3082,null,5889,null,1388,null,9062,null,1410,null,15364,null,2195,null,1923,null,597,null,734053,null,8212,null,614913,null,8211,null,41585,null,2564,null,189853,null,5165,null,199351,null,5833,null,184124,null,5027,null,119140,null,4429,null,43357,null,2962,null,5209,null,1108,null,17329,null,2230,null,13777,null,1614,null,7042,null,1314,null,75783,null,3275,null,7395,null,1310,null,20535,null,1725,null,34455,null,2987,null,13398,null,1258,null,0400000US19,Iowa,19
736264,null,8496,null,56736,null,3445,null,20713,null,1941,null,4995,null,1083,null,6163,null,1224,null,6949,null,1253,null,2606,null,676,null,36023,null,2973,null,5500,null,1373,null,2315,null,914,null,1687,null,717,null,1318,null,645,null,180,null,232,null,30523,null,2742,null,8624,null,1695,null,9389,null,1487,null,10349,null,1680,null,2161,null,711,null,679528,null,8567,null,556442,null,7977,null,38393,null,2576,null,132134,null,4883,null,179931,null,4508,null,205984,null,4695,null,123086,null,5220,null,38083,null,3098,null,5289,null,1126,null,10923,null,1678,null,13943,null,1957,null,7928,null,1551,null,85003,null,4031,null,7529,null,1325,null,24140,null,2704,null,33689,null,2643,null,19645,null,1895,null,0400000US20,Kansas,20
1125630,null,12346,null,147398,null,6613,null,58911,null,4418,null,22694,null,2748,null,21950,null,2221,null,11049,null,1645,null,3218,null,813,null,88487,null,5142,null,15352,null,2238,null,5698,null,1326,null,5732,null,1506,null,3351,null,1023,null,571,null,379,null,73135,null,4281,null,22876,null,2393,null,23842,null,2715,null,24031,null,2617,null,2386,null,766,null,978232,null,11613,null,789765,null,12075,null,95581,null,3964,null,254730,null,6707,null,237826,null,6981,null,201628,null,5796,null,188467,null,7180,null,57531,null,3607,null,12654,null,1858,null,19925,null,2259,null,17802,null,2260,null,7150,null,1300,null,130936,null,6263,null,20192,null,2441,null,41555,null,3261,null,45539,null,3397,null,23650,null,2325,null,0400000US21,Kentucky,21
1094141,null,10371,null,146380,null,6476,null,40293,null,3476,null,14542,null,1926,null,15550,null,2211,null,8176,null,1633,null,2025,null,760,null,106087,null,5074,null,12986,null,2149,null,4660,null,1241,null,5081,null,1389,null,2943,null,1023,null,302,null,265,null,93101,null,5144,null,30221,null,3043,null,32962,null,3048,null,25648,null,2856,null,4270,null,1179,null,947761,null,11039,null,718832,null,9344,null,85674,null,3836,null,238078,null,6203,null,204093,null,6741,null,190987,null,6357,null,228929,null,6748,null,61456,null,4409,null,12748,null,1869,null,23877,null,2868,null,16369,null,2478,null,8462,null,1441,null,167473,null,6071,null,24122,null,2575,null,52479,null,4028,null,57776,null,3277,null,33096,null,2925,null,0400000US22,Louisiana,22
343822,null,6405,null,29416,null,2739,null,9110,null,1415,null,1992,null,552,null,3973,null,1030,null,2011,null,642,null,1134,null,410,null,20306,null,2676,null,3216,null,886,null,968,null,490,null,1154,null,573,null,949,null,527,null,145,null,190,null,17090,null,2463,null,3190,null,1061,null,6482,null,1334,null,6332,null,1363,null,1086,null,494,null,314406,null,6052,null,262020,null,5387,null,16250,null,1407,null,82609,null,3883,null,82522,null,3704,null,80639,null,3798,null,52386,null,3228,null,18563,null,1898,null,2300,null,698,null,7884,null,1330,null,5338,null,1257,null,3041,null,762,null,33823,null,2409,null,2221,null,800,null,9657,null,1267,null,13033,null,1631,null,8912,null,1203,null,0400000US23,Maine,23
1395778,null,10754,null,74687,null,4060,null,20748,null,2609,null,5277,null,1080,null,5509,null,1407,null,5279,null,1302,null,4683,null,1211,null,53939,null,3967,null,8013,null,1488,null,2415,null,679,null,3404,null,1078,null,1550,null,819,null,644,null,515,null,45926,null,3831,null,12305,null,1711,null,17209,null,2515,null,12847,null,1936,null,3565,null,923,null,1321091,null,11173,null,986372,null,11805,null,70954,null,3880,null,207919,null,7092,null,255365,null,6703,null,452134,null,8304,null,334719,null,8643,null,85006,null,4693,null,12692,null,1589,null,27793,null,2944,null,26447,null,2980,null,18074,null,2368,null,249713,null,7773,null,26476,null,2561,null,71591,null,4637,null,87885,null,4791,null,63761,null,3581,null,0400000US24,Maryland,24
1568641,null,11431,null,111502,null,6166,null,34605,null,2973,null,8078,null,1623,null,10021,null,1618,null,8369,null,1531,null,8137,null,1454,null,76897,null,5036,null,10089,null,1922,null,2442,null,855,null,3318,null,1068,null,2765,null,1044,null,1564,null,727,null,66808,null,4550,null,20856,null,2426,null,21990,null,2649,null,18706,null,2529,null,5256,null,1089,null,1457139,null,11859,null,1133668,null,11977,null,70842,null,3665,null,247017,null,7348,null,270470,null,8227,null,545339,null,10321,null,323471,null,9439,null,88996,null,5292,null,14477,null,2186,null,30659,null,3569,null,19631,null,2638,null,24229,null,2885,null,234475,null,8319,null,26351,null,2561,null,67856,null,4840,null,79718,null,4907,null,60550,null,3585,null,0400000US25,Massachusetts,25
2525388,null,15908,null,264514,null,7290,null,83535,null,3916,null,21883,null,1830,null,27527,null,2318,null,23196,null,2259,null,10929,null,1626,null,180979,null,6669,null,26852,null,2205,null,7674,null,1274,null,10170,null,1534,null,8219,null,1896,null,789,null,408,null,154127,null,6564,null,35709,null,2482,null,53041,null,4036,null,58601,null,4203,null,6776,null,1192,null,2260874,null,15759,null,1804882,null,14686,null,132541,null,4357,null,461353,null,8214,null,609853,null,10563,null,601135,null,9487,null,455992,null,9027,null,128186,null,4863,null,17600,null,2184,null,47126,null,3209,null,41139,null,3065,null,22321,null,2515,null,327806,null,8267,null,32927,null,2416,null,96169,null,3694,null,140213,null,6359,null,58497,null,3491,null,0400000US26,Michigan,26
1342724,null,10410,null,82834,null,3898,null,27309,null,1965,null,5941,null,915,null,8738,null,1187,null,8046,null,1151,null,4584,null,1046,null,55525,null,3302,null,7155,null,1288,null,2151,null,705,null,2078,null,548,null,2459,null,733,null,467,null,241,null,48370,null,3128,null,11851,null,1629,null,15178,null,2312,null,18503,null,2292,null,2838,null,769,null,1259890,null,10507,null,1045690,null,10997,null,53125,null,2609,null,247082,null,5343,null,342070,null,7250,null,403413,null,6694,null,214200,null,6157,null,73708,null,3760,null,8613,null,1301,null,25912,null,2520,null,24236,null,2123,null,14947,null,1907,null,140492,null,4728,null,9191,null,1410,null,37299,null,2968,null,62913,null,3906,null,31089,null,2357,null,0400000US27,Minnesota,27
755248,null,9226,null,128296,null,7118,null,35259,null,3729,null,12915,null,2081,null,11254,null,1981,null,8109,null,1580,null,2981,null,845,null,93037,null,6003,null,12650,null,2690,null,5685,null,1788,null,3880,null,1344,null,2659,null,954,null,426,null,381,null,80387,null,5000,null,24139,null,2822,null,24107,null,2851,null,28612,null,3100,null,3529,null,1065,null,626952,null,9376,null,474410,null,9188,null,57984,null,3800,null,128724,null,5360,null,159018,null,6664,null,128684,null,5161,null,152542,null,5968,null,39686,null,3078,null,8764,null,1713,null,13692,null,2254,null,11944,null,2008,null,5286,null,1137,null,112856,null,4922,null,19772,null,2247,null,29346,null,3212,null,42722,null,3828,null,21016,null,2561,null,0400000US28,Mississippi,28
1529540,null,12558,null,148339,null,5579,null,48619,null,2793,null,13565,null,1695,null,19388,null,2197,null,11550,null,1593,null,4116,null,1008,null,99720,null,4867,null,14920,null,2128,null,5191,null,1160,null,5924,null,1399,null,3030,null,954,null,775,null,424,null,84800,null,4518,null,22965,null,2625,null,28133,null,2625,null,28799,null,3087,null,4903,null,1348,null,1381201,null,13057,null,1111714,null,12865,null,91950,null,4565,null,318491,null,7624,null,344676,null,9134,null,356597,null,7885,null,269487,null,7808,null,84752,null,4355,null,15671,null,2020,null,28052,null,2669,null,26950,null,3055,null,14079,null,2102,null,184735,null,6261,null,20820,null,2331,null,51759,null,3799,null,75459,null,4382,null,36697,null,2858,null,0400000US29,Missouri,29
237574,null,4616,null,23162,null,2316,null,10295,null,1479,null,1857,null,634,null,3050,null,825,null,4136,null,1025,null,1252,null,497,null,12867,null,1856,null,2166,null,924,null,465,null,337,null,1007,null,628,null,669,null,370,null,25,null,46,null,10701,null,1497,null,1432,null,539,null,3786,null,991,null,4553,null,965,null,930,null,489,null,214412,null,4625,null,182056,null,4652,null,10476,null,1425,null,47567,null,2601,null,62144,null,3066,null,61869,null,3284,null,32356,null,2609,null,10980,null,1398,null,1089,null,463,null,4199,null,1031,null,3625,null,852,null,2067,null,550,null,21376,null,2094,null,2166,null,600,null,6505,null,1176,null,7247,null,1323,null,5458,null,1003,null,0400000US30,Montana,30
457459,null,6358,null,30955,null,2464,null,11643,null,1400,null,3612,null,862,null,2491,null,602,null,3927,null,724,null,1613,null,528,null,19312,null,1899,null,2710,null,706,null,776,null,405,null,957,null,378,null,561,null,347,null,416,null,374,null,16602,null,1791,null,4543,null,1169,null,4947,null,981,null,6329,null,1045,null,783,null,443,null,426504,null,6292,null,353421,null,5734,null,19924,null,1807,null,90630,null,3818,null,122673,null,4252,null,120194,null,3770,null,73083,null,4499,null,26394,null,2729,null,4061,null,1124,null,8756,null,1708,null,9139,null,1494,null,4438,null,914,null,46689,null,3100,null,3409,null,780,null,13539,null,1597,null,19793,null,2101,null,9948,null,1465,null,0400000US31,Nebraska,31
615019,null,7728,null,48547,null,3928,null,20439,null,2719,null,8759,null,1862,null,4452,null,1402,null,4985,null,1133,null,2243,null,829,null,28108,null,3208,null,4681,null,1146,null,2038,null,803,null,1318,null,579,null,1261,null,746,null,64,null,105,null,23427,null,3083,null,9046,null,1943,null,7127,null,1473,null,6124,null,1379,null,1130,null,533,null,566472,null,7970,null,429273,null,8352,null,55111,null,4098,null,100667,null,5521,null,151378,null,6143,null,122117,null,4711,null,137199,null,6227,null,49091,null,4145,null,12250,null,2247,null,15066,null,2443,null,15283,null,2068,null,6492,null,1358,null,88108,null,3917,null,13161,null,1623,null,24048,null,2513,null,36529,null,2994,null,14370,null,1651,null,0400000US32,Nevada,32
345324,null,5671,null,17212,null,2229,null,4558,null,1061,null,1222,null,623,null,1089,null,479,null,1336,null,487,null,911,null,358,null,12654,null,1850,null,2007,null,632,null,595,null,393,null,619,null,336,null,748,null,495,null,45,null,81,null,10647,null,1709,null,2229,null,822,null,4277,null,846,null,3107,null,955,null,1034,null,592,null,328112,null,5497,null,271546,null,5342,null,15609,null,1960,null,66450,null,3861,null,79550,null,3563,null,109937,null,4034,null,56566,null,2951,null,19324,null,2447,null,2838,null,951,null,6667,null,1294,null,5056,null,1284,null,4763,null,1024,null,37242,null,2442,null,2555,null,807,null,11374,null,1669,null,13220,null,1533,null,10093,null,1533,null,0400000US33,New Hampshire,33
2168377,null,15461,null,135251,null,5517,null,44341,null,3637,null,13491,null,2134,null,11861,null,1981,null,9251,null,1417,null,9738,null,1384,null,90910,null,4546,null,12190,null,2192,null,4286,null,1399,null,5040,null,1401,null,2283,null,828,null,581,null,383,null,78720,null,4164,null,23414,null,2289,null,27735,null,2474,null,21622,null,2549,null,5949,null,1282,null,2033126,null,15957,null,1580494,null,14085,null,119408,null,6242,null,373631,null,8395,null,378357,null,8930,null,709098,null,10775,null,452632,null,10096,null,131946,null,6396,null,23084,null,2567,null,44711,null,4255,null,32510,null,3307,null,31641,null,2860,null,320686,null,8803,null,36637,null,3410,null,102263,null,5458,null,100552,null,4663,null,81234,null,4325,null,0400000US34,New Jersey,34
482159,null,7286,null,60528,null,4187,null,23221,null,2555,null,10751,null,1794,null,6828,null,1384,null,3391,null,805,null,2251,null,854,null,37307,null,3556,null,6814,null,1510,null,2423,null,765,null,2137,null,784,null,1942,null,773,null,312,null,337,null,30493,null,3117,null,10779,null,1689,null,7791,null,1584,null,10896,null,1902,null,1027,null,405,null,421631,null,7185,null,317021,null,6219,null,38165,null,2916,null,69655,null,3787,null,106777,null,4079,null,102424,null,4193,null,104610,null,5389,null,33968,null,3030,null,7172,null,1430,null,10702,null,1884,null,11247,null,1778,null,4847,null,1106,null,70642,null,4336,null,12956,null,1900,null,15834,null,2056,null,27617,null,2835,null,14235,null,1762,null,0400000US35,New Mexico,35
4582314,null,18991,null,471968,null,10027,null,161157,null,6970,null,54169,null,4206,null,50403,null,3438,null,31977,null,2909,null,24608,null,2558,null,310811,null,8915,null,41348,null,3919,null,13934,null,2198,null,14641,null,2358,null,9135,null,1570,null,3638,null,1065,null,269463,null,7665,null,96567,null,4970,null,81222,null,4689,null,72836,null,4437,null,18838,null,1997,null,4110346,null,18220,null,3052136,null,20364,null,303563,null,8847,null,751547,null,12276,null,792699,null,11606,null,1204327,null,15132,null,1058210,null,15521,null,292619,null,8703,null,56796,null,4213,null,93939,null,5817,null,79880,null,4350,null,62004,null,4343,null,765591,null,12029,null,109865,null,5473,null,218696,null,6761,null,244225,null,7375,null,192805,null,7097,null,0400000US36,New York,36
