C27002_001E,C27002_001EA,C27002_001M,C27002_001MA,C27002_002E,C27002_002EA,C27002_002M,C27002_002MA,C27002_003E,C27002_003EA,C27002_003M,C27002_003MA,C27002_004E,C27002_004EA,C27002_004M,C27002_004MA,C27002_005E,C27002_005EA,C27002_005M,C27002_005MA,C27002_006E,C27002_006EA,C27002_006M,C27002_006MA,C27002_007E,C27002_007EA,C27002_007M,C27002_007MA,GEO_ID,NAME,state
4312891,null,2506,null,3801484,null,3913,null,2336060,null,24138,null,1465424,null,24383,null,511407,null,2813,null,322541,null,5801,null,188866,null,6054,null,0400000US22,Louisiana,22
1299288,null,1217,null,1108142,null,1891,null,761739,null,10889,null,346403,null,11259,null,191146,null,1113,null,141454,null,3508,null,49692,null,3273,null,0400000US23,Maine,23
5530013,null,2991,null,4876341,null,4104,null,3823432,null,21884,null,1052909,null,22050,null,653672,null,2692,null,499002,null,6356,null,154670,null,5923,null,0400000US24,Maryland,24
6398787,null,1461,null,5586756,null,2488,null,4520812,null,25617,null,1065944,null,25372,null,812031,null,2133,null,604611,null,6417,null,207420,null,6314,null,0400000US25,Massachusetts,25
9866139,null,1394,null,8610482,null,2999,null,6200935,null,32794,null,2409547,null,32476,null,1255657,null,2634,null,1011830,null,7223,null,243827,null,6480,null,0400000US26,Michigan,26
5150617,null,1173,null,4540218,null,2211,null,3629919,null,18596,null,910299,null,18283,null,610399,null,1911,null,480073,null,4056,null,130326,null,3950,null,0400000US27,Minnesota,27
2867519,null,2708,null,2518431,null,4036,null,1527561,null,21050,null,990870,null,20826,null,349088,null,2654,null,214013,null,5057,null,135075,null,5013,null,0400000US28,Mississippi,28
5795164,null,1816,null,5037914,null,3163,null,3618412,null,24186,null,1419502,null,23948,null,757250,null,2482,null,543856,null,5926,null,213394,null,5766,null,0400000US29,Missouri,29
950414,null,1527,null,820961,null,1832,null,560651,null,10215,null,260310,null,10290,null,129453,null,943,null,93560,null,2235,null,35893,null,2330,null,0400000US30,Montana,30
1749849,null,1212,null,1526365,null,2101,null,1191140,null,10232,null,335225,null,10363,null,223484,null,1537,null,169605,null,3401,null,53879,null,3206,null,0400000US31,Nebraska,31
2568111,null,1749,null,2277008,null,2532,null,1579788,null,20075,null,697220,null,19730,null,291103,null,1606,null,183149,null,4656,null,107954,null,4506,null,0400000US32,Nevada,32
1299356,null,749,null,1139997,null,1160,null,907666,null,10030,null,232331,null,10035,null,159359,null,1000,null,116817,null,3190,null,42542,null,3048,null,0400000US33,New Hampshire,33
8557279,null,2156,null,7456000,null,3443,null,5686261,null,29353,null,1769739,null,28716,null,1101279,null,2783,null,769552,null,9317,null,331727,null,9508,null,0400000US34,New Jersey,34
1951866,null,1611,null,1695775,null,2234,null,965475,null,15515,null,730300,null,15856,null,256091,null,2046,null,158996,null,4316,null,97095,null,3920,null,0400000US35,New Mexico,35
19207057,null,2618,null,16717442,null,4798,null,11734997,null,47758,null,4982445,null,47161,null,2489615,null,4600,null,1627219,null,13039,null,862396,null,12721,null,0400000US36,New York,36
9004442,null,4686,null,7917638,null,5112,null,5364914,null,34530,null,2552724,null,34158,null,1086804,null,3320,null,764025,null,7499,null,322779,null,7498,null,0400000US37,North Carolina,37
623970,null,1057,null,537401,null,1152,null,429255,null,6452,null,108146,null,6487,null,86569,null,548,null,68049,null,1617,null,18520,null,1592,null,0400000US38,North Dakota,38
11296200,null,2080,null,9803022,null,4149,null,7230293,null,33568,null,2572729,null,34138,null,1493178,null,3855,null,1101152,null,8802,null,392026,null,8894,null,0400000US39,Ohio,39
3550098,null,2185,null,3084685,null,3660,null,1946013,null,22040,null,1138672,null,21613,null,465413,null,2859,null,327939,null,5287,null,137474,null,5118,null,0400000US40,Oklahoma,40
3746320,null,833,null,3255578,null,2547,null,2311924,null,22665,null,943654,null,22676,null,490742,null,2378,null,360357,null,7151,null,130385,null,6925,null,0400000US41,Oregon,41
12209227,null,2068,null,10415949,null,4980,null,7977176,null,29416,null,2438773,null,28602,null,1793278,null,4354,null,1372459,null,10523,null,420819,null,10401,null,0400000US42,Pennsylvania,42
1030284,null,4423,null,889840,null,4579,null,672944,null,9490,null,216896,null,9470,null,140444,null,1064,null,99920,null,2897,null,40524,null,2790,null,0400000US44,Rhode Island,44
4373390,null,2822,null,3799044,null,3631,null,2516815,null,21781,null,1282229,null,22023,null,574346,null,2193,null,393576,null,6271,null,180770,null,6233,null,0400000US45,South Carolina,45
783531,null,1162,null,675299,null,1481,null,507834,null,8476,null,167465,null,8724,null,108232,null,757,null,83774,null,2027,null,24458,null,1876,null,0400000US46,South Dakota,46
6113391,null,1928,null,5332662,null,3662,null,3670591,null,28767,null,1662071,null,28277,null,780729,null,3181,null,521993,null,6372,null,258736,null,6465,null,0400000US47,Tennessee,47
23827328,null,5045,null,21467573,null,8225,null,12968847,null,55153,null,8498726,null,54090,null,2359755,null,5883,null,1474046,null,13850,null,885709,null,11764,null,0400000US48,Texas,48
2704865,null,2409,null,2465862,null,3022,null,1873647,null,18967,null,592215,null,19274,null,239003,null,1561,null,179829,null,3508,null,59174,null,3431,null,0400000US49,Utah,49
615089,null,299,null,532067,null,686,null,377345,null,5743,null,154722,null,5828,null,83022,null,663,null,60650,null,1742,null,22372,null,1722,null,0400000US50,Vermont,50
7520250,null,5297,null,6618268,null,5875,null,5175801,null,29572,null,1442467,null,29028,null,901982,null,3195,null,684245,null,8147,null,217737,null,7651,null,0400000US51,Virginia,51
6428235,null,3970,null,5664486,null,4789,null,4150849,null,26053,null,1513637,null,26607,null,763749,null,2854,null,578427,null,6107,null,185322,null,6467,null,0400000US53,Washington,53
1787710,null,950,null,1515258,null,1739,null,977543,null,15549,null,537715,null,15587,null,272452,null,1350,null,198139,null,3566,null,74313,null,3754,null,0400000US54,West Virginia,54
5540009,null,1255,null,4826795,null,2317,null,3766868,null,17415,null,1059927,null,17618,null,713214,null,1840,null,535510,null,5599,null,177704,null,5531,null,0400000US55,Wisconsin,55
523428,null,1036,null,460139,null,1628,null,344750,null,6190,null,115389,null,6089,null,63289,null,1207,null,48210,null,1803,null,15079,null,1859,null,0400000US56,Wyoming,56
3922338,null,1225,null,3388216,null,1609,null,1595471,null,22831,null,1792745,null,23035,null,534122,null,1133,null,156636,null,5250,null,377486,null,5293,null,0400000US72,Puerto Rico,72
