B02001_001E,B02001_001EA,B02001_001M,B02001_001MA,B02001_002E,B02001_002EA,B02001_002M,B02001_002MA,B02001_003E,B02001_003EA,B02001_003M,B02001_003MA,B02001_004E,B02001_004EA,B02001_004M,B02001_004MA,B02001_005E,B02001_005EA,B02001_005M,B02001_005MA,B02001_006E,B02001_006EA,B02001_006M,B02001_006MA,B02001_007E,B02001_007EA,B02001_007M,B02001_007MA,B02001_008E,B02001_008EA,B02001_008M,B02001_008MA,B02001_009E,B02001_009EA,B02001_009M,B02001_009MA,B02001_010E,B02001_010EA,B02001_010M,B02001_010MA,GEO_ID,NAME,state
5633597,null,0,*****,3449411,null,12091,null,1625411,null,7029,null,15989,null,2492,null,285912,null,3283,null,1597,null,795,null,135287,null,10828,null,119990,null,7624,null,12793,null,2327,null,107197,null,7163,null,0400000US24,Maryland,24
6497967,null,0,*****,5363392,null,14558,null,406998,null,8730,null,14329,null,2346,null,322218,null,3133,null,561,null,310,null,256616,null,15152,null,133853,null,9498,null,24611,null,4149,null,109242,null,8483,null,0400000US25,Massachusetts,25
10003422,null,0,*****,7964843,null,8719,null,1388878,null,7624,null,54169,null,3859,null,231681,null,3694,null,2813,null,1068,null,144094,null,9956,null,216944,null,8704,null,24829,null,3763,null,192115,null,7217,null,0400000US26,Michigan,26
5220393,null,0,*****,4601081,null,5961,null,230599,null,3872,null,54792,null,3062,null,183776,null,2813,null,463,null,341,null,55598,null,6025,null,94084,null,5538,null,7650,null,1650,null,86434,null,5028,null,0400000US27,Minnesota,27
2938618,null,0,*****,1755352,null,4798,null,1101494,null,5722,null,12156,null,2214,null,22464,null,2726,null,684,null,486,null,20699,null,4251,null,25769,null,3651,null,2905,null,1097,null,22864,null,3351,null,0400000US28,Mississippi,28
5911605,null,0,*****,4975446,null,6991,null,658199,null,5213,null,20762,null,1887,null,83705,null,3051,null,4223,null,1640,null,50712,null,6147,null,118558,null,6144,null,6640,null,1370,null,111918,null,5969,null,0400000US29,Missouri,29
967440,null,0,*****,867054,null,1763,null,5205,null,1117,null,58531,null,2684,null,6473,null,1276,null,724,null,523,null,6184,null,1820,null,23269,null,2820,null,1772,null,1048,null,21497,null,2638,null,0400000US30,Montana,30
1783432,null,0,*****,1585708,null,4981,null,71178,null,2320,null,13641,null,1537,null,26699,null,1828,null,882,null,682,null,46526,null,4938,null,38798,null,3525,null,5499,null,1523,null,33299,null,3366,null,0400000US31,Nebraska,31
2600167,null,0,*****,2008916,null,11728,null,192216,null,3781,null,34517,null,3253,null,156681,null,3413,null,11229,null,1396,null,112916,null,10586,null,83692,null,6038,null,15292,null,2855,null,68400,null,5095,null,0400000US32,Nevada,32
1315809,null,0,*****,1247710,null,2484,null,12940,null,1530,null,2313,null,966,null,26222,null,1854,null,263,null,222,null,8184,null,2523,null,18177,null,2171,null,2158,null,948,null,16019,null,2091,null,0400000US33,New Hampshire,33
8682661,null,0,*****,6144121,null,16851,null,1182998,null,9156,null,20712,null,3503,null,663256,null,4395,null,1339,null,915,null,507267,null,16654,null,162968,null,8725,null,36354,null,5126,null,126614,null,7329,null,0400000US34,New Jersey,34
1984356,null,0,*****,1457480,null,12166,null,45193,null,3294,null,182865,null,4428,null,26865,null,1861,null,740,null,488,null,207897,null,11458,null,63316,null,6428,null,20495,null,3939,null,42821,null,4889,null,0400000US35,New Mexico,35
19490297,null,0,*****,13092844,null,29135,null,3101231,null,16665,null,72575,null,5900,null,1361955,null,7963,null,5908,null,2271,null,1466868,null,34658,null,388916,null,15386,null,111756,null,8592,null,277160,null,12086,null,0400000US36,New York,36
9222414,null,0,*****,6492030,null,13975,null,1957485,null,9136,null,96263,null,3586,null,170911,null,3727,null,4196,null,1331,null,344792,null,14526,null,156737,null,9344,null,20032,null,3330,null,136705,null,8250,null,0400000US37,North Carolina,37
641481,null,0,*****,583732,null,1428,null,6115,null,692,null,34006,null,1775,null,5394,null,1142,null,268,null,272,null,3599,null,1243,null,8367,null,1650,null,298,null,308,null,8069,null,1650,null,0400000US38,North Dakota,38
11485910,null,0,*****,9659753,null,7530,null,1346129,null,7768,null,21242,null,3075,null,175107,null,3403,null,1612,null,900,null,72887,null,6662,null,209180,null,9446,null,17799,null,2754,null,191381,null,8996,null,0400000US39,Ohio,39
3642361,null,0,*****,2761321,null,8619,null,261001,null,5778,null,235008,null,7595,null,61807,null,2480,null,3382,null,1343,null,79790,null,7181,null,240052,null,10285,null,9505,null,1903,null,230547,null,10320,null,0400000US40,Oklahoma,40
3790060,null,0,*****,3286053,null,10792,null,65643,null,3330,null,63955,null,7108,null,129862,null,3756,null,9919,null,1443,null,102140,null,8687,null,132488,null,7631,null,15611,null,2789,null,116877,null,7356,null,0400000US41,Oregon,41
12448279,null,0,*****,10428104,null,11812,null,1288057,null,8816,null,17573,null,2732,null,297254,null,3673,null,3228,null,1397,null,229347,null,11573,null,184716,null,9185,null,23049,null,2878,null,161667,null,8798,null,0400000US42,Pennsylvania,42
1050788,null,0,*****,874386,null,5781,null,57169,null,3364,null,5040,null,1159,null,30192,null,1338,null,413,null,478,null,63773,null,6064,null,19815,null,3101,null,5702,null,1864,null,14113,null,2619,null,0400000US44,Rhode Island,44
4479800,null,0,*****,3025982,null,6180,null,1257796,null,6692,null,12333,null,1903,null,49260,null,2321,null,1100,null,755,null,63641,null,6598,null,69688,null,5438,null,4866,null,1564,null,64822,null,5336,null,0400000US45,South Carolina,45
804194,null,0,*****,700446,null,2418,null,7595,null,1358,null,65715,null,2954,null,6609,null,1278,null,205,null,196,null,6189,null,2009,null,17435,null,2583,null,1696,null,891,null,15739,null,2405,null,0400000US46,South Dakota,46
6214888,null,0,*****,4936962,null,7398,null,1015527,null,6959,null,15490,null,2211,null,81980,null,2801,null,2903,null,1777,null,66031,null,7132,null,95995,null,6996,null,9769,null,2421,null,86226,null,6493,null,0400000US47,Tennessee,47
24326974,null,0,*****,17971317,null,41576,null,2780252,null,16213,null,121351,null,7136,null,841339,null,7407,null,18344,null,2519,null,2119034,null,38523,null,475337,null,16948,null,137665,null,7675,null,337672,null,13637,null,0400000US48,Texas,48
2736424,null,0,*****,2489521,null,6528,null,30001,null,2957,null,29127,null,2646,null,53800,null,2638,null,20420,null,2017,null,57330,null,6423,null,56225,null,4668,null,7789,null,1553,null,48436,null,4455,null,0400000US49,Utah,49
621270,null,0,*****,595770,null,882,null,4650,null,864,null,1481,null,675,null,7405,null,1001,null,57,null,62,null,2340,null,831,null,9567,null,1446,null,288,null,312,null,9279,null,1401,null,0400000US50,Vermont,50
7769089,null,0,*****,5500412,null,13834,null,1520432,null,7979,null,24007,null,3712,null,374329,null,5130,null,4148,null,1637,null,179763,null,13612,null,165998,null,10421,null,26376,null,3811,null,139622,null,9408,null,0400000US51,Virginia,51
6549224,null,0,*****,5264309,null,13142,null,219519,null,5570,null,91005,null,6109,null,424582,null,5366,null,29072,null,2126,null,260582,null,13223,null,260155,null,9431,null,27045,null,3799,null,233110,null,8692,null,0400000US53,Washington,53
1814468,null,0,*****,1712086,null,2572,null,61759,null,3368,null,2458,null,883,null,9589,null,1475,null,327,null,244,null,3005,null,1088,null,25244,null,3159,null,1363,null,724,null,23881,null,2990,null,0400000US54,West Virginia,54
5627968,null,0,*****,4972897,null,6564,null,325385,null,3973,null,48496,null,2775,null,115084,null,3015,null,935,null,594,null,74797,null,6422,null,90374,null,6707,null,11235,null,1897,null,79139,null,6156,null,0400000US55,Wisconsin,55
532668,null,0,*****,489365,null,2050,null,5660,null,1134,null,10886,null,1500,null,3732,null,1166,null,180,null,224,null,8075,null,1809,null,14770,null,2193,null,2653,null,961,null,12117,null,1786,null,0400000US56,Wyoming,56
3954037,null,0,*****,2994236,null,20445,null,282951,null,14025,null,6263,null,1553,null,14219,null,3320,null,0,null,289,null,347255,null,12565,null,309113,null,11324,null,20440,null,3498,null,288673,null,11114,null,0400000US72,Puerto Rico,72
