C08011_001E,C08011_001EA,C08011_001M,C08011_001MA,C08011_002E,C08011_002EA,C08011_002M,C08011_002MA,C08011_003E,C08011_003EA,C08011_003M,C08011_003MA,C08011_004E,C08011_004EA,C08011_004M,C08011_004MA,C08011_005E,C08011_005EA,C08011_005M,C08011_005MA,C08011_006E,C08011_006EA,C08011_006M,C08011_006MA,C08011_007E,C08011_007EA,C08011_007M,C08011_007MA,C08011_008E,C08011_008EA,C08011_008M,C08011_008MA,C08011_009E,C08011_009EA,C08011_009M,C08011_009MA,C08011_010E,C08011_010EA,C08011_010M,C08011_010MA,C08011_011E,C08011_011EA,C08011_011M,C08011_011MA,C08011_012E,C08011_012EA,C08011_012M,C08011_012MA,C08011_013E,C08011_013EA,C08011_013M,C08011_013MA,C08011_014E,C08011_014EA,C08011_014M,C08011_014MA,C08011_015E,C08011_015EA,C08011_015M,C08011_015MA,C08011_016E,C08011_016EA,C08011_016M,C08011_016MA,C08011_017E,C08011_017EA,C08011_017M,C08011_017MA,C08011_018E,C08011_018EA,C08011_018M,C08011_018MA,C08011_019E,C08011_019EA,C08011_019M,C08011_019MA,C08011_020E,C08011_020EA,C08011_020M,C08011_020MA,C08011_021E,C08011_021EA,C08011_021M,C08011_021MA,C08011_022E,C08011_022EA,C08011_022M,C08011_022MA,C08011_023E,C08011_023EA,C08011_023M,C08011_023MA,C08011_024E,C08011_024EA,C08011_024M,C08011_024MA,C08011_025E,C08011_025EA,C08011_025M,C08011_025MA,C08011_026E,C08011_026EA,C08011_026M,C08011_026MA,C08011_027E,C08011_027EA,C08011_027M,C08011_027MA,C08011_028E,C08011_028EA,C08011_028M,C08011_028MA,C08011_029E,C08011_029EA,C08011_029M,C08011_029MA,C08011_030E,C08011_030EA,C08011_030M,C08011_030MA,C08011_031E,C08011_031EA,C08011_031M,C08011_031MA,C08011_032E,C08011_032EA,C08011_032M,C08011_032MA,C08011_033E,C08011_033EA,C08011_033M,C08011_033MA,GEO_ID,NAME,state
326706,null,4247,null,9083,null,1376,null,7371,null,1351,null,16942,null,2023,null,21337,null,1876,null,36610,null,2424,null,47223,null,3106,null,72977,null,3245,null,32928,null,2346,null,14742,null,1568,null,67493,null,3497,null,175653,null,3007,null,6098,null,1189,null,4514,null,1011,null,10845,null,1550,null,14419,null,1444,null,23978,null,1937,null,28358,null,2210,null,34861,null,2353,null,15546,null,1572,null,6124,null,999,null,30910,null,2507,null,151053,null,3145,null,2985,null,716,null,2857,null,832,null,6097,null,1079,null,6918,null,983,null,12632,null,1385,null,18865,null,1732,null,38116,null,2136,null,17382,null,1579,null,8618,null,1210,null,36583,null,2290,null,0400000US38,North Dakota,38
5269142,null,21820,null,187278,null,7137,null,166704,null,5151,null,272131,null,6998,null,434795,null,10154,null,584947,null,12111,null,723075,null,13705,null,710466,null,12245,null,519071,null,10434,null,294479,null,7950,null,1376196,null,17289,null,2745751,null,15567,null,125192,null,6095,null,115291,null,4057,null,170615,null,5937,null,274338,null,8072,null,341484,null,8697,null,376823,null,9177,null,321355,null,7944,null,236073,null,8016,null,116761,null,5023,null,667819,null,12685,null,2523391,null,16380,null,62086,null,3650,null,51413,null,3174,null,101516,null,4523,null,160457,null,5791,null,243463,null,7187,null,346252,null,9617,null,389111,null,9109,null,282998,null,7055,null,177718,null,6309,null,708377,null,12335,null,0400000US39,Ohio,39
1635808,null,13427,null,66516,null,4346,null,54536,null,3990,null,80644,null,4538,null,129729,null,5261,null,180612,null,7216,null,245289,null,6790,null,267341,null,8451,null,158060,null,6830,null,78212,null,3551,null,374869,null,9234,null,880497,null,8648,null,47131,null,3411,null,38921,null,3252,null,55078,null,3837,null,87579,null,3898,null,109728,null,5727,null,127046,null,5013,null,121407,null,5262,null,74790,null,3966,null,33772,null,2785,null,185045,null,6791,null,755311,null,8607,null,19385,null,2095,null,15615,null,2041,null,25566,null,2515,null,42150,null,3189,null,70884,null,3571,null,118243,null,4852,null,145934,null,6294,null,83270,null,5042,null,44440,null,2546,null,189824,null,5933,null,0400000US40,Oklahoma,40
1691314,null,12750,null,73662,null,4940,null,60010,null,3866,null,84101,null,5096,null,132863,null,6522,null,173638,null,6861,null,243638,null,7773,null,241632,null,7674,null,176143,null,7398,null,97881,null,5487,null,407746,null,9560,null,910563,null,8779,null,52098,null,4056,null,41542,null,3418,null,53900,null,3745,null,89873,null,5164,null,107594,null,4254,null,132417,null,4996,null,115172,null,6058,null,84154,null,4742,null,43607,null,3512,null,190206,null,6298,null,780751,null,8792,null,21564,null,2635,null,18468,null,2092,null,30201,null,3058,null,42990,null,3404,null,66044,null,4273,null,111221,null,5986,null,126460,null,4792,null,91989,null,4675,null,54274,null,3885,null,217540,null,6496,null,0400000US41,Oregon,41
5710728,null,20840,null,237275,null,6943,null,195877,null,6540,null,302067,null,7311,null,511432,null,12128,null,637067,null,10647,null,798384,null,11643,null,723578,null,12335,null,591922,null,10462,null,333509,null,9257,null,1379617,null,15808,null,3006336,null,14011,null,176152,null,5401,null,146130,null,6027,null,210018,null,6267,null,327176,null,9605,null,363847,null,7542,null,400462,null,8462,null,320397,null,8089,null,261230,null,7514,null,128010,null,5585,null,672914,null,11292,null,2704392,null,13534,null,61123,null,3863,null,49747,null,2781,null,92049,null,5026,null,184256,null,6660,null,273220,null,6360,null,397922,null,7949,null,403181,null,8242,null,330692,null,7911,null,205499,null,6740,null,706703,null,11004,null,0400000US42,Pennsylvania,42
490501,null,6874,null,14357,null,1999,null,13096,null,1987,null,17478,null,2434,null,42159,null,3225,null,54179,null,3990,null,72200,null,3786,null,68032,null,4774,null,59935,null,4510,null,33015,null,2930,null,116050,null,5632,null,250714,null,4862,null,11029,null,1750,null,9538,null,1822,null,12285,null,1964,null,28434,null,2695,null,29675,null,3144,null,39784,null,3134,null,30866,null,3098,null,23863,null,2375,null,10867,null,1617,null,54373,null,3308,null,239787,null,4918,null,3328,null,983,null,3558,null,1014,null,5193,null,1308,null,13725,null,1713,null,24504,null,2564,null,32416,null,2687,null,37166,null,3180,null,36072,null,3540,null,22148,null,2354,null,61677,null,4033,null,0400000US44,Rhode Island,44
1942991,null,14505,null,64971,null,4781,null,57535,null,4496,null,87184,null,4914,null,164765,null,6529,null,209107,null,8050,null,324517,null,10523,null,275720,null,8536,null,214011,null,8213,null,104946,null,5903,null,440235,null,9812,null,1020972,null,11104,null,43321,null,3673,null,42494,null,3887,null,61217,null,4310,null,105960,null,5476,null,124459,null,6188,null,163420,null,7126,null,125509,null,5220,null,98812,null,5026,null,43242,null,3497,null,212538,null,7034,null,922019,null,11041,null,21650,null,2689,null,15041,null,1861,null,25967,null,2514,null,58805,null,3870,null,84648,null,4745,null,161097,null,6656,null,150211,null,5494,null,115199,null,5887,null,61704,null,4374,null,227697,null,7292,null,0400000US45,South Carolina,45
398323,null,5201,null,12938,null,1435,null,9164,null,1173,null,19089,null,1964,null,26885,null,2355,null,45257,null,3510,null,61080,null,3684,null,81665,null,4338,null,43253,null,3511,null,15409,null,2008,null,83583,null,4430,null,208616,null,3456,null,8614,null,1171,null,5293,null,839,null,11418,null,1508,null,17425,null,1729,null,27997,null,2584,null,34197,null,2844,null,37095,null,2929,null,22211,null,2510,null,5832,null,1053,null,38534,null,2849,null,189707,null,3553,null,4324,null,981,null,3871,null,833,null,7671,null,1332,null,9460,null,1385,null,17260,null,1891,null,26883,null,2126,null,44570,null,2666,null,21042,null,2150,null,9577,null,1569,null,45049,null,3172,null,0400000US46,South Dakota,46
2758359,null,12907,null,108058,null,6049,null,103377,null,5918,null,146133,null,5237,null,269296,null,7746,null,327423,null,9326,null,434962,null,12094,null,372407,null,9097,null,244683,null,7290,null,113371,null,5543,null,638649,null,9672,null,1470560,null,10438,null,73567,null,4843,null,71980,null,4853,null,94792,null,4575,null,170631,null,6174,null,184947,null,7436,null,217757,null,8190,null,163658,null,6342,null,119409,null,5503,null,50159,null,3679,null,323660,null,8081,null,1287799,null,11816,null,34491,null,3232,null,31397,null,3293,null,51341,null,3901,null,98665,null,4335,null,142476,null,5689,null,217205,null,7122,null,208749,null,6767,null,125274,null,4823,null,63212,null,4048,null,314989,null,7783,null,0400000US47,Tennessee,47
10886061,null,34716,null,440705,null,11460,null,423172,null,12218,null,559972,null,12272,null,1058640,null,19452,null,1158163,null,18898,null,1775276,null,22281,null,1501615,null,20101,null,1089105,null,18026,null,507984,null,11774,null,2371429,null,28149,null,6086845,null,21504,null,316990,null,9558,null,316762,null,10679,null,392955,null,10228,null,719659,null,17093,null,687754,null,14660,null,934942,null,15526,null,694735,null,13269,null,561295,null,14164,null,235822,null,6604,null,1225931,null,18534,null,4799216,null,25316,null,123715,null,7137,null,106410,null,5872,null,167017,null,6835,null,338981,null,10898,null,470409,null,11995,null,840334,null,15834,null,806880,null,14874,null,527810,null,10834,null,272162,null,9916,null,1145498,null,18268,null,0400000US48,Texas,48
1238940,null,8642,null,53360,null,3541,null,39113,null,3474,null,65975,null,4993,null,89417,null,4257,null,126752,null,5378,null,150605,null,6635,null,168142,null,6395,null,136049,null,6424,null,86076,null,5104,null,323451,null,9017,null,703189,null,6086,null,37802,null,3153,null,28882,null,3111,null,45785,null,4259,null,61260,null,3528,null,81324,null,4379,null,89041,null,4138,null,89363,null,4463,null,70373,null,3537,null,37664,null,3144,null,161695,null,6646,null,535751,null,7372,null,15558,null,2030,null,10231,null,1423,null,20190,null,2274,null,28157,null,2904,null,45428,null,3291,null,61564,null,4548,null,78779,null,4104,null,65676,null,4467,null,48412,null,3494,null,161756,null,5922,null,0400000US49,Utah,49
309912,null,4299,null,11079,null,1308,null,8666,null,1291,null,15125,null,1571,null,25316,null,2469,null,37726,null,3038,null,51975,null,2815,null,47703,null,2833,null,33355,null,2232,null,17338,null,2027,null,61629,null,2906,null,158826,null,2788,null,7729,null,1022,null,6100,null,991,null,10068,null,1189,null,16056,null,1709,null,21676,null,2131,null,25329,null,2129,null,19926,null,1987,null,15733,null,1613,null,7501,null,1202,null,28708,null,1923,null,151086,null,3003,null,3350,null,851,null,2566,null,669,null,5057,null,996,null,9260,null,1478,null,16050,null,1912,null,26646,null,1859,null,27777,null,2083,null,17622,null,1731,null,9837,null,1418,null,32921,null,2256,null,0400000US50,Vermont,50
3759228,null,23485,null,144267,null,5899,null,132858,null,6312,null,197816,null,7762,null,348676,null,8119,null,413430,null,10607,null,528351,null,12023,null,501268,null,10323,null,434304,null,11516,null,237428,null,7733,null,820830,null,16182,null,2001119,null,16417,null,102745,null,4871,null,100808,null,5494,null,132420,null,5676,null,229588,null,7157,null,242602,null,9038,null,270553,null,7933,null,227850,null,6464,null,198699,null,7874,null,102154,null,5593,null,393700,null,11047,null,1758109,null,13877,null,41522,null,3634,null,32050,null,2818,null,65396,null,4410,null,119088,null,4724,null,170828,null,7115,null,257798,null,8501,null,273418,null,7698,null,235605,null,8334,null,135274,null,5691,null,427130,null,11200,null,0400000US51,Virginia,51
3039299,null,17366,null,157444,null,6928,null,137863,null,6784,null,182437,null,7316,null,283158,null,8068,null,320213,null,10032,null,402525,null,11218,null,370630,null,9183,null,283841,null,10113,null,168913,null,5734,null,732275,null,15218,null,1662611,null,11815,null,113164,null,6168,null,101167,null,5792,null,122863,null,5694,null,180480,null,5904,null,186826,null,7514,null,210722,null,7067,null,166549,null,6332,null,136987,null,6617,null,76107,null,4493,null,367746,null,11928,null,1376688,null,12457,null,44280,null,3522,null,36696,null,3006,null,59574,null,3674,null,102678,null,4375,null,133387,null,5580,null,191803,null,7248,null,204081,null,7074,null,146854,null,6949,null,92806,null,4547,null,364529,null,9581,null,0400000US53,Washington,53
744310,null,8927,null,39988,null,3301,null,30666,null,3236,null,41475,null,2902,null,68570,null,4455,null,79143,null,4702,null,97900,null,5153,null,99017,null,4746,null,69910,null,4678,null,35529,null,3235,null,182112,null,6241,null,397962,null,6467,null,32028,null,2995,null,22222,null,2580,null,29130,null,2694,null,46482,null,3358,null,44597,null,3322,null,46061,null,3566,null,41744,null,3415,null,28082,null,2540,null,13733,null,1943,null,93883,null,4824,null,346348,null,5941,null,7960,null,1520,null,8444,null,1519,null,12345,null,1716,null,22088,null,2361,null,34546,null,2743,null,51839,null,3218,null,57273,null,3087,null,41828,null,3463,null,21796,null,2193,null,88229,null,3784,null,0400000US54,West Virginia,54
2803109,null,13296,null,140892,null,5439,null,122372,null,4977,null,181451,null,5450,null,247933,null,6919,null,316555,null,8399,null,409313,null,8653,null,373073,null,9016,null,233693,null,7843,null,106501,null,4304,null,671326,null,11551,null,1467965,null,8903,null,100251,null,4419,null,85316,null,3653,null,117179,null,4473,null,155636,null,5061,null,176500,null,5565,null,194259,null,5939,null,155701,null,5775,null,106177,null,5062,null,43018,null,2940,null,333928,null,8148,null,1335144,null,8852,null,40641,null,2473,null,37056,null,2741,null,64272,null,2973,null,92297,null,4083,null,140055,null,5552,null,215054,null,5775,null,217372,null,5897,null,127516,null,4982,null,63483,null,3479,null,337398,null,7676,null,0400000US55,Wisconsin,55
265459,null,5016,null,13172,null,1859,null,10359,null,1597,null,15747,null,1613,null,23122,null,2301,null,30597,null,2818,null,37479,null,3253,null,49977,null,3316,null,21195,null,1801,null,12143,null,1638,null,51668,null,2881,null,146394,null,3180,null,9644,null,1427,null,7959,null,1200,null,11530,null,1347,null,17457,null,1995,null,21104,null,2168,null,21388,null,2540,null,21595,null,2289,null,9915,null,1208,null,3522,null,897,null,22280,null,1986,null,119065,null,3487,null,3528,null,857,null,2400,null,722,null,4217,null,987,null,5665,null,1128,null,9493,null,1221,null,16091,null,1806,null,28382,null,2425,null,11280,null,1377,null,8621,null,1365,null,29388,null,2338,null,0400000US56,Wyoming,56
1174754,null,13775,null,69228,null,5140,null,59765,null,3885,null,74941,null,4377,null,148864,null,6708,null,149527,null,7302,null,214606,null,7731,null,121691,null,5362,null,85464,null,4786,null,36133,null,3070,null,214535,null,7910,null,639426,null,9361,null,49893,null,4257,null,43270,null,3294,null,47221,null,3559,null,85851,null,4939,null,76057,null,4926,null,100130,null,4835,null,50375,null,3795,null,47158,null,3250,null,17624,null,1904,null,121847,null,5830,null,535328,null,9087,null,19335,null,2487,null,16495,null,2066,null,27720,null,2982,null,63013,null,3752,null,73470,null,4908,null,114476,null,5102,null,71316,null,4025,null,38306,null,2946,null,18509,null,2231,null,92688,null,5108,null,0400000US72,Puerto Rico,72
