B19126_001E,B19126_001EA,B19126_001M,B19126_001MA,B19126_002E,B19126_002EA,B19126_002M,B19126_002MA,B19126_003E,B19126_003EA,B19126_003M,B19126_003MA,B19126_004E,B19126_004EA,B19126_004M,B19126_004MA,B19126_005E,B19126_005EA,B19126_005M,B19126_005MA,B19126_006E,B19126_006EA,B19126_006M,B19126_006MA,B19126_007E,B19126_007EA,B19126_007M,B19126_007MA,B19126_008E,B19126_008EA,B19126_008M,B19126_008MA,B19126_009E,B19126_009EA,B19126_009M,B19126_009MA,B19126_010E,B19126_010EA,B19126_010M,B19126_010MA,B19126_011E,B19126_011EA,B19126_011M,B19126_011MA,GEO_ID,NAME,state
78659,null,2242,null,87372,null,2337,null,86710,null,3200,null,88061,null,3397,null,52457,null,3048,null,61487,null,4636,null,44107,null,6470,null,71481,null,4729,null,48884,null,2693,null,34748,null,4151,null,64586,null,5810,null,0400000US15,Hawaii,15
54695,null,968,null,61369,null,802,null,61978,null,1221,null,60696,null,1558,null,30706,null,1287,null,40243,null,3426,null,37126,null,4044,null,42458,null,4513,null,26548,null,1715,null,21379,null,2389,null,39729,null,5277,null,0400000US16,Idaho,16
68958,null,567,null,81412,null,618,null,85221,null,907,null,77855,null,816,null,36992,null,765,null,47897,null,1410,null,40713,null,1313,null,57075,null,2010,null,32904,null,1096,null,25773,null,880,null,46578,null,1353,null,0400000US17,Illinois,17
59380,null,614,null,69740,null,561,null,73945,null,1249,null,66114,null,731,null,31108,null,625,null,38819,null,2133,null,32668,null,1657,null,48787,null,2932,null,28386,null,942,null,23938,null,1029,null,37847,null,1521,null,0400000US18,Indiana,18
61663,null,552,null,69518,null,694,null,74484,null,1077,null,65667,null,871,null,31596,null,985,null,40393,null,1283,null,35649,null,1672,null,48674,null,4043,null,27865,null,1440,null,22067,null,1235,null,41311,null,2237,null,0400000US19,Iowa,19
62462,null,867,null,72503,null,1021,null,75334,null,1552,null,70372,null,1369,null,32791,null,1180,null,42555,null,3026,null,35689,null,2512,null,51063,null,3145,null,29440,null,1546,null,24978,null,1271,null,40375,null,2643,null,0400000US20,Kansas,20
51729,null,494,null,62046,null,625,null,67564,null,1511,null,58438,null,863,null,27060,null,1021,null,33210,null,2155,null,29954,null,2583,null,36887,null,2881,null,24566,null,848,null,19264,null,1479,null,32904,null,1471,null,0400000US21,Kentucky,21
53963,null,711,null,69056,null,1114,null,75099,null,1681,null,63960,null,1371,null,27304,null,766,null,41064,null,2291,null,39855,null,5670,null,42829,null,3494,null,24912,null,863,null,20134,null,867,null,34010,null,1681,null,0400000US22,Louisiana,22
57719,null,1239,null,65665,null,1093,null,71154,null,2456,null,61727,null,1299,null,28920,null,1300,null,41063,null,4925,null,35316,null,6633,null,55820,null,7914,null,26086,null,1721,null,20991,null,2621,null,35672,null,3826,null,0400000US23,Maine,23
84415,null,1026,null,100610,null,921,null,106063,null,1528,null,95313,null,1154,null,48514,null,1344,null,58206,null,4136,null,46710,null,4607,null,67828,null,4395,null,45887,null,1184,null,38548,null,1708,null,57935,null,2720,null,0400000US24,Maryland,24
81569,null,954,null,96576,null,1017,null,103792,null,1411,null,90548,null,1311,null,42316,null,1024,null,58391,null,4254,null,44574,null,4029,null,68386,null,3365,null,38330,null,1359,null,28968,null,1146,null,56161,null,2886,null,0400000US25,Massachusetts,25
60615,null,496,null,71731,null,527,null,78249,null,839,null,66609,null,647,null,31561,null,550,null,41132,null,1161,null,36310,null,1324,null,46381,null,1746,null,28930,null,798,null,22400,null,874,null,39550,null,1106,null,0400000US26,Michigan,26
71817,null,590,null,81265,null,702,null,87890,null,1023,null,75804,null,1004,null,36913,null,1049,null,46402,null,1832,null,40953,null,1325,null,57069,null,3640,null,32470,null,1140,null,26227,null,892,null,48695,null,2104,null,0400000US27,Minnesota,27
46668,null,947,null,60848,null,914,null,66191,null,1525,null,56874,null,1396,null,22996,null,1029,null,32484,null,2518,null,27189,null,6508,null,35938,null,3427,null,21235,null,1002,null,17586,null,1360,null,28160,null,2079,null,0400000US28,Mississippi,28
58088,null,615,null,68413,null,754,null,74214,null,1163,null,63874,null,984,null,30869,null,854,null,37885,null,2137,null,31417,null,1494,null,47833,null,2646,null,28028,null,1041,null,21909,null,609,null,39500,null,2173,null,0400000US29,Missouri,29
56820,null,1386,null,63899,null,1392,null,67358,null,2307,null,61076,null,1855,null,29534,null,3198,null,39084,null,5702,null,36136,null,4093,null,47671,null,7271,null,25949,null,2615,null,20760,null,1534,null,40240,null,4892,null,0400000US30,Montana,30
62067,null,835,null,70240,null,1065,null,74572,null,1642,null,66635,null,1139,null,34403,null,1581,null,42313,null,2857,null,36824,null,3120,null,53598,null,7927,null,30630,null,1623,null,24621,null,1818,null,38766,null,3086,null,0400000US31,Nebraska,31
64910,null,1267,null,75429,null,1376,null,75271,null,2326,null,75527,null,1577,null,40747,null,1536,null,50123,null,2995,null,45431,null,3602,null,55801,null,5722,null,36496,null,1318,null,31081,null,1754,null,48189,null,4030,null,0400000US32,Nevada,32
76710,null,1570,null,86828,null,1746,null,94645,null,2405,null,80058,null,1877,null,40660,null,2376,null,50591,null,3615,null,48410,null,4790,null,55674,null,6562,null,36361,null,2395,null,26538,null,2488,null,53802,null,3428,null,0400000US33,New Hampshire,33
85761,null,793,null,100737,null,707,null,105892,null,1079,null,95134,null,1178,null,47317,null,1156,null,56351,null,1966,null,46152,null,3794,null,62495,null,3675,null,43723,null,1147,null,33556,null,1517,null,58204,null,1631,null,0400000US34,New Jersey,34
52172,null,1218,null,65168,null,1569,null,66161,null,2700,null,64431,null,1979,null,30247,null,1336,null,37495,null,3460,null,33446,null,3138,null,41009,null,5903,null,27170,null,1990,null,21841,null,1525,null,39005,null,3105,null,0400000US35,New Mexico,35
67877,null,553,null,83161,null,588,null,87985,null,1007,null,79487,null,835,null,37953,null,650,null,49130,null,1969,null,38156,null,2800,null,58810,null,2548,null,35095,null,597,null,26387,null,669,null,47978,null,1081,null,0400000US36,New York,36
56588,null,586,null,68725,null,804,null,73197,null,1351,null,65130,null,929,null,29652,null,767,null,36487,null,1261,null,31435,null,1021,null,42435,null,1935,null,26876,null,697,null,22192,null,777,null,34842,null,1182,null,0400000US37,North Carolina,37
61109,null,1378,null,69239,null,2749,null,76110,null,2075,null,63399,null,2196,null,30490,null,2340,null,40089,null,6750,null,34572,null,3556,null,49965,null,11413,null,25310,null,2994,null,19255,null,2654,null,42132,null,6291,null,0400000US38,North Dakota,38
60061,null,439,null,71410,null,518,null,77965,null,951,null,66496,null,634,null,31368,null,539,null,41413,null,893,null,36353,null,1162,null,49251,null,2194,null,27741,null,779,null,21660,null,685,null,39501,null,1275,null,0400000US39,Ohio,39
53862,null,754,null,63626,null,1036,null,65355,null,1678,null,62408,null,891,null,28560,null,1374,null,36860,null,2132,null,31565,null,1431,null,41181,null,1921,null,25516,null,1106,null,20067,null,1081,null,37418,null,1910,null,0400000US40,Oklahoma,40
61190,null,790,null,70299,null,862,null,73494,null,1502,null,67583,null,1084,null,32118,null,1122,null,40162,null,3005,null,36434,null,2687,null,47965,null,6780,null,28999,null,1978,null,22931,null,1359,null,39602,null,2692,null,0400000US41,Oregon,41
63316,null,412,null,74457,null,446,null,81441,null,914,null,69279,null,539,null,34835,null,685,null,45278,null,1090,null,37543,null,2017,null,53706,null,2576,null,31167,null,614,null,24501,null,948,null,42879,null,1100,null,0400000US42,Pennsylvania,42
71992,null,2003,null,84343,null,2196,null,91356,null,2608,null,78919,null,2267,null,37319,null,2540,null,59313,null,11108,null,37819,null,6388,null,78662,null,11068,null,34305,null,1554,null,25434,null,3803,null,51003,null,6354,null,0400000US44,Rhode Island,44
55664,null,680,null,68246,null,1079,null,73750,null,1515,null,64704,null,1018,null,28239,null,873,null,39382,null,2253,null,35912,null,1629,null,43528,null,2986,null,25479,null,909,null,21353,null,1080,null,31203,null,1787,null,0400000US45,South Carolina,45
60104,null,1314,null,66423,null,1486,null,71117,null,2084,null,63558,null,1916,null,29868,null,2299,null,37606,null,5167,null,32201,null,4407,null,56600,null,13684,null,26504,null,2057,null,21615,null,3098,null,39807,null,3468,null,0400000US46,South Dakota,46
53799,null,648,null,64432,null,706,null,68453,null,1305,null,61724,null,744,null,28513,null,933,null,36006,null,1608,null,30575,null,1332,null,44501,null,3173,null,26229,null,936,null,21027,null,987,null,34763,null,1541,null,0400000US47,Tennessee,47
58765,null,376,null,71754,null,436,null,71661,null,664,null,71840,null,611,null,31939,null,400,null,42613,null,1124,null,35766,null,1182,null,49054,null,1506,null,28742,null,544,null,23361,null,595,null,39548,null,923,null,0400000US48,Texas,48
65226,null,796,null,71168,null,773,null,70874,null,1029,null,71533,null,1221,null,38822,null,2019,null,48770,null,4035,null,41457,null,4115,null,56089,null,4391,null,34965,null,1618,null,29590,null,2325,null,52423,null,3790,null,0400000US49,Utah,49
63438,null,1965,null,72805,null,1853,null,77266,null,2520,null,70142,null,2501,null,34517,null,2719,null,41523,null,5621,null,35204,null,5977,null,51770,null,5346,null,32945,null,2612,null,29625,null,5760,null,41185,null,3360,null,0400000US50,Vermont,50
73192,null,767,null,86717,null,879,null,90944,null,1296,null,83075,null,1183,null,38619,null,1048,null,48897,null,3012,null,41232,null,1749,null,54927,null,2350,null,34821,null,1007,null,27940,null,1072,null,46497,null,1528,null,0400000US51,Virginia,51
70498,null,612,null,80514,null,692,null,83667,null,1328,null,78063,null,953,null,38939,null,1006,null,50939,null,1898,null,46504,null,2188,null,56103,null,3621,null,33676,null,1450,null,26697,null,1713,null,47585,null,1764,null,0400000US53,Washington,53
49082,null,1069,null,56108,null,1006,null,61550,null,2141,null,53163,null,1494,null,26645,null,1046,null,32524,null,2477,null,24716,null,4163,null,41561,null,3940,null,25125,null,1388,null,18402,null,2350,null,33404,null,1881,null,0400000US54,West Virginia,54
65622,null,527,null,74488,null,654,null,80474,null,851,null,69866,null,714,null,34442,null,935,null,42650,null,1817,null,37686,null,2236,null,50967,null,3263,null,30930,null,961,null,26009,null,1062,null,42843,null,1690,null,0400000US55,Wisconsin,55
66504,null,2572,null,74766,null,2297,null,77184,null,3970,null,72420,null,2975,null,32111,null,2951,null,40282,null,3515,null,32460,null,8240,null,54256,null,19525,null,29663,null,2327,null,25428,null,4954,null,40890,null,4185,null,0400000US56,Wyoming,56
21486,null,428,null,28269,null,629,null,34271,null,1111,null,25314,null,808,null,14259,null,407,null,18020,null,941,null,14377,null,897,null,20963,null,1574,null,13237,null,480,null,8522,null,757,null,17217,null,693,null,0400000US72,Puerto Rico,72
