B17023_001E,B17023_001EA,B17023_001M,B17023_001MA,B17023_002E,B17023_002EA,B17023_002M,B17023_002MA,B17023_003E,B17023_003EA,B17023_003M,B17023_003MA,B17023_004E,B17023_004EA,B17023_004M,B17023_004MA,B17023_005E,B17023_005EA,B17023_005M,B17023_005MA,B17023_006E,B17023_006EA,B17023_006M,B17023_006MA,B17023_007E,B17023_007EA,B17023_007M,B17023_007MA,B17023_008E,B17023_008EA,B17023_008M,B17023_008MA,B17023_009E,B17023_009EA,B17023_009M,B17023_009MA,B17023_010E,B17023_010EA,B17023_010M,B17023_010MA,B17023_011E,B17023_011EA,B17023_011M,B17023_011MA,B17023_012E,B17023_012EA,B17023_012M,B17023_012MA,B17023_013E,B17023_013EA,B17023_013M,B17023_013MA,B17023_014E,B17023_014EA,B17023_014M,B17023_014MA,B17023_015E,B17023_015EA,B17023_015M,B17023_015MA,B17023_016E,B17023_016EA,B17023_016M,B17023_016MA,B17023_017E,B17023_017EA,B17023_017M,B17023_017MA,B17023_018E,B17023_018EA,B17023_018M,B17023_018MA,B17023_019E,B17023_019EA,B17023_019M,B17023_019MA,B17023_020E,B17023_020EA,B17023_020M,B17023_020MA,B17023_021E,B17023_021EA,B17023_021M,B17023_021MA,B17023_022E,B17023_022EA,B17023_022M,B17023_022MA,B17023_023E,B17023_023EA,B17023_023M,B17023_023MA,B17023_024E,B17023_024EA,B17023_024M,B17023_024MA,B17023_025E,B17023_025EA,B17023_025M,B17023_025MA,B17023_026E,B17023_026EA,B17023_026M,B17023_026MA,B17023_027E,B17023_027EA,B17023_027M,B17023_027MA,B17023_028E,B17023_028EA,B17023_028M,B17023_028MA,B17023_029E,B17023_029EA,B17023_029M,B17023_029MA,B17023_030E,B17023_030EA,B17023_030M,B17023_030MA,B17023_031E,B17023_031EA,B17023_031M,B17023_031MA,B17023_032E,B17023_032EA,B17023_032M,B17023_032MA,B17023_033E,B17023_033EA,B17023_033M,B17023_033MA,B17023_034E,B17023_034EA,B17023_034M,B17023_034MA,B17023_035E,B17023_035EA,B17023_035M,B17023_035MA,GEO_ID,NAME,state
2364041,null,20337,null,262999,null,7965,null,82345,null,4191,null,31818,null,2825,null,31260,null,2753,null,16364,null,2357,null,2903,null,1046,null,180654,null,7107,null,23174,null,2695,null,9926,null,1789,null,9725,null,2077,null,3407,null,1148,null,116,null,177,null,157480,null,6769,null,40079,null,3160,null,81100,null,5343,null,32036,null,3598,null,4265,null,1124,null,2101042,null,18593,null,1603092,null,17589,null,894799,null,12688,null,564102,null,10538,null,136957,null,7348,null,7234,null,1539,null,497950,null,10331,null,134772,null,7592,null,76505,null,5702,null,52622,null,4440,null,5110,null,1375,null,535,null,508,null,363178,null,9321,null,170695,null,6222,null,167059,null,7068,null,23503,null,3296,null,1921,null,928,null,0400000US13,Georgia,13
303344,null,5137,null,18161,null,2268,null,7300,null,1457,null,3312,null,842,null,2481,null,845,null,1252,null,584,null,255,null,302,null,10861,null,1777,null,1653,null,598,null,592,null,279,null,925,null,503,null,136,null,207,null,0,null,275,null,9208,null,1671,null,2594,null,855,null,5094,null,1321,null,1355,null,570,null,165,null,207,null,285183,null,5503,null,217030,null,4900,null,130338,null,4641,null,71131,null,3697,null,14671,null,1966,null,890,null,498,null,68153,null,4114,null,23580,null,2296,null,15142,null,1796,null,7505,null,1461,null,933,null,536,null,0,null,275,null,44573,null,3362,null,27704,null,2336,null,14985,null,2108,null,1832,null,661,null,52,null,87,null,0400000US15,Hawaii,15
396253,null,6996,null,37154,null,3469,null,16382,null,2045,null,5872,null,1178,null,5727,null,1294,null,3845,null,957,null,938,null,436,null,20772,null,2434,null,2678,null,841,null,1117,null,550,null,1365,null,610,null,196,null,184,null,0,null,259,null,18094,null,2241,null,2418,null,802,null,12239,null,1901,null,3166,null,839,null,271,null,310,null,359099,null,6928,null,302116,null,6232,null,168333,null,4280,null,94618,null,4277,null,35045,null,3119,null,4120,null,842,null,56983,null,4118,null,20764,null,2505,null,8476,null,1439,null,11201,null,1746,null,1050,null,494,null,37,null,69,null,36219,null,2838,null,14944,null,1582,null,18921,null,2368,null,2326,null,847,null,28,null,38,null,0400000US16,Idaho,16
3138757,null,18424,null,283081,null,7657,null,88541,null,3878,null,32491,null,2595,null,31298,null,2637,null,20932,null,1966,null,3820,null,1182,null,194540,null,7047,null,27404,null,3018,null,9459,null,1704,null,13609,null,2172,null,3987,null,1206,null,349,null,339,null,167136,null,6619,null,34897,null,2843,null,88899,null,4813,null,37108,null,3139,null,6232,null,1375,null,2855676,null,17850,null,2235252,null,16912,null,1242371,null,13763,null,776635,null,12477,null,204868,null,7626,null,11378,null,1451,null,620424,null,12998,null,190939,null,7197,null,104338,null,5470,null,76338,null,4873,null,9052,null,1895,null,1211,null,582,null,429485,null,9930,null,218522,null,7028,null,182889,null,7595,null,25718,null,2690,null,2356,null,843,null,0400000US17,Illinois,17
1648431,null,15271,null,157570,null,6279,null,50998,null,3722,null,21026,null,2086,null,16789,null,2250,null,10323,null,1739,null,2860,null,882,null,106572,null,4908,null,16722,null,2255,null,3451,null,1068,null,9194,null,1903,null,3618,null,884,null,459,null,418,null,89850,null,4692,null,16721,null,1892,null,50554,null,3624,null,20359,null,2327,null,2216,null,795,null,1490861,null,14219,null,1199485,null,13567,null,708841,null,10176,null,381919,null,9004,null,99756,null,4809,null,8969,null,1569,null,291376,null,8021,null,89833,null,4380,null,43157,null,3254,null,41326,null,3252,null,5025,null,1195,null,325,null,361,null,201543,null,6882,null,85810,null,4451,null,101271,null,5167,null,13884,null,1833,null,578,null,372,null,0400000US18,Indiana,18
791790,null,7894,null,57737,null,4022,null,20071,null,1612,null,8882,null,1104,null,5862,null,1136,null,3658,null,819,null,1669,null,785,null,37666,null,3275,null,5428,null,1212,null,1188,null,442,null,2769,null,819,null,1381,null,568,null,90,null,90,null,32238,null,3082,null,3387,null,885,null,21231,null,2799,null,6812,null,1312,null,808,null,434,null,734053,null,8212,null,614913,null,8211,null,372299,null,5516,null,185451,null,5049,null,53825,null,3291,null,3338,null,884,null,119140,null,4429,null,43357,null,2962,null,19332,null,2146,null,20884,null,2146,null,3101,null,654,null,40,null,48,null,75783,null,3275,null,31947,null,1913,null,37623,null,2531,null,5935,null,1204,null,278,null,184,null,0400000US19,Iowa,19
736264,null,8496,null,56736,null,3445,null,20713,null,1941,null,8215,null,1237,null,6357,null,1267,null,4571,null,996,null,1570,null,749,null,36023,null,2973,null,5500,null,1373,null,1141,null,566,null,2994,null,1054,null,1292,null,587,null,73,null,95,null,30523,null,2742,null,4270,null,1017,null,17225,null,1937,null,8307,null,1727,null,721,null,345,null,679528,null,8567,null,556442,null,7977,null,325335,null,5567,null,175900,null,5596,null,51170,null,3056,null,4037,null,993,null,123086,null,5220,null,38083,null,3098,null,18370,null,1981,null,18040,null,2316,null,1673,null,681,null,0,null,244,null,85003,null,4031,null,33795,null,2471,null,44583,null,3294,null,6276,null,1290,null,349,null,221,null,0400000US20,Kansas,20
1125630,null,12346,null,147398,null,6613,null,58911,null,4418,null,27766,null,2793,null,20342,null,2745,null,9207,null,1635,null,1596,null,745,null,88487,null,5142,null,15352,null,2238,null,3672,null,935,null,9678,null,1785,null,1687,null,654,null,315,null,474,null,73135,null,4281,null,16837,null,1982,null,43399,null,3538,null,12075,null,1943,null,824,null,536,null,978232,null,11613,null,789765,null,12075,null,483581,null,8572,null,252503,null,6744,null,50095,null,3327,null,3586,null,965,null,188467,null,7180,null,57531,null,3607,null,28507,null,2581,null,26263,null,2520,null,2745,null,793,null,16,null,29,null,130936,null,6263,null,68355,null,3831,null,56111,null,4183,null,6421,null,1247,null,49,null,80,null,0400000US21,Kentucky,21
1094141,null,10371,null,146380,null,6476,null,40293,null,3476,null,21979,null,2731,null,10853,null,1795,null,6248,null,1395,null,1213,null,703,null,106087,null,5074,null,12986,null,2149,null,5835,null,1372,null,4875,null,1391,null,2109,null,1144,null,167,null,279,null,93101,null,5144,null,23031,null,2544,null,45417,null,4011,null,22381,null,2719,null,2272,null,967,null,947761,null,11039,null,718832,null,9344,null,430911,null,7366,null,234758,null,6504,null,50862,null,3582,null,2301,null,910,null,228929,null,6748,null,61456,null,4409,null,30853,null,2828,null,26349,null,3174,null,4254,null,1375,null,0,null,277,null,167473,null,6071,null,87777,null,4509,null,69190,null,3853,null,10383,null,1840,null,123,null,150,null,0400000US22,Louisiana,22
343822,null,6405,null,29416,null,2739,null,9110,null,1415,null,4597,null,954,null,2426,null,719,null,1781,null,566,null,306,null,286,null,20306,null,2676,null,3216,null,886,null,655,null,372,null,2041,null,701,null,485,null,363,null,35,null,56,null,17090,null,2463,null,2574,null,789,null,11863,null,1882,null,2593,null,766,null,60,null,82,null,314406,null,6052,null,262020,null,5387,null,168457,null,4420,null,79873,null,3960,null,13271,null,1686,null,419,null,200,null,52386,null,3228,null,18563,null,1898,null,8444,null,1278,null,9820,null,1619,null,178,null,121,null,121,null,151,null,33823,null,2409,null,14548,null,1672,null,17159,null,1972,null,1833,null,606,null,283,null,373,null,0400000US23,Maine,23
1395778,null,10754,null,74687,null,4060,null,20748,null,2609,null,9996,null,1774,null,6444,null,1325,null,3693,null,1198,null,615,null,374,null,53939,null,3967,null,8013,null,1488,null,2570,null,829,null,4672,null,1254,null,771,null,553,null,0,null,281,null,45926,null,3831,null,10726,null,1742,null,24361,null,3075,null,9952,null,1838,null,887,null,506,null,1321091,null,11173,null,986372,null,11805,null,551223,null,8498,null,354535,null,7412,null,75508,null,4091,null,5106,null,1231,null,334719,null,8643,null,85006,null,4693,null,46892,null,3556,null,34858,null,3175,null,3142,null,885,null,114,null,182,null,249713,null,7773,null,121077,null,4965,null,115449,null,5461,null,12716,null,2034,null,471,null,350,null,0400000US24,Maryland,24
1568641,null,11431,null,111502,null,6166,null,34605,null,2973,null,18210,null,2342,null,10660,null,1604,null,5467,null,1320,null,268,null,241,null,76897,null,5036,null,10089,null,1922,null,3211,null,988,null,5915,null,1519,null,963,null,521,null,0,null,281,null,66808,null,4550,null,10417,null,1655,null,41198,null,3494,null,14433,null,1994,null,760,null,450,null,1457139,null,11859,null,1133668,null,11977,null,640834,null,9246,null,405580,null,8689,null,83478,null,4335,null,3776,null,1115,null,323471,null,9439,null,88996,null,5292,null,50415,null,3791,null,34319,null,3138,null,4145,null,1165,null,117,null,179,null,234475,null,8319,null,114555,null,5331,null,107796,null,5980,null,11825,null,1811,null,299,null,299,null,0400000US25,Massachusetts,25
2525388,null,15908,null,264514,null,7290,null,83535,null,3916,null,35318,null,2015,null,26346,null,2436,null,18843,null,2035,null,3028,null,834,null,180979,null,6669,null,26852,null,2205,null,8566,null,1486,null,14117,null,1850,null,3421,null,923,null,748,null,686,null,154127,null,6564,null,31801,null,2585,null,86987,null,4899,null,31045,null,2578,null,4294,null,1187,null,2260874,null,15759,null,1804882,null,14686,null,1068006,null,9863,null,570320,null,9613,null,155516,null,4916,null,11040,null,1644,null,455992,null,9027,null,128186,null,4863,null,68463,null,3106,null,53246,null,3204,null,6304,null,1256,null,173,null,158,null,327806,null,8267,null,160849,null,5440,null,146698,null,6051,null,18935,null,2118,null,1324,null,669,null,0400000US26,Michigan,26
1342724,null,10410,null,82834,null,3898,null,27309,null,1965,null,11806,null,1228,null,8299,null,1374,null,5217,null,1080,null,1987,null,697,null,55525,null,3302,null,7155,null,1288,null,1817,null,529,null,4117,null,973,null,986,null,396,null,235,null,194,null,48370,null,3128,null,6430,null,1309,null,29224,null,2550,null,11513,null,1965,null,1203,null,673,null,1259890,null,10507,null,1045690,null,10997,null,592142,null,8489,null,350450,null,6527,null,96009,null,3309,null,7089,null,1055,null,214200,null,6157,null,73708,null,3760,null,30544,null,2396,null,38559,null,2878,null,4323,null,1045,null,282,null,290,null,140492,null,4728,null,58816,null,2841,null,71330,null,4035,null,9528,null,1396,null,818,null,522,null,0400000US27,Minnesota,27
755248,null,9226,null,128296,null,7118,null,35259,null,3729,null,16162,null,2012,null,12212,null,2278,null,6028,null,1590,null,857,null,516,null,93037,null,6003,null,12650,null,2690,null,5224,null,1483,null,5216,null,1649,null,2041,null,1020,null,169,null,203,null,80387,null,5000,null,20974,null,2373,null,40232,null,3955,null,17232,null,2516,null,1949,null,840,null,626952,null,9376,null,474410,null,9188,null,288562,null,6729,null,155247,null,5722,null,28863,null,2548,null,1738,null,625,null,152542,null,5968,null,39686,null,3078,null,22305,null,2562,null,15683,null,2204,null,1698,null,882,null,0,null,287,null,112856,null,4922,null,58849,null,3233,null,48177,null,3961,null,5342,null,1345,null,488,null,393,null,0400000US28,Mississippi,28
1529540,null,12558,null,148339,null,5579,null,48619,null,2793,null,20820,null,1884,null,16330,null,1910,null,10212,null,1610,null,1257,null,589,null,99720,null,4867,null,14920,null,2128,null,2580,null,816,null,10412,null,1818,null,1859,null,785,null,69,null,123,null,84800,null,4518,null,15627,null,1797,null,47568,null,3923,null,19487,null,2569,null,2118,null,840,null,1381201,null,13057,null,1111714,null,12865,null,661975,null,8847,null,355642,null,7925,null,87331,null,4349,null,6766,null,1428,null,269487,null,7808,null,84752,null,4355,null,42527,null,3364,null,36522,null,2908,null,5552,null,1362,null,151,null,181,null,184735,null,6261,null,89175,null,3871,null,85115,null,4811,null,10179,null,1773,null,266,null,192,null,0400000US29,Missouri,29
237574,null,4616,null,23162,null,2316,null,10295,null,1479,null,4399,null,952,null,2935,null,847,null,2370,null,694,null,591,null,413,null,12867,null,1856,null,2166,null,924,null,323,null,196,null,1303,null,704,null,540,null,406,null,0,null,235,null,10701,null,1497,null,1576,null,497,null,6756,null,1272,null,2119,null,688,null,250,null,336,null,214412,null,4625,null,182056,null,4652,null,117646,null,3981,null,49911,null,3115,null,13381,null,1639,null,1118,null,377,null,32356,null,2609,null,10980,null,1398,null,4611,null,1034,null,5813,null,1123,null,556,null,239,null,0,null,235,null,21376,null,2094,null,9387,null,1399,null,11140,null,1563,null,778,null,388,null,71,null,83,null,0400000US30,Montana,30
457459,null,6358,null,30955,null,2464,null,11643,null,1400,null,4605,null,735,null,4007,null,894,null,2488,null,771,null,543,null,282,null,19312,null,1899,null,2710,null,706,null,971,null,538,null,961,null,471,null,720,null,350,null,58,null,95,null,16602,null,1791,null,2914,null,799,null,9081,null,1495,null,3948,null,879,null,659,null,445,null,426504,null,6292,null,353421,null,5734,null,206357,null,4350,null,109726,null,3753,null,35643,null,2415,null,1695,null,442,null,73083,null,4499,null,26394,null,2729,null,11838,null,1870,null,11801,null,1802,null,2682,null,898,null,73,null,120,null,46689,null,3100,null,20225,null,2253,null,23481,null,1965,null,2864,null,781,null,119,null,145,null,0400000US31,Nebraska,31
615019,null,7728,null,48547,null,3928,null,20439,null,2719,null,7036,null,1410,null,7377,null,1557,null,5326,null,1030,null,700,null,466,null,28108,null,3208,null,4681,null,1146,null,1345,null,672,null,2623,null,921,null,713,null,456,null,0,null,300,null,23427,null,3083,null,3908,null,1053,null,13338,null,2257,null,5132,null,1379,null,1049,null,814,null,566472,null,7970,null,429273,null,8352,null,242425,null,6280,null,142849,null,5497,null,40946,null,3340,null,3053,null,861,null,137199,null,6227,null,49091,null,4145,null,22897,null,2818,null,23138,null,2533,null,2792,null,814,null,264,null,351,null,88108,null,3917,null,40384,null,2816,null,40655,null,3236,null,6419,null,1546,null,650,null,640,null,0400000US32,Nevada,32
345324,null,5671,null,17212,null,2229,null,4558,null,1061,null,2962,null,819,null,909,null,390,null,638,null,368,null,49,null,80,null,12654,null,1850,null,2007,null,632,null,758,null,538,null,931,null,428,null,318,null,332,null,0,null,253,null,10647,null,1709,null,1729,null,732,null,7234,null,1356,null,1637,null,787,null,47,null,76,null,328112,null,5497,null,271546,null,5342,null,157063,null,4344,null,94698,null,3943,null,18754,null,2117,null,1031,null,403,null,56566,null,2951,null,19324,null,2447,null,8747,null,1679,null,9782,null,1581,null,743,null,448,null,52,null,67,null,37242,null,2442,null,17454,null,1873,null,17957,null,1982,null,1778,null,801,null,53,null,85,null,0400000US33,New Hampshire,33
2168377,null,15461,null,135251,null,5517,null,44341,null,3637,null,16574,null,2317,null,15720,null,2105,null,9822,null,1733,null,2225,null,774,null,90910,null,4546,null,12190,null,2192,null,4690,null,1339,null,5315,null,1257,null,2101,null,784,null,84,null,143,null,78720,null,4164,null,14906,null,2177,null,45346,null,3441,null,16972,null,2199,null,1496,null,631,null,2033126,null,15957,null,1580494,null,14085,null,852536,null,10968,null,597414,null,8866,null,124237,null,5639,null,6307,null,1107,null,452632,null,10096,null,131946,null,6396,null,81279,null,5300,null,45898,null,3813,null,4542,null,1219,null,227,null,223,null,320686,null,8803,null,168780,null,5957,null,133445,null,5593,null,17663,null,2291,null,798,null,460,null,0400000US34,New Jersey,34
482159,null,7286,null,60528,null,4187,null,23221,null,2555,null,10752,null,1423,null,7066,null,1686,null,4658,null,1259,null,745,null,423,null,37307,null,3556,null,6814,null,1510,null,2423,null,705,null,3162,null,1032,null,1229,null,703,null,0,null,279,null,30493,null,3117,null,5534,null,1292,null,16753,null,2218,null,7724,null,1486,null,482,null,432,null,421631,null,7185,null,317021,null,6219,null,195526,null,4587,null,97627,null,4422,null,22191,null,2965,null,1677,null,663,null,104610,null,5389,null,33968,null,3030,null,16934,null,1742,null,14569,null,2306,null,2279,null,711,null,186,null,206,null,70642,null,4336,null,34388,null,3124,null,32889,null,2977,null,3365,null,926,null,0,null,279,null,0400000US35,New Mexico,35
4582314,null,18991,null,471968,null,10027,null,161157,null,6970,null,65364,null,3932,null,56263,null,3815,null,30175,null,2951,null,9355,null,1437,null,310811,null,8915,null,41348,null,3919,null,15393,null,2326,null,20182,null,2711,null,5226,null,1433,null,547,null,488,null,269463,null,7665,null,60125,null,4075,null,149819,null,6331,null,52285,null,3170,null,7234,null,1517,null,4110346,null,18220,null,3052136,null,20364,null,1756807,null,15274,null,1047188,null,15508,null,229745,null,7699,null,18396,null,2003,null,1058210,null,15521,null,292619,null,8703,null,176070,null,6950,null,103779,null,5156,null,12325,null,1921,null,445,null,334,null,765591,null,12029,null,413729,null,9526,null,314652,null,8783,null,35066,null,3110,null,2144,null,756,null,0400000US36,New York,36
