B21001H_001E,B21001H_001EA,B21001H_001M,B21001H_001MA,B21001H_002E,B21001H_002EA,B21001H_002M,B21001H_002MA,B21001H_003E,B21001H_003EA,B21001H_003M,B21001H_003MA,B21001H_004E,B21001H_004EA,B21001H_004M,B21001H_004MA,B21001H_005E,B21001H_005EA,B21001H_005M,B21001H_005MA,B21001H_006E,B21001H_006EA,B21001H_006M,B21001H_006MA,B21001H_007E,B21001H_007EA,B21001H_007M,B21001H_007MA,B21001H_008E,B21001H_008EA,B21001H_008M,B21001H_008MA,B21001H_009E,B21001H_009EA,B21001H_009M,B21001H_009MA,B21001H_010E,B21001H_010EA,B21001H_010M,B21001H_010MA,B21001H_011E,B21001H_011EA,B21001H_011M,B21001H_011MA,B21001H_012E,B21001H_012EA,B21001H_012M,B21001H_012MA,B21001H_013E,B21001H_013EA,B21001H_013M,B21001H_013MA,B21001H_014E,B21001H_014EA,B21001H_014M,B21001H_014MA,B21001H_015E,B21001H_015EA,B21001H_015M,B21001H_015MA,B21001H_016E,B21001H_016EA,B21001H_016M,B21001H_016MA,B21001H_017E,B21001H_017EA,B21001H_017M,B21001H_017MA,B21001H_018E,B21001H_018EA,B21001H_018M,B21001H_018MA,B21001H_019E,B21001H_019EA,B21001H_019M,B21001H_019MA,B21001H_020E,B21001H_020EA,B21001H_020M,B21001H_020MA,B21001H_021E,B21001H_021EA,B21001H_021M,B21001H_021MA,B21001H_022E,B21001H_022EA,B21001H_022M,B21001H_022MA,B21001H_023E,B21001H_023EA,B21001H_023M,B21001H_023MA,B21001H_024E,B21001H_024EA,B21001H_024M,B21001H_024MA,B21001H_025E,B21001H_025EA,B21001H_025M,B21001H_025MA,B21001H_026E,B21001H_026EA,B21001H_026M,B21001H_026MA,B21001H_027E,B21001H_027EA,B21001H_027M,B21001H_027MA,B21001H_028E,B21001H_028EA,B21001H_028M,B21001H_028MA,B21001H_029E,B21001H_029EA,B21001H_029M,B21001H_029MA,B21001H_030E,B21001H_030EA,B21001H_030M,B21001H_030MA,B21001H_031E,B21001H_031EA,B21001H_031M,B21001H_031MA,B21001H_032E,B21001H_032EA,B21001H_032M,B21001H_032MA,B21001H_033E,B21001H_033EA,B21001H_033M,B21001H_033MA,GEO_ID,NAME,state
7360143,null,2544,null,3541280,null,2069,null,1016379,null,1473,null,44895,null,3585,null,971484,null,3949,null,1374725,null,1216,null,175680,null,6906,null,1199045,null,6995,null,568081,null,257,null,213451,null,4522,null,354630,null,4483,null,327217,null,370,null,146818,null,3740,null,180399,null,3759,null,254878,null,279,null,185039,null,2854,null,69839,null,2903,null,3818863,null,1242,null,1004520,null,1020,null,8353,null,1510,null,996167,null,2054,null,1398733,null,783,null,21821,null,2192,null,1376912,null,2326,null,596835,null,211,null,6031,null,1233,null,590804,null,1207,null,386705,null,318,null,2636,null,660,null,384069,null,809,null,432070,null,199,null,6142,null,1182,null,425928,null,1141,null,0400000US39,Ohio,39
2026768,null,1773,null,973241,null,1560,null,284634,null,1346,null,16713,null,2075,null,267921,null,2420,null,352659,null,1049,null,56199,null,3449,null,296460,null,3714,null,158636,null,139,null,66461,null,2350,null,92175,null,2385,null,100181,null,158,null,48289,null,1675,null,51892,null,1654,null,77131,null,88,null,54631,null,1540,null,22500,null,1547,null,1053527,null,725,null,280477,null,647,null,2829,null,1035,null,277648,null,1215,null,363025,null,608,null,8312,null,1277,null,354713,null,1417,null,169817,null,205,null,2233,null,687,null,167584,null,731,null,115276,null,1442,null,1251,null,386,null,114025,null,1547,null,124932,null,1440,null,1452,null,484,null,123480,null,1505,null,0400000US40,Oklahoma,40
2427219,null,1268,null,1179006,null,963,null,329402,null,852,null,16061,null,2003,null,313341,null,2278,null,434455,null,760,null,68279,null,3860,null,366176,null,3903,null,209899,null,191,null,89409,null,2701,null,120490,null,2659,null,112884,null,2082,null,58232,null,2545,null,54652,null,2743,null,92366,null,2081,null,68048,null,1925,null,24318,null,3133,null,1248213,null,612,null,325137,null,506,null,3660,null,1180,null,321477,null,1273,null,443183,null,284,null,9171,null,1441,null,434012,null,1480,null,219115,null,191,null,2967,null,903,null,216148,null,949,null,125670,null,155,null,1329,null,447,null,124341,null,470,null,135108,null,155,null,3103,null,794,null,132005,null,785,null,0400000US41,Oregon,41
8075328,null,4403,null,3868943,null,2658,null,1033551,null,1608,null,45093,null,3306,null,988458,null,3889,null,1487725,null,1642,null,162580,null,5043,null,1325145,null,5176,null,636494,null,314,null,233544,null,4957,null,402950,null,4908,null,376422,null,173,null,185807,null,3602,null,190615,null,3599,null,334751,null,197,null,241748,null,3529,null,93003,null,3516,null,4206385,null,2197,null,1017689,null,1134,null,6367,null,1322,null,1011322,null,1725,null,1503630,null,1138,null,19601,null,1893,null,1484029,null,2142,null,668259,null,465,null,5557,null,1116,null,662702,null,1191,null,444672,null,282,null,3490,null,760,null,441182,null,823,null,572135,null,54,null,9398,null,1165,null,562737,null,1174,null,0400000US42,Pennsylvania,42
665696,null,3939,null,313873,null,3172,null,85545,null,3046,null,4037,null,1234,null,81508,null,3372,null,121541,null,617,null,15699,null,2011,null,105842,null,2092,null,51877,null,107,null,18954,null,1773,null,32923,null,1793,null,28784,null,287,null,14561,null,1051,null,14223,null,1051,null,26126,null,287,null,19238,null,1042,null,6888,null,1042,null,351823,null,1198,null,87861,null,988,null,315,null,242,null,87546,null,1022,null,128445,null,415,null,1974,null,699,null,126471,null,755,null,54869,null,296,null,436,null,302,null,54433,null,413,null,34374,null,81,null,118,null,140,null,34256,null,145,null,46274,null,405,null,357,null,227,null,45917,null,492,null,0400000US44,Rhode Island,44
2283624,null,2737,null,1095763,null,2523,null,296888,null,2263,null,16553,null,2239,null,280335,null,3291,null,409000,null,1553,null,63261,null,3430,null,345739,null,3558,null,190402,null,494,null,80832,null,3247,null,109570,null,3138,null,118120,null,607,null,59025,null,2272,null,59095,null,2330,null,81353,null,627,null,60839,null,1873,null,20514,null,1939,null,1187861,null,1186,null,299448,null,1293,null,2060,null,830,null,297388,null,1557,null,421090,null,732,null,9737,null,1704,null,411353,null,1890,null,205749,null,7,null,2209,null,696,null,203540,null,695,null,132775,null,533,null,1276,null,471,null,131499,null,677,null,128799,null,548,null,1833,null,650,null,126966,null,821,null,0400000US45,South Carolina,45
535875,null,1583,null,262477,null,1347,null,75974,null,1262,null,3818,null,1131,null,72156,null,1374,null,95183,null,778,null,12901,null,1490,null,82282,null,1669,null,43420,null,320,null,16424,null,1211,null,26996,null,1226,null,25112,null,578,null,12471,null,1185,null,12641,null,1048,null,22788,null,535,null,15466,null,965,null,7322,null,790,null,273398,null,591,null,73347,null,935,null,747,null,420,null,72600,null,1067,null,94565,null,922,null,1609,null,429,null,92956,null,1021,null,42852,null,189,null,518,null,287,null,42334,null,343,null,27267,null,233,null,245,null,228,null,27022,null,305,null,35367,null,185,null,535,null,338,null,34832,null,387,null,0400000US46,South Dakota,46
3747187,null,2027,null,1797219,null,1803,null,502174,null,1979,null,25094,null,2752,null,477080,null,3368,null,691102,null,1292,null,94227,null,4881,null,596875,null,5045,null,300404,null,198,null,119867,null,4208,null,180537,null,4217,null,181620,null,433,null,81535,null,3475,null,100085,null,3376,null,121919,null,435,null,81335,null,2259,null,40584,null,2329,null,1949968,null,1028,null,507861,null,743,null,3992,null,1070,null,503869,null,1212,null,709559,null,930,null,10730,null,1688,null,698829,null,2038,null,319089,null,80,null,3774,null,925,null,315315,null,934,null,209260,null,1598,null,2518,null,672,null,206742,null,1694,null,204199,null,1598,null,1709,null,464,null,202490,null,1584,null,0400000US47,Tennessee,47
8964398,null,11271,null,4347170,null,5211,null,1227382,null,4213,null,76483,null,4669,null,1150899,null,6044,null,1680632,null,3314,null,249080,null,8145,null,1431552,null,8466,null,714787,null,1134,null,278811,null,5796,null,435976,null,5838,null,413534,null,854,null,211438,null,4596,null,202096,null,4449,null,310835,null,883,null,234357,null,3557,null,76478,null,3427,null,4617228,null,8366,null,1212403,null,5306,null,12144,null,2197,null,1200259,null,5636,null,1699444,null,4024,null,34297,null,3007,null,1665147,null,4753,null,743048,null,2476,null,10612,null,1579,null,732436,null,2924,null,468172,null,2151,null,4828,null,1072,null,463344,null,2476,null,494161,null,3285,null,10263,null,1769,null,483898,null,3864,null,0400000US48,Texas,48
1576950,null,2412,null,777519,null,1867,null,315627,null,1618,null,10413,null,2032,null,305214,null,2584,null,261043,null,775,null,25799,null,2317,null,235244,null,2431,null,98946,null,359,null,31574,null,1889,null,67372,null,1863,null,56976,null,129,null,25624,null,1630,null,31352,null,1632,null,44927,null,7,null,33452,null,1065,null,11475,null,1067,null,799431,null,918,null,307614,null,739,null,1293,null,596,null,306321,null,977,null,265045,null,473,null,3047,null,686,null,261998,null,901,null,102207,null,353,null,1088,null,691,null,101119,null,762,null,63030,null,37,null,439,null,278,null,62591,null,287,null,61535,null,83,null,1567,null,485,null,59968,null,487,null,0400000US49,Utah,49
470899,null,588,null,228474,null,559,null,62584,null,283,null,2026,null,634,null,60558,null,680,null,88711,null,162,null,12041,null,1323,null,76670,null,1347,null,40498,null,457,null,13765,null,1214,null,26733,null,1212,null,21372,null,3,null,10375,null,859,null,10997,null,859,null,15309,null,24,null,10220,null,623,null,5089,null,629,null,242425,null,144,null,61305,null,65,null,369,null,247,null,60936,null,271,null,91944,null,84,null,1472,null,481,null,90472,null,500,null,41282,null,98,null,511,null,228,null,40771,null,253,null,23278,null,3,null,235,null,142,null,23043,null,142,null,24616,null,19,null,583,null,353,null,24033,null,354,null,0400000US50,Vermont,50
4008470,null,5007,null,1915550,null,4095,null,528768,null,3870,null,36133,null,3165,null,492635,null,4186,null,746299,null,2956,null,132716,null,5500,null,613583,null,5913,null,322622,null,945,null,131819,null,3973,null,190803,null,4064,null,188444,null,923,null,96671,null,3289,null,91773,null,3334,null,129417,null,821,null,96698,null,2526,null,32719,null,2360,null,2092920,null,2768,null,542215,null,2804,null,9430,null,1498,null,532785,null,3346,null,786233,null,2152,null,26501,null,2148,null,759732,null,3261,null,339995,null,444,null,6187,null,976,null,333808,null,995,null,212233,null,872,null,1893,null,681,null,210340,null,1119,null,212244,null,716,null,3716,null,902,null,208528,null,1172,null,0400000US51,Virginia,51
3878257,null,4112,null,1888636,null,3749,null,521875,null,3114,null,27929,null,2741,null,493946,null,4181,null,736019,null,2241,null,127395,null,6016,null,608624,null,6418,null,324475,null,405,null,138205,null,4260,null,186270,null,4244,null,174206,null,193,null,97813,null,3091,null,76393,null,3105,null,132061,null,6,null,99890,null,2116,null,32171,null,2117,null,1989621,null,1774,null,523428,null,1687,null,6756,null,1375,null,516672,null,2190,null,744809,null,768,null,17967,null,2105,null,726842,null,2108,null,335708,null,218,null,7881,null,1332,null,327827,null,1356,null,187568,null,191,null,3166,null,722,null,184402,null,723,null,198108,null,128,null,4054,null,788,null,194054,null,795,null,0400000US53,Washington,53
1343242,null,1618,null,644708,null,1438,null,178283,null,1536,null,11589,null,1560,null,166694,null,2224,null,237018,null,1397,null,33391,null,3024,null,203627,null,3045,null,112967,null,288,null,44919,null,2331,null,68048,null,2364,null,67218,null,411,null,31642,null,1818,null,35576,null,1796,null,49222,null,177,null,34361,null,1397,null,14861,null,1390,null,698534,null,834,null,176783,null,917,null,1198,null,444,null,175585,null,1073,null,247364,null,948,null,3973,null,1151,null,243391,null,1537,null,117051,null,290,null,1100,null,534,null,115951,null,561,null,76881,null,151,null,343,null,215,null,76538,null,278,null,80455,null,275,null,1450,null,509,null,79005,null,611,null,0400000US54,West Virginia,54
3774776,null,1588,null,1851076,null,1235,null,524137,null,926,null,20270,null,2250,null,503867,null,2367,null,724572,null,775,null,87644,null,2939,null,636928,null,3045,null,298702,null,106,null,107721,null,3427,null,190981,null,3416,null,167383,null,81,null,82074,null,2529,null,85309,null,2547,null,136282,null,29,null,91153,null,1944,null,45129,null,1945,null,1923700,null,779,null,504147,null,630,null,3668,null,943,null,500479,null,1049,null,715264,null,507,null,10857,null,1343,null,704407,null,1444,null,298264,null,87,null,3050,null,648,null,295214,null,649,null,187113,null,98,null,2002,null,570,null,185111,null,571,null,218912,null,102,null,3772,null,789,null,215140,null,779,null,0400000US55,Wisconsin,55
357424,null,1046,null,178802,null,953,null,54506,null,781,null,4357,null,1221,null,50149,null,1464,null,65552,null,452,null,10490,null,1359,null,55062,null,1399,null,30877,null,7,null,13218,null,1396,null,17659,null,1395,null,16140,null,437,null,7953,null,845,null,8187,null,848,null,11727,null,437,null,7897,null,743,null,3830,null,653,null,178622,null,331,null,50870,null,266,null,496,null,307,null,50374,null,425,null,65340,null,177,null,1223,null,483,null,64117,null,498,null,29110,null,28,null,260,null,196,null,28850,null,196,null,16988,null,252,null,304,null,201,null,16684,null,324,null,16314,null,239,null,221,null,204,null,16093,null,332,null,0400000US56,Wyoming,56
24873,null,2871,null,13572,null,2102,null,4194,null,1182,null,39,null,66,null,4155,null,1174,null,4971,null,1313,null,537,null,371,null,4434,null,1252,null,2191,null,625,null,473,null,299,null,1718,null,479,null,1228,null,484,null,387,null,220,null,841,null,448,null,988,null,547,null,643,null,532,null,345,null,219,null,11301,null,1622,null,3712,null,1199,null,0,null,289,null,3712,null,1199,null,4678,null,972,null,49,null,83,null,4629,null,963,null,1568,null,523,null,0,null,289,null,1568,null,523,null,616,null,351,null,0,null,289,null,616,null,351,null,727,null,278,null,0,null,289,null,727,null,278,null,0400000US72,Puerto Rico,72
