C07008_001E,C07008_001EA,C07008_001M,C07008_001MA,C07008_002E,C07008_002EA,C07008_002M,C07008_002MA,C07008_003E,C07008_003EA,C07008_003M,C07008_003MA,C07008_004E,C07008_004EA,C07008_004M,C07008_004MA,C07008_005E,C07008_005EA,C07008_005M,C07008_005MA,C07008_006E,C07008_006EA,C07008_006M,C07008_006MA,C07008_007E,C07008_007EA,C07008_007M,C07008_007MA,C07008_008E,C07008_008EA,C07008_008M,C07008_008MA,C07008_009E,C07008_009EA,C07008_009M,C07008_009MA,C07008_010E,C07008_010EA,C07008_010M,C07008_010MA,C07008_011E,C07008_011EA,C07008_011M,C07008_011MA,C07008_012E,C07008_012EA,C07008_012M,C07008_012MA,C07008_013E,C07008_013EA,C07008_013M,C07008_013MA,C07008_014E,C07008_014EA,C07008_014M,C07008_014MA,C07008_015E,C07008_015EA,C07008_015M,C07008_015MA,C07008_016E,C07008_016EA,C07008_016M,C07008_016MA,C07008_017E,C07008_017EA,C07008_017M,C07008_017MA,C07008_018E,C07008_018EA,C07008_018M,C07008_018MA,C07008_019E,C07008_019EA,C07008_019M,C07008_019MA,C07008_020E,C07008_020EA,C07008_020M,C07008_020MA,C07008_021E,C07008_021EA,C07008_021M,C07008_021MA,C07008_022E,C07008_022EA,C07008_022M,C07008_022MA,C07008_023E,C07008_023EA,C07008_023M,C07008_023MA,C07008_024E,C07008_024EA,C07008_024M,C07008_024MA,C07008_025E,C07008_025EA,C07008_025M,C07008_025MA,C07008_026E,C07008_026EA,C07008_026M,C07008_026MA,C07008_027E,C07008_027EA,C07008_027M,C07008_027MA,C07008_028E,C07008_028EA,C07008_028M,C07008_028MA,C07008_029E,C07008_029EA,C07008_029M,C07008_029MA,C07008_030E,C07008_030EA,C07008_030M,C07008_030MA,GEO_ID,NAME,state
7561173,null,4493,null,2408861,null,25378,null,3683525,null,33078,null,1035927,null,19317,null,432860,null,8080,null,6280538,null,23838,null,1802795,null,23768,null,3276615,null,30468,null,811385,null,16597,null,389743,null,7961,null,611333,null,19044,null,286846,null,12144,null,187720,null,11518,null,114752,null,7411,null,22015,null,2897,null,397466,null,16692,null,196576,null,10290,null,116537,null,8016,null,72654,null,5412,null,11699,null,2160,null,228154,null,11271,null,105489,null,7683,null,81152,null,6137,null,33212,null,3416,null,8301,null,1368,null,43682,null,4473,null,17155,null,2623,null,21501,null,3123,null,3924,null,1298,null,1102,null,428,null,0400000US13,Georgia,13
1052486,null,1649,null,343412,null,7712,null,533014,null,9984,null,108704,null,5875,null,67356,null,3641,null,888159,null,9530,null,271174,null,8499,null,465193,null,10305,null,88965,null,5212,null,62827,null,3482,null,97474,null,7754,null,40257,null,4849,null,39987,null,4444,null,13685,null,2024,null,3545,null,987,null,6857,null,1404,null,4506,null,1246,null,1094,null,537,null,893,null,491,null,364,null,306,null,43963,null,4820,null,19799,null,3272,null,20010,null,3249,null,3705,null,1059,null,449,null,232,null,16033,null,3559,null,7676,null,3221,null,6730,null,1634,null,1456,null,681,null,171,null,134,null,0400000US15,Hawaii,15
1179440,null,1637,null,294187,null,7752,null,672820,null,11691,null,153542,null,6527,null,58891,null,3238,null,947259,null,10073,null,197857,null,7890,null,579789,null,10636,null,117500,null,5803,null,52113,null,3164,null,128205,null,7373,null,51174,null,4305,null,53084,null,5618,null,21155,null,2795,null,2792,null,762,null,44191,null,4633,null,19855,null,2892,null,15156,null,2633,null,7370,null,1569,null,1810,null,603,null,50869,null,5067,null,21072,null,2785,null,21283,null,3308,null,6913,null,1644,null,1601,null,589,null,8916,null,2561,null,4229,null,1276,null,3508,null,1399,null,604,null,457,null,575,null,568,null,0400000US16,Idaho,16
10269170,null,2777,null,3466103,null,25562,null,5010808,null,34600,null,1152312,null,18797,null,639947,null,9974,null,8865488,null,25833,null,2717071,null,24121,null,4606361,null,35625,null,959372,null,17309,null,582684,null,9565,null,863779,null,21801,null,458583,null,15571,null,237558,null,9654,null,128437,null,7736,null,39201,null,3544,null,300769,null,12844,null,169103,null,10202,null,79643,null,5981,null,40835,null,3528,null,11188,null,1722,null,184186,null,9509,null,94951,null,5815,null,63980,null,6582,null,20103,null,2818,null,5152,null,1186,null,54948,null,4975,null,26395,null,3418,null,23266,null,3173,null,3565,null,1042,null,1722,null,869,null,0400000US17,Illinois,17
5065862,null,3014,null,1426376,null,17185,null,2623696,null,27184,null,696307,null,15604,null,319483,null,7488,null,4256055,null,20895,null,1042888,null,16886,null,2379690,null,27186,null,545765,null,13400,null,287712,null,7420,null,470792,null,15745,null,214460,null,10083,null,142430,null,7914,null,95562,null,5654,null,18340,null,1992,null,188731,null,7159,null,97333,null,5446,null,49945,null,3951,null,33416,null,3408,null,8037,null,1237,null,130056,null,7074,null,61749,null,4672,null,44153,null,4380,null,19454,null,2525,null,4700,null,1146,null,20228,null,3232,null,9946,null,1952,null,7478,null,1680,null,2110,null,805,null,694,null,433,null,0400000US18,Indiana,18
2418896,null,2129,null,668960,null,9487,null,1318006,null,14011,null,274423,null,8085,null,157507,null,4484,null,2012779,null,11633,null,462356,null,9036,null,1194243,null,14868,null,215922,null,7268,null,140258,null,4298,null,234482,null,10696,null,113263,null,6917,null,73448,null,5929,null,35989,null,3491,null,11782,null,1724,null,97221,null,5810,null,56311,null,4146,null,23396,null,2297,null,14263,null,1848,null,3251,null,742,null,64391,null,5075,null,31251,null,3388,null,23296,null,2902,null,7771,null,1659,null,2073,null,720,null,10023,null,1755,null,5779,null,1042,null,3623,null,1107,null,478,null,317,null,143,null,127,null,0400000US19,Iowa,19
2218840,null,2056,null,599028,null,9961,null,1205380,null,13235,null,277093,null,8128,null,137339,null,4183,null,1824602,null,11927,null,417879,null,10302,null,1072840,null,13786,null,211030,null,6587,null,122853,null,4454,null,223878,null,9704,null,101326,null,6203,null,72061,null,5953,null,42042,null,4031,null,8449,null,1410,null,79071,null,5152,null,39995,null,3415,null,23671,null,2579,null,12077,null,1811,null,3328,null,1022,null,77491,null,6122,null,33216,null,3810,null,31023,null,3336,null,10813,null,1689,null,2439,null,761,null,13798,null,3501,null,6612,null,2417,null,5785,null,1552,null,1131,null,606,null,270,null,355,null,0400000US20,Kansas,20
3435315,null,3001,null,902257,null,14372,null,1786832,null,23087,null,502811,null,12220,null,243415,null,5915,null,2919764,null,14751,null,691900,null,13351,null,1609766,null,21859,null,399023,null,10266,null,219075,null,5528,null,280520,null,10297,null,108589,null,6276,null,98583,null,6967,null,59621,null,4219,null,13727,null,1789,null,128241,null,6991,null,51829,null,3940,null,39603,null,4549,null,30580,null,3069,null,6229,null,1365,null,89417,null,6831,null,42912,null,4298,null,30443,null,3833,null,12118,null,1981,null,3944,null,1041,null,17373,null,2838,null,7027,null,1715,null,8437,null,1946,null,1469,null,684,null,440,null,283,null,0400000US21,Kentucky,21
3493783,null,2786,null,1121463,null,15078,null,1629717,null,18494,null,497724,null,11222,null,244879,null,6861,null,2972493,null,16764,null,880928,null,14396,null,1467803,null,17565,null,403660,null,9759,null,220102,null,6633,null,298691,null,12685,null,139225,null,8844,null,92600,null,6249,null,52195,null,3863,null,14671,null,1920,null,122945,null,7589,null,61261,null,5297,null,32028,null,4162,null,23823,null,2766,null,5833,null,1275,null,88259,null,6883,null,35534,null,4991,null,32890,null,4306,null,16539,null,2491,null,3296,null,1023,null,11395,null,2170,null,4515,null,1630,null,4396,null,1246,null,1507,null,679,null,977,null,798,null,0400000US22,Louisiana,22
1094908,null,1349,null,294255,null,7417,null,567920,null,10355,null,160881,null,6276,null,71852,null,2959,null,936656,null,7553,null,216720,null,6695,null,524236,null,9884,null,130297,null,5747,null,65403,null,2986,null,91320,null,6233,null,44581,null,3901,null,23983,null,3198,null,19206,null,2594,null,3550,null,829,null,34977,null,3424,null,16453,null,2414,null,9004,null,1837,null,7618,null,1683,null,1902,null,705,null,28956,null,3270,null,14553,null,2025,null,9881,null,2085,null,3631,null,1057,null,891,null,453,null,2999,null,904,null,1948,null,741,null,816,null,419,null,129,null,132,null,106,null,128,null,0400000US23,Maine,23
4533816,null,1698,null,1520036,null,15189,null,2181899,null,22556,null,563254,null,13045,null,268627,null,6270,null,3922159,null,18300,null,1212380,null,18481,null,1989045,null,21743,null,475906,null,11360,null,244828,null,5884,null,299350,null,13309,null,150091,null,9134,null,85803,null,5515,null,52013,null,4520,null,11443,null,1723,null,144485,null,8106,null,80657,null,5754,null,40015,null,4256,null,18532,null,2127,null,5281,null,1189,null,131169,null,7766,null,64171,null,5364,null,47443,null,4749,null,14654,null,2003,null,4901,null,964,null,36653,null,4215,null,12737,null,2476,null,19593,null,2949,null,2149,null,682,null,2174,null,1076,null,0400000US24,Maryland,24
5328765,null,1529,null,1881689,null,16141,null,2529764,null,24239,null,585237,null,13528,null,332075,null,7809,null,4574524,null,19414,null,1466608,null,18956,null,2321224,null,23385,null,488903,null,12310,null,297789,null,7309,null,409319,null,12624,null,212030,null,9576,null,112607,null,6873,null,64468,null,5181,null,20214,null,2304,null,160489,null,10192,null,98987,null,7941,null,37354,null,4057,null,16802,null,2490,null,7346,null,1582,null,132332,null,7044,null,78206,null,5055,null,37478,null,4330,null,12573,null,1958,null,4075,null,1203,null,52101,null,6415,null,25858,null,3765,null,21101,null,3732,null,2491,null,936,null,2651,null,1049,null,0400000US25,Massachusetts,25
8054089,null,2765,null,2557456,null,20658,null,3984470,null,27836,null,1012912,null,16167,null,499251,null,7148,null,6881300,null,23965,null,1934285,null,19979,null,3667081,null,24144,null,829530,null,13761,null,450404,null,6997,null,714132,null,20065,null,368642,null,13617,null,193328,null,10479,null,120605,null,5904,null,31557,null,2555,null,314795,null,9834,null,186121,null,7922,null,72776,null,5467,null,45397,null,3523,null,10501,null,1247,null,105463,null,6367,null,49131,null,3798,null,37439,null,4082,null,14342,null,1987,null,4551,null,1203,null,38399,null,5857,null,19277,null,3098,null,13846,null,3104,null,3038,null,958,null,2238,null,918,null,0400000US26,Michigan,26
4190265,null,2117,null,1274537,null,13183,null,2236929,null,19094,null,448889,null,10710,null,229910,null,5168,null,3593961,null,13363,null,958384,null,15405,null,2060573,null,18979,null,367525,null,9588,null,207479,null,4748,null,309590,null,11104,null,160787,null,7762,null,89867,null,6388,null,45312,null,3533,null,13624,null,1590,null,182985,null,7791,null,103921,null,6507,null,48127,null,4338,null,25419,null,2702,null,5518,null,1169,null,83325,null,4777,null,40142,null,3414,null,30710,null,3408,null,9673,null,1741,null,2800,null,876,null,20404,null,2764,null,11303,null,1961,null,7652,null,1470,null,960,null,456,null,489,null,301,null,0400000US27,Minnesota,27
2305571,null,2639,null,717776,null,10761,null,1085657,null,18994,null,330470,null,11135,null,171668,null,5827,null,1970698,null,12411,null,565459,null,12014,null,979149,null,18830,null,269806,null,9917,null,156284,null,5615,null,182434,null,9785,null,79510,null,5784,null,59840,null,5169,null,34284,null,3375,null,8800,null,1483,null,87165,null,5823,null,47436,null,4453,null,21087,null,3636,null,14657,null,1964,null,3985,null,1127,null,57953,null,5433,null,23098,null,3137,null,22179,null,3530,null,10560,null,1936,null,2116,null,794,null,7321,null,2093,null,2273,null,956,null,3402,null,1512,null,1163,null,480,null,483,null,327,null,0400000US28,Mississippi,28
4743939,null,2550,null,1340205,null,15406,null,2440374,null,23521,null,648992,null,13495,null,314368,null,6342,null,3957931,null,17254,null,984573,null,14426,null,2188796,null,22076,null,501906,null,11445,null,282656,null,5811,null,429768,null,14733,null,193449,null,10572,null,129095,null,7983,null,88991,null,6844,null,18233,null,2148,null,212270,null,8698,null,101261,null,5842,null,64057,null,4546,null,38776,null,3556,null,8176,null,1453,null,127118,null,7529,null,53018,null,3802,null,51681,null,5602,null,17490,null,2184,null,4929,null,1333,null,16852,null,2306,null,7904,null,1441,null,6745,null,1525,null,1829,null,647,null,374,null,250,null,0400000US29,Missouri,29
785742,null,1986,null,225114,null,5892,null,408346,null,9115,null,106105,null,5628,null,46177,null,2596,null,651305,null,6714,null,160953,null,5961,null,362564,null,9095,null,85384,null,4939,null,42404,null,2530,null,68943,null,5528,null,33860,null,3515,null,22662,null,3229,null,10642,null,1837,null,1779,null,664,null,27652,null,3382,null,14064,null,2322,null,8022,null,1917,null,4683,null,971,null,883,null,426,null,35758,null,3712,null,15260,null,2366,null,14336,null,2786,null,5158,null,1175,null,1004,null,415,null,2084,null,676,null,977,null,390,null,762,null,474,null,238,null,229,null,107,null,109,null,0400000US30,Montana,30
1412195,null,1753,null,396824,null,7032,null,763656,null,10735,null,163617,null,5839,null,88098,null,3943,null,1171376,null,9651,null,279811,null,7669,null,685656,null,10861,null,126850,null,4328,null,79059,null,3522,null,137956,null,7974,null,65279,null,5344,null,45183,null,4203,null,21496,null,2292,null,5998,null,1013,null,56162,null,4305,null,30524,null,3026,null,14333,null,2172,null,9206,null,1513,null,2099,null,610,null,40807,null,3634,null,18759,null,2427,null,16017,null,2297,null,5191,null,1273,null,840,null,389,null,5894,null,1406,null,2451,null,875,null,2467,null,1049,null,874,null,450,null,102,null,106,null,0400000US31,Nebraska,31
2039602,null,1351,null,608903,null,11105,null,993972,null,16413,null,330841,null,10530,null,105886,null,4620,null,1616385,null,16068,null,435867,null,12757,null,839763,null,15738,null,249839,null,9633,null,90916,null,4368,null,288266,null,13207,null,116677,null,6989,null,106495,null,7818,null,55881,null,4408,null,9213,null,1964,null,19913,null,3519,null,9683,null,2008,null,5472,null,1872,null,3851,null,1397,null,907,null,637,null,99440,null,9375,null,41874,null,5788,null,34563,null,4358,null,19091,null,3059,null,3912,null,1038,null,15598,null,3157,null,4802,null,1429,null,7679,null,2045,null,2179,null,1111,null,938,null,590,null,0400000US32,Nevada,32
1079527,null,1258,null,300927,null,7437,null,581619,null,10167,null,133556,null,6035,null,63425,null,3413,null,937015,null,6977,null,230586,null,6906,null,541428,null,10566,null,107995,null,4984,null,57006,null,3264,null,74731,null,5673,null,34213,null,3761,null,20946,null,3067,null,15503,null,2472,null,4069,null,1128,null,25444,null,3487,null,13442,null,2379,null,7089,null,1940,null,4268,null,1215,null,645,null,450,null,39194,null,4493,null,20850,null,2534,null,10971,null,2196,null,5730,null,1583,null,1643,null,668,null,3143,null,938,null,1836,null,650,null,1185,null,576,null,60,null,116,null,62,null,102,null,0400000US33,New Hampshire,33
6996319,null,1400,null,2282687,null,19861,null,3544648,null,24738,null,714128,null,14734,null,454856,null,10233,null,6253436,null,18805,null,1940648,null,22330,null,3271905,null,21521,null,618268,null,13747,null,422615,null,9837,null,392525,null,14344,null,179022,null,9505,null,138878,null,8101,null,57025,null,4182,null,17600,null,2216,null,175840,null,9360,null,88948,null,6122,null,58808,null,5084,null,19551,null,2834,null,8533,null,1624,null,121631,null,6919,null,52698,null,4556,null,49489,null,4187,null,15660,null,2560,null,3784,null,896,null,52887,null,4625,null,21371,null,2863,null,25568,null,3536,null,3624,null,1128,null,2324,null,847,null,0400000US34,New Jersey,34
1569164,null,2151,null,513607,null,10823,null,736727,null,12275,null,224963,null,7469,null,93867,null,3282,null,1310466,null,11763,null,385638,null,10368,null,655519,null,10809,null,184168,null,7193,null,85141,null,3335,null,148623,null,9427,null,76209,null,6580,null,43435,null,4795,null,23651,null,3283,null,5328,null,1491,null,43979,null,5013,null,23869,null,3875,null,12336,null,2665,null,6366,null,1420,null,1408,null,524,null,56750,null,6297,null,24019,null,3463,null,21056,null,3266,null,9893,null,2146,null,1782,null,695,null,9346,null,1780,null,3872,null,1069,null,4381,null,1438,null,885,null,335,null,208,null,176,null,0400000US35,New Mexico,35
15888014,null,2552,null,5824947,null,32121,null,7262125,null,41350,null,1773141,null,23426,null,1027801,null,12709,null,14063645,null,30892,null,4842837,null,33391,null,6725571,null,38843,null,1542021,null,22189,null,953216,null,12308,null,1048430,null,24719,null,531347,null,14866,null,317000,null,14213,null,152973,null,7080,null,47110,null,3245,null,423480,null,14240,null,253731,null,11430,null,105375,null,6931,null,47942,null,4117,null,16432,null,1816,null,227948,null,11438,null,133757,null,7518,null,64548,null,6314,null,23359,null,2793,null,6284,null,1333,null,124511,null,7585,null,63275,null,5263,null,49631,null,4650,null,6846,null,1670,null,4759,null,1389,null,0400000US36,New York,36
7354084,null,4742,null,2116280,null,21124,null,3783524,null,30348,null,989603,null,17893,null,464677,null,9410,null,6096209,null,24479,null,1536986,null,23252,null,3360090,null,29543,null,778491,null,13525,null,420642,null,8563,null,656549,null,19374,null,295910,null,13505,null,213026,null,11355,null,120739,null,7041,null,26874,null,2847,null,287480,null,12531,null,151457,null,9155,null,76847,null,5681,null,49974,null,4021,null,9202,null,1458,null,257206,null,12542,null,105569,null,6594,null,108667,null,7956,null,36011,null,4154,null,6959,null,1501,null,56640,null,6678,null,26358,null,5737,null,24894,null,3419,null,4388,null,1412,null,1000,null,537,null,0400000US37,North Carolina,37
525574,null,1335,null,153936,null,4119,null,289375,null,6414,null,46227,null,3253,null,36036,null,2041,null,433525,null,4834,null,105125,null,4322,null,259560,null,6408,null,36316,null,2745,null,32524,null,1882,null,49206,null,4781,null,24461,null,3440,null,17850,null,3277,null,4978,null,1014,null,1917,null,574,null,17333,null,1885,null,9954,null,1396,null,4647,null,1139,null,1924,null,651,null,808,null,350,null,22011,null,3048,null,12492,null,2296,null,6004,null,1690,null,2871,null,748,null,644,null,358,null,3499,null,1037,null,1904,null,688,null,1314,null,670,null,138,null,138,null,143,null,154,null,0400000US38,North Dakota,38
9243143,null,3392,null,2776299,null,20498,null,4593879,null,29072,null,1258496,null,19948,null,614469,null,8565,null,7875418,null,24478,null,2096379,null,24584,null,4206973,null,26680,null,1016116,null,15361,null,555950,null,8952,null,857800,null,19867,null,418429,null,13424,null,236994,null,10912,null,164619,null,7522,null,37758,null,3148,null,329129,null,11656,null,177173,null,7383,null,83370,null,6600,null,55864,null,4313,null,12722,null,2043,null,148722,null,7506,null,69892,null,5179,null,52970,null,4974,null,19275,null,2339,null,6585,null,1382,null,32074,null,3136,null,14426,null,2306,null,13572,null,2294,null,2622,null,944,null,1454,null,647,null,0400000US39,Ohio,39
2890196,null,2609,null,749756,null,10505,null,1509905,null,15692,null,429382,null,10545,null,201153,null,5467,null,2342305,null,15075,null,531141,null,12445,null,1312234,null,16959,null,321345,null,8909,null,177585,null,5175,null,300979,null,10229,null,115224,null,5916,null,110135,null,6760,null,61132,null,4133,null,14488,null,1777,null,138242,null,7984,null,61241,null,5034,null,40553,null,4131,null,30982,null,3217,null,5466,null,1172,null,95919,null,7111,null,36491,null,4314,null,41263,null,4816,null,14938,null,2228,null,3227,null,884,null,12751,null,2520,null,5659,null,1457,null,5720,null,1689,null,985,null,516,null,387,null,315,null,0400000US40,Oklahoma,40
3074258,null,2151,null,883051,null,12477,null,1566133,null,18970,null,449346,null,12411,null,175728,null,5863,null,2526829,null,13726,null,630917,null,12748,null,1390066,null,17633,null,348638,null,10249,null,157208,null,6221,null,309606,null,10832,null,138340,null,7972,null,97703,null,7308,null,63532,null,5404,null,10031,null,1881,null,119723,null,6071,null,61340,null,4209,null,32216,null,3987,null,21697,null,2894,null,4470,null,1283,null,100608,null,5994,null,43912,null,3612,null,39216,null,4133,null,13878,null,2165,null,3602,null,1086,null,17492,null,2905,null,8542,null,1773,null,6932,null,1803,null,1601,null,646,null,417,null,243,null,0400000US41,Oregon,41
