B20017B_001E,B20017B_001EA,B20017B_001M,B20017B_001MA,B20017B_002E,B20017B_002EA,B20017B_002M,B20017B_002MA,B20017B_003E,B20017B_003EA,B20017B_003M,B20017B_003MA,B20017B_004E,B20017B_004EA,B20017B_004M,B20017B_004MA,B20017B_005E,B20017B_005EA,B20017B_005M,B20017B_005MA,B20017B_006E,B20017B_006EA,B20017B_006M,B20017B_006MA,B20017B_007E,B20017B_007EA,B20017B_007M,B20017B_007MA,GEO_ID,NAME,state
22455,null,627,null,23434,null,1097,null,34093,null,2025,null,7262,null,791,null,21900,null,681,null,29011,null,1249,null,7919,null,760,null,0400000US29,Missouri,29
14617,null,2855,null,13988,null,3224,null,18735,null,5740,null,4550,null,7212,null,16753,null,10948,null,25476,null,15277,null,15638,null,14889,null,0400000US30,Montana,30
20737,null,1605,null,21533,null,2219,null,27834,null,3439,null,7188,null,2271,null,19795,null,3400,null,26705,null,1929,null,6852,null,1742,null,0400000US31,Nebraska,31
27518,null,1321,null,30198,null,1892,null,37824,null,2279,null,9277,null,2334,null,26249,null,973,null,31046,null,1067,null,12316,null,2283,null,0400000US32,Nevada,32
25125,null,4784,null,22751,null,5237,null,27219,null,27359,null,2499,"2,500-",0,***,26635,null,5912,null,36488,null,7061,null,2499,"2,500-",0,***,0400000US33,New Hampshire,33
32254,null,531,null,35840,null,820,null,44994,null,1657,null,9897,null,1016,null,30332,null,606,null,40156,null,928,null,9575,null,687,null,0400000US34,New Jersey,34
19501,null,4079,null,29643,null,12326,null,40274,null,7656,null,6946,null,2331,null,14992,null,4190,null,23934,null,4523,null,5578,null,2367,null,0400000US35,New Mexico,35
29702,null,566,null,30875,null,482,null,40671,null,540,null,10139,null,566,null,28359,null,671,null,36575,null,479,null,9692,null,502,null,0400000US36,New York,36
22022,null,314,null,24418,null,1005,null,31404,null,576,null,8177,null,661,null,20919,null,306,null,28280,null,799,null,8096,null,497,null,0400000US37,North Carolina,37
19750,null,2244,null,18775,null,7991,null,23317,null,5733,null,7804,null,3805,null,20911,null,2142,null,22699,null,3193,null,12633,null,20629,null,0400000US38,North Dakota,38
22087,null,588,null,23090,null,1123,null,34549,null,1196,null,7395,null,510,null,21568,null,606,null,31089,null,448,null,8511,null,531,null,0400000US39,Ohio,39
21628,null,982,null,24387,null,1474,null,31119,null,1008,null,7040,null,1395,null,18963,null,1970,null,28041,null,2108,null,5878,null,780,null,0400000US40,Oklahoma,40
25430,null,4617,null,25183,null,8406,null,38524,null,5386,null,5813,null,2865,null,25588,null,4258,null,36372,null,8077,null,10595,null,4633,null,0400000US41,Oregon,41
24989,null,547,null,25966,null,858,null,36654,null,727,null,8770,null,826,null,24110,null,776,null,33037,null,1180,null,7367,null,606,null,0400000US42,Pennsylvania,42
28309,null,3363,null,31398,null,1998,null,39108,null,3585,null,9954,null,2986,null,22688,null,3698,null,32838,null,2478,null,12640,null,2957,null,0400000US44,Rhode Island,44
20981,null,409,null,23515,null,852,null,31478,null,744,null,7523,null,712,null,19316,null,591,null,25963,null,711,null,7916,null,500,null,0400000US45,South Carolina,45
18150,null,10059,null,20685,null,17723,null,30641,null,5615,null,4790,null,9672,null,16730,null,9551,null,19698,null,8935,null,8837,null,13301,null,0400000US46,South Dakota,46
21469,null,586,null,22257,null,965,null,31815,null,841,null,6644,null,567,null,20814,null,788,null,28288,null,1092,null,8837,null,628,null,0400000US47,Tennessee,47
25486,null,375,null,27972,null,763,null,36417,null,600,null,7627,null,583,null,23089,null,658,null,31208,null,430,null,8178,null,439,null,0400000US48,Texas,48
21958,null,3101,null,24410,null,6086,null,35562,null,8875,null,9487,null,6549,null,19247,null,4781,null,23583,null,1638,null,6881,null,8153,null,0400000US49,Utah,49
4862,null,3073,null,4688,null,27773,null,35019,null,23192,null,2499,"2,500-",0,***,5140,null,2959,null,35391,null,42917,null,3000,null,2458,null,0400000US50,Vermont,50
25813,null,485,null,29195,null,1018,null,37057,null,709,null,10110,null,820,null,23119,null,803,null,31281,null,601,null,8716,null,688,null,0400000US51,Virginia,51
26628,null,1604,null,30133,null,2190,null,42365,null,3655,null,11148,null,2728,null,22981,null,1763,null,35502,null,2125,null,7338,null,1363,null,0400000US53,Washington,53
16475,null,2102,null,15025,null,3819,null,26699,null,2770,null,7635,null,1446,null,17178,null,3001,null,30764,null,2781,null,5173,null,2777,null,0400000US54,West Virginia,54
21819,null,968,null,21340,null,2151,null,32095,null,1543,null,6413,null,719,null,22045,null,964,null,30761,null,925,null,9755,null,1244,null,0400000US55,Wisconsin,55
21892,null,8153,null,31083,null,17398,null,39224,null,21071,null,16943,null,26396,null,15189,null,14319,null,26260,null,13994,null,5953,null,2478,null,0400000US56,Wyoming,56
14235,null,587,null,14335,null,856,null,19105,null,943,null,6336,null,1010,null,14118,null,819,null,19415,null,1521,null,6273,null,599,null,0400000US72,Puerto Rico,72
