C14003_001E,C14003_001EA,C14003_001M,C14003_001MA,C14003_002E,C14003_002EA,C14003_002M,C14003_002MA,C14003_003E,C14003_003EA,C14003_003M,C14003_003MA,C14003_004E,C14003_004EA,C14003_004M,C14003_004MA,C14003_005E,C14003_005EA,C14003_005M,C14003_005MA,C14003_006E,C14003_006EA,C14003_006M,C14003_006MA,C14003_007E,C14003_007EA,C14003_007M,C14003_007MA,C14003_008E,C14003_008EA,C14003_008M,C14003_008MA,C14003_009E,C14003_009EA,C14003_009M,C14003_009MA,C14003_010E,C14003_010EA,C14003_010M,C14003_010MA,C14003_011E,C14003_011EA,C14003_011M,C14003_011MA,C14003_012E,C14003_012EA,C14003_012M,C14003_012MA,C14003_013E,C14003_013EA,C14003_013M,C14003_013MA,C14003_014E,C14003_014EA,C14003_014M,C14003_014MA,C14003_015E,C14003_015EA,C14003_015M,C14003_015MA,C14003_016E,C14003_016EA,C14003_016M,C14003_016MA,C14003_017E,C14003_017EA,C14003_017M,C14003_017MA,C14003_018E,C14003_018EA,C14003_018M,C14003_018MA,C14003_019E,C14003_019EA,C14003_019M,C14003_019MA,C14003_020E,C14003_020EA,C14003_020M,C14003_020MA,C14003_021E,C14003_021EA,C14003_021M,C14003_021MA,C14003_022E,C14003_022EA,C14003_022M,C14003_022MA,C14003_023E,C14003_023EA,C14003_023M,C14003_023MA,C14003_024E,C14003_024EA,C14003_024M,C14003_024MA,C14003_025E,C14003_025EA,C14003_025M,C14003_025MA,C14003_026E,C14003_026EA,C14003_026M,C14003_026MA,C14003_027E,C14003_027EA,C14003_027M,C14003_027MA,C14003_028E,C14003_028EA,C14003_028M,C14003_028MA,GEO_ID,NAME,state
771432,null,1876,null,177963,null,4494,null,6544,null,1328,null,42519,null,2732,null,47850,null,2824,null,30251,null,1480,null,18928,null,2484,null,15095,null,2092,null,10045,null,1882,null,6731,null,1154,null,26956,null,2898,null,3087,null,819,null,6375,null,1053,null,4431,null,878,null,1761,null,524,null,2564,null,1047,null,4492,null,1461,null,1642,null,557,null,2604,null,884,null,566513,null,4285,null,15656,null,1612,null,2689,null,899,null,1888,null,699,null,1945,null,799,null,5994,null,1148,null,36374,null,3220,null,87162,null,2983,null,414805,null,2813,null,0400000US46,South Dakota,46
5962351,null,4930,null,1254347,null,12924,null,37564,null,3396,null,332424,null,8449,null,347439,null,8225,null,212675,null,3635,null,88357,null,3856,null,109499,null,5614,null,70282,null,5202,null,56107,null,3431,null,275745,null,9978,null,34383,null,2834,null,54053,null,3927,null,50792,null,3839,null,32758,null,2380,null,26906,null,3252,null,33271,null,3086,null,21461,null,2807,null,22121,null,2236,null,4432259,null,12659,null,89946,null,4344,null,18890,null,2402,null,7172,null,1654,null,8268,null,1437,null,56050,null,3825,null,245264,null,6112,null,738625,null,7060,null,3268044,null,6071,null,0400000US47,Tennessee,47
23120703,null,11204,null,5947981,null,25914,null,204972,null,8426,null,1593853,null,16379,null,1661697,null,17497,null,963748,null,6317,null,447515,null,12494,null,524878,null,11454,null,318297,null,10876,null,233021,null,7031,null,782610,null,20647,null,141460,null,5795,null,165004,null,7591,null,116010,null,6844,null,63104,null,3910,null,59490,null,6657,null,97473,null,8188,null,70504,null,4836,null,69565,null,5161,null,16390112,null,24380,null,460137,null,9609,null,78694,null,4868,null,27431,null,3372,null,43878,null,4053,null,227180,null,9098,null,1119333,null,14135,null,3142876,null,13641,null,11290583,null,12282,null,0400000US48,Texas,48
2574086,null,4192,null,730917,null,8373,null,18850,null,2067,null,204978,null,4929,null,200210,null,4628,null,114726,null,2124,null,42984,null,2784,null,70606,null,3977,null,52683,null,3296,null,25880,null,2676,null,137567,null,7706,null,24147,null,2467,null,22606,null,2475,null,10613,null,2124,null,6402,null,1746,null,14967,null,2178,null,31634,null,3349,null,17935,null,2154,null,9263,null,1299,null,1705602,null,9113,null,63043,null,3785,null,13085,null,1973,null,4100,null,1363,null,5135,null,1153,null,32097,null,2465,null,139269,null,6023,null,372851,null,4455,null,1076022,null,4285,null,0400000US49,Utah,49
601597,null,1173,null,118835,null,3429,null,3784,null,832,null,28776,null,1927,null,32187,null,1737,null,21560,null,895,null,10963,null,1369,null,11429,null,1749,null,4577,null,947,null,5559,null,934,null,32179,null,2733,null,3644,null,724,null,3411,null,791,null,3444,null,802,null,3499,null,822,null,4770,null,1119,null,7983,null,1730,null,3055,null,891,null,2373,null,597,null,450583,null,3035,null,5977,null,869,null,1480,null,544,null,686,null,384,null,878,null,336,null,4197,null,881,null,23070,null,1768,null,62793,null,1268,null,351502,null,1533,null,0400000US50,Vermont,50
7460857,null,6738,null,1661981,null,14716,null,41589,null,3480,null,393905,null,8497,null,444472,null,9437,null,272894,null,3957,null,145680,null,6100,null,175643,null,9386,null,95337,null,5064,null,92461,null,4782,null,361439,null,12941,null,62235,null,3852,null,65678,null,3865,null,55832,null,4039,null,28192,null,2398,null,29256,null,4494,null,42110,null,3940,null,34767,null,3627,null,43369,null,3431,null,5437437,null,15271,null,105754,null,4820,null,23352,null,2465,null,6389,null,1359,null,9812,null,1706,null,61530,null,4676,null,340784,null,9923,null,886994,null,8110,null,4002822,null,8216,null,0400000US51,Virginia,51
6287151,null,4784,null,1376233,null,13302,null,31261,null,3117,null,329444,null,6692,null,385998,null,7514,null,240228,null,2963,null,107291,null,5719,null,133114,null,5987,null,77266,null,4792,null,71631,null,4407,null,250923,null,10337,null,42829,null,3245,null,52095,null,3644,null,43721,null,3786,null,22470,null,2443,null,17334,null,3957,null,25899,null,3671,null,23727,null,2715,null,22848,null,2365,null,4659995,null,12674,null,97467,null,4388,null,21886,null,2354,null,4734,null,1264,null,8854,null,1630,null,57001,null,4283,null,277632,null,6225,null,807401,null,6242,null,3385020,null,5902,null,0400000US53,Washington,53
1752923,null,2480,null,365414,null,5477,null,9091,null,1484,null,93424,null,3642,null,98738,null,3847,null,61440,null,1790,null,32175,null,2921,null,35034,null,2600,null,19161,null,2110,null,16351,null,2011,null,43098,null,4561,null,4521,null,945,null,6610,null,1133,null,6353,null,1445,null,4740,null,1076,null,4450,null,1816,null,7567,null,2017,null,4052,null,1091,null,4805,null,1313,null,1344411,null,5733,null,28626,null,2186,null,5122,null,1391,null,1509,null,611,null,3654,null,1072,null,13455,null,1894,null,71349,null,3570,null,200667,null,3257,null,1020029,null,3916,null,0400000US54,West Virginia,54
5413737,null,4217,null,1190613,null,12639,null,39084,null,3030,null,280271,null,6295,null,309118,null,5755,null,204174,null,2610,null,104035,null,4310,null,131409,null,5472,null,67568,null,4008,null,54954,null,3618,null,251351,null,9406,null,27565,null,2380,null,54269,null,3160,null,51185,null,3069,null,20895,null,2036,null,22202,null,3117,null,31279,null,3392,null,19736,null,1902,null,24220,null,1959,null,3971773,null,10215,null,80554,null,3787,null,15518,null,2082,null,6642,null,1213,null,8107,null,1432,null,36655,null,2734,null,232165,null,6186,null,626050,null,4906,null,2966082,null,5175,null,0400000US55,Wisconsin,55
510621,null,1447,null,117355,null,3494,null,3919,null,875,null,29885,null,2361,null,29848,null,2590,null,19439,null,1044,null,12309,null,1547,null,9471,null,1274,null,6273,null,1417,null,6211,null,1187,null,14231,null,2195,null,2452,null,800,null,3628,null,1029,null,1602,null,638,null,1964,null,880,null,932,null,470,null,1212,null,577,null,1402,null,645,null,1039,null,512,null,379035,null,3405,null,9292,null,1209,null,2175,null,748,null,763,null,522,null,954,null,450,null,4593,null,1058,null,26794,null,1768,null,64535,null,2139,null,269929,null,2309,null,0400000US56,Wyoming,56
3813069,null,4160,null,733566,null,10099,null,33400,null,2981,null,189647,null,5796,null,241133,null,6247,null,134137,null,3377,null,48582,null,2801,null,53896,null,3429,null,18677,null,2426,null,14094,null,1859,null,370568,null,10587,null,18172,null,2174,null,64208,null,4258,null,61240,null,4788,null,33756,null,2728,null,39021,null,2626,null,75195,null,4104,null,52763,null,4256,null,26213,null,2604,null,2708935,null,9587,null,43003,null,3179,null,7444,null,1535,null,4931,null,1492,null,10237,null,1579,null,34683,null,2915,null,149150,null,5321,null,474967,null,5278,null,1984520,null,4279,null,0400000US72,Puerto Rico,72
