B17021_001E,B17021_001EA,B17021_001M,B17021_001MA,B17021_002E,B17021_002EA,B17021_002M,B17021_002MA,B17021_003E,B17021_003EA,B17021_003M,B17021_003MA,B17021_004E,B17021_004EA,B17021_004M,B17021_004MA,B17021_005E,B17021_005EA,B17021_005M,B17021_005MA,B17021_006E,B17021_006EA,B17021_006M,B17021_006MA,B17021_007E,B17021_007EA,B17021_007M,B17021_007MA,B17021_008E,B17021_008EA,B17021_008M,B17021_008MA,B17021_009E,B17021_009EA,B17021_009M,B17021_009MA,B17021_010E,B17021_010EA,B17021_010M,B17021_010MA,B17021_011E,B17021_011EA,B17021_011M,B17021_011MA,B17021_012E,B17021_012EA,B17021_012M,B17021_012MA,B17021_013E,B17021_013EA,B17021_013M,B17021_013MA,B17021_014E,B17021_014EA,B17021_014M,B17021_014MA,B17021_015E,B17021_015EA,B17021_015M,B17021_015MA,B17021_016E,B17021_016EA,B17021_016M,B17021_016MA,B17021_017E,B17021_017EA,B17021_017M,B17021_017MA,B17021_018E,B17021_018EA,B17021_018M,B17021_018MA,B17021_019E,B17021_019EA,B17021_019M,B17021_019MA,B17021_020E,B17021_020EA,B17021_020M,B17021_020MA,B17021_021E,B17021_021EA,B17021_021M,B17021_021MA,B17021_022E,B17021_022EA,B17021_022M,B17021_022MA,B17021_023E,B17021_023EA,B17021_023M,B17021_023MA,B17021_024E,B17021_024EA,B17021_024M,B17021_024MA,B17021_025E,B17021_025EA,B17021_025M,B17021_025MA,B17021_026E,B17021_026EA,B17021_026M,B17021_026MA,B17021_027E,B17021_027EA,B17021_027M,B17021_027MA,B17021_028E,B17021_028EA,B17021_028M,B17021_028MA,B17021_029E,B17021_029EA,B17021_029M,B17021_029MA,B17021_030E,B17021_030EA,B17021_030M,B17021_030MA,B17021_031E,B17021_031EA,B17021_031M,B17021_031MA,B17021_032E,B17021_032EA,B17021_032M,B17021_032MA,B17021_033E,B17021_033EA,B17021_033M,B17021_033MA,B17021_034E,B17021_034EA,B17021_034M,B17021_034MA,B17021_035E,B17021_035EA,B17021_035M,B17021_035MA,GEO_ID,NAME,state
9418066,null,4470,null,1380842,null,31340,null,1029059,null,29958,null,346702,null,17028,null,333846,null,16684,null,12856,null,2234,null,682357,null,26838,null,94203,null,9844,null,72512,null,8632,null,21691,null,3575,null,588154,null,25767,null,564130,null,24826,null,24024,null,3374,null,351783,null,13735,null,214469,null,7894,null,172113,null,6965,null,42356,null,3335,null,137314,null,9634,null,8037224,null,31704,null,6949239,null,37163,null,5274440,null,45136,null,5254598,null,45134,null,19842,null,3227,null,1674799,null,35627,null,439185,null,24446,null,411752,null,23272,null,27433,null,3867,null,1235614,null,33450,null,1188433,null,33001,null,47181,null,4644,null,1087985,null,22815,null,891335,null,16251,null,749693,null,15246,null,141642,null,6508,null,196650,null,12536,null,0400000US13,Georgia,13
1260602,null,1337,null,115131,null,8921,null,70695,null,8224,null,28102,null,5590,null,25361,null,5634,null,2741,null,754,null,42593,null,6263,null,7963,null,2487,null,4288,null,1703,null,3675,null,1281,null,34630,null,5970,null,30325,null,5522,null,4305,null,1491,null,44436,null,4993,null,25785,null,2931,null,18618,null,2209,null,7167,null,1693,null,18651,null,3501,null,1145471,null,8830,null,1004448,null,11251,null,755001,null,15005,null,749004,null,15071,null,5997,null,1245,null,249447,null,14839,null,86514,null,9832,null,79220,null,8929,null,7294,null,2177,null,162933,null,12817,null,152050,null,11840,null,10883,null,2153,null,141023,null,6676,null,107976,null,4280,null,86526,null,3985,null,21450,null,2520,null,33047,null,4383,null,0400000US15,Hawaii,15
1489034,null,1709,null,187805,null,12824,null,132715,null,11785,null,65940,null,7752,null,62265,null,7764,null,3675,null,931,null,66775,null,7815,null,9969,null,2433,null,6688,null,1919,null,3281,null,1148,null,56806,null,7283,null,53862,null,6863,null,2944,null,975,null,55090,null,4618,null,32891,null,2918,null,24422,null,2585,null,8469,null,1506,null,22199,null,3049,null,1301229,null,12634,null,1131350,null,14591,null,955530,null,16915,null,953673,null,16972,null,1857,null,863,null,175820,null,10678,null,61706,null,7168,null,56543,null,6873,null,5163,null,1457,null,114114,null,7909,null,103235,null,7549,null,10879,null,2254,null,169879,null,7669,null,136860,null,5575,null,110291,null,5359,null,26569,null,2608,null,33019,null,3817,null,0400000US16,Idaho,16
12568150,null,3634,null,1532238,null,26674,null,1113411,null,26081,null,371796,null,18731,null,357729,null,17868,null,14067,null,2414,null,741615,null,22382,null,119838,null,10673,null,85988,null,9358,null,33850,null,3403,null,621777,null,23002,null,592286,null,23044,null,29491,null,3287,null,418827,null,12459,null,274067,null,8227,null,224620,null,7504,null,49447,null,4015,null,144760,null,8939,null,11035912,null,27010,null,9427862,null,36234,null,7382278,null,48218,null,7365810,null,48107,null,16468,null,2580,null,2045584,null,43810,null,617652,null,25822,null,574820,null,23934,null,42832,null,4412,null,1427932,null,37700,null,1357375,null,36263,null,70557,null,5527,null,1608050,null,25028,null,1353428,null,17196,null,1145557,null,15421,null,207871,null,8389,null,254622,null,10697,null,0400000US17,Illinois,17
6175885,null,3789,null,807506,null,21723,null,576278,null,21660,null,203213,null,15436,null,196006,null,15233,null,7207,null,1613,null,373065,null,17025,null,65321,null,8247,null,47701,null,6677,null,17620,null,2729,null,307744,null,15923,null,289909,null,15711,null,17835,null,2374,null,231228,null,9516,null,150193,null,6450,null,118996,null,4614,null,31197,null,3283,null,81035,null,5444,null,5368379,null,22448,null,4570050,null,25752,null,3700375,null,32141,null,3694554,null,32281,null,5821,null,1216,null,869675,null,26883,null,258027,null,13560,null,238626,null,12359,null,19401,null,2530,null,611648,null,23668,null,574952,null,22324,null,36696,null,3538,null,798329,null,14450,null,681946,null,11411,null,572734,null,11039,null,109212,null,5851,null,116383,null,6546,null,0400000US18,Indiana,18
2899804,null,1887,null,334919,null,13360,null,202904,null,12071,null,76881,null,6482,null,72825,null,6433,null,4056,null,992,null,126023,null,9760,null,22574,null,3860,null,14168,null,3144,null,8406,null,1494,null,103449,null,9370,null,96757,null,8772,null,6692,null,1350,null,132015,null,4954,null,81015,null,3372,null,60335,null,3012,null,20680,null,1890,null,51000,null,3381,null,2564885,null,14005,null,2160357,null,16410,null,1824340,null,20545,null,1821494,null,20576,null,2846,null,875,null,336017,null,12721,null,118493,null,8299,null,107425,null,7417,null,11068,null,1985,null,217524,null,9979,null,201373,null,9386,null,16151,null,2033,null,404528,null,10252,null,342546,null,7576,null,287234,null,6535,null,55312,null,3637,null,61982,null,4722,null,0400000US19,Iowa,19
2716652,null,3284,null,307478,null,12785,null,202240,null,11223,null,81691,null,7993,null,77404,null,7873,null,4287,null,1217,null,120549,null,8513,null,22416,null,4167,null,15304,null,3471,null,7112,null,1632,null,98133,null,8058,null,93457,null,7854,null,4676,null,1259,null,105238,null,6202,null,69195,null,4473,null,53890,null,3727,null,15305,null,2027,null,36043,null,4590,null,2409174,null,12393,null,2051328,null,14739,null,1695000,null,18919,null,1692824,null,19016,null,2176,null,763,null,356328,null,15118,null,105286,null,8689,null,97237,null,7642,null,8049,null,2093,null,251042,null,13666,null,236046,null,12813,null,14996,null,2057,null,357846,null,8659,null,305370,null,6806,null,260236,null,6526,null,45134,null,3648,null,52476,null,4759,null,0400000US20,Kansas,20
4154968,null,2290,null,720586,null,21372,null,527719,null,21201,null,220382,null,16263,null,214025,null,15914,null,6357,null,1645,null,307337,null,16470,null,62511,null,9031,null,47096,null,7797,null,15415,null,2473,null,244826,null,14380,null,229494,null,13975,null,15332,null,2347,null,192867,null,7968,null,143212,null,6435,null,124700,null,6157,null,18512,null,2398,null,49655,null,4264,null,3434382,null,21185,null,2953923,null,24663,null,2393184,null,31432,null,2389360,null,31686,null,3824,null,1152,null,560739,null,21742,null,167824,null,11077,null,157822,null,10980,null,10002,null,1764,null,392915,null,18535,null,375240,null,18267,null,17675,null,2510,null,480459,null,12208,null,417435,null,9972,null,356955,null,9065,null,60480,null,4390,null,63024,null,4735,null,0400000US21,Kentucky,21
4290038,null,2074,null,744218,null,23972,null,562114,null,21570,null,150372,null,13136,null,144298,null,13155,null,6074,null,1741,null,411742,null,17104,null,57624,null,7428,null,41199,null,6532,null,16425,null,2418,null,354118,null,16984,null,342450,null,16505,null,11668,null,2384,null,182104,null,7302,null,128380,null,5373,null,107966,null,4679,null,20414,null,2431,null,53724,null,4472,null,3545820,null,24207,null,3075072,null,24445,null,2291197,null,29776,null,2285560,null,29841,null,5637,null,1749,null,783875,null,23533,null,199755,null,14529,null,187450,null,13408,null,12305,null,2396,null,584120,null,20914,null,558080,null,20563,null,26040,null,2945,null,470748,null,11360,null,402632,null,8749,null,348949,null,8796,null,53683,null,4130,null,68116,null,5479,null,0400000US22,Louisiana,22
1278878,null,1741,null,157553,null,8278,null,96299,null,7701,null,32593,null,4823,null,30568,null,4697,null,2025,null,703,null,63706,null,7357,null,12034,null,2811,null,8612,null,2428,null,3422,null,885,null,51672,null,6712,null,46822,null,6436,null,4850,null,1013,null,61254,null,3742,null,41807,null,2590,null,33533,null,2403,null,8274,null,1451,null,19447,null,2362,null,1121325,null,8310,null,923484,null,10071,null,767120,null,12787,null,765242,null,12859,null,1878,null,762,null,156364,null,8842,null,56262,null,5683,null,49590,null,5024,null,6672,null,1353,null,100102,null,7131,null,90848,null,6608,null,9254,null,1402,null,197841,null,6426,null,156734,null,4828,null,121043,null,4199,null,35691,null,2762,null,41107,null,3245,null,0400000US23,Maine,23
5496119,null,2301,null,442994,null,15596,null,290455,null,15550,null,85957,null,10268,null,76715,null,10000,null,9242,null,1979,null,204498,null,14865,null,34129,null,5219,null,22531,null,4735,null,11598,null,2160,null,170369,null,14707,null,158271,null,14098,null,12098,null,1918,null,152539,null,6580,null,91226,null,4145,null,76135,null,3703,null,15091,null,1962,null,61313,null,4529,null,5053125,null,15141,null,4310104,null,19540,null,3221020,null,29808,null,3205062,null,30341,null,15958,null,2937,null,1089084,null,25742,null,275580,null,16041,null,253607,null,14782,null,21973,null,3303,null,813504,null,25139,null,776341,null,24124,null,37163,null,4116,null,743021,null,14548,null,605688,null,10963,null,496879,null,10376,null,108809,null,5144,null,137333,null,6871,null,0400000US24,Maryland,24
6271556,null,2206,null,626670,null,19668,null,381959,null,16755,null,120511,null,10230,null,111057,null,9726,null,9454,null,2013,null,261448,null,13967,null,41514,null,6381,null,28872,null,5241,null,12642,null,2415,null,219934,null,13645,null,206545,null,13189,null,13389,null,2244,null,244711,null,10184,null,150400,null,5937,null,125840,null,5439,null,24560,null,2616,null,94311,null,7848,null,5644886,null,19376,null,4695366,null,23959,null,3676397,null,34556,null,3665849,null,34603,null,10548,null,1828,null,1018969,null,30509,null,284398,null,18532,null,260607,null,16833,null,23791,null,3824,null,734571,null,26546,null,693436,null,24644,null,41135,null,4130,null,949520,null,15577,null,748282,null,10049,null,600395,null,10627,null,147887,null,6740,null,201238,null,9773,null,0400000US25,Massachusetts,25
9769537,null,3132,null,1410276,null,24724,null,1000021,null,25409,null,329226,null,16559,null,316599,null,16510,null,12627,null,1754,null,670795,null,22418,null,111319,null,8578,null,82693,null,7210,null,28626,null,3247,null,559476,null,23367,null,521778,null,21762,null,37698,null,3528,null,410255,null,12850,null,253739,null,8037,null,199150,null,6799,null,54589,null,3713,null,156516,null,8792,null,8359261,null,24118,null,7147361,null,27537,null,5698060,null,38030,null,5689566,null,38079,null,8494,null,1641,null,1449301,null,27840,null,394079,null,18537,null,369224,null,17286,null,24855,null,2719,null,1055222,null,24712,null,1008567,null,24120,null,46655,null,3567,null,1211900,null,14750,null,1031674,null,11564,null,883989,null,9758,null,147685,null,5596,null,180226,null,8084,null,0400000US26,Michigan,26
5090468,null,2327,null,490911,null,14694,null,292532,null,12781,null,106114,null,8784,null,99641,null,8557,null,6473,null,1162,null,186418,null,10778,null,32222,null,4293,null,20270,null,3842,null,11952,null,1867,null,154196,null,9742,null,143764,null,9726,null,10432,null,1666,null,198379,null,7644,null,122225,null,4743,null,94180,null,4455,null,28045,null,2661,null,76154,null,5727,null,4599557,null,14955,null,3847697,null,17479,null,3222770,null,27575,null,3215403,null,27301,null,7367,null,1523,null,624927,null,19451,null,212751,null,12027,null,192515,null,10709,null,20236,null,2294,null,412176,null,14720,null,379515,null,14091,null,32661,null,2564,null,751860,null,11755,null,624500,null,8268,null,513998,null,8289,null,110502,null,4872,null,127360,null,6373,null,0400000US27,Minnesota,27
2838810,null,2080,null,601617,null,24259,null,475362,null,23596,null,132367,null,13147,null,129248,null,13189,null,3119,null,1099,null,342995,null,20304,null,49254,null,9016,null,39295,null,8399,null,9959,null,2355,null,293741,null,16605,null,283462,null,16038,null,10279,null,2224,null,126255,null,5763,null,94282,null,5197,null,81366,null,4617,null,12916,null,2138,null,31973,null,3277,null,2237193,null,24412,null,1955304,null,25585,null,1469075,null,25652,null,1466996,null,25682,null,2079,null,810,null,486229,null,19794,null,115094,null,7960,null,108067,null,7847,null,7027,null,1634,null,371135,null,18289,null,355787,null,17709,null,15348,null,2212,null,281889,null,8859,null,244678,null,7070,null,214135,null,6531,null,30543,null,2907,null,37211,null,4005,null,0400000US28,Mississippi,28
5738696,null,3819,null,768092,null,18921,null,534250,null,18358,null,186485,null,10964,null,178295,null,11110,null,8190,null,1690,null,347765,null,16475,null,57729,null,7291,null,41040,null,6517,null,16689,null,2112,null,290036,null,15271,null,275564,null,14934,null,14472,null,1991,null,233842,null,7252,null,155756,null,5453,null,123063,null,5329,null,32693,null,3485,null,78086,null,4817,null,4970604,null,19553,null,4213026,null,25312,null,3391063,null,32725,null,3384592,null,32881,null,6471,null,1432,null,821963,null,25790,null,249743,null,12779,null,231358,null,11717,null,18385,null,2277,null,572220,null,20748,null,539998,null,19719,null,32222,null,3415,null,757578,null,14329,null,644744,null,10481,null,546064,null,9720,null,98680,null,4875,null,112834,null,6962,null,0400000US29,Missouri,29
942874,null,943,null,139707,null,8881,null,91427,null,7855,null,42311,null,5784,null,40925,null,5743,null,1386,null,460,null,49116,null,6186,null,8676,null,2816,null,6409,null,2486,null,2267,null,748,null,40440,null,5439,null,37664,null,5200,null,2776,null,1190,null,48280,null,3789,null,28104,null,2501,null,21171,null,2177,null,6933,null,1381,null,20176,null,2549,null,803167,null,8885,null,664732,null,10335,null,550024,null,12863,null,547817,null,12624,null,2207,null,1060,null,114708,null,9161,null,36968,null,4987,null,34489,null,4468,null,2479,null,960,null,77740,null,8259,null,70587,null,7464,null,7153,null,1693,null,138435,null,5485,null,109920,null,3602,null,90618,null,3680,null,19302,null,2245,null,28515,null,3422,null,0400000US30,Montana,30
1727276,null,2369,null,186727,null,9256,null,117253,null,7988,null,45300,null,4998,null,43099,null,4919,null,2201,null,815,null,71953,null,6721,null,15051,null,3287,null,9464,null,2853,null,5587,null,1248,null,56902,null,6345,null,53811,null,5990,null,3091,null,969,null,69474,null,4771,null,44036,null,3000,null,34585,null,2703,null,9451,null,1645,null,25438,null,3303,null,1540549,null,9691,null,1301735,null,11496,null,1085829,null,15042,null,1083785,null,15103,null,2044,null,841,null,215906,null,12874,null,75072,null,7244,null,69277,null,6593,null,5795,null,1368,null,140834,null,10708,null,131313,null,9873,null,9521,null,1666,null,238814,null,7709,null,202648,null,5803,null,171488,null,5660,null,31160,null,2544,null,36166,null,3180,null,0400000US31,Nebraska,31
2566460,null,1806,null,290197,null,15922,null,206675,null,15055,null,89980,null,11274,null,83730,null,11420,null,6250,null,1699,null,116695,null,12118,null,25295,null,4542,null,14185,null,3691,null,11110,null,2156,null,91400,null,11915,null,86382,null,11883,null,5018,null,1448,null,83522,null,6953,null,48267,null,3924,null,36513,null,3065,null,11754,null,1894,null,35255,null,4796,null,2276263,null,16342,null,1897744,null,21674,null,1428956,null,27375,null,1421562,null,27081,null,7394,null,1625,null,468788,null,20808,null,168126,null,14182,null,153946,null,13621,null,14180,null,2251,null,300662,null,13942,null,280898,null,13274,null,19764,null,3261,null,378519,null,10652,null,289570,null,7380,null,220791,null,6369,null,68779,null,4070,null,88949,null,5699,null,0400000US32,Nevada,32
1277397,null,1235,null,97158,null,7932,null,58258,null,6889,null,16994,null,4001,null,14373,null,3682,null,2621,null,983,null,41264,null,5717,null,8196,null,2289,null,5858,null,1988,null,2338,null,946,null,33068,null,5283,null,30373,null,5136,null,2695,null,945,null,38900,null,4055,null,24480,null,2760,null,18030,null,2321,null,6450,null,1447,null,14420,null,2466,null,1180239,null,8033,null,1005275,null,9829,null,834277,null,13300,null,831112,null,13314,null,3165,null,1219,null,170998,null,9703,null,56695,null,6931,null,51559,null,6178,null,5136,null,1434,null,114303,null,8131,null,105083,null,7941,null,9220,null,1703,null,174964,null,7500,null,135482,null,5288,null,102065,null,5051,null,33417,null,3071,null,39482,null,3732,null,0400000US33,New Hampshire,33
8504286,null,3080,null,741472,null,23119,null,523149,null,21160,null,182971,null,15627,null,171349,null,15390,null,11622,null,2178,null,340178,null,16354,null,57177,null,8108,null,38949,null,7207,null,18228,null,2670,null,283001,null,14709,null,269306,null,14541,null,13695,null,2200,null,218323,null,10098,null,141470,null,6077,null,119592,null,5411,null,21878,null,2520,null,76853,null,6573,null,7762814,null,22973,null,6746973,null,28996,null,5272994,null,40715,null,5253544,null,40781,null,19450,null,3442,null,1473979,null,33383,null,421909,null,22447,null,392347,null,21292,null,29562,null,3777,null,1052070,null,29656,null,1003202,null,27965,null,48868,null,4864,null,1015841,null,17491,null,844165,null,12969,null,715836,null,13224,null,128329,null,6361,null,171676,null,9701,null,0400000US34,New Jersey,34
1941428,null,2538,null,332769,null,14316,null,248131,null,15133,null,96364,null,11127,null,91869,null,10863,null,4495,null,1262,null,151767,null,14217,null,30913,null,5931,null,23684,null,5131,null,7229,null,1621,null,120854,null,12506,null,115957,null,12302,null,4897,null,1154,null,84638,null,5290,null,58764,null,3512,null,47138,null,3070,null,11626,null,2068,null,25874,null,3160,null,1608659,null,14321,null,1367334,null,16460,null,1015047,null,19524,null,1011715,null,19312,null,3332,null,1443,null,352287,null,15820,null,112963,null,10566,null,104818,null,9647,null,8145,null,1894,null,239324,null,12296,null,224964,null,12451,null,14360,null,2273,null,241325,null,7424,null,200476,null,5753,null,168259,null,5686,null,32217,null,2730,null,40849,null,4174,null,0400000US35,New Mexico,35
