B25118_001E,B25118_001EA,B25118_001M,B25118_001MA,B25118_002E,B25118_002EA,B25118_002M,B25118_002MA,B25118_003E,B25118_003EA,B25118_003M,B25118_003MA,B25118_004E,B25118_004EA,B25118_004M,B25118_004MA,B25118_005E,B25118_005EA,B25118_005M,B25118_005MA,B25118_006E,B25118_006EA,B25118_006M,B25118_006MA,B25118_007E,B25118_007EA,B25118_007M,B25118_007MA,B25118_008E,B25118_008EA,B25118_008M,B25118_008MA,B25118_009E,B25118_009EA,B25118_009M,B25118_009MA,B25118_010E,B25118_010EA,B25118_010M,B25118_010MA,B25118_011E,B25118_011EA,B25118_011M,B25118_011MA,B25118_012E,B25118_012EA,B25118_012M,B25118_012MA,B25118_013E,B25118_013EA,B25118_013M,B25118_013MA,B25118_014E,B25118_014EA,B25118_014M,B25118_014MA,B25118_015E,B25118_015EA,B25118_015M,B25118_015MA,B25118_016E,B25118_016EA,B25118_016M,B25118_016MA,B25118_017E,B25118_017EA,B25118_017M,B25118_017MA,B25118_018E,B25118_018EA,B25118_018M,B25118_018MA,B25118_019E,B25118_019EA,B25118_019M,B25118_019MA,B25118_020E,B25118_020EA,B25118_020M,B25118_020MA,B25118_021E,B25118_021EA,B25118_021M,B25118_021MA,B25118_022E,B25118_022EA,B25118_022M,B25118_022MA,B25118_023E,B25118_023EA,B25118_023M,B25118_023MA,B25118_024E,B25118_024EA,B25118_024M,B25118_024MA,B25118_025E,B25118_025EA,B25118_025M,B25118_025MA,GEO_ID,NAME,state
3469845,null,17452,null,2340305,null,15962,null,38105,null,3344,null,54453,null,3500,null,89129,null,4494,null,87318,null,4729,null,91336,null,4910,null,197465,null,7156,null,319055,null,8620,null,496414,null,10434,null,347443,null,9711,null,356978,null,9931,null,262609,null,7416,null,1129540,null,15678,null,80421,null,6124,null,97934,null,6107,null,108756,null,5805,null,96022,null,5932,null,91468,null,5156,null,166353,null,6758,null,183685,null,7662,null,175614,null,7389,null,68406,null,4177,null,41311,null,3597,null,19570,null,2675,null,0400000US13,Georgia,13
437105,null,4492,null,258365,null,5142,null,3292,null,1050,null,4110,null,980,null,5877,null,1306,null,5880,null,1223,null,6480,null,1127,null,14662,null,1827,null,27651,null,2293,null,47059,null,3082,null,43178,null,3432,null,58596,null,3423,null,41580,null,2737,null,178740,null,5515,null,7290,null,1682,null,10960,null,1789,null,11082,null,2034,null,10440,null,1720,null,9001,null,1796,null,16638,null,1731,null,25322,null,2612,null,35792,null,3186,null,24619,null,2373,null,19290,null,2270,null,8306,null,1770,null,0400000US15,Hawaii,15
566004,null,4603,null,401098,null,5593,null,6091,null,976,null,8631,null,1400,null,15327,null,1945,null,16994,null,1745,null,19201,null,1972,null,40717,null,2903,null,65597,null,3348,null,97096,null,4425,null,59996,null,3448,null,48170,null,3261,null,23278,null,1864,null,164906,null,5976,null,8593,null,1415,null,11771,null,2016,null,17690,null,1918,null,13659,null,1746,null,15445,null,2151,null,28061,null,3105,null,28702,null,2559,null,27902,null,3326,null,6721,null,1398,null,5021,null,1276,null,1341,null,713,null,0400000US16,Idaho,16
4766252,null,13014,null,3301796,null,17730,null,47551,null,3577,null,47877,null,3164,null,96948,null,3695,null,107193,null,5576,null,125572,null,5144,null,257124,null,7464,null,407017,null,8918,null,679634,null,10770,null,526986,null,10825,null,573670,null,10886,null,432224,null,8665,null,1464456,null,15431,null,103734,null,5638,null,129229,null,6482,null,137318,null,6516,null,121870,null,5305,null,115943,null,5766,null,197427,null,8122,null,231063,null,7686,null,226255,null,7459,null,103448,null,5568,null,67901,null,4776,null,30268,null,3116,null,0400000US17,Illinois,17
2480570,null,10473,null,1781719,null,13690,null,26125,null,2602,null,37893,null,3062,null,61793,null,3448,null,68630,null,3704,null,85169,null,3911,null,184028,null,6760,null,273072,null,8157,null,401139,null,10129,null,278554,null,7926,null,243121,null,7122,null,122195,null,4889,null,698851,null,11211,null,48476,null,3405,null,67474,null,3857,null,78520,null,4265,null,67968,null,3881,null,64487,null,4034,null,112964,null,5555,null,107903,null,5118,null,95959,null,5283,null,32269,null,2960,null,17494,null,2324,null,5337,null,940,null,0400000US18,Indiana,18
1215351,null,6468,null,885884,null,7709,null,8546,null,1176,null,14666,null,1492,null,33330,null,2558,null,36252,null,2065,null,40636,null,2448,null,86569,null,2839,null,138357,null,4776,null,214330,null,6107,null,140317,null,5007,null,113357,null,4474,null,59524,null,2871,null,329467,null,5945,null,22022,null,2409,null,32970,null,2848,null,37325,null,2896,null,30600,null,3016,null,30375,null,2298,null,52745,null,3419,null,53388,null,3256,null,45537,null,3171,null,15667,null,2105,null,6318,null,1284,null,2520,null,667,null,0400000US19,Iowa,19
1110829,null,6612,null,771197,null,8214,null,11016,null,1671,null,14199,null,1536,null,24375,null,1944,null,27711,null,2515,null,33208,null,2850,null,72158,null,3668,null,112353,null,4393,null,169326,null,4590,null,126455,null,4971,null,111647,null,4196,null,68749,null,3113,null,339632,null,6031,null,18517,null,2271,null,28925,null,2643,null,34393,null,3012,null,29599,null,3052,null,30337,null,2567,null,56272,null,3776,null,60039,null,4135,null,52182,null,4101,null,18065,null,1887,null,8422,null,1222,null,2881,null,674,null,0400000US20,Kansas,20
1686277,null,9662,null,1172529,null,11446,null,26010,null,2664,null,46029,null,3026,null,59558,null,3697,null,59255,null,3405,null,65005,null,3381,null,127264,null,5096,null,179671,null,6110,null,243958,null,6987,null,164379,null,5697,null,131284,null,5274,null,70116,null,3898,null,513748,null,9137,null,43708,null,3374,null,69812,null,4182,null,65369,null,4338,null,48446,null,4036,null,45600,null,3447,null,71093,null,3942,null,72543,null,4325,null,58288,null,4116,null,22458,null,2750,null,12991,null,1981,null,3440,null,857,null,0400000US21,Kentucky,21
1625153,null,9520,null,1113926,null,11194,null,21316,null,2565,null,39945,null,3018,null,53642,null,2962,null,59590,null,3786,null,59680,null,3753,null,118694,null,4566,null,160693,null,5868,null,212202,null,7896,null,149849,null,4710,null,153094,null,6280,null,85221,null,3477,null,511227,null,10638,null,37218,null,3192,null,62254,null,4239,null,57600,null,4436,null,44066,null,3202,null,47389,null,4195,null,65794,null,4581,null,77394,null,4628,null,68379,null,4512,null,28664,null,3425,null,16105,null,2313,null,6364,null,1399,null,0400000US22,Louisiana,22
542363,null,5056,null,391262,null,5743,null,4977,null,932,null,9138,null,1256,null,14436,null,1587,null,17252,null,1648,null,19816,null,1746,null,41843,null,2754,null,58270,null,3166,null,93196,null,4035,null,58007,null,2741,null,48392,null,2843,null,25935,null,2224,null,151101,null,5055,null,7610,null,1308,null,17957,null,2073,null,21011,null,2278,null,15717,null,1966,null,13064,null,1944,null,23903,null,2180,null,22589,null,2529,null,18546,null,2090,null,7068,null,1426,null,2778,null,757,null,858,null,454,null,0400000US23,Maine,23
2092692,null,7904,null,1453733,null,11476,null,16414,null,1833,null,17170,null,1696,null,30084,null,2446,null,33006,null,2546,null,37967,null,3196,null,78806,null,4147,null,140913,null,5778,null,258161,null,7177,null,236230,null,7605,null,314970,null,8420,null,290012,null,6566,null,638959,null,10396,null,28749,null,2397,null,44533,null,3664,null,37015,null,3469,null,31398,null,3238,null,40273,null,3557,null,78459,null,4946,null,113889,null,6142,null,125281,null,5641,null,73077,null,4437,null,48197,null,3543,null,18088,null,2009,null,0400000US24,Maryland,24
2467323,null,8171,null,1592324,null,11735,null,19526,null,2168,null,20173,null,2323,null,35295,null,2479,null,40448,null,3084,null,45019,null,3160,null,88534,null,4392,null,152199,null,5438,null,287410,null,8672,null,257132,null,7361,null,338646,null,7704,null,307942,null,7536,null,874999,null,11805,null,46140,null,4004,null,81542,null,4006,null,80033,null,4224,null,63209,null,4651,null,57113,null,4313,null,102050,null,5349,null,124728,null,4845,null,142872,null,6254,null,77620,null,4659,null,66370,null,5022,null,33322,null,2999,null,0400000US25,Massachusetts,25
3810801,null,12762,null,2819355,null,14549,null,50016,null,2821,null,61806,null,2776,null,102100,null,3816,null,116136,null,4633,null,128226,null,3708,null,280102,null,6297,null,427790,null,9600,null,600003,null,10503,null,424626,null,8104,null,398454,null,7195,null,230096,null,6150,null,991446,null,13127,null,81752,null,5021,null,109089,null,5719,null,115909,null,5937,null,92712,null,5257,null,87793,null,4855,null,146685,null,5678,null,150197,null,6770,null,125821,null,6510,null,46169,null,3618,null,24818,null,2504,null,10501,null,1742,null,0400000US26,Michigan,26
2089449,null,7329,null,1559939,null,10110,null,15850,null,1417,null,24269,null,1847,null,41151,null,2472,null,44949,null,2429,null,54259,null,2794,null,115768,null,4426,null,209419,null,5569,null,348370,null,7580,null,267643,null,6264,null,265817,null,5523,null,172444,null,4695,null,529510,null,8714,null,30929,null,2719,null,49402,null,3634,null,55736,null,3486,null,49821,null,2961,null,42894,null,2999,null,80101,null,4084,null,90109,null,4275,null,76296,null,4614,null,29516,null,2616,null,16400,null,1786,null,8306,null,1549,null,0400000US27,Minnesota,27
1094208,null,7307,null,766976,null,9423,null,19482,null,2368,null,36580,null,3101,null,49846,null,3579,null,49843,null,3291,null,42803,null,3363,null,92834,null,4909,null,114502,null,5082,null,150224,null,6053,null,91754,null,4607,null,77544,null,4750,null,41564,null,3454,null,327232,null,9164,null,31150,null,2852,null,42077,null,3635,null,44788,null,3942,null,30638,null,3380,null,29692,null,3008,null,44129,null,3157,null,45908,null,3810,null,34678,null,3149,null,13733,null,2167,null,7044,null,1670,null,3395,null,1226,null,0400000US28,Mississippi,28
2330040,null,9044,null,1633448,null,12830,null,23610,null,1941,null,41382,null,3169,null,62894,null,3287,null,68107,null,3388,null,80840,null,4255,null,166332,null,6170,null,244397,null,6563,null,362057,null,9011,null,246461,null,7245,null,218311,null,5528,null,119057,null,3993,null,696592,null,11799,null,39189,null,3132,null,68677,null,4047,null,76434,null,4191,null,67602,null,4793,null,65574,null,4363,null,106611,null,5813,null,121512,null,5362,null,90529,null,4783,null,35208,null,3754,null,18633,null,2165,null,6623,null,1426,null,0400000US29,Missouri,29
375598,null,3682,null,257354,null,4028,null,4900,null,992,null,5912,null,873,null,11430,null,1387,null,11417,null,1588,null,16242,null,1714,null,29431,null,2256,null,38528,null,2247,null,57930,null,2835,null,35183,null,2341,null,30532,null,2268,null,15849,null,1899,null,118244,null,4595,null,6826,null,1421,null,10381,null,1637,null,13924,null,1550,null,10720,null,1330,null,12313,null,1556,null,19268,null,2101,null,20098,null,2250,null,14575,null,1945,null,5311,null,1040,null,3877,null,1029,null,951,null,479,null,0400000US30,Montana,30
704143,null,4204,null,487991,null,5002,null,5654,null,1013,null,8576,null,1116,null,16370,null,1647,null,18026,null,1431,null,22124,null,2305,null,44978,null,2333,null,72688,null,3879,null,116509,null,3893,null,81179,null,3515,null,66789,null,3282,null,35098,null,2111,null,216152,null,5236,null,12714,null,1819,null,15862,null,1904,null,21473,null,2315,null,21262,null,2228,null,22033,null,2546,null,35991,null,2962,null,36421,null,2574,null,31213,null,2678,null,11897,null,1737,null,5095,null,1122,null,2191,null,654,null,0400000US31,Nebraska,31
952856,null,7182,null,568425,null,7914,null,11076,null,1583,null,6467,null,1210,null,14830,null,1752,null,17289,null,2035,null,20346,null,1962,null,41040,null,3065,null,73049,null,4300,null,124265,null,5787,null,96930,null,4704,null,100410,null,4803,null,62723,null,3542,null,384431,null,8328,null,16959,null,2420,null,17710,null,2400,null,22152,null,2378,null,21809,null,2628,null,27090,null,3033,null,54520,null,4258,null,70699,null,4561,null,77886,null,4139,null,40582,null,3602,null,26937,null,2930,null,8087,null,1570,null,0400000US32,Nevada,32
505286,null,4732,null,365450,null,4808,null,3487,null,834,null,4176,null,895,null,7684,null,1324,null,9213,null,1441,null,12502,null,1651,null,22858,null,2092,null,41739,null,2817,null,74549,null,3740,null,64222,null,3455,null,73464,null,3599,null,51556,null,2754,null,139836,null,5203,null,5957,null,1446,null,9106,null,1599,null,12711,null,1865,null,9913,null,1600,null,11782,null,1884,null,19194,null,2602,null,23263,null,2385,null,25478,null,2733,null,11473,null,1768,null,8363,null,1817,null,2596,null,825,null,0400000US33,New Hampshire,33
3154012,null,10110,null,2113974,null,12085,null,23243,null,2571,null,22681,null,2235,null,45084,null,2915,null,50485,null,3950,null,54066,null,3489,null,119465,null,5185,null,198767,null,6191,null,348473,null,8511,null,326075,null,7409,null,466640,null,7098,null,458995,null,9361,null,1040038,null,10046,null,51508,null,3885,null,70797,null,5132,null,73081,null,4106,null,68222,null,4843,null,64222,null,4316,null,121263,null,6038,null,164801,null,7704,null,191292,null,7155,null,103322,null,6175,null,86423,null,4763,null,45107,null,3695,null,0400000US34,New Jersey,34
741399,null,5755,null,512854,null,6259,null,10312,null,1327,null,18698,null,2073,null,25315,null,1987,null,23493,null,2427,null,29058,null,3087,null,53457,null,3095,null,79982,null,4439,null,101226,null,5633,null,66844,null,3781,null,66490,null,3673,null,37979,null,2724,null,228545,null,5316,null,13756,null,2009,null,21235,null,2185,null,27856,null,3179,null,20956,null,2519,null,21464,null,2950,null,32429,null,3037,null,36062,null,3011,null,31476,null,2861,null,12986,null,1942,null,7641,null,1402,null,2684,null,875,null,0400000US35,New Mexico,35
7137482,null,15735,null,3946375,null,20828,null,49527,null,2824,null,55904,null,3287,null,103936,null,4724,null,118903,null,4646,null,138738,null,5084,null,287317,null,7975,null,445107,null,9524,null,736043,null,11022,null,602648,null,11146,null,732077,null,13076,null,676175,null,11904,null,3191107,null,22691,null,191698,null,8660,null,282705,null,7764,null,272076,null,8320,null,231081,null,7518,null,213672,null,7001,null,367473,null,11469,null,451444,null,11723,null,515709,null,10674,null,268100,null,9122,null,227741,null,8112,null,169408,null,5868,null,0400000US36,New York,36
3595175,null,14706,null,2451157,null,16681,null,41993,null,3132,null,72058,null,4743,null,100569,null,4823,null,103253,null,4456,null,114207,null,5492,null,244750,null,7976,null,361141,null,9851,null,522169,null,9758,null,344964,null,9112,null,330823,null,8803,null,215230,null,6149,null,1144018,null,14306,null,77423,null,4210,null,107816,null,5590,null,113692,null,5428,null,101286,null,6236,null,102547,null,4984,null,175430,null,6950,null,195168,null,8197,null,163400,null,7542,null,61924,null,4626,null,31667,null,2963,null,13665,null,1867,null,0400000US37,North Carolina,37
274743,null,2659,null,182992,null,3547,null,2766,null,576,null,4318,null,808,null,7354,null,979,null,6695,null,1065,null,8659,null,1230,null,17477,null,1784,null,27088,null,2024,null,42271,null,2597,null,29681,null,1863,null,23876,null,1820,null,12807,null,1616,null,91751,null,3244,null,3635,null,836,null,9896,null,1493,null,9613,null,1294,null,9170,null,1524,null,8549,null,1338,null,16407,null,2146,null,16772,null,1764,null,11719,null,1463,null,3415,null,787,null,1332,null,450,null,1243,null,613,null,0400000US38,North Dakota,38
4508871,null,14815,null,3113343,null,17812,null,45285,null,3396,null,60412,null,3835,null,112093,null,4876,null,123437,null,4823,null,136348,null,4518,null,294234,null,8587,null,467043,null,8291,null,706672,null,10343,null,474483,null,9314,null,439271,null,7079,null,254065,null,5648,null,1395528,null,15973,null,111763,null,5758,null,150738,null,6254,null,155092,null,6567,null,123805,null,5912,null,124588,null,5449,null,214508,null,7660,null,210660,null,7432,null,190008,null,8094,null,65077,null,4137,null,36734,null,2910,null,12555,null,1806,null,0400000US39,Ohio,39
1407933,null,7799,null,946699,null,10337,null,18579,null,2116,null,28291,null,2387,null,42879,null,2565,null,43398,null,2686,null,50021,null,3115,null,103595,null,4164,null,147813,null,5139,null,202366,null,5690,null,130548,null,5123,null,117066,null,4710,null,62143,null,2857,null,461234,null,8662,null,32574,null,2615,null,44880,null,3890,null,53087,null,3051,null,45868,null,3233,null,42655,null,3322,null,70737,null,4956,null,74475,null,5020,null,61850,null,4400,null,20460,null,2434,null,10444,null,1659,null,4204,null,1128,null,0400000US40,Oklahoma,40
1474755,null,6858,null,948798,null,11157,null,11760,null,1709,null,18681,null,2052,null,29743,null,2398,null,37034,null,3195,null,36583,null,2342,null,87419,null,4518,null,129466,null,5320,null,208038,null,6240,null,148229,null,4674,null,150844,null,5755,null,91001,null,3913,null,525957,null,8894,null,29948,null,2428,null,46228,null,3999,null,50630,null,3806,null,47042,null,3821,null,44795,null,3830,null,77394,null,5055,null,87820,null,5162,null,87118,null,5016,null,31806,null,3183,null,18270,null,2374,null,4906,null,915,null,0400000US41,Oregon,41
4904554,null,11469,null,3474817,null,16450,null,52792,null,3515,null,70463,null,3530,null,132625,null,4801,null,144149,null,4588,null,152363,null,5196,null,326980,null,6567,null,474477,null,9337,null,735249,null,10948,null,518431,null,7385,null,526379,null,8354,null,340909,null,7499,null,1429737,null,14379,null,89805,null,4613,null,140051,null,7155,null,151141,null,5872,null,127502,null,5335,null,121200,null,6076,null,200262,null,5829,null,231724,null,6525,null,214744,null,6911,null,82388,null,4236,null,52375,null,3883,null,18545,null,2137,null,0400000US42,Pennsylvania,42
399107,null,3931,null,249139,null,4669,null,3092,null,881,null,4153,null,908,null,5525,null,957,null,6924,null,1212,null,8471,null,1321,null,16804,null,1622,null,28732,null,2265,null,48921,null,3143,null,43570,null,3055,null,49815,null,3153,null,33132,null,2478,null,149968,null,4868,null,9640,null,1532,null,16818,null,1858,null,16040,null,2151,null,11253,null,1815,null,12322,null,1981,null,18135,null,2298,null,22835,null,2932,null,23025,null,2557,null,11411,null,1782,null,6138,null,1089,null,2351,null,956,null,0400000US44,Rhode Island,44
1702300,null,9251,null,1201508,null,11690,null,26570,null,2608,null,39599,null,3453,null,56533,null,3900,null,58020,null,3708,null,66506,null,4511,null,123944,null,5952,null,178425,null,6251,null,246476,null,6208,null,170296,null,5476,null,147785,null,6025,null,87354,null,3967,null,500792,null,10522,null,40099,null,4322,null,52350,null,3914,null,53156,null,3689,null,44088,null,4206,null,45056,null,3831,null,71736,null,4463,null,78659,null,4822,null,68785,null,4608,null,28134,null,2980,null,14714,null,1862,null,4015,null,998,null,0400000US45,South Carolina,45
319926,null,3421,null,221395,null,3856,null,3371,null,792,null,5009,null,763,null,7637,null,1035,null,8754,null,1132,null,9927,null,1250,null,22858,null,1843,null,36340,null,2422,null,55240,null,3094,null,34682,null,2311,null,23177,null,2026,null,14400,null,1379,null,98531,null,3501,null,5260,null,1078,null,9762,null,1165,null,13602,null,1701,null,8018,null,1264,null,9919,null,1671,null,16177,null,1973,null,15047,null,1874,null,13918,null,2043,null,3927,null,955,null,1650,null,559,null,1251,null,565,null,0400000US46,South Dakota,46
2434683,null,10947,null,1700137,null,14309,null,31398,null,2605,null,50001,null,3493,null,79964,null,3641,null,79514,null,4166,null,88285,null,3837,null,182362,null,6952,null,267172,null,7733,null,365989,null,8910,null,227596,null,6858,null,196014,null,7177,null,131842,null,4402,null,734546,null,11657,null,60074,null,3857,null,76179,null,5108,null,78367,null,5173,null,78859,null,5027,null,65910,null,4529,null,111477,null,5364,null,120553,null,5341,null,85879,null,4731,null,31101,null,3286,null,18260,null,2188,null,7887,null,1522,null,0400000US47,Tennessee,47
8422249,null,18072,null,5465854,null,24472,null,98108,null,5090,null,137638,null,5610,null,202504,null,5963,null,215541,null,6327,null,235860,null,7949,null,473333,null,10328,null,725932,null,14713,null,1067315,null,15929,null,801562,null,13806,null,854524,null,12611,null,653537,null,10466,null,2956395,null,22182,null,190163,null,6507,null,226316,null,7021,null,257122,null,8557,null,254082,null,7902,null,265454,null,9136,null,434850,null,10962,null,490153,null,10557,null,459493,null,11552,null,203198,null,9230,null,123771,null,6110,null,51793,null,3801,null,0400000US48,Texas,48
854244,null,4876,null,612671,null,6786,null,8255,null,1388,null,6815,null,1261,null,15636,null,1850,null,15960,null,1870,null,18297,null,1989,null,46048,null,2963,null,84890,null,3981,null,149873,null,5047,null,104039,null,4556,null,106361,null,4326,null,56497,null,3465,null,241573,null,6496,null,10576,null,1599,null,13127,null,1937,null,18542,null,2355,null,20351,null,2505,null,17134,null,1876,null,37420,null,3247,null,49677,null,3134,null,44599,null,3380,null,17317,null,2161,null,10450,null,1517,null,2380,null,778,null,0400000US49,Utah,49
249986,null,2593,null,180387,null,3128,null,2070,null,526,null,3562,null,876,null,6098,null,909,null,5927,null,962,null,6814,null,817,null,16857,null,1501,null,24893,null,2059,null,42975,null,2035,null,29301,null,2274,null,27790,null,1920,null,14100,null,1187,null,69599,null,2991,null,3070,null,694,null,7106,null,1212,null,7903,null,1103,null,5511,null,1076,null,6302,null,1157,null,11142,null,1512,null,12018,null,1426,null,10530,null,1599,null,4232,null,882,null,979,null,385,null,806,null,289,null,0400000US50,Vermont,50
2961083,null,11010,null,2034269,null,13417,null,24434,null,2524,null,38616,null,2742,null,57108,null,3593,null,61155,null,3579,null,69202,null,3874,null,145103,null,5459,null,238148,null,6857,null,376201,null,8420,null,300461,null,8448,null,377330,null,8256,null,346511,null,7473,null,926814,null,11363,null,43637,null,3945,null,66537,null,4758,null,69969,null,4645,null,67807,null,4581,null,64310,null,4192,null,109907,null,5292,null,154927,null,7267,null,165226,null,6805,null,87706,null,5311,null,67838,null,4263,null,28950,null,2586,null,0400000US51,Virginia,51
