C08007_001E,C08007_001EA,C08007_001M,C08007_001MA,C08007_002E,C08007_002EA,C08007_002M,C08007_002MA,C08007_003E,C08007_003EA,C08007_003M,C08007_003MA,C08007_004E,C08007_004EA,C08007_004M,C08007_004MA,C08007_005E,C08007_005EA,C08007_005M,C08007_005MA,C08007_006E,C08007_006EA,C08007_006M,C08007_006MA,C08007_007E,C08007_007EA,C08007_007M,C08007_007MA,C08007_008E,C08007_008EA,C08007_008M,C08007_008MA,C08007_009E,C08007_009EA,C08007_009M,C08007_009MA,GEO_ID,NAME,state
4508260,null,25218,null,2675815,null,25643,null,1832445,null,24808,null,2405984,null,17112,null,1354089,null,18283,null,1051895,null,17799,null,2102276,null,16628,null,1321726,null,14222,null,780550,null,13016,null,0400000US13,Georgia,13
656455,null,7854,null,648376,null,8016,null,8079,null,1624,null,357277,null,4719,null,351532,null,4976,null,5745,null,1430,null,299178,null,5540,null,296844,null,5579,null,2334,null,693,null,0400000US15,Hawaii,15
713986,null,7461,null,571684,null,8039,null,142302,null,5370,null,396554,null,5650,null,307854,null,6164,null,88700,null,3666,null,317432,null,5461,null,263830,null,5394,null,53602,null,2957,null,0400000US16,Idaho,16
6216215,null,23833,null,4540470,null,27743,null,1675745,null,19394,null,3307424,null,15380,null,2313240,null,19482,null,994184,null,13739,null,2908791,null,16934,null,2227230,null,17181,null,681561,null,11509,null,0400000US17,Illinois,17
3028953,null,14692,null,2069357,null,17531,null,959596,null,14232,null,1603021,null,9462,null,1040857,null,12735,null,562164,null,10533,null,1425932,null,11015,null,1028500,null,11335,null,397432,null,8482,null,0400000US18,Indiana,18
1568781,null,8667,null,1193120,null,10209,null,375661,null,8221,null,824257,null,5854,null,609765,null,6591,null,214492,null,6015,null,744524,null,7226,null,583355,null,7665,null,161169,null,5186,null,0400000US19,Iowa,19
1436438,null,8872,null,1099028,null,9850,null,337410,null,7723,null,770727,null,6222,null,571898,null,7205,null,198829,null,5443,null,665711,null,7346,null,527130,null,7002,null,138581,null,4408,null,0400000US20,Kansas,20
1878990,null,14053,null,1286156,null,13996,null,592834,null,11639,null,991720,null,8060,null,636248,null,9643,null,355472,null,8883,null,887270,null,10448,null,649908,null,8984,null,237362,null,7786,null,0400000US21,Kentucky,21
1958662,null,14882,null,1360152,null,16576,null,598510,null,12329,null,1031317,null,10445,null,665184,null,11883,null,366133,null,9027,null,927345,null,10900,null,694968,null,10524,null,232377,null,6890,null,0400000US22,Louisiana,22
649769,null,7941,null,498742,null,8122,null,151027,null,4589,null,332242,null,4697,null,245828,null,5054,null,86414,null,3443,null,317527,null,5281,null,252914,null,5271,null,64613,null,3777,null,0400000US23,Maine,23
2910684,null,15980,null,1541879,null,18460,null,1368805,null,15445,null,1489492,null,9309,null,739530,null,11676,null,749962,null,10067,null,1421192,null,11567,null,802349,null,12709,null,618843,null,12306,null,0400000US24,Maryland,24
3307074,null,16204,null,2179039,null,18525,null,1128035,null,16281,null,1695030,null,11787,null,1058893,null,12813,null,636137,null,10488,null,1612044,null,12410,null,1120146,null,12744,null,491898,null,10552,null,0400000US25,Massachusetts,25
4460720,null,19024,null,3099076,null,19507,null,1361644,null,14124,null,2324083,null,12354,null,1540346,null,12932,null,783737,null,10408,null,2136637,null,13738,null,1558730,null,14270,null,577907,null,10238,null,0400000US26,Michigan,26
2778345,null,11093,null,1777774,null,12769,null,1000571,null,10156,null,1454590,null,7789,null,890644,null,7864,null,563946,null,6709,null,1323755,null,8227,null,887130,null,8855,null,436625,null,7454,null,0400000US27,Minnesota,27
1241077,null,12422,null,815135,null,13010,null,425942,null,10431,null,651597,null,8269,null,407239,null,9379,null,244358,null,7774,null,589480,null,8125,null,407896,null,8513,null,181584,null,6008,null,0400000US28,Mississippi,28
2846494,null,13385,null,1854928,null,16074,null,991566,null,13607,null,1479983,null,8304,null,909576,null,10948,null,570407,null,10071,null,1366511,null,10679,null,945352,null,10755,null,421159,null,8139,null,0400000US29,Missouri,29
477006,null,6695,null,430853,null,6388,null,46153,null,3273,null,255046,null,4274,null,226332,null,4560,null,28714,null,2578,null,221960,null,4012,null,204521,null,3850,null,17439,null,1618,null,0400000US30,Montana,30
944360,null,6043,null,744552,null,6241,null,199808,null,5168,null,499581,null,4427,null,384874,null,4601,null,114707,null,3595,null,444779,null,5353,null,359678,null,5377,null,85101,null,3136,null,0400000US31,Nebraska,31
1258074,null,10118,null,1191906,null,9700,null,66168,null,4632,null,694367,null,7243,null,648091,null,6488,null,46276,null,3620,null,563707,null,7224,null,543815,null,7117,null,19892,null,2467,null,0400000US32,Nevada,32
704290,null,7395,null,458047,null,7872,null,246243,null,6090,null,371198,null,5318,null,226271,null,5519,null,144927,null,4891,null,333092,null,4389,null,231776,null,4625,null,101316,null,3847,null,0400000US33,New Hampshire,33
4285430,null,16786,null,2347632,null,21558,null,1937798,null,19274,null,2280679,null,12087,null,1141276,null,13273,null,1139403,null,14342,null,2004751,null,12211,null,1206356,null,14577,null,798395,null,12944,null,0400000US34,New Jersey,34
890535,null,11347,null,750010,null,9674,null,140525,null,7121,null,472449,null,6698,null,384698,null,6407,null,87751,null,4875,null,418086,null,7924,null,365312,null,7619,null,52774,null,3639,null,0400000US35,New Mexico,35
9215293,null,34782,null,5925639,null,35034,null,3289654,null,24026,null,4799917,null,24194,null,2916864,null,25441,null,1883053,null,19654,null,4415376,null,22946,null,3008775,null,20926,null,1406601,null,15425,null,0400000US36,New York,36
4371214,null,19466,null,3166647,null,23096,null,1204567,null,15529,null,2325243,null,13027,null,1628345,null,15891,null,696898,null,11720,null,2045971,null,14666,null,1538302,null,15133,null,507669,null,10844,null,0400000US37,North Carolina,37
347958,null,4070,null,298881,null,4678,null,49077,null,2259,null,187374,null,2759,null,158318,null,3243,null,29056,null,1845,null,160584,null,3018,null,140563,null,2921,null,20021,null,1478,null,0400000US38,North Dakota,38
5447031,null,21514,null,3833466,null,23885,null,1613565,null,20709,null,2834133,null,14907,null,1888578,null,17018,null,945555,null,14423,null,2612898,null,16303,null,1944888,null,16930,null,668010,null,12756,null,0400000US39,Ohio,39
1696486,null,13429,null,1263084,null,12012,null,433402,null,9011,null,914360,null,8462,null,657536,null,8569,null,256824,null,6193,null,782126,null,8617,null,605548,null,8412,null,176578,null,5566,null,0400000US40,Oklahoma,40
1796478,null,12399,null,1390824,null,12604,null,405654,null,8127,null,961999,null,8649,null,719854,null,9916,null,242145,null,7740,null,834479,null,8587,null,670970,null,8759,null,163509,null,4954,null,0400000US41,Oregon,41
5911642,null,21246,null,4175696,null,18202,null,1735946,null,16585,null,3107616,null,14293,null,2086502,null,14423,null,1021114,null,10851,null,2804026,null,13723,null,2089194,null,13270,null,714832,null,11238,null,0400000US42,Pennsylvania,42
509180,null,7325,null,322936,null,6987,null,186244,null,7031,null,259968,null,4990,null,153513,null,4770,null,106455,null,4824,null,249212,null,5094,null,169423,null,5091,null,79789,null,4632,null,0400000US44,Rhode Island,44
2017119,null,13893,null,1448197,null,14683,null,568922,null,11090,null,1061300,null,9864,null,733776,null,10710,null,327524,null,9914,null,955819,null,11623,null,714421,null,11692,null,241398,null,6740,null,0400000US45,South Carolina,45
420183,null,4835,null,341757,null,5527,null,78426,null,3700,null,220926,null,3194,null,176697,null,3479,null,44229,null,2481,null,199257,null,3470,null,165060,null,4091,null,34197,null,2570,null,0400000US46,South Dakota,46
2854572,null,13164,null,2062880,null,14647,null,791692,null,14369,null,1520385,null,9705,null,1046361,null,10963,null,474024,null,9679,null,1334187,null,11482,null,1016519,null,11376,null,317668,null,9505,null,0400000US47,Tennessee,47
11316901,null,34844,null,8773785,null,37582,null,2543116,null,25922,null,6319508,null,20228,null,4738519,null,23987,null,1580989,null,19537,null,4997393,null,24874,null,4035266,null,26589,null,962127,null,13610,null,0400000US48,Texas,48
1299118,null,8747,null,1071483,null,10244,null,227635,null,7640,null,729390,null,6043,null,577664,null,6678,null,151726,null,6101,null,569728,null,7594,null,493819,null,7732,null,75909,null,4263,null,0400000US49,Utah,49
332102,null,4176,null,258638,null,4472,null,73464,null,3202,null,169588,null,2627,null,130807,null,2934,null,38781,null,2371,null,162514,null,2900,null,127831,null,3047,null,34683,null,2121,null,0400000US50,Vermont,50
3927400,null,20781,null,1898250,null,21956,null,2029150,null,24103,null,2087278,null,13921,null,953409,null,15419,null,1133869,null,15709,null,1840122,null,13872,null,944841,null,14181,null,895281,null,13953,null,0400000US51,Virginia,51
3200757,null,16004,null,2601373,null,16086,null,599384,null,11463,null,1740600,null,10565,null,1370479,null,11413,null,370121,null,8454,null,1460157,null,12743,null,1230894,null,12400,null,229263,null,7279,null,0400000US53,Washington,53
766951,null,9108,null,515743,null,7716,null,251208,null,6860,null,407789,null,6674,null,256131,null,5056,null,151658,null,5368,null,359162,null,5883,null,259612,null,5672,null,99550,null,4109,null,0400000US54,West Virginia,54
2913085,null,12740,null,2104617,null,13541,null,808468,null,10720,null,1524437,null,8806,null,1064063,null,9540,null,460374,null,8813,null,1388648,null,8812,null,1040554,null,9527,null,348094,null,7233,null,0400000US55,Wisconsin,55
279489,null,4738,null,259933,null,5059,null,19556,null,2400,null,153282,null,3060,null,138011,null,3311,null,15271,null,2133,null,126207,null,3200,null,121922,null,3291,null,4285,null,858,null,0400000US56,Wyoming,56
1204284,null,13267,null,605035,null,12368,null,599249,null,13228,null,657591,null,8525,null,321660,null,7695,null,335931,null,9158,null,546693,null,9009,null,283375,null,8536,null,263318,null,7335,null,0400000US72,Puerto Rico,72
