C17004_001E,C17004_001EA,C17004_001M,C17004_001MA,C17004_002E,C17004_002EA,C17004_002M,C17004_002MA,C17004_003E,C17004_003EA,C17004_003M,C17004_003MA,C17004_004E,C17004_004EA,C17004_004M,C17004_004MA,C17004_005E,C17004_005EA,C17004_005M,C17004_005MA,C17004_006E,C17004_006EA,C17004_006M,C17004_006MA,C17004_007E,C17004_007EA,C17004_007M,C17004_007MA,C17004_008E,C17004_008EA,C17004_008M,C17004_008MA,C17004_009E,C17004_009EA,C17004_009M,C17004_009MA,GEO_ID,NAME,state
2175424,null,3610,null,394861,null,15929,null,47245,null,4216,null,108790,null,7231,null,238826,null,11788,null,1780563,null,16509,null,873721,null,11361,null,373937,null,10931,null,532905,null,9998,null,0400000US28,Mississippi,28
4514096,null,3464,null,535062,null,12408,null,54973,null,3941,null,198850,null,7033,null,281239,null,8908,null,3979034,null,13088,null,1995065,null,15799,null,947986,null,14029,null,1035983,null,11605,null,0400000US29,Missouri,29
751558,null,2409,null,99651,null,6122,null,10701,null,1375,null,42628,null,3582,null,46322,null,4086,null,651907,null,6533,null,309907,null,6405,null,178797,null,5374,null,163203,null,3955,null,0400000US30,Montana,30
1341041,null,2539,null,133439,null,6718,null,17564,null,2216,null,56969,null,4155,null,58906,null,3876,null,1207602,null,7161,null,668174,null,7453,null,291443,null,6945,null,247985,null,5368,null,0400000US31,Nebraska,31
1978252,null,2602,null,201075,null,9871,null,19047,null,2682,null,70749,null,5576,null,111279,null,6556,null,1777177,null,10190,null,923676,null,11039,null,402936,null,10240,null,450565,null,8700,null,0400000US32,Nevada,32
1028185,null,2173,null,74388,null,6065,null,5066,null,1169,null,27314,null,3388,null,42008,null,4318,null,953797,null,6318,null,486871,null,7446,null,258588,null,7351,null,208338,null,5315,null,0400000US33,New Hampshire,33
6715592,null,4707,null,515234,null,15868,null,49044,null,3986,null,141145,null,7069,null,325045,null,11384,null,6200358,null,15784,null,3104662,null,18486,null,1483344,null,16853,null,1612352,null,17096,null,0400000US34,New Jersey,34
1503800,null,2916,null,223205,null,8148,null,29905,null,3338,null,70048,null,5128,null,123252,null,6566,null,1280595,null,8990,null,609627,null,10794,null,297410,null,8900,null,373558,null,7870,null,0400000US35,New Mexico,35
15164879,null,7451,null,1850259,null,28124,null,163431,null,6899,null,541010,null,12828,null,1145818,null,19612,null,13314620,null,28816,null,6529350,null,38846,null,3048333,null,28003,null,3736937,null,27062,null,0400000US36,New York,36
6983916,null,6225,null,903689,null,21738,null,94446,null,6651,null,322622,null,11254,null,486621,null,16444,null,6080227,null,21976,null,3057735,null,20276,null,1411688,null,18230,null,1610804,null,17023,null,0400000US37,North Carolina,37
492757,null,1546,null,53988,null,3592,null,6060,null,1037,null,24235,null,2266,null,23693,null,2098,null,438769,null,3893,null,238906,null,5022,null,111664,null,4361,null,88199,null,2654,null,0400000US38,North Dakota,38
8801178,null,5785,null,1039151,null,18411,null,85762,null,5102,null,391651,null,11238,null,561738,null,13102,null,7762027,null,19793,null,3759577,null,21775,null,1910481,null,18696,null,2091969,null,16466,null,0400000US39,Ohio,39
2740385,null,3447,null,380803,null,11851,null,47089,null,3943,null,139434,null,6971,null,194280,null,7889,null,2359582,null,12148,null,1201456,null,13648,null,502761,null,9136,null,655365,null,9718,null,0400000US40,Oklahoma,40
2964703,null,3501,null,367973,null,10930,null,33462,null,3665,null,155379,null,6149,null,179132,null,7149,null,2596730,null,11291,null,1180609,null,12897,null,702430,null,12568,null,713691,null,12270,null,0400000US41,Oregon,41
9637402,null,5161,null,1051207,null,19386,null,81701,null,5304,null,358235,null,10959,null,611271,null,13332,null,8586195,null,19926,null,4132356,null,17248,null,2035375,null,16883,null,2418464,null,17997,null,0400000US42,Pennsylvania,42
817243,null,1769,null,88304,null,6762,null,5281,null,1163,null,24938,null,3380,null,58085,null,5173,null,728939,null,6921,null,346531,null,7256,null,193720,null,6097,null,188688,null,5224,null,0400000US44,Rhode Island,44
3413651,null,4499,null,472888,null,14870,null,46232,null,4219,null,149312,null,8423,null,277344,null,10922,null,2940763,null,15641,null,1432442,null,15791,null,629691,null,13815,null,878630,null,11659,null,0400000US45,South Carolina,45
603618,null,1682,null,65290,null,4482,null,7812,null,1320,null,29402,null,3449,null,28076,null,2417,null,538328,null,5001,null,300612,null,5720,null,126503,null,4330,null,111213,null,3830,null,0400000US46,South Dakota,46
4771809,null,5320,null,650749,null,17121,null,65401,null,4959,null,221848,null,9910,null,363500,null,11691,null,4121060,null,17990,null,2031982,null,17024,null,942636,null,15122,null,1146442,null,11257,null,0400000US47,Tennessee,47
17785134,null,8684,null,2394770,null,31761,null,354985,null,11603,null,793901,null,18809,null,1245884,null,20927,null,15390364,null,33274,null,8171594,null,34753,null,3291305,null,31179,null,3927465,null,26633,null,0400000US48,Texas,48
1936365,null,2650,null,177152,null,8536,null,18710,null,2388,null,88091,null,5412,null,70351,null,5237,null,1759213,null,9093,null,863603,null,11202,null,484944,null,10721,null,410666,null,7678,null,0400000US49,Utah,49
491198,null,1149,null,49220,null,3642,null,3744,null,940,null,21722,null,2544,null,23754,null,2208,null,441978,null,3532,null,218545,null,4125,null,127391,null,4297,null,96042,null,3426,null,0400000US50,Vermont,50
5928572,null,5515,null,544486,null,18025,null,53673,null,4174,null,205643,null,9159,null,285170,null,12101,null,5384086,null,19094,null,2864115,null,17400,null,1197270,null,16395,null,1322701,null,16201,null,0400000US51,Virginia,51
5079361,null,4218,null,536242,null,13828,null,39664,null,3761,null,219313,null,8709,null,277265,null,9188,null,4543119,null,13783,null,2179576,null,16733,null,1184714,null,15209,null,1178829,null,13704,null,0400000US53,Washington,53
1436425,null,2297,null,221752,null,8952,null,20349,null,2200,null,64916,null,4875,null,136487,null,6650,null,1214673,null,8945,null,537391,null,9549,null,246904,null,8106,null,430378,null,7265,null,0400000US54,West Virginia,54
4336183,null,3653,null,415013,null,11707,null,40759,null,3347,null,182109,null,7099,null,192145,null,8258,null,3921170,null,11804,null,1989734,null,13088,null,1030447,null,14158,null,900989,null,10076,null,0400000US55,Wisconsin,55
406923,null,1880,null,35777,null,2888,null,5279,null,1119,null,16277,null,2202,null,14221,null,1888,null,371146,null,3376,null,201339,null,4136,null,92658,null,4026,null,77149,null,2807,null,0400000US56,Wyoming,56
3058381,null,3429,null,1268487,null,22942,null,108198,null,5294,null,212864,null,9061,null,947425,null,18756,null,1789894,null,23492,null,761362,null,14135,null,290045,null,8850,null,738487,null,13640,null,0400000US72,Puerto Rico,72
