B23022_001E,B23022_001EA,B23022_001M,B23022_001MA,B23022_002E,B23022_002EA,B23022_002M,B23022_002MA,B23022_003E,B23022_003EA,B23022_003M,B23022_003MA,B23022_004E,B23022_004EA,B23022_004M,B23022_004MA,B23022_005E,B23022_005EA,B23022_005M,B23022_005MA,B23022_006E,B23022_006EA,B23022_006M,B23022_006MA,B23022_007E,B23022_007EA,B23022_007M,B23022_007MA,B23022_008E,B23022_008EA,B23022_008M,B23022_008MA,B23022_009E,B23022_009EA,B23022_009M,B23022_009MA,B23022_010E,B23022_010EA,B23022_010M,B23022_010MA,B23022_011E,B23022_011EA,B23022_011M,B23022_011MA,B23022_012E,B23022_012EA,B23022_012M,B23022_012MA,B23022_013E,B23022_013EA,B23022_013M,B23022_013MA,B23022_014E,B23022_014EA,B23022_014M,B23022_014MA,B23022_015E,B23022_015EA,B23022_015M,B23022_015MA,B23022_016E,B23022_016EA,B23022_016M,B23022_016MA,B23022_017E,B23022_017EA,B23022_017M,B23022_017MA,B23022_018E,B23022_018EA,B23022_018M,B23022_018MA,B23022_019E,B23022_019EA,B23022_019M,B23022_019MA,B23022_020E,B23022_020EA,B23022_020M,B23022_020MA,B23022_021E,B23022_021EA,B23022_021M,B23022_021MA,B23022_022E,B23022_022EA,B23022_022M,B23022_022MA,B23022_023E,B23022_023EA,B23022_023M,B23022_023MA,B23022_024E,B23022_024EA,B23022_024M,B23022_024MA,B23022_025E,B23022_025EA,B23022_025M,B23022_025MA,B23022_026E,B23022_026EA,B23022_026M,B23022_026MA,B23022_027E,B23022_027EA,B23022_027M,B23022_027MA,B23022_028E,B23022_028EA,B23022_028M,B23022_028MA,B23022_029E,B23022_029EA,B23022_029M,B23022_029MA,B23022_030E,B23022_030EA,B23022_030M,B23022_030MA,B23022_031E,B23022_031EA,B23022_031M,B23022_031MA,B23022_032E,B23022_032EA,B23022_032M,B23022_032MA,B23022_033E,B23022_033EA,B23022_033M,B23022_033MA,B23022_034E,B23022_034EA,B23022_034M,B23022_034MA,B23022_035E,B23022_035EA,B23022_035M,B23022_035MA,B23022_036E,B23022_036EA,B23022_036M,B23022_036MA,B23022_037E,B23022_037EA,B23022_037M,B23022_037MA,B23022_038E,B23022_038EA,B23022_038M,B23022_038MA,B23022_039E,B23022_039EA,B23022_039M,B23022_039MA,B23022_040E,B23022_040EA,B23022_040M,B23022_040MA,B23022_041E,B23022_041EA,B23022_041M,B23022_041MA,B23022_042E,B23022_042EA,B23022_042M,B23022_042MA,B23022_043E,B23022_043EA,B23022_043M,B23022_043MA,B23022_044E,B23022_044EA,B23022_044M,B23022_044MA,B23022_045E,B23022_045EA,B23022_045M,B23022_045MA,B23022_046E,B23022_046EA,B23022_046M,B23022_046MA,B23022_047E,B23022_047EA,B23022_047M,B23022_047MA,B23022_048E,B23022_048EA,B23022_048M,B23022_048MA,B23022_049E,B23022_049EA,B23022_049M,B23022_049MA,GEO_ID,NAME,state
6446792,null,7631,null,3200136,null,6417,null,2618770,null,14381,null,2266345,null,16516,null,1886912,null,17099,null,43692,null,3890,null,106291,null,6064,null,93160,null,5410,null,66152,null,4961,null,70138,null,5453,null,288551,null,8374,null,118919,null,6795,null,8210,null,1936,null,28440,null,2802,null,44565,null,3440,null,37083,null,3452,null,51334,null,4203,null,63874,null,4624,null,15743,null,2373,null,1622,null,677,null,4544,null,1138,null,8027,null,1430,null,8648,null,1757,null,25290,null,2975,null,581366,null,14019,null,3246656,null,6774,null,2351024,null,15443,null,1734980,null,13845,null,1441342,null,13423,null,35008,null,3548,null,79547,null,5053,null,69961,null,5254,null,51415,null,4945,null,57707,null,5125,null,503625,null,12091,null,240437,null,8937,null,15979,null,2420,null,46522,null,3170,null,71931,null,4314,null,54051,null,4179,null,74705,null,4609,null,112419,null,5619,null,29299,null,2939,null,3891,null,1296,null,10874,null,1829,null,15508,null,1702,null,15483,null,1848,null,37364,null,3217,null,895632,null,14595,null,0400000US13,Georgia,13
847900,null,2286,null,435982,null,1247,null,373290,null,4021,null,314201,null,4069,null,275900,null,4929,null,6055,null,1308,null,12538,null,1902,null,6703,null,1363,null,5896,null,1305,null,7109,null,1424,null,46535,null,3441,null,22984,null,2085,null,2149,null,756,null,4454,null,1061,null,5094,null,1179,null,3856,null,1000,null,7998,null,2085,null,12554,null,1947,null,4397,null,1241,null,176,null,181,null,629,null,310,null,1925,null,797,null,1441,null,535,null,3986,null,1028,null,62692,null,4140,null,411918,null,2043,null,320200,null,4651,null,231569,null,4934,null,197207,null,4912,null,5670,null,1236,null,9768,null,1283,null,6885,null,1424,null,6353,null,1351,null,5686,null,1039,null,69164,null,4506,null,37512,null,3191,null,2592,null,705,null,5907,null,1185,null,7780,null,1539,null,7956,null,1329,null,7417,null,1504,null,19467,null,1999,null,7316,null,1508,null,953,null,364,null,1329,null,587,null,2004,null,804,null,2001,null,660,null,5864,null,1265,null,91718,null,4575,null,0400000US15,Hawaii,15
975763,null,2507,null,494841,null,1843,null,433760,null,4871,null,369566,null,5472,null,296258,null,6873,null,9457,null,1528,null,22098,null,2532,null,17799,null,2195,null,12473,null,2019,null,11481,null,1685,null,51611,null,3984,null,21149,null,2683,null,1896,null,783,null,5585,null,1448,null,8953,null,1465,null,5652,null,1213,null,8376,null,1107,null,12583,null,1957,null,2956,null,763,null,113,null,181,null,900,null,477,null,1743,null,774,null,1827,null,665,null,5044,null,1085,null,61081,null,4522,null,480922,null,2304,null,364873,null,5201,null,233902,null,6028,null,182218,null,5407,null,5763,null,1153,null,13372,null,1863,null,14657,null,1951,null,9367,null,1841,null,8525,null,1360,null,100511,null,5031,null,51111,null,3742,null,3280,null,628,null,10519,null,1540,null,12119,null,1912,null,10082,null,1762,null,13400,null,2023,null,30460,null,2197,null,8325,null,1410,null,506,null,305,null,2252,null,655,null,4189,null,1076,null,4949,null,1019,null,10239,null,1514,null,116049,null,5247,null,0400000US16,Idaho,16
8520722,null,7182,null,4271045,null,5821,null,3585482,null,12726,null,3016236,null,14362,null,2508060,null,16331,null,55056,null,3551,null,135764,null,6133,null,131668,null,6537,null,93795,null,5879,null,91893,null,5952,null,450114,null,9931,null,187612,null,6980,null,13194,null,1872,null,44019,null,3581,null,66053,null,4767,null,59195,null,3656,null,80041,null,4861,null,119132,null,4252,null,30041,null,3108,null,1718,null,671,null,8329,null,1459,null,14413,null,1888,null,20441,null,2610,null,44190,null,3018,null,685563,null,12908,null,4249677,null,5660,null,3217604,null,14530,null,2225850,null,14411,null,1843688,null,15315,null,42009,null,3126,null,108259,null,4799,null,95886,null,3690,null,67325,null,4353,null,68683,null,4151,null,793520,null,13833,null,402036,null,10699,null,22018,null,2369,null,79971,null,4091,null,98686,null,4813,null,88485,null,4775,null,102324,null,4952,null,198234,null,7519,null,53520,null,3174,null,5417,null,1124,null,18156,null,2054,null,28813,null,2632,null,30341,null,2889,null,61987,null,3398,null,1032073,null,14819,null,0400000US17,Illinois,17
4163985,null,4768,null,2084795,null,3545,null,1766385,null,7296,null,1495873,null,10718,null,1216437,null,12058,null,31815,null,3077,null,81146,null,4016,null,66670,null,3965,null,48923,null,3906,null,50882,null,3695,null,219439,null,7320,null,83746,null,4941,null,6739,null,1294,null,22019,null,2374,null,32223,null,2521,null,33508,null,3001,null,41204,null,3197,null,51073,null,3208,null,12352,null,1930,null,1185,null,547,null,3964,null,888,null,4952,null,934,null,8447,null,1442,null,20173,null,1864,null,318410,null,6576,null,2079190,null,4057,null,1588669,null,10028,null,1083898,null,10582,null,878019,null,11434,null,17626,null,1978,null,64557,null,4054,null,51981,null,3999,null,37396,null,2939,null,34319,null,2641,null,405418,null,7705,null,199296,null,5757,null,12424,null,1566,null,39408,null,2774,null,58954,null,3813,null,41782,null,2493,null,53554,null,3525,null,99353,null,4738,null,25390,null,2525,null,2455,null,794,null,10274,null,1388,null,13000,null,1639,null,15561,null,2126,null,32673,null,2540,null,490521,null,10140,null,0400000US18,Indiana,18
1932251,null,2888,null,977314,null,2750,null,875668,null,5070,null,732064,null,7272,null,622087,null,6951,null,12955,null,1776,null,31610,null,2722,null,24963,null,2611,null,20023,null,2061,null,20426,null,2021,null,109401,null,4690,null,45300,null,3122,null,4667,null,1107,null,11787,null,1642,null,15743,null,1769,null,15507,null,2109,null,16397,null,1773,null,34203,null,2871,null,8173,null,1372,null,1817,null,676,null,3933,null,1030,null,4163,null,1014,null,5936,null,1278,null,10181,null,1262,null,101646,null,4544,null,954937,null,2832,null,802744,null,5265,null,546980,null,7358,null,454322,null,7204,null,11197,null,1529,null,29784,null,2369,null,21400,null,1840,null,14132,null,1914,null,16145,null,1801,null,197464,null,5745,null,99330,null,3957,null,6236,null,1275,null,23669,null,2397,null,25646,null,2490,null,20183,null,1981,null,22400,null,2246,null,58300,null,3224,null,15774,null,1631,null,1522,null,534,null,6571,null,1299,null,9894,null,1537,null,9139,null,1640,null,15400,null,1491,null,152193,null,4956,null,0400000US19,Iowa,19
1811659,null,3171,null,918677,null,3136,null,815892,null,5019,null,700827,null,6219,null,592321,null,6536,null,14315,null,1826,null,29691,null,2828,null,25339,null,2963,null,18970,null,2210,null,20191,null,2179,null,90119,null,4789,null,36329,null,3216,null,1943,null,624,null,9185,null,1877,null,14201,null,1778,null,12168,null,1863,null,16293,null,1985,null,24946,null,2282,null,7650,null,1334,null,504,null,296,null,1309,null,412,null,3149,null,844,null,4592,null,899,null,7742,null,1648,null,102785,null,4457,null,892982,null,2574,null,727849,null,6070,null,522428,null,5895,null,423669,null,6169,null,11057,null,1846,null,30309,null,2175,null,25100,null,2462,null,15515,null,2232,null,16778,null,2380,null,163275,null,5007,null,80791,null,4549,null,5112,null,994,null,17043,null,1937,null,21566,null,2100,null,18456,null,2058,null,20307,null,2207,null,42146,null,3098,null,10935,null,1323,null,1191,null,587,null,3619,null,775,null,6356,null,1149,null,6331,null,1181,null,13714,null,1599,null,165133,null,5520,null,0400000US20,Kansas,20
2815275,null,3477,null,1397163,null,3993,null,1092873,null,8075,null,927335,null,8985,null,763639,null,8905,null,16535,null,2141,null,44059,null,3520,null,42043,null,3761,null,30076,null,3235,null,30983,null,3255,null,137786,null,6382,null,50937,null,3245,null,4385,null,1164,null,15715,null,2681,null,19334,null,2284,null,20269,null,2480,null,27146,null,2949,null,27752,null,3031,null,7437,null,1726,null,805,null,486,null,1704,null,612,null,2778,null,813,null,4317,null,1140,null,10711,null,1963,null,304290,null,7416,null,1418112,null,4511,null,995318,null,9050,null,712680,null,9395,null,573691,null,8979,null,14027,null,2002,null,40607,null,2644,null,31792,null,3192,null,27188,null,2737,null,25375,null,2870,null,233187,null,7551,null,113301,null,5346,null,6895,null,1374,null,21402,null,2475,null,30704,null,2787,null,27683,null,2790,null,33202,null,2755,null,49451,null,4142,null,13319,null,2319,null,1494,null,597,null,3161,null,851,null,5797,null,1218,null,7864,null,1280,null,17816,null,2107,null,422794,null,9018,null,0400000US21,Kentucky,21
2895778,null,3858,null,1416267,null,3795,null,1127316,null,9509,null,968665,null,9570,null,804413,null,9683,null,17493,null,2602,null,42059,null,3311,null,41039,null,3098,null,34258,null,3329,null,29403,null,3189,null,129935,null,5864,null,49124,null,4109,null,2874,null,790,null,10575,null,1851,null,18548,null,2836,null,18936,null,2367,null,29878,null,2767,null,28716,null,2624,null,8017,null,1585,null,673,null,406,null,1214,null,546,null,2647,null,728,null,3936,null,976,null,12229,null,1760,null,288951,null,9410,null,1479511,null,3592,null,1032094,null,11213,null,765642,null,12456,null,624674,null,12394,null,11483,null,1520,null,37857,null,4210,null,34349,null,2972,null,26763,null,3031,null,30516,null,3139,null,217928,null,6930,null,92807,null,4988,null,4633,null,947,null,21670,null,2659,null,28367,null,3113,null,32695,null,2732,null,37756,null,3392,null,48524,null,3589,null,15138,null,1884,null,1670,null,539,null,4155,null,1276,null,5493,null,1379,null,6119,null,1109,null,15949,null,1959,null,447417,null,11403,null,0400000US22,Louisiana,22
876946,null,1920,null,432959,null,1793,null,368041,null,4086,null,310025,null,4436,null,249172,null,5068,null,5441,null,1091,null,15558,null,1913,null,16903,null,1927,null,13378,null,2154,null,9573,null,1395,null,46002,null,3012,null,18094,null,1766,null,974,null,399,null,3893,null,1077,null,8063,null,1345,null,6691,null,1230,null,8287,null,1321,null,12014,null,1501,null,2495,null,672,null,451,null,243,null,848,null,418,null,1339,null,501,null,2175,null,757,null,4706,null,864,null,64918,null,3390,null,443987,null,1509,null,350941,null,4788,null,224321,null,5469,null,183050,null,5087,null,4534,null,974,null,11910,null,1441,null,11210,null,1700,null,7785,null,1333,null,5832,null,1006,null,100348,null,4565,null,54770,null,3435,null,2685,null,611,null,8960,null,1279,null,11848,null,1499,null,11014,null,1508,null,11071,null,1413,null,26272,null,2252,null,5746,null,1079,null,347,null,181,null,3258,null,614,null,4125,null,914,null,3514,null,887,null,9282,null,1416,null,93046,null,4964,null,0400000US23,Maine,23
3778524,null,4418,null,1842989,null,3057,null,1572771,null,8938,null,1350281,null,10141,null,1157912,null,11700,null,21898,null,2697,null,52292,null,3284,null,45901,null,3615,null,35044,null,3697,null,37234,null,3196,null,175742,null,7473,null,66314,null,4530,null,6995,null,1491,null,16544,null,2395,null,24812,null,2599,null,24476,null,2585,null,36601,null,3234,null,46748,null,3482,null,11309,null,2023,null,1323,null,679,null,3567,null,938,null,5367,null,1339,null,6338,null,1232,null,18844,null,2148,null,270218,null,8617,null,1935535,null,3572,null,1546649,null,9416,null,1152761,null,10670,null,974079,null,12005,null,19778,null,2441,null,57253,null,3657,null,38899,null,2974,null,31199,null,3424,null,31553,null,3241,null,310470,null,8684,null,149112,null,6745,null,8843,null,1392,null,34655,null,2856,null,39139,null,3085,null,32532,null,2618,null,46189,null,3730,null,83418,null,4779,null,22937,null,2344,null,2356,null,767,null,7739,null,1322,null,9056,null,1376,null,13618,null,1818,null,27712,null,2445,null,388886,null,9078,null,0400000US24,Maryland,24
4376583,null,4060,null,2156595,null,3296,null,1840991,null,9981,null,1539817,null,10525,null,1276502,null,12056,null,34984,null,3364,null,66647,null,4499,null,67442,null,4539,null,47237,null,3673,null,47005,null,3505,null,230851,null,7523,null,90318,null,5261,null,7240,null,1685,null,23840,null,2541,null,32913,null,3133,null,30032,null,3142,null,46508,null,3649,null,70323,null,3749,null,14671,null,2089,null,1552,null,502,null,6007,null,1169,null,9223,null,1442,null,13410,null,2131,null,25460,null,2400,null,315604,null,9816,null,2219988,null,3125,null,1773367,null,9516,null,1153995,null,13285,null,947432,null,11969,null,24246,null,2348,null,63231,null,3865,null,43153,null,3176,null,35821,null,3714,null,40112,null,3386,null,488734,null,10609,null,258922,null,8050,null,15075,null,1936,null,58464,null,4412,null,55362,null,3414,null,46592,null,3458,null,54319,null,4068,null,130638,null,5079,null,32764,null,2924,null,3490,null,789,null,16011,null,2010,null,19612,null,2375,null,22460,null,2192,null,36301,null,2572,null,446621,null,10141,null,0400000US25,Massachusetts,25
