C16009_001E,C16009_001EA,C16009_001M,C16009_001MA,C16009_002E,C16009_002EA,C16009_002M,C16009_002MA,C16009_003E,C16009_003EA,C16009_003M,C16009_003MA,C16009_004E,C16009_004EA,C16009_004M,C16009_004MA,C16009_005E,C16009_005EA,C16009_005M,C16009_005MA,C16009_006E,C16009_006EA,C16009_006M,C16009_006MA,C16009_007E,C16009_007EA,C16009_007M,C16009_007MA,C16009_008E,C16009_008EA,C16009_008M,C16009_008MA,C16009_009E,C16009_009EA,C16009_009M,C16009_009MA,C16009_010E,C16009_010EA,C16009_010M,C16009_010MA,C16009_011E,C16009_011EA,C16009_011M,C16009_011MA,C16009_012E,C16009_012EA,C16009_012M,C16009_012MA,C16009_013E,C16009_013EA,C16009_013M,C16009_013MA,GEO_ID,NAME,state
2704228,null,2380,null,299387,null,11345,null,267465,null,10392,null,18035,null,3205,null,6637,null,2699,null,3227,null,1112,null,4023,null,2073,null,2404841,null,12163,null,2262845,null,12586,null,75707,null,4701,null,38082,null,4855,null,24014,null,2073,null,4193,null,1221,null,0400000US19,Iowa,19
2518411,null,2729,null,270214,null,10784,null,226327,null,9660,null,31669,null,4489,null,6162,null,1683,null,5347,null,1584,null,709,null,363,null,2248197,null,11352,null,2041763,null,12164,null,134832,null,6484,null,32800,null,3522,null,29364,null,2607,null,9438,null,3400,null,0400000US20,Kansas,20
3876338,null,2967,null,641718,null,18613,null,609482,null,17864,null,22386,null,3817,null,4754,null,1550,null,3602,null,1480,null,1494,null,1030,null,3234620,null,19349,null,3104733,null,18677,null,60400,null,4573,null,39294,null,4493,null,24908,null,3352,null,5285,null,1900,null,0400000US21,Kentucky,21
3986276,null,2652,null,654237,null,21257,null,602801,null,20365,null,22626,null,4279,null,21654,null,2628,null,4717,null,1381,null,2439,null,1365,null,3332039,null,21540,null,3059828,null,22465,null,90951,null,5813,null,133441,null,6524,null,39939,null,3604,null,7880,null,3255,null,0400000US22,Louisiana,22
1209453,null,1837,null,143760,null,7308,null,130852,null,6444,null,2335,null,1027,null,7026,null,1538,null,1146,null,579,null,2401,null,1239,null,1065693,null,7200,null,992942,null,8167,null,8821,null,1815,null,55433,null,4197,null,5033,null,1280,null,3464,null,1341,null,0400000US23,Maine,23
5128868,null,2367,null,399433,null,13347,null,330111,null,13684,null,33630,null,4731,null,18999,null,3813,null,11938,null,3010,null,4755,null,1280,null,4729435,null,13104,null,4017784,null,18870,null,255425,null,8997,null,211751,null,10766,null,159479,null,6480,null,84996,null,7791,null,0400000US24,Maryland,24
5894333,null,1933,null,575361,null,18741,null,370855,null,16537,null,112448,null,7836,null,54287,null,6352,null,29304,null,4515,null,8467,null,2368,null,5318972,null,18464,null,4281392,null,22061,null,321685,null,10188,null,487877,null,17557,null,173318,null,8173,null,54700,null,6433,null,0400000US25,Massachusetts,25
9155098,null,3266,null,1272439,null,21355,null,1119684,null,22779,null,64969,null,7565,null,29089,null,3340,null,16910,null,3015,null,41787,null,6670,null,7882659,null,21639,null,7230471,null,27251,null,195724,null,7898,null,247217,null,9825,null,108466,null,6172,null,100781,null,9483,null,0400000US26,Michigan,26
4738800,null,2521,null,443636,null,12654,null,359454,null,10225,null,30479,null,4153,null,11080,null,2106,null,23573,null,4827,null,19050,null,4014,null,4295164,null,13042,null,3922740,null,15713,null,137385,null,6582,null,89981,null,7154,null,96264,null,5217,null,48794,null,5784,null,0400000US27,Minnesota,27
2625769,null,2673,null,530827,null,20488,null,509883,null,19909,null,11934,null,2524,null,2999,null,1256,null,3282,null,1932,null,2729,null,1052,null,2094942,null,20831,null,2025096,null,21592,null,39291,null,4223,null,15620,null,2328,null,8569,null,1435,null,6366,null,1967,null,0400000US28,Mississippi,28
5349822,null,3546,null,678754,null,16260,null,625722,null,16116,null,31065,null,4369,null,11222,null,2133,null,5933,null,1819,null,4812,null,2531,null,4671068,null,16937,null,4426338,null,19215,null,103333,null,5873,null,80018,null,6434,null,47180,null,3771,null,14199,null,2987,null,0400000US29,Missouri,29
882019,null,1557,null,124656,null,7594,null,113973,null,7510,null,1646,null,563,null,4740,null,1499,null,1082,null,769,null,3215,null,1226,null,757363,null,7934,null,728012,null,7327,null,8909,null,1663,null,11632,null,1930,null,3311,null,916,null,5499,null,1251,null,0400000US30,Montana,30
1598831,null,2015,null,165067,null,8494,null,138366,null,7671,null,18853,null,3261,null,2411,null,1133,null,2530,null,978,null,2907,null,1508,null,1433764,null,8740,null,1314862,null,9859,null,78538,null,4612,null,21510,null,3332,null,13191,null,1666,null,5663,null,2044,null,0400000US31,Nebraska,31
2369819,null,2088,null,255902,null,13173,null,156738,null,10949,null,81621,null,9583,null,4484,null,1261,null,8347,null,2549,null,4712,null,2343,null,2113917,null,13659,null,1547819,null,16816,null,395881,null,13707,null,52330,null,5288,null,100262,null,5117,null,17625,null,4138,null,0400000US32,Nevada,32
1203439,null,1159,null,89025,null,7264,null,80077,null,6956,null,3424,null,1749,null,3993,null,1403,null,516,null,438,null,1015,null,956,null,1114414,null,7211,null,1030478,null,8866,null,20641,null,3083,null,47586,null,4954,null,12562,null,2009,null,3147,null,1362,null,0400000US33,New Hampshire,33
7953458,null,2213,null,661521,null,20216,null,407051,null,14618,null,177305,null,11833,null,48058,null,4906,null,18042,null,3396,null,11065,null,3297,null,7291937,null,20387,null,5308271,null,23370,null,947165,null,15721,null,622367,null,16020,null,321286,null,12025,null,92848,null,8078,null,0400000US34,New Jersey,34
1796085,null,2193,null,290000,null,12393,null,148609,null,9026,null,110151,null,9257,null,3246,null,1088,null,850,null,470,null,27144,null,3293,null,1506085,null,12793,null,1009665,null,16038,null,393616,null,12320,null,18762,null,2834,null,16004,null,2251,null,68038,null,4691,null,0400000US35,New Mexico,35
17781037,null,4248,null,2341267,null,35045,null,1356780,null,28973,null,578186,null,16971,null,242471,null,13471,null,120761,null,9595,null,43069,null,6878,null,15439770,null,35097,null,11226560,null,40850,null,1955639,null,22785,null,1385985,null,26967,null,665270,null,14273,null,206316,null,14389,null,0400000US36,New York,36
8308550,null,4833,null,1156878,null,29802,null,978708,null,25454,null,145706,null,11434,null,12244,null,2953,null,12993,null,3153,null,7227,null,2770,null,7151672,null,29910,null,6515979,null,28884,null,407559,null,13333,null,118126,null,8099,null,86594,null,6315,null,23414,null,4401,null,0400000US37,North Carolina,37
575168,null,1158,null,65752,null,5217,null,60616,null,5130,null,1749,null,905,null,2196,null,682,null,342,null,246,null,849,null,472,null,509416,null,5112,null,483260,null,5648,null,6644,null,994,null,15224,null,2188,null,2060,null,908,null,2228,null,691,null,0400000US38,North Dakota,38
10436780,null,4398,null,1321123,null,24794,null,1212413,null,24873,null,46663,null,4556,null,29417,null,4878,null,15719,null,2697,null,16911,null,3940,null,9115657,null,25526,null,8598628,null,29818,null,157043,null,7162,null,237222,null,12000,null,78146,null,4985,null,44618,null,5089,null,0400000US39,Ohio,39
3266757,null,2718,null,494881,null,16278,null,429920,null,14439,null,44775,null,5211,null,5810,null,1477,null,8804,null,2113,null,5572,null,1617,null,2771876,null,16164,null,2563161,null,14762,null,133103,null,6599,null,27364,null,3355,null,32785,null,3267,null,15463,null,2383,null,0400000US40,Oklahoma,40
3478232,null,2897,null,455420,null,15751,null,356825,null,12766,null,70621,null,8312,null,12196,null,3995,null,12528,null,2654,null,3250,null,1849,null,3022812,null,15682,null,2631652,null,17314,null,217816,null,10289,null,80109,null,7922,null,80607,null,5048,null,12628,null,2967,null,0400000US41,Oregon,41
11283710,null,3670,null,1315679,null,24112,null,1113798,null,23226,null,114030,null,8828,null,54646,null,5591,null,23118,null,3213,null,10087,null,2400,null,9968031,null,24272,null,9110528,null,26512,null,305516,null,11627,null,360438,null,13870,null,143823,null,6567,null,47726,null,5528,null,0400000US42,Pennsylvania,42
953647,null,1349,null,108243,null,7549,null,71132,null,7301,null,24523,null,3702,null,9125,null,2222,null,2586,null,1386,null,877,null,796,null,845404,null,7727,null,691289,null,8566,null,69485,null,4682,null,64447,null,5083,null,15587,null,2056,null,4596,null,1736,null,0400000US44,Rhode Island,44
4043315,null,3241,null,600927,null,19632,null,555007,null,18062,null,35538,null,5438,null,6555,null,2112,null,2478,null,1193,null,1349,null,1227,null,3442388,null,19709,null,3247057,null,19344,null,112830,null,7076,null,48768,null,5147,null,27808,null,3449,null,5925,null,1990,null,0400000US45,South Carolina,45
717453,null,1196,null,84369,null,6155,null,75075,null,5662,null,2682,null,1497,null,1684,null,927,null,347,null,314,null,4581,null,1185,null,633084,null,6212,null,599796,null,6156,null,11341,null,1647,null,13353,null,2841,null,2884,null,824,null,5710,null,1554,null,0400000US46,South Dakota,46
5648394,null,3658,null,829592,null,23945,null,755832,null,22444,null,49771,null,6030,null,9842,null,3862,null,5684,null,2052,null,8463,null,3776,null,4818802,null,23910,null,4567667,null,22959,null,130312,null,6271,null,57253,null,5432,null,45887,null,4374,null,17683,null,4816,null,0400000US47,Tennessee,47
21736654,null,5713,null,3240837,null,45332,null,1632719,null,30761,null,1483084,null,35653,null,50000,null,7194,null,54624,null,5730,null,20410,null,5287,null,18495817,null,46888,null,12709865,null,44829,null,4850308,null,42208,null,368813,null,12256,null,456237,null,12674,null,110594,null,9758,null,0400000US48,Texas,48
2428893,null,2142,null,226529,null,11471,null,172720,null,9422,null,37929,null,4903,null,4724,null,1208,null,7582,null,2783,null,3574,null,1555,null,2202364,null,11934,null,1917283,null,14075,null,184186,null,7848,null,47348,null,5335,null,40657,null,3933,null,12890,null,3303,null,0400000US49,Utah,49
567231,null,971,null,57992,null,4502,null,54405,null,4281,null,474,null,331,null,2437,null,741,null,412,null,326,null,264,null,326,null,509239,null,4559,null,483707,null,4782,null,4808,null,988,null,16970,null,2606,null,3285,null,1094,null,469,null,286,null,0400000US50,Vermont,50
7008330,null,3682,null,685496,null,22671,null,589524,null,21202,null,53257,null,5314,null,16919,null,4422,null,17271,null,3838,null,8525,null,3037,null,6322834,null,23578,null,5472888,null,24766,null,363905,null,10552,null,208574,null,11432,null,206977,null,7965,null,70490,null,8596,null,0400000US51,Virginia,51
5990287,null,3087,null,655073,null,18956,null,480566,null,16421,null,102113,null,8383,null,26595,null,4109,null,33632,null,4142,null,12167,null,3931,null,5335214,null,19422,null,4508698,null,20687,null,335438,null,9056,null,191336,null,10502,null,264269,null,7542,null,35473,null,4802,null,0400000US53,Washington,53
1665546,null,1901,null,269255,null,11491,null,263655,null,11494,null,3221,null,1257,null,1298,null,479,null,795,null,501,null,286,null,270,null,1396291,null,11904,null,1368335,null,11986,null,12538,null,1707,null,10191,null,2025,null,3990,null,1140,null,1237,null,798,null,0400000US54,West Virginia,54
5116495,null,2562,null,510568,null,16044,null,441408,null,13027,null,37058,null,4195,null,17831,null,3270,null,12605,null,2151,null,1666,null,814,null,4605927,null,16408,null,4261279,null,17894,null,178654,null,6065,null,96724,null,7034,null,58908,null,3965,null,10362,null,2224,null,0400000US55,Wisconsin,55
481014,null,1290,null,43216,null,4006,null,39393,null,3943,null,2293,null,872,null,732,null,439,null,457,null,484,null,341,null,407,null,437798,null,4037,null,413252,null,5238,null,16560,null,2469,null,4612,null,1156,null,1316,null,676,null,2058,null,980,null,0400000US56,Wyoming,56
3675745,null,2890,null,1614699,null,26750,null,73882,null,5515,null,1539643,null,26321,null,993,null,541,null,0,null,289,null,181,null,256,null,2061046,null,26751,null,104070,null,6635,null,1954790,null,27708,null,1438,null,575,null,220,null,200,null,528,null,531,null,0400000US72,Puerto Rico,72
