C25074_001E,C25074_001EA,C25074_001M,C25074_001MA,C25074_002E,C25074_002EA,C25074_002M,C25074_002MA,C25074_003E,C25074_003EA,C25074_003M,C25074_003MA,C25074_004E,C25074_004EA,C25074_004M,C25074_004MA,C25074_005E,C25074_005EA,C25074_005M,C25074_005MA,C25074_006E,C25074_006EA,C25074_006M,C25074_006MA,C25074_007E,C25074_007EA,C25074_007M,C25074_007MA,C25074_008E,C25074_008EA,C25074_008M,C25074_008MA,C25074_009E,C25074_009EA,C25074_009M,C25074_009MA,C25074_010E,C25074_010EA,C25074_010M,C25074_010MA,C25074_011E,C25074_011EA,C25074_011M,C25074_011MA,C25074_012E,C25074_012EA,C25074_012M,C25074_012MA,C25074_013E,C25074_013EA,C25074_013M,C25074_013MA,C25074_014E,C25074_014EA,C25074_014M,C25074_014MA,C25074_015E,C25074_015EA,C25074_015M,C25074_015MA,C25074_016E,C25074_016EA,C25074_016M,C25074_016MA,C25074_017E,C25074_017EA,C25074_017M,C25074_017MA,C25074_018E,C25074_018EA,C25074_018M,C25074_018MA,C25074_019E,C25074_019EA,C25074_019M,C25074_019MA,C25074_020E,C25074_020EA,C25074_020M,C25074_020MA,C25074_021E,C25074_021EA,C25074_021M,C25074_021MA,C25074_022E,C25074_022EA,C25074_022M,C25074_022MA,C25074_023E,C25074_023EA,C25074_023M,C25074_023MA,C25074_024E,C25074_024EA,C25074_024M,C25074_024MA,C25074_025E,C25074_025EA,C25074_025M,C25074_025MA,GEO_ID,NAME,state
339632,null,6031,null,47442,null,3424,null,2943,null,714,null,36460,null,3324,null,8039,null,1266,null,63992,null,3907,null,11055,null,1462,null,49121,null,3507,null,3816,null,858,null,86609,null,4074,null,42416,null,3170,null,38340,null,3215,null,5853,null,1044,null,60039,null,4135,null,46850,null,3903,null,9682,null,1833,null,3507,null,839,null,52182,null,4101,null,45732,null,3755,null,2936,null,864,null,3514,null,812,null,29368,null,2493,null,27256,null,2443,null,199,null,208,null,1913,null,516,null,0400000US20,Kansas,20
513748,null,9137,null,113520,null,5586,null,9125,null,1342,null,81947,null,4566,null,22448,null,2571,null,113815,null,5716,null,24257,null,2827,null,77806,null,4319,null,11752,null,1942,null,116693,null,5444,null,65542,null,4078,null,39472,null,3560,null,11679,null,2056,null,72543,null,4325,null,57555,null,4310,null,7869,null,1809,null,7119,null,1512,null,58288,null,4116,null,51862,null,3982,null,1389,null,694,null,5037,null,1098,null,38889,null,3268,null,34806,null,3241,null,571,null,446,null,3512,null,1026,null,0400000US21,Kentucky,21
511227,null,10638,null,99472,null,5357,null,6020,null,1361,null,67924,null,4559,null,25528,null,2891,null,101666,null,5456,null,13447,null,2209,null,74489,null,4676,null,13730,null,1973,null,113183,null,5626,null,37765,null,3696,null,61586,null,4546,null,13832,null,2494,null,77394,null,4628,null,53261,null,4087,null,13998,null,2068,null,10135,null,2037,null,68379,null,4512,null,57491,null,4325,null,3918,null,1095,null,6970,null,1336,null,51133,null,4489,null,44082,null,3886,null,693,null,455,null,6358,null,1464,null,0400000US22,Louisiana,22
151101,null,5055,null,25567,null,2215,null,3760,null,911,null,19167,null,1960,null,2640,null,618,null,36728,null,2959,null,8081,null,1441,null,25484,null,2487,null,3163,null,736,null,36967,null,2701,null,13234,null,1783,null,20612,null,2226,null,3121,null,883,null,22589,null,2529,null,16274,null,2038,null,4992,null,1301,null,1323,null,504,null,18546,null,2090,null,16390,null,1929,null,1053,null,618,null,1103,null,587,null,10704,null,1723,null,9302,null,1649,null,133,null,173,null,1269,null,504,null,0400000US23,Maine,23
638959,null,10396,null,73282,null,4262,null,8345,null,1593,null,52718,null,3587,null,12219,null,1948,null,68413,null,4590,null,10496,null,1704,null,55392,null,4359,null,2525,null,804,null,118732,null,5896,null,20216,null,2252,null,93713,null,5949,null,4803,null,1112,null,113889,null,6142,null,49322,null,3945,null,61107,null,4928,null,3460,null,869,null,125281,null,5641,null,90052,null,4960,null,31163,null,3199,null,4066,null,1080,null,139362,null,6216,null,129465,null,5956,null,5757,null,1178,null,4140,null,1031,null,0400000US24,Maryland,24
874999,null,11805,null,127682,null,5463,null,17005,null,2258,null,92940,null,5092,null,17737,null,2065,null,143242,null,5959,null,32772,null,2893,null,104086,null,5304,null,6384,null,1180,null,159163,null,6654,null,36691,null,3286,null,114767,null,6506,null,7705,null,1335,null,124728,null,4845,null,59798,null,3869,null,59998,null,3776,null,4932,null,1201,null,142872,null,6254,null,109849,null,5686,null,28897,null,3132,null,4126,null,1249,null,177312,null,7097,null,165008,null,6944,null,6439,null,1368,null,5865,null,1113,null,0400000US25,Massachusetts,25
991446,null,13127,null,190841,null,7284,null,12048,null,1804,null,143593,null,6235,null,35200,null,3120,null,208621,null,7465,null,29581,null,2424,null,168779,null,6677,null,10261,null,1343,null,234478,null,7317,null,91331,null,5273,null,131033,null,6532,null,12114,null,1765,null,150197,null,6770,null,110843,null,5726,null,30767,null,2955,null,8587,null,1391,null,125821,null,6510,null,111562,null,6057,null,8338,null,1436,null,5921,null,820,null,81488,null,4959,null,74949,null,4552,null,1406,null,600,null,5133,null,1172,null,0400000US26,Michigan,26
529510,null,8714,null,80331,null,4678,null,8771,null,1397,null,61642,null,4524,null,9918,null,1418,null,105557,null,4514,null,21506,null,2190,null,80441,null,4029,null,3610,null,699,null,122995,null,5589,null,43250,null,2928,null,74188,null,4296,null,5557,null,930,null,90109,null,4275,null,64691,null,3763,null,20821,null,2178,null,4597,null,794,null,76296,null,4614,null,65959,null,4394,null,7462,null,1465,null,2875,null,615,null,54222,null,3504,null,50538,null,3479,null,1009,null,505,null,2675,null,607,null,0400000US27,Minnesota,27
327232,null,9164,null,73227,null,4978,null,3061,null,860,null,48582,null,3680,null,21584,null,3098,null,75426,null,5248,null,10597,null,1382,null,52768,null,4631,null,12061,null,1957,null,73821,null,4238,null,30552,null,3235,null,32024,null,3211,null,11245,null,2072,null,45908,null,3810,null,33361,null,3604,null,6566,null,1720,null,5981,null,1240,null,34678,null,3149,null,29688,null,2987,null,547,null,295,null,4443,null,1061,null,24172,null,3133,null,19488,null,2911,null,93,null,160,null,4591,null,1193,null,0400000US28,Mississippi,28
696592,null,11799,null,107866,null,4769,null,8459,null,1423,null,78448,null,4340,null,20959,null,2144,null,144036,null,5917,null,22670,null,2069,null,110323,null,5426,null,11043,null,1609,null,172185,null,6731,null,83426,null,5029,null,78374,null,4489,null,10385,null,1330,null,121512,null,5362,null,99026,null,4941,null,15522,null,2040,null,6964,null,1160,null,90529,null,4783,null,82042,null,4468,null,2251,null,668,null,6236,null,1162,null,60464,null,4837,null,55924,null,4732,null,1089,null,543,null,3451,null,800,null,0400000US29,Missouri,29
118244,null,4595,null,17207,null,2027,null,1277,null,471,null,12405,null,1865,null,3525,null,848,null,24644,null,2156,null,4641,null,1131,null,17723,null,1894,null,2280,null,615,null,31581,null,2694,null,15802,null,1863,null,12950,null,1931,null,2829,null,822,null,20098,null,2250,null,14582,null,1991,null,3331,null,1097,null,2185,null,640,null,14575,null,1945,null,11735,null,1705,null,1336,null,620,null,1504,null,462,null,10139,null,1669,null,8649,null,1543,null,55,null,94,null,1435,null,535,null,0400000US30,Montana,30
216152,null,5236,null,28576,null,2420,null,2578,null,735,null,21721,null,2097,null,4277,null,912,null,42735,null,3076,null,7607,null,1417,null,32410,null,2810,null,2718,null,660,null,58024,null,3683,null,31751,null,2728,null,22770,null,2739,null,3503,null,666,null,36421,null,2574,null,29853,null,2175,null,3949,null,996,null,2619,null,479,null,31213,null,2678,null,28330,null,2627,null,685,null,331,null,2198,null,513,null,19183,null,2138,null,17559,null,2062,null,0,null,221,null,1624,null,573,null,0400000US31,Nebraska,31
384431,null,8328,null,34669,null,3518,null,1198,null,529,null,25814,null,3238,null,7657,null,1628,null,43961,null,3501,null,3471,null,877,null,38668,null,3266,null,1822,null,649,null,81610,null,4988,null,11783,null,2072,null,68031,null,4313,null,1796,null,787,null,70699,null,4561,null,36556,null,3424,null,32268,null,3343,null,1875,null,634,null,77886,null,4139,null,60438,null,4322,null,14758,null,2328,null,2690,null,919,null,75606,null,4556,null,71478,null,4530,null,2487,null,917,null,1641,null,805,null,0400000US32,Nevada,32
139836,null,5203,null,15063,null,2197,null,1997,null,793,null,10328,null,1823,null,2738,null,916,null,22624,null,2451,null,3948,null,884,null,17208,null,2270,null,1468,null,553,null,30976,null,3274,null,7053,null,1374,null,22802,null,2687,null,1121,null,419,null,23263,null,2385,null,13836,null,1876,null,8760,null,1767,null,667,null,384,null,25478,null,2733,null,21280,null,2525,null,3412,null,990,null,786,null,358,null,22432,null,2675,null,21138,null,2559,null,293,null,333,null,1001,null,446,null,0400000US33,New Hampshire,33
1040038,null,10046,null,122305,null,5853,null,12151,null,1793,null,86317,null,5091,null,23837,null,2910,null,141303,null,6054,null,20104,null,2490,null,115707,null,6058,null,5492,null,1297,null,185485,null,6670,null,24754,null,2361,null,153648,null,6398,null,7083,null,1702,null,164801,null,7704,null,72608,null,4792,null,88542,null,5796,null,3651,null,1143,null,191292,null,7155,null,146096,null,6160,null,39601,null,3125,null,5595,null,1190,null,234852,null,8623,null,217388,null,8270,null,10211,null,1750,null,7253,null,1089,null,0400000US34,New Jersey,34
228545,null,5316,null,34991,null,2597,null,2379,null,772,null,25116,null,2388,null,7496,null,1341,null,48812,null,3745,null,6263,null,1219,null,38439,null,3368,null,4110,null,1036,null,53893,null,3458,null,23842,null,2735,null,26050,null,2948,null,4001,null,1044,null,36062,null,3011,null,26292,null,2578,null,6314,null,1385,null,3456,null,1010,null,31476,null,2861,null,27520,null,2652,null,1581,null,759,null,2375,null,684,null,23311,null,2688,null,21283,null,2643,null,123,null,152,null,1905,null,574,null,0400000US35,New Mexico,35
3191107,null,22691,null,474403,null,11817,null,36092,null,3138,null,364759,null,10794,null,73552,null,4502,null,503157,null,9789,null,71494,null,4788,null,414499,null,9417,null,17164,null,2044,null,581145,null,13481,null,154296,null,6763,null,404992,null,10588,null,21857,null,2620,null,451444,null,11723,null,243441,null,8789,null,191333,null,6881,null,16670,null,2353,null,515709,null,10674,null,387871,null,10026,null,110323,null,5371,null,17515,null,2311,null,665249,null,14087,null,602660,null,13531,null,41759,null,3530,null,20830,null,2659,null,0400000US36,New York,36
1144018,null,14306,null,185239,null,6597,null,13557,null,2066,null,130904,null,5735,null,40778,null,3676,null,214978,null,8697,null,27079,null,2623,null,166033,null,8229,null,21866,null,2651,null,277977,null,8421,null,116929,null,5244,null,142082,null,6337,null,18966,null,2582,null,195168,null,8197,null,154634,null,6775,null,29742,null,2961,null,10792,null,2046,null,163400,null,7542,null,144817,null,6914,null,7850,null,1626,null,10733,null,1872,null,107256,null,5534,null,98800,null,5310,null,2021,null,699,null,6435,null,1328,null,0400000US37,North Carolina,37
91751,null,3244,null,13531,null,1692,null,1769,null,543,null,10321,null,1575,null,1441,null,525,null,18783,null,2002,null,4509,null,897,null,12747,null,1512,null,1527,null,540,null,24956,null,2342,null,15846,null,1917,null,6812,null,1338,null,2298,null,674,null,16772,null,1764,null,14447,null,1808,null,1366,null,636,null,959,null,349,null,11719,null,1463,null,10105,null,1401,null,225,null,200,null,1389,null,470,null,5990,null,968,null,4839,null,823,null,62,null,100,null,1089,null,438,null,0400000US38,North Dakota,38
1395528,null,15973,null,262501,null,8956,null,25254,null,2392,null,186378,null,7973,null,50869,null,3985,null,278897,null,8962,null,42946,null,3305,null,219320,null,8553,null,16631,null,1765,null,339096,null,8666,null,152035,null,6300,null,170535,null,6538,null,16526,null,1917,null,210660,null,7432,null,172068,null,6982,null,29509,null,2897,null,9083,null,1256,null,190008,null,8094,null,171608,null,8008,null,8414,null,1498,null,9986,null,1640,null,114366,null,5277,null,106126,null,5472,null,1655,null,529,null,6585,null,1291,null,0400000US39,Ohio,39
461234,null,8662,null,77454,null,4418,null,4910,null,1022,null,57035,null,3751,null,15509,null,1818,null,98955,null,4442,null,18476,null,2270,null,72601,null,4168,null,7878,null,1237,null,113392,null,5480,null,57684,null,4589,null,44728,null,3506,null,10980,null,1633,null,74475,null,5020,null,60885,null,4852,null,8461,null,1538,null,5129,null,788,null,61850,null,4400,null,54483,null,3724,null,1494,null,617,null,5873,null,1246,null,35108,null,3496,null,31220,null,3158,null,346,null,291,null,3542,null,1020,null,0400000US40,Oklahoma,40
525957,null,8894,null,76176,null,4723,null,4660,null,1177,null,60526,null,4128,null,10990,null,1648,null,97672,null,5268,null,11607,null,1911,null,82277,null,5075,null,3788,null,726,null,122189,null,5521,null,41416,null,3193,null,76139,null,4538,null,4634,null,1090,null,87820,null,5162,null,63564,null,4384,null,21632,null,2434,null,2624,null,845,null,87118,null,5016,null,75247,null,4962,null,7457,null,1128,null,4414,null,1089,null,54982,null,3848,null,51221,null,3738,null,1464,null,658,null,2297,null,784,null,0400000US41,Oregon,41
1429737,null,14379,null,229856,null,8099,null,22059,null,2415,null,171727,null,6897,null,36070,null,3246,null,278643,null,7838,null,47795,null,3540,null,209177,null,7101,null,21671,null,2519,null,321462,null,8863,null,130337,null,6542,null,171403,null,5955,null,19722,null,1968,null,231724,null,6525,null,167847,null,5593,null,50372,null,3396,null,13505,null,1691,null,214744,null,6911,null,185704,null,6234,null,16608,null,2228,null,12432,null,1547,null,153308,null,6170,null,141289,null,5967,null,3904,null,1090,null,8115,null,1283,null,0400000US42,Pennsylvania,42
149968,null,4868,null,26458,null,2527,null,4215,null,951,null,17771,null,2040,null,4472,null,1182,null,27293,null,2813,null,7589,null,1189,null,19246,null,2444,null,458,null,330,null,30457,null,3124,null,8416,null,1664,null,21090,null,2422,null,951,null,417,null,22835,null,2932,null,13246,null,2125,null,8976,null,1768,null,613,null,455,null,23025,null,2557,null,20120,null,2494,null,2039,null,754,null,866,null,529,null,19900,null,2410,null,18626,null,2267,null,568,null,362,null,706,null,482,null,0400000US44,Rhode Island,44
500792,null,10522,null,92449,null,5422,null,5769,null,1217,null,59334,null,4064,null,27346,null,3365,null,97244,null,5954,null,11797,null,1829,null,74176,null,5278,null,11271,null,1980,null,116792,null,5695,null,51137,null,4205,null,54512,null,3960,null,11143,null,1770,null,78659,null,4822,null,61108,null,4150,null,11039,null,1997,null,6512,null,1305,null,68785,null,4608,null,57493,null,4117,null,4567,null,1102,null,6725,null,1652,null,46863,null,3378,null,41626,null,3192,null,781,null,348,null,4456,null,1030,null,0400000US45,South Carolina,45
98531,null,3501,null,15022,null,1463,null,1781,null,540,null,10952,null,1250,null,2289,null,628,null,21620,null,2082,null,6245,null,1140,null,13347,null,1498,null,2028,null,623,null,26096,null,2195,null,15471,null,1838,null,8670,null,1577,null,1955,null,578,null,15047,null,1874,null,11770,null,1592,null,1176,null,562,null,2101,null,679,null,13918,null,2043,null,12869,null,2005,null,225,null,287,null,824,null,273,null,6828,null,1207,null,5890,null,1188,null,0,null,223,null,938,null,373,null,0400000US46,South Dakota,46
734546,null,11657,null,136253,null,6312,null,11260,null,1795,null,93842,null,5968,null,31151,null,2630,null,157226,null,7011,null,25295,null,2280,null,117728,null,6012,null,14203,null,2230,null,177387,null,6780,null,81774,null,4837,null,81992,null,4852,null,13621,null,1896,null,120553,null,5341,null,94859,null,4621,null,17166,null,2267,null,8528,null,1596,null,85879,null,4731,null,76772,null,4656,null,3850,null,1116,null,5257,null,1034,null,57248,null,4390,null,52151,null,3997,null,945,null,492,null,4152,null,944,null,0400000US47,Tennessee,47
2956395,null,22182,null,416479,null,8904,null,25151,null,2620,null,291490,null,8364,null,99838,null,5719,null,511204,null,11990,null,45257,null,3479,null,431093,null,11170,null,34854,null,2688,null,700304,null,13527,null,237955,null,9222,null,423854,null,11705,null,38495,null,3325,null,490153,null,10557,null,353596,null,10178,null,113323,null,6209,null,23234,null,2546,null,459493,null,11552,null,402068,null,10728,null,36001,null,3149,null,21424,null,2466,null,378762,null,10936,null,358971,null,10611,null,3537,null,1052,null,16254,null,2134,null,0400000US48,Texas,48
241573,null,6496,null,23703,null,2630,null,1681,null,696,null,18387,null,2423,null,3635,null,919,null,38893,null,3219,null,5291,null,985,null,31495,null,3048,null,2107,null,698,null,54554,null,3369,null,19713,null,2266,null,31738,null,2677,null,3103,null,964,null,49677,null,3134,null,37178,null,3212,null,11142,null,2186,null,1357,null,528,null,44599,null,3380,null,38547,null,3406,null,3816,null,977,null,2236,null,675,null,30147,null,2718,null,27873,null,2419,null,578,null,398,null,1696,null,691,null,0400000US49,Utah,49
69599,null,2991,null,10176,null,1429,null,857,null,408,null,7799,null,1225,null,1520,null,526,null,13414,null,1412,null,2574,null,702,null,9547,null,1308,null,1293,null,467,null,17444,null,1678,null,5308,null,997,null,10950,null,1489,null,1186,null,448,null,12018,null,1426,null,7798,null,1249,null,3281,null,753,null,939,null,483,null,10530,null,1599,null,8658,null,1422,null,1253,null,585,null,619,null,260,null,6017,null,1004,null,5159,null,939,null,200,null,186,null,658,null,330,null,0400000US50,Vermont,50
926814,null,11363,null,110174,null,6020,null,10336,null,1485,null,78330,null,4597,null,21508,null,2896,null,137776,null,6934,null,17777,null,2054,null,107750,null,5904,null,12249,null,2040,null,174217,null,7126,null,50292,null,3993,null,113533,null,5810,null,10392,null,1584,null,154927,null,7267,null,83538,null,5630,null,62235,null,4344,null,9154,null,1539,null,165226,null,6805,null,125492,null,5288,null,31625,null,3443,null,8109,null,1514,null,184494,null,7096,null,164607,null,6436,null,11620,null,2058,null,8267,null,1584,null,0400000US51,Virginia,51
884489,null,12140,null,107658,null,4923,null,12057,null,1998,null,80568,null,4374,null,15033,null,1884,null,131262,null,5932,null,17385,null,2241,null,109421,null,5256,null,4456,null,1088,null,192392,null,6764,null,53601,null,3579,null,130542,null,5810,null,8249,null,1242,null,158055,null,5741,null,95930,null,5038,null,56154,null,3678,null,5971,null,1337,null,155285,null,6479,null,126933,null,6346,null,23480,null,2631,null,4872,null,1103,null,139837,null,7426,null,131328,null,7070,null,4122,null,1054,null,4387,null,990,null,0400000US53,Washington,53
