C19101A_001E,C19101A_001EA,C19101A_001M,C19101A_001MA,C19101A_002E,C19101A_002EA,C19101A_002M,C19101A_002MA,C19101A_003E,C19101A_003EA,C19101A_003M,C19101A_003MA,C19101A_004E,C19101A_004EA,C19101A_004M,C19101A_004MA,C19101A_005E,C19101A_005EA,C19101A_005M,C19101A_005MA,C19101A_006E,C19101A_006EA,C19101A_006M,C19101A_006MA,C19101A_007E,C19101A_007EA,C19101A_007M,C19101A_007MA,C19101A_008E,C19101A_008EA,C19101A_008M,C19101A_008MA,C19101A_009E,C19101A_009EA,C19101A_009M,C19101A_009MA,C19101A_010E,C19101A_010EA,C19101A_010M,C19101A_010MA,C19101A_011E,C19101A_011EA,C19101A_011M,C19101A_011MA,GEO_ID,NAME,state
1558081,null,14467,null,47390,null,4480,null,39678,null,3984,null,107254,null,5681,null,126509,null,5553,null,203100,null,6949,null,325145,null,8894,null,241231,null,7627,null,257660,null,8014,null,100936,null,5251,null,109178,null,4511,null,0400000US13,Georgia,13
92447,null,2961,null,2861,null,990,null,1213,null,586,null,3695,null,857,null,5839,null,1213,null,11434,null,1603,null,17348,null,2169,null,15815,null,1874,null,19848,null,2059,null,6365,null,1093,null,8029,null,1285,null,0400000US15,Hawaii,15
373820,null,6449,null,14341,null,2306,null,11663,null,1967,null,32726,null,2978,null,41441,null,3203,null,62868,null,3218,null,92230,null,4217,null,52974,null,3066,null,44749,null,3102,null,11309,null,1348,null,9519,null,1246,null,0400000US16,Idaho,16
2386648,null,15961,null,61313,null,4203,null,49838,null,2936,null,138091,null,6070,null,174469,null,6474,null,283761,null,8021,null,487379,null,10195,null,398457,null,9872,null,441816,null,8390,null,172044,null,5854,null,179480,null,5931,null,0400000US17,Illinois,17
1453411,null,13202,null,54149,null,3880,null,37033,null,2919,null,105719,null,4790,null,140050,null,5931,null,214400,null,7280,null,338275,null,8943,null,243382,null,6762,null,213684,null,6623,null,57526,null,3370,null,49193,null,2938,null,0400000US18,Indiana,18
750042,null,7365,null,21762,null,2551,null,18086,null,2232,null,54365,null,2589,null,65478,null,3497,null,115731,null,4347,null,185687,null,5047,null,128935,null,4695,null,105193,null,4059,null,29734,null,2347,null,25071,null,1976,null,0400000US19,Iowa,19
651081,null,7998,null,16206,null,1709,null,16623,null,2044,null,43899,null,3413,null,58078,null,3606,null,96453,null,4297,null,148132,null,5244,null,113018,null,4489,null,98841,null,3913,null,32943,null,2735,null,26888,null,2106,null,0400000US20,Kansas,20
1022708,null,11049,null,60499,null,4301,null,43917,null,3488,null,103306,null,4653,null,110507,null,4328,null,157894,null,5184,null,216216,null,6708,null,148547,null,4965,null,119115,null,4914,null,32601,null,2515,null,30106,null,2444,null,0400000US21,Kentucky,21
746336,null,7627,null,26632,null,2731,null,18912,null,2325,null,60213,null,4034,null,64354,null,3703,null,101857,null,4408,null,156282,null,6428,null,121635,null,4398,null,122635,null,5050,null,37568,null,2801,null,36248,null,2790,null,0400000US22,Louisiana,22
333183,null,6143,null,11952,null,1584,null,10806,null,1627,null,29506,null,2565,null,36478,null,2579,null,49413,null,3155,null,79180,null,3719,null,51229,null,2536,null,41482,null,2664,null,13395,null,1520,null,9742,null,1317,null,0400000US23,Maine,23
896768,null,8391,null,16197,null,2288,null,11505,null,1895,null,33949,null,3252,null,44133,null,3069,null,80177,null,4667,null,151932,null,5581,null,144194,null,5553,null,204267,null,6682,null,105115,null,4122,null,105299,null,4092,null,0400000US24,Maryland,24
1321537,null,10456,null,34492,null,3477,null,25503,null,2898,null,63402,null,3665,null,75407,null,4367,null,125799,null,5257,null,229961,null,7860,null,214286,null,6386,null,286617,null,6791,null,130320,null,5495,null,135750,null,4701,null,0400000US25,Massachusetts,25
2102192,null,12894,null,74699,null,4155,null,57891,null,3723,null,145498,null,5649,null,186637,null,5734,null,313884,null,8020,null,461753,null,10179,null,341149,null,6678,null,326030,null,6408,null,104211,null,4355,null,90440,null,3319,null,0400000US26,Michigan,26
1219892,null,9774,null,25871,null,2297,null,23287,null,2014,null,64887,null,3764,null,84633,null,4065,null,150697,null,4581,null,272312,null,5843,null,221161,null,5670,null,225287,null,5376,null,79431,null,3508,null,72326,null,3312,null,0400000US27,Minnesota,27
480435,null,6278,null,17622,null,2800,null,16374,null,2249,null,45485,null,3047,null,48883,null,3070,null,74932,null,3690,null,106637,null,5212,null,72733,null,4198,null,62747,null,3858,null,18174,null,1785,null,16848,null,2110,null,0400000US28,Mississippi,28
1322289,null,10470,null,47196,null,3239,null,37878,null,3266,null,103535,null,5122,null,128019,null,5505,null,198288,null,5984,null,299477,null,8926,null,214491,null,6363,null,189599,null,5039,null,54793,null,3229,null,49013,null,2711,null,0400000US29,Missouri,29
220698,null,4099,null,8369,null,1699,null,6567,null,1057,null,19431,null,2011,null,22142,null,2063,null,35034,null,2441,null,52735,null,2900,null,33939,null,2494,null,27829,null,2399,null,6989,null,1203,null,7663,null,1206,null,0400000US30,Montana,30
418567,null,6025,null,8783,null,1372,null,8848,null,1345,null,29648,null,2476,null,37280,null,2573,null,61165,null,3255,null,105779,null,3950,null,73878,null,3169,null,61660,null,3014,null,15824,null,1412,null,15702,null,1389,null,0400000US31,Nebraska,31
486016,null,7829,null,15017,null,2186,null,9742,null,1721,null,32096,null,3269,null,41033,null,3069,null,69664,null,3718,null,106370,null,4923,null,81456,null,4528,null,80547,null,4519,null,26366,null,2683,null,23725,null,2084,null,0400000US32,Nevada,32
331378,null,5319,null,7359,null,1431,null,6221,null,1226,null,18291,null,2296,null,21434,null,2110,null,37702,null,2918,null,68898,null,3733,null,58163,null,3369,null,66939,null,3458,null,26102,null,2161,null,20269,null,1906,null,0400000US33,New Hampshire,33
1581397,null,13022,null,28153,null,2642,null,21652,null,2387,null,64910,null,4732,null,86599,null,5286,null,150007,null,6780,null,260572,null,7462,null,242778,null,6840,null,363305,null,6522,null,172013,null,5684,null,191408,null,5501,null,0400000US34,New Jersey,34
371608,null,6178,null,16377,null,2239,null,15095,null,2117,null,39669,null,3439,null,39664,null,3720,null,56278,null,3512,null,68795,null,3600,null,52396,null,3444,null,51397,null,2776,null,18829,null,1854,null,13108,null,1600,null,0400000US35,New Mexico,35
3218834,null,16181,null,96204,null,4570,null,80353,null,4411,null,201065,null,6834,null,226265,null,6340,null,372352,null,9292,null,595025,null,9771,null,486150,null,9251,null,595446,null,11056,null,260539,null,7912,null,305435,null,6851,null,0400000US36,New York,36
1762242,null,12407,null,57589,null,4461,null,46315,null,3156,null,129823,null,5846,null,159664,null,6991,null,253501,null,8220,null,387934,null,8590,null,271781,null,8160,null,269408,null,7260,null,93460,null,4567,null,92767,null,4476,null,0400000US37,North Carolina,37
159450,null,3360,null,4818,null,894,null,4214,null,889,null,11234,null,1319,null,13602,null,1419,null,25837,null,1877,null,36616,null,2329,null,29039,null,1901,null,22679,null,1632,null,6033,null,878,null,5378,null,997,null,0400000US38,North Dakota,38
2534408,null,12908,null,95984,null,5092,null,67838,null,4002,null,170281,null,6564,null,230490,null,7116,null,379008,null,9096,null,586637,null,9833,null,402474,null,8725,null,379756,null,6888,null,120718,null,4657,null,101222,null,3679,null,0400000US39,Ohio,39
738768,null,6635,null,29716,null,2677,null,24349,null,2142,null,68027,null,4212,null,74267,null,3741,null,115337,null,4507,null,168430,null,5745,null,107665,null,4395,null,97489,null,4190,null,28156,null,2197,null,25332,null,1982,null,0400000US40,Oklahoma,40
840344,null,9388,null,31263,null,2760,null,26712,null,2804,null,66577,null,3748,null,78347,null,4520,null,117501,null,5522,null,188914,null,6021,null,128817,null,4807,null,128942,null,5377,null,38620,null,2736,null,34651,null,2267,null,0400000US41,Oregon,41
2769864,null,12394,null,80853,null,4490,null,67236,null,3366,null,186011,null,5768,null,247691,null,6717,null,382440,null,7158,null,609826,null,9230,null,441554,null,7502,null,454379,null,8473,null,152727,null,5430,null,147147,null,5330,null,0400000US42,Pennsylvania,42
209328,null,4730,null,4957,null,1130,null,3603,null,899,null,11710,null,1545,null,15251,null,1870,null,25039,null,2146,null,39450,null,2822,null,36844,null,2633,null,44155,null,2949,null,15347,null,1981,null,12972,null,1814,null,0400000US44,Rhode Island,44
817335,null,8835,null,28079,null,2770,null,19511,null,2275,null,60725,null,3813,null,72073,null,3629,null,119405,null,4286,null,182739,null,5828,null,139314,null,5248,null,121533,null,5208,null,40150,null,3199,null,33806,null,2768,null,0400000US45,South Carolina,45
186892,null,3355,null,5025,null,950,null,4395,null,989,null,13209,null,1590,null,18300,null,1771,null,28809,null,2265,null,48923,null,2989,null,33242,null,2029,null,21393,null,1902,null,6915,null,1205,null,6681,null,1030,null,0400000US46,South Dakota,46
1340292,null,10806,null,57405,null,3670,null,46142,null,3457,null,122615,null,6081,null,137486,null,5679,null,210150,null,6653,null,294806,null,6754,null,192497,null,7046,null,166764,null,6244,null,55165,null,2730,null,57262,null,3172,null,0400000US47,Tennessee,47
4445358,null,23221,null,175977,null,6624,null,144970,null,5750,null,400031,null,9980,null,409835,null,10025,null,594281,null,12277,null,850357,null,12252,null,649534,null,13284,null,682344,null,11297,null,266153,null,7834,null,271876,null,7774,null,0400000US48,Texas,48
589150,null,7203,null,13189,null,2084,null,12553,null,1764,null,36511,null,3023,null,49022,null,3278,null,88014,null,4059,null,143950,null,4479,null,98422,null,3913,null,96347,null,3932,null,27826,null,2024,null,23316,null,2277,null,0400000US49,Utah,49
156229,null,3293,null,5363,null,1107,null,3816,null,918,null,9516,null,1194,null,14666,null,1413,null,22103,null,1606,null,37374,null,2162,null,26529,null,2153,null,24191,null,1918,null,7093,null,1042,null,5578,null,825,null,0400000US50,Vermont,50
1471403,null,11554,null,36216,null,4135,null,28059,null,2469,null,76258,null,4058,null,101493,null,5760,null,166236,null,6206,null,273903,null,6923,null,226611,null,7440,null,284257,null,7977,null,131019,null,5293,null,147351,null,4649,null,0400000US51,Virginia,51
1370194,null,12426,null,39387,null,3357,null,29076,null,2848,null,79767,null,4518,null,98388,null,5593,null,170604,null,6014,null,294039,null,8142,null,229935,null,6598,null,252684,null,6455,null,92206,null,4325,null,84108,null,3936,null,0400000US53,Washington,53
471360,null,6935,null,28433,null,2758,null,20450,null,2353,null,51328,null,3720,null,57501,null,3595,null,81008,null,4236,null,106792,null,4408,null,61710,null,3675,null,45276,null,2697,null,10610,null,1759,null,8252,null,1425,null,0400000US54,West Virginia,54
1335785,null,9546,null,31815,null,3034,null,24847,null,1926,null,80538,null,3571,null,115102,null,4098,null,185242,null,5451,null,316412,null,7330,null,248240,null,6252,null,225409,null,6191,null,57055,null,2634,null,51125,null,2665,null,0400000US55,Wisconsin,55
127414,null,3175,null,3564,null,843,null,2347,null,908,null,7949,null,1238,null,10500,null,1698,null,18466,null,1778,null,28585,null,2127,null,20967,null,2210,null,23441,null,2048,null,6884,null,1123,null,4711,null,952,null,0400000US56,Wyoming,56
665775,null,9543,null,158956,null,5189,null,78540,null,4101,null,125542,null,4572,null,89476,null,3880,null,85835,null,4064,null,71301,null,3996,null,26169,null,2250,null,19097,null,1759,null,5389,null,1081,null,5470,null,1019,null,0400000US72,Puerto Rico,72
