B18104_001E,B18104_001EA,B18104_001M,B18104_001MA,B18104_002E,B18104_002EA,B18104_002M,B18104_002MA,B18104_003E,B18104_003EA,B18104_003M,B18104_003MA,B18104_004E,B18104_004EA,B18104_004M,B18104_004MA,B18104_005E,B18104_005EA,B18104_005M,B18104_005MA,B18104_006E,B18104_006EA,B18104_006M,B18104_006MA,B18104_007E,B18104_007EA,B18104_007M,B18104_007MA,B18104_008E,B18104_008EA,B18104_008M,B18104_008MA,B18104_009E,B18104_009EA,B18104_009M,B18104_009MA,B18104_010E,B18104_010EA,B18104_010M,B18104_010MA,B18104_011E,B18104_011EA,B18104_011M,B18104_011MA,B18104_012E,B18104_012EA,B18104_012M,B18104_012MA,B18104_013E,B18104_013EA,B18104_013M,B18104_013MA,B18104_014E,B18104_014EA,B18104_014M,B18104_014MA,B18104_015E,B18104_015EA,B18104_015M,B18104_015MA,B18104_016E,B18104_016EA,B18104_016M,B18104_016MA,B18104_017E,B18104_017EA,B18104_017M,B18104_017MA,B18104_018E,B18104_018EA,B18104_018M,B18104_018MA,B18104_019E,B18104_019EA,B18104_019M,B18104_019MA,B18104_020E,B18104_020EA,B18104_020M,B18104_020MA,B18104_021E,B18104_021EA,B18104_021M,B18104_021MA,B18104_022E,B18104_022EA,B18104_022M,B18104_022MA,B18104_023E,B18104_023EA,B18104_023M,B18104_023MA,B18104_024E,B18104_024EA,B18104_024M,B18104_024MA,B18104_025E,B18104_025EA,B18104_025M,B18104_025MA,B18104_026E,B18104_026EA,B18104_026M,B18104_026MA,B18104_027E,B18104_027EA,B18104_027M,B18104_027MA,B18104_028E,B18104_028EA,B18104_028M,B18104_028MA,B18104_029E,B18104_029EA,B18104_029M,B18104_029MA,B18104_030E,B18104_030EA,B18104_030M,B18104_030MA,B18104_031E,B18104_031EA,B18104_031M,B18104_031MA,B18104_032E,B18104_032EA,B18104_032M,B18104_032MA,B18104_033E,B18104_033EA,B18104_033M,B18104_033MA,GEO_ID,NAME,state
8741858,null,4762,null,4222910,null,7284,null,921054,null,5007,null,46122,null,4615,null,874932,null,6126,null,1079656,null,6688,null,36110,null,4212,null,1043546,null,7708,null,1826577,null,6646,null,73722,null,4816,null,1752855,null,8203,null,251466,null,3163,null,14826,null,1964,null,236640,null,3361,null,144157,null,2519,null,22081,null,2135,null,122076,null,2818,null,4518948,null,6516,null,883421,null,4535,null,21362,null,2687,null,862059,null,4633,null,1118412,null,5319,null,31019,null,3788,null,1087393,null,5975,null,1962301,null,7152,null,86901,null,4849,null,1875400,null,9194,null,304990,null,3025,null,21475,null,1896,null,283515,null,3326,null,249824,null,3390,null,56090,null,4134,null,193734,null,4291,null,0400000US13,Georgia,13
1150908,null,3950,null,563136,null,4324,null,103531,null,2302,null,3636,null,1013,null,99895,null,2523,null,132794,null,3379,null,3071,null,1071,null,129723,null,3278,null,246134,null,1959,null,8282,null,1321,null,237852,null,2393,null,41666,null,605,null,2556,null,749,null,39110,null,872,null,39011,null,647,null,6257,null,1104,null,32754,null,1269,null,587772,null,3131,null,95205,null,2066,null,1602,null,611,null,93603,null,2163,null,135416,null,1733,null,2472,null,842,null,132944,null,2021,null,252080,null,1337,null,7106,null,1268,null,244974,null,1664,null,47654,null,581,null,2037,null,713,null,45617,null,933,null,57417,null,891,null,9669,null,1240,null,47748,null,1561,null,0400000US15,Hawaii,15
1377660,null,2063,null,688555,null,3290,null,149324,null,1518,null,6909,null,1304,null,142415,null,1983,null,179617,null,2575,null,5260,null,1102,null,174357,null,2689,null,279278,null,2367,null,14013,null,1754,null,265265,null,2933,null,46792,null,626,null,2452,null,650,null,44340,null,875,null,33544,null,868,null,4353,null,805,null,29191,null,1175,null,689105,null,3222,null,142519,null,1461,null,4191,null,1084,null,138328,null,1852,null,171385,null,1621,null,7307,null,1597,null,164078,null,2273,null,282000,null,2487,null,14146,null,1740,null,267854,null,3201,null,48377,null,862,null,3733,null,832,null,44644,null,1163,null,44824,null,1186,null,6461,null,1325,null,38363,null,1761,null,0400000US16,Idaho,16
11814881,null,2695,null,5780918,null,5158,null,1164567,null,3156,null,44824,null,3073,null,1119743,null,4434,null,1529253,null,3920,null,44571,null,3854,null,1484682,null,5636,null,2461776,null,5230,null,93396,null,5649,null,2368380,null,7260,null,363433,null,1688,null,18840,null,2158,null,344593,null,2668,null,261889,null,1787,null,29662,null,2356,null,232227,null,2524,null,6033963,null,4700,null,1116520,null,2509,null,24802,null,2682,null,1091718,null,3507,null,1500305,null,7478,null,33569,null,3101,null,1466736,null,7475,null,2547090,null,5708,null,92046,null,5688,null,2455044,null,8457,null,435592,null,2579,null,22567,null,2238,null,413025,null,3304,null,434456,null,4432,null,62141,null,3837,null,372315,null,5573,null,0400000US17,Illinois,17
5827573,null,2592,null,2848406,null,4974,null,577592,null,2577,null,34826,null,2625,null,542766,null,3806,null,716750,null,3251,null,32439,null,3368,null,684311,null,4265,null,1227921,null,3879,null,58271,null,3775,null,1169650,null,5328,null,191822,null,1415,null,9674,null,1274,null,182148,null,1930,null,134321,null,1565,null,18220,null,1845,null,116101,null,2244,null,2979167,null,4606,null,558668,null,2912,null,15553,null,2087,null,543115,null,3559,null,711610,null,3167,null,26832,null,2684,null,684778,null,4325,null,1268631,null,2944,null,64780,null,3864,null,1203851,null,4266,null,225291,null,1441,null,11650,null,1410,null,213641,null,2146,null,214967,null,2970,null,25636,null,1792,null,189331,null,3326,null,0400000US18,Indiana,18
2752700,null,2189,null,1355622,null,3566,null,259974,null,2169,null,16193,null,1826,null,243781,null,2576,null,339703,null,3053,null,10959,null,1684,null,328744,null,3345,null,579063,null,2485,null,25811,null,2590,null,553252,null,3601,null,97580,null,964,null,5096,null,974,null,92484,null,1225,null,79302,null,1128,null,8158,null,999,null,71144,null,1450,null,1397078,null,3464,null,249509,null,2358,null,8889,null,1308,null,240620,null,2483,null,328635,null,1864,null,9744,null,1528,null,318891,null,2538,null,582637,null,2570,null,24164,null,2277,null,558473,null,3252,null,112586,null,1184,null,3534,null,812,null,109052,null,1423,null,123711,null,1336,null,11412,null,1297,null,112299,null,1868,null,0400000US19,Iowa,19
2536458,null,3071,null,1245185,null,3677,null,252249,null,2244,null,14229,null,1774,null,238020,null,3036,null,323567,null,2977,null,14663,null,2077,null,308904,null,3861,null,522913,null,2633,null,25333,null,2741,null,497580,null,3193,null,83363,null,1311,null,4091,null,838,null,79272,null,1526,null,63093,null,1200,null,6983,null,996,null,56110,null,1435,null,1291273,null,3029,null,243686,null,2065,null,6758,null,1284,null,236928,null,2440,null,314911,null,2563,null,9023,null,1533,null,305888,null,3191,null,536336,null,2678,null,23057,null,2293,null,513279,null,3192,null,95382,null,1288,null,4197,null,928,null,91185,null,1429,null,100958,null,1844,null,13369,null,1776,null,87589,null,2204,null,0400000US20,Kansas,20
3905203,null,2962,null,1889528,null,4970,null,370136,null,3193,null,27139,null,2913,null,342997,null,4032,null,456508,null,3477,null,26698,null,2899,null,429810,null,4313,null,834926,null,3854,null,63452,null,4063,null,771474,null,5281,null,139173,null,1338,null,11976,null,1600,null,127197,null,1766,null,88785,null,1223,null,13392,null,1525,null,75393,null,1953,null,2015675,null,4930,null,351674,null,3165,null,15709,null,2363,null,335965,null,4292,null,471198,null,2990,null,22560,null,2924,null,448638,null,3467,null,883095,null,3331,null,62192,null,3236,null,820903,null,4124,null,162858,null,1352,null,11449,null,1453,null,151409,null,1764,null,146850,null,1873,null,27548,null,2648,null,119302,null,3022,null,0400000US21,Kentucky,21
4004552,null,3136,null,1915214,null,5527,null,409370,null,2620,null,25006,null,2888,null,384364,null,3911,null,491500,null,4065,null,22123,null,2771,null,469377,null,5118,null,799982,null,4150,null,47202,null,3325,null,752780,null,5160,null,127980,null,1936,null,9146,null,1434,null,118834,null,2135,null,86382,null,1643,null,13242,null,1779,null,73140,null,2042,null,2089338,null,5352,null,387897,null,2578,null,11910,null,1750,null,375987,null,2826,null,525672,null,3779,null,18761,null,2513,null,506911,null,4157,null,878724,null,4239,null,49610,null,4074,null,829114,null,5803,null,158058,null,1784,null,11135,null,1334,null,146923,null,2092,null,138987,null,2321,null,29877,null,2304,null,109110,null,2777,null,0400000US22,Louisiana,22
1228025,null,1731,null,593775,null,2137,null,103467,null,1200,null,9436,null,1373,null,94031,null,1701,null,125006,null,1669,null,7747,null,1298,null,117259,null,2037,null,282430,null,1425,null,18163,null,2199,null,264267,null,2685,null,47277,null,527,null,2796,null,729,null,44481,null,977,null,35595,null,614,null,3636,null,724,null,31959,null,862,null,634250,null,1757,null,99840,null,1171,null,3916,null,1130,null,95924,null,1446,null,130091,null,1047,null,7820,null,1497,null,122271,null,1550,null,296045,null,1232,null,17084,null,2096,null,278961,null,2150,null,53634,null,721,null,3229,null,836,null,50405,null,1144,null,54640,null,812,null,6557,null,1189,null,48083,null,1522,null,0400000US23,Maine,23
5158195,null,3281,null,2463980,null,3889,null,493597,null,1950,null,21487,null,2024,null,472110,null,2617,null,599466,null,2672,null,21509,null,3251,null,577957,null,4418,null,1095202,null,3347,null,40392,null,3418,null,1054810,null,4629,null,162983,null,1400,null,7674,null,1302,null,155309,null,1748,null,112732,null,1256,null,11693,null,1518,null,101039,null,2064,null,2694215,null,3259,null,473581,null,1601,null,11778,null,1820,null,461803,null,2317,null,630383,null,2425,null,15911,null,2486,null,614472,null,3353,null,1212294,null,2637,null,40529,null,3202,null,1171765,null,4151,null,196196,null,1496,null,8509,null,1528,null,187687,null,1850,null,181761,null,2333,null,23622,null,2464,null,158139,null,3107,null,0400000US24,Maryland,24
6017517,null,1735,null,2906061,null,3322,null,534351,null,1792,null,34730,null,3061,null,499621,null,3659,null,730960,null,2541,null,26923,null,2796,null,704037,null,3584,null,1302268,null,2786,null,61822,null,4574,null,1240446,null,4606,null,192781,null,1485,null,9199,null,1767,null,183582,null,2262,null,145701,null,1765,null,14986,null,1463,null,130715,null,2171,null,3111456,null,2780,null,511047,null,1416,null,13614,null,2187,null,497433,null,2634,null,744564,null,2383,null,23555,null,3490,null,721009,null,3488,null,1382296,null,2432,null,67321,null,4822,null,1314975,null,5040,null,231855,null,1481,null,12741,null,1990,null,219114,null,2330,null,241694,null,2348,null,32414,null,2738,null,209280,null,3389,null,0400000US25,Massachusetts,25
9241844,null,2607,null,4509540,null,5111,null,902284,null,2973,null,58930,null,4531,null,843354,null,4659,null,1082929,null,3699,null,49908,null,3175,null,1033021,null,4497,null,1984409,null,3822,null,103223,null,6024,null,1881186,null,6151,null,312635,null,1646,null,16810,null,1414,null,295825,null,2124,null,227283,null,1562,null,29254,null,1980,null,198029,null,2393,null,4732304,null,4575,null,861931,null,2554,null,30100,null,3008,null,831831,null,3359,null,1088009,null,3229,null,42465,null,3287,null,1045544,null,4812,null,2066625,null,4120,null,106145,null,4700,null,1960480,null,5958,null,361041,null,1923,null,20083,null,1979,null,340958,null,2834,null,354698,null,2404,null,54646,null,3017,null,300052,null,3786,null,0400000US26,Michigan,26
4795283,null,2053,null,2377323,null,3156,null,456205,null,1763,null,21359,null,2104,null,434846,null,2444,null,602538,null,2702,null,19420,null,2329,null,583118,null,3900,null,1053363,null,2534,null,38292,null,2926,null,1015071,null,3889,null,154061,null,958,null,7157,null,1057,null,146904,null,1432,null,111156,null,1334,null,11607,null,1055,null,99549,null,1690,null,2417960,null,2704,null,436502,null,1961,null,10734,null,1508,null,425768,null,2513,null,585971,null,2241,null,18823,null,2396,null,567148,null,2615,null,1050305,null,2609,null,38593,null,2892,null,1011712,null,3995,null,173295,null,1123,null,5610,null,912,null,167685,null,1415,null,171887,null,2051,null,16772,null,1803,null,155115,null,2198,null,0400000US27,Minnesota,27
2651933,null,3431,null,1271077,null,5184,null,286550,null,3491,null,16124,null,2234,null,270426,null,3586,null,321311,null,3819,null,15301,null,2166,null,306010,null,4190,null,519027,null,5499,null,33084,null,3264,null,485943,null,6368,null,88187,null,1978,null,9150,null,1632,null,79037,null,2244,null,56002,null,1952,null,10406,null,1381,null,45596,null,2360,null,1380856,null,4622,null,260751,null,3512,null,8315,null,1561,null,252436,null,3922,null,336973,null,4165,null,13945,null,2197,null,323028,null,4666,null,578233,null,4267,null,48279,null,3677,null,529954,null,5349,null,107559,null,1956,null,10741,null,1372,null,96818,null,2371,null,97340,null,2158,null,22313,null,2517,null,75027,null,2744,null,0400000US28,Mississippi,28
5396554,null,2678,null,2611306,null,4660,null,521300,null,2842,null,31926,null,2698,null,489374,null,3669,null,642413,null,3358,null,28800,null,3001,null,613613,null,4079,null,1123755,null,3656,null,66195,null,3604,null,1057560,null,5329,null,187995,null,1174,null,10566,null,1712,null,177429,null,1801,null,135843,null,2384,null,17321,null,1637,null,118522,null,3083,null,2785248,null,5261,null,498432,null,2459,null,16079,null,1853,null,482353,null,3221,null,661015,null,4213,null,22689,null,2725,null,638326,null,4824,null,1192389,null,3354,null,64154,null,3878,null,1128235,null,4438,null,220357,null,1485,null,11782,null,1788,null,208575,null,2219,null,213055,null,2720,null,30159,null,2130,null,182896,null,3120,null,0400000US29,Missouri,29
888814,null,1730,null,439313,null,2140,null,79931,null,1433,null,4146,null,1151,null,75785,null,1829,null,105657,null,1666,null,4469,null,1161,null,101188,null,1958,null,194314,null,2179,null,10730,null,1721,null,183584,null,2466,null,34262,null,578,null,2021,null,757,null,32241,null,875,null,25149,null,459,null,3147,null,669,null,22002,null,833,null,449501,null,2186,null,80298,null,1631,null,2207,null,663,null,78091,null,1629,null,102883,null,1349,null,3077,null,842,null,99806,null,1616,null,196278,null,1553,null,9075,null,1321,null,187203,null,1796,null,35434,null,488,null,946,null,435,null,34488,null,650,null,34608,null,843,null,4989,null,1058,null,29619,null,1436,null,0400000US30,Montana,30
1619186,null,1588,null,798340,null,2964,null,161323,null,1978,null,6721,null,1231,null,154602,null,2536,null,207167,null,1853,null,6248,null,1292,null,200919,null,2173,null,334002,null,2192,null,12480,null,1796,null,321522,null,2889,null,53181,null,897,null,1899,null,596,null,51282,null,988,null,42667,null,845,null,4898,null,826,null,37769,null,1181,null,820846,null,2227,null,152817,null,1477,null,3555,null,937,null,149262,null,1719,null,202593,null,1700,null,6140,null,1115,null,196453,null,1917,null,337800,null,1748,null,12125,null,1891,null,325675,null,2693,null,60977,null,853,null,2006,null,503,null,58971,null,938,null,66659,null,1274,null,8806,null,2126,null,57853,null,2368,null,0400000US31,Nebraska,31
2369710,null,2226,null,1197192,null,3184,null,241788,null,1552,null,8317,null,1438,null,233471,null,1896,null,300382,null,3039,null,7924,null,1574,null,292458,null,3407,null,518783,null,3062,null,16114,null,2360,null,502669,null,3684,null,82708,null,792,null,2895,null,811,null,79813,null,1093,null,53531,null,705,null,5699,null,1185,null,47832,null,1267,null,1172518,null,2304,null,226748,null,1197,null,3586,null,1083,null,223162,null,1771,null,282538,null,2141,null,5635,null,1460,null,276903,null,2755,null,508368,null,1996,null,18441,null,2299,null,489927,null,2838,null,87536,null,1042,null,2496,null,687,null,85040,null,1175,null,67328,null,1254,null,10378,null,1529,null,56950,null,1930,null,0400000US32,Nevada,32
1224663,null,947,null,602238,null,1899,null,111527,null,1155,null,6859,null,1476,null,104668,null,1854,null,133327,null,1823,null,5154,null,1214,null,128173,null,2440,null,287425,null,1635,null,10483,null,1872,null,276942,null,2131,null,41165,null,473,null,1805,null,574,null,39360,null,738,null,28794,null,477,null,3287,null,927,null,25507,null,967,null,622425,null,1698,null,106372,null,1101,null,3607,null,945,null,102765,null,1526,null,132871,null,1259,null,4379,null,1043,null,128492,null,1724,null,293782,null,1526,null,10691,null,1424,null,283091,null,1884,null,45849,null,1138,null,1131,null,460,null,44718,null,1218,null,43551,null,816,null,5358,null,1105,null,38193,null,1381,null,0400000US33,New Hampshire,33
7999797,null,2413,null,3884793,null,4105,null,761822,null,2202,null,33962,null,2809,null,727860,null,3466,null,903008,null,3037,null,26334,null,2645,null,876674,null,3903,null,1759746,null,3479,null,54129,null,4133,null,1705617,null,5505,null,261508,null,1961,null,10030,null,1579,null,251478,null,2256,null,198709,null,1754,null,21041,null,2040,null,177668,null,2184,null,4115004,null,3584,null,726030,null,1949,null,13378,null,2145,null,712652,null,2782,null,891165,null,2383,null,17434,null,2191,null,873731,null,3038,null,1856747,null,2857,null,55285,null,3750,null,1801462,null,4593,null,318631,null,1709,null,14819,null,1802,null,303812,null,2051,null,322431,null,2721,null,43526,null,3119,null,278905,null,3839,null,0400000US34,New Jersey,34
1804602,null,2368,null,876693,null,2969,null,180190,null,2126,null,6669,null,1267,null,173521,null,2375,null,223832,null,2234,null,10266,null,1796,null,213566,null,2657,null,359017,null,2845,null,19905,null,2262,null,339112,null,3414,null,65926,null,1433,null,4697,null,1030,null,61229,null,1721,null,47728,null,1122,null,6948,null,1274,null,40780,null,1608,null,927909,null,2382,null,173540,null,2172,null,3676,null,996,null,169864,null,2206,null,226240,null,2166,null,9278,null,1786,null,216962,null,2609,null,385692,null,2463,null,21234,null,2401,null,364458,null,3367,null,73860,null,1285,null,5504,null,940,null,68356,null,1599,null,68577,null,1290,null,13453,null,1755,null,55124,null,2184,null,0400000US35,New Mexico,35
18002321,null,3468,null,8665795,null,5681,null,1633817,null,3431,null,82287,null,5443,null,1551530,null,5957,null,2207360,null,5367,null,71232,null,5504,null,2136128,null,7073,null,3789113,null,5807,null,146919,null,6866,null,3642194,null,9318,null,588446,null,1898,null,29976,null,2560,null,558470,null,3089,null,447059,null,1980,null,52907,null,3021,null,394152,null,3273,null,9336526,null,4822,null,1563630,null,2754,null,37008,null,3414,null,1526622,null,4345,null,2250803,null,3192,null,53717,null,3984,null,2197086,null,5551,null,4067983,null,3403,null,149758,null,5172,null,3918225,null,5709,null,726392,null,2080,null,38119,null,2845,null,688273,null,3379,null,727718,null,4271,null,121042,null,5062,null,606676,null,6427,null,0400000US36,New York,36
8357927,null,6013,null,4015518,null,7270,null,813097,null,4364,null,47844,null,4144,null,765253,null,5654,null,982029,null,6731,null,40038,null,3645,null,941991,null,7297,null,1762994,null,6491,null,84984,null,5409,null,1678010,null,8057,null,276859,null,1914,null,18104,null,2098,null,258755,null,2787,null,180539,null,1817,null,25813,null,1906,null,154726,null,2455,null,4342409,null,6321,null,777682,null,4271,null,23368,null,2666,null,754314,null,4775,null,1025903,null,5500,null,28118,null,3676,null,997785,null,6358,null,1909418,null,4814,null,94357,null,4918,null,1815061,null,7001,null,332846,null,2730,null,22032,null,1958,null,310814,null,3312,null,296560,null,2538,null,52710,null,3357,null,243850,null,3742,null,0400000US37,North Carolina,37
