B20017G_001E,B20017G_001EA,B20017G_001M,B20017G_001MA,B20017G_002E,B20017G_002EA,B20017G_002M,B20017G_002MA,B20017G_003E,B20017G_003EA,B20017G_003M,B20017G_003MA,B20017G_004E,B20017G_004EA,B20017G_004M,B20017G_004MA,B20017G_005E,B20017G_005EA,B20017G_005M,B20017G_005MA,B20017G_006E,B20017G_006EA,B20017G_006M,B20017G_006MA,B20017G_007E,B20017G_007EA,B20017G_007M,B20017G_007MA,GEO_ID,NAME,state
20886,null,1812,null,22270,null,3007,null,32238,null,3138,null,7657,null,1600,null,19541,null,3204,null,30090,null,1932,null,6739,null,2108,null,0400000US18,Indiana,18
16240,null,4063,null,19231,null,4133,null,31453,null,4265,null,6184,null,1885,null,13407,null,3198,null,26631,null,3835,null,5807,null,2845,null,0400000US19,Iowa,19
18878,null,2216,null,21469,null,2096,null,32296,null,7817,null,6205,null,2309,null,16284,null,3382,null,25908,null,3179,null,8453,null,983,null,0400000US20,Kansas,20
17939,null,3458,null,20921,null,3494,null,36696,null,6381,null,6127,null,2367,null,15737,null,4825,null,26427,null,2712,null,6641,null,1019,null,0400000US21,Kentucky,21
20552,null,2564,null,26161,null,5870,null,31722,null,5296,null,9661,null,3244,null,16269,null,1949,null,25060,null,6676,null,4902,null,2256,null,0400000US22,Louisiana,22
19032,null,4230,null,25369,null,11352,null,35807,null,5799,null,6554,null,7592,null,15063,null,6960,null,26217,null,6049,null,6041,null,1461,null,0400000US23,Maine,23
34122,null,3947,null,37919,null,3589,null,50602,null,4463,null,8291,null,2677,null,30213,null,4615,null,47498,null,3218,null,8608,null,2467,null,0400000US24,Maryland,24
23051,null,2047,null,28291,null,4222,null,35959,null,1534,null,8172,null,3227,null,19434,null,1912,null,30640,null,2351,null,8565,null,2042,null,0400000US25,Massachusetts,25
18832,null,2464,null,21778,null,1439,null,40513,null,3288,null,9065,null,1795,null,13227,null,2758,null,31431,null,1604,null,6301,null,1026,null,0400000US26,Michigan,26
21894,null,1842,null,25984,null,6540,null,41670,null,4620,null,7403,null,2247,null,20496,null,2063,null,35847,null,2032,null,6289,null,1437,null,0400000US27,Minnesota,27
16536,null,2846,null,19573,null,7586,null,37569,null,7277,null,8719,null,2128,null,15082,null,4499,null,22523,null,13043,null,6330,null,3925,null,0400000US28,Mississippi,28
18095,null,1610,null,20031,null,2787,null,33557,null,3081,null,6571,null,1364,null,16232,null,1880,null,27817,null,4176,null,6592,null,975,null,0400000US29,Missouri,29
16702,null,5430,null,21103,null,4289,null,26080,null,3475,null,8826,null,5614,null,11106,null,3672,null,23871,null,5117,null,5657,null,2745,null,0400000US30,Montana,30
16823,null,3624,null,25572,null,9460,null,33740,null,7375,null,3940,null,2048,null,15782,null,2813,null,24270,null,3220,null,7514,null,3150,null,0400000US31,Nebraska,31
30603,null,1878,null,37650,null,5330,null,50898,null,4090,null,11243,null,1228,null,26895,null,2635,null,31943,null,2554,null,11363,null,1746,null,0400000US32,Nevada,32
26577,null,8565,null,28638,null,5940,null,40810,null,6620,null,3143,null,2545,null,18346,null,10288,null,36012,null,8014,null,4254,null,3557,null,0400000US33,New Hampshire,33
26813,null,2048,null,30978,null,2072,null,40588,null,1483,null,8825,null,1546,null,22447,null,2351,null,40927,null,2814,null,7750,null,1270,null,0400000US34,New Jersey,34
18922,null,1908,null,21131,null,4007,null,32279,null,6235,null,4271,null,1739,null,18351,null,1257,null,25399,null,3504,null,6517,null,2499,null,0400000US35,New Mexico,35
24972,null,1648,null,28273,null,3296,null,41900,null,1986,null,8621,null,2041,null,20883,null,1637,null,36358,null,1233,null,7971,null,1372,null,0400000US36,New York,36
22409,null,1750,null,26282,null,2502,null,37337,null,4199,null,8380,null,3529,null,18696,null,2865,null,30527,null,2945,null,7316,null,1645,null,0400000US37,North Carolina,37
12990,null,2666,null,13035,null,3978,null,34390,null,32285,null,9112,null,4736,null,12887,null,4266,null,21688,null,4973,null,7320,null,4805,null,0400000US38,North Dakota,38
16853,null,1270,null,20670,null,2145,null,34655,null,4928,null,7325,null,1501,null,13948,null,1799,null,29628,null,3629,null,5663,null,1250,null,0400000US39,Ohio,39
20135,null,973,null,22453,null,1714,null,32290,null,1607,null,5649,null,924,null,17253,null,1529,null,25752,null,1731,null,7712,null,885,null,0400000US40,Oklahoma,40
21110,null,1448,null,24397,null,2796,null,37731,null,3543,null,9989,null,1720,null,18479,null,2864,null,31808,null,1858,null,7212,null,1306,null,0400000US41,Oregon,41
21353,null,1760,null,24683,null,3525,null,41204,null,2975,null,7630,null,2798,null,17966,null,3264,null,33179,null,2354,null,6118,null,791,null,0400000US42,Pennsylvania,42
21316,null,3829,null,21927,null,3484,null,40960,null,25089,null,8565,null,1177,null,15115,null,13262,null,28028,null,25575,null,6435,null,3330,null,0400000US44,Rhode Island,44
20921,null,2172,null,25270,null,3506,null,32072,null,6732,null,7083,null,2626,null,16700,null,1843,null,25962,null,2970,null,9121,null,2255,null,0400000US45,South Carolina,45
19302,null,4715,null,21250,null,6725,null,25121,null,4757,null,2696,null,1917,null,17799,null,5330,null,26269,null,3097,null,6385,null,4332,null,0400000US46,South Dakota,46
16901,null,2795,null,20064,null,4492,null,35176,null,5803,null,6383,null,1443,null,13931,null,3355,null,28953,null,2784,null,4476,null,1199,null,0400000US47,Tennessee,47
22809,null,1250,null,28111,null,2349,null,40032,null,2332,null,8656,null,1190,null,18377,null,2095,null,31574,null,1122,null,6948,null,949,null,0400000US48,Texas,48
20562,null,2587,null,22457,null,5486,null,36053,null,8011,null,9218,null,4695,null,16902,null,3627,null,35057,null,8248,null,6124,null,1680,null,0400000US49,Utah,49
19174,null,5030,null,20958,null,7169,null,34577,null,6679,null,7274,null,7298,null,14937,null,9176,null,38064,null,3582,null,7708,null,4252,null,0400000US50,Vermont,50
30081,null,2411,null,31964,null,3802,null,47056,null,5606,null,10366,null,1618,null,27072,null,5822,null,41108,null,2863,null,6806,null,1199,null,0400000US51,Virginia,51
25696,null,1377,null,30671,null,2493,null,46960,null,3195,null,9013,null,1791,null,20010,null,2472,null,37469,null,3355,null,7714,null,1264,null,0400000US53,Washington,53
19933,null,3637,null,31427,null,8816,null,46663,null,11988,null,5380,null,2015,null,12381,null,3852,null,19532,null,8228,null,10848,null,7411,null,0400000US54,West Virginia,54
18507,null,3639,null,21185,null,4547,null,30872,null,5678,null,5695,null,2241,null,15426,null,4710,null,29688,null,2850,null,7538,null,1672,null,0400000US55,Wisconsin,55
20237,null,10026,null,31409,null,10375,null,60000,null,17952,null,14929,null,23422,null,8872,null,1424,null,30867,null,8402,null,4747,null,3082,null,0400000US56,Wyoming,56
13511,null,469,null,13683,null,682,null,18267,null,986,null,6521,null,615,null,13234,null,921,null,18074,null,1072,null,6135,null,830,null,0400000US72,Puerto Rico,72
