C17018_001E,C17018_001EA,C17018_001M,C17018_001MA,C17018_002E,C17018_002EA,C17018_002M,C17018_002MA,C17018_003E,C17018_003EA,C17018_003M,C17018_003MA,C17018_004E,C17018_004EA,C17018_004M,C17018_004MA,C17018_005E,C17018_005EA,C17018_005M,C17018_005MA,C17018_006E,C17018_006EA,C17018_006M,C17018_006MA,C17018_007E,C17018_007EA,C17018_007M,C17018_007MA,C17018_008E,C17018_008EA,C17018_008M,C17018_008MA,C17018_009E,C17018_009EA,C17018_009M,C17018_009MA,C17018_010E,C17018_010EA,C17018_010M,C17018_010MA,C17018_011E,C17018_011EA,C17018_011M,C17018_011MA,GEO_ID,NAME,state
2364041,null,20337,null,262999,null,7965,null,88051,null,5653,null,92174,null,5162,null,65936,null,4216,null,16838,null,2321,null,2101042,null,18593,null,234965,null,7500,null,559058,null,11045,null,631669,null,11990,null,675350,null,12674,null,0400000US13,Georgia,13
303344,null,5137,null,18161,null,2268,null,2508,null,792,null,7367,null,1391,null,5819,null,1436,null,2467,null,757,null,285183,null,5503,null,21909,null,2334,null,71834,null,4632,null,98284,null,4635,null,93156,null,3944,null,0400000US15,Hawaii,15
396253,null,6996,null,37154,null,3469,null,8502,null,1695,null,11622,null,1786,null,13541,null,1877,null,3489,null,814,null,359099,null,6928,null,34564,null,2639,null,86614,null,3617,null,137765,null,5098,null,100156,null,3897,null,0400000US16,Idaho,16
3138757,null,18424,null,283081,null,7657,null,86725,null,4468,null,89287,null,4924,null,82521,null,4850,null,24548,null,2848,null,2855676,null,17850,null,297249,null,7899,null,704151,null,12748,null,877979,null,14066,null,976297,null,13135,null,0400000US17,Illinois,17
1648431,null,15271,null,157570,null,6279,null,47359,null,3476,null,54098,null,3760,null,46392,null,3190,null,9721,null,1578,null,1490861,null,14219,null,150540,null,5607,null,480884,null,8261,null,457817,null,9665,null,401620,null,8368,null,0400000US18,Indiana,18
791790,null,7894,null,57737,null,4022,null,11212,null,1822,null,19291,null,2323,null,22713,null,2561,null,4521,null,1072,null,734053,null,8212,null,54189,null,3026,null,227717,null,5373,null,247583,null,6610,null,204564,null,5323,null,0400000US19,Iowa,19
736264,null,8496,null,56736,null,3445,null,15934,null,1962,null,17239,null,2068,null,18616,null,2384,null,4947,null,1038,null,679528,null,8567,null,51211,null,2860,null,167197,null,4979,null,227563,null,5592,null,233557,null,5145,null,0400000US20,Kansas,20
1125630,null,12346,null,147398,null,6613,null,51268,null,4055,null,51524,null,4001,null,38431,null,2935,null,6175,null,1194,null,978232,null,11613,null,128427,null,4284,null,316210,null,6875,null,301167,null,6900,null,232428,null,5787,null,0400000US21,Kentucky,21
1094141,null,10371,null,146380,null,6476,null,49423,null,3759,null,53593,null,3606,null,36767,null,3619,null,6597,null,1548,null,947761,null,11039,null,122544,null,4149,null,314434,null,7417,null,278238,null,8147,null,232545,null,7703,null,0400000US22,Louisiana,22
343822,null,6405,null,29416,null,2739,null,6150,null,1384,null,11609,null,1627,null,9292,null,1616,null,2365,null,687,null,314406,null,6052,null,20771,null,1836,null,100150,null,4482,null,100893,null,3936,null,92592,null,4054,null,0400000US23,Maine,23
1395778,null,10754,null,74687,null,4060,null,19997,null,2047,null,26122,null,2788,null,19676,null,2178,null,8892,null,1707,null,1321091,null,11173,null,110122,null,4746,null,307303,null,8182,null,369697,null,7310,null,533969,null,8446,null,0400000US24,Maryland,24
1568641,null,11431,null,111502,null,6166,null,31376,null,3134,null,35329,null,3215,null,29840,null,3248,null,14957,null,1998,null,1457139,null,11859,null,111670,null,4800,null,345532,null,8333,null,369819,null,9414,null,630118,null,11384,null,0400000US25,Massachusetts,25
2525388,null,15908,null,264514,null,7290,null,65266,null,3254,null,90738,null,4469,null,90016,null,5476,null,18494,null,2105,null,2260874,null,15759,null,183068,null,5548,null,604648,null,8879,null,791205,null,12236,null,681953,null,9620,null,0400000US26,Michigan,26
1342724,null,10410,null,82834,null,3898,null,19943,null,1919,null,25994,null,2574,null,29008,null,2481,null,7889,null,1355,null,1259890,null,10507,null,70929,null,3116,null,310293,null,6690,null,429219,null,7044,null,449449,null,7255,null,0400000US27,Minnesota,27
755248,null,9226,null,128296,null,7118,null,42739,null,3791,null,39241,null,3682,null,39380,null,3620,null,6936,null,1440,null,626952,null,9376,null,86520,null,4803,null,171762,null,7058,null,213684,null,7850,null,154986,null,5891,null,0400000US28,Mississippi,28
1529540,null,12558,null,148339,null,5579,null,41721,null,3414,null,53445,null,3465,null,43379,null,3456,null,9794,null,1871,null,1381201,null,13057,null,128441,null,5256,null,398302,null,8911,null,447085,null,10050,null,407373,null,9084,null,0400000US29,Missouri,29
237574,null,4616,null,23162,null,2316,null,3754,null,974,null,7843,null,1509,null,9358,null,1635,null,2207,null,691,null,214412,null,4625,null,13731,null,1734,null,58271,null,2935,null,73016,null,3136,null,69394,null,3393,null,0400000US30,Montana,30
457459,null,6358,null,30955,null,2464,null,8931,null,1517,null,8395,null,1260,null,10817,null,1352,null,2812,null,754,null,426504,null,6292,null,27394,null,2235,null,112925,null,4662,null,151605,null,4821,null,134580,null,4053,null,0400000US31,Nebraska,31
615019,null,7728,null,48547,null,3928,null,19843,null,2696,null,12897,null,1871,null,12370,null,1818,null,3437,null,1090,null,566472,null,7970,null,80522,null,4444,null,139781,null,6291,null,203190,null,6324,null,142979,null,4534,null,0400000US32,Nevada,32
345324,null,5671,null,17212,null,2229,null,4046,null,1054,null,5985,null,1012,null,5191,null,1113,null,1990,null,688,null,328112,null,5497,null,21002,null,2388,null,84491,null,4111,null,97826,null,3879,null,124793,null,4399,null,0400000US33,New Hampshire,33
2168377,null,15461,null,135251,null,5517,null,41191,null,3286,null,44636,null,3571,null,33156,null,2682,null,16268,null,1842,null,2033126,null,15957,null,179129,null,7163,null,520605,null,10331,null,511419,null,10134,null,821973,null,11228,null,0400000US34,New Jersey,34
482159,null,7286,null,60528,null,4187,null,23953,null,2501,null,16756,null,2192,null,16229,null,2331,null,3590,null,1048,null,421631,null,7185,null,58293,null,3704,null,96191,null,4156,null,145641,null,5101,null,121506,null,4522,null,0400000US35,New Mexico,35
4582314,null,18991,null,471968,null,10027,null,164670,null,6349,null,146266,null,6384,null,113948,null,5614,null,47084,null,3405,null,4110346,null,18220,null,470224,null,11092,null,1064182,null,13303,null,1116804,null,13854,null,1459136,null,15186,null,0400000US36,New York,36
2397731,null,16444,null,260167,null,10140,null,89112,null,6088,null,81498,null,5171,null,75482,null,4901,null,14075,null,1781,null,2137564,null,16749,null,251012,null,8119,null,526768,null,11815,null,705452,null,14076,null,654332,null,12269,null,0400000US37,North Carolina,37
170921,null,3624,null,13497,null,1627,null,2899,null,875,null,3883,null,829,null,5851,null,1074,null,864,null,372,null,157424,null,3706,null,11376,null,1370,null,38140,null,2041,null,59004,null,2863,null,48904,null,2708,null,0400000US38,North Dakota,38
2936172,null,14572,null,288964,null,7469,null,75982,null,4484,null,107553,null,5981,null,87303,null,4904,null,18126,null,2305,null,2647208,null,13427,null,217030,null,7002,null,855381,null,10571,null,813122,null,11364,null,761675,null,11077,null,0400000US39,Ohio,39
936539,null,8665,null,110167,null,5395,null,30067,null,2808,null,40609,null,3205,null,33009,null,2994,null,6482,null,1245,null,826372,null,8259,null,87975,null,3920,null,232053,null,5844,null,286001,null,6523,null,220343,null,6080,null,0400000US40,Oklahoma,40
939487,null,9653,null,90253,null,4869,null,21523,null,2968,null,25891,null,2777,null,32446,null,3347,null,10393,null,1947,null,849234,null,9418,null,69342,null,4259,null,184133,null,5163,null,314428,null,7573,null,281331,null,5977,null,0400000US41,Oregon,41
3205114,null,13915,null,271201,null,7863,null,71243,null,4518,null,115203,null,5346,null,66240,null,4467,null,18515,null,1787,null,2933913,null,13557,null,259791,null,7266,null,1007456,null,12687,null,762352,null,11540,null,904314,null,11131,null,0400000US42,Pennsylvania,42
247759,null,5390,null,19070,null,1923,null,7044,null,1225,null,5107,null,1110,null,5315,null,1220,null,1604,null,714,null,228689,null,5435,null,28620,null,2334,null,53392,null,3146,null,67029,null,4079,null,79648,null,3460,null,0400000US44,Rhode Island,44
1142172,null,10246,null,132261,null,6882,null,40613,null,3535,null,50033,null,4030,null,35085,null,3411,null,6530,null,1519,null,1009911,null,10381,null,119781,null,5594,null,272168,null,6808,null,326690,null,7861,null,291272,null,6821,null,0400000US45,South Carolina,45
206239,null,4077,null,16929,null,1870,null,3913,null,889,null,6527,null,1074,null,5233,null,1017,null,1256,null,533,null,189310,null,3894,null,11786,null,1403,null,56215,null,2814,null,64610,null,3137,null,56699,null,2975,null,0400000US46,South Dakota,46
1623272,null,13245,null,187492,null,7909,null,60216,null,4076,null,69188,null,4763,null,46793,null,3790,null,11295,null,1961,null,1435780,null,13445,null,171890,null,5453,null,435181,null,8613,null,435077,null,9336,null,393632,null,7234,null,0400000US47,Tennessee,47
5868201,null,25101,null,725968,null,12785,null,322985,null,8062,null,194134,null,8136,null,164181,null,7268,null,44668,null,4192,null,5142233,null,25378,null,782902,null,12744,null,1155982,null,15382,null,1632968,null,20629,null,1570381,null,15534,null,0400000US48,Texas,48
632317,null,7233,null,41653,null,2628,null,8286,null,1528,null,12054,null,1717,null,16467,null,1693,null,4846,null,1111,null,590664,null,7375,null,45621,null,3165,null,119707,null,4971,null,221358,null,5570,null,203978,null,5016,null,0400000US49,Utah,49
160454,null,3355,null,10400,null,1535,null,2059,null,678,null,4478,null,975,null,2581,null,747,null,1282,null,525,null,150054,null,3429,null,10589,null,1317,null,45380,null,2378,null,40731,null,2501,null,53354,null,2584,null,0400000US50,Vermont,50
1999409,null,13933,null,146846,null,6970,null,46416,null,4344,null,48503,null,4308,null,37601,null,3472,null,14326,null,2438,null,1852563,null,14639,null,183471,null,5265,null,425326,null,9659,null,531411,null,10585,null,712355,null,11818,null,0400000US51,Virginia,51
1636755,null,14806,null,126158,null,6015,null,36163,null,3140,null,34960,null,3628,null,41838,null,3149,null,13197,null,1872,null,1510597,null,14883,null,111171,null,5834,null,305029,null,8172,null,560641,null,11282,null,533756,null,8773,null,0400000US53,Washington,53
491152,null,6977,null,60760,null,3894,null,19719,null,2394,null,22642,null,2247,null,15789,null,1914,null,2610,null,838,null,430392,null,6874,null,55406,null,3501,null,168109,null,4500,null,118844,null,4602,null,88033,null,4458,null,0400000US54,West Virginia,54
1467796,null,10918,null,98264,null,4593,null,24561,null,2623,null,35817,null,3052,null,31742,null,2393,null,6144,null,1004,null,1369532,null,10365,null,103507,null,4332,null,414514,null,8042,null,451393,null,8485,null,400118,null,7914,null,0400000US55,Wisconsin,55
135678,null,3475,null,7744,null,1372,null,924,null,466,null,2463,null,825,null,3532,null,890,null,825,null,481,null,127934,null,3578,null,8232,null,1190,null,35169,null,2466,null,52411,null,3849,null,32122,null,1942,null,0400000US56,Wyoming,56
878424,null,9462,null,362496,null,8113,null,166653,null,5318,null,102618,null,4434,null,71561,null,4576,null,21664,null,2282,null,515928,null,8576,null,103979,null,3274,null,113175,null,4525,null,127895,null,5198,null,170879,null,5500,null,0400000US72,Puerto Rico,72
