B20001_001E,B20001_001EA,B20001_001M,B20001_001MA,B20001_002E,B20001_002EA,B20001_002M,B20001_002MA,B20001_003E,B20001_003EA,B20001_003M,B20001_003MA,B20001_004E,B20001_004EA,B20001_004M,B20001_004MA,B20001_005E,B20001_005EA,B20001_005M,B20001_005MA,B20001_006E,B20001_006EA,B20001_006M,B20001_006MA,B20001_007E,B20001_007EA,B20001_007M,B20001_007MA,B20001_008E,B20001_008EA,B20001_008M,B20001_008MA,B20001_009E,B20001_009EA,B20001_009M,B20001_009MA,B20001_010E,B20001_010EA,B20001_010M,B20001_010MA,B20001_011E,B20001_011EA,B20001_011M,B20001_011MA,B20001_012E,B20001_012EA,B20001_012M,B20001_012MA,B20001_013E,B20001_013EA,B20001_013M,B20001_013MA,B20001_014E,B20001_014EA,B20001_014M,B20001_014MA,B20001_015E,B20001_015EA,B20001_015M,B20001_015MA,B20001_016E,B20001_016EA,B20001_016M,B20001_016MA,B20001_017E,B20001_017EA,B20001_017M,B20001_017MA,B20001_018E,B20001_018EA,B20001_018M,B20001_018MA,B20001_019E,B20001_019EA,B20001_019M,B20001_019MA,B20001_020E,B20001_020EA,B20001_020M,B20001_020MA,B20001_021E,B20001_021EA,B20001_021M,B20001_021MA,B20001_022E,B20001_022EA,B20001_022M,B20001_022MA,B20001_023E,B20001_023EA,B20001_023M,B20001_023MA,B20001_024E,B20001_024EA,B20001_024M,B20001_024MA,B20001_025E,B20001_025EA,B20001_025M,B20001_025MA,B20001_026E,B20001_026EA,B20001_026M,B20001_026MA,B20001_027E,B20001_027EA,B20001_027M,B20001_027MA,B20001_028E,B20001_028EA,B20001_028M,B20001_028MA,B20001_029E,B20001_029EA,B20001_029M,B20001_029MA,B20001_030E,B20001_030EA,B20001_030M,B20001_030MA,B20001_031E,B20001_031EA,B20001_031M,B20001_031MA,B20001_032E,B20001_032EA,B20001_032M,B20001_032MA,B20001_033E,B20001_033EA,B20001_033M,B20001_033MA,B20001_034E,B20001_034EA,B20001_034M,B20001_034MA,B20001_035E,B20001_035EA,B20001_035M,B20001_035MA,B20001_036E,B20001_036EA,B20001_036M,B20001_036MA,B20001_037E,B20001_037EA,B20001_037M,B20001_037MA,B20001_038E,B20001_038EA,B20001_038M,B20001_038MA,B20001_039E,B20001_039EA,B20001_039M,B20001_039MA,B20001_040E,B20001_040EA,B20001_040M,B20001_040MA,B20001_041E,B20001_041EA,B20001_041M,B20001_041MA,B20001_042E,B20001_042EA,B20001_042M,B20001_042MA,B20001_043E,B20001_043EA,B20001_043M,B20001_043MA,GEO_ID,NAME,state
5153384,null,24035,null,2723577,null,15047,null,136226,null,6985,null,96038,null,6143,null,92723,null,6059,null,72774,null,4934,null,127995,null,6651,null,67567,null,6055,null,108372,null,6465,null,83822,null,6390,null,125669,null,6647,null,87953,null,5576,null,193552,null,7866,null,200847,null,8683,null,164106,null,8365,null,174039,null,6661,null,120992,null,6024,null,134816,null,6001,null,176063,null,6331,null,119772,null,5791,null,171667,null,6583,null,268584,null,7240,null,2429807,null,15861,null,189161,null,7742,null,125260,null,5952,null,128421,null,6547,null,92810,null,6023,null,162119,null,8317,null,87739,null,5809,null,126008,null,6399,null,96954,null,5771,null,127100,null,5797,null,89017,null,5184,null,185485,null,7292,null,189606,null,7252,null,146441,null,6866,null,131889,null,6143,null,90590,null,4933,null,93150,null,3939,null,125466,null,6054,null,77778,null,4617,null,91668,null,4862,null,73145,null,3939,null,0400000US13,Georgia,13
731530,null,6934,null,394606,null,4386,null,18163,null,2375,null,12315,null,1819,null,14836,null,2005,null,6843,null,1731,null,20476,null,3093,null,8035,null,1461,null,11857,null,2289,null,8653,null,2032,null,16691,null,2389,null,13216,null,1779,null,24081,null,2602,null,30504,null,3051,null,23783,null,2158,null,25830,null,2782,null,21937,null,2631,null,23543,null,2751,null,29559,null,2574,null,21222,null,2108,null,29756,null,2924,null,33306,null,2553,null,336924,null,5034,null,20989,null,1945,null,16653,null,2030,null,16562,null,2009,null,13486,null,1903,null,20423,null,2360,null,9262,null,1599,null,14113,null,1741,null,10577,null,1726,null,17853,null,2049,null,12659,null,1549,null,24717,null,2616,null,32981,null,3280,null,22195,null,2475,null,20804,null,2050,null,15842,null,1832,null,15030,null,2127,null,15902,null,2001,null,11327,null,1531,null,14707,null,1966,null,10842,null,1380,null,0400000US15,Hawaii,15
833357,null,7275,null,454367,null,4966,null,23835,null,2307,null,21291,null,2469,null,18429,null,2002,null,11105,null,1382,null,22432,null,2463,null,12775,null,1915,null,14885,null,1895,null,13696,null,1796,null,21953,null,2782,null,17321,null,2293,null,31420,null,2675,null,37451,null,3204,null,27787,null,2411,null,29441,null,2456,null,23044,null,2048,null,24005,null,2153,null,31522,null,2555,null,18685,null,1810,null,25177,null,2068,null,28113,null,2475,null,378990,null,5406,null,41113,null,2417,null,30182,null,2571,null,26848,null,2721,null,20405,null,2164,null,31822,null,3095,null,16072,null,2054,null,20035,null,2114,null,16323,null,1996,null,21125,null,2212,null,16802,null,1811,null,27686,null,2372,null,26153,null,2172,null,17301,null,1884,null,15845,null,1580,null,11373,null,1753,null,11345,null,1438,null,9883,null,1630,null,6999,null,1229,null,6943,null,1175,null,4735,null,873,null,0400000US16,Idaho,16
7109182,null,21038,null,3748255,null,13497,null,204320,null,7253,null,154031,null,5122,null,130119,null,6760,null,95397,null,4962,null,150149,null,6343,null,76198,null,5762,null,129231,null,6801,null,93415,null,5342,null,148681,null,6547,null,96465,null,5412,null,221902,null,8835,null,240765,null,7389,null,203271,null,6252,null,224105,null,8171,null,163698,null,6359,null,207561,null,7700,null,270648,null,8107,null,213065,null,7578,null,312485,null,9100,null,412749,null,9322,null,3360927,null,14495,null,263611,null,7077,null,199176,null,7809,null,191103,null,7533,null,138892,null,5961,null,219486,null,7216,null,112446,null,4997,null,159846,null,6731,null,110866,null,4608,null,163769,null,6617,null,113420,null,5102,null,237825,null,7556,null,245832,null,7930,null,191194,null,7155,null,186490,null,6892,null,132842,null,6386,null,141052,null,5476,null,171035,null,5683,null,112789,null,4497,null,147556,null,5425,null,121697,null,5087,null,0400000US17,Illinois,17
3510633,null,12598,null,1849722,null,8355,null,113910,null,6205,null,76244,null,4744,null,72276,null,3638,null,52564,null,3939,null,74001,null,4964,null,37670,null,3138,null,58185,null,4173,null,45800,null,3930,null,74659,null,3970,null,50650,null,3730,null,126412,null,5301,null,144147,null,6850,null,119659,null,4785,null,117555,null,5037,null,90142,null,4909,null,110898,null,4795,null,129371,null,4677,null,93054,null,4802,null,131291,null,6017,null,131234,null,5642,null,1660911,null,10304,null,151444,null,5596,null,108368,null,5223,null,102975,null,4882,null,70094,null,3621,null,114914,null,5004,null,56889,null,3783,null,86891,null,4416,null,64738,null,3879,null,99736,null,4760,null,68069,null,3821,null,145735,null,5968,null,131646,null,5040,null,98001,null,4334,null,79059,null,3941,null,54010,null,2841,null,59173,null,4035,null,64741,null,3660,null,37754,null,2649,null,38853,null,2959,null,27821,null,2354,null,0400000US18,Indiana,18
1776615,null,7231,null,930238,null,5204,null,57713,null,3204,null,46411,null,3050,null,39612,null,2708,null,26718,null,2051,null,37224,null,2395,null,20186,null,2471,null,26978,null,2400,null,24014,null,2292,null,40538,null,3267,null,29474,null,2626,null,66112,null,3905,null,77038,null,3903,null,62165,null,3013,null,69319,null,3688,null,41037,null,2793,null,52293,null,3085,null,61131,null,3304,null,40766,null,2936,null,51287,null,3031,null,60222,null,2965,null,846377,null,5610,null,80659,null,3763,null,57514,null,2902,null,57165,null,3237,null,35873,null,2955,null,55284,null,3210,null,31446,null,2788,null,44570,null,3159,null,30763,null,2244,null,46162,null,3027,null,35064,null,2790,null,72231,null,3797,null,69885,null,3174,null,53333,null,2968,null,43311,null,2643,null,29913,null,2479,null,27703,null,2359,null,30936,null,2560,null,18028,null,1834,null,16665,null,1725,null,9872,null,1150,null,0400000US19,Iowa,19
1628323,null,8160,null,863947,null,5244,null,50108,null,3320,null,34804,null,3239,null,33919,null,2817,null,26305,null,2704,null,34287,null,2806,null,15850,null,2383,null,29170,null,2839,null,20636,null,2306,null,38125,null,3017,null,28728,null,2840,null,60252,null,4327,null,63749,null,3466,null,52362,null,3554,null,55644,null,3117,null,45860,null,3438,null,46899,null,2669,null,60234,null,3678,null,42595,null,2754,null,58000,null,3475,null,66420,null,3289,null,764376,null,6491,null,66901,null,3971,null,49872,null,3954,null,42057,null,3705,null,36633,null,3208,null,52143,null,3563,null,27504,null,2140,null,44316,null,3149,null,27806,null,2277,null,46140,null,3030,null,30671,null,2822,null,61984,null,3743,null,58324,null,3613,null,46122,null,3192,null,43730,null,3425,null,26727,null,2368,null,23778,null,2245,null,28958,null,2353,null,16206,null,1677,null,20322,null,2098,null,14182,null,1464,null,0400000US20,Kansas,20
2177594,null,14008,null,1142028,null,8775,null,71061,null,5297,null,48432,null,3441,null,48335,null,3525,null,32219,null,2965,null,53735,null,3691,null,30509,null,3136,null,45426,null,4372,null,32395,null,2958,null,58477,null,4217,null,38364,null,3468,null,82540,null,4992,null,87337,null,3931,null,69881,null,4585,null,72505,null,3691,null,55059,null,3515,null,55695,null,3840,null,72232,null,4412,null,52729,null,3552,null,64026,null,3165,null,71071,null,4358,null,1035566,null,9747,null,91801,null,5202,null,65983,null,3895,null,64475,null,3588,null,47107,null,3880,null,80767,null,4948,null,40942,null,3198,null,55619,null,4396,null,44638,null,3706,null,59029,null,3654,null,40640,null,3531,null,85584,null,5071,null,78925,null,4136,null,59006,null,4249,null,52969,null,3787,null,35185,null,2859,null,33553,null,2836,null,40135,null,3035,null,23026,null,2197,null,20009,null,1776,null,16173,null,1957,null,0400000US21,Kentucky,21
2254104,null,14649,null,1180128,null,9796,null,64525,null,4593,null,48474,null,3877,null,46014,null,4102,null,35718,null,3449,null,50920,null,3865,null,32220,null,2986,null,47687,null,4116,null,30599,null,3672,null,47276,null,3916,null,36737,null,3341,null,72610,null,3935,null,77934,null,4879,null,65281,null,3571,null,73923,null,4276,null,58357,null,3944,null,62858,null,4391,null,77880,null,5775,null,63576,null,4484,null,85829,null,4029,null,101710,null,4152,null,1073976,null,11143,null,92676,null,4863,null,67151,null,4543,null,66308,null,4781,null,51263,null,3613,null,76525,null,4449,null,50830,null,4256,null,62325,null,4263,null,50737,null,4311,null,68363,null,4787,null,42219,null,4005,null,83963,null,5232,null,77188,null,5029,null,57041,null,3476,null,55306,null,3840,null,39085,null,3234,null,38111,null,2842,null,34283,null,2742,null,21290,null,2761,null,24108,null,2264,null,15204,null,1879,null,0400000US22,Louisiana,22
756245,null,7200,null,389460,null,4349,null,23487,null,2036,null,17781,null,2011,null,17269,null,1776,null,8915,null,1297,null,15117,null,1686,null,9371,null,1522,null,14747,null,1876,null,10520,null,1565,null,19371,null,2186,null,13663,null,1845,null,32439,null,2372,null,30508,null,2449,null,27157,null,2337,null,26232,null,2571,null,19524,null,2113,null,22538,null,2168,null,22415,null,1962,null,16736,null,1782,null,20533,null,2078,null,21137,null,1591,null,366785,null,5017,null,33223,null,2510,null,23789,null,2204,null,22392,null,1924,null,15961,null,1881,null,27553,null,2367,null,13450,null,1414,null,19156,null,2081,null,15817,null,1755,null,22028,null,2304,null,15277,null,1784,null,28243,null,2531,null,31096,null,2625,null,18604,null,2123,null,19573,null,1965,null,10413,null,1328,null,14098,null,1447,null,13037,null,1474,null,8769,null,1469,null,9082,null,1317,null,5224,null,1089,null,0400000US23,Maine,23
3271790,null,15520,null,1657098,null,9406,null,84672,null,4475,null,59529,null,4162,null,53210,null,4256,null,33353,null,3023,null,55463,null,3917,null,28955,null,3383,null,40817,null,3277,null,29327,null,3010,null,56063,null,3982,null,36923,null,3455,null,87859,null,4914,null,95911,null,5550,null,85723,null,5398,null,105495,null,5671,null,80793,null,4582,null,97347,null,5293,null,112674,null,5450,null,98164,null,4583,null,165877,null,6191,null,248943,null,6854,null,1614692,null,9751,null,112927,null,6018,null,73093,null,4284,null,74886,null,4716,null,45776,null,3162,null,75769,null,4983,null,34709,null,3041,null,55537,null,3992,null,44440,null,3834,null,68971,null,4429,null,44761,null,3168,null,106804,null,5937,null,121090,null,5446,null,100412,null,5346,null,97610,null,4752,null,70715,null,4509,null,84618,null,4521,null,99885,null,4638,null,83456,null,4576,null,121553,null,5502,null,97680,null,4706,null,0400000US24,Maryland,24
3794942,null,15011,null,1937902,null,11124,null,106550,null,4892,null,80949,null,4412,null,67753,null,4393,null,42402,null,3645,null,63851,null,4159,null,31799,null,3019,null,48154,null,3857,null,37150,null,3421,null,68279,null,4708,null,38638,null,3068,null,95507,null,5739,null,107918,null,5268,null,98021,null,5323,null,113712,null,5832,null,90073,null,4980,null,115106,null,5451,null,145893,null,6027,null,118185,null,4999,null,183409,null,6316,null,284553,null,7560,null,1857040,null,9654,null,141896,null,5710,null,111144,null,5020,null,93085,null,4990,null,59889,null,4493,null,92049,null,4858,null,49924,null,3976,null,77377,null,4939,null,51908,null,4424,null,86290,null,4903,null,57394,null,4209,null,115919,null,5298,null,134917,null,5400,null,111367,null,4839,null,110125,null,5618,null,78894,null,4153,null,90606,null,4742,null,112571,null,4810,null,81758,null,4513,null,105117,null,4904,null,94810,null,4880,null,0400000US25,Massachusetts,25
5238196,null,16378,null,2735473,null,11213,null,189878,null,6610,null,132794,null,5677,null,120680,null,5465,null,84085,null,4898,null,127050,null,5961,null,57854,null,4170,null,91761,null,4582,null,59105,null,3843,null,115164,null,4779,null,67002,null,4001,null,153905,null,6041,null,177864,null,6183,null,142128,null,5453,null,152188,null,6049,null,122093,null,5178,null,140009,null,5221,null,188072,null,6012,null,151784,null,5760,null,220378,null,5993,null,241679,null,6081,null,2502723,null,11974,null,230089,null,6315,null,172171,null,5573,null,162838,null,5845,null,120689,null,5556,null,175754,null,6006,null,93793,null,4208,null,121128,null,4826,null,90934,null,4063,null,136025,null,5483,null,88230,null,4811,null,180247,null,6038,null,176653,null,5635,null,128401,null,5025,null,116377,null,4492,null,83464,null,3314,null,89803,null,3931,null,119084,null,4692,null,80139,null,3379,null,83104,null,3413,null,53800,null,3271,null,0400000US26,Michigan,26
3140074,null,10492,null,1645933,null,6811,null,94247,null,3906,null,71009,null,3782,null,63053,null,3248,null,40259,null,2568,null,59960,null,3432,null,31835,null,2784,null,45633,null,3152,null,35047,null,2920,null,59266,null,3676,null,43531,null,2996,null,90008,null,4155,null,111257,null,4685,null,102530,null,4243,null,116773,null,4528,null,85510,null,4618,null,101984,null,4059,null,125511,null,4562,null,87432,null,4111,null,123169,null,3878,null,157919,null,4901,null,1494141,null,8047,null,112489,null,4504,null,89286,null,3988,null,83665,null,3745,null,59351,null,3404,null,89744,null,3694,null,43757,null,2376,null,68052,null,3585,null,47136,null,2913,null,76785,null,4163,null,55594,null,3451,null,112166,null,4782,null,123381,null,4649,null,94389,null,4401,null,88774,null,3712,null,62872,null,3066,null,60478,null,3032,null,76321,null,3149,null,48384,null,2960,null,55539,null,3179,null,45978,null,2601,null,0400000US27,Minnesota,27
1433959,null,11652,null,743755,null,7978,null,45216,null,3263,null,30300,null,2963,null,28716,null,2736,null,23950,null,2886,null,36313,null,3328,null,24096,null,2765,null,29461,null,2939,null,23519,null,3203,null,38643,null,3568,null,22857,null,2620,null,57811,null,3849,null,64755,null,4589,null,48610,null,3619,null,46347,null,3508,null,36997,null,3372,null,36466,null,3180,null,41128,null,3637,null,27627,null,2897,null,35983,null,2925,null,44960,null,3652,null,690204,null,7747,null,62669,null,4385,null,47175,null,4183,null,37895,null,3350,null,30048,null,3020,null,60427,null,4291,null,32675,null,2826,null,40852,null,3168,null,36757,null,3188,null,43183,null,3489,null,28055,null,3252,null,53423,null,3620,null,52143,null,3838,null,39776,null,2835,null,30582,null,3112,null,21995,null,2351,null,21546,null,2356,null,20899,null,2307,null,11732,null,1775,null,11750,null,1756,null,6622,null,1051,null,0400000US28,Mississippi,28
