C08524_001E,C08524_001EA,C08524_001M,C08524_001MA,C08524_002E,C08524_002EA,C08524_002M,C08524_002MA,C08524_003E,C08524_003EA,C08524_003M,C08524_003MA,C08524_004E,C08524_004EA,C08524_004M,C08524_004MA,C08524_005E,C08524_005EA,C08524_005M,C08524_005MA,C08524_006E,C08524_006EA,C08524_006M,C08524_006MA,C08524_007E,C08524_007EA,C08524_007M,C08524_007MA,C08524_008E,C08524_008EA,C08524_008M,C08524_008MA,C08524_009E,C08524_009EA,C08524_009M,C08524_009MA,C08524_010E,C08524_010EA,C08524_010M,C08524_010MA,C08524_011E,C08524_011EA,C08524_011M,C08524_011MA,C08524_012E,C08524_012EA,C08524_012M,C08524_012MA,C08524_013E,C08524_013EA,C08524_013M,C08524_013MA,C08524_014E,C08524_014EA,C08524_014M,C08524_014MA,C08524_015E,C08524_015EA,C08524_015M,C08524_015MA,C08524_016E,C08524_016EA,C08524_016M,C08524_016MA,C08524_017E,C08524_017EA,C08524_017M,C08524_017MA,C08524_018E,C08524_018EA,C08524_018M,C08524_018MA,C08524_019E,C08524_019EA,C08524_019M,C08524_019MA,C08524_020E,C08524_020EA,C08524_020M,C08524_020MA,C08524_021E,C08524_021EA,C08524_021M,C08524_021MA,C08524_022E,C08524_022EA,C08524_022M,C08524_022MA,C08524_023E,C08524_023EA,C08524_023M,C08524_023MA,C08524_024E,C08524_024EA,C08524_024M,C08524_024MA,C08524_025E,C08524_025EA,C08524_025M,C08524_025MA,C08524_026E,C08524_026EA,C08524_026M,C08524_026MA,C08524_027E,C08524_027EA,C08524_027M,C08524_027MA,C08524_028E,C08524_028EA,C08524_028M,C08524_028MA,C08524_029E,C08524_029EA,C08524_029M,C08524_029MA,C08524_030E,C08524_030EA,C08524_030M,C08524_030MA,C08524_031E,C08524_031EA,C08524_031M,C08524_031MA,C08524_032E,C08524_032EA,C08524_032M,C08524_032MA,C08524_033E,C08524_033EA,C08524_033M,C08524_033MA,C08524_034E,C08524_034EA,C08524_034M,C08524_034MA,C08524_035E,C08524_035EA,C08524_035M,C08524_035MA,C08524_036E,C08524_036EA,C08524_036M,C08524_036MA,C08524_037E,C08524_037EA,C08524_037M,C08524_037MA,C08524_038E,C08524_038EA,C08524_038M,C08524_038MA,C08524_039E,C08524_039EA,C08524_039M,C08524_039MA,C08524_040E,C08524_040EA,C08524_040M,C08524_040MA,C08524_041E,C08524_041EA,C08524_041M,C08524_041MA,C08524_042E,C08524_042EA,C08524_042M,C08524_042MA,C08524_043E,C08524_043EA,C08524_043M,C08524_043MA,C08524_044E,C08524_044EA,C08524_044M,C08524_044MA,C08524_045E,C08524_045EA,C08524_045M,C08524_045MA,C08524_046E,C08524_046EA,C08524_046M,C08524_046MA,C08524_047E,C08524_047EA,C08524_047M,C08524_047MA,C08524_048E,C08524_048EA,C08524_048M,C08524_048MA,GEO_ID,NAME,state
2797198,null,12211,null,1050541,null,10474,null,427231,null,9257,null,704403,null,11003,null,19748,null,1754,null,219929,null,5857,null,373580,null,7870,null,1766,null,631,null,2174418,null,13837,null,825019,null,9142,null,311778,null,7763,null,559945,null,9599,null,13305,null,1420,null,175685,null,5172,null,287144,null,6462,null,1542,null,618,null,264528,null,7520,null,82816,null,3956,null,38956,null,2934,null,58604,null,3334,null,3228,null,779,null,29273,null,2570,null,51493,null,3693,null,158,null,169,null,95197,null,4673,null,36435,null,2742,null,16833,null,2533,null,30392,null,2407,null,65,null,107,null,1802,null,798,null,9653,null,1918,null,17,null,31,null,128276,null,6128,null,43568,null,2884,null,32800,null,3373,null,25840,null,2168,null,1420,null,540,null,5912,null,930,null,18687,null,1864,null,49,null,83,null,134779,null,5290,null,62703,null,3537,null,26864,null,1945,null,29622,null,2484,null,1730,null,401,null,7257,null,1233,null,6603,null,1191,null,0,null,271,null,0400000US27,Minnesota,27
1199322,null,13483,null,359723,null,8457,null,213493,null,8161,null,291047,null,8419,null,11209,null,1828,null,134017,null,6541,null,185182,null,6573,null,4651,null,1364,null,976545,null,13762,null,300150,null,7972,null,170120,null,7097,null,249927,null,8203,null,7996,null,1575,null,99202,null,5253,null,145579,null,5402,null,3571,null,1171,null,150446,null,6711,null,38456,null,3199,null,29256,null,3307,null,26348,null,2945,null,2153,null,858,null,26177,null,3266,null,27915,null,3388,null,141,null,134,null,4476,null,1247,null,788,null,438,null,1420,null,664,null,387,null,354,null,60,null,97,null,382,null,276,null,1439,null,738,null,0,null,271,null,39935,null,3685,null,9499,null,1548,null,8374,null,1575,null,7054,null,1495,null,778,null,526,null,5197,null,1772,null,8152,null,1618,null,881,null,687,null,27920,null,3147,null,10830,null,1652,null,4323,null,1261,null,7331,null,1522,null,222,null,185,null,3059,null,944,null,2097,null,812,null,58,null,54,null,0400000US28,Mississippi,28
2893867,null,16163,null,993764,null,12934,null,482986,null,10202,null,738066,null,11770,null,16160,null,1951,null,269779,null,7571,null,384352,null,8935,null,8760,null,3013,null,2309346,null,16364,null,818981,null,12602,null,364771,null,10200,null,603044,null,10268,null,11139,null,1493,null,209239,null,7186,null,297499,null,8515,null,4673,null,1018,null,320722,null,9687,null,87999,null,4678,null,56209,null,4049,null,71785,null,3929,null,2192,null,578,null,43972,null,3845,null,58074,null,4109,null,491,null,391,null,52991,null,4584,null,11843,null,1620,null,18831,null,3053,null,13471,null,1892,null,0,null,271,null,1163,null,538,null,7683,null,1526,null,0,null,271,null,92344,null,5650,null,25697,null,2842,null,24835,null,3111,null,20517,null,2388,null,842,null,362,null,6517,null,1402,null,13354,null,1878,null,582,null,433,null,118464,null,6032,null,49244,null,3327,null,18340,null,2632,null,29249,null,2919,null,1987,null,685,null,8888,null,1817,null,7742,null,1663,null,3014,null,2415,null,0400000US29,Missouri,29
476288,null,6733,null,159969,null,5884,null,85993,null,5178,null,118069,null,5696,null,7110,null,1124,null,55326,null,3271,null,48753,null,3536,null,1068,null,635,null,346417,null,6756,null,111707,null,5214,null,59126,null,3681,null,93543,null,5166,null,4333,null,932,null,40669,null,3129,null,36264,null,2992,null,775,null,416,null,54567,null,4161,null,17822,null,2127,null,10134,null,1780,null,10761,null,1615,null,881,null,395,null,9227,null,1263,null,5703,null,1407,null,39,null,64,null,5251,null,1324,null,1019,null,456,null,1607,null,786,null,906,null,491,null,97,null,122,null,728,null,404,null,894,null,550,null,0,null,271,null,38898,null,3283,null,13980,null,1524,null,8525,null,1595,null,7810,null,1299,null,1021,null,421,null,3132,null,1017,null,4176,null,1309,null,254,null,381,null,31155,null,3237,null,15441,null,1580,null,6601,null,1981,null,5049,null,1185,null,778,null,310,null,1570,null,616,null,1716,null,590,null,0,null,271,null,0400000US30,Montana,30
962264,null,6784,null,327239,null,7150,null,151850,null,5170,null,245070,null,6915,null,14352,null,1323,null,83985,null,3902,null,137214,null,5207,null,2554,null,804,null,766639,null,8085,null,261732,null,6133,null,113135,null,4933,null,206941,null,6453,null,9834,null,1206,null,66749,null,3961,null,106080,null,4248,null,2168,null,665,null,99959,null,4667,null,29116,null,2473,null,17815,null,1937,null,19967,null,1898,null,1575,null,524,null,12581,null,1516,null,18881,null,2385,null,24,null,40,null,6606,null,1321,null,1669,null,581,null,2003,null,847,null,1270,null,464,null,267,null,318,null,389,null,323,null,1008,null,580,null,0,null,271,null,42653,null,3177,null,13375,null,1831,null,8590,null,1538,null,8500,null,1511,null,679,null,303,null,2677,null,665,null,8593,null,1442,null,239,null,388,null,46407,null,2860,null,21347,null,1949,null,10307,null,1349,null,8392,null,1205,null,1997,null,558,null,1589,null,480,null,2652,null,718,null,123,null,204,null,0400000US31,Nebraska,31
1274145,null,10608,null,347973,null,9112,null,327052,null,9125,null,325123,null,8446,null,2782,null,1206,null,151668,null,7242,null,117248,null,6565,null,2299,null,751,null,978208,null,11619,null,283345,null,7960,null,239431,null,8722,null,251136,null,7224,null,1847,null,817,null,112757,null,5952,null,87650,null,5870,null,2042,null,739,null,154290,null,8367,null,29756,null,3012,null,48880,null,4925,null,34024,null,3128,null,792,null,811,null,24481,null,3315,null,16112,null,2253,null,245,null,200,null,47199,null,5403,null,3830,null,926,null,16600,null,2972,null,13901,null,2437,null,0,null,271,null,6780,null,2442,null,6088,null,1441,null,0,null,271,null,56951,null,4756,null,12065,null,1937,null,17171,null,2467,null,15672,null,3316,null,74,null,104,null,5341,null,1346,null,6616,null,1237,null,12,null,23,null,37497,null,3236,null,18977,null,2187,null,4970,null,1217,null,10390,null,1484,null,69,null,122,null,2309,null,1074,null,782,null,455,null,0,null,271,null,0400000US32,Nevada,32
658937,null,8772,null,244414,null,6931,null,108067,null,5904,null,172880,null,5824,null,3044,null,815,null,54297,null,3357,null,75794,null,4615,null,441,null,408,null,530211,null,8161,null,201340,null,5935,null,82626,null,5298,null,140999,null,4893,null,1895,null,693,null,43324,null,2944,null,59615,null,3745,null,412,null,404,null,57915,null,3543,null,16072,null,1766,null,11582,null,1835,null,12445,null,1741,null,638,null,409,null,6778,null,1240,null,10371,null,1734,null,29,null,54,null,3213,null,947,null,1022,null,698,null,901,null,418,null,880,null,386,null,0,null,271,null,29,null,51,null,381,null,347,null,0,null,271,null,31617,null,2961,null,8479,null,1472,null,8141,null,1427,null,8756,null,1930,null,341,null,242,null,2586,null,1058,null,3314,null,1010,null,0,null,271,null,35981,null,3002,null,17501,null,1962,null,4817,null,887,null,9800,null,1456,null,170,null,157,null,1580,null,562,null,2113,null,760,null,0,null,271,null,0400000US33,New Hampshire,33
4037781,null,22076,null,1517544,null,20606,null,655907,null,14191,null,1088033,null,16014,null,6718,null,1693,null,315609,null,10428,null,449767,null,10894,null,4203,null,1045,null,3058571,null,20569,null,1233058,null,18308,null,441321,null,11667,null,842050,null,14907,null,3033,null,1244,null,224590,null,7293,null,310992,null,8862,null,3527,null,970,null,383378,null,9333,null,106770,null,5683,null,76126,null,4509,null,89636,null,5170,null,1159,null,555,null,48587,null,4255,null,60859,null,3980,null,241,null,174,null,223457,null,8225,null,58232,null,3749,null,54707,null,4436,null,60871,null,4474,null,565,null,464,null,15325,null,3090,null,33757,null,3168,null,0,null,271,null,230172,null,9543,null,48346,null,3849,null,66559,null,5693,null,54771,null,4792,null,981,null,580,null,19816,null,3169,null,39264,null,4050,null,435,null,430,null,142203,null,7189,null,71138,null,4821,null,17194,null,2468,null,40705,null,3125,null,980,null,1025,null,7291,null,1794,null,4895,null,1329,null,0,null,271,null,0400000US34,New Jersey,34
882957,null,11948,null,301463,null,8275,null,158551,null,6922,null,214090,null,7887,null,10647,null,2326,null,105793,null,5778,null,89994,null,5648,null,2419,null,746,null,676108,null,12827,null,231682,null,7158,null,115609,null,5509,null,175504,null,7493,null,6235,null,1119,null,77440,null,4743,null,67827,null,4437,null,1811,null,636,null,111878,null,7117,null,33733,null,3375,null,20750,null,3267,null,21779,null,3047,null,2968,null,2026,null,21304,null,3395,null,10922,null,2051,null,422,null,265,null,10587,null,2588,null,4210,null,1559,null,2948,null,986,null,2214,null,1101,null,0,null,271,null,57,null,75,null,1120,null,656,null,38,null,47,null,44158,null,3841,null,14197,null,2240,null,10699,null,1931,null,8947,null,1620,null,669,null,473,null,3929,null,930,null,5624,null,1428,null,93,null,111,null,40226,null,3401,null,17641,null,2097,null,8545,null,1563,null,5646,null,936,null,775,null,403,null,3063,null,1274,null,4501,null,1169,null,55,null,88,null,0400000US35,New Mexico,35
9544314,null,39140,null,3640291,null,35749,null,1789111,null,22297,null,2431445,null,25306,null,23757,null,2602,null,717316,null,15155,null,927218,null,16670,null,15176,null,2593,null,5014321,null,36464,null,1900539,null,24801,null,828682,null,14693,null,1286359,null,17904,null,13911,null,1740,null,423281,null,9940,null,552760,null,11583,null,8789,null,1637,null,721439,null,15982,null,227569,null,8529,null,142037,null,6957,null,171705,null,6853,null,3588,null,1051,null,89363,null,5849,null,86106,null,5338,null,1071,null,535,null,2699517,null,24879,null,1056536,null,16261,null,588412,null,14330,null,702622,null,13196,null,1539,null,722,null,152446,null,8648,null,197390,null,8531,null,572,null,431,null,750406,null,17340,null,287256,null,8049,null,164231,null,8570,null,185779,null,8156,null,2382,null,1187,null,35021,null,4053,null,73490,null,5622,null,2247,null,1001,null,358631,null,10693,null,168391,null,7721,null,65749,null,4744,null,84980,null,5212,null,2337,null,885,null,17205,null,2660,null,17472,null,2672,null,2497,null,1091,null,0400000US36,New York,36
4378919,null,22722,null,1469547,null,18608,null,690455,null,13106,null,1058423,null,16076,null,32141,null,4212,null,470592,null,12256,null,603847,null,15196,null,53914,null,5957,null,3506617,null,22633,null,1221304,null,16749,null,528614,null,10672,null,890393,null,16190,null,15570,null,2347,null,336659,null,9646,null,485356,null,13241,null,28721,null,3955,null,502776,null,14087,null,117824,null,5857,null,92885,null,6190,null,88218,null,5133,null,10981,null,2400,null,104470,null,6570,null,84606,null,6450,null,3792,null,1393,null,49581,null,4395,null,13884,null,2265,null,15413,null,2679,null,12091,null,2017,null,191,null,197,null,1336,null,665,null,6315,null,1506,null,351,null,311,null,130843,null,7343,null,34595,null,3344,null,32630,null,3258,null,22932,null,2567,null,1834,null,870,null,15038,null,2477,null,18517,null,2681,null,5297,null,2001,null,189102,null,10113,null,81940,null,4530,null,20913,null,2362,null,44789,null,3635,null,3565,null,2448,null,13089,null,2676,null,9053,null,2354,null,15753,null,7400,null,0400000US37,North Carolina,37
366133,null,4823,null,123636,null,4422,null,62204,null,3229,null,87528,null,3698,null,5946,null,939,null,38432,null,2663,null,45851,null,2771,null,2536,null,652,null,285544,null,5028,null,93113,null,4154,null,46649,null,3049,null,73169,null,3334,null,4311,null,805,null,29981,null,2376,null,36104,null,2621,null,2217,null,663,null,37489,null,2823,null,12475,null,1640,null,5327,null,1066,null,7501,null,1123,null,419,null,173,null,5861,null,971,null,5661,null,1187,null,245,null,172,null,2442,null,748,null,571,null,368,null,511,null,341,null,985,null,512,null,13,null,23,null,34,null,66,null,328,null,231,null,0,null,271,null,19406,null,2126,null,7251,null,1045,null,4849,null,1063,null,3024,null,702,null,134,null,115,null,1785,null,586,null,2289,null,589,null,74,null,128,null,21252,null,1866,null,10226,null,1089,null,4868,null,868,null,2849,null,724,null,1069,null,409,null,771,null,273,null,1469,null,505,null,0,null,271,null,0400000US38,North Dakota,38
5457392,null,21325,null,1821673,null,19757,null,918624,null,15700,null,1374355,null,19118,null,20152,null,2986,null,437263,null,10917,null,881117,null,14235,null,4208,null,835,null,4506009,null,22195,null,1548922,null,17832,null,715041,null,13780,null,1152006,null,17862,null,13616,null,2312,null,347845,null,9399,null,725189,null,12674,null,3390,null,710,null,486224,null,13098,null,124560,null,5472,null,91048,null,5197,null,107133,null,5960,null,3767,null,1523,null,64965,null,4152,null,94302,null,5514,null,449,null,325,null,105662,null,5166,null,24451,null,2305,null,32387,null,3439,null,26604,null,2911,null,65,null,103,null,3218,null,1090,null,18937,null,2381,null,0,null,271,null,181608,null,7476,null,47333,null,3413,null,51492,null,4579,null,40813,null,2902,null,900,null,349,null,10887,null,1605,null,29814,null,2808,null,369,null,425,null,177889,null,7252,null,76407,null,4319,null,28656,null,2778,null,47799,null,3338,null,1804,null,885,null,10348,null,1649,null,12875,null,1742,null,0,null,271,null,0400000US39,Ohio,39
1678336,null,13891,null,534981,null,10791,null,283302,null,9349,null,424883,null,9339,null,11800,null,1822,null,190094,null,5857,null,220328,null,8070,null,12948,null,1714,null,1352427,null,14035,null,445945,null,9974,null,215709,null,7855,null,359767,null,8262,null,7545,null,1435,null,141665,null,5236,null,174888,null,7803,null,6908,null,1212,null,199221,null,7846,null,51252,null,3467,null,39478,null,3780,null,38371,null,3250,null,2044,null,913,null,37056,null,3226,null,30516,null,2624,null,504,null,324,null,6293,null,1407,null,1444,null,695,null,1559,null,564,null,1188,null,530,null,124,null,133,null,455,null,423,null,1385,null,773,null,138,null,154,null,59717,null,4475,null,13026,null,1848,null,16226,null,2265,null,11318,null,1720,null,1003,null,480,null,7036,null,1521,null,9567,null,1662,null,1541,null,463,null,60678,null,3871,null,23314,null,2130,null,10330,null,1791,null,14239,null,1390,null,1084,null,453,null,3882,null,896,null,3972,null,989,null,3857,null,1164,null,0400000US40,Oklahoma,40
1846985,null,12592,null,634004,null,11626,null,309796,null,9319,null,467855,null,10936,null,30895,null,3161,null,163717,null,6399,null,239400,null,9300,null,1318,null,586,null,1330298,null,12874,null,454472,null,10202,null,205745,null,7958,null,350991,null,9372,null,16411,null,2425,null,125542,null,5573,null,176231,null,7157,null,906,null,456,null,202704,null,8526,null,57525,null,3886,null,37582,null,3738,null,42005,null,3418,null,8891,null,2030,null,22667,null,2693,null,33672,null,3242,null,362,null,322,null,82686,null,5419,null,26336,null,2457,null,19257,null,3525,null,25182,null,3089,null,1222,null,913,null,2307,null,917,null,8382,null,1918,null,0,null,271,null,126133,null,6066,null,45331,null,3284,null,30525,null,3259,null,26521,null,2682,null,2072,null,996,null,6700,null,1388,null,14934,null,2498,null,50,null,81,null,105164,null,4759,null,50340,null,4498,null,16687,null,2358,null,23156,null,2421,null,2299,null,913,null,6501,null,1400,null,6181,null,1486,null,0,null,271,null,0400000US41,Oregon,41
5815763,null,21795,null,2032920,null,20000,null,941475,null,13475,null,1508750,null,16962,null,25999,null,3324,null,491705,null,9225,null,810042,null,10944,null,4872,null,1205,null,4423557,null,23724,null,1581478,null,17842,null,653649,null,11792,null,1157744,null,15053,null,14699,null,2135,null,379577,null,7620,null,632291,null,9885,null,4119,null,1064,null,562863,null,10351,null,146831,null,5292,null,112405,null,4999,null,127432,null,5676,null,4835,null,1870,null,72070,null,4215,null,98859,null,5169,null,431,null,261,null,316406,null,10101,null,119299,null,5888,null,68334,null,5128,null,90726,null,5341,null,374,null,370,null,10283,null,1963,null,27188,null,3157,null,202,null,283,null,312023,null,8920,null,93544,null,4627,null,76435,null,5146,null,77680,null,5272,null,2895,null,812,null,20519,null,2381,null,40830,null,3009,null,120,null,124,null,200914,null,7636,null,91768,null,4807,null,30652,null,2822,null,55168,null,4035,null,3196,null,1298,null,9256,null,1571,null,10874,null,1711,null,0,null,271,null,0400000US42,Pennsylvania,42
484092,null,8813,null,179449,null,6975,null,83229,null,4507,null,124144,null,5554,null,1197,null,529,null,39601,null,3257,null,52166,null,3644,null,4306,null,3745,null,393935,null,8766,null,149349,null,6106,null,66494,null,3913,null,103297,null,5139,null,1197,null,529,null,32951,null,3064,null,39100,null,3377,null,1547,null,622,null,38446,null,3808,null,11540,null,1571,null,6460,null,1470,null,8253,null,1568,null,0,null,271,null,4449,null,1200,null,7744,null,1603,null,0,null,271,null,10067,null,1687,null,2428,null,939,null,3144,null,888,null,2492,null,837,null,0,null,271,null,298,null,411,null,1705,null,815,null,0,null,271,null,22965,null,3104,null,6885,null,1590,null,5254,null,1578,null,5543,null,1236,null,0,null,271,null,1238,null,679,null,2572,null,1027,null,1473,null,1796,null,18679,null,2950,null,9247,null,1724,null,1877,null,689,null,4559,null,1052,null,0,null,271,null,665,null,374,null,1045,null,542,null,1286,null,1856,null,0400000US44,Rhode Island,44
1986511,null,14160,null,629183,null,12624,null,335025,null,9093,null,485569,null,10551,null,8892,null,1703,null,203246,null,7208,null,299478,null,8793,null,25118,null,2909,null,1609022,null,13031,null,536193,null,11229,null,256873,null,8363,null,410814,null,8702,null,5143,null,1288,null,146540,null,6451,null,244577,null,8165,null,8882,null,1982,null,220102,null,8666,null,50978,null,3530,null,44841,null,3801,null,41881,null,3985,null,1843,null,750,null,42647,null,3428,null,37474,null,4110,null,438,null,379,null,12758,null,2036,null,2194,null,793,null,3899,null,1093,null,2428,null,800,null,0,null,271,null,972,null,589,null,2134,null,834,null,1131,null,643,null,70501,null,5184,null,12683,null,1803,null,21267,null,3103,null,12522,null,2138,null,1283,null,658,null,7145,null,1824,null,10871,null,1712,null,4730,null,1792,null,74128,null,5490,null,27135,null,2522,null,8145,null,1780,null,17924,null,2306,null,623,null,394,null,5942,null,1472,null,4422,null,1270,null,9937,null,2336,null,0400000US45,South Carolina,45
426380,null,5903,null,145429,null,5598,null,69665,null,3713,null,105960,null,4914,null,7540,null,1172,null,40786,null,3082,null,55340,null,3994,null,1660,null,695,null,333456,null,5736,null,110066,null,5242,null,53112,null,3151,null,88340,null,4490,null,4915,null,839,null,31383,null,2803,null,44381,null,3553,null,1259,null,599,null,41904,null,3480,null,14633,null,1864,null,5800,null,1172,null,8526,null,1523,null,810,null,412,null,5563,null,1236,null,6232,null,1153,null,340,null,393,null,2325,null,816,null,105,null,112,null,719,null,527,null,422,null,324,null,0,null,271,null,202,null,261,null,877,null,534,null,0,null,271,null,26835,null,2564,null,9645,null,1639,null,5937,null,1077,null,5295,null,982,null,572,null,254,null,2341,null,788,null,2984,null,884,null,61,null,85,null,21860,null,2281,null,10980,null,1531,null,4097,null,919,null,3377,null,909,null,1243,null,466,null,1297,null,525,null,866,null,360,null,0,null,271,null,0400000US46,South Dakota,46
2904009,null,14312,null,930811,null,14994,null,470445,null,10601,null,749821,null,13215,null,13148,null,2107,null,277542,null,8584,null,458998,null,11490,null,3244,null,1097,null,2407455,null,15155,null,790968,null,12964,null,367667,null,8885,null,640875,null,13121,null,7155,null,1420,null,215586,null,6855,null,382331,null,11023,null,2873,null,1056,null,306528,null,11010,null,78243,null,4836,null,64236,null,5257,null,63294,null,4403,null,3612,null,1285,null,45275,null,3693,null,51750,null,3721,null,118,null,174,null,19737,null,2261,null,3722,null,971,null,6428,null,1333,null,3880,null,1096,null,85,null,137,null,1394,null,759,null,4228,null,1144,null,0,null,271,null,74076,null,4653,null,19565,null,2307,null,15925,null,2214,null,15399,null,2201,null,930,null,588,null,7929,null,1657,null,14288,null,1814,null,40,null,53,null,96213,null,5580,null,38313,null,3497,null,16189,null,2598,null,26373,null,2592,null,1366,null,975,null,7358,null,1845,null,6401,null,1479,null,213,null,263,null,0400000US47,Tennessee,47
11304328,null,37623,null,3724266,null,28864,null,1879268,null,27385,null,2883495,null,27353,null,57351,null,3963,null,1320937,null,20358,null,1384290,null,19503,null,54721,null,4891,null,8865596,null,43479,null,3055858,null,27235,null,1384654,null,22642,null,2351572,null,25898,null,36086,null,3126,null,918315,null,17250,null,1081809,null,17706,null,37302,null,3540,null,1400779,null,25538,null,341269,null,9273,null,265926,null,11911,null,280391,null,9849,null,12326,null,2410,null,302369,null,12283,null,193974,null,9711,null,4524,null,1208,null,195830,null,9161,null,49455,null,3731,null,59320,null,4248,null,49101,null,3904,null,886,null,911,null,13726,null,2583,null,23161,null,3195,null,181,null,127,null,411283,null,13961,null,89976,null,5774,null,106683,null,6793,null,84322,null,5522,null,5372,null,1774,null,56373,null,4414,null,59910,null,4474,null,8647,null,2283,null,430840,null,12622,null,187708,null,6859,null,62685,null,4808,null,118109,null,6507,null,2681,null,842,null,30154,null,3023,null,25436,null,3823,null,4067,null,1698,null,0400000US48,Texas,48
1299704,null,8857,null,446910,null,10226,null,196320,null,7489,null,356474,null,8097,null,4615,null,1092,null,129212,null,6257,null,162587,null,7278,null,3586,null,1114,null,975442,null,11656,null,337573,null,8994,null,140362,null,6296,null,277844,null,6751,null,3068,null,914,null,91315,null,4868,null,122061,null,6351,null,3219,null,961,null,169230,null,7461,null,49160,null,3760,null,25965,null,3386,null,37792,null,3421,null,819,null,425,null,30580,null,3375,null,24751,null,3244,null,163,null,214,null,31149,null,2984,null,11413,null,1538,null,4551,null,1082,null,7584,null,1378,null,17,null,41,null,1813,null,946,null,5771,null,1441,null,0,null,271,null,63705,null,5042,null,19216,null,2552,null,16847,null,2808,null,15871,null,2512,null,453,null,302,null,3367,null,974,null,7747,null,1540,null,204,null,229,null,60178,null,3561,null,29548,null,2914,null,8595,null,1316,null,17383,null,1991,null,258,null,230,null,2137,null,718,null,2257,null,700,null,0,null,271,null,0400000US49,Utah,49
329822,null,4833,null,124438,null,4579,null,54689,null,3231,null,78435,null,3957,null,4001,null,823,null,33029,null,2592,null,35085,null,2460,null,145,null,139,null,241954,null,5293,null,91868,null,4116,null,37205,null,2526,null,60104,null,3624,null,2034,null,519,null,23928,null,2312,null,26670,null,2189,null,145,null,139,null,36092,null,2727,null,12063,null,1521,null,6847,null,1218,null,6612,null,1298,null,900,null,566,null,5077,null,919,null,4593,null,1277,null,0,null,271,null,2790,null,930,null,585,null,281,null,1116,null,621,null,596,null,348,null,0,null,271,null,65,null,110,null,428,null,435,null,0,null,271,null,26796,null,2813,null,8361,null,1514,null,5965,null,1299,null,7102,null,1448,null,485,null,269,null,2446,null,974,null,2437,null,816,null,0,null,271,null,22190,null,2155,null,11561,null,1644,null,3556,null,781,null,4021,null,859,null,582,null,402,null,1513,null,583,null,957,null,423,null,0,null,271,null,0400000US50,Vermont,50
3860940,null,24253,null,1494905,null,17588,null,593550,null,13027,null,916675,null,15459,null,18683,null,5718,null,365052,null,10501,null,408457,null,13193,null,63618,null,5603,null,3016626,null,24121,null,1209160,null,16747,null,432809,null,11334,null,745575,null,14126,null,9271,null,1670,null,264045,null,7898,null,321300,null,10937,null,34466,null,3470,null,411765,null,12967,null,122906,null,5849,null,76295,null,5898,null,80510,null,5267,null,3664,null,1811,null,72563,null,5653,null,50835,null,4370,null,4992,null,1833,null,116774,null,8906,null,41963,null,2973,null,24034,null,3139,null,27631,null,2793,null,3134,null,4461,null,6844,null,2068,null,8176,null,1703,null,4992,null,1635,null,147603,null,8395,null,42388,null,3276,null,37053,null,3570,null,27948,null,2994,null,1118,null,493,null,12024,null,2204,null,19590,null,3300,null,7482,null,2300,null,168172,null,8042,null,78488,null,4211,null,23359,null,2713,null,35011,null,3214,null,1496,null,702,null,9576,null,1789,null,8556,null,2136,null,11686,null,4829,null,0400000US51,Virginia,51
3143242,null,17061,null,1163263,null,15789,null,521605,null,11230,null,756525,null,13816,null,44043,null,3922,null,296930,null,10147,null,336720,null,8774,null,24156,null,3238,null,2248637,null,20939,null,819524,null,14065,null,356447,null,9831,null,560399,null,10725,null,25026,null,2568,null,217407,null,6754,null,253966,null,6952,null,15868,null,2120,null,381406,null,11720,null,127363,null,5662,null,61503,null,4510,null,78598,null,5155,null,11728,null,2535,null,52322,null,5576,null,47270,null,4553,null,2622,null,1206,null,173945,null,7433,null,79493,null,4859,null,30716,null,3346,null,43812,null,3484,null,2026,null,1868,null,6645,null,1533,null,11080,null,1833,null,173,null,172,null,177796,null,8805,null,61857,null,4112,null,43378,null,3960,null,34888,null,3488,null,3631,null,1400,null,14443,null,3627,null,16812,null,2561,null,2787,null,955,null,161458,null,6851,null,75026,null,4110,null,29561,null,3221,null,38828,null,2871,null,1632,null,729,null,6113,null,1550,null,7592,null,1789,null,2706,null,1802,null,0400000US53,Washington,53
742912,null,8545,null,222296,null,7177,null,138561,null,6940,null,181498,null,6430,null,4509,null,1270,null,94374,null,4503,null,101091,null,4418,null,583,null,357,null,603742,null,9216,null,190604,null,6258,null,105584,null,5574,null,149248,null,5935,null,1667,null,721,null,74585,null,3877,null,81521,null,4017,null,533,null,348,null,78310,null,5184,null,15522,null,2262,null,16472,null,2296,null,15899,null,2370,null,2011,null,932,null,15699,null,2056,null,12657,null,1665,null,50,null,86,null,5228,null,1166,null,525,null,349,null,1771,null,764,null,1968,null,721,null,0,null,271,null,212,null,254,null,752,null,390,null,0,null,271,null,32991,null,3584,null,7114,null,1265,null,9722,null,1733,null,8576,null,1838,null,410,null,264,null,2145,null,737,null,5024,null,1469,null,0,null,271,null,22641,null,2303,null,8531,null,1486,null,5012,null,1104,null,5807,null,1099,null,421,null,544,null,1733,null,715,null,1137,null,513,null,0,null,271,null,0400000US54,West Virginia,54
