B12503_001E,B12503_001EA,B12503_001M,B12503_001MA,B12503_002E,B12503_002EA,B12503_002M,B12503_002MA,B12503_003E,B12503_003EA,B12503_003M,B12503_003MA,B12503_004E,B12503_004EA,B12503_004M,B12503_004MA,B12503_005E,B12503_005EA,B12503_005M,B12503_005MA,B12503_006E,B12503_006EA,B12503_006M,B12503_006MA,B12503_007E,B12503_007EA,B12503_007M,B12503_007MA,B12503_008E,B12503_008EA,B12503_008M,B12503_008MA,B12503_009E,B12503_009EA,B12503_009M,B12503_009MA,B12503_010E,B12503_010EA,B12503_010M,B12503_010MA,B12503_011E,B12503_011EA,B12503_011M,B12503_011MA,GEO_ID,NAME,state
10269170,null,2777,null,5009569,null,3726,null,1844143,null,16602,null,3165426,null,17136,null,43643,null,3812,null,3121783,null,16844,null,5259601,null,3650,null,1621960,null,13703,null,3637641,null,13492,null,51272,null,3343,null,3586369,null,13592,null,0400000US17,Illinois,17
5065862,null,3014,null,2466787,null,3043,null,767469,null,11421,null,1699318,null,11720,null,30648,null,3000,null,1668670,null,11991,null,2599075,null,2681,null,658907,null,8751,null,1940168,null,8794,null,30620,null,2959,null,1909548,null,9104,null,0400000US18,Indiana,18
2418896,null,2129,null,1182697,null,2367,null,368380,null,6886,null,814317,null,6419,null,11192,null,1493,null,803125,null,6403,null,1236199,null,2218,null,300580,null,5443,null,935619,null,5716,null,12119,null,1586,null,923500,null,5867,null,0400000US19,Iowa,19
2218840,null,2056,null,1091161,null,2556,null,332546,null,5971,null,758615,null,5902,null,13768,null,1873,null,744847,null,6161,null,1127679,null,2408,null,266482,null,6450,null,861197,null,6357,null,14396,null,2149,null,846801,null,6893,null,0400000US20,Kansas,20
3435315,null,3001,null,1661514,null,4473,null,495758,null,9321,null,1165756,null,8966,null,22018,null,3408,null,1143738,null,9962,null,1773801,null,4164,null,406499,null,8957,null,1367302,null,8439,null,26533,null,3095,null,1340769,null,8855,null,0400000US21,Kentucky,21
3493783,null,2786,null,1669933,null,3499,null,593160,null,9355,null,1076773,null,9341,null,17343,null,2220,null,1059430,null,9787,null,1823850,null,3452,null,528303,null,9795,null,1295547,null,9308,null,19007,null,2578,null,1276540,null,9753,null,0400000US22,Louisiana,22
1094908,null,1349,null,527656,null,1494,null,160676,null,5200,null,366980,null,5281,null,6620,null,1393,null,360360,null,5376,null,567252,null,1269,null,133579,null,3881,null,433673,null,3796,null,6744,null,1289,null,426929,null,4089,null,0400000US23,Maine,23
4533816,null,1698,null,2165045,null,1947,null,778719,null,8861,null,1386326,null,8882,null,21889,null,2691,null,1364437,null,9586,null,2368771,null,2109,null,741317,null,9900,null,1627454,null,10080,null,23592,null,2643,null,1603862,null,10027,null,0400000US24,Maryland,24
5328765,null,1529,null,2555707,null,2001,null,978353,null,10536,null,1577354,null,11016,null,20098,null,2662,null,1557256,null,11159,null,2773058,null,1653,null,903336,null,9894,null,1869722,null,9888,null,24329,null,2159,null,1845393,null,9855,null,0400000US25,Massachusetts,25
8054089,null,2765,null,3920598,null,3185,null,1368660,null,12740,null,2551938,null,13087,null,40202,null,3264,null,2511736,null,13783,null,4133491,null,3563,null,1188796,null,13352,null,2944695,null,13135,null,40952,null,3609,null,2903743,null,13749,null,0400000US26,Michigan,26
4190265,null,2117,null,2070059,null,2381,null,700884,null,9364,null,1369175,null,9746,null,19211,null,2595,null,1349964,null,9604,null,2120206,null,2385,null,573653,null,7580,null,1546553,null,7531,null,19613,null,1750,null,1526940,null,7493,null,0400000US27,Minnesota,27
2305571,null,2639,null,1102676,null,3700,null,370119,null,8425,null,732557,null,7574,null,15477,null,2285,null,717080,null,7154,null,1202895,null,3214,null,347657,null,7702,null,855238,null,7268,null,13909,null,2050,null,841329,null,7283,null,0400000US28,Mississippi,28
4743939,null,2550,null,2286972,null,4353,null,714248,null,10562,null,1572724,null,10071,null,25604,null,2461,null,1547120,null,10257,null,2456967,null,4199,null,625957,null,8159,null,1831010,null,8212,null,27830,null,2705,null,1803180,null,8670,null,0400000US29,Missouri,29
785742,null,1986,null,390148,null,1697,null,128336,null,4021,null,261812,null,4233,null,3752,null,995,null,258060,null,4260,null,395594,null,1537,null,96778,null,3476,null,298816,null,3887,null,4062,null,828,null,294754,null,3934,null,0400000US30,Montana,30
1412195,null,1753,null,693722,null,1786,null,216700,null,4859,null,477022,null,4842,null,8504,null,1456,null,468518,null,4878,null,718473,null,1610,null,180124,null,3959,null,538349,null,3983,null,6993,null,1202,null,531356,null,4038,null,0400000US31,Nebraska,31
2039602,null,1351,null,1035793,null,1949,null,352370,null,7763,null,683423,null,7871,null,13220,null,2292,null,670203,null,7935,null,1003809,null,1717,null,256533,null,6305,null,747276,null,6620,null,11244,null,1897,null,736032,null,6830,null,0400000US32,Nevada,32
1079527,null,1258,null,526891,null,1592,null,160499,null,4434,null,366392,null,4430,null,5145,null,1045,null,361247,null,4587,null,552636,null,1387,null,140428,null,4317,null,412208,null,4415,null,5059,null,1129,null,407149,null,4582,null,0400000US33,New Hampshire,33
6996319,null,1400,null,3387470,null,2212,null,1216707,null,12108,null,2170763,null,12021,null,23616,null,2706,null,2147147,null,12208,null,3608849,null,2456,null,1065980,null,12273,null,2542869,null,12288,null,31466,null,2791,null,2511403,null,12125,null,0400000US34,New Jersey,34
1569164,null,2151,null,764994,null,2503,null,277812,null,6310,null,487182,null,6382,null,7380,null,1522,null,479802,null,6290,null,804170,null,1794,null,235795,null,6192,null,568375,null,5712,null,8224,null,1354,null,560151,null,5693,null,0400000US35,New Mexico,35
15888014,null,2552,null,7616938,null,3907,null,3021352,null,19796,null,4595586,null,19944,null,53679,null,3690,null,4541907,null,19024,null,8271076,null,3577,null,2803595,null,20437,null,5467481,null,20300,null,58514,null,4286,null,5408967,null,20209,null,0400000US36,New York,36
7354084,null,4742,null,3554403,null,5696,null,1138153,null,14765,null,2416250,null,14864,null,33930,null,3085,null,2382320,null,14796,null,3799681,null,4903,null,978127,null,13097,null,2821554,null,11544,null,38293,null,2974,null,2783261,null,11894,null,0400000US37,North Carolina,37
525574,null,1335,null,262894,null,1620,null,88900,null,3242,null,173994,null,2961,null,2672,null,777,null,171322,null,3258,null,262680,null,1376,null,65036,null,2337,null,197644,null,2178,null,1583,null,586,null,196061,null,2252,null,0400000US38,North Dakota,38
9243143,null,3392,null,4453852,null,4219,null,1472878,null,12601,null,2980974,null,13921,null,43778,null,3809,null,2937196,null,14568,null,4789291,null,3212,null,1303421,null,12387,null,3485870,null,11984,null,47365,null,3357,null,3438505,null,12315,null,0400000US39,Ohio,39
2890196,null,2609,null,1411569,null,3164,null,419550,null,7354,null,992019,null,6908,null,19230,null,2167,null,972789,null,7534,null,1478627,null,3054,null,330206,null,7002,null,1148421,null,6459,null,24471,null,2372,null,1123950,null,6929,null,0400000US40,Oklahoma,40
3074258,null,2151,null,1517440,null,2407,null,487345,null,8390,null,1030095,null,8798,null,15788,null,2616,null,1014307,null,9043,null,1556818,null,2584,null,395706,null,6676,null,1161112,null,6473,null,17549,null,2477,null,1143563,null,6714,null,0400000US41,Oregon,41
10200364,null,2746,null,4907312,null,3292,null,1677564,null,12024,null,3229748,null,12017,null,40128,null,2882,null,3189620,null,11474,null,5293052,null,3429,null,1515480,null,12471,null,3777572,null,12993,null,42323,null,3497,null,3735249,null,13793,null,0400000US42,Pennsylvania,42
865780,null,1347,null,412459,null,1406,null,155275,null,4764,null,257184,null,5014,null,3461,null,1028,null,253723,null,5157,null,453321,null,1394,null,142834,null,4296,null,310487,null,4049,null,3834,null,979,null,306653,null,4254,null,0400000US44,Rhode Island,44
3601064,null,2353,null,1729876,null,3438,null,588783,null,8853,null,1141093,null,8876,null,16505,null,2164,null,1124588,null,9338,null,1871188,null,2868,null,525026,null,8977,null,1346162,null,8090,null,18311,null,1928,null,1327851,null,8533,null,0400000US45,South Carolina,45
640393,null,1515,null,316666,null,1799,null,99805,null,3479,null,216861,null,3334,null,3548,null,954,null,213313,null,3443,null,323727,null,1461,null,82380,null,3510,null,241347,null,3529,null,2885,null,1151,null,238462,null,3449,null,0400000US46,South Dakota,46
4989688,null,3331,null,2400731,null,4053,null,722390,null,10940,null,1678341,null,10946,null,30790,null,3400,null,1647551,null,10564,null,2588957,null,3753,null,628512,null,10992,null,1960445,null,10490,null,33060,null,2873,null,1927385,null,10619,null,0400000US47,Tennessee,47
18671445,null,6166,null,9249473,null,7163,null,3081881,null,20599,null,6167592,null,22162,null,101116,null,6136,null,6066476,null,21975,null,9421972,null,6277,null,2510517,null,16554,null,6911455,null,16709,null,119569,null,6787,null,6791886,null,17749,null,0400000US48,Texas,48
2012454,null,1680,null,1007710,null,2077,null,332258,null,6993,null,675452,null,6861,null,12145,null,2093,null,663307,null,6578,null,1004744,null,1783,null,263945,null,7421,null,740799,null,7012,null,14036,null,1929,null,726763,null,6967,null,0400000US49,Utah,49
518208,null,723,null,252222,null,1030,null,79971,null,2693,null,172251,null,2689,null,2938,null,795,null,169313,null,2755,null,265986,null,1016,null,72479,null,2403,null,193507,null,2759,null,2688,null,786,null,190819,null,2807,null,0400000US50,Vermont,50
6261651,null,3951,null,3048964,null,4538,null,1019314,null,14269,null,2029650,null,14654,null,29606,null,3007,null,2000044,null,14909,null,3212687,null,4754,null,871655,null,10830,null,2341032,null,10089,null,36032,null,3351,null,2305000,null,10785,null,0400000US51,Virginia,51
5277716,null,2294,null,2617061,null,2694,null,866161,null,10631,null,1750900,null,10800,null,30109,null,2797,null,1720791,null,10698,null,2660655,null,2488,null,679795,null,8779,null,1980860,null,8692,null,33311,null,3389,null,1947549,null,8985,null,0400000US53,Washington,53
1498929,null,1895,null,726155,null,2382,null,212186,null,5609,null,513969,null,5324,null,7480,null,1518,null,506489,null,5773,null,772774,null,2137,null,163217,null,4712,null,609557,null,4610,null,9873,null,1820,null,599684,null,4982,null,0400000US54,West Virginia,54
4549531,null,2286,null,2245585,null,2565,null,756770,null,10017,null,1488815,null,9855,null,18996,null,2071,null,1469819,null,9305,null,2303946,null,2361,null,626695,null,8220,null,1677251,null,8058,null,22624,null,2251,null,1654627,null,8141,null,0400000US55,Wisconsin,55
427057,null,1652,null,214199,null,1672,null,63004,null,3019,null,151195,null,3129,null,4493,null,1187,null,146702,null,3087,null,212858,null,1409,null,47499,null,2523,null,165359,null,2649,null,2201,null,809,null,163158,null,2586,null,0400000US56,Wyoming,56
3149891,null,643,null,1484597,null,1385,null,634711,null,11399,null,849886,null,11143,null,12425,null,2008,null,837461,null,10855,null,1665294,null,1225,null,576668,null,10298,null,1088626,null,10333,null,16074,null,1942,null,1072552,null,10870,null,0400000US72,Puerto Rico,72
