C17014_001E,C17014_001EA,C17014_001M,C17014_001MA,C17014_002E,C17014_002EA,C17014_002M,C17014_002MA,C17014_003E,C17014_003EA,C17014_003M,C17014_003MA,C17014_004E,C17014_004EA,C17014_004M,C17014_004MA,C17014_005E,C17014_005EA,C17014_005M,C17014_005MA,C17014_006E,C17014_006EA,C17014_006M,C17014_006MA,C17014_007E,C17014_007EA,C17014_007M,C17014_007MA,C17014_008E,C17014_008EA,C17014_008M,C17014_008MA,C17014_009E,C17014_009EA,C17014_009M,C17014_009MA,C17014_010E,C17014_010EA,C17014_010M,C17014_010MA,C17014_011E,C17014_011EA,C17014_011M,C17014_011MA,GEO_ID,NAME,state
1648431,null,15271,null,157570,null,6279,null,47391,null,3725,null,88062,null,4443,null,19553,null,2008,null,2564,null,886,null,1490861,null,14219,null,156498,null,5573,null,427878,null,10955,null,721232,null,11221,null,185253,null,5516,null,0400000US18,Indiana,18
791790,null,7894,null,57737,null,4022,null,13534,null,1733,null,34328,null,3404,null,8407,null,1506,null,1468,null,548,null,734053,null,8212,null,75583,null,2984,null,175715,null,5518,null,394584,null,7551,null,88171,null,3689,null,0400000US19,Iowa,19
736264,null,8496,null,56736,null,3445,null,12834,null,1818,null,33508,null,2755,null,9663,null,1636,null,731,null,407,null,679528,null,8567,null,60550,null,2527,null,183943,null,5148,null,353802,null,7841,null,81233,null,3900,null,0400000US20,Kansas,20
1125630,null,12346,null,147398,null,6613,null,59698,null,3584,null,70163,null,4862,null,15506,null,2535,null,2031,null,709,null,978232,null,11613,null,135966,null,3979,null,296937,null,7478,null,448162,null,9447,null,97167,null,4860,null,0400000US21,Kentucky,21
1094141,null,10371,null,146380,null,6476,null,49080,null,3589,null,81382,null,4583,null,13964,null,2073,null,1954,null,604,null,947761,null,11039,null,102521,null,4400,null,313043,null,9026,null,431542,null,8166,null,100655,null,4217,null,0400000US22,Louisiana,22
343822,null,6405,null,29416,null,2739,null,11216,null,1941,null,15104,null,1976,null,2689,null,649,null,407,null,283,null,314406,null,6052,null,39004,null,2281,null,82433,null,3568,null,156251,null,5382,null,36718,null,2661,null,0400000US23,Maine,23
1395778,null,10754,null,74687,null,4060,null,25987,null,2332,null,38568,null,3296,null,8725,null,1406,null,1407,null,664,null,1321091,null,11173,null,105990,null,3676,null,367899,null,7587,null,648255,null,11999,null,198947,null,6828,null,0400000US24,Maryland,24
1568641,null,11431,null,111502,null,6166,null,48402,null,4262,null,51052,null,4070,null,10712,null,1623,null,1336,null,610,null,1457139,null,11859,null,129817,null,4036,null,383535,null,8625,null,714352,null,10012,null,229435,null,7690,null,0400000US25,Massachusetts,25
2525388,null,15908,null,264514,null,7290,null,89931,null,4049,null,137605,null,5372,null,33044,null,2619,null,3934,null,1011,null,2260874,null,15759,null,300928,null,4878,null,665530,null,10407,null,1026847,null,12786,null,267569,null,6207,null,0400000US26,Michigan,26
1342724,null,10410,null,82834,null,3898,null,22791,null,2259,null,45596,null,3632,null,11677,null,1680,null,2770,null,737,null,1259890,null,10507,null,118806,null,3267,null,290218,null,6228,null,673125,null,9049,null,177741,null,5018,null,0400000US27,Minnesota,27
755248,null,9226,null,128296,null,7118,null,46047,null,4039,null,64241,null,4426,null,16123,null,2185,null,1885,null,724,null,626952,null,9376,null,74864,null,3168,null,198441,null,7146,null,289145,null,7377,null,64502,null,3764,null,0400000US28,Mississippi,28
1529540,null,12558,null,148339,null,5579,null,46369,null,3238,null,80339,null,4444,null,19867,null,2092,null,1764,null,585,null,1381201,null,13057,null,160212,null,4480,null,386177,null,8797,null,669936,null,10921,null,164876,null,6149,null,0400000US29,Missouri,29
237574,null,4616,null,23162,null,2316,null,5814,null,1199,null,13025,null,1901,null,3923,null,853,null,400,null,252,null,214412,null,4625,null,25347,null,1651,null,57268,null,2804,null,110938,null,3464,null,20859,null,1620,null,0400000US30,Montana,30
457459,null,6358,null,30955,null,2464,null,7873,null,1254,null,16450,null,1595,null,5832,null,1236,null,800,null,379,null,426504,null,6292,null,37344,null,1884,null,102116,null,4030,null,231196,null,5563,null,55848,null,2651,null,0400000US31,Nebraska,31
615019,null,7728,null,48547,null,3928,null,14312,null,2178,null,26374,null,3170,null,6809,null,1382,null,1052,null,522,null,566472,null,7970,null,53889,null,2513,null,177042,null,6660,null,269239,null,7364,null,66302,null,3929,null,0400000US32,Nevada,32
345324,null,5671,null,17212,null,2229,null,7548,null,1685,null,7987,null,1206,null,1343,null,594,null,334,null,239,null,328112,null,5497,null,28925,null,2098,null,82792,null,3789,null,169931,null,5192,null,46464,null,3014,null,0400000US33,New Hampshire,33
2168377,null,15461,null,135251,null,5517,null,50684,null,3696,null,66904,null,4523,null,15376,null,1902,null,2287,null,834,null,2033126,null,15957,null,178753,null,5236,null,577134,null,11206,null,950134,null,12492,null,327105,null,7909,null,0400000US34,New Jersey,34
482159,null,7286,null,60528,null,4187,null,19239,null,2199,null,32856,null,3275,null,7567,null,1240,null,866,null,461,null,421631,null,7185,null,53602,null,2399,null,137868,null,5396,null,185511,null,5580,null,44650,null,3394,null,0400000US35,New Mexico,35
4582314,null,18991,null,471968,null,10027,null,176217,null,6359,null,229795,null,6875,null,56934,null,3520,null,9022,null,1373,null,4110346,null,18220,null,426997,null,7510,null,1252883,null,16200,null,1818856,null,16013,null,611610,null,11402,null,0400000US36,New York,36
2397731,null,16444,null,260167,null,10140,null,79528,null,5849,null,144435,null,6870,null,32596,null,3044,null,3608,null,1016,null,2137564,null,16749,null,233403,null,4966,null,643840,null,11684,null,1046311,null,13772,null,214010,null,7136,null,0400000US37,North Carolina,37
170921,null,3624,null,13497,null,1627,null,3676,null,863,null,7910,null,1364,null,1704,null,538,null,207,null,164,null,157424,null,3706,null,14105,null,1097,null,35318,null,2463,null,88136,null,2719,null,19865,null,1754,null,0400000US38,North Dakota,38
2936172,null,14572,null,288964,null,7469,null,97733,null,4687,null,155287,null,5736,null,32985,null,2920,null,2959,null,861,null,2647208,null,13427,null,298991,null,7103,null,770223,null,11352,null,1247801,null,13445,null,330193,null,8230,null,0400000US39,Ohio,39
936539,null,8665,null,110167,null,5395,null,31176,null,2646,null,57080,null,4218,null,20031,null,2066,null,1880,null,644,null,826372,null,8259,null,97984,null,3368,null,249317,null,5781,null,387746,null,7185,null,91325,null,4976,null,0400000US40,Oklahoma,40
939487,null,9653,null,90253,null,4869,null,24939,null,2350,null,48918,null,4403,null,14510,null,2162,null,1886,null,925,null,849234,null,9418,null,111612,null,3984,null,237458,null,8114,null,405390,null,8405,null,94774,null,4635,null,0400000US41,Oregon,41
3205114,null,13915,null,271201,null,7863,null,102698,null,4442,null,132070,null,5791,null,31240,null,2903,null,5193,null,1382,null,2933913,null,13557,null,355981,null,7364,null,849436,null,11017,null,1337889,null,11976,null,390607,null,7018,null,0400000US42,Pennsylvania,42
247759,null,5390,null,19070,null,1923,null,8616,null,1461,null,8850,null,1517,null,1487,null,644,null,117,null,143,null,228689,null,5435,null,22250,null,1792,null,66861,null,4006,null,107293,null,5376,null,32285,null,2775,null,0400000US44,Rhode Island,44
1142172,null,10246,null,132261,null,6882,null,46790,null,4346,null,68453,null,4660,null,15283,null,2095,null,1735,null,675,null,1009911,null,10381,null,130145,null,4265,null,320080,null,8033,null,465680,null,9234,null,94006,null,3930,null,0400000US45,South Carolina,45
206239,null,4077,null,16929,null,1870,null,4381,null,941,null,9454,null,1468,null,2807,null,766,null,287,null,235,null,189310,null,3894,null,18330,null,1512,null,42742,null,2862,null,105323,null,3857,null,22915,null,1653,null,0400000US46,South Dakota,46
1623272,null,13245,null,187492,null,7909,null,60195,null,4205,null,101477,null,5204,null,23166,null,2515,null,2654,null,1017,null,1435780,null,13445,null,164033,null,4229,null,440730,null,9633,null,678938,null,12016,null,152079,null,5704,null,0400000US47,Tennessee,47
5868201,null,25101,null,725968,null,12785,null,183761,null,6568,null,410033,null,11450,null,114164,null,5774,null,18010,null,2132,null,5142233,null,25378,null,435537,null,7303,null,1601372,null,20581,null,2446001,null,22545,null,659323,null,12660,null,0400000US48,Texas,48
632317,null,7233,null,41653,null,2628,null,8527,null,1475,null,22406,null,2202,null,9101,null,1695,null,1619,null,615,null,590664,null,7375,null,51635,null,2667,null,161774,null,5340,null,274778,null,6544,null,102477,null,4655,null,0400000US49,Utah,49
160454,null,3355,null,10400,null,1535,null,3624,null,977,null,5498,null,1082,null,1224,null,432,null,54,null,51,null,150054,null,3429,null,15537,null,1343,null,36945,null,2078,null,76937,null,3100,null,20635,null,1837,null,0400000US50,Vermont,50
1999409,null,13933,null,146846,null,6970,null,47605,null,3784,null,77699,null,4804,null,18803,null,2520,null,2739,null,931,null,1852563,null,14639,null,174844,null,5167,null,530471,null,10097,null,911320,null,12605,null,235928,null,7357,null,0400000US51,Virginia,51
1636755,null,14806,null,126158,null,6015,null,38796,null,3357,null,65692,null,4276,null,18863,null,1997,null,2807,null,965,null,1510597,null,14883,null,163453,null,4487,null,453954,null,10309,null,721300,null,10647,null,171890,null,6337,null,0400000US53,Washington,53
491152,null,6977,null,60760,null,3894,null,25149,null,2479,null,27937,null,2571,null,7024,null,1444,null,650,null,421,null,430392,null,6874,null,73477,null,2801,null,138475,null,4796,null,179195,null,6082,null,39245,null,2994,null,0400000US54,West Virginia,54
1467796,null,10918,null,98264,null,4593,null,29150,null,2439,null,53579,null,3962,null,13972,null,1775,null,1563,null,471,null,1369532,null,10365,null,145831,null,3314,null,340567,null,7434,null,704538,null,8437,null,178596,null,5324,null,0400000US55,Wisconsin,55
135678,null,3475,null,7744,null,1372,null,1857,null,630,null,4333,null,1121,null,1512,null,519,null,42,null,70,null,127934,null,3578,null,11929,null,1493,null,32705,null,2514,null,67609,null,3662,null,15691,null,1816,null,0400000US56,Wyoming,56
878424,null,9462,null,362496,null,8113,null,190846,null,5751,null,139064,null,6352,null,28846,null,2602,null,3740,null,816,null,515928,null,8576,null,89279,null,3331,null,188884,null,5132,null,195248,null,5464,null,42517,null,2655,null,0400000US72,Puerto Rico,72
