B25087_001E,B25087_001EA,B25087_001M,B25087_001MA,B25087_002E,B25087_002EA,B25087_002M,B25087_002MA,B25087_003E,B25087_003EA,B25087_003M,B25087_003MA,B25087_004E,B25087_004EA,B25087_004M,B25087_004MA,B25087_005E,B25087_005EA,B25087_005M,B25087_005MA,B25087_006E,B25087_006EA,B25087_006M,B25087_006MA,B25087_007E,B25087_007EA,B25087_007M,B25087_007MA,B25087_008E,B25087_008EA,B25087_008M,B25087_008MA,B25087_009E,B25087_009EA,B25087_009M,B25087_009MA,B25087_010E,B25087_010EA,B25087_010M,B25087_010MA,B25087_011E,B25087_011EA,B25087_011M,B25087_011MA,B25087_012E,B25087_012EA,B25087_012M,B25087_012MA,B25087_013E,B25087_013EA,B25087_013M,B25087_013MA,B25087_014E,B25087_014EA,B25087_014M,B25087_014MA,B25087_015E,B25087_015EA,B25087_015M,B25087_015MA,B25087_016E,B25087_016EA,B25087_016M,B25087_016MA,B25087_017E,B25087_017EA,B25087_017M,B25087_017MA,B25087_018E,B25087_018EA,B25087_018M,B25087_018MA,B25087_019E,B25087_019EA,B25087_019M,B25087_019MA,B25087_020E,B25087_020EA,B25087_020M,B25087_020MA,B25087_021E,B25087_021EA,B25087_021M,B25087_021MA,B25087_022E,B25087_022EA,B25087_022M,B25087_022MA,B25087_023E,B25087_023EA,B25087_023M,B25087_023MA,B25087_024E,B25087_024EA,B25087_024M,B25087_024MA,B25087_025E,B25087_025EA,B25087_025M,B25087_025MA,B25087_026E,B25087_026EA,B25087_026M,B25087_026MA,B25087_027E,B25087_027EA,B25087_027M,B25087_027MA,B25087_028E,B25087_028EA,B25087_028M,B25087_028MA,B25087_029E,B25087_029EA,B25087_029M,B25087_029MA,GEO_ID,NAME,state
2340305,null,15962,null,1702307,null,16316,null,474,null,300,null,2428,null,683,null,10136,null,1624,null,23853,null,2357,null,41858,null,3171,null,63899,null,3586,null,81710,null,4515,null,100276,null,5396,null,102901,null,5668,null,284864,null,8663,null,254057,null,7448,null,365360,null,10198,null,173579,null,6694,null,85703,null,4588,null,111209,null,4825,null,637998,null,10969,null,8607,null,1605,null,28454,null,2739,null,48985,null,3686,null,73417,null,3695,null,85223,null,3893,null,77436,null,4121,null,69083,null,4450,null,92039,null,4749,null,59924,null,3433,null,35896,null,2835,null,58934,null,3254,null,0400000US13,Georgia,13
258365,null,5142,null,176603,null,5030,null,0,null,275,null,206,null,173,null,617,null,357,null,1209,null,513,null,1271,null,475,null,2232,null,612,null,2336,null,752,null,2770,null,702,null,3492,null,852,null,11134,null,1496,null,13815,null,2046,null,32838,null,2709,null,30892,null,2868,null,24101,null,2428,null,49690,null,3148,null,81762,null,3306,null,1279,null,653,null,1554,null,473,null,3386,null,646,null,3489,null,921,null,6256,null,1111,null,7845,null,1263,null,8122,null,1306,null,16231,null,1894,null,11114,null,1468,null,6843,null,909,null,15643,null,1486,null,0400000US15,Hawaii,15
401098,null,5593,null,281266,null,5430,null,472,null,291,null,972,null,429,null,3124,null,792,null,5541,null,1209,null,9863,null,1382,null,14877,null,1904,null,18541,null,2018,null,19580,null,2436,null,21848,null,1791,null,57943,null,3871,null,41082,null,3052,null,47875,null,3271,null,19876,null,1903,null,9394,null,1309,null,10278,null,1387,null,119832,null,3716,null,2407,null,650,null,5343,null,1001,null,11135,null,1375,null,15629,null,1437,null,19268,null,1829,null,15411,null,1597,null,13922,null,1595,null,17916,null,1698,null,7777,null,1119,null,4678,null,966,null,6346,null,1048,null,0400000US16,Idaho,16
3301796,null,17730,null,2322217,null,17189,null,814,null,402,null,4116,null,775,null,9260,null,1307,null,24661,null,2143,null,41330,null,2748,null,59591,null,3844,null,71733,null,3979,null,89621,null,4154,null,98415,null,4527,null,267999,null,7022,null,288640,null,8022,null,520543,null,9931,null,362973,null,9171,null,201563,null,6481,null,280958,null,7159,null,979579,null,10955,null,5997,null,1140,null,12212,null,1313,null,27107,null,2060,null,43468,null,2826,null,57151,null,2882,null,76429,null,3828,null,77086,null,3515,null,156529,null,5416,null,141289,null,5183,null,114600,null,3515,null,267711,null,6840,null,0400000US17,Illinois,17
1781719,null,13690,null,1263339,null,12811,null,613,null,312,null,4855,null,1017,null,11891,null,1690,null,27386,null,2607,null,45545,null,2792,null,76882,null,4504,null,93220,null,4296,null,107718,null,5061,null,116560,null,5001,null,254902,null,7131,null,185843,null,6235,null,196935,null,6216,null,72984,null,3510,null,32632,null,2537,null,35373,null,2713,null,518380,null,7061,null,3871,null,981,null,12712,null,1656,null,29963,null,2618,null,53484,null,3174,null,62540,null,3068,null,70587,null,3754,null,64205,null,3748,null,93180,null,3793,null,56187,null,3580,null,31249,null,2461,null,40402,null,2159,null,0400000US18,Indiana,18
885884,null,7709,null,565396,null,7904,null,188,null,159,null,1680,null,481,null,5790,null,921,null,13582,null,1486,null,23900,null,1903,null,33783,null,2433,null,44873,null,2801,null,50147,null,3033,null,49822,null,3302,null,112381,null,4618,null,79615,null,3329,null,89351,null,4067,null,35482,null,2794,null,14553,null,1480,null,10249,null,1347,null,320488,null,5727,null,2376,null,574,null,5490,null,909,null,14475,null,1426,null,26867,null,1928,null,37998,null,2094,null,41486,null,2415,null,45203,null,2720,null,65744,null,3183,null,35714,null,1972,null,19463,null,1924,null,25672,null,1918,null,0400000US19,Iowa,19
771197,null,8214,null,511339,null,7469,null,15,null,31,null,1408,null,546,null,5590,null,961,null,10605,null,1281,null,18606,null,1823,null,25353,null,2125,null,38210,null,3056,null,41599,null,3085,null,35918,null,2490,null,92483,null,3817,null,81875,null,3519,null,88178,null,4172,null,37708,null,2844,null,15222,null,1468,null,18569,null,1827,null,259858,null,4997,null,2545,null,621,null,6507,null,1110,null,12784,null,1395,null,20907,null,1689,null,23970,null,1914,null,31701,null,2251,null,31125,null,2380,null,51325,null,2981,null,34006,null,2381,null,20418,null,1786,null,24570,null,1807,null,0400000US20,Kansas,20
1172529,null,11446,null,733454,null,10233,null,715,null,347,null,4266,null,1088,null,14103,null,1956,null,26761,null,2539,null,42979,null,3379,null,54005,null,3669,null,65178,null,4317,null,64297,null,3846,null,64994,null,3772,null,132572,null,5801,null,95813,null,4599,null,98132,null,4160,null,36400,null,2341,null,15054,null,1561,null,18185,null,2087,null,439075,null,8090,null,15005,null,2080,null,30985,null,2451,null,55995,null,3569,null,62254,null,3559,null,66741,null,3815,null,56867,null,3299,null,43223,null,2689,null,54469,null,2955,null,25020,null,2094,null,12693,null,1477,null,15823,null,1935,null,0400000US21,Kentucky,21
1113926,null,11194,null,640261,null,9588,null,91,null,105,null,1767,null,599,null,8819,null,1501,null,19495,null,1894,null,33001,null,2919,null,44438,null,3808,null,50663,null,3503,null,53549,null,3675,null,55886,null,3397,null,117668,null,5392,null,79939,null,5098,null,94478,null,4922,null,43012,null,2589,null,15959,null,1827,null,21496,null,2042,null,473665,null,7698,null,14837,null,1924,null,28247,null,2400,null,49455,null,3403,null,67136,null,3737,null,62444,null,3752,null,58565,null,3190,null,46463,null,3280,null,62778,null,3645,null,36202,null,2460,null,17726,null,1876,null,29812,null,2169,null,0400000US22,Louisiana,22
391262,null,5743,null,258300,null,5270,null,24,null,41,null,922,null,386,null,1718,null,491,null,5254,null,917,null,8222,null,1054,null,11374,null,1378,null,14174,null,1804,null,16292,null,1702,null,16407,null,1634,null,43636,null,2721,null,36413,null,2772,null,55191,null,3576,null,25412,null,2179,null,11366,null,1459,null,11895,null,1466,null,132962,null,3504,null,1464,null,442,null,3281,null,653,null,5868,null,882,null,8227,null,1105,null,12521,null,1527,null,11954,null,1341,null,13264,null,1455,null,26031,null,2054,null,17473,null,1824,null,12346,null,1409,null,20533,null,1663,null,0400000US23,Maine,23
1453733,null,11476,null,1124667,null,11228,null,211,null,131,null,1507,null,480,null,3393,null,782,null,4909,null,930,null,9047,null,1134,null,13324,null,1812,null,16749,null,2061,null,26472,null,2487,null,29957,null,2957,null,96341,null,5215,null,118210,null,5729,null,250204,null,7676,null,204073,null,6237,null,136789,null,5800,null,213481,null,5939,null,329066,null,7033,null,2270,null,622,null,2687,null,1014,null,4267,null,844,null,8148,null,1113,null,14709,null,1434,null,20593,null,1796,null,30073,null,2571,null,61381,null,3388,null,56983,null,3217,null,42933,null,2490,null,85022,null,4279,null,0400000US24,Maryland,24
1592324,null,11735,null,1157318,null,12947,null,263,null,200,null,1223,null,610,null,3277,null,887,null,4109,null,931,null,6380,null,999,null,10366,null,1390,null,15423,null,1919,null,17900,null,1917,null,23737,null,2189,null,82794,null,3342,null,107621,null,4461,null,255750,null,6790,null,237346,null,6399,null,156613,null,6784,null,234516,null,6868,null,435006,null,7399,null,1647,null,567,null,1009,null,428,null,1596,null,480,null,3563,null,839,null,6768,null,1203,null,10655,null,1439,null,17586,null,1850,null,51623,null,3196,null,72286,null,3368,null,70639,null,3341,null,197634,null,5353,null,0400000US25,Massachusetts,25
2819355,null,14549,null,1939644,null,13049,null,970,null,378,null,6368,null,906,null,13595,null,1524,null,25483,null,2265,null,44427,null,2874,null,68423,null,3096,null,93433,null,3767,null,112874,null,4710,null,130740,null,4600,null,348949,null,7936,null,307494,null,7449,null,405079,null,8096,null,193183,null,5508,null,94022,null,3967,null,94604,null,3815,null,879711,null,10941,null,5546,null,856,null,13299,null,1503,null,29069,null,2394,null,52117,null,2880,null,72804,null,2840,null,90954,null,3410,null,99078,null,3834,null,181226,null,5641,null,132519,null,4067,null,81331,null,3319,null,121768,null,4360,null,0400000US26,Michigan,26
1559939,null,10110,null,1120095,null,8754,null,420,null,238,null,2966,null,773,null,7228,null,1114,null,11711,null,1485,null,20101,null,1728,null,27047,null,2127,null,37603,null,2777,null,44834,null,2451,null,53149,null,2658,null,161282,null,6185,null,165644,null,4701,null,283222,null,6646,null,153624,null,4986,null,72433,null,3501,null,78831,null,3412,null,439844,null,7279,null,3620,null,746,null,7749,null,1178,null,13571,null,1353,null,22783,null,1761,null,33764,null,2003,null,44927,null,2539,null,51779,null,2635,null,95562,null,3292,null,70333,null,3427,null,38035,null,2464,null,57721,null,2489,null,0400000US27,Minnesota,27
766976,null,9423,null,433469,null,7557,null,245,null,222,null,2191,null,759,null,7448,null,1374,null,15708,null,2179,null,27456,null,2347,null,37772,null,3272,null,39062,null,3193,null,43669,null,3445,null,38628,null,2859,null,78575,null,4776,null,47629,null,3471,null,56121,null,3528,null,21227,null,2161,null,9845,null,1422,null,7893,null,1198,null,333507,null,6629,null,5952,null,1381,null,16008,null,1772,null,31694,null,2449,null,42804,null,3469,null,51070,null,3466,null,42477,null,2920,null,35293,null,2800,null,48939,null,2954,null,28668,null,2630,null,13908,null,1860,null,16694,null,1630,null,0400000US28,Mississippi,28
1633448,null,12830,null,1098358,null,12341,null,526,null,312,null,5139,null,1230,null,13383,null,1343,null,27417,null,2321,null,46262,null,2627,null,62038,null,3368,null,73215,null,4404,null,80565,null,3995,null,88381,null,5085,null,211079,null,6721,null,163659,null,5693,null,183445,null,6347,null,74542,null,3707,null,30839,null,2913,null,37868,null,2449,null,535090,null,9251,null,6996,null,1089,null,18574,null,2124,null,38031,null,2513,null,54622,null,3142,null,72495,null,3045,null,67381,null,3277,null,65024,null,3797,null,93196,null,4332,null,54720,null,3449,null,27533,null,2473,null,36518,null,2715,null,0400000US29,Missouri,29
257354,null,4028,null,146203,null,3910,null,154,null,189,null,763,null,433,null,1656,null,617,null,3328,null,863,null,5030,null,1103,null,7021,null,1129,null,9168,null,1297,null,10576,null,1395,null,12536,null,1701,null,23883,null,2007,null,23395,null,2069,null,27075,null,2193,null,11299,null,1585,null,4697,null,801,null,5622,null,1126,null,111151,null,3202,null,1875,null,519,null,3281,null,746,null,6193,null,970,null,10356,null,1297,null,14303,null,1426,null,16009,null,1715,null,14935,null,1470,null,21143,null,1586,null,9406,null,1127,null,5680,null,956,null,7970,null,1150,null,0400000US30,Montana,30
487991,null,5002,null,318688,null,4899,null,148,null,151,null,1025,null,416,null,3265,null,828,null,7652,null,1256,null,10360,null,1365,null,13094,null,1358,null,20368,null,1586,null,20864,null,1957,null,26008,null,2095,null,60071,null,3385,null,52400,null,3132,null,60045,null,2787,null,23567,null,1902,null,9650,null,1483,null,10171,null,1275,null,169303,null,4444,null,1203,null,339,null,2450,null,488,null,6680,null,921,null,11260,null,1017,null,15366,null,1459,null,19166,null,1674,null,20769,null,1612,null,37599,null,2489,null,23771,null,1763,null,12773,null,1188,null,18266,null,1855,null,0400000US31,Nebraska,31
568425,null,7914,null,441669,null,7446,null,452,null,336,null,770,null,394,null,1416,null,546,null,2763,null,777,null,4559,null,1218,null,6218,null,1329,null,7124,null,1308,null,12116,null,1593,null,15977,null,2247,null,44803,null,3516,null,53079,null,3061,null,107212,null,4285,null,82972,null,4232,null,46355,null,3000,null,55853,null,2999,null,126756,null,4465,null,2813,null,970,null,2639,null,575,null,4320,null,912,null,7496,null,1253,null,12901,null,2068,null,13945,null,1840,null,14699,null,1808,null,24472,null,2342,null,14810,null,1703,null,10275,null,1247,null,18386,null,1818,null,0400000US32,Nevada,32
365450,null,4808,null,264064,null,4919,null,10,null,32,null,215,null,129,null,1092,null,524,null,968,null,362,null,1491,null,434,null,3111,null,694,null,4954,null,984,null,6221,null,1369,null,7038,null,1191,null,24209,null,2130,null,30515,null,2581,null,64756,null,3467,null,55188,null,3128,null,31683,null,2538,null,32613,null,2549,null,101386,null,3683,null,496,null,316,null,582,null,383,null,901,null,416,null,1487,null,520,null,2499,null,648,null,3226,null,782,null,3388,null,816,null,10546,null,1422,null,14054,null,1803,null,15040,null,1580,null,49167,null,2904,null,0400000US33,New Hampshire,33
2113974,null,12085,null,1519326,null,12123,null,50,null,87,null,1218,null,394,null,3696,null,825,null,4533,null,894,null,9090,null,1178,null,9788,null,1532,null,12857,null,1757,null,16862,null,1933,null,19834,null,2158,null,75953,null,4200,null,107137,null,4534,null,282250,null,7586,null,300376,null,7109,null,237290,null,8082,null,438392,null,8927,null,594648,null,9847,null,1365,null,362,null,1253,null,518,null,3663,null,911,null,3629,null,773,null,5950,null,1254,null,7579,null,1339,null,10006,null,1284,null,30182,null,2086,null,48719,null,2709,null,61890,null,3784,null,420412,null,8134,null,0400000US34,New Jersey,34
512854,null,6259,null,314542,null,7068,null,309,null,234,null,1118,null,459,null,3907,null,944,null,6929,null,1383,null,15141,null,1873,null,17560,null,1944,null,21050,null,2187,null,26899,null,2351,null,24263,null,2498,null,57810,null,3886,null,44934,null,3183,null,50553,null,3262,null,21861,null,1948,null,11150,null,1778,null,11058,null,1469,null,198312,null,5335,null,6816,null,1000,null,13004,null,1658,null,20740,null,2144,null,25470,null,2049,null,27539,null,2486,null,25861,null,2224,null,21135,null,2183,null,24109,null,2276,null,15799,null,1841,null,7115,null,1024,null,10724,null,1425,null,0400000US35,New Mexico,35
3946375,null,20828,null,2582904,null,20411,null,1066,null,572,null,3846,null,819,null,10154,null,1673,null,23977,null,2377,null,35952,null,2943,null,50037,null,3205,null,76396,null,4275,null,88726,null,4161,null,102219,null,4562,null,275339,null,7200,null,254416,null,6351,null,418620,null,7838,null,339247,null,8500,null,278647,null,7193,null,624262,null,11720,null,1363471,null,13331,null,26586,null,2197,null,14370,null,1725,null,25954,null,2145,null,33756,null,2453,null,49713,null,2684,null,61468,null,3009,null,66667,null,3647,null,156999,null,5952,null,163653,null,5866,null,142279,null,5041,null,622026,null,9827,null,0400000US36,New York,36
2451157,null,16681,null,1685967,null,15546,null,1406,null,705,null,5261,null,1224,null,15641,null,1684,null,36316,null,2926,null,55948,null,3801,null,87163,null,4461,null,101627,null,4796,null,124512,null,5569,null,135005,null,6166,null,321258,null,9302,null,247055,null,7084,null,292456,null,8493,null,123191,null,5556,null,62723,null,3387,null,76405,null,3563,null,765190,null,11322,null,11483,null,1532,null,34554,null,2722,null,62911,null,3636,null,97458,null,4869,null,109990,null,5611,null,97410,null,4998,null,87372,null,3716,null,115440,null,4546,null,63039,null,3683,null,35131,null,2502,null,50402,null,2804,null,0400000US37,North Carolina,37
182992,null,3547,null,102265,null,3310,null,0,null,208,null,197,null,142,null,987,null,385,null,2121,null,493,null,4896,null,835,null,7128,null,989,null,7721,null,1108,null,7803,null,951,null,9440,null,1201,null,19359,null,1836,null,17282,null,1694,null,15905,null,1298,null,6016,null,1076,null,1804,null,479,null,1606,null,636,null,80727,null,2283,null,1382,null,356,null,2236,null,610,null,3921,null,697,null,7653,null,885,null,9225,null,1037,null,9432,null,932,null,10610,null,1147,null,14914,null,1139,null,9476,null,1028,null,4900,null,861,null,6978,null,759,null,0400000US38,North Dakota,38
3113343,null,17812,null,2156314,null,16249,null,810,null,347,null,5614,null,1126,null,17402,null,1807,null,35817,null,2310,null,58961,null,3826,null,88465,null,4527,null,118131,null,4711,null,146662,null,5682,null,160684,null,5588,null,409938,null,7341,null,350491,null,8828,null,420993,null,8430,null,182796,null,6245,null,76433,null,3728,null,83117,null,3827,null,957029,null,11253,null,5219,null,1005,null,16663,null,2006,null,37480,null,3221,null,65284,null,3505,null,92494,null,4019,null,110563,null,4183,null,118550,null,4121,null,194318,null,5936,null,131560,null,4452,null,74401,null,3661,null,110497,null,4190,null,0400000US39,Ohio,39
946699,null,10337,null,577859,null,8780,null,157,null,128,null,1876,null,617,null,7460,null,1073,null,17690,null,1974,null,34854,null,3010,null,43068,null,3201,null,47567,null,3043,null,51978,null,3095,null,55304,null,3251,null,113287,null,5211,null,79061,null,3692,null,73194,null,4374,null,27189,null,1916,null,12359,null,1439,null,12815,null,1619,null,368840,null,6621,null,7024,null,993,null,17782,null,1606,null,33338,null,2191,null,46196,null,2896,null,54420,null,3577,null,50828,null,2677,null,37914,null,2857,null,59239,null,3049,null,28097,null,1949,null,15110,null,1623,null,18892,null,1888,null,0400000US40,Oklahoma,40
948798,null,11157,null,673175,null,10137,null,374,null,320,null,1093,null,494,null,3465,null,910,null,5587,null,1055,null,10508,null,1661,null,15967,null,1821,null,22814,null,2245,null,26309,null,2314,null,28534,null,2359,null,83587,null,3913,null,103714,null,4278,null,177003,null,5742,null,98092,null,4779,null,46952,null,3502,null,49176,null,3979,null,275623,null,6400,null,3908,null,1197,null,6324,null,1192,null,11018,null,1610,null,20361,null,2278,null,25635,null,2060,null,27884,null,2461,null,30933,null,2721,null,56101,null,3088,null,39729,null,3403,null,21361,null,2035,null,32369,null,2655,null,0400000US41,Oregon,41
3474817,null,16450,null,2216155,null,16107,null,899,null,421,null,4141,null,856,null,14473,null,1643,null,35976,null,2657,null,55649,null,3002,null,80664,null,4553,null,113601,null,5192,null,125872,null,4836,null,141971,null,4599,null,360169,null,7283,null,314653,null,7257,null,440074,null,8552,null,246964,null,7509,null,123936,null,4473,null,157113,null,5780,null,1258662,null,12196,null,7176,null,1225,null,15798,null,1699,null,35038,null,2497,null,65372,null,3651,null,94570,null,3920,null,124564,null,4275,null,133200,null,4333,null,250841,null,6847,null,192519,null,5583,null,121402,null,4684,null,218182,null,5108,null,0400000US42,Pennsylvania,42
249139,null,4669,null,180369,null,4715,null,0,null,287,null,391,null,407,null,561,null,314,null,1132,null,489,null,1747,null,574,null,1971,null,552,null,2759,null,905,null,2993,null,737,null,4535,null,963,null,13483,null,1502,null,19102,null,2059,null,52283,null,3391,null,37317,null,2933,null,20296,null,2213,null,21799,null,1917,null,68770,null,3488,null,105,null,131,null,39,null,65,null,369,null,267,null,376,null,266,null,884,null,419,null,1798,null,542,null,3160,null,769,null,9453,null,1211,null,13732,null,1361,null,12718,null,1655,null,26136,null,2095,null,0400000US44,Rhode Island,44
1201508,null,11690,null,761654,null,11228,null,438,null,259,null,2971,null,799,null,7895,null,1518,null,20188,null,2640,null,37738,null,3565,null,49423,null,3659,null,59063,null,3854,null,64166,null,4304,null,60665,null,3872,null,137382,null,5641,null,105285,null,4958,null,114244,null,4627,null,48793,null,3308,null,23608,null,2383,null,29795,null,1793,null,439854,null,8385,null,9825,null,1402,null,25952,null,2577,null,48251,null,3424,null,66888,null,3757,null,66012,null,3561,null,58203,null,3176,null,43984,null,2880,null,52063,null,3182,null,28139,null,2220,null,15837,null,1927,null,24700,null,2119,null,0400000US45,South Carolina,45
