B15003_001E,B15003_001EA,B15003_001M,B15003_001MA,B15003_002E,B15003_002EA,B15003_002M,B15003_002MA,B15003_003E,B15003_003EA,B15003_003M,B15003_003MA,B15003_004E,B15003_004EA,B15003_004M,B15003_004MA,B15003_005E,B15003_005EA,B15003_005M,B15003_005MA,B15003_006E,B15003_006EA,B15003_006M,B15003_006MA,B15003_007E,B15003_007EA,B15003_007M,B15003_007MA,B15003_008E,B15003_008EA,B15003_008M,B15003_008MA,B15003_009E,B15003_009EA,B15003_009M,B15003_009MA,B15003_010E,B15003_010EA,B15003_010M,B15003_010MA,B15003_011E,B15003_011EA,B15003_011M,B15003_011MA,B15003_012E,B15003_012EA,B15003_012M,B15003_012MA,B15003_013E,B15003_013EA,B15003_013M,B15003_013MA,B15003_014E,B15003_014EA,B15003_014M,B15003_014MA,B15003_015E,B15003_015EA,B15003_015M,B15003_015MA,B15003_016E,B15003_016EA,B15003_016M,B15003_016MA,B15003_017E,B15003_017EA,B15003_017M,B15003_017MA,B15003_018E,B15003_018EA,B15003_018M,B15003_018MA,B15003_019E,B15003_019EA,B15003_019M,B15003_019MA,B15003_020E,B15003_020EA,B15003_020M,B15003_020MA,B15003_021E,B15003_021EA,B15003_021M,B15003_021MA,B15003_022E,B15003_022EA,B15003_022M,B15003_022MA,B15003_023E,B15003_023EA,B15003_023M,B15003_023MA,B15003_024E,B15003_024EA,B15003_024M,B15003_024MA,B15003_025E,B15003_025EA,B15003_025M,B15003_025MA,GEO_ID,NAME,state
6191871,null,8738,null,73128,null,5290,null,1058,null,542,null,1016,null,451,null,4388,null,1369,null,7916,null,1677,null,19060,null,3001,null,14225,null,2343,null,23001,null,2669,null,75570,null,6221,null,48325,null,3966,null,105315,null,6600,null,128873,null,6627,null,200839,null,8041,null,193141,null,8135,null,100744,null,6782,null,1521176,null,22042,null,295924,null,9467,null,337015,null,9772,null,937651,null,16765,null,401040,null,11109,null,1100034,null,16987,null,424577,null,10409,null,112797,null,5441,null,65058,null,4011,null,0400000US13,Georgia,13
873046,null,2596,null,8411,null,1473,null,106,null,161,null,93,null,110,null,555,null,376,null,936,null,417,null,1350,null,492,null,1837,null,677,null,2029,null,561,null,12327,null,1909,null,2751,null,1020,null,10683,null,1467,null,8733,null,1421,null,12782,null,1795,null,11994,null,1908,null,10259,null,1410,null,229702,null,8307,null,21123,null,2367,null,50743,null,3163,null,147445,null,6393,null,85014,null,5000,null,167681,null,6106,null,55608,null,3504,null,21493,null,2326,null,9391,null,1524,null,0400000US15,Hawaii,15
959162,null,2120,null,10791,null,2072,null,73,null,108,null,75,null,140,null,1231,null,491,null,1549,null,616,null,2107,null,813,null,2322,null,774,null,1939,null,657,null,11176,null,2337,null,3119,null,965,null,13410,null,1751,null,11722,null,1928,null,19444,null,2130,null,22315,null,2591,null,15081,null,2052,null,223911,null,6161,null,42189,null,3192,null,80635,null,4241,null,183910,null,6444,null,82006,null,3510,null,159133,null,5837,null,47955,null,3436,null,14261,null,1864,null,8808,null,1469,null,0400000US16,Idaho,16
8393247,null,9864,null,94426,null,7108,null,896,null,713,null,1584,null,596,null,5344,null,1475,null,14853,null,2203,null,21467,null,3001,null,19440,null,2530,null,26341,null,2949,null,139349,null,7078,null,32897,null,3305,null,183889,null,7582,null,126053,null,7114,null,166140,null,6767,null,191527,null,7183,null,161218,null,6927,null,2002286,null,22727,null,293266,null,9700,null,570016,null,10365,null,1225856,null,17696,null,608705,null,10146,null,1565010,null,17310,null,677947,null,10918,null,174295,null,7134,null,90442,null,4875,null,0400000US17,Illinois,17
4177420,null,4657,null,34974,null,3521,null,473,null,285,null,1048,null,550,null,1015,null,512,null,3234,null,1421,null,5144,null,1223,null,5099,null,1385,null,9095,null,1719,null,24037,null,2668,null,15863,null,1857,null,83251,null,4800,null,74983,null,4056,null,125537,null,5205,null,116945,null,4315,null,74037,null,4268,null,1265984,null,14038,null,200616,null,7965,null,284320,null,7285,null,581984,null,11171,null,313410,null,6798,null,617092,null,11060,null,242891,null,8182,null,58632,null,4176,null,37756,null,2669,null,0400000US18,Indiana,18
1979224,null,3332,null,11588,null,2236,null,8,null,16,null,128,null,172,null,1282,null,511,null,1295,null,649,null,1839,null,567,null,1598,null,694,null,2052,null,753,null,6985,null,1116,null,4441,null,1170,null,45245,null,3184,null,22910,null,1960,null,30610,null,2622,null,38800,null,2987,null,24108,null,2445,null,583832,null,9700,null,84585,null,3632,null,161748,null,5455,null,284544,null,7630,null,191386,null,5697,null,335245,null,7895,null,96911,null,4377,null,29339,null,2334,null,18745,null,1902,null,0400000US19,Iowa,19
1806450,null,3846,null,9878,null,1520,null,214,null,274,null,102,null,150,null,207,null,195,null,991,null,510,null,2780,null,816,null,1464,null,469,null,2859,null,869,null,16430,null,2352,null,5135,null,1156,null,32976,null,2398,null,25557,null,2367,null,31727,null,2488,null,35428,null,2956,null,23758,null,2217,null,430062,null,8300,null,74594,null,3597,null,154277,null,5975,null,288553,null,6696,null,134503,null,5220,null,353290,null,6812,null,130565,null,5872,null,32737,null,3118,null,18363,null,2000,null,0400000US20,Kansas,20
2872922,null,5170,null,30742,null,3102,null,0,null,271,null,433,null,282,null,1591,null,776,null,3262,null,1169,null,8568,null,1842,null,8275,null,1547,null,10456,null,1692,null,25260,null,2842,null,28031,null,2920,null,113270,null,5395,null,76408,null,5486,null,93267,null,4771,null,92619,null,4958,null,44508,null,3728,null,789599,null,11304,null,199803,null,7588,null,195854,null,6183,null,393108,null,8944,null,192580,null,6544,null,337111,null,7366,null,162109,null,6049,null,45708,null,3554,null,20360,null,1933,null,0400000US21,Kentucky,21
2830500,null,5067,null,37809,null,3699,null,381,null,287,null,778,null,571,null,1995,null,663,null,2730,null,847,null,9165,null,1476,null,7859,null,1604,null,12139,null,1868,null,27881,null,3077,null,32694,null,3054,null,67471,null,4413,null,68356,null,4571,null,101324,null,5445,null,111054,null,6810,null,49923,null,3622,null,838376,null,12366,null,152409,null,5840,null,160348,null,6115,null,436113,null,10433,null,137845,null,5500,null,389972,null,9875,null,121972,null,5650,null,39165,null,3545,null,22741,null,2754,null,0400000US22,Louisiana,22
928594,null,1725,null,4327,null,958,null,0,null,228,null,167,null,185,null,152,null,132,null,139,null,152,null,1025,null,640,null,1270,null,490,null,1303,null,486,null,2397,null,763,null,3909,null,950,null,19702,null,1888,null,14159,null,1848,null,21082,null,2497,null,15414,null,2307,null,10408,null,1367,null,280291,null,7573,null,44669,null,2561,null,58168,null,3687,null,130535,null,5091,null,83959,null,4466,null,153102,null,6142,null,59024,null,3820,null,13541,null,1630,null,9851,null,1216,null,0400000US23,Maine,23
3741795,null,3580,null,34290,null,3043,null,689,null,566,null,430,null,355,null,1231,null,708,null,4120,null,1480,null,7971,null,1459,null,6583,null,1430,null,9382,null,1673,null,33522,null,3309,null,23517,null,2672,null,45995,null,3778,null,56392,null,4033,null,81594,null,4409,null,86617,null,5737,null,56928,null,3574,null,861570,null,12400,null,125296,null,6365,null,229645,null,7770,null,528731,null,9734,null,230850,null,7520,null,739285,null,12724,null,385466,null,9079,null,111735,null,4470,null,79956,null,4481,null,0400000US24,Maryland,24
4397927,null,3221,null,59973,null,5844,null,597,null,401,null,461,null,396,null,1846,null,837,null,3522,null,1022,null,10620,null,2334,null,15690,null,2172,null,18555,null,2769,null,26707,null,2873,null,19130,null,2373,null,59677,null,4885,null,58887,null,4241,null,79222,null,5544,null,71665,null,4684,null,70075,null,4142,null,1043266,null,14456,null,128866,null,6868,null,217939,null,6806,null,504445,null,11451,null,331517,null,9856,null,956049,null,14644,null,498721,null,11951,null,126357,null,5853,null,94140,null,4359,null,0400000US25,Massachusetts,25
6627768,null,5124,null,68519,null,5663,null,314,null,228,null,884,null,464,null,2349,null,988,null,3271,null,1326,null,8157,null,1960,null,7672,null,1440,null,10735,null,1729,null,29579,null,3469,null,20353,null,2608,null,91462,null,4818,null,92277,null,4393,null,171641,null,6633,null,177776,null,7716,null,103514,null,4635,null,1793375,null,17716,null,270859,null,7368,null,533225,null,10003,null,1067298,null,15004,null,534335,null,11411,null,1015678,null,13772,null,446993,null,9031,null,112101,null,4468,null,65401,null,3444,null,0400000US26,Michigan,26
3456013,null,3781,null,31576,null,3114,null,75,null,93,null,217,null,237,null,1936,null,864,null,1880,null,759,null,2860,null,905,null,3999,null,1107,null,2012,null,680,null,14319,null,2218,null,6169,null,1046,null,57060,null,3448,null,27122,null,2366,null,46102,null,3169,null,49530,null,2698,null,45908,null,2687,null,843296,null,10808,null,107565,null,4796,null,245919,null,5298,null,545232,null,9617,null,333882,null,8500,null,744626,null,10513,null,232531,null,6212,null,72822,null,3676,null,39375,null,2654,null,0400000US27,Minnesota,27
1862456,null,7273,null,25356,null,3024,null,158,null,167,null,580,null,284,null,965,null,401,null,1382,null,552,null,7058,null,1380,null,5559,null,1084,null,9850,null,1765,null,18639,null,2248,null,16937,null,2172,null,49515,null,3875,null,50744,null,3629,null,74077,null,4888,null,77863,null,5385,null,35758,null,3548,null,455205,null,10580,null,104789,null,4554,null,109199,null,6300,null,311775,null,10971,null,145996,null,5675,null,234364,null,8758,null,88710,null,4753,null,23391,null,2151,null,14586,null,1852,null,0400000US28,Mississippi,28
3915849,null,6310,null,35743,null,4982,null,130,null,104,null,422,null,334,null,742,null,408,null,1944,null,952,null,3062,null,894,null,3798,null,873,null,7189,null,1547,null,18751,null,2547,null,13359,null,1829,null,93956,null,4293,null,64068,null,4547,null,107255,null,5613,null,122535,null,6668,null,56496,null,3679,null,1070280,null,14985,null,183080,null,6553,null,290574,null,7701,null,600159,null,12643,null,263099,null,7216,null,621851,null,10947,null,255751,null,7475,null,63585,null,3870,null,38020,null,2813,null,0400000US29,Missouri,29
648277,null,2676,null,2433,null,739,null,20,null,36,null,46,null,82,null,223,null,281,null,52,null,66,null,185,null,142,null,332,null,333,null,453,null,264,null,726,null,392,null,1638,null,651,null,12033,null,1866,null,7128,null,1223,null,13112,null,1681,null,12187,null,1561,null,8198,null,1237,null,167663,null,5941,null,32656,null,2558,null,48597,null,3455,null,115248,null,5744,null,49516,null,3168,null,121576,null,4732,null,36162,null,2975,null,11904,null,1505,null,6189,null,1114,null,0400000US30,Montana,30
1151267,null,2670,null,7751,null,1502,null,136,null,143,null,205,null,229,null,837,null,535,null,589,null,462,null,1974,null,741,null,1310,null,530,null,2723,null,874,null,7817,null,1537,null,3752,null,1101,null,20468,null,1898,null,14361,null,1865,null,16048,null,1879,null,22004,null,2262,null,13591,null,1689,null,299334,null,6737,null,41561,null,3128,null,94003,null,3950,null,187227,null,5581,null,103164,null,4398,null,213091,null,6523,null,66587,null,3463,null,21768,null,2107,null,10966,null,1524,null,0400000US31,Nebraska,31
1710130,null,3891,null,20836,null,2307,null,71,null,119,null,60,null,100,null,1284,null,745,null,2593,null,972,null,7680,null,1610,null,3855,null,1086,null,6717,null,1508,null,37930,null,3476,null,8465,null,2033,null,22199,null,2876,null,32210,null,4391,null,39036,null,3710,null,49945,null,4138,null,48767,null,4087,null,426949,null,10418,null,59654,null,3851,null,127413,null,5575,null,320373,null,9261,null,120278,null,6333,null,254739,null,8488,null,82770,null,4859,null,24131,null,2574,null,12175,null,1664,null,0400000US32,Nevada,32
903088,null,1899,null,5238,null,1085,null,0,null,253,null,194,null,167,null,236,null,249,null,435,null,539,null,336,null,288,null,1466,null,802,null,438,null,262,null,3741,null,1267,null,3218,null,1135,null,13332,null,1564,null,10441,null,1675,null,14798,null,1833,null,17731,null,2528,null,10635,null,1251,null,224980,null,6780,null,37548,null,3156,null,53650,null,3726,null,120081,null,4850,null,83703,null,3822,null,192469,null,6299,null,81088,null,4155,null,16774,null,1911,null,10556,null,1404,null,0400000US33,New Hampshire,33
5864395,null,2575,null,58981,null,4084,null,675,null,493,null,667,null,386,null,2310,null,840,null,7321,null,1915,null,17061,null,2865,null,21026,null,2665,null,25685,null,3435,null,66142,null,6011,null,31755,null,4148,null,88196,null,5884,null,72947,null,4619,null,111588,null,5635,null,129455,null,5806,null,106779,null,4602,null,1573798,null,19056,null,153851,null,6602,null,308531,null,9044,null,701735,null,12748,null,368268,null,10046,null,1266033,null,16352,null,531683,null,11065,null,142075,null,6282,null,77833,null,4037,null,0400000US34,New Jersey,34
1278005,null,4018,null,15806,null,2158,null,16,null,29,null,292,null,300,null,1792,null,714,null,2712,null,978,null,8422,null,1734,null,5367,null,1359,null,8051,null,1557,null,28198,null,3357,null,8830,null,1880,null,21277,null,2579,null,29843,null,3381,null,33438,null,3053,null,39922,null,3497,null,20547,null,2299,null,277362,null,8553,null,56977,null,4056,null,78863,null,3906,null,229456,null,9239,null,94904,null,4451,null,178600,null,6569,null,96052,null,4941,null,20322,null,2022,null,20956,null,2097,null,0400000US35,New Mexico,35
13072344,null,5082,null,207079,null,9207,null,2102,null,740,null,4813,null,1475,null,14035,null,2059,null,24560,null,3509,null,50095,null,4276,null,48982,null,3720,null,82945,null,5478,null,192097,null,9346,null,84170,null,4746,null,240450,null,9168,null,208318,null,9182,null,308650,null,9516,null,315890,null,10506,null,294525,null,8815,null,3115089,null,23790,null,499601,null,12173,null,609026,null,11338,null,1541922,null,19297,null,1054806,null,17705,null,2368483,null,23401,null,1273563,null,17736,null,357113,null,10220,null,174030,null,7395,null,0400000US36,New York,36
6085315,null,8660,null,68760,null,5200,null,806,null,414,null,724,null,488,null,5142,null,1531,null,8335,null,1764,null,18070,null,2577,null,20479,null,2350,null,24597,null,2560,null,74018,null,4734,null,50640,null,4484,null,112036,null,5638,null,153591,null,6128,null,190055,null,6337,null,187468,null,7517,null,81419,null,4915,null,1412377,null,16979,null,268505,null,10478,null,398464,null,8148,null,926472,null,16368,null,497276,null,10467,null,1060313,null,16657,null,371435,null,9774,null,89164,null,4884,null,65169,null,3780,null,0400000US37,North Carolina,37
418893,null,1871,null,2340,null,590,null,21,null,38,null,0,null,208,null,201,null,207,null,0,null,208,null,174,null,151,null,469,null,243,null,245,null,169,null,637,null,287,null,1018,null,354,null,17694,null,1658,null,3895,null,818,null,6427,null,899,null,5222,null,949,null,5099,null,961,null,99517,null,3215,null,13955,null,1495,null,26724,null,1758,null,71522,null,3069,null,51090,null,2439,null,85130,null,3640,null,19474,null,1872,null,5053,null,1023,null,2986,null,808,null,0400000US38,North Dakota,38
7664309,null,4563,null,59709,null,3883,null,884,null,379,null,1026,null,510,null,1975,null,965,null,2120,null,765,null,7282,null,1387,null,9239,null,1804,null,9710,null,1492,null,24808,null,2711,null,27106,null,2410,null,119309,null,5400,null,116288,null,5536,null,204158,null,7667,null,229935,null,7037,null,134073,null,6009,null,2430311,null,21712,null,283557,null,8917,null,541235,null,9351,null,1047136,null,13867,null,567394,null,11564,null,1179230,null,13582,null,476942,null,11182,null,121994,null,4989,null,68888,null,4272,null,0400000US39,Ohio,39
2359350,null,4649,null,19465,null,2224,null,52,null,71,null,751,null,513,null,924,null,550,null,1790,null,675,null,4960,null,1139,null,4444,null,1339,null,4654,null,927,null,22711,null,2954,null,12306,null,1636,null,44137,null,3228,null,44436,null,3662,null,62932,null,3419,null,76476,null,4789,null,41374,null,3115,null,634144,null,9476,null,124129,null,4773,null,171389,null,5940,null,404078,null,8101,null,161141,null,5107,null,353517,null,8134,null,117398,null,5068,null,32656,null,2542,null,19486,null,2121,null,0400000US40,Oklahoma,40
2580555,null,3695,null,23552,null,3484,null,197,null,214,null,221,null,219,null,2153,null,999,null,3754,null,1221,null,5825,null,1356,null,3529,null,1070,null,5025,null,1472,null,24850,null,3972,null,7501,null,1447,null,31604,null,3376,null,37984,null,4380,null,44274,null,3377,null,57342,null,4293,null,45187,null,3919,null,547394,null,10324,null,113858,null,5010,null,211993,null,6843,null,477479,null,11794,null,211680,null,6834,null,465367,null,10151,null,177520,null,7248,null,48953,null,3712,null,33313,null,2563,null,0400000US41,Oregon,41
8475332,null,4233,null,75911,null,4309,null,560,null,301,null,774,null,377,null,2727,null,928,null,3377,null,943,null,7138,null,1319,null,8678,null,1303,null,17860,null,2189,null,37367,null,3085,null,30594,null,2776,null,158303,null,6164,null,129771,null,5589,null,223427,null,6920,null,232722,null,7772,null,133686,null,5315,null,2848361,null,20889,null,315847,null,8451,null,474042,null,9527,null,922602,null,15846,null,625930,null,12035,null,1382175,null,16630,null,582840,null,12691,null,154745,null,5309,null,105895,null,4498,null,0400000US42,Pennsylvania,42
708746,null,1821,null,9552,null,1926,null,0,null,287,null,57,null,90,null,778,null,545,null,608,null,500,null,2207,null,914,null,5585,null,1305,null,2228,null,979,null,6623,null,1541,null,6461,null,1252,null,14354,null,2165,null,15716,null,2241,null,22517,null,3020,null,15041,null,2081,null,13751,null,1960,null,166836,null,6117,null,30361,null,2572,null,38702,null,3191,null,90841,null,4690,null,53648,null,3433,null,132534,null,4966,null,57113,null,3712,null,14284,null,1891,null,8949,null,1460,null,0400000US44,Rhode Island,44
2960522,null,5661,null,36532,null,3414,null,476,null,358,null,303,null,298,null,2222,null,896,null,3195,null,946,null,7569,null,1090,null,8994,null,1354,null,13421,null,2021,null,25806,null,2787,null,26390,null,2856,null,53291,null,3669,null,66583,null,4359,null,101595,null,6331,null,97910,null,5056,null,53817,null,3524,null,785787,null,11501,null,127921,null,5269,null,177902,null,6114,null,418366,null,10950,null,251946,null,8972,null,449200,null,11326,null,180739,null,6190,null,42501,null,2948,null,28056,null,2794,null,0400000US45,South Carolina,45
522989,null,3160,null,1939,null,631,null,75,null,96,null,13,null,21,null,227,null,241,null,348,null,208,null,227,null,143,null,574,null,477,null,805,null,502,null,943,null,597,null,725,null,412,null,16513,null,1402,null,5415,null,948,null,7920,null,1271,null,8864,null,1359,null,5970,null,1011,null,148037,null,5122,null,21948,null,1896,null,35906,null,2614,null,84985,null,4044,null,50505,null,2956,null,92952,null,4190,null,24310,null,2256,null,8400,null,1598,null,5388,null,1027,null,0400000US46,South Dakota,46
4176640,null,4909,null,42217,null,3602,null,529,null,414,null,1256,null,720,null,2672,null,1139,null,5109,null,1324,null,10196,null,1691,null,10807,null,1715,null,13026,null,1808,null,37437,null,3626,null,29836,null,2642,null,121908,null,5976,null,88169,null,4546,null,134416,null,5978,null,141800,null,6085,null,71745,null,3904,null,1114556,null,14561,null,244455,null,8291,null,275722,null,7696,null,624345,null,12556,null,251702,null,8027,null,620919,null,10772,null,225766,null,6755,null,66554,null,3789,null,41498,null,2917,null,0400000US47,Tennessee,47
15124846,null,12321,null,287953,null,9779,null,1536,null,737,null,4279,null,892,null,27051,null,3726,null,53144,null,4545,null,121698,null,6759,null,80058,null,4858,null,107250,null,6903,null,472203,null,13284,null,147109,null,6461,null,269237,null,10366,null,440690,null,13595,null,395474,null,12428,null,412938,null,10960,null,261978,null,9926,null,3146485,null,29114,null,701518,null,14108,null,957568,null,16903,null,2453487,null,25026,null,951090,null,15904,null,2582943,null,23848,null,884047,null,14354,null,220376,null,7931,null,144734,null,6356,null,0400000US48,Texas,48
1554634,null,2337,null,12107,null,2204,null,189,null,229,null,137,null,167,null,468,null,360,null,1440,null,670,null,2334,null,968,null,2033,null,729,null,3068,null,1477,null,15596,null,2842,null,3625,null,1134,null,9665,null,1631,null,15810,null,2467,null,23532,null,3257,null,34101,null,3443,null,25057,null,2556,null,334414,null,10264,null,45481,null,3381,null,128957,null,4782,null,297038,null,7716,null,147843,null,5430,null,306131,null,7903,null,102498,null,4315,null,24875,null,2200,null,18235,null,1874,null,0400000US49,Utah,49
429859,null,1048,null,2441,null,598,null,0,null,211,null,50,null,83,null,61,null,81,null,78,null,109,null,398,null,331,null,218,null,230,null,270,null,178,null,1072,null,380,null,1040,null,319,null,9141,null,1135,null,5475,null,1106,null,8402,null,1257,null,7308,null,1029,null,4385,null,794,null,124856,null,4659,null,17113,null,1570,null,24306,null,2085,null,47604,null,3033,null,37553,null,2398,null,85431,null,3596,null,37108,null,2560,null,9484,null,1265,null,6065,null,1075,null,0400000US50,Vermont,50
5155750,null,6747,null,54846,null,4765,null,785,null,467,null,1747,null,1122,null,1996,null,865,null,4980,null,1399,null,14729,null,2646,null,12052,null,2244,null,21103,null,2717,null,49420,null,4219,null,54235,null,3987,null,75729,null,4390,null,91472,null,4933,null,129587,null,5937,null,137162,null,6409,null,75433,null,4291,null,1109914,null,17496,null,188186,null,7458,null,316739,null,8786,null,731772,null,15859,null,346881,null,7553,null,1027033,null,16459,null,508011,null,10110,null,120229,null,5462,null,81709,null,4715,null,0400000US51,Virginia,51
4387893,null,4167,null,46109,null,3926,null,304,null,272,null,163,null,140,null,3133,null,1067,null,4549,null,1371,null,8793,null,1903,null,7806,null,1932,null,11101,null,2211,null,42618,null,4103,null,13979,null,1981,null,41319,null,3527,null,48273,null,4622,null,73896,null,4708,null,81747,null,5342,null,70843,null,4449,null,876760,null,14730,null,164783,null,5957,null,367357,null,8693,null,768445,null,13917,null,408831,null,9827,null,870887,null,13566,null,335604,null,8588,null,88419,null,4335,null,52174,null,3652,null,0400000US53,Washington,53
