C25121_001E,C25121_001EA,C25121_001M,C25121_001MA,C25121_002E,C25121_002EA,C25121_002M,C25121_002MA,C25121_003E,C25121_003EA,C25121_003M,C25121_003MA,C25121_004E,C25121_004EA,C25121_004M,C25121_004MA,C25121_005E,C25121_005EA,C25121_005M,C25121_005MA,C25121_006E,C25121_006EA,C25121_006M,C25121_006MA,C25121_007E,C25121_007EA,C25121_007M,C25121_007MA,C25121_008E,C25121_008EA,C25121_008M,C25121_008MA,C25121_009E,C25121_009EA,C25121_009M,C25121_009MA,C25121_010E,C25121_010EA,C25121_010M,C25121_010MA,C25121_011E,C25121_011EA,C25121_011M,C25121_011MA,C25121_012E,C25121_012EA,C25121_012M,C25121_012MA,C25121_013E,C25121_013EA,C25121_013M,C25121_013MA,C25121_014E,C25121_014EA,C25121_014M,C25121_014MA,C25121_015E,C25121_015EA,C25121_015M,C25121_015MA,C25121_016E,C25121_016EA,C25121_016M,C25121_016MA,C25121_017E,C25121_017EA,C25121_017M,C25121_017MA,C25121_018E,C25121_018EA,C25121_018M,C25121_018MA,C25121_019E,C25121_019EA,C25121_019M,C25121_019MA,C25121_020E,C25121_020EA,C25121_020M,C25121_020MA,C25121_021E,C25121_021EA,C25121_021M,C25121_021MA,C25121_022E,C25121_022EA,C25121_022M,C25121_022MA,C25121_023E,C25121_023EA,C25121_023M,C25121_023MA,C25121_024E,C25121_024EA,C25121_024M,C25121_024MA,C25121_025E,C25121_025EA,C25121_025M,C25121_025MA,C25121_026E,C25121_026EA,C25121_026M,C25121_026MA,C25121_027E,C25121_027EA,C25121_027M,C25121_027MA,C25121_028E,C25121_028EA,C25121_028M,C25121_028MA,C25121_029E,C25121_029EA,C25121_029M,C25121_029MA,C25121_030E,C25121_030EA,C25121_030M,C25121_030MA,C25121_031E,C25121_031EA,C25121_031M,C25121_031MA,GEO_ID,NAME,state
3474817,null,16450,null,123255,null,5002,null,37296,null,2860,null,29465,null,2490,null,34045,null,3049,null,22449,null,1827,null,276774,null,6571,null,82287,null,3640,null,66591,null,3483,null,78276,null,3760,null,49620,null,3011,null,479343,null,7707,null,108051,null,4347,null,116856,null,4149,null,157637,null,5312,null,96799,null,3991,null,474477,null,9337,null,74371,null,3936,null,112714,null,3817,null,173062,null,5492,null,114330,null,4979,null,735249,null,10948,null,72276,null,3662,null,132779,null,5374,null,291850,null,7336,null,238344,null,5499,null,1385719,null,11857,null,45385,null,2904,null,101805,null,4274,null,386007,null,7672,null,852522,null,9634,null,0400000US42,Pennsylvania,42
249139,null,4669,null,7245,null,1215,null,414,null,261,null,0,null,287,null,1172,null,445,null,5659,null,1241,null,12449,null,1487,null,810,null,432,null,276,null,245,null,1439,null,442,null,9924,null,1424,null,25275,null,2082,null,821,null,415,null,340,null,231,null,4854,null,903,null,19260,null,1893,null,28732,null,2265,null,565,null,272,null,513,null,465,null,4386,null,1003,null,23268,null,2079,null,48921,null,3143,null,932,null,434,null,298,null,231,null,7283,null,1310,null,40408,null,2872,null,126517,null,4557,null,1393,null,533,null,323,null,306,null,8256,null,1136,null,116545,null,4159,null,0400000US44,Rhode Island,44
1201508,null,11690,null,66169,null,4498,null,29299,null,2806,null,14469,null,2001,null,12822,null,1892,null,9579,null,1452,null,114553,null,5039,null,43881,null,3335,null,29888,null,2720,null,27388,null,2725,null,13396,null,1555,null,190450,null,7337,null,54305,null,3681,null,47105,null,3333,null,56612,null,3938,null,32428,null,3037,null,178425,null,6251,null,34574,null,2829,null,39029,null,2948,null,68357,null,4195,null,36465,null,3029,null,246476,null,6208,null,33853,null,2956,null,43608,null,3163,null,103178,null,4818,null,65837,null,3895,null,405435,null,7863,null,23115,null,2457,null,32760,null,2783,null,131032,null,5905,null,218528,null,5601,null,0400000US45,South Carolina,45
221395,null,3856,null,8380,null,1044,null,3575,null,631,null,1266,null,465,null,1930,null,637,null,1609,null,633,null,16391,null,1577,null,8301,null,1148,null,3901,null,732,null,2933,null,656,null,1256,null,387,null,32785,null,2183,null,12699,null,1438,null,8115,null,1261,null,8922,null,1176,null,3049,null,783,null,36340,null,2422,null,9404,null,1140,null,7596,null,1122,null,14441,null,1638,null,4899,null,1144,null,55240,null,3094,null,8506,null,1013,null,9669,null,1427,null,26855,null,2475,null,10210,null,1332,null,72259,null,3325,null,5107,null,828,null,7239,null,1046,null,31179,null,2120,null,28734,null,2032,null,0400000US46,South Dakota,46
1700137,null,14309,null,81399,null,3927,null,30911,null,2326,null,19947,null,2153,null,21534,null,1917,null,9007,null,1451,null,159478,null,5636,null,56228,null,3502,null,43223,null,3290,null,44054,null,3176,null,15973,null,1857,null,270647,null,8116,null,61597,null,3347,null,75402,null,4507,null,97109,null,4502,null,36539,null,2736,null,267172,null,7733,null,37589,null,2711,null,70260,null,3821,null,118921,null,5190,null,40402,null,3250,null,365989,null,8910,null,31956,null,2493,null,69394,null,4316,null,182653,null,7169,null,81986,null,4347,null,555452,null,9543,null,18003,null,2095,null,42319,null,2988,null,198460,null,6464,null,296670,null,6275,null,0400000US47,Tennessee,47
5465854,null,24472,null,235746,null,7152,null,98017,null,4802,null,61814,null,3950,null,50720,null,3742,null,25195,null,2187,null,418045,null,8413,null,173122,null,4813,null,118459,null,4973,null,93981,null,5253,null,32483,null,2667,null,709193,null,12557,null,215025,null,6021,null,214969,null,7861,null,214277,null,6554,null,64922,null,4200,null,725932,null,14713,null,157934,null,6794,null,210591,null,7898,null,278029,null,9059,null,79378,null,4577,null,1067315,null,15929,null,155676,null,5824,null,256829,null,8385,null,489369,null,10957,null,165441,null,6490,null,2309623,null,18941,null,106720,null,5295,null,250854,null,6433,null,986078,null,13805,null,965971,null,11503,null,0400000US48,Texas,48
612671,null,6786,null,15070,null,1884,null,2448,null,721,null,1467,null,568,null,4698,null,869,null,6457,null,1337,null,31596,null,2623,null,4248,null,907,null,2852,null,603,null,11258,null,1566,null,13238,null,1696,null,64345,null,3324,null,5248,null,883,null,3423,null,762,null,27321,null,2390,null,28353,null,2538,null,84890,null,3981,null,5310,null,968,null,4175,null,961,null,36613,null,2710,null,38792,null,2844,null,149873,null,5047,null,6794,null,1280,null,4109,null,948,null,52414,null,3219,null,86556,null,3789,null,266897,null,5118,null,3414,null,708,null,2029,null,687,null,45213,null,2789,null,216241,null,4602,null,0400000US49,Utah,49
180387,null,3128,null,5632,null,1001,null,1271,null,582,null,540,null,242,null,1669,null,476,null,2152,null,609,null,12025,null,1224,null,2533,null,627,null,1875,null,492,null,4586,null,843,null,3031,null,669,null,23671,null,1814,null,3059,null,638,null,3009,null,744,null,8957,null,1169,null,8646,null,1088,null,24893,null,2059,null,1634,null,446,null,2368,null,418,null,10149,null,1294,null,10742,null,1335,null,42975,null,2035,null,1684,null,487,null,2218,null,547,null,17835,null,1891,null,21238,null,1706,null,71191,null,2506,null,958,null,307,null,1595,null,401,null,15633,null,1666,null,53005,null,2391,null,0400000US50,Vermont,50
2034269,null,13417,null,63050,null,3788,null,14980,null,1860,null,11462,null,1813,null,16367,null,2200,null,20241,null,2252,null,118263,null,5121,null,30151,null,3062,null,20017,null,2436,null,33921,null,2845,null,34174,null,2479,null,214305,null,5949,null,34805,null,2728,null,30046,null,2505,null,72520,null,4121,null,76934,null,3924,null,238148,null,6857,null,24898,null,2406,null,24895,null,2774,null,82327,null,4582,null,106028,null,5120,null,376201,null,8420,null,21265,null,2336,null,25010,null,2403,null,114408,null,5055,null,215518,null,6485,null,1024302,null,11689,null,15400,null,2331,null,19760,null,2190,null,111927,null,4659,null,877215,null,10759,null,0400000US51,Virginia,51
1663174,null,11368,null,45619,null,3112,null,6913,null,1250,null,3245,null,786,null,9329,null,1368,null,26132,null,2616,null,83161,null,4098,null,16110,null,1706,null,7213,null,1253,null,21384,null,2350,null,38454,null,2620,null,173329,null,5836,null,22906,null,2207,null,13377,null,1495,null,41928,null,3228,null,95118,null,4141,null,200487,null,6362,null,14833,null,1541,null,8732,null,1414,null,51360,null,3488,null,125562,null,4396,null,345562,null,6954,null,14381,null,1854,null,9102,null,1440,null,66181,null,3921,null,255898,null,6048,null,815016,null,10262,null,9880,null,1224,null,5577,null,892,null,65664,null,4456,null,733895,null,9886,null,0400000US53,Washington,53
552651,null,7309,null,30800,null,3102,null,16644,null,2195,null,6141,null,1234,null,4428,null,932,null,3587,null,990,null,70014,null,3807,null,33705,null,2724,null,18921,null,2040,null,12498,null,1794,null,4890,null,1021,null,108249,null,4999,null,38030,null,2868,null,32138,null,3349,null,27562,null,2425,null,10519,null,1692,null,90529,null,4356,null,26334,null,2455,null,26589,null,2894,null,27602,null,2479,null,10004,null,1481,null,115657,null,4282,null,23004,null,1936,null,32253,null,2743,null,42118,null,2564,null,18282,null,1641,null,137402,null,5492,null,13167,null,1851,null,21868,null,2495,null,51924,null,3130,null,50443,null,2885,null,0400000US54,West Virginia,54
1577623,null,11090,null,42021,null,2119,null,8025,null,1003,null,9179,null,1237,null,15104,null,1343,null,9713,null,1002,null,91707,null,3820,null,17043,null,1392,null,20658,null,1610,null,36709,null,2193,null,17297,null,1657,null,202088,null,5132,null,24093,null,1789,null,41592,null,2322,null,92982,null,3890,null,43421,null,2488,null,227369,null,6003,null,17072,null,1680,null,39491,null,2391,null,114018,null,4389,null,56788,null,3137,null,370351,null,7746,null,17406,null,1720,null,42977,null,2456,null,192578,null,5596,null,117390,null,4424,null,644087,null,8250,null,11918,null,1394,null,24003,null,1841,null,224311,null,5481,null,383855,null,7081,null,0400000US55,Wisconsin,55
146222,null,3857,null,5160,null,995,null,1462,null,480,null,686,null,366,null,1748,null,617,null,1264,null,494,null,8152,null,1276,null,2084,null,606,null,1109,null,427,null,2799,null,712,null,2160,null,757,null,17564,null,1928,null,3432,null,927,null,2452,null,648,null,6272,null,1008,null,5408,null,1136,null,21971,null,1965,null,3038,null,859,null,2695,null,785,null,8861,null,1270,null,7377,null,1176,null,32522,null,2353,null,3286,null,966,null,2530,null,615,null,14381,null,1602,null,12325,null,1524,null,60853,null,3057,null,3510,null,746,null,2441,null,716,null,16970,null,1916,null,37932,null,2528,null,0400000US56,Wyoming,56
859531,null,9334,null,203850,null,5860,null,43995,null,2766,null,68119,null,3574,null,67531,null,3316,null,24205,null,2045,null,187882,null,4983,null,28647,null,2639,null,62745,null,3478,null,73122,null,3660,null,23368,null,1900,null,185090,null,5330,null,15139,null,1457,null,52707,null,3112,null,90094,null,3763,null,27150,null,2200,null,116125,null,4523,null,6488,null,1051,null,24096,null,2181,null,61465,null,2965,null,24076,null,2039,null,93009,null,3779,null,3781,null,876,null,12910,null,1593,null,50100,null,3091,null,26218,null,1906,null,73575,null,3567,null,639,null,317,null,3934,null,988,null,23883,null,2283,null,45119,null,2762,null,0400000US72,Puerto Rico,72
