C20005_001E,C20005_001EA,C20005_001M,C20005_001MA,C20005_002E,C20005_002EA,C20005_002M,C20005_002MA,C20005_003E,C20005_003EA,C20005_003M,C20005_003MA,C20005_004E,C20005_004EA,C20005_004M,C20005_004MA,C20005_005E,C20005_005EA,C20005_005M,C20005_005MA,C20005_006E,C20005_006EA,C20005_006M,C20005_006MA,C20005_007E,C20005_007EA,C20005_007M,C20005_007MA,C20005_008E,C20005_008EA,C20005_008M,C20005_008MA,C20005_009E,C20005_009EA,C20005_009M,C20005_009MA,C20005_010E,C20005_010EA,C20005_010M,C20005_010MA,C20005_011E,C20005_011EA,C20005_011M,C20005_011MA,C20005_012E,C20005_012EA,C20005_012M,C20005_012MA,C20005_013E,C20005_013EA,C20005_013M,C20005_013MA,C20005_014E,C20005_014EA,C20005_014M,C20005_014MA,C20005_015E,C20005_015EA,C20005_015M,C20005_015MA,C20005_016E,C20005_016EA,C20005_016M,C20005_016MA,C20005_017E,C20005_017EA,C20005_017M,C20005_017MA,C20005_018E,C20005_018EA,C20005_018M,C20005_018MA,C20005_019E,C20005_019EA,C20005_019M,C20005_019MA,C20005_020E,C20005_020EA,C20005_020M,C20005_020MA,C20005_021E,C20005_021EA,C20005_021M,C20005_021MA,C20005_022E,C20005_022EA,C20005_022M,C20005_022MA,C20005_023E,C20005_023EA,C20005_023M,C20005_023MA,C20005_024E,C20005_024EA,C20005_024M,C20005_024MA,C20005_025E,C20005_025EA,C20005_025M,C20005_025MA,C20005_026E,C20005_026EA,C20005_026M,C20005_026MA,C20005_027E,C20005_027EA,C20005_027M,C20005_027MA,C20005_028E,C20005_028EA,C20005_028M,C20005_028MA,C20005_029E,C20005_029EA,C20005_029M,C20005_029MA,C20005_030E,C20005_030EA,C20005_030M,C20005_030MA,C20005_031E,C20005_031EA,C20005_031M,C20005_031MA,C20005_032E,C20005_032EA,C20005_032M,C20005_032MA,C20005_033E,C20005_033EA,C20005_033M,C20005_033MA,C20005_034E,C20005_034EA,C20005_034M,C20005_034MA,C20005_035E,C20005_035EA,C20005_035M,C20005_035MA,C20005_036E,C20005_036EA,C20005_036M,C20005_036MA,C20005_037E,C20005_037EA,C20005_037M,C20005_037MA,C20005_038E,C20005_038EA,C20005_038M,C20005_038MA,C20005_039E,C20005_039EA,C20005_039M,C20005_039MA,GEO_ID,NAME,state
2003468,null,2610,null,1016779,null,2570,null,549801,null,8839,null,45,null,75,null,549756,null,8837,null,7841,null,1572,null,40203,null,3465,null,92449,null,5771,null,167434,null,6241,null,130105,null,6119,null,111724,null,5530,null,466978,null,8760,null,232652,null,7026,null,234326,null,8116,null,89031,null,5866,null,56573,null,4637,null,32317,null,3556,null,32066,null,3005,null,14747,null,2165,null,9592,null,1626,null,986689,null,2414,null,394925,null,8460,null,106,null,130,null,394819,null,8477,null,6908,null,1416,null,41728,null,3390,null,98860,null,4885,null,145839,null,6157,null,65077,null,4202,null,36407,null,2555,null,591764,null,9373,null,345344,null,7123,null,246420,null,7951,null,109631,null,5380,null,61982,null,4855,null,32949,null,2928,null,26341,null,3168,null,10245,null,1484,null,5272,null,1167,null,0400000US32,Nevada,32
1062694,null,2173,null,518763,null,1919,null,289901,null,4638,null,32,null,53,null,289869,null,4629,null,4081,null,1014,null,13901,null,1937,null,33540,null,3740,null,83259,null,3822,null,72928,null,3182,null,82160,null,3722,null,228862,null,4718,null,101586,null,3704,null,127276,null,4634,null,58935,null,3223,null,23164,null,2275,null,15041,null,1992,null,15788,null,2129,null,7753,null,1310,null,6595,null,1111,null,543931,null,1945,null,203106,null,5509,null,6,null,18,null,203100,null,5506,null,3344,null,969,null,20599,null,2390,null,44916,null,3460,null,70598,null,4128,null,38770,null,2669,null,24873,null,2232,null,340825,null,5369,null,164508,null,4312,null,176317,null,5517,null,76810,null,3853,null,47347,null,3323,null,21103,null,2136,null,17994,null,2145,null,9891,null,1459,null,3172,null,783,null,0400000US33,New Hampshire,33
6875215,null,4698,null,3324196,null,3384,null,1846356,null,12734,null,324,null,277,null,1846032,null,12771,null,24465,null,2554,null,115244,null,6237,null,199789,null,8873,null,434905,null,9755,null,421744,null,7589,null,649885,null,12434,null,1477840,null,13447,null,785047,null,12071,null,692793,null,12618,null,288136,null,8826,null,133598,null,5888,null,80831,null,5483,null,86405,null,4889,null,53680,null,3028,null,50143,null,3349,null,3551019,null,3939,null,1312639,null,13827,null,89,null,95,null,1312550,null,13816,null,22115,null,2607,null,126888,null,6626,null,188789,null,7366,null,409084,null,9779,null,299744,null,8805,null,265930,null,7675,null,2238380,null,14453,null,1266203,null,12992,null,972177,null,12244,null,431059,null,8907,null,216705,null,7716,null,110585,null,5549,null,105601,null,5024,null,68917,null,3705,null,39310,null,2526,null,0400000US34,New Jersey,34
1538519,null,2889,null,748488,null,2978,null,370462,null,7726,null,0,null,279,null,370462,null,7726,null,11139,null,1900,null,45085,null,3465,null,70513,null,4110,null,103257,null,4856,null,74189,null,4264,null,66279,null,3718,null,378026,null,8020,null,210611,null,5470,null,167415,null,7369,null,87751,null,5762,null,38206,null,3453,null,16486,null,2201,null,14845,null,2175,null,5910,null,1167,null,4217,null,1016,null,790031,null,2153,null,271564,null,6949,null,0,null,279,null,271564,null,6949,null,10081,null,1756,null,62258,null,4267,null,59118,null,4539,null,81069,null,4567,null,38005,null,3054,null,21033,null,2625,null,518467,null,7582,null,303447,null,7442,null,215020,null,7255,null,116030,null,5428,null,52588,null,3625,null,18501,null,2529,null,18725,null,2306,null,6434,null,1194,null,2742,null,696,null,0400000US35,New Mexico,35
15634969,null,7262,null,7491894,null,5389,null,3768892,null,25116,null,135,null,163,null,3768757,null,25141,null,67242,null,3965,null,336021,null,11174,null,497580,null,11367,null,1013994,null,15896,null,840436,null,14031,null,1013484,null,13538,null,3723002,null,25333,null,2054257,null,18767,null,1668745,null,20830,null,747657,null,13147,null,366577,null,13653,null,181367,null,6830,null,178726,null,7248,null,100154,null,5464,null,94264,null,4422,null,8143075,null,6384,null,2939095,null,23580,null,93,null,103,null,2939002,null,23591,null,70891,null,5378,null,323897,null,9721,null,507063,null,10929,null,949102,null,13501,null,590530,null,12466,null,497519,null,10283,null,5203980,null,23558,null,3087684,null,18887,null,2116296,null,17320,null,1013295,null,11674,null,498830,null,11931,null,219917,null,8009,null,201343,null,6815,null,109294,null,5017,null,73617,null,4550,null,0400000US36,New York,36
7230774,null,6292,null,3491091,null,6117,null,1838453,null,13717,null,105,null,126,null,1838348,null,13705,null,39656,null,3892,null,199937,null,8756,null,331163,null,11351,null,562754,null,12115,null,361894,null,9687,null,342944,null,7577,null,1652638,null,14312,null,855335,null,13353,null,797303,null,13116,null,385172,null,8867,null,186333,null,7992,null,93778,null,5775,null,76430,null,4593,null,31212,null,2735,null,24378,null,2246,null,3739683,null,5452,null,1362254,null,13527,null,308,null,258,null,1361946,null,13474,null,37249,null,3309,null,220670,null,7550,null,325441,null,9316,null,461431,null,10171,null,207907,null,7340,null,109248,null,5210,null,2377429,null,15545,null,1346932,null,12275,null,1030497,null,14476,null,547061,null,9677,null,237324,null,7375,null,106014,null,5762,null,91466,null,4735,null,37290,null,2729,null,11342,null,1828,null,0400000US37,North Carolina,37
517219,null,1544,null,258377,null,1671,null,147537,null,3463,null,15,null,25,null,147522,null,3464,null,3140,null,844,null,13317,null,1887,null,24889,null,2149,null,50390,null,2637,null,31644,null,1943,null,24142,null,2200,null,110840,null,3618,null,46953,null,1919,null,63887,null,3097,null,32935,null,2478,null,13586,null,1818,null,5972,null,1029,null,5975,null,1093,null,2988,null,692,null,2431,null,542,null,258842,null,1382,null,99562,null,3333,null,0,null,208,null,99562,null,3333,null,4554,null,817,null,17143,null,1839,null,29196,null,2321,null,34069,null,2393,null,11103,null,1457,null,3497,null,771,null,159280,null,3197,null,75159,null,2593,null,84121,null,3252,null,45244,null,2485,null,22532,null,2100,null,7274,null,1086,null,7008,null,958,null,1605,null,563,null,458,null,240,null,0400000US38,North Dakota,38
9079013,null,5754,null,4367867,null,4955,null,2214870,null,15002,null,115,null,134,null,2214755,null,15016,null,41023,null,3529,null,177474,null,7858,null,319516,null,10394,null,701675,null,12665,null,535270,null,10640,null,439797,null,9116,null,2152997,null,15017,null,1121049,null,12542,null,1031948,null,13602,null,531171,null,8718,null,221285,null,6950,null,104253,null,5045,null,99532,null,5368,null,43157,null,2872,null,32550,null,2947,null,4711146,null,4268,null,1636765,null,15322,null,145,null,160,null,1636620,null,15304,null,45420,null,3468,null,232420,null,8009,null,383946,null,9181,null,560272,null,10520,null,288426,null,7487,null,126136,null,4997,null,3074381,null,15905,null,1693293,null,15507,null,1381088,null,14914,null,728997,null,13549,null,349212,null,8357,null,140787,null,5195,null,104661,null,4784,null,43545,null,2990,null,13886,null,1694,null,0400000US39,Ohio,39
2842932,null,3285,null,1388697,null,3275,null,727788,null,7821,null,41,null,53,null,727747,null,7828,null,21182,null,2478,null,85144,null,4871,null,137989,null,5485,null,219959,null,6744,null,144569,null,4914,null,118904,null,4468,null,660909,null,8360,null,362208,null,8098,null,298701,null,7048,null,160255,null,5911,null,63191,null,4463,null,29185,null,2936,null,25283,null,2008,null,12091,null,1338,null,8696,null,1322,null,1454235,null,3288,null,527407,null,9023,null,58,null,99,null,527349,null,9028,null,17419,null,1794,null,112164,null,5486,null,132124,null,4807,null,171954,null,6112,null,64523,null,4019,null,29165,null,2374,null,926828,null,9336,null,554534,null,8858,null,372294,null,8036,null,220940,null,7034,null,84351,null,4074,null,30472,null,2970,null,27445,null,2482,null,6605,null,1038,null,2481,null,656,null,0400000US40,Oklahoma,40
3024068,null,3253,null,1490891,null,2793,null,725621,null,9713,null,122,null,192,null,725499,null,9736,null,16123,null,1962,null,71949,null,5513,null,106345,null,6270,null,222374,null,6978,null,163873,null,6475,null,144835,null,5583,null,765270,null,9821,null,377072,null,8248,null,388198,null,9174,null,172439,null,6518,null,83062,null,4573,null,44581,null,4045,null,50342,null,3716,null,21916,null,2291,null,15858,null,1811,null,1533177,null,3445,null,490259,null,8649,null,0,null,275,null,490259,null,8649,null,14738,null,1880,null,68727,null,4368,null,112612,null,5201,null,160936,null,6363,null,86718,null,3843,null,46528,null,2876,null,1042918,null,9204,null,552489,null,8936,null,490429,null,9673,null,235966,null,7550,null,124892,null,5502,null,56047,null,4094,null,44538,null,3432,null,20996,null,2181,null,7990,null,1181,null,0400000US41,Oregon,41
10032640,null,4948,null,4820242,null,4653,null,2446993,null,14331,null,181,null,162,null,2446812,null,14340,null,45810,null,3720,null,174957,null,5751,null,334007,null,9269,null,766291,null,10936,null,584344,null,11036,null,541403,null,9041,null,2373249,null,14126,null,1262003,null,13568,null,1111246,null,13263,null,557796,null,10137,null,220152,null,6701,null,114837,null,5181,null,116444,null,4893,null,56842,null,3399,null,45175,null,3462,null,5212398,null,5001,null,1782008,null,12197,null,512,null,385,null,1781496,null,12172,null,41932,null,3772,null,226289,null,6612,null,415600,null,7914,null,601387,null,8456,null,320734,null,7907,null,175554,null,5808,null,3430390,null,13558,null,1969563,null,12974,null,1460827,null,14493,null,790232,null,10939,null,329871,null,8830,null,148028,null,4996,null,117495,null,4768,null,53063,null,3196,null,22138,null,2005,null,0400000US42,Pennsylvania,42
851839,null,1770,null,405380,null,1773,null,203429,null,5493,null,0,null,287,null,203429,null,5493,null,3007,null,969,null,10599,null,1758,null,27764,null,3088,null,61914,null,4469,null,51194,null,3914,null,48951,null,2828,null,201951,null,5425,null,104324,null,4311,null,97627,null,4457,null,45708,null,3272,null,18053,null,2335,null,12086,null,2078,null,10794,null,1513,null,6488,null,1092,null,4498,null,1055,null,446459,null,1770,null,151519,null,4703,null,0,null,287,null,151519,null,4703,null,3681,null,1059,null,16017,null,2211,null,29454,null,2430,null,56399,null,3528,null,27885,null,2263,null,18083,null,2118,null,294940,null,4979,null,156254,null,4773,null,138686,null,5314,null,60734,null,4109,null,35461,null,2832,null,15746,null,2014,null,14276,null,1986,null,9345,null,1346,null,3124,null,767,null,0400000US44,Rhode Island,44
3541477,null,4489,null,1700255,null,3679,null,846873,null,11430,null,44,null,74,null,846829,null,11444,null,18070,null,2502,null,95637,null,5639,null,150154,null,7549,null,264246,null,7773,null,174586,null,6953,null,144136,null,4387,null,853382,null,11683,null,483640,null,9332,null,369742,null,9752,null,187947,null,7320,null,81981,null,4669,null,39407,null,3248,null,32271,null,2782,null,15673,null,1587,null,12463,null,1525,null,1841222,null,3372,null,645739,null,10673,null,188,null,182,null,645551,null,10684,null,19439,null,2340,null,119570,null,6021,null,162571,null,6552,null,212128,null,6133,null,88862,null,3872,null,42981,null,3373,null,1195483,null,11629,null,729906,null,11215,null,465577,null,9290,null,257531,null,8111,null,111186,null,4814,null,43443,null,3399,null,35899,null,2730,null,12557,null,1616,null,4961,null,916,null,0400000US45,South Carolina,45
629012,null,1577,null,310627,null,1975,null,178402,null,3773,null,21,null,45,null,178381,null,3781,null,5409,null,996,null,14501,null,1895,null,34968,null,2464,null,67870,null,3627,null,33559,null,2495,null,22074,null,1897,null,132225,null,3795,null,59530,null,2551,null,72695,null,3606,null,42807,null,3119,null,13434,null,1504,null,6411,null,1153,null,5658,null,1063,null,1976,null,571,null,2409,null,714,null,318385,null,1655,null,131861,null,4042,null,56,null,60,null,131805,null,4045,null,4496,null,1055,null,25828,null,2488,null,40404,null,3190,null,43944,null,2749,null,11097,null,1318,null,6036,null,1113,null,186524,null,4172,null,91100,null,2520,null,95424,null,3853,null,55343,null,3155,null,23005,null,2281,null,7539,null,1198,null,7414,null,1244,null,1584,null,463,null,539,null,297,null,0400000US46,South Dakota,46
4906265,null,5299,null,2359757,null,4905,null,1199784,null,11500,null,0,null,281,null,1199784,null,11500,null,25111,null,2516,null,128943,null,5994,null,221912,null,8079,null,374947,null,11066,null,240913,null,7682,null,207958,null,6368,null,1159973,null,12674,null,614897,null,9001,null,545076,null,11094,null,271117,null,7793,null,125318,null,5382,null,59032,null,4149,null,46627,null,3516,null,22046,null,2571,null,20936,null,2174,null,2546508,null,4472,null,903829,null,12767,null,0,null,281,null,903829,null,12767,null,24757,null,2611,null,169863,null,7597,null,223893,null,7382,null,304075,null,7529,null,121029,null,5626,null,60212,null,4307,null,1642679,null,13342,null,970809,null,10234,null,671870,null,11405,null,360686,null,9241,null,167829,null,6903,null,62828,null,4188,null,56228,null,3475,null,17196,null,2254,null,7103,null,1377,null,0400000US47,Tennessee,47
18317343,null,8745,null,9066206,null,7154,null,5114692,null,21336,null,715,null,441,null,5113977,null,21378,null,112897,null,6550,null,624774,null,16955,null,904699,null,15249,null,1381634,null,19893,null,986659,null,16587,null,1103314,null,13181,null,3951514,null,22466,null,2036546,null,19572,null,1914968,null,22192,null,935212,null,17380,null,437256,null,11539,null,200576,null,8659,null,180290,null,7831,null,78216,null,4774,null,83418,null,4766,null,9251137,null,7166,null,3451463,null,22946,null,87,null,118,null,3451376,null,22958,null,127379,null,6004,null,657294,null,14364,null,720762,null,14567,null,1080318,null,15433,null,537879,null,11140,null,327744,null,8153,null,5799674,null,24057,null,3475811,null,27440,null,2323863,null,25569,null,1306422,null,19664,null,523978,null,12302,null,198652,null,6400,null,182684,null,7763,null,77217,null,3930,null,34910,null,2603,null,0400000US48,Texas,48
1970563,null,2659,null,987798,null,2719,null,560774,null,7917,null,36,null,57,null,560738,null,7924,null,9915,null,1390,null,46903,null,3985,null,90239,null,4754,null,170174,null,6700,null,130936,null,5026,null,112571,null,4458,null,427024,null,8205,null,172481,null,4019,null,254543,null,7420,null,121435,null,5031,null,57543,null,4511,null,27264,null,2567,null,27259,null,2929,null,11084,null,1590,null,9958,null,1378,null,982765,null,1975,null,324316,null,7611,null,67,null,75,null,324249,null,7640,null,9738,null,1723,null,55932,null,3815,null,84246,null,4535,null,106142,null,5169,null,48162,null,3510,null,20029,null,2325,null,658449,null,7730,null,324560,null,6609,null,333889,null,6575,null,194863,null,6046,null,77919,null,4353,null,31655,null,2877,null,18465,null,1834,null,7850,null,1181,null,3137,null,788,null,0400000US49,Utah,49
510439,null,1139,null,247766,null,1257,null,127853,null,3286,null,37,null,60,null,127816,null,3287,null,3258,null,786,null,9559,null,1320,null,20012,null,2008,null,45426,null,2525,null,28504,null,2068,null,21057,null,1663,null,119913,null,3513,null,50318,null,2157,null,69595,null,3161,null,34425,null,2228,null,15977,null,1639,null,8068,null,1237,null,5635,null,1057,null,3153,null,682,null,2337,null,688,null,262673,null,1228,null,95167,null,2762,null,0,null,211,null,95167,null,2762,null,2685,null,913,null,10695,null,1412,null,23655,null,1700,null,35706,null,2282,null,15976,null,1529,null,6450,null,862,null,167506,null,3068,null,75378,null,2883,null,92128,null,3026,null,48323,null,2203,null,21564,null,1859,null,9269,null,1153,null,8929,null,1137,null,3218,null,736,null,825,null,387,null,0400000US50,Vermont,50
6155893,null,5507,null,2992548,null,4853,null,1698771,null,10752,null,194,null,240,null,1698577,null,10792,null,24597,null,3058,null,128490,null,6045,null,215581,null,7716,null,474036,null,9138,null,353781,null,8926,null,502092,null,8170,null,1293777,null,10988,null,646635,null,10403,null,647142,null,10511,null,304610,null,8310,null,135598,null,5645,null,74554,null,5051,null,66480,null,4563,null,32857,null,2990,null,33043,null,2852,null,3163345,null,4868,null,1270388,null,14392,null,0,null,285,null,1270388,null,14392,null,31768,null,3320,null,160716,null,6894,null,241622,null,8455,null,399638,null,10263,null,228865,null,7499,null,207779,null,6145,null,1892957,null,14329,null,1049118,null,12346,null,843839,null,14086,null,429902,null,11460,null,194992,null,7481,null,81222,null,4521,null,81803,null,4857,null,37111,null,3276,null,18809,null,1883,null,0400000US51,Virginia,51
5187535,null,4232,null,2571544,null,3841,null,1348781,null,14755,null,0,null,271,null,1348781,null,14755,null,17619,null,2261,null,87707,null,5633,null,164245,null,6063,null,367405,null,8297,null,347641,null,8952,null,364164,null,8821,null,1222763,null,15355,null,591362,null,10350,null,631401,null,13395,null,262943,null,8450,null,134851,null,6648,null,80150,null,5409,null,75467,null,4351,null,42864,null,3067,null,35126,null,2686,null,2615991,null,3292,null,892258,null,10322,null,118,null,125,null,892140,null,10321,null,18992,null,2417,null,103275,null,5804,null,164271,null,7400,null,314271,null,6559,null,178161,null,5615,null,113170,null,3955,null,1723733,null,10634,null,909308,null,9147,null,814425,null,10995,null,381767,null,7687,null,197043,null,7657,null,98994,null,4529,null,81767,null,5411,null,37935,null,2873,null,16919,null,2010,null,0400000US53,Washington,53
1476809,null,2292,null,715032,null,2204,null,321835,null,6311,null,147,null,237,null,321688,null,6354,null,7244,null,1600,null,35022,null,2832,null,60089,null,3887,null,97740,null,4911,null,74061,null,4063,null,47532,null,3286,null,393197,null,6247,null,244914,null,6396,null,148283,null,6007,null,74993,null,4147,null,33531,null,2939,null,16081,null,2274,null,14234,null,1812,null,6056,null,1204,null,3388,null,819,null,761777,null,2238,null,238330,null,5683,null,0,null,265,null,238330,null,5683,null,11278,null,1414,null,51062,null,3309,null,65898,null,3628,null,70047,null,3795,null,29851,null,2382,null,10194,null,1432,null,523447,null,6001,null,344538,null,5493,null,178909,null,5821,null,109182,null,5002,null,38633,null,3851,null,14543,null,2164,null,12268,null,1525,null,3699,null,793,null,584,null,347,null,0400000US54,West Virginia,54
4473059,null,3526,null,2207616,null,3002,null,1177173,null,8579,null,81,null,88,null,1177092,null,8584,null,24821,null,2208,null,80763,null,4288,null,162707,null,5317,null,402878,null,7725,null,294718,null,6428,null,211205,null,5559,null,1030443,null,9137,null,473624,null,6458,null,556819,null,9136,null,277358,null,7095,null,112671,null,4313,null,62056,null,3666,null,60564,null,3123,null,27628,null,2147,null,16542,null,1814,null,2265443,null,3040,null,861600,null,8471,null,94,null,113,null,861506,null,8462,null,21722,null,2050,null,112762,null,5248,null,210566,null,6327,null,313163,null,6997,null,140141,null,5051,null,63152,null,2785,null,1403843,null,8755,null,685002,null,7833,null,718841,null,9538,null,360310,null,7304,null,179628,null,4909,null,80924,null,3967,null,64008,null,3215,null,26547,null,1935,null,7424,null,1121,null,0400000US55,Wisconsin,55
419431,null,1872,null,210282,null,1652,null,126434,null,2640,null,66,null,113,null,126368,null,2643,null,3667,null,881,null,7465,null,1348,null,17389,null,1993,null,36835,null,2400,null,35563,null,2523,null,25449,null,2009,null,83848,null,2507,null,36648,null,2353,null,47200,null,2536,null,23681,null,1884,null,7378,null,1092,null,4545,null,1152,null,5559,null,1164,null,3068,null,651,null,2969,null,755,null,209149,null,1626,null,81721,null,2866,null,0,null,261,null,81721,null,2866,null,3634,null,819,null,13960,null,1766,null,20132,null,2004,null,26687,null,2553,null,12920,null,1641,null,4388,null,1085,null,127428,null,2985,null,59207,null,2644,null,68221,null,3264,null,39472,null,2648,null,15910,null,1958,null,5638,null,1111,null,3489,null,933,null,2717,null,855,null,995,null,422,null,0400000US56,Wyoming,56
3089254,null,3166,null,1455134,null,2288,null,488482,null,10081,null,0,null,289,null,488482,null,10081,null,34755,null,2925,null,210364,null,7393,null,93596,null,4542,null,89586,null,4853,null,32724,null,2415,null,27457,null,2331,null,966652,null,10453,null,697319,null,9405,null,269333,null,8190,null,189752,null,7325,null,49212,null,4009,null,13414,null,1769,null,11210,null,1558,null,3749,null,887,null,1996,null,468,null,1634120,null,2152,null,383426,null,8964,null,0,null,289,null,383426,null,8964,null,24331,null,2399,null,165417,null,6398,null,96462,null,4593,null,69169,null,3723,null,18824,null,1883,null,9223,null,1291,null,1250694,null,9515,null,1008617,null,9404,null,242077,null,7819,null,166133,null,7015,null,44924,null,3337,null,13923,null,1734,null,12689,null,1785,null,3047,null,1090,null,1361,null,522,null,0400000US72,Puerto Rico,72
