B20017E_001E,B20017E_001EA,B20017E_001M,B20017E_001MA,B20017E_002E,B20017E_002EA,B20017E_002M,B20017E_002MA,B20017E_003E,B20017E_003EA,B20017E_003M,B20017E_003MA,B20017E_004E,B20017E_004EA,B20017E_004M,B20017E_004MA,B20017E_005E,B20017E_005EA,B20017E_005M,B20017E_005MA,B20017E_006E,B20017E_006EA,B20017E_006M,B20017E_006MA,B20017E_007E,B20017E_007EA,B20017E_007M,B20017E_007MA,GEO_ID,NAME,state
28254,null,28330,null,46080,null,34488,null,50947,null,6248,null,-666666666,-,0,**,16576,null,10315,null,17486,null,25283,null,6964,null,13908,null,0400000US13,Georgia,13
26410,null,2252,null,31288,null,2774,null,40540,null,3204,null,7646,null,3016,null,21641,null,2391,null,31312,null,2208,null,8980,null,1632,null,0400000US15,Hawaii,15
14213,null,19463,null,13566,null,781,null,14074,null,2774,null,2499,"2,500-",0,***,40119,null,59350,null,41181,null,788,null,3471,null,883,null,0400000US16,Idaho,16
25053,null,16693,null,22520,null,12012,null,25285,null,11632,null,2499,"2,500-",0,***,40739,null,28341,null,41924,null,16835,null,3157,null,2191,null,0400000US17,Illinois,17
29642,null,14248,null,29290,null,8437,null,29290,null,8437,null,-666666666,-,0,**,29918,null,19781,null,32078,null,23114,null,20556,null,77343,null,0400000US18,Indiana,18
21741,null,7198,null,22421,null,12646,null,22980,null,18471,null,-666666666,-,0,**,11722,null,12805,null,12015,null,18488,null,2499,"2,500-",0,***,0400000US19,Iowa,19
28245,null,16410,null,27957,null,25656,null,32010,null,87127,null,12161,null,36211,null,47667,null,55566,null,49625,null,21664,null,20426,null,32936,null,0400000US20,Kansas,20
12275,null,9285,null,6592,null,65111,null,53607,null,13150,null,5214,null,941,null,16019,null,4442,null,16808,null,3327,null,8606,null,20408,null,0400000US21,Kentucky,21
30021,null,2666,null,58162,null,22418,null,58162,null,22418,null,-666666666,-,0,**,29218,null,2689,null,29660,null,2384,null,2499,"2,500-",0,***,0400000US22,Louisiana,22
2499,"2,500-",0,***,2499,"2,500-",0,***,-666666666,-,0,**,2499,"2,500-",0,***,3989,null,688,null,-666666666,-,0,**,-666666666,-,0,**,0400000US23,Maine,23
54518,null,27574,null,52511,null,62311,null,55381,null,2600,null,6122,null,416,null,56801,null,19050,null,69148,null,22300,null,10350,null,17244,null,0400000US24,Maryland,24
15387,null,25479,null,16056,null,38401,null,-666666666,-,0,**,16056,null,38401,null,6746,null,50927,null,34962,null,35339,null,2499,"2,500-",0,***,0400000US25,Massachusetts,25
27949,null,21301,null,41798,null,8430,null,47426,null,38961,null,-666666666,-,0,**,25135,null,18804,null,40417,null,22988,null,10423,null,3774,null,0400000US26,Michigan,26
70492,null,14427,null,70076,null,11623,null,70076,null,11623,null,-666666666,-,0,**,85210,null,80174,null,85321,null,56699,null,-666666666,-,0,**,0400000US27,Minnesota,27
10231,null,6603,null,-666666666,-,0,**,-666666666,-,0,**,-666666666,-,0,**,13090,null,32949,null,-666666666,-,0,**,11962,null,56180,null,0400000US28,Mississippi,28
30306,null,8414,null,32552,null,16140,null,34714,null,31968,null,6583,null,33711,null,26217,null,23794,null,31617,null,5956,null,12764,null,7780,null,0400000US29,Missouri,29
21699,null,23478,null,33705,null,19739,null,33125,null,2038,null,-666666666,-,0,**,21215,null,27091,null,-666666666,-,0,**,20431,null,23981,null,0400000US30,Montana,30
23317,null,4895,null,23306,null,4588,null,23306,null,4588,null,-666666666,-,0,**,25045,null,31767,null,25932,null,47917,null,2499,"2,500-",0,***,0400000US31,Nebraska,31
26492,null,4402,null,30037,null,8374,null,32497,null,5511,null,4959,null,22513,null,25628,null,3631,null,30147,null,6964,null,10288,null,9312,null,0400000US32,Nevada,32
42669,null,43887,null,-666666666,-,0,**,-666666666,-,0,**,-666666666,-,0,**,-666666666,-,0,**,-666666666,-,0,**,-666666666,-,0,**,0400000US33,New Hampshire,33
30109,null,18900,null,30362,null,16020,null,40642,null,20529,null,-666666666,-,0,**,9860,null,68907,null,52315,null,31025,null,8860,null,33326,null,0400000US34,New Jersey,34
32026,null,48624,null,51569,null,60110,null,80097,null,54675,null,10842,null,13310,null,14102,null,27486,null,28036,null,21980,null,2499,"2,500-",0,***,0400000US35,New Mexico,35
32196,null,8156,null,37162,null,23077,null,37111,null,35187,null,40205,null,11744,null,26373,null,8387,null,35940,null,33599,null,3776,null,1942,null,0400000US36,New York,36
23981,null,7560,null,29757,null,14664,null,35844,null,7812,null,18838,null,7348,null,20984,null,20758,null,30945,null,8295,null,7964,null,9859,null,0400000US37,North Carolina,37
4568,null,29476,null,21425,null,18422,null,21425,null,18422,null,-666666666,-,0,**,-666666666,-,0,**,-666666666,-,0,**,-666666666,-,0,**,0400000US38,North Dakota,38
21239,null,22881,null,9848,null,27583,null,30376,null,28007,null,4793,null,7207,null,72723,null,39226,null,72723,null,39226,null,-666666666,-,0,**,0400000US39,Ohio,39
12982,null,2285,null,9952,null,7009,null,13814,null,2968,null,2499,"2,500-",0,***,14274,null,10218,null,22402,null,15382,null,11037,null,5241,null,0400000US40,Oklahoma,40
18270,null,5399,null,20674,null,3191,null,35228,null,7796,null,13249,null,12518,null,14963,null,4457,null,31872,null,8027,null,8632,null,4382,null,0400000US41,Oregon,41
24885,null,11025,null,34011,null,9412,null,35581,null,9534,null,11735,null,16752,null,16533,null,11876,null,17282,null,99595,null,2499,"2,500-",0,***,0400000US42,Pennsylvania,42
100001,"100,000+",0,***,100001,"100,000+",0,***,100001,"100,000+",0,***,-666666666,-,0,**,-666666666,-,0,**,-666666666,-,0,**,-666666666,-,0,**,0400000US44,Rhode Island,44
28345,null,1448,null,26964,null,13142,null,35675,null,17614,null,2499,"2,500-",0,***,28479,null,6525,null,28950,null,22510,null,28356,null,23051,null,0400000US45,South Carolina,45
5551,null,2582,null,-666666666,-,0,**,-666666666,-,0,**,-666666666,-,0,**,6280,null,17836,null,-666666666,-,0,**,5878,null,3576,null,0400000US46,South Dakota,46
6971,null,8913,null,6994,null,10486,null,14920,null,103832,null,6050,null,1343,null,6923,null,26682,null,24292,null,121728,null,6096,null,774,null,0400000US47,Tennessee,47
27396,null,7948,null,34685,null,5185,null,40045,null,8638,null,6918,null,7326,null,21326,null,4515,null,30282,null,7994,null,6766,null,2888,null,0400000US48,Texas,48
21090,null,1417,null,22421,null,7694,null,36917,null,6309,null,7462,null,9381,null,16567,null,6126,null,26144,null,4093,null,2693,null,3100,null,0400000US49,Utah,49
30592,null,40332,null,30592,null,40332,null,-666666666,-,0,**,2499,"2,500-",0,***,-666666666,-,0,**,-666666666,-,0,**,-666666666,-,0,**,0400000US50,Vermont,50
52026,null,18194,null,52382,null,43045,null,75208,null,36994,null,10388,null,15344,null,51058,null,37956,null,63806,null,5597,null,10307,null,15519,null,0400000US51,Virginia,51
27595,null,5278,null,31450,null,3799,null,39020,null,3993,null,10214,null,4543,null,22821,null,5756,null,35692,null,3130,null,9176,null,1532,null,0400000US53,Washington,53
17301,null,63490,null,17484,null,151695,null,-666666666,-,0,**,-666666666,-,0,**,17070,null,16381,null,17070,null,16381,null,-666666666,-,0,**,0400000US54,West Virginia,54
9275,null,34617,null,26060,null,54727,null,53750,null,20681,null,-666666666,-,0,**,8839,null,22446,null,-666666666,-,0,**,8683,null,20627,null,0400000US55,Wisconsin,55
2499,"2,500-",0,***,-666666666,-,0,**,-666666666,-,0,**,-666666666,-,0,**,2499,"2,500-",0,***,-666666666,-,0,**,2499,"2,500-",0,***,0400000US56,Wyoming,56
-666666666,-,0,**,-666666666,-,0,**,-666666666,-,0,**,-666666666,-,0,**,-666666666,-,0,**,-666666666,-,0,**,-666666666,-,0,**,0400000US72,Puerto Rico,72
