C21007_001E,C21007_001EA,C21007_001M,C21007_001MA,C21007_002E,C21007_002EA,C21007_002M,C21007_002MA,C21007_003E,C21007_003EA,C21007_003M,C21007_003MA,C21007_004E,C21007_004EA,C21007_004M,C21007_004MA,C21007_005E,C21007_005EA,C21007_005M,C21007_005MA,C21007_006E,C21007_006EA,C21007_006M,C21007_006MA,C21007_007E,C21007_007EA,C21007_007M,C21007_007MA,C21007_008E,C21007_008EA,C21007_008M,C21007_008MA,C21007_009E,C21007_009EA,C21007_009M,C21007_009MA,C21007_010E,C21007_010EA,C21007_010M,C21007_010MA,C21007_011E,C21007_011EA,C21007_011M,C21007_011MA,C21007_012E,C21007_012EA,C21007_012M,C21007_012MA,C21007_013E,C21007_013EA,C21007_013M,C21007_013MA,C21007_014E,C21007_014EA,C21007_014M,C21007_014MA,C21007_015E,C21007_015EA,C21007_015M,C21007_015MA,C21007_016E,C21007_016EA,C21007_016M,C21007_016MA,C21007_017E,C21007_017EA,C21007_017M,C21007_017MA,C21007_018E,C21007_018EA,C21007_018M,C21007_018MA,C21007_019E,C21007_019EA,C21007_019M,C21007_019MA,C21007_020E,C21007_020EA,C21007_020M,C21007_020MA,C21007_021E,C21007_021EA,C21007_021M,C21007_021MA,C21007_022E,C21007_022EA,C21007_022M,C21007_022MA,C21007_023E,C21007_023EA,C21007_023M,C21007_023MA,C21007_024E,C21007_024EA,C21007_024M,C21007_024MA,C21007_025E,C21007_025EA,C21007_025M,C21007_025MA,C21007_026E,C21007_026EA,C21007_026M,C21007_026MA,C21007_027E,C21007_027EA,C21007_027M,C21007_027MA,C21007_028E,C21007_028EA,C21007_028M,C21007_028MA,C21007_029E,C21007_029EA,C21007_029M,C21007_029MA,C21007_030E,C21007_030EA,C21007_030M,C21007_030MA,C21007_031E,C21007_031EA,C21007_031M,C21007_031MA,GEO_ID,NAME,state
2861471,null,2335,null,2370729,null,2932,null,207440,null,6641,null,19043,null,2570,null,8412,null,1855,null,10631,null,1708,null,188397,null,5887,null,30423,null,2737,null,157974,null,5698,null,2163289,null,6790,null,290038,null,9435,null,63907,null,4340,null,226131,null,8674,null,1873251,null,10124,null,160814,null,7077,null,1712437,null,11971,null,490742,null,2378,null,136104,null,3562,null,6603,null,1212,null,3234,null,886,null,3369,null,779,null,129501,null,3467,null,53223,null,2800,null,76278,null,3038,null,354638,null,4507,null,36263,null,3084,null,18980,null,2187,null,17283,null,1736,null,318375,null,5382,null,118653,null,6159,null,199722,null,5200,null,0400000US41,Oregon,41
9282048,null,3506,null,7488770,null,5486,null,545497,null,8632,null,37585,null,2974,null,14969,null,1962,null,22616,null,2123,null,507912,null,8655,null,75356,null,3972,null,432556,null,8291,null,6943273,null,9725,null,798653,null,18209,null,203055,null,8520,null,595598,null,15461,null,6144620,null,20601,null,528430,null,12092,null,5616190,null,23195,null,1793278,null,4354,null,449991,null,5515,null,20101,null,2168,null,8675,null,1157,null,11426,null,1661,null,429890,null,5505,null,158137,null,4410,null,271753,null,5958,null,1343287,null,7188,null,145826,null,6767,null,78049,null,5402,null,67777,null,3880,null,1197461,null,9462,null,418235,null,7768,null,779226,null,8284,null,0400000US42,Pennsylvania,42
784575,null,1803,null,644131,null,1852,null,45971,null,3173,null,3126,null,984,null,910,null,457,null,2216,null,843,null,42845,null,2995,null,5788,null,1126,null,37057,null,3049,null,598160,null,3418,null,65238,null,5700,null,17562,null,2293,null,47676,null,4889,null,532922,null,6410,null,44467,null,3337,null,488455,null,7322,null,140444,null,1064,null,34675,null,1613,null,1796,null,588,null,852,null,385,null,944,null,469,null,32879,null,1571,null,12459,null,1420,null,20420,null,1548,null,105769,null,1884,null,13580,null,1934,null,6736,null,1184,null,6844,null,1440,null,92189,null,2570,null,31443,null,2327,null,60746,null,3077,null,0400000US44,Rhode Island,44
3266956,null,3360,null,2692610,null,4089,null,246454,null,6391,null,18325,null,2202,null,6669,null,1295,null,11656,null,2049,null,228129,null,6046,null,36877,null,3105,null,191252,null,5799,null,2446156,null,8192,null,364027,null,13592,null,85117,null,5435,null,278910,null,11938,null,2082129,null,14769,null,205151,null,7895,null,1876978,null,15962,null,574346,null,2193,null,137782,null,3475,null,6591,null,1053,null,2976,null,661,null,3615,null,864,null,131191,null,3619,null,51144,null,2593,null,80047,null,3748,null,436564,null,3899,null,62709,null,4203,null,36469,null,2608,null,26240,null,2847,null,373855,null,4649,null,143678,null,5372,null,230177,null,5265,null,0400000US45,South Carolina,45
577143,null,1784,null,468911,null,1931,null,40290,null,2807,null,3225,null,825,null,623,null,338,null,2602,null,736,null,37065,null,2775,null,5642,null,944,null,31423,null,2507,null,428621,null,3010,null,48016,null,4122,null,8156,null,1329,null,39860,null,3817,null,380605,null,5188,null,27308,null,2604,null,353297,null,4982,null,108232,null,757,null,28453,null,1439,null,1487,null,439,null,798,null,327,null,689,null,285,null,26966,null,1476,null,9312,null,1073,null,17654,null,1483,null,79779,null,1535,null,9647,null,1002,null,5241,null,791,null,4406,null,718,null,70132,null,1776,null,21172,null,1691,null,48960,null,1821,null,0400000US46,South Dakota,46
4588056,null,3311,null,3807327,null,4226,null,318213,null,9387,null,25588,null,2778,null,11760,null,1601,null,13828,null,2231,null,292625,null,9175,null,49281,null,3543,null,243344,null,8224,null,3489114,null,10072,null,506438,null,15630,null,132946,null,6631,null,373492,null,12705,null,2982676,null,18115,null,310236,null,8701,null,2672440,null,19336,null,780729,null,3181,null,178559,null,4857,null,8810,null,1401,null,4596,null,1061,null,4214,null,925,null,169749,null,4874,null,70036,null,3723,null,99713,null,3858,null,602170,null,5703,null,80421,null,3871,null,47958,null,3700,null,32463,null,2887,null,521749,null,6211,null,207205,null,5738,null,314544,null,6852,null,0400000US47,Tennessee,47
16994554,null,6432,null,14634799,null,9048,null,1014111,null,16104,null,67695,null,3893,null,20470,null,2345,null,47225,null,3854,null,946416,null,15471,null,150050,null,6480,null,796366,null,15212,null,13620688,null,16395,null,1904784,null,28275,null,349384,null,10271,null,1555400,null,26886,null,11715904,null,32623,null,978976,null,18941,null,10736928,null,36024,null,2359755,null,5883,null,553559,null,6670,null,28999,null,2606,null,15710,null,2154,null,13289,null,1978,null,524560,null,6410,null,218436,null,6145,null,306124,null,7269,null,1806196,null,8178,null,258980,null,7843,null,143990,null,6645,null,114990,null,5253,null,1547216,null,9047,null,622122,null,10420,null,925094,null,9948,null,0400000US48,Texas,48
1843089,null,2511,null,1604086,null,3089,null,81492,null,3909,null,4662,null,1464,null,1438,null,570,null,3224,null,1165,null,76830,null,3700,null,10962,null,1649,null,65868,null,3573,null,1522594,null,4731,null,148300,null,7890,null,19624,null,2726,null,128676,null,8119,null,1374294,null,9003,null,93916,null,5686,null,1280378,null,9644,null,239003,null,1561,null,62597,null,2393,null,2437,null,645,null,1628,null,516,null,809,null,375,null,60160,null,2479,null,24540,null,1924,null,35620,null,2279,null,176406,null,2497,null,13801,null,1994,null,6800,null,1223,null,7001,null,1532,null,162605,null,2657,null,54683,null,2790,null,107922,null,3570,null,0400000US49,Utah,49
472786,null,770,null,389764,null,935,null,31002,null,2047,null,2264,null,682,null,1248,null,584,null,1016,null,381,null,28738,null,1978,null,4135,null,792,null,24603,null,1935,null,358762,null,2283,null,37343,null,3253,null,10525,null,1569,null,26818,null,2982,null,321419,null,3583,null,28589,null,2314,null,292830,null,3797,null,83022,null,663,null,21132,null,1278,null,1316,null,435,null,778,null,314,null,538,null,322,null,19816,null,1223,null,7704,null,995,null,12112,null,1033,null,61890,null,1318,null,5719,null,976,null,3217,null,746,null,2502,null,534,null,56171,null,1525,null,19700,null,1418,null,36471,null,1446,null,0400000US50,Vermont,50
5625872,null,6029,null,4723959,null,6371,null,481626,null,9372,null,20322,null,2064,null,7415,null,1371,null,12907,null,1754,null,461304,null,9553,null,46082,null,2774,null,415222,null,9135,null,4242333,null,11708,null,423387,null,15084,null,88649,null,6277,null,334738,null,12852,null,3818946,null,18198,null,283664,null,8677,null,3535282,null,20170,null,901913,null,3202,null,227928,null,4775,null,7688,null,1271,null,3241,null,891,null,4447,null,983,null,220240,null,4801,null,72467,null,3563,null,147773,null,4987,null,673985,null,5672,null,67773,null,3802,null,37582,null,2861,null,30191,null,2660,null,606212,null,6191,null,207075,null,6061,null,399137,null,6666,null,0400000US51,Virginia,51
4855715,null,4239,null,4091966,null,5223,null,382150,null,9160,null,26340,null,3440,null,11379,null,2373,null,14961,null,2364,null,355810,null,8743,null,55713,null,3070,null,300097,null,8237,null,3709816,null,11038,null,421482,null,11529,null,97928,null,6519,null,323554,null,9678,null,3288334,null,16447,null,263399,null,9166,null,3024935,null,17293,null,763749,null,2854,null,215660,null,4128,null,10521,null,1498,null,6104,null,1279,null,4417,null,1017,null,205139,null,4369,null,79126,null,3672,null,126013,null,4033,null,548089,null,4806,null,51839,null,3717,null,27035,null,2702,null,24804,null,2758,null,496250,null,5857,null,180162,null,5617,null,316088,null,6704,null,0400000US53,Washington,53
1386772,null,1729,null,1114320,null,2204,null,101037,null,4779,null,11123,null,1741,null,4556,null,1043,null,6567,null,1463,null,89914,null,4365,null,21156,null,2017,null,68758,null,4014,null,1013283,null,4895,null,173818,null,8397,null,55957,null,4128,null,117861,null,6666,null,839465,null,8459,null,118576,null,5529,null,720889,null,9221,null,272452,null,1350,null,68366,null,2633,null,3802,null,766,null,1986,null,587,null,1816,null,525,null,64564,null,2637,null,26991,null,2013,null,37573,null,2335,null,204086,null,2875,null,24909,null,2156,null,14354,null,1500,null,10555,null,1472,null,179177,null,3272,null,76155,null,3410,null,103022,null,3468,null,0400000US54,West Virginia,54
4175447,null,2031,null,3462233,null,2420,null,250411,null,6415,null,15770,null,2383,null,4605,null,1143,null,11165,null,1841,null,234641,null,6300,null,31040,null,2253,null,203601,null,5612,null,3211822,null,7090,null,320991,null,10461,null,65543,null,4588,null,255448,null,9871,null,2890831,null,11586,null,203489,null,6445,null,2687342,null,12370,null,713214,null,1840,null,178253,null,3482,null,8290,null,1051,null,3624,null,690,null,4666,null,823,null,169963,null,3651,null,57593,null,2413,null,112370,null,3672,null,534961,null,3638,null,51651,null,3537,null,24685,null,2657,null,26966,null,2099,null,483310,null,4711,null,150298,null,4400,null,333012,null,4711,null,0400000US55,Wisconsin,55
390289,null,1612,null,327000,null,1850,null,32784,null,2455,null,1302,null,497,null,734,null,494,null,568,null,290,null,31482,null,2505,null,5137,null,1128,null,26345,null,2278,null,294216,null,2791,null,28229,null,2694,null,5602,null,1096,null,22627,null,2443,null,265987,null,3971,null,22748,null,2185,null,243239,null,4514,null,63289,null,1207,null,17316,null,1117,null,549,null,318,null,430,null,285,null,119,null,134,null,16767,null,1109,null,7061,null,865,null,9706,null,1169,null,45973,null,1610,null,4094,null,952,null,2058,null,597,null,2036,null,661,null,41879,null,1720,null,13958,null,1417,null,27921,null,1797,null,0400000US56,Wyoming,56
2937742,null,1399,null,2403620,null,1665,null,61822,null,3651,null,10085,null,1272,null,3517,null,859,null,6568,null,1024,null,51737,null,3451,null,13910,null,1843,null,37827,null,3222,null,2341798,null,4034,null,969820,null,20449,null,239604,null,9607,null,730216,null,18461,null,1371978,null,20259,null,211238,null,8466,null,1160740,null,18138,null,534122,null,1133,null,59737,null,2627,null,11475,null,1450,null,7152,null,1353,null,4323,null,860,null,48262,null,2488,null,23891,null,2268,null,24371,null,1959,null,474385,null,2804,null,213994,null,5519,null,133310,null,4676,null,80684,null,4146,null,260391,null,5679,null,136776,null,4934,null,123615,null,4263,null,0400000US72,Puerto Rico,72
