B18108_001E,B18108_001EA,B18108_001M,B18108_001MA,B18108_002E,B18108_002EA,B18108_002M,B18108_002MA,B18108_003E,B18108_003EA,B18108_003M,B18108_003MA,B18108_004E,B18108_004EA,B18108_004M,B18108_004MA,B18108_005E,B18108_005EA,B18108_005M,B18108_005MA,B18108_006E,B18108_006EA,B18108_006M,B18108_006MA,B18108_007E,B18108_007EA,B18108_007M,B18108_007MA,B18108_008E,B18108_008EA,B18108_008M,B18108_008MA,B18108_009E,B18108_009EA,B18108_009M,B18108_009MA,B18108_010E,B18108_010EA,B18108_010M,B18108_010MA,B18108_011E,B18108_011EA,B18108_011M,B18108_011MA,B18108_012E,B18108_012EA,B18108_012M,B18108_012MA,B18108_013E,B18108_013EA,B18108_013M,B18108_013MA,B18108_014E,B18108_014EA,B18108_014M,B18108_014MA,B18108_015E,B18108_015EA,B18108_015M,B18108_015MA,B18108_016E,B18108_016EA,B18108_016M,B18108_016MA,B18108_017E,B18108_017EA,B18108_017M,B18108_017MA,B18108_018E,B18108_018EA,B18108_018M,B18108_018MA,B18108_019E,B18108_019EA,B18108_019M,B18108_019MA,B18108_020E,B18108_020EA,B18108_020M,B18108_020MA,B18108_021E,B18108_021EA,B18108_021M,B18108_021MA,B18108_022E,B18108_022EA,B18108_022M,B18108_022MA,B18108_023E,B18108_023EA,B18108_023M,B18108_023MA,B18108_024E,B18108_024EA,B18108_024M,B18108_024MA,B18108_025E,B18108_025EA,B18108_025M,B18108_025MA,GEO_ID,NAME,state
5530013,null,2991,null,371818,null,1411,null,2018,null,840,null,296,null,293,null,369504,null,1632,null,967178,null,1446,null,32982,null,3230,null,11126,null,1950,null,923070,null,3862,null,1229849,null,3100,null,36874,null,3587,null,24487,null,3684,null,1168488,null,5982,null,2307496,null,4345,null,130309,null,5863,null,102718,null,6023,null,2074469,null,9309,null,359179,null,2061,null,41935,null,3191,null,35735,null,2853,null,281509,null,3909,null,294493,null,2714,null,56444,null,3000,null,84631,null,4140,null,153418,null,4739,null,0400000US24,Maryland,24
6398787,null,1461,null,381270,null,1088,null,2046,null,813,null,289,null,340,null,378935,null,1327,null,1045398,null,1533,null,47763,null,3629,null,15252,null,2418,null,982383,null,4384,null,1475524,null,2956,null,55848,null,4749,null,27572,null,2870,null,1392104,null,5661,null,2684564,null,3413,null,154876,null,6704,null,144815,null,7032,null,2384873,null,9359,null,424636,null,2233,null,52979,null,3329,null,43607,null,3115,null,328050,null,4464,null,387395,null,2510,null,73175,null,3882,null,111992,null,5052,null,202228,null,5779,null,0400000US25,Massachusetts,25
9866139,null,1394,null,624295,null,2110,null,3418,null,802,null,1027,null,515,null,619850,null,2305,null,1764215,null,2558,null,82841,null,5006,null,27030,null,2508,null,1654344,null,5874,null,2170938,null,4721,null,84696,null,4712,null,61934,null,4058,null,2024308,null,7893,null,4051034,null,5385,null,289533,null,7985,null,274391,null,8452,null,3487110,null,11280,null,673676,null,2571,null,101461,null,3336,null,76248,null,3514,null,495967,null,4727,null,581981,null,3262,null,118558,null,4137,null,182012,null,5390,null,281411,null,4991,null,0400000US26,Michigan,26
5150617,null,1173,null,355334,null,1774,null,1958,null,607,null,839,null,517,null,352537,null,1825,null,892707,null,1732,null,30381,null,2626,null,11138,null,1652,null,851188,null,3199,null,1188509,null,3736,null,36315,null,3251,null,20653,null,2208,null,1131541,null,5220,null,2103668,null,3826,null,114323,null,4565,null,82509,null,3912,null,1906836,null,7664,null,327356,null,1471,null,41015,null,2177,null,27386,null,2116,null,258955,null,3084,null,283043,null,2134,null,57772,null,2549,null,72169,null,3046,null,153102,null,3196,null,0400000US27,Minnesota,27
2867519,null,2708,null,215586,null,2187,null,1914,null,1009,null,550,null,401,null,213122,null,2496,null,547301,null,2420,null,25739,null,2851,null,8396,null,1334,null,513166,null,4184,null,658284,null,5942,null,31305,null,3436,null,22534,null,2855,null,604445,null,6628,null,1097260,null,6468,null,111011,null,5062,null,115109,null,6297,null,871140,null,9929,null,195746,null,2881,null,31732,null,2547,null,42068,null,3143,null,121946,null,3513,null,153342,null,2799,null,27761,null,2032,null,67301,null,3131,null,58280,null,3057,null,0400000US28,Mississippi,28
5795164,null,1816,null,398610,null,1898,null,2835,null,864,null,439,null,453,null,395336,null,2151,null,1019732,null,2718,null,47872,null,3401,null,15997,null,2094,null,955863,null,4633,null,1303428,null,4318,null,53454,null,4193,null,34121,null,3724,null,1215853,null,6292,null,2316144,null,5194,null,176575,null,6895,null,177207,null,6437,null,1962362,null,10421,null,408352,null,1838,null,62734,null,3145,null,53988,null,3554,null,291630,null,3958,null,348898,null,2380,null,72944,null,3829,null,109568,null,3701,null,166386,null,4009,null,0400000US29,Missouri,29
950414,null,1527,null,61600,null,1307,null,312,null,258,null,76,null,77,null,61212,null,1336,null,160229,null,1754,null,6186,null,1223,null,1749,null,609,null,152294,null,2264,null,208540,null,2183,null,8754,null,1661,null,5792,null,1431,null,193994,null,2768,null,390592,null,2752,null,29928,null,2514,null,24172,null,2490,null,336492,null,3876,null,69696,null,765,null,12306,null,1606,null,7685,null,1127,null,49705,null,1783,null,59757,null,919,null,12786,null,1243,null,18549,null,1591,null,28422,null,1819,null,0400000US30,Montana,30
1749849,null,1212,null,130663,null,1286,null,595,null,329,null,223,null,209,null,129845,null,1265,null,314140,null,1693,null,10479,null,1535,null,3997,null,1001,null,299664,null,2604,null,409760,null,2125,null,10802,null,1560,null,7851,null,1483,null,391107,null,2831,null,671802,null,2846,null,43790,null,2888,null,31545,null,2684,null,596467,null,4769,null,114158,null,1247,null,16514,null,1408,null,10331,null,1287,null,87313,null,1884,null,109326,null,1383,null,23365,null,1602,null,30431,null,2382,null,55530,null,2281,null,0400000US31,Nebraska,31
2568111,null,1749,null,198401,null,1199,null,381,null,391,null,242,null,319,null,197778,null,1330,null,468536,null,1236,null,13944,null,2321,null,4679,null,1207,null,449913,null,2692,null,582920,null,4165,null,14101,null,1998,null,10851,null,2624,null,557968,null,5033,null,1027151,null,3911,null,61711,null,4542,null,48781,null,3957,null,916659,null,7392,null,170244,null,1320,null,24255,null,2425,null,19181,null,2025,null,126808,null,2702,null,120859,null,1429,null,20682,null,1962,null,39195,null,2854,null,60982,null,2847,null,0400000US32,Nevada,32
1299356,null,749,null,74693,null,745,null,452,null,335,null,240,null,345,null,74001,null,874,null,217899,null,1284,null,10634,null,1814,null,3006,null,1204,null,204259,null,2567,null,266198,null,2341,null,11566,null,2168,null,5532,null,1269,null,249100,null,3573,null,581207,null,2207,null,33339,null,2695,null,24877,null,2374,null,522991,null,4190,null,87014,null,1303,null,12032,null,1460,null,6843,null,1279,null,68139,null,2130,null,72345,null,1081,null,15703,null,1854,null,17252,null,1724,null,39390,null,2056,null,0400000US33,New Hampshire,33
8557279,null,2156,null,557482,null,1169,null,3822,null,1271,null,1318,null,726,null,552342,null,1718,null,1487852,null,1475,null,43806,null,4319,null,18438,null,2266,null,1425608,null,5134,null,1794173,null,3985,null,44241,null,3383,null,31294,null,3024,null,1718638,null,5515,null,3616493,null,4286,null,175805,null,7984,null,153593,null,6434,null,3287095,null,10234,null,580139,null,2644,null,68659,null,3136,null,55165,null,3414,null,456315,null,5293,null,521140,null,3003,null,92549,null,4230,null,154095,null,5742,null,274496,null,6306,null,0400000US34,New Jersey,34
1951866,null,1611,null,147264,null,1767,null,1101,null,519,null,808,null,561,null,145355,null,1897,null,353730,null,2160,null,11705,null,2028,null,4996,null,1071,null,337029,null,2736,null,450072,null,3246,null,14731,null,2296,null,14850,null,2343,null,420491,null,4244,null,744709,null,3870,null,57988,null,3658,null,56043,null,4099,null,630678,null,5583,null,139786,null,2219,null,20881,null,1999,null,20725,null,1982,null,98180,null,3280,null,116305,null,1848,null,21892,null,1845,null,43720,null,2693,null,50693,null,3128,null,0400000US35,New Mexico,35
19207057,null,2618,null,1204736,null,2315,null,6690,null,1395,null,1947,null,970,null,1196099,null,2676,null,3197447,null,3242,null,110792,null,6137,null,44110,null,3612,null,3042545,null,8409,null,4458163,null,6129,null,137346,null,7054,null,82012,null,5539,null,4238805,null,9709,null,7857096,null,7121,null,457932,null,10961,null,408062,null,10316,null,6991102,null,15349,null,1314838,null,2943,null,167802,null,5506,null,149754,null,5360,null,997282,null,7459,null,1174777,null,4896,null,209530,null,5417,null,382928,null,7088,null,582319,null,7600,null,0400000US36,New York,36
9004442,null,4686,null,646515,null,3773,null,4278,null,1264,null,1448,null,786,null,640789,null,4041,null,1590779,null,4641,null,64458,null,4293,null,23595,null,2663,null,1502726,null,6542,null,2007932,null,8550,null,71012,null,4783,null,48171,null,4534,null,1888749,null,10479,null,3672412,null,7653,null,279501,null,8596,null,249267,null,8947,null,3143644,null,14622,null,609705,null,3366,null,96710,null,4029,null,81717,null,4151,null,431278,null,6075,null,477099,null,3279,null,89820,null,3383,null,164747,null,4890,null,222532,null,5027,null,0400000US37,North Carolina,37
623970,null,1057,null,40729,null,774,null,128,null,189,null,0,null,208,null,40601,null,767,null,100171,null,960,null,2808,null,918,null,478,null,239,null,96885,null,1324,null,159293,null,1873,null,5001,null,937,null,2397,null,733,null,151895,null,2152,null,237208,null,1782,null,15350,null,1528,null,10656,null,1544,null,211202,null,2718,null,42266,null,858,null,6084,null,867,null,3782,null,638,null,32400,null,1347,null,44303,null,640,null,9200,null,1070,null,11911,null,1328,null,23192,null,1232,null,0400000US38,North Dakota,38
11296200,null,2080,null,746838,null,2800,null,4531,null,1145,null,1372,null,832,null,740935,null,2959,null,1980710,null,2766,null,92956,null,5946,null,32265,null,3203,null,1855489,null,7607,null,2490904,null,5449,null,96431,null,5738,null,70805,null,4252,null,2323668,null,8746,null,4584570,null,5142,null,339596,null,8805,null,290951,null,8379,null,3954023,null,12678,null,795792,null,3234,null,114675,null,4271,null,90988,null,4288,null,590129,null,6149,null,697386,null,3071,null,136017,null,5132,null,214331,null,6352,null,347038,null,6189,null,0400000US39,Ohio,39
3550098,null,2185,null,262398,null,1940,null,2706,null,817,null,244,null,270,null,259448,null,1982,null,640826,null,2822,null,33174,null,3332,null,12648,null,1892,null,595004,null,4692,null,825287,null,4774,null,40859,null,3679,null,25174,null,2816,null,759254,null,6406,null,1356174,null,5389,null,134426,null,5885,null,125076,null,5675,null,1096672,null,9639,null,258448,null,2953,null,45171,null,2967,null,44656,null,3130,null,168621,null,3618,null,206965,null,2235,null,41919,null,2560,null,76970,null,3145,null,88076,null,2930,null,0400000US40,Oklahoma,40
3746320,null,833,null,241621,null,1939,null,3009,null,1344,null,299,null,390,null,238313,null,2327,null,623494,null,2706,null,27653,null,3014,null,8421,null,1498,null,587420,null,4225,null,854164,null,3519,null,30514,null,3105,null,24521,null,2889,null,799129,null,5391,null,1536299,null,4190,null,116092,null,5628,null,93267,null,5572,null,1326940,null,9096,null,259499,null,2904,null,38630,null,2319,null,31401,null,2434,null,189468,null,3377,null,231243,null,2992,null,49256,null,3588,null,74803,null,4195,null,107184,null,3800,null,0400000US41,Oregon,41
12209227,null,2068,null,738662,null,1872,null,4994,null,1297,null,877,null,537,null,732791,null,2320,null,2018401,null,2111,null,92165,null,4915,null,29434,null,2930,null,1896802,null,5489,null,2599258,null,4435,null,102494,null,5208,null,59516,null,4469,null,2437248,null,7537,null,5059628,null,5241,null,358233,null,8885,null,306924,null,9451,null,4394471,null,12788,null,908116,null,2430,null,131473,null,5069,null,102186,null,4845,null,674457,null,5744,null,885162,null,4257,null,170530,null,5208,null,258907,null,6880,null,455725,null,6776,null,0400000US42,Pennsylvania,42
1030284,null,4423,null,60585,null,948,null,235,null,283,null,55,null,91,null,60295,null,988,null,167487,null,1336,null,8771,null,1580,null,2590,null,833,null,156126,null,2283,null,235257,null,3888,null,9169,null,1866,null,4403,null,1110,null,221685,null,4153,null,426511,null,1649,null,29382,null,2791,null,26333,null,2918,null,370796,null,3948,null,71093,null,1155,null,9244,null,1345,null,7105,null,1284,null,54744,null,2166,null,69351,null,982,null,14556,null,1680,null,20585,null,1765,null,34210,null,1968,null,0400000US44,Rhode Island,44
4373390,null,2822,null,299978,null,2397,null,1242,null,546,null,121,null,169,null,298615,null,2443,null,764452,null,2724,null,27779,null,3080,null,11109,null,1937,null,725564,null,4754,null,962685,null,5446,null,33445,null,3191,null,20295,null,2229,null,908945,null,6231,null,1771929,null,5552,null,144902,null,5384,null,136967,null,6787,null,1490060,null,10148,null,324581,null,2820,null,50170,null,3210,null,47994,null,3374,null,226417,null,4344,null,249765,null,2606,null,47628,null,3066,null,88475,null,3990,null,113662,null,3921,null,0400000US45,South Carolina,45
783531,null,1162,null,58049,null,1037,null,94,null,125,null,11,null,21,null,57944,null,1050,null,138142,null,1262,null,3755,null,778,null,1447,null,501,null,132940,null,1641,null,175256,null,2337,null,5013,null,959,null,3827,null,1268,null,166416,null,2706,null,303852,null,2453,null,20637,null,1709,null,12819,null,1670,null,270396,null,3717,null,54652,null,843,null,6960,null,957,null,3970,null,911,null,43722,null,1115,null,53580,null,978,null,11039,null,1089,null,14554,null,1337,null,27987,null,1709,null,0400000US46,South Dakota,46
6113391,null,1928,null,414430,null,2221,null,3919,null,1199,null,1465,null,761,null,409046,null,2456,null,1061681,null,3146,null,52591,null,5001,null,14519,null,1996,null,994571,null,6210,null,1357992,null,5092,null,53796,null,3766,null,38287,null,3430,null,1265909,null,6887,null,2498559,null,5169,null,206222,null,7591,null,207472,null,7459,null,2084865,null,11066,null,440285,null,2470,null,70744,null,3261,null,67121,null,3967,null,302420,null,4962,null,340444,null,2739,null,66633,null,3673,null,125297,null,4824,null,148514,null,4757,null,0400000US47,Tennessee,47
23827328,null,5045,null,2012779,null,3767,null,9778,null,1549,null,3092,null,943,null,1999909,null,4299,null,4701267,null,5181,null,181989,null,7663,null,66385,null,4923,null,4452893,null,9537,null,5794746,null,11680,null,206534,null,10116,null,118810,null,7396,null,5469402,null,15521,null,8958781,null,12765,null,623168,null,11735,null,557619,null,14243,null,7777994,null,20445,null,1313979,null,5059,null,204957,null,6464,null,201316,null,5511,null,907706,null,8383,null,1045776,null,5041,null,196204,null,5489,null,397781,null,8132,null,451791,null,8335,null,0400000US48,Texas,48
2704865,null,2409,null,268378,null,1800,null,1449,null,609,null,47,null,76,null,266882,null,1823,null,580744,null,1931,null,18568,null,2492,null,5622,null,1099,null,556554,null,3145,null,760530,null,4081,null,20963,null,2806,null,13448,null,1929,null,726119,null,5273,null,856210,null,3173,null,51313,null,3648,null,40973,null,3744,null,763924,null,6194,null,129777,null,1143,null,19287,null,2231,null,13676,null,1826,null,96814,null,2813,null,109226,null,1227,null,23075,null,1902,null,31613,null,2382,null,54538,null,2683,null,0400000US49,Utah,49
615089,null,299,null,33078,null,734,null,186,null,234,null,41,null,61,null,32851,null,770,null,95766,null,910,null,4986,null,987,null,2009,null,610,null,88771,null,1286,null,131887,null,1008,null,6710,null,1172,null,4211,null,1123,null,120966,null,1819,null,271336,null,1018,null,19684,null,1534,null,14832,null,1678,null,236820,null,2638,null,45212,null,496,null,6581,null,862,null,4715,null,878,null,33916,null,1174,null,37810,null,536,null,7307,null,895,null,12796,null,1244,null,17707,null,1271,null,0400000US50,Vermont,50
7520250,null,5297,null,517810,null,3184,null,2098,null,896,null,455,null,433,null,515257,null,3451,null,1297530,null,3461,null,47179,null,3915,null,16399,null,2255,null,1233952,null,5609,null,1685468,null,6591,null,55847,null,5186,null,33144,null,3749,null,1596477,null,9021,null,3117460,null,7088,null,183591,null,6797,null,155531,null,7259,null,2778338,null,11514,null,508281,null,3876,null,67586,null,3609,null,55358,null,3495,null,385337,null,5184,null,393701,null,3678,null,73060,null,4058,null,124430,null,4248,null,196211,null,5794,null,0400000US51,Virginia,51
