C25122_001E,C25122_001EA,C25122_001M,C25122_001MA,C25122_002E,C25122_002EA,C25122_002M,C25122_002MA,C25122_003E,C25122_003EA,C25122_003M,C25122_003MA,C25122_004E,C25122_004EA,C25122_004M,C25122_004MA,C25122_005E,C25122_005EA,C25122_005M,C25122_005MA,C25122_006E,C25122_006EA,C25122_006M,C25122_006MA,C25122_007E,C25122_007EA,C25122_007M,C25122_007MA,C25122_008E,C25122_008EA,C25122_008M,C25122_008MA,C25122_009E,C25122_009EA,C25122_009M,C25122_009MA,C25122_010E,C25122_010EA,C25122_010M,C25122_010MA,C25122_011E,C25122_011EA,C25122_011M,C25122_011MA,C25122_012E,C25122_012EA,C25122_012M,C25122_012MA,C25122_013E,C25122_013EA,C25122_013M,C25122_013MA,C25122_014E,C25122_014EA,C25122_014M,C25122_014MA,C25122_015E,C25122_015EA,C25122_015M,C25122_015MA,C25122_016E,C25122_016EA,C25122_016M,C25122_016MA,C25122_017E,C25122_017EA,C25122_017M,C25122_017MA,C25122_018E,C25122_018EA,C25122_018M,C25122_018MA,C25122_019E,C25122_019EA,C25122_019M,C25122_019MA,C25122_020E,C25122_020EA,C25122_020M,C25122_020MA,C25122_021E,C25122_021EA,C25122_021M,C25122_021MA,C25122_022E,C25122_022EA,C25122_022M,C25122_022MA,C25122_023E,C25122_023EA,C25122_023M,C25122_023MA,C25122_024E,C25122_024EA,C25122_024M,C25122_024MA,C25122_025E,C25122_025EA,C25122_025M,C25122_025MA,C25122_026E,C25122_026EA,C25122_026M,C25122_026MA,C25122_027E,C25122_027EA,C25122_027M,C25122_027MA,C25122_028E,C25122_028EA,C25122_028M,C25122_028MA,C25122_029E,C25122_029EA,C25122_029M,C25122_029MA,C25122_030E,C25122_030EA,C25122_030M,C25122_030MA,C25122_031E,C25122_031EA,C25122_031M,C25122_031MA,GEO_ID,NAME,state
1429737,null,14379,null,229856,null,8099,null,91500,null,5081,null,98499,null,4611,null,24334,null,2449,null,15523,null,1940,null,278643,null,7838,null,94973,null,4581,null,132535,null,5561,null,29464,null,2608,null,21671,null,2519,null,321462,null,8863,null,58141,null,4243,null,194570,null,6261,null,49029,null,3279,null,19722,null,1968,null,231724,null,6525,null,24128,null,2593,null,144277,null,5630,null,49814,null,3555,null,13505,null,1691,null,214744,null,6911,null,15780,null,2413,null,119353,null,5173,null,67179,null,4348,null,12432,null,1547,null,153308,null,6170,null,5650,null,1005,null,57243,null,3922,null,82300,null,4354,null,8115,null,1283,null,0400000US42,Pennsylvania,42
149968,null,4868,null,26458,null,2527,null,12055,null,1682,null,9468,null,1699,null,4039,null,957,null,896,null,449,null,27293,null,2813,null,12262,null,1854,null,9943,null,1633,null,4630,null,1083,null,458,null,330,null,30457,null,3124,null,3482,null,994,null,18665,null,2532,null,7359,null,1332,null,951,null,417,null,22835,null,2932,null,1423,null,611,null,12950,null,2148,null,7849,null,1664,null,613,null,455,null,23025,null,2557,null,699,null,363,null,10853,null,2018,null,10607,null,1836,null,866,null,529,null,19900,null,2410,null,423,null,302,null,5778,null,1356,null,12993,null,1980,null,706,null,482,null,0400000US44,Rhode Island,44
500792,null,10522,null,92449,null,5422,null,33774,null,3632,null,37068,null,3715,null,4723,null,1198,null,16884,null,2560,null,97244,null,5954,null,28739,null,2904,null,51667,null,4250,null,5567,null,1473,null,11271,null,1980,null,116792,null,5695,null,22343,null,2719,null,72733,null,4944,null,10573,null,1503,null,11143,null,1770,null,78659,null,4822,null,9382,null,1678,null,51997,null,3896,null,10768,null,1740,null,6512,null,1305,null,68785,null,4608,null,5450,null,1378,null,38147,null,3050,null,18463,null,2321,null,6725,null,1652,null,46863,null,3378,null,2076,null,825,null,23008,null,2429,null,17323,null,2200,null,4456,null,1030,null,0400000US45,South Carolina,45
98531,null,3501,null,15022,null,1463,null,8366,null,1219,null,4310,null,908,null,610,null,345,null,1736,null,551,null,21620,null,2082,null,12099,null,1443,null,6449,null,1106,null,1044,null,494,null,2028,null,623,null,26096,null,2195,null,8031,null,1187,null,15241,null,2058,null,869,null,359,null,1955,null,578,null,15047,null,1874,null,3552,null,907,null,8135,null,1500,null,1259,null,565,null,2101,null,679,null,13918,null,2043,null,2114,null,777,null,8999,null,1572,null,1981,null,813,null,824,null,273,null,6828,null,1207,null,792,null,394,null,3678,null,975,null,1420,null,503,null,938,null,373,null,0400000US46,South Dakota,46
734546,null,11657,null,136253,null,6312,null,62203,null,4095,null,51716,null,4043,null,7078,null,1343,null,15256,null,2093,null,157226,null,7011,null,55030,null,3910,null,77086,null,5110,null,10907,null,1666,null,14203,null,2230,null,177387,null,6780,null,30125,null,3071,null,117884,null,5699,null,15757,null,2404,null,13621,null,1896,null,120553,null,5341,null,13934,null,1939,null,80865,null,4368,null,17226,null,2195,null,8528,null,1596,null,85879,null,4731,null,7259,null,1706,null,54784,null,4018,null,18579,null,2385,null,5257,null,1034,null,57248,null,4390,null,3293,null,1020,null,25070,null,2872,null,24733,null,2793,null,4152,null,944,null,0400000US47,Tennessee,47
2956395,null,22182,null,416479,null,8904,null,136279,null,6087,null,193800,null,7207,null,46342,null,3841,null,40058,null,3668,null,511204,null,11990,null,114018,null,6191,null,314865,null,9802,null,47467,null,4081,null,34854,null,2688,null,700304,null,13527,null,75106,null,4509,null,489807,null,12419,null,96896,null,6221,null,38495,null,3325,null,490153,null,10557,null,34634,null,3604,null,319548,null,8507,null,112737,null,5930,null,23234,null,2546,null,459493,null,11552,null,18473,null,2376,null,256281,null,9025,null,163315,null,7124,null,21424,null,2466,null,378762,null,10936,null,10857,null,1580,null,142803,null,6963,null,208848,null,8184,null,16254,null,2134,null,0400000US48,Texas,48
241573,null,6496,null,23703,null,2630,null,8616,null,1449,null,11787,null,2098,null,1924,null,627,null,1376,null,672,null,38893,null,3219,null,12075,null,2085,null,20778,null,2259,null,3933,null,941,null,2107,null,698,null,54554,null,3369,null,6294,null,1068,null,37584,null,2667,null,7573,null,1626,null,3103,null,964,null,49677,null,3134,null,4072,null,1263,null,33848,null,3094,null,10400,null,1923,null,1357,null,528,null,44599,null,3380,null,1603,null,576,null,25489,null,2866,null,15271,null,1797,null,2236,null,675,null,30147,null,2718,null,900,null,463,null,10160,null,1525,null,17391,null,1870,null,1696,null,691,null,0400000US49,Utah,49
69599,null,2991,null,10176,null,1429,null,3326,null,763,null,3605,null,834,null,2474,null,861,null,771,null,322,null,13414,null,1412,null,4600,null,952,null,5993,null,1149,null,1528,null,520,null,1293,null,467,null,17444,null,1678,null,2083,null,602,null,9904,null,1487,null,4271,null,986,null,1186,null,448,null,12018,null,1426,null,620,null,350,null,7213,null,1152,null,3246,null,734,null,939,null,483,null,10530,null,1599,null,234,null,227,null,5318,null,1209,null,4359,null,974,null,619,null,260,null,6017,null,1004,null,47,null,77,null,1871,null,534,null,3441,null,918,null,658,null,330,null,0400000US50,Vermont,50
926814,null,11363,null,110174,null,6020,null,42024,null,3199,null,36840,null,3741,null,20298,null,2151,null,11012,null,1989,null,137776,null,6934,null,37567,null,3378,null,62961,null,4077,null,24999,null,3107,null,12249,null,2040,null,174217,null,7126,null,22398,null,2681,null,92843,null,5699,null,48584,null,3988,null,10392,null,1584,null,154927,null,7267,null,8555,null,1683,null,74676,null,5035,null,62542,null,4164,null,9154,null,1539,null,165226,null,6805,null,5923,null,1179,null,59619,null,4313,null,91575,null,5078,null,8109,null,1514,null,184494,null,7096,null,3524,null,1069,null,31588,null,3130,null,141115,null,6114,null,8267,null,1584,null,0400000US51,Virginia,51
884489,null,12140,null,107658,null,4923,null,40572,null,3584,null,45849,null,3579,null,16188,null,2264,null,5049,null,1026,null,131262,null,5932,null,35352,null,3214,null,69144,null,4271,null,22310,null,2233,null,4456,null,1088,null,192392,null,6764,null,18469,null,2334,null,120941,null,5647,null,44733,null,3740,null,8249,null,1242,null,158055,null,5741,null,6822,null,1367,null,88834,null,4642,null,56428,null,3629,null,5971,null,1337,null,155285,null,6479,null,3931,null,951,null,69850,null,5058,null,76632,null,4809,null,4872,null,1103,null,139837,null,7426,null,1859,null,659,null,34177,null,3540,null,99414,null,6066,null,4387,null,990,null,0400000US53,Washington,53
196935,null,6251,null,51823,null,3972,null,29176,null,2845,null,13947,null,2048,null,971,null,445,null,7729,null,1402,null,45747,null,3153,null,21049,null,2253,null,16354,null,2302,null,1015,null,511,null,7329,null,1268,null,41035,null,3527,null,11978,null,1771,null,21289,null,2589,null,1347,null,546,null,6421,null,1446,null,25652,null,2616,null,6324,null,1435,null,15103,null,1836,null,962,null,541,null,3263,null,903,null,20358,null,2526,null,3802,null,1171,null,11467,null,1806,null,2210,null,732,null,2879,null,845,null,12320,null,1902,null,1968,null,859,null,6544,null,1508,null,1535,null,460,null,2273,null,770,null,0400000US54,West Virginia,54
672007,null,9765,null,91065,null,5109,null,34860,null,2775,null,44488,null,3688,null,6429,null,1134,null,5288,null,949,null,130898,null,5016,null,42957,null,2787,null,71999,null,4047,null,10225,null,1500,null,5717,null,910,null,167332,null,6246,null,23301,null,2283,null,120464,null,5502,null,16492,null,2167,null,7075,null,1151,null,114683,null,5058,null,10466,null,1530,null,84999,null,4735,null,15150,null,1933,null,4068,null,799,null,104954,null,4031,null,6353,null,1321,null,67718,null,3501,null,25821,null,2420,null,5062,null,964,null,63075,null,3318,null,2225,null,692,null,32057,null,2635,null,25617,null,2495,null,3176,null,692,null,0400000US55,Wisconsin,55
62391,null,3804,null,7725,null,1255,null,3338,null,991,null,2977,null,801,null,197,null,190,null,1213,null,514,null,10202,null,1560,null,4496,null,1024,null,3747,null,981,null,795,null,392,null,1164,null,469,null,15708,null,2076,null,3781,null,933,null,8981,null,1445,null,726,null,507,null,2220,null,714,null,10541,null,1834,null,1077,null,466,null,5433,null,1306,null,2181,null,748,null,1850,null,982,null,9849,null,1487,null,1128,null,537,null,5702,null,1199,null,1757,null,531,null,1262,null,532,null,8366,null,1522,null,317,null,243,null,5068,null,1141,null,2146,null,613,null,835,null,475,null,0400000US56,Wyoming,56
326966,null,7841,null,161463,null,5514,null,71891,null,3726,null,17982,null,1991,null,1570,null,616,null,70020,null,3781,null,75217,null,3814,null,32539,null,2328,null,15672,null,1671,null,826,null,450,null,26180,null,2851,null,49752,null,3177,null,15187,null,1930,null,17504,null,1838,null,1756,null,658,null,15305,null,1638,null,21441,null,2188,null,4153,null,882,null,9535,null,1592,null,1944,null,721,null,5809,null,922,null,13671,null,1606,null,1922,null,651,null,5860,null,1211,null,2321,null,773,null,3568,null,839,null,5422,null,1093,null,293,null,230,null,1722,null,601,null,2533,null,858,null,874,null,480,null,0400000US72,Puerto Rico,72
