B18140_001E,B18140_001EA,B18140_001M,B18140_001MA,B18140_002E,B18140_002EA,B18140_002M,B18140_002MA,B18140_003E,B18140_003EA,B18140_003M,B18140_003MA,B18140_004E,B18140_004EA,B18140_004M,B18140_004MA,B18140_005E,B18140_005EA,B18140_005M,B18140_005MA,B18140_006E,B18140_006EA,B18140_006M,B18140_006MA,B18140_007E,B18140_007EA,B18140_007M,B18140_007MA,GEO_ID,NAME,state
26255,null,353,null,17045,null,1242,null,21245,null,1506,null,13295,null,2169,null,27011,null,382,null,32368,null,700,null,22019,null,466,null,0400000US23,Maine,23
37439,null,376,null,28135,null,2188,null,31911,null,1426,null,24782,null,2179,null,38311,null,521,null,44095,null,850,null,32488,null,509,null,0400000US24,Maryland,24
35679,null,281,null,21602,null,990,null,26421,null,1798,null,17401,null,1843,null,36392,null,292,null,44307,null,1023,null,30303,null,294,null,0400000US25,Massachusetts,25
27355,null,209,null,17184,null,834,null,21901,null,1087,null,13686,null,981,null,28288,null,311,null,35834,null,342,null,22017,null,197,null,0400000US26,Michigan,26
31621,null,177,null,18279,null,1401,null,21692,null,1248,null,13992,null,1911,null,32176,null,184,null,40005,null,418,null,26369,null,275,null,0400000US27,Minnesota,27
24719,null,424,null,18815,null,1245,null,24540,null,2803,null,15365,null,1098,null,25421,null,338,null,31070,null,358,null,20339,null,450,null,0400000US28,Mississippi,28
26987,null,214,null,18121,null,918,null,22059,null,1251,null,14619,null,1021,null,27695,null,377,null,33707,null,540,null,23047,null,365,null,0400000US29,Missouri,29
24252,null,607,null,12836,null,1666,null,14484,null,3381,null,11661,null,1779,null,25185,null,558,null,30760,null,608,null,20285,null,606,null,0400000US30,Montana,30
26732,null,320,null,20361,null,1803,null,27418,null,2144,null,13098,null,1891,null,27041,null,336,null,32571,null,630,null,21850,null,379,null,0400000US31,Nebraska,31
31270,null,316,null,25336,null,1546,null,30315,null,2722,null,20886,null,1557,null,31527,null,327,null,36384,null,537,null,27275,null,492,null,0400000US32,Nevada,32
32345,null,510,null,22935,null,2077,null,27213,null,4153,null,16508,null,1896,null,32961,null,835,null,41486,null,680,null,26469,null,726,null,0400000US33,New Hampshire,33
37933,null,535,null,26249,null,1235,null,30242,null,2476,null,22143,null,1660,null,38981,null,554,null,46438,null,400,null,31377,null,269,null,0400000US34,New Jersey,34
24651,null,543,null,17664,null,1804,null,21088,null,2339,null,15293,null,2057,null,25316,null,494,null,30654,null,571,null,20735,null,406,null,0400000US35,New Mexico,35
32143,null,138,null,21241,null,559,null,24652,null,1603,null,18430,null,1156,null,32674,null,309,null,38184,null,508,null,28787,null,334,null,0400000US36,New York,36
27048,null,212,null,18723,null,861,null,21365,null,861,null,16114,null,980,null,27688,null,351,null,32173,null,267,null,23199,null,337,null,0400000US37,North Carolina,37
26352,null,621,null,20895,null,2167,null,25918,null,3743,null,15295,null,2737,null,26737,null,616,null,33722,null,1490,null,20731,null,650,null,0400000US38,North Dakota,38
28021,null,252,null,18200,null,888,null,22152,null,975,null,14990,null,754,null,29084,null,273,null,35640,null,281,null,22752,null,305,null,0400000US39,Ohio,39
25393,null,280,null,18889,null,1141,null,22345,null,1294,null,14488,null,930,null,26075,null,271,null,31482,null,326,null,21252,null,304,null,0400000US40,Oklahoma,40
27456,null,430,null,19411,null,1492,null,24109,null,1953,null,14037,null,1964,null,28463,null,535,null,34467,null,966,null,22756,null,467,null,0400000US41,Oregon,41
30128,null,110,null,20277,null,643,null,22836,null,1168,null,16355,null,962,null,30706,null,122,null,37428,null,272,null,24207,null,245,null,0400000US42,Pennsylvania,42
31274,null,479,null,21762,null,2359,null,27121,null,5874,null,17825,null,2555,null,31616,null,484,null,39421,null,1656,null,26454,null,877,null,0400000US44,Rhode Island,44
26484,null,269,null,18876,null,1333,null,22727,null,1569,null,15605,null,1141,null,26996,null,281,null,32279,null,326,null,22169,null,308,null,0400000US45,South Carolina,45
25939,null,525,null,15206,null,2118,null,20032,null,3288,null,11567,null,1353,null,26577,null,520,null,32102,null,561,null,21452,null,591,null,0400000US46,South Dakota,46
26181,null,232,null,17796,null,947,null,21671,null,985,null,14413,null,1441,null,26839,null,261,null,31849,null,296,null,22308,null,271,null,0400000US47,Tennessee,47
27495,null,171,null,20387,null,541,null,25426,null,751,null,15137,null,690,null,28304,null,189,null,33239,null,354,null,22779,null,229,null,0400000US48,Texas,48
26190,null,416,null,20267,null,1771,null,25341,null,2210,null,14592,null,1685,null,26539,null,455,null,35275,null,487,null,19332,null,672,null,0400000US49,Utah,49
26731,null,548,null,14889,null,2742,null,18585,null,2433,null,8992,null,3128,null,27733,null,1001,null,33437,null,1037,null,23309,null,878,null,0400000US50,Vermont,50
32467,null,245,null,21672,null,849,null,26525,null,1238,null,17177,null,1374,null,33413,null,349,null,40778,null,239,null,27041,null,346,null,0400000US51,Virginia,51
32001,null,232,null,22474,null,1064,null,26724,null,1361,null,17854,null,2190,null,32645,null,468,null,41283,null,364,null,25649,null,330,null,0400000US53,Washington,53
24521,null,598,null,19455,null,1843,null,25101,null,2735,null,14277,null,2075,null,25005,null,579,null,31340,null,641,null,20249,null,546,null,0400000US54,West Virginia,54
29414,null,322,null,17360,null,1300,null,22545,null,1324,null,13329,null,1165,null,30164,null,193,null,36435,null,300,null,24061,null,315,null,0400000US55,Wisconsin,55
29750,null,1241,null,20945,null,3167,null,32401,null,5541,null,9044,null,1264,null,30278,null,793,null,41094,null,917,null,21075,null,693,null,0400000US56,Wyoming,56
14749,null,193,null,13031,null,598,null,12701,null,878,null,13376,null,786,null,14940,null,221,null,14836,null,249,null,15100,null,376,null,0400000US72,Puerto Rico,72
