C16007_001E,C16007_001EA,C16007_001M,C16007_001MA,C16007_002E,C16007_002EA,C16007_002M,C16007_002MA,C16007_003E,C16007_003EA,C16007_003M,C16007_003MA,C16007_004E,C16007_004EA,C16007_004M,C16007_004MA,C16007_005E,C16007_005EA,C16007_005M,C16007_005MA,C16007_006E,C16007_006EA,C16007_006M,C16007_006MA,C16007_007E,C16007_007EA,C16007_007M,C16007_007MA,C16007_008E,C16007_008EA,C16007_008M,C16007_008MA,C16007_009E,C16007_009EA,C16007_009M,C16007_009MA,C16007_010E,C16007_010EA,C16007_010M,C16007_010MA,C16007_011E,C16007_011EA,C16007_011M,C16007_011MA,C16007_012E,C16007_012EA,C16007_012M,C16007_012MA,C16007_013E,C16007_013EA,C16007_013M,C16007_013MA,GEO_ID,NAME,state
1652677,null,1267,null,315778,null,1675,null,276256,null,3147,null,30241,null,2124,null,9281,null,1766,null,1097072,null,1728,null,996306,null,4486,null,66125,null,2806,null,34641,null,3822,null,239827,null,1168,null,229146,null,1614,null,3851,null,916,null,6830,null,1203,null,0400000US31,Nebraska,31
2401766,null,1199,null,469622,null,1228,null,320214,null,6404,null,128767,null,5361,null,20641,null,2825,null,1637064,null,1363,null,1165363,null,9794,null,331721,null,6983,null,139980,null,6564,null,295080,null,1124,null,245048,null,2669,null,21953,null,1525,null,28079,null,2504,null,0400000US32,Nevada,32
1241116,null,745,null,218071,null,1273,null,203278,null,2023,null,6230,null,1153,null,8563,null,1489,null,853831,null,1230,null,789975,null,4801,null,17840,null,2172,null,46016,null,3913,null,169214,null,765,null,149787,null,3047,null,1147,null,530,null,18280,null,2850,null,0400000US33,New Hampshire,33
8125179,null,1169,null,1489426,null,1400,null,1103394,null,8743,null,219318,null,5909,null,166714,null,7393,null,5485807,null,2472,null,3843538,null,16703,null,833159,null,8434,null,809110,null,15023,null,1149946,null,2199,null,909951,null,5196,null,88530,null,2552,null,151465,null,4804,null,0400000US34,New Jersey,34
1837092,null,1767,null,354474,null,2173,null,252230,null,6498,null,84003,null,5350,null,18241,null,2175,null,1220871,null,2196,null,768269,null,10855,null,352029,null,9144,null,100573,null,4556,null,261747,null,1997,null,166701,null,2652,null,77062,null,2092,null,17984,null,1651,null,0400000US35,New Mexico,35
18285349,null,2243,null,3203852,null,2773,null,2316992,null,14579,null,483012,null,8561,null,403848,null,11188,null,12476711,null,2943,null,8712117,null,26406,null,1876255,null,14760,null,1888339,null,23141,null,2604786,null,2186,null,1948401,null,10786,null,229117,null,3505,null,427268,null,9964,null,0400000US36,New York,36
8575899,null,3773,null,1593616,null,4467,null,1404475,null,7277,null,145725,null,6778,null,43416,null,3955,null,5849174,null,4296,null,5236388,null,9936,null,406902,null,6646,null,205884,null,6427,null,1133109,null,3174,null,1096467,null,3407,null,14133,null,1787,null,22509,null,2259,null,0400000US37,North Carolina,37
600752,null,774,null,100637,null,976,null,94944,null,1269,null,1961,null,655,null,3732,null,1121,null,406411,null,959,null,386772,null,2367,null,6575,null,910,null,13064,null,1730,null,93704,null,505,null,86147,null,1196,null,164,null,131,null,7393,null,1207,null,0400000US38,North Dakota,38
10739072,null,2800,null,1984966,null,2791,null,1866061,null,6787,null,48521,null,3553,null,70384,null,6139,null,7182453,null,3883,null,6739238,null,11079,null,148993,null,4656,null,294222,null,10653,null,1571653,null,3118,null,1490440,null,4517,null,12517,null,1546,null,68696,null,3722,null,0400000US39,Ohio,39
3379963,null,1940,null,643739,null,2192,null,582875,null,3761,null,46680,null,3472,null,14184,null,1532,null,2244951,null,2849,null,2040389,null,6473,null,130379,null,4212,null,74183,null,4028,null,491273,null,2475,null,471997,null,2665,null,7584,null,1136,null,11692,null,1629,null,0400000US40,Oklahoma,40
3548439,null,1939,null,625856,null,2254,null,511941,null,6363,null,77540,null,4135,null,36375,null,4841,null,2418395,null,2259,null,2067766,null,9804,null,207038,null,5934,null,143591,null,8050,null,504188,null,1988,null,471108,null,2707,null,9398,null,1356,null,23682,null,2435,null,0400000US41,Oregon,41
11709565,null,1872,null,2025312,null,1868,null,1812331,null,7691,null,101067,null,4937,null,111914,null,6275,null,7776053,null,3514,null,7020843,null,14656,null,312493,null,6332,null,442717,null,12855,null,1908200,null,2660,null,1774059,null,5281,null,24478,null,1738,null,109663,null,4681,null,0400000US42,Pennsylvania,42
990203,null,948,null,167916,null,1336,null,134315,null,2938,null,22937,null,2179,null,10664,null,2061,null,672701,null,1506,null,539072,null,4768,null,68897,null,2121,null,64732,null,4225,null,149586,null,1154,null,118465,null,2177,null,4874,null,457,null,26247,null,2294,null,0400000US44,Rhode Island,44
4179822,null,2397,null,767090,null,2531,null,715802,null,4257,null,37265,null,2768,null,14023,null,2075,null,2817965,null,2673,null,2634953,null,6860,null,111405,null,4246,null,71607,null,5372,null,594767,null,1961,null,576128,null,2304,null,6033,null,1076,null,12606,null,1895,null,0400000US45,South Carolina,45
746145,null,1037,null,139709,null,1285,null,130554,null,1951,null,4739,null,784,null,4416,null,1444,null,490753,null,1252,null,461110,null,3340,null,9406,null,1173,null,20237,null,2814,null,115683,null,689,null,109856,null,1195,null,404,null,236,null,5423,null,971,null,0400000US46,South Dakota,46
5800458,null,2221,null,1064471,null,3100,null,988821,null,6314,null,48027,null,3012,null,27623,null,4249,null,3919754,null,3181,null,3680228,null,8347,null,130595,null,5078,null,108931,null,6754,null,816233,null,2753,null,798598,null,3023,null,6259,null,1334,null,11376,null,1633,null,0400000US47,Tennessee,47
22314134,null,3786,null,4713419,null,5068,null,3096048,null,19651,null,1446658,null,17276,null,170713,null,7737,null,15133256,null,6875,null,9795464,null,29057,null,4534733,null,20766,null,803059,null,14228,null,2467459,null,5110,null,1875579,null,7993,null,483705,null,4589,null,108175,null,4941,null,0400000US48,Texas,48
2468046,null,1800,null,581855,null,1929,null,505703,null,5154,null,56725,null,3841,null,19427,null,3519,null,1641275,null,1511,null,1391573,null,7494,null,160299,null,5281,null,89403,null,5224,null,244916,null,1090,null,224831,null,1877,null,8848,null,1111,null,11237,null,1723,null,0400000US49,Utah,49
588192,null,734,null,95921,null,907,null,91854,null,1151,null,1044,null,407,null,3023,null,831,null,405343,null,863,null,384546,null,2633,null,4535,null,992,null,16262,null,2031,null,86928,null,634,null,80829,null,1161,null,345,null,185,null,5754,null,1053,null,0400000US50,Vermont,50
7251279,null,3184,null,1300526,null,3421,null,1129909,null,7728,null,94153,null,5032,null,76464,null,4856,null,5014353,null,3801,null,4287786,null,13465,null,319866,null,7531,null,406701,null,11782,null,936400,null,3092,null,866507,null,5015,null,14594,null,1517,null,55299,null,3910,null,0400000US51,Virginia,51
6115594,null,1953,null,1109430,null,2201,null,899648,null,7534,null,118724,null,4498,null,91058,null,5702,null,4223267,null,2830,null,3498345,null,13523,null,311348,null,7794,null,413574,null,11502,null,782897,null,2228,null,697662,null,3807,null,16401,null,1730,null,68834,null,3443,null,0400000US53,Washington,53
1710685,null,1381,null,281590,null,1663,null,274252,null,2046,null,4427,null,1184,null,2911,null,907,null,1144476,null,1810,null,1119163,null,2698,null,11280,null,1370,null,14033,null,1836,null,284619,null,1317,null,280502,null,1553,null,1460,null,590,null,2657,null,757,null,0400000US54,West Virginia,54
5266534,null,1850,null,950179,null,2005,null,850386,null,5321,null,58148,null,3409,null,41645,null,2962,null,3568769,null,1992,null,3282584,null,7378,null,155112,null,4061,null,131073,null,6505,null,747586,null,1397,null,707652,null,2721,null,8644,null,967,null,31290,null,2425,null,0400000US55,Wisconsin,55
494958,null,1093,null,90258,null,1277,null,85512,null,1638,null,3182,null,1106,null,1564,null,732,null,338588,null,1792,null,316828,null,2612,null,14378,null,2283,null,7382,null,1430,null,66112,null,1207,null,63426,null,1227,null,1759,null,578,null,927,null,391,null,0400000US56,Wyoming,56
3718494,null,1283,null,746733,null,1282,null,29782,null,2843,null,716219,null,3057,null,732,null,407,null,2431756,null,0,*****,117674,null,6166,null,2311755,null,6185,null,2327,null,772,null,540005,null,0,*****,32210,null,2731,null,507312,null,2714,null,483,null,282,null,0400000US72,Puerto Rico,72
