C08528_001E,C08528_001EA,C08528_001M,C08528_001MA,C08528_002E,C08528_002EA,C08528_002M,C08528_002MA,C08528_003E,C08528_003EA,C08528_003M,C08528_003MA,C08528_004E,C08528_004EA,C08528_004M,C08528_004MA,C08528_005E,C08528_005EA,C08528_005M,C08528_005MA,C08528_006E,C08528_006EA,C08528_006M,C08528_006MA,C08528_007E,C08528_007EA,C08528_007M,C08528_007MA,C08528_008E,C08528_008EA,C08528_008M,C08528_008MA,C08528_009E,C08528_009EA,C08528_009M,C08528_009MA,C08528_010E,C08528_010EA,C08528_010M,C08528_010MA,C08528_011E,C08528_011EA,C08528_011M,C08528_011MA,C08528_012E,C08528_012EA,C08528_012M,C08528_012MA,C08528_013E,C08528_013EA,C08528_013M,C08528_013MA,C08528_014E,C08528_014EA,C08528_014M,C08528_014MA,C08528_015E,C08528_015EA,C08528_015M,C08528_015MA,C08528_016E,C08528_016EA,C08528_016M,C08528_016MA,C08528_017E,C08528_017EA,C08528_017M,C08528_017MA,C08528_018E,C08528_018EA,C08528_018M,C08528_018MA,C08528_019E,C08528_019EA,C08528_019M,C08528_019MA,C08528_020E,C08528_020EA,C08528_020M,C08528_020MA,C08528_021E,C08528_021EA,C08528_021M,C08528_021MA,C08528_022E,C08528_022EA,C08528_022M,C08528_022MA,C08528_023E,C08528_023EA,C08528_023M,C08528_023MA,C08528_024E,C08528_024EA,C08528_024M,C08528_024MA,C08528_025E,C08528_025EA,C08528_025M,C08528_025MA,C08528_026E,C08528_026EA,C08528_026M,C08528_026MA,C08528_027E,C08528_027EA,C08528_027M,C08528_027MA,C08528_028E,C08528_028EA,C08528_028M,C08528_028MA,C08528_029E,C08528_029EA,C08528_029M,C08528_029MA,C08528_030E,C08528_030EA,C08528_030M,C08528_030MA,GEO_ID,NAME,state
1986511,null,14160,null,1526343,null,14147,null,345315,null,9931,null,111212,null,6053,null,3641,null,1016,null,1609022,null,13031,null,1254709,null,12692,null,284776,null,9273,null,68066,null,3903,null,1471,null,522,null,220102,null,8666,null,171280,null,7311,null,31401,null,2941,null,16695,null,3112,null,726,null,628,null,12758,null,2036,null,8783,null,1615,null,3581,null,1090,null,394,null,358,null,0,null,271,null,70501,null,5184,null,52027,null,4000,null,12402,null,2403,null,5594,null,1370,null,478,null,411,null,74128,null,5490,null,39544,null,3547,null,13155,null,2597,null,20463,null,2544,null,966,null,574,null,0400000US45,South Carolina,45
426380,null,5903,null,317103,null,6663,null,69711,null,3089,null,37595,null,2811,null,1971,null,907,null,333456,null,5736,null,259196,null,5682,null,55126,null,2703,null,18422,null,1652,null,712,null,325,null,41904,null,3480,null,31475,null,2845,null,7573,null,1340,null,2644,null,592,null,212,null,189,null,2325,null,816,null,1979,null,777,null,272,null,266,null,74,null,85,null,0,null,271,null,26835,null,2564,null,16121,null,2012,null,5548,null,1044,null,4738,null,1247,null,428,null,280,null,21860,null,2281,null,8332,null,1266,null,1192,null,503,null,11717,null,1501,null,619,null,587,null,0400000US46,South Dakota,46
2904009,null,14312,null,2287731,null,15369,null,400236,null,10710,null,212457,null,8156,null,3585,null,940,null,2407455,null,15155,null,1923106,null,15405,null,345826,null,9461,null,136479,null,5921,null,2044,null,727,null,306528,null,11010,null,241144,null,10395,null,40092,null,3050,null,24615,null,2965,null,677,null,367,null,19737,null,2261,null,14646,null,2060,null,4340,null,865,null,751,null,383,null,0,null,271,null,74076,null,4653,null,59708,null,4146,null,6198,null,1370,null,7933,null,1734,null,237,null,224,null,96213,null,5580,null,49127,null,3575,null,3780,null,1049,null,42679,null,4079,null,627,null,353,null,0400000US47,Tennessee,47
11304328,null,37623,null,8833616,null,38936,null,1670547,null,22206,null,782580,null,15955,null,17585,null,2510,null,8865596,null,43479,null,7020194,null,43023,null,1377433,null,19407,null,460383,null,12218,null,7586,null,1639,null,1400779,null,25538,null,1092678,null,24826,null,186050,null,7594,null,117994,null,7306,null,4057,null,1191,null,195830,null,9161,null,161843,null,8546,null,27550,null,2667,null,6161,null,1505,null,276,null,242,null,411283,null,13961,null,314970,null,12836,null,57794,null,3875,null,37071,null,3710,null,1448,null,755,null,430840,null,12622,null,243931,null,8380,null,21720,null,3628,null,160971,null,6636,null,4218,null,1356,null,0400000US48,Texas,48
1299704,null,8857,null,1029334,null,10380,null,202427,null,7235,null,66839,null,3963,null,1104,null,437,null,975442,null,11656,null,781395,null,11679,null,158271,null,6233,null,35048,null,2956,null,728,null,408,null,169230,null,7461,null,136860,null,6997,null,25434,null,2607,null,6733,null,1199,null,203,null,180,null,31149,null,2984,null,24437,null,2776,null,6284,null,1170,null,428,null,347,null,0,null,271,null,63705,null,5042,null,51345,null,4561,null,9795,null,1692,null,2437,null,679,null,128,null,126,null,60178,null,3561,null,35297,null,2520,null,2643,null,756,null,22193,null,2230,null,45,null,74,null,0400000US49,Utah,49
329822,null,4833,null,248981,null,4881,null,47749,null,3188,null,31851,null,2071,null,1241,null,497,null,241954,null,5293,null,187926,null,5109,null,37050,null,2695,null,16654,null,1656,null,324,null,193,null,36092,null,2727,null,27480,null,2377,null,5637,null,1178,null,2641,null,685,null,334,null,331,null,2790,null,930,null,1986,null,695,null,804,null,440,null,0,null,271,null,0,null,271,null,26796,null,2813,null,21117,null,2566,null,3117,null,862,null,2304,null,677,null,258,null,253,null,22190,null,2155,null,10472,null,1462,null,1141,null,548,null,10252,null,1322,null,325,null,219,null,0400000US50,Vermont,50
3860940,null,24253,null,2845569,null,23412,null,822601,null,12199,null,188858,null,6428,null,3912,null,828,null,3016626,null,24121,null,2256113,null,21216,null,647410,null,12312,null,111593,null,5237,null,1510,null,554,null,411765,null,12967,null,315256,null,11425,null,75564,null,4557,null,20333,null,2698,null,612,null,370,null,116774,null,8906,null,74827,null,7327,null,39023,null,3939,null,2844,null,917,null,80,null,133,null,147603,null,8395,null,104222,null,6232,null,34539,null,5299,null,8401,null,1788,null,441,null,264,null,168172,null,8042,null,95151,null,5280,null,26065,null,5529,null,45687,null,3097,null,1269,null,582,null,0400000US51,Virginia,51
3143242,null,17061,null,2393135,null,18656,null,551208,null,11377,null,195113,null,7197,null,3786,null,1123,null,2248637,null,20939,null,1738493,null,18987,null,397698,null,10831,null,111098,null,4982,null,1348,null,604,null,381406,null,11720,null,294908,null,10547,null,65301,null,4276,null,19967,null,2645,null,1230,null,809,null,173945,null,7433,null,137803,null,6590,null,33326,null,2725,null,2690,null,714,null,126,null,150,null,177796,null,8805,null,131607,null,6043,null,37389,null,4210,null,8648,null,1635,null,152,null,180,null,161458,null,6851,null,90324,null,4692,null,17494,null,2565,null,52710,null,4281,null,930,null,547,null,0400000US53,Washington,53
742912,null,8545,null,564531,null,8275,null,137702,null,5447,null,39396,null,2886,null,1283,null,995,null,603742,null,9216,null,462164,null,8440,null,115573,null,5025,null,25158,null,2338,null,847,null,729,null,78310,null,5184,null,60571,null,4240,null,13993,null,1958,null,3692,null,1010,null,54,null,82,null,5228,null,1166,null,4120,null,1036,null,961,null,466,null,0,null,271,null,147,null,237,null,32991,null,3584,null,25278,null,2997,null,4999,null,1189,null,2479,null,835,null,235,null,229,null,22641,null,2303,null,12398,null,1860,null,2176,null,779,null,8067,null,1261,null,0,null,271,null,0400000US54,West Virginia,54
2860257,null,13044,null,2344222,null,15536,null,347086,null,9492,null,164898,null,5369,null,4051,null,724,null,2263147,null,13823,null,1901403,null,14426,null,274566,null,8364,null,85465,null,4033,null,1713,null,403,null,279722,null,7882,null,233440,null,7045,null,30382,null,2541,null,15090,null,1874,null,810,null,434,null,54448,null,4357,null,40657,null,3810,null,12599,null,2094,null,1192,null,555,null,0,null,271,null,152964,null,5411,null,112016,null,4887,null,25748,null,2340,null,14676,null,1565,null,524,null,243,null,109976,null,4132,null,56706,null,3011,null,3791,null,773,null,48475,null,2573,null,1004,null,319,null,0400000US55,Wisconsin,55
291336,null,5214,null,208854,null,5502,null,59971,null,4089,null,21006,null,2380,null,1505,null,699,null,216651,null,6106,null,158012,null,5664,null,46812,null,3208,null,10887,null,1430,null,940,null,469,null,39296,null,3577,null,30757,null,3360,null,6079,null,1411,null,2293,null,708,null,167,null,270,null,3620,null,997,null,2827,null,797,null,642,null,386,null,151,null,193,null,0,null,271,null,17739,null,2205,null,11042,null,1803,null,5312,null,1184,null,1015,null,601,null,370,null,367,null,14030,null,1929,null,6216,null,1278,null,1126,null,457,null,6660,null,1430,null,28,null,51,null,0400000US56,Wyoming,56
1203342,null,13382,null,815228,null,14004,null,297445,null,8680,null,89565,null,5024,null,1104,null,449,null,918926,null,15342,null,632557,null,14376,null,235552,null,8233,null,50418,null,3504,null,399,null,281,null,137518,null,7690,null,88777,null,5634,null,36618,null,3660,null,11679,null,2048,null,444,null,384,null,34945,null,2871,null,23767,null,2495,null,8354,null,1447,null,2824,null,817,null,0,null,271,null,82423,null,4596,null,54515,null,4114,null,15607,null,2257,null,12175,null,1853,null,126,null,136,null,29530,null,5224,null,15612,null,4987,null,1314,null,596,null,12469,null,1394,null,135,null,133,null,0400000US72,Puerto Rico,72
