B17011_001E,B17011_001EA,B17011_001M,B17011_001MA,B17011_002E,B17011_002EA,B17011_002M,B17011_002MA,B17011_003E,B17011_003EA,B17011_003M,B17011_003MA,B17011_004E,B17011_004EA,B17011_004M,B17011_004MA,B17011_005E,B17011_005EA,B17011_005M,B17011_005MA,GEO_ID,NAME,state
1269616000,null,72176318,null,440174400,null,43322800,null,829441600,null,56633249,null,137009900,null,22682502,null,692431700,null,49991234,null,0400000US21,Kentucky,21
1228956900,null,73604254,null,269702000,null,34727519,null,959254900,null,61474519,null,96688800,null,17893386,null,862566000,null,60465148,null,0400000US22,Louisiana,22
214330100,null,24686036,null,56739600,null,11211617,null,157590500,null,23468823,null,25179300,null,9510322,null,132411300,null,22345119,null,0400000US23,Maine,23
647038900,null,46526196,null,159470200,null,26116752,null,487568700,null,43149311,null,58739500,null,13115909,null,428829200,null,42538803,null,0400000US24,Maryland,24
901421100,null,57979389,null,254445200,null,29482388,null,646975900,null,48028803,null,75053400,null,16220242,null,571922400,null,46629899,null,0400000US25,Massachusetts,25
2272370800,null,71872404,null,667313700,null,46021303,null,1605057000,null,65006762,null,204291100,null,19814520,null,1400765900,null,68296143,null,0400000US26,Michigan,26
688680000,null,43217313,null,207757800,null,21377791,null,480922100,null,36047023,null,56796400,null,13604061,null,424125800,null,32658009,null,0400000US27,Minnesota,27
1110335300,null,75557655,null,251627300,null,35825309,null,858708000,null,67480618,null,94078500,null,25848094,null,764629500,null,58034570,null,0400000US28,Mississippi,28
1239001300,null,61656234,null,380273800,null,34270760,null,858727500,null,52784112,null,101920700,null,17404104,null,756806800,null,50058001,null,0400000US29,Missouri,29
200211900,null,26077422,null,74223800,null,12714519,null,125988100,null,23529194,null,21099300,null,9168158,null,104888800,null,19941428,null,0400000US30,Montana,30
240784500,null,23813297,null,75837300,null,13408777,null,164947200,null,20277905,null,14259100,null,4519267,null,150688100,null,20377817,null,0400000US31,Nebraska,31
415750700,null,39103669,null,150754600,null,25294650,null,264996100,null,37202177,null,35207200,null,11619462,null,229788900,null,37951169,null,0400000US32,Nevada,32
135410100,null,24962167,null,28690300,null,7350399,null,106719900,null,22996364,null,15329600,null,5353070,null,91390300,null,21753750,null,0400000US33,New Hampshire,33
1181366100,null,54557651,null,337199500,null,35452012,null,844166600,null,48988300,null,90910200,null,18541192,null,753256400,null,48347105,null,0400000US34,New Jersey,34
507173100,null,43533748,null,165625000,null,21901033,null,341548100,null,40372030,null,53410100,null,14306562,null,288138000,null,36021153,null,0400000US35,New Mexico,35
4070935400,null,106002818,null,1239679800,null,59520262,null,2831255600,null,99868886,null,309597400,null,36189836,null,2521658200,null,86982939,null,0400000US36,New York,36
2131843800,null,99707276,null,611827700,null,47494235,null,1520016100,null,84595510,null,205243500,null,31653625,null,1314772500,null,73268443,null,0400000US37,North Carolina,37
112454800,null,17423935,null,39256600,null,12498403,null,73198100,null,12544586,null,5456800,null,2907649,null,67741300,null,12272561,null,0400000US38,North Dakota,38
2550305000,null,94978054,null,607721100,null,47607453,null,1942583800,null,88589865,null,233286100,null,30563449,null,1709297800,null,84335708,null,0400000US39,Ohio,39
906114100,null,55521599,null,293636500,null,25344756,null,612477700,null,45695302,null,91315200,null,18270129,null,521162400,null,42404724,null,0400000US40,Oklahoma,40
692192600,null,45196834,null,244713700,null,28990312,null,447479000,null,36312019,null,83088700,null,16505675,null,364390300,null,36576546,null,0400000US41,Oregon,41
2253607800,null,83984581,null,591565400,null,44520879,null,1662042400,null,85702791,null,231169500,null,32909126,null,1430872900,null,76103391,null,0400000US42,Pennsylvania,42
164225800,null,20077692,null,42974900,null,12615236,null,121251000,null,18553689,null,14729300,null,6303908,null,106521600,null,16226818,null,0400000US44,Rhode Island,44
1122330400,null,75142766,null,270879300,null,36072144,null,851451100,null,69482789,null,70583600,null,15566854,null,780867500,null,64526487,null,0400000US45,South Carolina,45
147972500,null,19768231,null,39729700,null,8421707,null,108242800,null,18089167,null,10873200,null,4690303,null,97369600,null,17576883,null,0400000US46,South Dakota,46
1541365400,null,77980932,null,477398700,null,40520385,null,1063966700,null,63687750,null,127593600,null,19195877,null,936373200,null,64020001,null,0400000US47,Tennessee,47
6228192300,null,144890031,null,2245715300,null,95243350,null,3982477000,null,135974906,null,449709100,null,38510848,null,3532767900,null,130416897,null,0400000US48,Texas,48
351285100,null,35423729,null,174381800,null,26324027,null,176903300,null,26625461,null,26783800,null,10348920,null,150119500,null,23669375,null,0400000US49,Utah,49
77660000,null,13211043,null,22200900,null,5758430,null,55459100,null,12454509,null,10227500,null,4327790,null,45231700,null,11501085,null,0400000US50,Vermont,50
1223589800,null,71987917,null,380974400,null,39122418,null,842615400,null,63001464,null,102845400,null,19628505,null,739770000,null,59839507,null,0400000US51,Virginia,51
1000394500,null,63034093,null,362373000,null,28873490,null,638021500,null,53096722,null,80218300,null,17613099,null,557803200,null,48612935,null,0400000US53,Washington,53
508786600,null,42002644,null,190530500,null,23538373,null,318256100,null,35741091,null,55159300,null,14100968,null,263096800,null,34319728,null,0400000US54,West Virginia,54
815586400,null,55521870,null,235975400,null,20236558,null,579611000,null,49714436,null,84061700,null,18926120,null,495549300,null,41235076,null,0400000US55,Wisconsin,55
59960400,null,13646965,null,21302400,null,8464622,null,38658000,null,10679286,null,3725300,null,2787814,null,34932700,null,10338802,null,0400000US56,Wyoming,56
3680288300,null,92606596,null,1382539500,null,61387213,null,2297748800,null,75858994,null,292101800,null,26859730,null,2005646900,null,72704928,null,0400000US72,Puerto Rico,72
