B18107_001E,B18107_001EA,B18107_001M,B18107_001MA,B18107_002E,B18107_002EA,B18107_002M,B18107_002MA,B18107_003E,B18107_003EA,B18107_003M,B18107_003MA,B18107_004E,B18107_004EA,B18107_004M,B18107_004MA,B18107_005E,B18107_005EA,B18107_005M,B18107_005MA,B18107_006E,B18107_006EA,B18107_006M,B18107_006MA,B18107_007E,B18107_007EA,B18107_007M,B18107_007MA,B18107_008E,B18107_008EA,B18107_008M,B18107_008MA,B18107_009E,B18107_009EA,B18107_009M,B18107_009MA,B18107_010E,B18107_010EA,B18107_010M,B18107_010MA,B18107_011E,B18107_011EA,B18107_011M,B18107_011MA,B18107_012E,B18107_012EA,B18107_012M,B18107_012MA,B18107_013E,B18107_013EA,B18107_013M,B18107_013MA,B18107_014E,B18107_014EA,B18107_014M,B18107_014MA,B18107_015E,B18107_015EA,B18107_015M,B18107_015MA,B18107_016E,B18107_016EA,B18107_016M,B18107_016MA,B18107_017E,B18107_017EA,B18107_017M,B18107_017MA,B18107_018E,B18107_018EA,B18107_018M,B18107_018MA,B18107_019E,B18107_019EA,B18107_019M,B18107_019MA,B18107_020E,B18107_020EA,B18107_020M,B18107_020MA,B18107_021E,B18107_021EA,B18107_021M,B18107_021MA,B18107_022E,B18107_022EA,B18107_022M,B18107_022MA,B18107_023E,B18107_023EA,B18107_023M,B18107_023MA,B18107_024E,B18107_024EA,B18107_024M,B18107_024MA,B18107_025E,B18107_025EA,B18107_025M,B18107_025MA,B18107_026E,B18107_026EA,B18107_026M,B18107_026MA,B18107_027E,B18107_027EA,B18107_027M,B18107_027MA,GEO_ID,NAME,state
3183393,null,3034,null,1519392,null,3502,null,456508,null,3477,null,15035,null,2081,null,441473,null,4080,null,834926,null,3854,null,57045,null,3326,null,777881,null,4781,null,139173,null,1338,null,13514,null,1331,null,125659,null,1966,null,88785,null,1223,null,21246,null,1702,null,67539,null,2052,null,1664001,null,3483,null,471198,null,2990,null,15569,null,2638,null,455629,null,3799,null,883095,null,3331,null,60955,null,3129,null,822140,null,3947,null,162858,null,1352,null,20244,null,2069,null,142614,null,2285,null,146850,null,1873,null,53266,null,3412,null,93584,null,3517,null,0400000US21,Kentucky,21
3207285,null,3006,null,1505844,null,5229,null,491500,null,4065,null,14782,null,1947,null,476718,null,4619,null,799982,null,4150,null,45667,null,3382,null,754315,null,5315,null,127980,null,1936,null,11947,null,1305,null,116033,null,2377,null,86382,null,1643,null,20470,null,2103,null,65912,null,2273,null,1701441,null,4849,null,525672,null,3779,null,11638,null,1906,null,514034,null,3837,null,878724,null,4239,null,55082,null,4065,null,823642,null,4748,null,158058,null,1784,null,21270,null,2058,null,136788,null,2274,null,138987,null,2321,null,56982,null,2821,null,82005,null,3078,null,0400000US22,Louisiana,22
1024718,null,1649,null,490308,null,1847,null,125006,null,1669,null,2787,null,777,null,122219,null,1762,null,282430,null,1425,null,10832,null,1745,null,271598,null,2293,null,47277,null,527,null,3528,null,764,null,43749,null,980,null,35595,null,614,null,5244,null,822,null,30351,null,976,null,534410,null,1475,null,130091,null,1047,null,4071,null,1027,null,126020,null,1440,null,296045,null,1232,null,14739,null,2144,null,281306,null,2216,null,53634,null,721,null,4569,null,942,null,49065,null,1156,null,54640,null,812,null,14883,null,1665,null,39757,null,1727,null,0400000US23,Maine,23
4191017,null,3206,null,1970383,null,3814,null,599466,null,2672,null,13588,null,2409,null,585878,null,3821,null,1095202,null,3347,null,29450,null,2857,null,1065752,null,4602,null,162983,null,1400,null,9204,null,1424,null,153779,null,2062,null,112732,null,1256,null,19780,null,1987,null,92952,null,2485,null,2220634,null,2941,null,630383,null,2425,null,9300,null,1957,null,621083,null,2886,null,1212294,null,2637,null,42851,null,3704,null,1169443,null,4593,null,196196,null,1496,null,17253,null,2096,null,178943,null,2376,null,181761,null,2333,null,54274,null,3228,null,127487,null,3752,null,0400000US24,Maryland,24
4972119,null,2086,null,2371710,null,2945,null,730960,null,2541,null,13354,null,1843,null,717606,null,2925,null,1302268,null,2786,null,48915,null,4106,null,1253353,null,4060,null,192781,null,1485,null,12537,null,1781,null,180244,null,2179,null,145701,null,1765,null,25960,null,2090,null,119741,null,2335,null,2600409,null,2551,null,744564,null,2383,null,13706,null,2258,null,730858,null,2881,null,1382296,null,2432,null,58804,null,4033,null,1323492,null,4364,null,231855,null,1481,null,21404,null,2292,null,210451,null,2683,null,241694,null,2348,null,68454,null,3740,null,173240,null,3934,null,0400000US25,Massachusetts,25
7477629,null,2777,null,3607256,null,4461,null,1082929,null,3699,null,29064,null,2976,null,1053865,null,4623,null,1984409,null,3822,null,91684,null,5905,null,1892725,null,6083,null,312635,null,1646,null,22376,null,1401,null,290259,null,1995,null,227283,null,1562,null,43798,null,2145,null,183485,null,2434,null,3870373,null,3890,null,1088009,null,3229,null,26977,null,2935,null,1061032,null,4326,null,2066625,null,4120,null,120654,null,4637,null,1945971,null,6332,null,361041,null,1923,null,32865,null,2432,null,328176,null,3091,null,354698,null,2404,null,110967,null,3590,null,243731,null,4248,null,0400000US26,Michigan,26
3902576,null,1748,null,1921118,null,2533,null,602538,null,2702,null,10086,null,1669,null,592452,null,3308,null,1053363,null,2534,null,27126,null,2397,null,1026237,null,3654,null,154061,null,958,null,8508,null,1139,null,145553,null,1481,null,111156,null,1334,null,18515,null,1271,null,92641,null,1592,null,1981458,null,2319,null,585971,null,2241,null,9437,null,1454,null,576534,null,2245,null,1050305,null,2609,null,33535,null,2839,null,1016770,null,3825,null,173295,null,1123,null,11194,null,1375,null,162101,null,1626,null,171887,null,2051,null,42122,null,2343,null,129765,null,2556,null,0400000US27,Minnesota,27
2104632,null,2950,null,984527,null,3925,null,321311,null,3819,null,11366,null,2097,null,309945,null,4524,null,519027,null,5499,null,31817,null,2939,null,487210,null,6228,null,88187,null,1978,null,10328,null,1813,null,77859,null,2028,null,56002,null,1952,null,14194,null,1725,null,41808,null,2174,null,1120105,null,2991,null,336973,null,4165,null,8668,null,1983,null,328305,null,4603,null,578233,null,4267,null,45771,null,3213,null,532462,null,5103,null,107559,null,1956,null,17971,null,2002,null,89588,null,2617,null,97340,null,2158,null,39725,null,2730,null,57615,null,2507,null,0400000US28,Mississippi,28
4376822,null,2920,null,2090006,null,4672,null,642413,null,3358,null,14816,null,2183,null,627597,null,3600,null,1123755,null,3656,null,56691,null,4042,null,1067064,null,5059,null,187995,null,1174,null,13521,null,1705,null,174474,null,1861,null,135843,null,2384,null,27780,null,2199,null,108063,null,2679,null,2286816,null,4939,null,661015,null,4213,null,13642,null,2044,null,647373,null,4675,null,1192389,null,3354,null,70625,null,4041,null,1121764,null,4813,null,220357,null,1485,null,20547,null,2055,null,199810,null,2431,null,213055,null,2720,null,63648,null,3243,null,149407,null,3534,null,0400000US29,Missouri,29
728585,null,2038,null,359382,null,2147,null,105657,null,1666,null,3019,null,924,null,102638,null,1969,null,194314,null,2179,null,7712,null,1221,null,186602,null,2594,null,34262,null,578,null,2637,null,729,null,31625,null,874,null,25149,null,459,null,5092,null,807,null,20057,null,914,null,369203,null,1538,null,102883,null,1349,null,2554,null,857,null,100329,null,1455,null,196278,null,1553,null,8294,null,1274,null,187984,null,1819,null,35434,null,488,null,2070,null,603,null,33364,null,745,null,34608,null,843,null,8619,null,1026,null,25989,null,1280,null,0400000US30,Montana,30
1305046,null,1817,null,637017,null,2363,null,207167,null,1853,null,2906,null,897,null,204261,null,2133,null,334002,null,2192,null,9263,null,1412,null,324739,null,2399,null,53181,null,897,null,2701,null,718,null,50480,null,1016,null,42667,null,845,null,6885,null,988,null,35782,null,1291,null,668029,null,1992,null,202593,null,1700,null,3706,null,1035,null,198887,null,1733,null,337800,null,1748,null,11930,null,1834,null,325870,null,2439,null,60977,null,853,null,4116,null,788,null,56861,null,949,null,66659,null,1274,null,15895,null,2213,null,50764,null,2471,null,0400000US31,Nebraska,31
1901174,null,1974,null,955404,null,2501,null,300382,null,3039,null,6266,null,1784,null,294116,null,3499,null,518783,null,3062,null,14615,null,2424,null,504168,null,3633,null,82708,null,792,null,4964,null,849,null,77744,null,1143,null,53531,null,705,null,10395,null,1500,null,43136,null,1518,null,945770,null,1949,null,282538,null,2141,null,2751,null,1309,null,279787,null,2635,null,508368,null,1996,null,22043,null,2378,null,486325,null,3040,null,87536,null,1042,null,8840,null,1244,null,78696,null,1341,null,67328,null,1254,null,21619,null,1989,null,45709,null,2253,null,0400000US32,Nevada,32
1006764,null,1306,null,490711,null,1767,null,133327,null,1823,null,2829,null,844,null,130498,null,2062,null,287425,null,1635,null,7918,null,1228,null,279507,null,1916,null,41165,null,473,null,1864,null,718,null,39301,null,862,null,28794,null,477,null,4666,null,945,null,24128,null,969,null,516053,null,1319,null,132871,null,1259,null,2232,null,801,null,130639,null,1465,null,293782,null,1526,null,10973,null,1609,null,282809,null,2273,null,45849,null,1138,null,2723,null,679,null,43126,null,1220,null,43551,null,816,null,9853,null,1029,null,33698,null,1300,null,0400000US33,New Hampshire,33
6511945,null,2411,null,3122971,null,3779,null,903008,null,3037,null,17870,null,2475,null,885138,null,3900,null,1759746,null,3479,null,55871,null,4085,null,1703875,null,5330,null,261508,null,1961,null,15144,null,1839,null,246364,null,2571,null,198709,null,1754,null,39180,null,2871,null,159529,null,3176,null,3388974,null,2960,null,891165,null,2383,null,13158,null,1731,null,878007,null,3027,null,1856747,null,2857,null,67957,null,3512,null,1788790,null,4409,null,318631,null,1709,null,27161,null,1855,null,291470,null,2331,null,322431,null,2721,null,96508,null,4228,null,225923,null,4527,null,0400000US34,New Jersey,34
1450872,null,2347,null,696503,null,2578,null,223832,null,2234,null,6932,null,1463,null,216900,null,2593,null,359017,null,2845,null,17167,null,2074,null,341850,null,3583,null,65926,null,1433,null,5232,null,1206,null,60694,null,1832,null,47728,null,1122,null,11879,null,1528,null,35849,null,1850,null,754369,null,1886,null,226240,null,2166,null,6339,null,1472,null,219901,null,2459,null,385692,null,2463,null,20126,null,2050,null,365566,null,3321,null,73860,null,1285,null,8682,null,1136,null,65178,null,1671,null,68577,null,1290,null,23127,null,2007,null,45450,null,2340,null,0400000US35,New Mexico,35
14804874,null,3406,null,7031978,null,5287,null,2207360,null,5367,null,42107,null,4328,null,2165253,null,6930,null,3789113,null,5807,null,136520,null,5550,null,3652593,null,7917,null,588446,null,1898,null,42080,null,3122,null,546366,null,3241,null,447059,null,1980,null,88647,null,3829,null,358412,null,3989,null,7772896,null,4458,null,2250803,null,3192,null,35309,null,3073,null,2215494,null,4745,null,4067983,null,3403,null,173398,null,5693,null,3894585,null,6696,null,726392,null,2080,null,74095,null,3562,null,652297,null,4075,null,727718,null,4271,null,243506,null,5455,null,484212,null,6765,null,0400000US36,New York,36
6767148,null,5725,null,3202421,null,6169,null,982029,null,6731,null,23885,null,2616,null,958144,null,6900,null,1762994,null,6491,null,75362,null,5178,null,1687632,null,7831,null,276859,null,1914,null,22461,null,2240,null,254398,null,2633,null,180539,null,1817,null,37363,null,2151,null,143176,null,2463,null,3564727,null,4386,null,1025903,null,5500,null,19559,null,3125,null,1006344,null,6443,null,1909418,null,4814,null,98611,null,4861,null,1810807,null,6469,null,332846,null,2730,null,32471,null,2649,null,300375,null,3497,null,296560,null,2538,null,97895,null,4151,null,198665,null,4289,null,0400000US37,North Carolina,37
483070,null,1386,null,238806,null,1435,null,82576,null,1409,null,1193,null,410,null,81383,null,1438,null,118253,null,1238,null,2895,null,688,null,115358,null,1483,null,20204,null,449,null,1067,null,346,null,19137,null,566,null,17773,null,327,null,2385,null,484,null,15388,null,534,null,244264,null,1116,null,76717,null,1137,null,1011,null,419,null,75706,null,1159,null,118955,null,1226,null,3770,null,792,null,115185,null,1349,null,22062,null,588,null,1204,null,333,null,20858,null,654,null,26530,null,579,null,6394,null,881,null,20136,null,941,null,0400000US38,North Dakota,38
8568652,null,3610,null,4094018,null,5830,null,1233561,null,4574,null,32316,null,3222,null,1201245,null,4884,null,2231926,null,4842,null,95731,null,4870,null,2136195,null,6522,null,363880,null,2003,null,24834,null,2411,null,339046,null,2993,null,264651,null,1947,null,51966,null,3200,null,212685,null,3271,null,4474634,null,4392,null,1257343,null,3418,null,30153,null,3090,null,1227190,null,4504,null,2352644,null,3276,null,117881,null,4971,null,2234763,null,5771,null,431912,null,2127,null,38333,null,2599,null,393579,null,3473,null,432735,null,2232,null,128242,null,4408,null,304493,null,4711,null,0400000US39,Ohio,39
2646874,null,3640,null,1268418,null,4026,null,413404,null,3485,null,11093,null,2129,null,402311,null,3805,null,655840,null,3759,null,32579,null,2268,null,623261,null,4612,null,118432,null,1666,null,10791,null,1245,null,107641,null,1919,null,80742,null,1955,null,17544,null,1604,null,63198,null,2167,null,1378456,null,3645,null,411883,null,3243,null,8339,null,1469,null,403544,null,3614,null,700334,null,3055,null,43930,null,2983,null,656404,null,4046,null,140016,null,2349,null,17008,null,1658,null,123008,null,2670,null,126223,null,2060,null,39596,null,2311,null,86627,null,2608,null,0400000US40,Oklahoma,40
2881205,null,2292,null,1412037,null,2981,null,433969,null,3133,null,10439,null,1871,null,423530,null,3683,null,759381,null,3442,null,28646,null,3711,null,730735,null,5312,null,122621,null,2252,null,8617,null,1433,null,114004,null,2468,null,96066,null,2625,null,16794,null,1943,null,79272,null,3561,null,1469168,null,2626,null,420195,null,2351,null,10026,null,1858,null,410169,null,3099,null,776918,null,2374,null,36883,null,3334,null,740035,null,4217,null,136878,null,1403,null,12666,null,1641,null,124212,null,2164,null,135177,null,2260,null,40535,null,3150,null,94642,null,3346,null,0400000US41,Oregon,41
9452164,null,3284,null,4510201,null,4675,null,1291281,null,3595,null,28752,null,2881,null,1262529,null,4747,null,2467338,null,4287,null,100450,null,5826,null,2366888,null,6620,null,413505,null,2090,null,27726,null,2257,null,385779,null,2902,null,338077,null,2605,null,64781,null,3408,null,273296,null,4011,null,4941963,null,4635,null,1307977,null,3317,null,25454,null,2456,null,1282523,null,4043,null,2592290,null,3148,null,127507,null,4985,null,2464783,null,5368,null,494611,null,1605,null,44539,null,2709,null,450072,null,3010,null,547085,null,4370,null,158291,null,5638,null,388794,null,6020,null,0400000US42,Pennsylvania,42
802212,null,3972,null,379827,null,3579,null,115038,null,3234,null,2183,null,772,null,112855,null,3129,null,206566,null,1510,null,9220,null,1701,null,197346,null,2312,null,32115,null,845,null,1719,null,659,null,30396,null,955,null,26108,null,830,null,3412,null,656,null,22696,null,976,null,422385,null,1772,null,120219,null,1281,null,1566,null,763,null,118653,null,1538,null,219945,null,1115,null,9019,null,1378,null,210926,null,1903,null,38978,null,646,null,3726,null,954,null,35252,null,1075,null,43243,null,890,null,13076,null,1467,null,30167,null,1368,null,0400000US44,Rhode Island,44
3308960,null,3384,null,1557598,null,3711,null,470674,null,4218,null,11970,null,2030,null,458704,null,4682,null,840359,null,4481,null,43803,null,3281,null,796556,null,5954,null,148443,null,1911,null,13092,null,1831,null,135351,null,2575,null,98122,null,1923,null,22906,null,1906,null,75216,null,2276,null,1751362,null,2402,null,492011,null,3336,null,6922,null,1421,null,485089,null,3339,null,931570,null,3053,null,57613,null,4000,null,873957,null,5222,null,176138,null,1642,null,21295,null,2405,null,154843,null,2612,null,151643,null,1745,null,50957,null,3007,null,100686,null,3299,null,0400000US45,South Carolina,45
587340,null,1742,null,286437,null,1868,null,87025,null,1714,null,1114,null,602,null,85911,null,1798,null,151536,null,1643,null,3397,null,754,null,148139,null,1854,null,25979,null,677,null,1089,null,362,null,24890,null,661,null,21897,null,629,null,3554,null,714,null,18343,null,964,null,300903,null,1591,null,88231,null,1713,null,1857,null,898,null,86374,null,1810,null,152316,null,1803,null,4894,null,1171,null,147422,null,2051,null,28673,null,445,null,1333,null,497,null,27340,null,668,null,31683,null,687,null,7495,null,1105,null,24188,null,1199,null,0400000US46,South Dakota,46
4637280,null,3290,null,2209903,null,4736,null,669907,null,4153,null,18704,null,2696,null,651203,null,5007,null,1207572,null,3956,null,68083,null,3716,null,1139489,null,5257,null,202685,null,1615,null,17824,null,2070,null,184861,null,2517,null,129739,null,1375,null,28719,null,2267,null,101020,null,2721,null,2427377,null,4017,null,688085,null,3362,null,14047,null,2204,null,674038,null,4077,null,1290987,null,3502,null,80353,null,4930,null,1210634,null,6079,null,237600,null,2123,null,29174,null,2840,null,208426,null,3351,null,210705,null,2361,null,72190,null,3877,null,138515,null,4306,null,0400000US47,Tennessee,47
