B10053_001E,B10053_001EA,B10053_001M,B10053_001MA,B10053_002E,B10053_002EA,B10053_002M,B10053_002MA,B10053_003E,B10053_003EA,B10053_003M,B10053_003MA,B10053_004E,B10053_004EA,B10053_004M,B10053_004MA,B10053_005E,B10053_005EA,B10053_005M,B10053_005MA,B10053_006E,B10053_006EA,B10053_006M,B10053_006MA,B10053_007E,B10053_007EA,B10053_007M,B10053_007MA,B10053_008E,B10053_008EA,B10053_008M,B10053_008MA,B10053_009E,B10053_009EA,B10053_009M,B10053_009MA,B10053_010E,B10053_010EA,B10053_010M,B10053_010MA,B10053_011E,B10053_011EA,B10053_011M,B10053_011MA,GEO_ID,NAME,state
176109,null,7300,null,155172,null,6377,null,71228,null,4938,null,49173,null,4376,null,22055,null,2241,null,83944,null,4324,null,20937,null,3096,null,3510,null,866,null,2021,null,722,null,1489,null,452,null,17427,null,2919,null,0400000US26,Michigan,26
58874,null,4340,null,44192,null,3677,null,18399,null,1871,null,13331,null,1794,null,5068,null,937,null,25793,null,2950,null,14682,null,2161,null,3126,null,1199,null,2727,null,1114,null,399,null,291,null,11556,null,1849,null,0400000US27,Minnesota,27
85686,null,5468,null,84746,null,5500,null,51062,null,3755,null,35800,null,3045,null,15262,null,2311,null,33684,null,3456,null,940,null,467,null,344,null,231,null,100,null,89,null,244,null,212,null,596,null,460,null,0400000US28,Mississippi,28
103025,null,5801,null,96382,null,5575,null,49179,null,3854,null,33275,null,3250,null,15904,null,1858,null,47203,null,4129,null,6643,null,1759,null,1632,null,703,null,947,null,637,null,685,null,392,null,5011,null,1542,null,0400000US29,Missouri,29
14050,null,2450,null,13285,null,2454,null,7057,null,1734,null,4314,null,1482,null,2743,null,797,null,6228,null,1566,null,765,null,484,null,52,null,91,null,0,null,235,null,52,null,91,null,713,null,475,null,0400000US30,Montana,30
20100,null,2359,null,17008,null,2122,null,7768,null,1615,null,5665,null,1330,null,2103,null,683,null,9240,null,1538,null,3092,null,1078,null,930,null,540,null,677,null,417,null,253,null,326,null,2162,null,912,null,0400000US31,Nebraska,31
56514,null,5479,null,36273,null,4437,null,16576,null,2706,null,10547,null,2164,null,6029,null,1422,null,19697,null,2922,null,20241,null,2783,null,5979,null,1279,null,4878,null,1138,null,1101,null,527,null,14262,null,2488,null,0400000US32,Nevada,32
18132,null,2565,null,16715,null,2355,null,4377,null,1122,null,3356,null,1089,null,1021,null,400,null,12338,null,1949,null,1417,null,651,null,456,null,415,null,162,null,159,null,294,null,389,null,961,null,549,null,0400000US33,New Hampshire,33
182977,null,7604,null,108304,null,5265,null,37653,null,3612,null,22435,null,2856,null,15218,null,2205,null,70651,null,4609,null,74673,null,5739,null,13021,null,1972,null,7626,null,1568,null,5395,null,1146,null,61652,null,5175,null,0400000US34,New Jersey,34
45672,null,3574,null,35933,null,3307,null,20056,null,2489,null,13270,null,2212,null,6786,null,1319,null,15877,null,1813,null,9739,null,1703,null,3887,null,1251,null,2804,null,1111,null,1083,null,536,null,5852,null,1473,null,0400000US35,New Mexico,35
401360,null,12447,null,212694,null,9647,null,82960,null,6185,null,53964,null,4454,null,28996,null,3095,null,129734,null,6932,null,188666,null,8377,null,45905,null,4884,null,24919,null,3344,null,20986,null,3037,null,142761,null,7103,null,0400000US36,New York,36
188363,null,9127,null,167044,null,8721,null,93903,null,6752,null,65446,null,5624,null,28457,null,2824,null,73141,null,5089,null,21319,null,2774,null,4409,null,1168,null,3487,null,1092,null,922,null,511,null,16910,null,2461,null,0400000US37,North Carolina,37
5004,null,1117,null,4872,null,1119,null,2647,null,791,null,2135,null,737,null,512,null,248,null,2225,null,824,null,132,null,112,null,115,null,107,null,90,null,94,null,25,null,40,null,17,null,33,null,0400000US38,North Dakota,38
205855,null,8975,null,192045,null,8399,null,93077,null,5680,null,65868,null,4746,null,27209,null,2889,null,98968,null,5459,null,13810,null,2377,null,2832,null,1058,null,2160,null,1071,null,672,null,403,null,10978,null,2177,null,0400000US39,Ohio,39
81366,null,5938,null,75008,null,5628,null,44528,null,3912,null,29442,null,3064,null,15086,null,2106,null,30480,null,3369,null,6358,null,1596,null,2335,null,1083,null,2005,null,1115,null,330,null,263,null,4023,null,1172,null,0400000US40,Oklahoma,40
60112,null,4438,null,44812,null,3767,null,20790,null,2772,null,13165,null,1984,null,7625,null,1521,null,24022,null,3013,null,15300,null,2443,null,2634,null,1118,null,1251,null,764,null,1383,null,809,null,12666,null,2332,null,0400000US41,Oregon,41
205196,null,8416,null,185616,null,8074,null,76560,null,5351,null,53709,null,4908,null,22851,null,2187,null,109056,null,5430,null,19580,null,2195,null,3378,null,952,null,1983,null,705,null,1395,null,514,null,16202,null,2016,null,0400000US42,Pennsylvania,42
18887,null,2767,null,14091,null,2152,null,3469,null,1187,null,2712,null,986,null,757,null,502,null,10622,null,1838,null,4796,null,1495,null,592,null,539,null,513,null,520,null,79,null,134,null,4204,null,1287,null,0400000US44,Rhode Island,44
104167,null,5851,null,99181,null,5568,null,47402,null,4685,null,31913,null,3904,null,15489,null,2597,null,51779,null,4359,null,4986,null,1213,null,1263,null,639,null,642,null,450,null,621,null,417,null,3723,null,1031,null,0400000US45,South Carolina,45
8857,null,1416,null,8718,null,1393,null,5432,null,1149,null,3738,null,923,null,1694,null,658,null,3286,null,902,null,139,null,140,null,84,null,95,null,84,null,95,null,0,null,223,null,55,null,96,null,0400000US46,South Dakota,46
141667,null,7693,null,132179,null,7415,null,69140,null,4328,null,48501,null,3683,null,20639,null,2278,null,63039,null,5413,null,9488,null,1798,null,2165,null,1011,null,1735,null,956,null,430,null,343,null,7323,null,1485,null,0400000US47,Tennessee,47
674450,null,15416,null,446037,null,12909,null,225001,null,9267,null,157254,null,7748,null,67747,null,4540,null,221036,null,8699,null,228413,null,9383,null,73792,null,5600,null,55987,null,5278,null,17805,null,2519,null,154621,null,7718,null,0400000US48,Texas,48
52893,null,4424,null,43923,null,3515,null,16567,null,2386,null,9606,null,1757,null,6961,null,1476,null,27356,null,2971,null,8970,null,1971,null,1575,null,776,null,1321,null,704,null,254,null,249,null,7395,null,1696,null,0400000US49,Utah,49
7016,null,1306,null,6634,null,1195,null,3150,null,816,null,2094,null,783,null,1056,null,535,null,3484,null,935,null,382,null,439,null,0,null,211,null,0,null,211,null,0,null,211,null,382,null,439,null,0400000US50,Vermont,50
159059,null,7185,null,131347,null,6367,null,59658,null,4093,null,40667,null,3499,null,18991,null,2425,null,71689,null,4869,null,27712,null,3254,null,6399,null,1411,null,3481,null,970,null,2918,null,1003,null,21313,null,2714,null,0400000US51,Virginia,51
105634,null,6444,null,73545,null,5110,null,31941,null,3008,null,19548,null,2447,null,12393,null,1671,null,41604,null,3830,null,32089,null,3783,null,8873,null,1996,null,6946,null,1848,null,1927,null,723,null,23216,null,3070,null,0400000US53,Washington,53
37014,null,4727,null,36427,null,4717,null,19645,null,3199,null,11785,null,2249,null,7860,null,1692,null,16782,null,2709,null,587,null,362,null,196,null,208,null,140,null,189,null,56,null,90,null,391,null,305,null,0400000US54,West Virginia,54
68338,null,4257,null,57980,null,3890,null,26355,null,2468,null,18167,null,2161,null,8188,null,1238,null,31625,null,2792,null,10358,null,1726,null,2063,null,664,null,1551,null,570,null,512,null,302,null,8295,null,1535,null,0400000US55,Wisconsin,55
11691,null,1969,null,11259,null,1945,null,6188,null,1442,null,4846,null,1359,null,1342,null,461,null,5071,null,1518,null,432,null,232,null,77,null,103,null,21,null,39,null,56,null,92,null,355,null,216,null,0400000US56,Wyoming,56
129657,null,5328,null,125019,null,5341,null,58817,null,3062,null,34721,null,2848,null,24096,null,2318,null,66202,null,4485,null,4638,null,1117,null,1883,null,634,null,1588,null,645,null,295,null,175,null,2755,null,1073,null,0400000US72,Puerto Rico,72
