C17025_001E,C17025_001EA,C17025_001M,C17025_001MA,C17025_002E,C17025_002EA,C17025_002M,C17025_002MA,C17025_003E,C17025_003EA,C17025_003M,C17025_003MA,C17025_004E,C17025_004EA,C17025_004M,C17025_004MA,C17025_005E,C17025_005EA,C17025_005M,C17025_005MA,C17025_006E,C17025_006EA,C17025_006M,C17025_006MA,C17025_007E,C17025_007EA,C17025_007M,C17025_007MA,C17025_008E,C17025_008EA,C17025_008M,C17025_008MA,C17025_009E,C17025_009EA,C17025_009M,C17025_009MA,C17025_010E,C17025_010EA,C17025_010M,C17025_010MA,C17025_011E,C17025_011EA,C17025_011M,C17025_011MA,GEO_ID,NAME,state
2838810,null,2080,null,601617,null,24259,null,590761,null,23755,null,10856,null,2861,null,1311,null,536,null,9545,null,2780,null,2237193,null,24412,null,2191279,null,24875,null,45914,null,4495,null,16735,null,2286,null,29179,null,4535,null,0400000US28,Mississippi,28
5738696,null,3819,null,768092,null,18921,null,728902,null,18547,null,39190,null,6022,null,8077,null,1687,null,31113,null,5591,null,4970604,null,19553,null,4799890,null,22036,null,170714,null,8068,null,78035,null,5432,null,92679,null,6078,null,0400000US29,Missouri,29
942874,null,943,null,139707,null,8881,null,134736,null,8683,null,4971,null,1615,null,2642,null,1113,null,2329,null,1179,null,803167,null,8885,null,787699,null,8754,null,15468,null,2176,null,8265,null,1547,null,7203,null,1439,null,0400000US30,Montana,30
1727276,null,2369,null,186727,null,9256,null,167862,null,8743,null,18865,null,3817,null,2505,null,783,null,16360,null,3693,null,1540549,null,9691,null,1463623,null,10785,null,76926,null,5164,null,29141,null,2613,null,47785,null,4618,null,0400000US31,Nebraska,31
2566460,null,1806,null,290197,null,15922,null,222032,null,13713,null,68165,null,7291,null,11878,null,2015,null,56287,null,7257,null,2276263,null,16342,null,1857187,null,17264,null,419076,null,12429,null,167858,null,7515,null,251218,null,11683,null,0400000US32,Nevada,32
1277397,null,1235,null,97158,null,7932,null,92166,null,7867,null,4992,null,1601,null,1444,null,590,null,3548,null,1403,null,1180239,null,8033,null,1121648,null,8479,null,58591,null,4206,null,32685,null,3105,null,25906,null,3191,null,0400000US33,New Hampshire,33
8504286,null,3080,null,741472,null,23119,null,578989,null,18288,null,162483,null,9491,null,50637,null,3766,null,111846,null,8385,null,7762814,null,22973,null,6224105,null,25090,null,1538709,null,19881,null,799677,null,14062,null,739032,null,17650,null,0400000US34,New Jersey,34
1941428,null,2538,null,332769,null,14316,null,285436,null,12919,null,47333,null,5305,null,6834,null,1300,null,40499,null,5283,null,1608659,null,14321,null,1467588,null,16165,null,141071,null,8673,null,48068,null,3361,null,93003,null,7611,null,0400000US35,New Mexico,35
18964419,null,5908,null,2581491,null,39884,null,1938752,null,33062,null,642739,null,20288,null,262037,null,10400,null,380702,null,16726,null,16382928,null,40189,null,12852642,null,43772,null,3530286,null,30506,null,1911996,null,25160,null,1618290,null,24022,null,0400000US36,New York,36
8947541,null,3779,null,1301929,null,34042,null,1170829,null,30512,null,131100,null,9163,null,14718,null,2610,null,116382,null,8750,null,7645612,null,33884,null,7146687,null,32589,null,498925,null,14039,null,162972,null,7929,null,335953,null,12622,null,0400000US37,North Carolina,37
615412,null,735,null,73622,null,5620,null,71386,null,5617,null,2236,null,724,null,469,null,272,null,1767,null,681,null,541790,null,5649,null,529656,null,5547,null,12134,null,2159,null,5903,null,1435,null,6231,null,1484,null,0400000US38,North Dakota,38
11172113,null,4336,null,1492154,null,29624,null,1428337,null,30316,null,63817,null,5909,null,20292,null,2990,null,43525,null,4720,null,9679959,null,29583,null,9326986,null,31775,null,352973,null,10977,null,182228,null,7585,null,170745,null,8555,null,0400000US39,Ohio,39
3523927,null,2918,null,561666,null,18584,null,525464,null,16978,null,36202,null,4254,null,8851,null,1821,null,27351,null,3995,null,2962261,null,18432,null,2819771,null,17461,null,142490,null,7611,null,50983,null,3772,null,91507,null,6862,null,0400000US40,Oklahoma,40
3716666,null,2171,null,506145,null,17700,null,438898,null,15198,null,67247,null,7209,null,15659,null,2218,null,51588,null,6873,null,3210521,null,17631,null,2915436,null,18591,null,295085,null,10023,null,115866,null,5946,null,179219,null,8680,null,0400000US41,Oregon,41
12011873,null,3851,null,1458394,null,26463,null,1363343,null,24920,null,95051,null,7031,null,33098,null,3405,null,61953,null,5921,null,10553479,null,26798,null,10007511,null,26766,null,545968,null,14779,null,282398,null,9246,null,263570,null,9991,null,0400000US42,Pennsylvania,42
1012988,null,1284,null,118556,null,8064,null,98721,null,7521,null,19835,null,3194,null,6992,null,1618,null,12843,null,2694,null,894432,null,8094,null,788322,null,7901,null,106110,null,5513,null,54244,null,4644,null,51866,null,4150,null,0400000US44,Rhode Island,44
4339418,null,2373,null,679584,null,21508,null,646956,null,20310,null,32628,null,4656,null,6784,null,1844,null,25844,null,4027,null,3659834,null,21704,null,3503123,null,22177,null,156711,null,7054,null,59408,null,4163,null,97303,null,6234,null,0400000US45,South Carolina,45
774737,null,1089,null,96490,null,6997,null,95270,null,6863,null,1220,null,663,null,530,null,359,null,690,null,578,null,678247,null,7022,null,664924,null,7295,null,13323,null,2445,null,6121,null,1683,null,7202,null,1705,null,0400000US46,South Dakota,46
6057621,null,3500,null,938077,null,26905,null,891393,null,25936,null,46684,null,5743,null,7963,null,2696,null,38721,null,4728,null,5119544,null,27051,null,4922574,null,25860,null,196970,null,8524,null,71037,null,6161,null,125933,null,5988,null,0400000US47,Tennessee,47
23727821,null,6892,null,3760431,null,54049,null,2936217,null,40921,null,824214,null,27493,null,144514,null,7461,null,679700,null,25179,null,19967390,null,54107,null,16958000,null,54385,null,3009390,null,36991,null,1066092,null,20343,null,1943298,null,34033,null,0400000US48,Texas,48
2695225,null,1519,null,257649,null,13167,null,222260,null,11213,null,35389,null,4519,null,7411,null,1987,null,27978,null,4397,null,2437576,null,13304,null,2249265,null,14398,null,188311,null,8688,null,64826,null,4999,null,123485,null,7366,null,0400000US49,Utah,49
599715,null,832,null,63288,null,5151,null,60900,null,5041,null,2388,null,731,null,1439,null,477,null,949,null,533,null,536427,null,5276,null,515161,null,5509,null,21266,null,2263,null,12136,null,1561,null,9130,null,1661,null,0400000US50,Vermont,50
7518394,null,3369,null,768031,null,24701,null,692170,null,22688,null,75861,null,7022,null,19648,null,3278,null,56213,null,6098,null,6750363,null,25248,null,6043744,null,27493,null,706619,null,15378,null,335618,null,10752,null,371001,null,14877,null,0400000US51,Virginia,51
6418113,null,2910,null,728323,null,21530,null,602975,null,19529,null,125348,null,8667,null,30255,null,3446,null,95093,null,7654,null,5689790,null,22238,null,5021686,null,24782,null,668104,null,14625,null,319863,null,10373,null,348241,null,14206,null,0400000US53,Washington,53
1767440,null,1634,null,300670,null,13037,null,296951,null,12860,null,3719,null,1777,null,588,null,387,null,3131,null,1627,null,1466770,null,13321,null,1449571,null,13169,null,17199,null,2353,null,9563,null,1852,null,7636,null,1843,null,0400000US54,West Virginia,54
5474027,null,2066,null,569090,null,17752,null,530750,null,16615,null,38340,null,4917,null,9420,null,2055,null,28920,null,4176,null,4904937,null,17911,null,4699582,null,19679,null,205355,null,8249,null,91791,null,5497,null,113564,null,6841,null,0400000US55,Wisconsin,55
518368,null,716,null,48776,null,4527,null,47577,null,4475,null,1199,null,688,null,335,null,253,null,864,null,577,null,469592,null,4587,null,458976,null,5221,null,10616,null,2146,null,4125,null,1059,null,6491,null,1776,null,0400000US56,Wyoming,56
3907696,null,2908,null,1750559,null,28973,null,1709883,null,28842,null,40676,null,4098,null,10707,null,1598,null,29969,null,3908,null,2157137,null,28901,null,2091769,null,28271,null,65368,null,5816,null,28709,null,3419,null,36659,null,4091,null,0400000US72,Puerto Rico,72
