B17012_001E,B17012_001EA,B17012_001M,B17012_001MA,B17012_002E,B17012_002EA,B17012_002M,B17012_002MA,B17012_003E,B17012_003EA,B17012_003M,B17012_003MA,B17012_004E,B17012_004EA,B17012_004M,B17012_004MA,B17012_005E,B17012_005EA,B17012_005M,B17012_005MA,B17012_006E,B17012_006EA,B17012_006M,B17012_006MA,B17012_007E,B17012_007EA,B17012_007M,B17012_007MA,B17012_008E,B17012_008EA,B17012_008M,B17012_008MA,B17012_009E,B17012_009EA,B17012_009M,B17012_009MA,B17012_010E,B17012_010EA,B17012_010M,B17012_010MA,B17012_011E,B17012_011EA,B17012_011M,B17012_011MA,B17012_012E,B17012_012EA,B17012_012M,B17012_012MA,B17012_013E,B17012_013EA,B17012_013M,B17012_013MA,B17012_014E,B17012_014EA,B17012_014M,B17012_014MA,B17012_015E,B17012_015EA,B17012_015M,B17012_015MA,B17012_016E,B17012_016EA,B17012_016M,B17012_016MA,B17012_017E,B17012_017EA,B17012_017M,B17012_017MA,B17012_018E,B17012_018EA,B17012_018M,B17012_018MA,B17012_019E,B17012_019EA,B17012_019M,B17012_019MA,B17012_020E,B17012_020EA,B17012_020M,B17012_020MA,B17012_021E,B17012_021EA,B17012_021M,B17012_021MA,B17012_022E,B17012_022EA,B17012_022M,B17012_022MA,B17012_023E,B17012_023EA,B17012_023M,B17012_023MA,B17012_024E,B17012_024EA,B17012_024M,B17012_024MA,B17012_025E,B17012_025EA,B17012_025M,B17012_025MA,B17012_026E,B17012_026EA,B17012_026M,B17012_026MA,B17012_027E,B17012_027EA,B17012_027M,B17012_027MA,B17012_028E,B17012_028EA,B17012_028M,B17012_028MA,B17012_029E,B17012_029EA,B17012_029M,B17012_029MA,B17012_030E,B17012_030EA,B17012_030M,B17012_030MA,B17012_031E,B17012_031EA,B17012_031M,B17012_031MA,B17012_032E,B17012_032EA,B17012_032M,B17012_032MA,B17012_033E,B17012_033EA,B17012_033M,B17012_033MA,B17012_034E,B17012_034EA,B17012_034M,B17012_034MA,B17012_035E,B17012_035EA,B17012_035M,B17012_035MA,GEO_ID,NAME,state
2397731,null,16444,null,260167,null,10140,null,86882,null,5497,null,36162,null,3056,null,30084,null,3590,null,16547,null,2254,null,4089,null,1218,null,173285,null,8090,null,26838,null,3211,null,7244,null,1363,null,13931,null,2192,null,4674,null,1197,null,989,null,583,null,146447,null,6796,null,15980,null,2042,null,98717,null,6132,null,29544,null,2934,null,2206,null,891,null,2137564,null,16749,null,1690172,null,15825,null,964652,null,12134,null,601384,null,10982,null,118119,null,5310,null,6017,null,1252,null,447392,null,9602,null,127886,null,5934,null,57058,null,4158,null,64060,null,4585,null,6288,null,1603,null,480,null,410,null,319506,null,7685,null,121457,null,4917,null,176757,null,6670,null,19961,null,2750,null,1331,null,634,null,0400000US37,North Carolina,37
170921,null,3624,null,13497,null,1627,null,4925,null,854,null,2596,null,546,null,1101,null,374,null,908,null,357,null,320,null,368,null,8572,null,1376,null,1009,null,466,null,371,null,255,null,497,null,347,null,141,null,145,null,0,null,208,null,7563,null,1204,null,438,null,288,null,5180,null,880,null,1773,null,739,null,172,null,143,null,157424,null,3706,null,135641,null,3643,null,79408,null,2887,null,43689,null,2660,null,11280,null,1162,null,1264,null,476,null,21783,null,1972,null,7546,null,1240,null,3357,null,812,null,3936,null,859,null,253,null,155,null,0,null,208,null,14237,null,1528,null,5103,null,849,null,8165,null,1308,null,909,null,466,null,60,null,111,null,0400000US38,North Dakota,38
2936172,null,14572,null,288964,null,7469,null,79544,null,4341,null,33188,null,2461,null,27026,null,2815,null,15182,null,1961,null,4148,null,969,null,209420,null,7085,null,29981,null,2998,null,6732,null,1275,null,17827,null,2426,null,4738,null,1182,null,684,null,572,null,179439,null,6790,null,19348,null,2322,null,114834,null,5634,null,39908,null,3399,null,5349,null,1302,null,2647208,null,13427,null,2098619,null,14811,null,1225329,null,11413,null,677945,null,11895,null,183102,null,5565,null,12243,null,1717,null,548589,null,9232,null,160003,null,5740,null,68449,null,3476,null,80277,null,4239,null,10173,null,1677,null,1104,null,688,null,388586,null,8374,null,159418,null,5753,null,203105,null,6401,null,24896,null,2577,null,1167,null,443,null,0400000US39,Ohio,39
936539,null,8665,null,110167,null,5395,null,42442,null,2853,null,14977,null,1789,null,16547,null,1848,null,9053,null,1289,null,1865,null,599,null,67725,null,4333,null,10998,null,1870,null,1644,null,559,null,6489,null,1531,null,2399,null,935,null,466,null,463,null,56727,null,3945,null,5715,null,1013,null,33424,null,2636,null,14995,null,2015,null,2593,null,977,null,826372,null,8259,null,665065,null,8477,null,382234,null,5868,null,224845,null,6775,null,54053,null,3027,null,3933,null,921,null,161307,null,5883,null,52638,null,3212,null,23957,null,2282,null,25268,null,2512,null,3413,null,1035,null,0,null,248,null,108669,null,4759,null,41313,null,2566,null,60072,null,3342,null,7014,null,1493,null,270,null,194,null,0400000US40,Oklahoma,40
939487,null,9653,null,90253,null,4869,null,34790,null,3188,null,13717,null,1840,null,11720,null,1914,null,7973,null,1910,null,1380,null,653,null,55463,null,3997,null,10785,null,1829,null,2390,null,787,null,7455,null,1754,null,940,null,568,null,0,null,275,null,44678,null,3602,null,5037,null,1145,null,28810,null,2920,null,10083,null,1852,null,748,null,513,null,849234,null,9418,null,696962,null,10139,null,413271,null,7711,null,225026,null,7160,null,53934,null,3226,null,4731,null,1126,null,152272,null,5561,null,49713,null,3775,null,20072,null,2398,null,25963,null,2751,null,3325,null,929,null,353,null,335,null,102559,null,4311,null,40504,null,3053,null,53466,null,3256,null,8384,null,1637,null,205,null,226,null,0400000US41,Oregon,41
3205114,null,13915,null,271201,null,7863,null,84793,null,4484,null,38233,null,2825,null,26925,null,2599,null,15341,null,1674,null,4294,null,960,null,186408,null,7935,null,25605,null,2838,null,5625,null,1331,null,15360,null,2208,null,4143,null,1118,null,477,null,433,null,160803,null,7339,null,16674,null,1885,null,102812,null,5504,null,34820,null,2930,null,6497,null,1583,null,2933913,null,13557,null,2315418,null,11619,null,1371430,null,11939,null,754903,null,10049,null,174372,null,5949,null,14713,null,1680,null,618495,null,11495,null,190817,null,6733,null,92766,null,4815,null,88340,null,5260,null,9382,null,1633,null,329,null,345,null,427678,null,9332,null,186737,null,5791,null,212238,null,5957,null,26845,null,2609,null,1858,null,835,null,0400000US42,Pennsylvania,42
247759,null,5390,null,19070,null,1923,null,5219,null,1052,null,2448,null,672,null,1508,null,574,null,1149,null,612,null,114,null,190,null,13851,null,1816,null,2002,null,650,null,450,null,267,null,1398,null,593,null,154,null,230,null,0,null,287,null,11849,null,1702,null,905,null,384,null,6738,null,1480,null,4046,null,964,null,160,null,201,null,228689,null,5435,null,175504,null,5157,null,99996,null,3918,null,62922,null,3727,null,11945,null,1797,null,641,null,344,null,53185,null,3315,null,15761,null,1980,null,8068,null,1475,null,7062,null,1352,null,631,null,450,null,0,null,287,null,37424,null,2933,null,14712,null,1549,null,20192,null,2220,null,2520,null,838,null,0,null,287,null,0400000US44,Rhode Island,44
1142172,null,10246,null,132261,null,6882,null,38104,null,3328,null,16712,null,1707,null,13871,null,2132,null,6703,null,1344,null,818,null,465,null,94157,null,6082,null,10488,null,2025,null,2493,null,886,null,6556,null,1624,null,1439,null,684,null,0,null,287,null,83669,null,5268,null,11817,null,2078,null,51184,null,4158,null,17335,null,2061,null,3333,null,1270,null,1009911,null,10381,null,783987,null,10805,null,466080,null,7684,null,259964,null,7879,null,54686,null,3976,null,3257,null,906,null,225924,null,6784,null,61627,null,4084,null,31213,null,2969,null,27905,null,2900,null,2383,null,871,null,126,null,159,null,164297,null,6211,null,61863,null,3628,null,90879,null,4654,null,10376,null,1763,null,1179,null,632,null,0400000US45,South Carolina,45
206239,null,4077,null,16929,null,1870,null,5377,null,837,null,2596,null,542,null,1316,null,486,null,1116,null,515,null,349,null,214,null,11552,null,1702,null,1447,null,588,null,167,null,179,null,828,null,448,null,314,null,220,null,138,null,135,null,10105,null,1485,null,696,null,366,null,6273,null,1262,null,2556,null,849,null,580,null,396,null,189310,null,3894,null,159153,null,3694,null,94002,null,3189,null,49438,null,3128,null,13919,null,1547,null,1794,null,560,null,30157,null,2552,null,9854,null,1653,null,3644,null,847,null,5502,null,1322,null,669,null,329,null,39,null,63,null,20303,null,1751,null,6640,null,1061,null,11894,null,1366,null,1599,null,565,null,170,null,222,null,0400000US46,South Dakota,46
1623272,null,13245,null,187492,null,7909,null,66395,null,4348,null,28160,null,2396,null,22162,null,2935,null,13030,null,1919,null,3043,null,1094,null,121097,null,6228,null,18548,null,2469,null,4543,null,1311,null,10970,null,1776,null,2941,null,935,null,94,null,167,null,102549,null,5712,null,12896,null,1819,null,62650,null,4431,null,23985,null,2905,null,3018,null,909,null,1435780,null,13445,null,1142725,null,14301,null,664864,null,10152,null,395256,null,9341,null,76805,null,4295,null,5800,null,1216,null,293055,null,7952,null,81015,null,4644,null,36001,null,2944,null,40544,null,3468,null,4241,null,1358,null,229,null,274,null,212040,null,6600,null,87061,null,4194,null,109779,null,5290,null,14289,null,2079,null,911,null,559,null,0400000US47,Tennessee,47
5868201,null,25101,null,725968,null,12785,null,300238,null,9790,null,82016,null,4434,null,112011,null,6226,null,90763,null,6287,null,15448,null,2072,null,425730,null,11223,null,61724,null,4570,null,14412,null,1884,null,30021,null,3322,null,15104,null,2262,null,2187,null,704,null,364006,null,10435,null,34119,null,3397,null,206465,null,8551,null,105029,null,6407,null,18393,null,2545,null,5142233,null,25378,null,3996226,null,25346,null,2010517,null,17525,null,1527557,null,18699,null,426798,null,10903,null,31354,null,3111,null,1146007,null,16174,null,351193,null,10117,null,158134,null,6904,null,165273,null,6639,null,25503,null,2585,null,2283,null,864,null,794814,null,13727,null,286695,null,7732,null,432548,null,11916,null,70107,null,4382,null,5464,null,1253,null,0400000US48,Texas,48
632317,null,7233,null,41653,null,2628,null,21298,null,2080,null,5630,null,1147,null,7849,null,1202,null,5894,null,1199,null,1925,null,754,null,20355,null,2327,null,3181,null,872,null,873,null,523,null,1486,null,628,null,668,null,403,null,154,null,154,null,17174,null,2222,null,1272,null,479,null,10919,null,1846,null,4153,null,1115,null,830,null,611,null,590664,null,7375,null,495718,null,7494,null,228980,null,4875,null,165231,null,5102,null,86331,null,4219,null,15176,null,2087,null,94946,null,4997,null,33412,null,3467,null,14240,null,2221,null,15573,null,2341,null,3262,null,1030,null,337,null,290,null,61534,null,3466,null,23583,null,1995,null,31116,null,2419,null,6136,null,1363,null,699,null,534,null,0400000US49,Utah,49
160454,null,3355,null,10400,null,1535,null,2865,null,550,null,1613,null,441,null,868,null,305,null,255,null,176,null,129,null,132,null,7535,null,1396,null,1493,null,541,null,95,null,92,null,1350,null,530,null,48,null,75,null,0,null,211,null,6042,null,1335,null,598,null,399,null,4243,null,1072,null,1127,null,480,null,74,null,97,null,150054,null,3429,null,123564,null,3608,null,76145,null,2756,null,39213,null,2191,null,7860,null,1110,null,346,null,182,null,26490,null,2565,null,8454,null,1408,null,3483,null,817,null,4527,null,1102,null,444,null,387,null,0,null,211,null,18036,null,2034,null,5234,null,996,null,11176,null,1486,null,1626,null,702,null,0,null,211,null,0400000US50,Vermont,50
1999409,null,13933,null,146846,null,6970,null,48824,null,3603,null,18466,null,2331,null,20145,null,2647,null,8583,null,1512,null,1630,null,608,null,98022,null,5620,null,13367,null,1958,null,3932,null,1291,null,7457,null,1604,null,1905,null,993,null,73,null,123,null,84655,null,5180,null,10045,null,1628,null,50658,null,3762,null,21455,null,2812,null,2497,null,931,null,1852563,null,14639,null,1469800,null,13850,null,805842,null,11553,null,543545,null,9911,null,112207,null,4289,null,8206,null,1599,null,382763,null,8575,null,106698,null,5413,null,49835,null,3759,null,50377,null,4211,null,6194,null,1586,null,292,null,333,null,276065,null,7213,null,107199,null,4085,null,151555,null,6003,null,16436,null,2482,null,875,null,417,null,0400000US51,Virginia,51
1636755,null,14806,null,126158,null,6015,null,49349,null,3289,null,18010,null,1744,null,18815,null,2545,null,10569,null,1759,null,1955,null,714,null,76809,null,4747,null,11882,null,1892,null,2227,null,914,null,7250,null,1396,null,2189,null,778,null,216,null,266,null,64927,null,4398,null,5190,null,1171,null,43855,null,3863,null,14012,null,2074,null,1870,null,776,null,1510597,null,14883,null,1221381,null,14023,null,684151,null,10196,null,424962,null,8696,null,103827,null,4980,null,8441,null,1359,null,289216,null,8034,null,99550,null,5847,null,36760,null,3286,null,56211,null,4469,null,6287,null,1450,null,292,null,273,null,189666,null,6634,null,68599,null,3716,null,106790,null,5360,null,13130,null,1651,null,1147,null,580,null,0400000US53,Washington,53
491152,null,6977,null,60760,null,3894,null,25784,null,2576,null,10901,null,1683,null,10536,null,1684,null,3589,null,1035,null,758,null,496,null,34976,null,3094,null,7361,null,1693,null,987,null,524,null,5085,null,1325,null,1273,null,625,null,16,null,30,null,27615,null,2955,null,3455,null,1084,null,19176,null,2299,null,4422,null,1132,null,562,null,442,null,430392,null,6874,null,351755,null,6390,null,223037,null,5516,null,109260,null,4164,null,18892,null,1955,null,566,null,316,null,78637,null,4738,null,24849,null,2506,null,12317,null,1705,null,11118,null,1765,null,1381,null,762,null,33,null,39,null,53788,null,3412,null,26279,null,2585,null,24654,null,2011,null,2855,null,927,null,0,null,265,null,0400000US54,West Virginia,54
1467796,null,10918,null,98264,null,4593,null,30752,null,2015,null,13416,null,1166,null,8385,null,1225,null,7398,null,1135,null,1553,null,403,null,67512,null,4387,null,10273,null,1730,null,1704,null,557,null,7212,null,1645,null,1161,null,533,null,196,null,226,null,57239,null,3674,null,4592,null,844,null,37013,null,2898,null,13256,null,1539,null,2378,null,811,null,1369532,null,10365,null,1119382,null,9738,null,650020,null,8137,null,366946,null,6648,null,93678,null,3698,null,8738,null,1369,null,250150,null,6626,null,81239,null,4501,null,35118,null,2796,null,40576,null,2717,null,5311,null,1143,null,234,null,214,null,168911,null,5163,null,60067,null,3181,null,94354,null,3985,null,13374,null,1840,null,1116,null,562,null,0400000US55,Wisconsin,55
135678,null,3475,null,7744,null,1372,null,2581,null,774,null,1108,null,452,null,648,null,388,null,577,null,434,null,248,null,238,null,5163,null,1228,null,749,null,554,null,45,null,73,null,679,null,546,null,25,null,44,null,0,null,261,null,4414,null,1051,null,103,null,122,null,3475,null,938,null,836,null,473,null,0,null,261,null,127934,null,3578,null,106809,null,3725,null,62335,null,2989,null,34668,null,2682,null,9079,null,1187,null,727,null,372,null,21125,null,2277,null,7731,null,1260,null,2057,null,671,null,5133,null,1030,null,501,null,370,null,40,null,70,null,13394,null,1936,null,4269,null,979,null,7890,null,1417,null,1189,null,700,null,46,null,74,null,0400000US56,Wyoming,56
878424,null,9462,null,362496,null,8113,null,157360,null,5602,null,82527,null,3927,null,55759,null,3148,null,17578,null,1799,null,1496,null,652,null,205136,null,5801,null,32470,null,2634,null,13789,null,1745,null,14721,null,1720,null,3795,null,896,null,165,null,171,null,172666,null,5463,null,49729,null,2920,null,88225,null,3930,null,32346,null,2609,null,2366,null,782,null,515928,null,8576,null,355568,null,6975,null,210359,null,5884,null,128192,null,4592,null,16771,null,1896,null,246,null,191,null,160360,null,4971,null,38281,null,2760,null,23880,null,2047,null,13222,null,1797,null,1135,null,479,null,44,null,71,null,122079,null,4120,null,63737,null,3319,null,52999,null,3241,null,5250,null,927,null,93,null,109,null,0400000US72,Puerto Rico,72
