B24080_001E,B24080_001EA,B24080_001M,B24080_001MA,B24080_002E,B24080_002EA,B24080_002M,B24080_002MA,B24080_003E,B24080_003EA,B24080_003M,B24080_003MA,B24080_004E,B24080_004EA,B24080_004M,B24080_004MA,B24080_005E,B24080_005EA,B24080_005M,B24080_005MA,B24080_006E,B24080_006EA,B24080_006M,B24080_006MA,B24080_007E,B24080_007EA,B24080_007M,B24080_007MA,B24080_008E,B24080_008EA,B24080_008M,B24080_008MA,B24080_009E,B24080_009EA,B24080_009M,B24080_009MA,B24080_010E,B24080_010EA,B24080_010M,B24080_010MA,B24080_011E,B24080_011EA,B24080_011M,B24080_011MA,B24080_012E,B24080_012EA,B24080_012M,B24080_012MA,B24080_013E,B24080_013EA,B24080_013M,B24080_013MA,B24080_014E,B24080_014EA,B24080_014M,B24080_014MA,B24080_015E,B24080_015EA,B24080_015M,B24080_015MA,B24080_016E,B24080_016EA,B24080_016M,B24080_016MA,B24080_017E,B24080_017EA,B24080_017M,B24080_017MA,B24080_018E,B24080_018EA,B24080_018M,B24080_018MA,B24080_019E,B24080_019EA,B24080_019M,B24080_019MA,B24080_020E,B24080_020EA,B24080_020M,B24080_020MA,B24080_021E,B24080_021EA,B24080_021M,B24080_021MA,GEO_ID,NAME,state
4558341,null,24452,null,2400310,null,17813,null,1870072,null,17083,null,1728269,null,16872,null,141803,null,5534,null,87884,null,5221,null,132034,null,6288,null,77985,null,4679,null,65337,null,5265,null,163523,null,7008,null,3475,null,1005,null,2158031,null,15682,null,1460060,null,15693,null,1403356,null,15360,null,56704,null,3941,null,165123,null,7000,null,231054,null,7994,null,134108,null,6074,null,62974,null,4284,null,100253,null,5548,null,4459,null,1177,null,0400000US13,Georgia,13
630229,null,8334,null,327833,null,5176,null,220713,null,6648,null,206072,null,6481,null,14641,null,2149,null,15812,null,1900,null,13030,null,1629,null,23483,null,2032,null,21383,null,2156,null,32390,null,3540,null,1022,null,627,null,302396,null,5648,null,190640,null,6364,null,182362,null,6028,null,8278,null,1475,null,27509,null,2535,null,9079,null,1346,null,41104,null,2878,null,12733,null,1885,null,20079,null,2463,null,1252,null,820,null,0400000US15,Hawaii,15
724740,null,7576,null,399703,null,5601,null,299184,null,5893,null,276819,null,5814,null,22365,null,2069,null,16429,null,2274,null,19433,null,1450,null,18768,null,2128,null,11947,null,1448,null,33584,null,2201,null,358,null,273,null,325037,null,5624,null,213964,null,5881,null,205756,null,5706,null,8208,null,1541,null,28967,null,2580,null,29198,null,2438,null,21238,null,2041,null,8624,null,1350,null,22289,null,2213,null,757,null,377,null,0400000US16,Idaho,16
6343853,null,23889,null,3355179,null,15343,null,2646739,null,16668,null,2480069,null,15788,null,166670,null,5621,null,177487,null,6972,null,188880,null,7657,null,93031,null,3550,null,55277,null,3699,null,190309,null,7244,null,3456,null,925,null,2988674,null,16832,null,2050262,null,18093,null,1990471,null,17075,null,59791,null,3746,null,363382,null,8053,null,265059,null,7955,null,121991,null,5960,null,53572,null,3319,null,129627,null,5659,null,4781,null,1152,null,0400000US17,Illinois,17
3090635,null,14530,null,1629730,null,9237,null,1294685,null,11493,null,1222237,null,11640,null,72448,null,4489,null,81459,null,4671,null,80296,null,4590,null,48977,null,4006,null,23338,null,2069,null,99009,null,4456,null,1966,null,693,null,1460905,null,11159,null,1012305,null,11741,null,986355,null,11902,null,25950,null,2560,null,183632,null,5466,null,124103,null,4750,null,59918,null,3718,null,24331,null,2703,null,53920,null,3741,null,2696,null,759,null,0400000US18,Indiana,18
1601243,null,8222,null,836994,null,5893,null,629492,null,6650,null,591699,null,6772,null,37793,null,2594,null,44301,null,3522,null,43017,null,2515,null,35539,null,2930,null,14658,null,1680,null,67861,null,2950,null,2126,null,792,null,764249,null,6677,null,493903,null,7882,null,481682,null,7783,null,12221,null,1312,null,101511,null,4378,null,62716,null,3574,null,50991,null,2593,null,12624,null,1409,null,40718,null,2612,null,1786,null,584,null,0400000US19,Iowa,19
1449434,null,8349,null,766620,null,5942,null,570378,null,6122,null,538451,null,6098,null,31927,null,2229,null,35368,null,2746,null,50412,null,3046,null,34244,null,2405,null,16592,null,1919,null,58001,null,3252,null,1625,null,515,null,682814,null,6742,null,426037,null,7179,null,414291,null,7006,null,11746,null,1515,null,77909,null,4235,null,76338,null,3310,null,47434,null,3302,null,16146,null,1782,null,37301,null,2753,null,1649,null,773,null,0400000US20,Kansas,20
1906465,null,13980,null,995724,null,8429,null,760401,null,9481,null,718805,null,9604,null,41596,null,3294,null,44053,null,3286,null,46901,null,3405,null,45312,null,3530,null,21699,null,2145,null,75762,null,3758,null,1596,null,608,null,910741,null,9887,null,603266,null,8918,null,588305,null,8881,null,14961,null,1477,null,99171,null,4262,null,76484,null,3746,null,74983,null,3377,null,19883,null,2269,null,36064,null,2233,null,890,null,441,null,0400000US21,Kentucky,21
1993397,null,15367,null,1040428,null,10305,null,793724,null,11554,null,744287,null,12261,null,49437,null,3317,null,43237,null,3977,null,56167,null,3917,null,43628,null,3987,null,22212,null,2549,null,80363,null,4288,null,1097,null,453,null,952969,null,11493,null,633401,null,9307,null,613978,null,9766,null,19423,null,2428,null,82677,null,4421,null,92604,null,5019,null,79228,null,4798,null,19306,null,2567,null,43483,null,3597,null,2270,null,996,null,0400000US22,Louisiana,22
664571,null,8116,null,337580,null,4807,null,235200,null,5211,null,217526,null,5336,null,17674,null,1681,null,23594,null,2281,null,16973,null,1618,null,12578,null,1718,null,9244,null,1251,null,39569,null,3218,null,422,null,281,null,326991,null,5432,null,195068,null,5350,null,187451,null,5127,null,7617,null,1398,null,55043,null,2881,null,29858,null,2351,null,14372,null,1967,null,7708,null,1331,null,23911,null,2061,null,1031,null,504,null,0400000US23,Maine,23
2951517,null,15785,null,1495322,null,8952,null,1033217,null,12045,null,954091,null,12413,null,79126,null,4125,null,91776,null,5024,null,93512,null,4554,null,50466,null,3687,null,140477,null,4925,null,82366,null,5015,null,3508,null,1206,null,1456195,null,11012,null,847814,null,10865,null,814520,null,10543,null,33294,null,2813,null,184547,null,6146,null,145182,null,6678,null,73449,null,4932,null,140801,null,5408,null,63212,null,3997,null,1190,null,526,null,0400000US24,Maryland,24
3390763,null,16019,null,1731409,null,11543,null,1264132,null,13869,null,1182983,null,13250,null,81149,null,5039,null,139021,null,6235,null,97027,null,4741,null,59403,null,3989,null,37083,null,3222,null,132747,null,5765,null,1996,null,788,null,1659354,null,11848,null,1071913,null,14319,null,1045070,null,14665,null,26843,null,2349,null,252295,null,7517,null,156996,null,6477,null,64163,null,3775,null,25515,null,2739,null,86578,null,4699,null,1894,null,637,null,0400000US25,Massachusetts,25
4568252,null,18537,null,2368122,null,12379,null,1868768,null,14089,null,1744108,null,13133,null,124660,null,5596,null,131417,null,5235,null,114955,null,4942,null,67569,null,3784,null,32160,null,2850,null,149350,null,5166,null,3903,null,1130,null,2200130,null,13620,null,1496148,null,13925,null,1455572,null,13375,null,40576,null,2646,null,290871,null,8741,null,180757,null,5403,null,103562,null,4471,null,30137,null,2332,null,93564,null,4064,null,5091,null,1038,null,0400000US26,Michigan,26
2826129,null,11324,null,1472262,null,7675,null,1123894,null,9357,null,1049703,null,9517,null,74191,null,3675,null,93640,null,3931,null,77140,null,3781,null,43241,null,2899,null,23759,null,2279,null,108725,null,4563,null,1863,null,457,null,1353867,null,8551,null,890369,null,10359,null,862143,null,9880,null,28226,null,2694,null,199203,null,4936,null,120296,null,3807,null,54573,null,2829,null,19744,null,2026,null,67920,null,3185,null,1762,null,537,null,0400000US27,Minnesota,27
1257832,null,11704,null,653831,null,7928,null,479536,null,8194,null,451462,null,8443,null,28074,null,2919,null,27209,null,2898,null,38212,null,3323,null,35581,null,3134,null,17508,null,2316,null,54705,null,3938,null,1080,null,532,null,604001,null,8016,null,402685,null,9683,null,393881,null,9424,null,8804,null,1609,null,41792,null,3262,null,54122,null,3367,null,67501,null,3587,null,16494,null,2175,null,20498,null,1732,null,909,null,403,null,0400000US28,Mississippi,28
2888439,null,13077,null,1490616,null,8329,null,1131483,null,10192,null,1065010,null,10096,null,66473,null,3912,null,90255,null,5041,null,73447,null,4650,null,52587,null,3699,null,29169,null,2490,null,110233,null,4619,null,3442,null,894,null,1397823,null,10112,null,933235,null,11439,null,907083,null,11623,null,26152,null,2594,null,186031,null,6409,null,106139,null,5193,null,76654,null,3892,null,32032,null,2599,null,60982,null,3971,null,2750,null,865,null,0400000US29,Missouri,29
483916,null,6422,null,255656,null,4317,null,170766,null,4587,null,153695,null,4795,null,17071,null,1792,null,13192,null,1792,null,15190,null,1520,null,14527,null,1863,null,11132,null,1640,null,29262,null,2531,null,1587,null,640,null,228260,null,3822,null,130908,null,4264,null,123596,null,4368,null,7312,null,1239,null,31468,null,2923,null,22474,null,1927,null,15503,null,1743,null,10316,null,1421,null,16428,null,1594,null,1163,null,570,null,0400000US30,Montana,30
954432,null,6115,null,501134,null,4508,null,372633,null,6162,null,345575,null,6200,null,27058,null,2258,null,25707,null,2101,null,26383,null,2214,null,19140,null,2136,null,9583,null,1617,null,46655,null,2424,null,1033,null,413,null,453298,null,5313,null,298761,null,5211,null,290793,null,5227,null,7968,null,1150,null,57020,null,3378,null,39210,null,2264,null,23364,null,2095,null,7808,null,1018,null,26233,null,1937,null,902,null,343,null,0400000US31,Nebraska,31
1273822,null,9692,null,696609,null,6981,null,565335,null,8258,null,536974,null,8486,null,28361,null,2717,null,20440,null,2552,null,40782,null,3378,null,17828,null,2124,null,15253,null,2193,null,36268,null,3059,null,703,null,539,null,577213,null,7026,null,434109,null,6538,null,421853,null,6865,null,12256,null,1813,null,31402,null,3371,null,52299,null,3403,null,21879,null,2365,null,9561,null,1507,null,26869,null,2775,null,1094,null,547,null,0400000US32,Nevada,32
720067,null,7327,null,377413,null,5138,null,280555,null,6304,null,263046,null,6105,null,17509,null,2015,null,24730,null,2617,null,16743,null,1669,null,10549,null,1511,null,8864,null,1678,null,35633,null,2983,null,339,null,226,null,342654,null,4559,null,222863,null,5318,null,216427,null,5092,null,6436,null,1233,null,47703,null,3455,null,36495,null,2423,null,12109,null,1344,null,5210,null,1121,null,17872,null,2077,null,402,null,260,null,0400000US33,New Hampshire,33
4385019,null,16883,null,2315283,null,11154,null,1803547,null,12825,null,1675383,null,12142,null,128164,null,5225,null,110070,null,6202,null,146065,null,6108,null,76311,null,3992,null,48241,null,3413,null,128257,null,6613,null,2792,null,900,null,2069736,null,12837,null,1440201,null,15121,null,1397494,null,15359,null,42707,null,3098,null,201792,null,5845,null,218524,null,7241,null,94737,null,4570,null,32976,null,3206,null,78429,null,4533,null,3077,null,897,null,0400000US34,New Jersey,34
903291,null,11058,null,472076,null,6619,null,324291,null,7317,null,304698,null,7557,null,19593,null,1953,null,20865,null,2312,null,31915,null,2781,null,28459,null,2622,null,27401,null,2675,null,38597,null,3424,null,548,null,330,null,431215,null,7903,null,249870,null,7123,null,239673,null,6880,null,10197,null,1422,null,44082,null,3229,null,46790,null,3278,null,42946,null,3611,null,19802,null,2141,null,26234,null,2314,null,1491,null,745,null,0400000US35,New Mexico,35
9430635,null,32990,null,4872740,null,22777,null,3517177,null,23889,null,3263569,null,23046,null,253608,null,6742,null,315337,null,8912,null,417475,null,11159,null,184862,null,7018,null,95674,null,5428,null,337176,null,9007,null,5039,null,1296,null,4557895,null,21621,null,2867897,null,20502,null,2778124,null,20823,null,89773,null,5388,null,590052,null,10722,null,587316,null,11795,null,206766,null,7883,null,73012,null,5312,null,226926,null,8046,null,5926,null,1235,null,0400000US36,New York,36
4375102,null,20400,null,2277631,null,13495,null,1749887,null,15822,null,1633891,null,15645,null,115996,null,5609,null,98563,null,5901,null,106432,null,5393,null,101759,null,5053,null,43509,null,3087,null,174627,null,6964,null,2854,null,774,null,2097471,null,14627,null,1416988,null,13173,null,1371104,null,13184,null,45884,null,3319,null,189799,null,7275,null,176903,null,7135,null,178196,null,6081,null,38515,null,3046,null,93368,null,4758,null,3702,null,1186,null,0400000US37,North Carolina,37
349140,null,4115,null,184858,null,2838,null,125444,null,3108,null,118204,null,3049,null,7240,null,975,null,10436,null,1258,null,11502,null,1453,null,9195,null,1312,null,6632,null,1249,null,21222,null,1462,null,427,null,209,null,164282,null,2971,null,93794,null,3396,null,90913,null,3218,null,2881,null,712,null,26047,null,1813,null,16005,null,1660,null,11569,null,1403,null,4999,null,999,null,11380,null,1385,null,488,null,217,null,0400000US38,North Dakota,38
5559664,null,21670,null,2877044,null,14768,null,2238376,null,16099,null,2124641,null,15329,null,113735,null,5353,null,155452,null,6482,null,168062,null,5870,null,79465,null,4395,null,48392,null,3138,null,184551,null,6022,null,2746,null,651,null,2682620,null,16778,null,1840495,null,15573,null,1800434,null,15501,null,40061,null,3177,null,346263,null,8677,null,245188,null,8100,null,101492,null,4874,null,39246,null,2690,null,106413,null,4836,null,3523,null,912,null,0400000US39,Ohio,39
1711674,null,13666,null,910924,null,7985,null,666875,null,9254,null,625356,null,9201,null,41519,null,2785,null,41736,null,3605,null,49598,null,3415,null,39987,null,2839,null,29482,null,2671,null,81915,null,4567,null,1331,null,487,null,800750,null,9040,null,520621,null,7174,null,503956,null,6843,null,16665,null,1692,null,76333,null,4342,null,65702,null,4165,null,70302,null,4004,null,26085,null,2415,null,39768,null,2742,null,1939,null,688,null,0400000US40,Oklahoma,40
1840290,null,12657,null,982102,null,8841,null,735898,null,10599,null,684351,null,10028,null,51547,null,3523,null,54300,null,3295,null,52773,null,4028,null,32201,null,2914,null,19757,null,2387,null,85288,null,4497,null,1885,null,774,null,858188,null,8656,null,551746,null,10035,null,528807,null,9670,null,22939,null,2137,null,101385,null,4940,null,76819,null,3584,null,43997,null,3493,null,16230,null,1497,null,66522,null,3903,null,1489,null,633,null,0400000US41,Oregon,41
6036542,null,21878,null,3155736,null,14844,null,2389124,null,16141,null,2262785,null,16465,null,126339,null,4932,null,216045,null,6421,null,155537,null,5527,null,94356,null,5165,null,75606,null,4406,null,220357,null,6285,null,4711,null,1005,null,2880806,null,13492,null,1954138,null,13985,null,1913343,null,13921,null,40795,null,2558,null,441800,null,9218,null,222136,null,6202,null,95622,null,4403,null,51525,null,3784,null,110420,null,4537,null,5165,null,1130,null,0400000US42,Pennsylvania,42
519504,null,6938,null,261150,null,5132,null,195368,null,5378,null,182247,null,5454,null,13121,null,1557,null,18640,null,2476,null,12165,null,1868,null,10887,null,1440,null,6060,null,1307,null,17963,null,1929,null,67,null,111,null,258354,null,4647,null,171362,null,5037,null,166429,null,5310,null,4933,null,977,null,41226,null,3385,null,19324,null,1757,null,11705,null,1925,null,3661,null,917,null,10709,null,1438,null,367,null,287,null,0400000US44,Rhode Island,44
2020226,null,14138,null,1048440,null,10472,null,813336,null,12147,null,758910,null,12143,null,54426,null,4350,null,35871,null,2726,null,50921,null,3715,null,49085,null,4297,null,24757,null,2299,null,72814,null,4395,null,1656,null,691,null,971786,null,11629,null,654107,null,9406,null,636241,null,9333,null,17866,null,1879,null,79309,null,4618,null,79747,null,4587,null,90737,null,5081,null,23430,null,2386,null,42312,null,3105,null,2144,null,833,null,0400000US45,South Carolina,45
423257,null,4694,null,219679,null,3220,null,149667,null,4198,null,138155,null,4188,null,11512,null,1529,null,14307,null,2000,null,14311,null,1745,null,7919,null,1218,null,5478,null,1000,null,26971,null,2248,null,1026,null,586,null,203578,null,3299,null,120025,null,3534,null,116445,null,3412,null,3580,null,791,null,32699,null,2942,null,20022,null,1671,null,10321,null,973,null,8394,null,1199,null,11224,null,1296,null,893,null,430,null,0400000US46,South Dakota,46
2921253,null,13408,null,1545191,null,9466,null,1146601,null,11731,null,1090532,null,11555,null,56069,null,3877,null,76306,null,4265,null,88288,null,4384,null,47633,null,3201,null,35149,null,2964,null,149247,null,7088,null,1967,null,647,null,1376062,null,10691,null,934419,null,11456,null,916269,null,11643,null,18150,null,1849,null,131346,null,6134,null,138889,null,4963,null,69673,null,4596,null,29619,null,2542,null,70014,null,4157,null,2102,null,767,null,0400000US47,Tennessee,47
11463230,null,34272,null,6347178,null,21182,null,4915268,null,25455,null,4684548,null,25551,null,230720,null,7552,null,215943,null,7783,null,340095,null,9549,null,196190,null,6653,null,144661,null,6249,null,526379,null,13685,null,8642,null,1978,null,5116052,null,25271,null,3487280,null,24624,null,3398782,null,24280,null,88498,null,4636,null,396796,null,8925,null,513432,null,11002,null,321485,null,8693,null,104674,null,4443,null,282712,null,8785,null,9673,null,1490,null,0400000US48,Texas,48
1312261,null,8683,null,730684,null,5944,null,566570,null,7756,null,521797,null,8367,null,44773,null,3459,null,34876,null,2908,null,35205,null,2581,null,33662,null,2454,null,21101,null,2419,null,38851,null,2898,null,419,null,210,null,581577,null,7644,null,393678,null,7141,null,378489,null,6957,null,15189,null,1915,null,50632,null,4025,null,53863,null,3100,null,36744,null,2584,null,15620,null,2000,null,30282,null,2651,null,758,null,395,null,0400000US49,Utah,49
339847,null,4373,null,172239,null,2709,null,118777,null,2883,null,107961,null,2963,null,10816,null,1335,null,13674,null,1719,null,8595,null,1185,null,7288,null,1239,null,3452,null,719,null,19786,null,1721,null,667,null,387,null,167608,null,2942,null,93545,null,3396,null,88962,null,3414,null,4583,null,984,null,30748,null,2384,null,17483,null,1846,null,8746,null,1144,null,3582,null,676,null,12916,null,1253,null,588,null,267,null,0400000US50,Vermont,50
3874420,null,20280,null,2006634,null,13598,null,1447643,null,14925,null,1354692,null,14941,null,92951,null,5034,null,103617,null,5598,null,110016,null,5162,null,67567,null,3761,null,156979,null,5806,null,118735,null,5101,null,2077,null,652,null,1867786,null,12823,null,1173861,null,13541,null,1132819,null,13293,null,41042,null,2955,null,188828,null,6150,null,208999,null,6480,null,92252,null,5055,null,121109,null,4987,null,80429,null,4406,null,2308,null,608,null,0400000US51,Virginia,51
3219312,null,16215,null,1720866,null,11527,null,1293861,null,12576,null,1206392,null,13060,null,87469,null,4216,null,81964,null,4222,null,98611,null,4302,null,78194,null,4261,null,53001,null,3873,null,113062,null,5446,null,2173,null,876,null,1498446,null,11978,null,957042,null,12245,null,917585,null,12170,null,39457,null,2997,null,165316,null,6576,null,128584,null,5098,null,120995,null,5276,null,33495,null,2612,null,91186,null,4042,null,1828,null,689,null,0400000US53,Washington,53
784388,null,9407,null,415333,null,6795,null,311664,null,6305,null,299005,null,6223,null,12659,null,1773,null,18151,null,1958,null,23750,null,2531,null,22992,null,2065,null,15751,null,2018,null,22243,null,2178,null,782,null,641,null,369055,null,5752,null,230037,null,6509,null,224929,null,6558,null,5108,null,1020,null,39148,null,3553,null,34447,null,2548,null,33504,null,2733,null,13196,null,1748,null,18179,null,1854,null,544,null,488,null,0400000US54,West Virginia,54
2966446,null,11912,null,1544261,null,8726,null,1202676,null,10372,null,1135788,null,10334,null,66888,null,3069,null,74139,null,3999,null,85012,null,4077,null,49590,null,2772,null,21027,null,2088,null,110248,null,4505,null,1569,null,387,null,1422185,null,8007,null,967591,null,9488,null,944266,null,9317,null,23325,null,1950,null,187662,null,6024,null,125193,null,4470,null,59928,null,3625,null,17375,null,1739,null,61750,null,3029,null,2686,null,713,null,0400000US55,Wisconsin,55
283908,null,4720,null,154304,null,3212,null,113100,null,3714,null,104533,null,3609,null,8567,null,1321,null,4941,null,1117,null,10545,null,1591,null,8513,null,1438,null,5641,null,1430,null,11149,null,1474,null,415,null,265,null,129604,null,3174,null,72933,null,3468,null,69203,null,3463,null,3730,null,949,null,12685,null,1836,null,18126,null,2010,null,10735,null,1362,null,4582,null,1122,null,9531,null,1703,null,1012,null,615,null,0400000US56,Wyoming,56
1245938,null,13669,null,676087,null,8548,null,450188,null,10352,null,413455,null,10146,null,36733,null,2890,null,19186,null,2911,null,39207,null,3048,null,88070,null,5417,null,11243,null,1650,null,67750,null,3993,null,443,null,332,null,569851,null,9180,null,338759,null,8976,null,328036,null,9048,null,10723,null,1442,null,33382,null,3516,null,37368,null,3323,null,123726,null,6099,null,10884,null,1599,null,24953,null,2444,null,779,null,338,null,0400000US72,Puerto Rico,72
