B08012_001E,B08012_001EA,B08012_001M,B08012_001MA,B08012_002E,B08012_002EA,B08012_002M,B08012_002MA,B08012_003E,B08012_003EA,B08012_003M,B08012_003MA,B08012_004E,B08012_004EA,B08012_004M,B08012_004MA,B08012_005E,B08012_005EA,B08012_005M,B08012_005MA,B08012_006E,B08012_006EA,B08012_006M,B08012_006MA,B08012_007E,B08012_007EA,B08012_007M,B08012_007MA,B08012_008E,B08012_008EA,B08012_008M,B08012_008MA,B08012_009E,B08012_009EA,B08012_009M,B08012_009MA,B08012_010E,B08012_010EA,B08012_010M,B08012_010MA,B08012_011E,B08012_011EA,B08012_011M,B08012_011MA,B08012_012E,B08012_012EA,B08012_012M,B08012_012MA,B08012_013E,B08012_013EA,B08012_013M,B08012_013MA,B08012_014E,B08012_014EA,B08012_014M,B08012_014MA,B08012_015E,B08012_015EA,B08012_015M,B08012_015MA,B08012_016E,B08012_016EA,B08012_016M,B08012_016MA,B08012_017E,B08012_017EA,B08012_017M,B08012_017MA,B08012_018E,B08012_018EA,B08012_018M,B08012_018MA,B08012_019E,B08012_019EA,B08012_019M,B08012_019MA,B08012_020E,B08012_020EA,B08012_020M,B08012_020MA,B08012_021E,B08012_021EA,B08012_021M,B08012_021MA,B08012_022E,B08012_022EA,B08012_022M,B08012_022MA,B08012_023E,B08012_023EA,B08012_023M,B08012_023MA,B08012_024E,B08012_024EA,B08012_024M,B08012_024MA,B08012_025E,B08012_025EA,B08012_025M,B08012_025MA,B08012_026E,B08012_026EA,B08012_026M,B08012_026MA,B08012_027E,B08012_027EA,B08012_027M,B08012_027MA,B08012_028E,B08012_028EA,B08012_028M,B08012_028MA,B08012_029E,B08012_029EA,B08012_029M,B08012_029MA,B08012_030E,B08012_030EA,B08012_030M,B08012_030MA,B08012_031E,B08012_031EA,B08012_031M,B08012_031MA,B08012_032E,B08012_032EA,B08012_032M,B08012_032MA,B08012_033E,B08012_033EA,B08012_033M,B08012_033MA,B08012_034E,B08012_034EA,B08012_034M,B08012_034MA,B08012_035E,B08012_035EA,B08012_035M,B08012_035MA,B08012_036E,B08012_036EA,B08012_036M,B08012_036MA,B08012_037E,B08012_037EA,B08012_037M,B08012_037MA,B08012_038E,B08012_038EA,B08012_038M,B08012_038MA,B08012_039E,B08012_039EA,B08012_039M,B08012_039MA,GEO_ID,NAME,state
4294063,null,25256,null,117275,null,5755,null,370008,null,10769,null,572749,null,12892,null,660415,null,15114,null,622771,null,14649,null,268789,null,8963,null,615426,null,15859,null,134121,null,6750,null,149494,null,7041,null,382096,null,12119,null,288064,null,10668,null,112855,null,7089,null,2286957,null,17716,null,60853,null,4427,null,180573,null,8524,null,285197,null,10189,null,332799,null,10677,null,321063,null,10335,null,142707,null,7710,null,340523,null,11717,null,76201,null,5465,null,86403,null,5877,null,215738,null,8451,null,173224,null,8313,null,71676,null,5501,null,2007106,null,16656,null,56422,null,4259,null,189435,null,7921,null,287552,null,9053,null,327616,null,9194,null,301708,null,9692,null,126082,null,5989,null,274903,null,9004,null,57920,null,4206,null,63091,null,3758,null,166358,null,7700,null,114840,null,6411,null,41179,null,3423,null,0400000US13,Georgia,13
626350,null,8202,null,14808,null,2350,null,61218,null,4780,null,81695,null,4495,null,92210,null,5571,null,86039,null,5684,null,36029,null,2817,null,109950,null,6257,null,14671,null,1626,null,24487,null,2949,null,51591,null,4064,null,39670,null,3785,null,13982,null,2091,null,341700,null,4941,null,7593,null,1459,null,31167,null,2607,null,42526,null,3323,null,50152,null,4169,null,48746,null,3592,null,20199,null,2117,null,61382,null,3656,null,8053,null,1314,null,13169,null,2001,null,27569,null,2499,null,23702,null,2714,null,7442,null,1305,null,284650,null,5543,null,7215,null,1421,null,30051,null,3022,null,39169,null,3219,null,42058,null,2972,null,37293,null,3353,null,15830,null,1918,null,48568,null,4258,null,6618,null,1169,null,11318,null,1720,null,24022,null,2599,null,15968,null,2099,null,6540,null,1546,null,0400000US15,Hawaii,15
676245,null,7928,null,39453,null,3111,null,113483,null,5077,null,129194,null,6061,null,120917,null,6408,null,86943,null,4926,null,30749,null,2927,null,63293,null,4577,null,9896,null,1518,null,15565,null,1499,null,33322,null,2738,null,21703,null,2224,null,11727,null,1808,null,377474,null,5666,null,21602,null,2158,null,61544,null,3872,null,66500,null,4186,null,67266,null,4668,null,47388,null,3815,null,18083,null,1945,null,36379,null,3138,null,5785,null,986,null,8696,null,1209,null,20661,null,2168,null,15523,null,1936,null,8047,null,1477,null,298771,null,5836,null,17851,null,2292,null,51939,null,3014,null,62694,null,3990,null,53651,null,3643,null,39555,null,2893,null,12666,null,1822,null,26914,null,2640,null,4111,null,963,null,6869,null,1253,null,12661,null,1617,null,6180,null,1023,null,3680,null,786,null,0400000US16,Idaho,16
5968017,null,26039,null,182761,null,6501,null,578728,null,13810,null,764572,null,15014,null,782988,null,14155,null,751490,null,13556,null,324732,null,9509,null,830700,null,14935,null,183917,null,6330,null,283706,null,8561,null,583190,null,13857,null,514168,null,12559,null,187065,null,6948,null,3181027,null,16157,null,92053,null,4298,null,274066,null,9275,null,378344,null,10032,null,400760,null,10323,null,388017,null,9016,null,170612,null,6973,null,461250,null,11542,null,101767,null,5126,null,161528,null,6911,null,338448,null,10089,null,302708,null,9168,null,111474,null,5125,null,2786990,null,18609,null,90708,null,4682,null,304662,null,8212,null,386228,null,10301,null,382228,null,8937,null,363473,null,9635,null,154120,null,5950,null,369450,null,9955,null,82150,null,4346,null,122178,null,5442,null,244742,null,9090,null,211460,null,7275,null,75591,null,4298,null,0400000US17,Illinois,17
2934946,null,15455,null,117050,null,5303,null,358388,null,10187,null,459631,null,11525,null,481845,null,11138,null,445814,null,9246,null,199891,null,6677,null,337606,null,8384,null,82730,null,3970,null,100608,null,4996,null,181340,null,6527,null,111111,null,5508,null,58932,null,3884,null,1554875,null,9520,null,58033,null,3502,null,170328,null,6174,null,227472,null,8333,null,244548,null,6913,null,233443,null,6922,null,106732,null,4694,null,184348,null,6382,null,47875,null,3526,null,58419,null,3506,null,113439,null,5069,null,70075,null,4851,null,40163,null,2979,null,1380071,null,11240,null,59017,null,3531,null,188060,null,6815,null,232159,null,6230,null,237297,null,7733,null,212371,null,7290,null,93159,null,4638,null,153258,null,5841,null,34855,null,2600,null,42189,null,3397,null,67901,null,3999,null,41036,null,2698,null,18769,null,1832,null,0400000US18,Indiana,18
1499260,null,9838,null,102404,null,4907,null,278414,null,8348,null,288961,null,8355,null,253519,null,6789,null,207158,null,5997,null,81062,null,3715,null,124783,null,4873,null,28772,null,2278,null,29443,null,2481,null,55282,null,3084,null,29258,null,2613,null,20204,null,1946,null,791067,null,6710,null,54496,null,3159,null,137808,null,6088,null,147174,null,6528,null,136703,null,5189,null,105139,null,4306,null,44118,null,2767,null,69761,null,3635,null,15877,null,1824,null,15912,null,1504,null,32271,null,2247,null,18157,null,1991,null,13651,null,1513,null,708193,null,7805,null,47908,null,3170,null,140606,null,4786,null,141787,null,5622,null,116816,null,4013,null,102019,null,4204,null,36944,null,2395,null,55022,null,3326,null,12895,null,1495,null,13531,null,1665,null,23011,null,1892,null,11101,null,1475,null,6553,null,1100,null,0400000US19,Iowa,19
1375975,null,9253,null,93921,null,4072,null,236436,null,7476,null,248026,null,7502,null,236927,null,7180,null,203608,null,6094,null,78256,null,4531,null,122978,null,5281,null,27442,null,2444,null,26807,null,2427,null,52975,null,3791,null,30244,null,2707,null,18355,null,1859,null,738968,null,7219,null,45888,null,2589,null,117083,null,4999,null,128647,null,5334,null,125759,null,5232,null,110322,null,4385,null,44265,null,3620,null,68883,null,3815,null,16666,null,1708,null,15138,null,1724,null,31067,null,2994,null,21523,null,2291,null,13727,null,1614,null,637007,null,6886,null,48033,null,3038,null,119353,null,5081,null,119379,null,4692,null,111168,null,4402,null,93286,null,4399,null,33991,null,3195,null,54095,null,3301,null,10776,null,1494,null,11669,null,1625,null,21908,null,2075,null,8721,null,1230,null,4628,null,895,null,0400000US20,Kansas,20
1825088,null,14775,null,73821,null,5126,null,219456,null,8577,null,295335,null,8473,null,312197,null,8299,null,293364,null,8563,null,115224,null,5547,null,217816,null,7458,null,44605,null,3585,null,49802,null,3466,null,103072,null,5177,null,64813,null,3817,null,35583,null,3123,null,964297,null,8670,null,39618,null,3624,null,108206,null,5777,null,141722,null,5283,null,154440,null,5900,null,151519,null,5510,null,60145,null,3532,null,124351,null,5245,null,26674,null,2538,null,27838,null,2482,null,61491,null,3811,null,43259,null,3044,null,25034,null,2446,null,860791,null,10880,null,34203,null,3023,null,111250,null,5521,null,153613,null,6516,null,157757,null,5364,null,141845,null,5491,null,55079,null,3946,null,93465,null,4757,null,17931,null,2247,null,21964,null,2240,null,41581,null,3318,null,21554,null,2162,null,10549,null,1688,null,0400000US21,Kentucky,21
1912447,null,15103,null,66610,null,4151,null,223733,null,9758,null,300469,null,9626,null,319721,null,10222,null,277454,null,9060,null,101487,null,5576,null,249714,null,10210,null,45727,null,3447,null,49581,null,3959,null,128180,null,5564,null,87255,null,4926,null,62516,null,3763,null,1009106,null,10382,null,35638,null,3021,null,104656,null,6990,null,145270,null,6984,null,154219,null,7019,null,139212,null,6293,null,52226,null,3565,null,138709,null,7263,null,23550,null,2574,null,29965,null,3382,null,75164,null,4261,null,59716,null,4052,null,50781,null,3322,null,903341,null,10851,null,30972,null,2707,null,119077,null,6451,null,155199,null,6882,null,165502,null,6674,null,138242,null,5935,null,49261,null,3955,null,111005,null,5892,null,22177,null,2427,null,19616,null,2367,null,53016,null,3459,null,27539,null,2644,null,11735,null,1608,null,0400000US22,Louisiana,22
615816,null,8432,null,36714,null,3452,null,89159,null,4390,null,91693,null,4405,null,89613,null,4741,null,84473,null,4984,null,34383,null,2995,null,72172,null,3780,null,14520,null,1732,null,20643,null,2125,null,42236,null,3287,null,26462,null,2916,null,13748,null,1538,null,316909,null,5134,null,19533,null,2413,null,40331,null,2423,null,45136,null,2771,null,46471,null,3214,null,40885,null,3395,null,17461,null,1848,null,36902,null,2716,null,7602,null,1112,null,9557,null,1432,null,25087,null,2364,null,16888,null,2107,null,11056,null,1327,null,298907,null,5378,null,17181,null,2153,null,48828,null,3355,null,46557,null,2847,null,43142,null,3112,null,43588,null,3210,null,16922,null,2172,null,35270,null,2582,null,6918,null,1168,null,11086,null,1678,null,17149,null,2034,null,9574,null,1609,null,2692,null,616,null,0400000US23,Maine,23
2799554,null,15898,null,55554,null,4522,null,179228,null,7281,null,292091,null,8956,null,349320,null,9593,null,370812,null,9355,null,175245,null,6097,null,425153,null,10902,null,103043,null,5953,null,139052,null,7058,null,319785,null,9663,null,280103,null,10945,null,110168,null,5964,null,1437617,null,9454,null,30964,null,3238,null,82150,null,4762,null,137350,null,6264,null,166204,null,5619,null,182202,null,6001,null,92791,null,4534,null,225948,null,8022,null,52413,null,3608,null,78749,null,4914,null,170896,null,7568,null,154551,null,7463,null,63399,null,4248,null,1361937,null,12008,null,24590,null,2678,null,97078,null,5430,null,154741,null,6445,null,183116,null,7638,null,188610,null,6980,null,82454,null,5050,null,199205,null,7277,null,50630,null,4177,null,60303,null,4538,null,148889,null,5822,null,125552,null,6645,null,46769,null,3622,null,0400000US24,Maryland,24
3177089,null,16410,null,91087,null,5840,null,306245,null,9443,null,420640,null,11858,null,432418,null,10788,null,433476,null,11137,null,188915,null,7536,null,437919,null,11970,null,104937,null,4904,null,149306,null,6548,null,302361,null,10397,null,234026,null,7544,null,75759,null,4088,null,1631812,null,11916,null,44170,null,3730,null,139335,null,6245,null,194343,null,8132,null,212667,null,8043,null,212949,null,7771,null,98631,null,5445,null,238604,null,8270,null,56849,null,3615,null,82840,null,4779,null,167820,null,7243,null,138291,null,5776,null,45313,null,3553,null,1545277,null,12560,null,46917,null,3592,null,166910,null,7588,null,226297,null,6936,null,219751,null,7101,null,220527,null,6915,null,90284,null,4710,null,199315,null,7275,null,48088,null,3378,null,66466,null,4006,null,134541,null,5735,null,95735,null,4866,null,30446,null,2323,null,0400000US25,Massachusetts,25
4305764,null,18531,null,158461,null,6081,null,476801,null,11356,null,638972,null,11609,null,684488,null,12293,null,672828,null,12170,null,295010,null,8918,null,540992,null,11949,null,126604,null,5945,null,150860,null,5982,null,302612,null,8216,null,176093,null,6810,null,82043,null,4162,null,2250206,null,12511,null,77162,null,4077,null,224539,null,7001,null,306528,null,7877,null,340839,null,8318,null,342260,null,7851,null,151660,null,5826,null,297252,null,7466,null,72168,null,4501,null,87184,null,4401,null,180086,null,5884,null,114444,null,5171,null,56084,null,3040,null,2055558,null,14273,null,81299,null,4035,null,252262,null,7837,null,332444,null,8126,null,343649,null,8245,null,330568,null,9534,null,143350,null,5777,null,243740,null,7296,null,54436,null,3644,null,63676,null,3478,null,122526,null,5536,null,61649,null,3622,null,25959,null,2512,null,0400000US26,Michigan,26
2643566,null,11656,null,116885,null,4574,null,360081,null,9117,null,410135,null,9246,null,412263,null,9095,null,388933,null,10053,null,183282,null,5314,null,309574,null,7512,null,71821,null,3389,null,89907,null,4490,null,164478,null,5537,null,93484,null,4593,null,42723,null,2796,null,1385631,null,8035,null,60381,null,2934,null,177344,null,5833,null,206890,null,6425,null,207580,null,5991,null,202976,null,6666,null,98167,null,3708,null,166578,null,5294,null,38827,null,2718,null,50595,null,3000,null,91839,null,4138,null,56088,null,3190,null,28366,null,2388,null,1257935,null,8635,null,56504,null,3470,null,182737,null,6466,null,203245,null,5357,null,204683,null,5877,null,185957,null,6295,null,85115,null,3825,null,142996,null,5416,null,32994,null,2401,null,39312,null,2877,null,72639,null,3871,null,37396,null,2627,null,14357,null,1652,null,0400000US27,Minnesota,27
1213157,null,12200,null,50141,null,3851,null,152721,null,7367,null,190947,null,8105,null,200358,null,8830,null,168762,null,5965,null,71075,null,5212,null,164730,null,7959,null,28931,null,2936,null,30276,null,3264,null,73725,null,4878,null,48645,null,4268,null,32846,null,3207,null,636323,null,8386,null,29711,null,2835,null,72703,null,4897,null,91198,null,5295,null,98880,null,5651,null,82984,null,4175,null,34382,null,3248,null,92201,null,5237,null,16153,null,2289,null,16318,null,2174,null,41545,null,3122,null,33453,null,3280,null,26795,null,3001,null,576834,null,7913,null,20430,null,2203,null,80018,null,4942,null,99749,null,4612,null,101478,null,6049,null,85778,null,4467,null,36693,null,3672,null,72529,null,5558,null,12778,null,1721,null,13958,null,2161,null,32180,null,3211,null,15192,null,2077,null,6051,null,1265,null,0400000US28,Mississippi,28
2728030,null,12797,null,111958,null,5491,null,327028,null,9079,null,392952,null,10027,null,422021,null,10066,null,397967,null,9737,null,194292,null,6731,null,364894,null,8992,null,84538,null,4937,null,92777,null,5161,null,191515,null,7783,null,94322,null,4659,null,53766,null,3357,null,1416765,null,8403,null,55450,null,3554,null,152709,null,5678,null,188380,null,6851,null,211772,null,7291,null,201209,null,5794,null,100948,null,4812,null,198446,null,6968,null,48826,null,3979,null,51663,null,3470,null,112458,null,5748,null,57920,null,3755,null,36984,null,2546,null,1311265,null,10501,null,56508,null,3393,null,174319,null,6701,null,204572,null,7377,null,210249,null,7346,null,196758,null,7323,null,93344,null,4622,null,166448,null,5881,null,35712,null,2628,null,41114,null,3257,null,79057,null,4773,null,36402,null,2571,null,16782,null,1967,null,0400000US29,Missouri,29
445851,null,7193,null,36348,null,3277,null,85372,null,4325,null,94614,null,4736,null,79344,null,4197,null,52589,null,3844,null,18978,null,2351,null,33645,null,3046,null,5794,null,1451,null,6041,null,1192,null,15011,null,1873,null,11111,null,1725,null,7004,null,1406,null,238897,null,4644,null,18674,null,2165,null,42694,null,2665,null,49286,null,3501,null,42336,null,2897,null,27010,null,2860,null,10752,null,1681,null,19833,null,2362,null,3033,null,847,null,3346,null,903,null,8879,null,1296,null,7271,null,1363,null,5783,null,1319,null,206954,null,4279,null,17674,null,1840,null,42678,null,3176,null,45328,null,2938,null,37008,null,2865,null,25579,null,2420,null,8226,null,1453,null,13812,null,1796,null,2761,null,1089,null,2695,null,654,null,6132,null,1007,null,3840,null,949,null,1221,null,450,null,0400000US30,Montana,30
897953,null,6536,null,62138,null,3528,null,158597,null,4891,null,174909,null,5291,null,159001,null,6623,null,137256,null,5295,null,47815,null,3204,null,76103,null,3958,null,14109,null,1831,null,15300,null,1536,null,25824,null,2016,null,16567,null,1677,null,10334,null,1452,null,474648,null,5319,null,33509,null,2443,null,76262,null,3791,null,89882,null,4385,null,84435,null,4619,null,75883,null,4080,null,24010,null,2073,null,43806,null,2989,null,7142,null,1335,null,7775,null,1219,null,14668,null,1600,null,10614,null,1386,null,6662,null,1145,null,423305,null,5435,null,28629,null,2111,null,82335,null,3045,null,85027,null,3603,null,74566,null,3600,null,61373,null,2858,null,23805,null,2338,null,32297,null,2236,null,6967,null,1200,null,7525,null,1122,null,11156,null,1278,null,5953,null,964,null,3672,null,813,null,0400000US31,Nebraska,31
