B03002_001E,B03002_001EA,B03002_001M,B03002_001MA,B03002_002E,B03002_002EA,B03002_002M,B03002_002MA,B03002_003E,B03002_003EA,B03002_003M,B03002_003MA,B03002_004E,B03002_004EA,B03002_004M,B03002_004MA,B03002_005E,B03002_005EA,B03002_005M,B03002_005MA,B03002_006E,B03002_006EA,B03002_006M,B03002_006MA,B03002_007E,B03002_007EA,B03002_007M,B03002_007MA,B03002_008E,B03002_008EA,B03002_008M,B03002_008MA,B03002_009E,B03002_009EA,B03002_009M,B03002_009MA,B03002_010E,B03002_010EA,B03002_010M,B03002_010MA,B03002_011E,B03002_011EA,B03002_011M,B03002_011MA,B03002_012E,B03002_012EA,B03002_012M,B03002_012MA,B03002_013E,B03002_013EA,B03002_013M,B03002_013MA,B03002_014E,B03002_014EA,B03002_014M,B03002_014MA,B03002_015E,B03002_015EA,B03002_015M,B03002_015MA,B03002_016E,B03002_016EA,B03002_016M,B03002_016MA,B03002_017E,B03002_017EA,B03002_017M,B03002_017MA,B03002_018E,B03002_018EA,B03002_018M,B03002_018MA,B03002_019E,B03002_019EA,B03002_019M,B03002_019MA,B03002_020E,B03002_020EA,B03002_020M,B03002_020MA,B03002_021E,B03002_021EA,B03002_021M,B03002_021MA,GEO_ID,NAME,state
9685744,null,0,*****,8915762,null,2566,null,5608325,null,4317,null,2869459,null,9080,null,18530,null,2378,null,274742,null,4449,null,2955,null,1310,null,28557,null,5770,null,113194,null,7909,null,5240,null,1705,null,107954,null,7732,null,769982,null,2566,null,390492,null,16100,null,34576,null,5343,null,4224,null,2312,null,2581,null,1306,null,294,null,285,null,316614,null,17041,null,21201,null,3355,null,13572,null,2505,null,7629,null,2000,null,0400000US13,Georgia,13
1288198,null,0,*****,1175878,null,0,*****,319553,null,602,null,29393,null,3379,null,1767,null,565,null,483889,null,8231,null,110462,null,3889,null,1083,null,629,null,229731,null,10045,null,2073,null,1232,null,227658,null,10190,null,112320,null,0,*****,29193,null,3684,null,1273,null,868,null,1323,null,490,null,11565,null,2555,null,5728,null,1770,null,17275,null,3698,null,45963,null,4064,null,8091,null,2024,null,37872,null,4061,null,0400000US15,Hawaii,15
1523816,null,0,*****,1367985,null,0,*****,1296111,null,860,null,7748,null,1293,null,14198,null,1890,null,17573,null,1703,null,991,null,750,null,1050,null,561,null,30314,null,2382,null,716,null,450,null,29598,null,2320,null,155831,null,0,*****,116526,null,4951,null,210,null,214,null,2275,null,1084,null,936,null,785,null,497,null,404,null,26664,null,4093,null,8723,null,2567,null,3260,null,1371,null,5463,null,2047,null,0400000US16,Idaho,16
12901564,null,0,*****,10933996,null,1742,null,8316844,null,9238,null,1856008,null,11187,null,15256,null,1905,null,546841,null,5184,null,2377,null,992,null,34378,null,5731,null,162292,null,8592,null,12671,null,3697,null,149621,null,7588,null,1967568,null,1742,null,1063488,null,26634,null,24609,null,4347,null,8769,null,2316,null,5404,null,1836,null,104,null,107,null,805243,null,28382,null,59951,null,6809,null,41744,null,5107,null,18207,null,3625,null,0400000US17,Illinois,17
6376792,null,0,*****,6048067,null,1643,null,5296340,null,3049,null,541009,null,5067,null,13348,null,1763,null,84317,null,2498,null,1446,null,892,null,9648,null,2422,null,101959,null,5796,null,2751,null,1053,null,99208,null,5920,null,328725,null,1643,null,171222,null,8275,null,6474,null,1796,null,2329,null,903,null,493,null,346,null,36,null,64,null,126341,null,7826,null,21830,null,3426,null,13593,null,2425,null,8237,null,2097,null,0400000US18,Indiana,18
3002557,null,0,*****,2878662,null,1250,null,2709144,null,2132,null,75683,null,3203,null,6513,null,1080,null,45798,null,1825,null,1598,null,1048,null,2519,null,1224,null,37407,null,3289,null,983,null,498,null,36424,null,3189,null,123895,null,1250,null,73984,null,4670,null,538,null,273,null,3370,null,1499,null,1483,null,1166,null,0,null,226,null,37150,null,4681,null,7370,null,1593,null,3297,null,874,null,4073,null,1217,null,0400000US19,Iowa,19
2802134,null,0,*****,2547837,null,790,null,2247926,null,2889,null,154389,null,4163,null,17471,null,1786,null,59262,null,2100,null,1954,null,612,null,3115,null,1285,null,63720,null,4430,null,646,null,338,null,63074,null,4417,null,254297,null,790,null,168842,null,7087,null,3207,null,1153,null,3032,null,1505,null,737,null,588,null,0,null,244,null,66418,null,6844,null,12061,null,1987,null,6575,null,1523,null,5486,null,1575,null,0400000US20,Kansas,20
4269245,null,0,*****,4170899,null,2334,null,3746399,null,1723,null,314536,null,4818,null,6109,null,1507,null,43566,null,3347,null,2669,null,1433,null,4022,null,1263,null,53598,null,4160,null,1538,null,632,null,52060,null,4069,null,98346,null,2334,null,55886,null,3928,null,2292,null,1235,null,1421,null,894,null,146,null,188,null,53,null,87,null,30424,null,3571,null,8124,null,2212,null,3749,null,1263,null,4375,null,1688,null,0400000US21,Kentucky,21
4410796,null,0,*****,4261395,null,1942,null,2724579,null,2334,null,1396443,null,4731,null,24919,null,2060,null,64181,null,3294,null,1093,null,746,null,6176,null,2312,null,44004,null,4116,null,2952,null,1289,null,41052,null,3973,null,149401,null,1942,null,100201,null,5028,null,8619,null,2301,null,2946,null,1491,null,369,null,365,null,37,null,61,null,30889,null,4453,null,6340,null,1346,null,2925,null,1063,null,3415,null,1114,null,0400000US22,Louisiana,22
1316456,null,0,*****,1303106,null,697,null,1252748,null,908,null,11197,null,1335,null,7090,null,1180,null,10582,null,944,null,323,null,237,null,709,null,394,null,20457,null,1947,null,1037,null,906,null,19420,null,1722,null,13350,null,697,null,8531,null,1263,null,1135,null,1047,null,0,null,228,null,178,null,189,null,0,null,228,null,2800,null,1367,null,706,null,430,null,392,null,320,null,314,null,299,null,0400000US23,Maine,23
5633597,null,0,*****,5259586,null,1149,null,3237905,null,4055,null,1605343,null,6291,null,11620,null,1821,null,284426,null,3286,null,1486,null,786,null,15841,null,3891,null,102965,null,7096,null,3342,null,1057,null,99623,null,7096,null,374011,null,1149,null,211506,null,11467,null,20068,null,4336,null,4369,null,1973,null,1486,null,533,null,111,null,145,null,119446,null,10024,null,17025,null,2991,null,9451,null,2160,null,7574,null,1852,null,0400000US24,Maryland,24
6497967,null,0,*****,5941069,null,0,*****,5103966,null,6813,null,370069,null,6108,null,9979,null,1839,null,320724,null,3087,null,555,null,310,null,48652,null,7604,null,87124,null,6845,null,11523,null,2565,null,75601,null,5773,null,556898,null,0,*****,259426,null,11962,null,36929,null,5685,null,4350,null,1507,null,1494,null,583,null,6,null,9,null,207964,null,11557,null,46729,null,6726,null,13088,null,3167,null,33641,null,6108,null,0400000US25,Massachusetts,25
10003422,null,0,*****,9590136,null,1183,null,7736098,null,3041,null,1375601,null,6669,null,47911,null,3458,null,230748,null,3669,null,2544,null,1072,null,12431,null,2988,null,184803,null,6939,null,5541,null,1566,null,179262,null,6636,null,413286,null,1183,null,228745,null,8486,null,13277,null,3113,null,6258,null,2082,null,933,null,473,null,269,null,197,null,131663,null,9345,null,32141,null,4413,null,19288,null,3162,null,12853,null,2539,null,0400000US26,Michigan,26
5220393,null,0,*****,5004572,null,324,null,4453462,null,2137,null,228277,null,3828,null,51093,null,2864,null,182863,null,2805,null,386,null,312,null,5562,null,2018,null,82929,null,4847,null,2118,null,869,null,80811,null,4713,null,215821,null,324,null,147619,null,5536,null,2322,null,819,null,3699,null,1006,null,913,null,486,null,77,null,117,null,50036,null,5544,null,11155,null,2357,null,5532,null,1242,null,5623,null,1784,null,0400000US27,Minnesota,27
2938618,null,0,*****,2880233,null,3459,null,1721781,null,1000,null,1099815,null,5603,null,10968,null,1983,null,22218,null,2689,null,684,null,486,null,2142,null,1082,null,22625,null,3445,null,1408,null,901,null,21217,null,3269,null,58385,null,3459,null,33571,null,4432,null,1679,null,903,null,1188,null,752,null,246,null,412,null,0,null,287,null,18557,null,4183,null,3144,null,1318,null,1497,null,733,null,1647,null,1184,null,0400000US28,Mississippi,28
5911605,null,0,*****,5724776,null,1223,null,4852913,null,1719,null,655106,null,5474,null,18677,null,1775,null,83156,null,3067,null,4197,null,1629,null,4809,null,1463,null,105918,null,5811,null,1655,null,777,null,104263,null,5789,null,186829,null,1223,null,122533,null,6381,null,3093,null,1212,null,2085,null,757,null,549,null,361,null,26,null,49,null,45903,null,5805,null,12640,null,2527,null,4985,null,1339,null,7655,null,2001,null,0400000US29,Missouri,29
967440,null,0,*****,940122,null,427,null,850040,null,468,null,4602,null,1058,null,56856,null,2691,null,6240,null,1250,null,724,null,523,null,990,null,743,null,20670,null,2687,null,800,null,899,null,19870,null,2528,null,27318,null,427,null,17014,null,1712,null,603,null,485,null,1675,null,510,null,233,null,213,null,0,null,235,null,5194,null,1679,null,2599,null,910,null,972,null,477,null,1627,null,834,null,0400000US30,Montana,30
1783432,null,0,*****,1643661,null,452,null,1501319,null,1330,null,70543,null,2357,null,12373,null,1445,null,26373,null,1811,null,774,null,662,null,1290,null,713,null,30989,null,3299,null,911,null,599,null,30078,null,3214,null,139771,null,452,null,84389,null,5012,null,635,null,446,null,1268,null,339,null,326,null,348,null,108,null,165,null,45236,null,4930,null,7809,null,1740,null,4588,null,1441,null,3221,null,1037,null,0400000US31,Nebraska,31
2600167,null,0,*****,1931635,null,0,*****,1481654,null,2618,null,185274,null,3441,null,29249,null,2395,null,154073,null,3292,null,10891,null,1193,null,7488,null,3011,null,63006,null,5140,null,2731,null,897,null,60275,null,5087,null,668532,null,0,*****,527262,null,11421,null,6942,null,1860,null,5268,null,2228,null,2608,null,1084,null,338,null,543,null,105428,null,10845,null,20686,null,3215,null,12561,null,2702,null,8125,null,1925,null,0400000US32,Nevada,32
1315809,null,0,*****,1281204,null,935,null,1223665,null,857,null,11970,null,1320,null,1735,null,847,null,26118,null,1874,null,263,null,222,null,1035,null,643,null,16418,null,1980,null,758,null,538,null,15660,null,2057,null,34605,null,935,null,24045,null,2352,null,970,null,774,null,578,null,458,null,104,null,133,null,0,null,253,null,7149,null,2501,null,1759,null,852,null,1400,null,803,null,359,null,306,null,0400000US33,New Hampshire,33
8682661,null,0,*****,7264116,null,0,*****,5333035,null,3245,null,1128246,null,6230,null,10486,null,1781,null,657778,null,3819,null,1339,null,915,null,33643,null,5283,null,99589,null,6045,null,6654,null,1629,null,92935,null,5825,null,1418545,null,0,*****,811086,null,16526,null,54752,null,6448,null,10226,null,2962,null,5478,null,1760,null,0,null,277,null,473624,null,15913,null,63379,null,6165,null,29700,null,4498,null,33679,null,4899,null,0400000US34,New Jersey,34
1984356,null,0,*****,1093345,null,0,*****,824517,null,1308,null,38038,null,2490,null,170573,null,3068,null,26012,null,1908,null,482,null,392,null,3814,null,1348,null,29909,null,3957,null,1972,null,1030,null,27937,null,3996,null,891011,null,0,*****,632963,null,11766,null,7155,null,2104,null,12292,null,3085,null,853,null,602,null,258,null,306,null,204083,null,11126,null,33407,null,4872,null,18523,null,3815,null,14884,null,2737,null,0400000US35,New Mexico,35
19490297,null,0,*****,16241770,null,1362,null,11642592,null,8870,null,2862061,null,9458,null,50830,null,2963,null,1346472,null,7208,null,5230,null,2184,null,96627,null,10444,null,237958,null,9860,null,24147,null,3486,null,213811,null,9359,null,3248527,null,1362,null,1450252,null,27468,null,239170,null,12490,null,21745,null,4933,null,15483,null,3204,null,678,null,516,null,1370241,null,29997,null,150958,null,11318,null,87609,null,8419,null,63349,null,6966,null,0400000US36,New York,36
9222414,null,0,*****,8539898,null,991,null,6187198,null,4640,null,1937914,null,8416,null,91385,null,3125,null,168570,null,3645,null,3920,null,1301,null,20669,null,5524,null,130242,null,8362,null,5152,null,1608,null,125090,null,7875,null,682516,null,991,null,304832,null,13247,null,19571,null,4102,null,4878,null,2038,null,2341,null,1000,null,276,null,261,null,324123,null,14113,null,26495,null,3799,null,14880,null,2758,null,11615,null,2410,null,0400000US37,North Carolina,37
641481,null,0,*****,628535,null,961,null,575970,null,322,null,5923,null,602,null,33535,null,1912,null,5361,null,1142,null,93,null,160,null,167,null,140,null,7486,null,1564,null,47,null,57,null,7439,null,1566,null,12946,null,961,null,7762,null,1431,null,192,null,247,null,471,null,469,null,33,null,58,null,175,null,261,null,3432,null,1233,null,881,null,527,null,251,null,305,null,630,null,424,null,0400000US38,North Dakota,38
11485910,null,0,*****,11186132,null,2377,null,9465227,null,2754,null,1332330,null,7317,null,17707,null,2581,null,173768,null,3295,null,1565,null,896,null,13246,null,2904,null,182289,null,8571,null,3329,null,1012,null,178960,null,8361,null,299778,null,2377,null,194526,null,7315,null,13799,null,2342,null,3535,null,1228,null,1339,null,829,null,47,null,64,null,59641,null,6071,null,26891,null,3549,null,14470,null,2702,null,12421,null,2597,null,0400000US39,Ohio,39
3642361,null,0,*****,3363601,null,1072,null,2596332,null,1205,null,257476,null,5845,null,225457,null,7233,null,60526,null,2285,null,3187,null,1313,null,3200,null,1127,null,217423,null,8993,null,2014,null,724,null,215409,null,8982,null,278760,null,1072,null,164989,null,8480,null,3525,null,1339,null,9551,null,2146,null,1281,null,749,null,195,null,192,null,76590,null,7195,null,22629,null,3050,null,7491,null,1706,null,15138,null,2869,null,0400000US40,Oklahoma,40
3790060,null,0,*****,3374016,null,0,*****,3028416,null,1141,null,63243,null,3279,null,34381,null,3191,null,128749,null,3788,null,9351,null,1346,null,3313,null,977,null,106563,null,6530,null,2326,null,822,null,104237,null,6589,null,416044,null,0,*****,257637,null,10809,null,2400,null,1260,null,29574,null,6651,null,1113,null,486,null,568,null,528,null,98827,null,8608,null,25925,null,4075,null,13285,null,2897,null,12640,null,2887,null,0400000US41,Oregon,41
12448279,null,0,*****,11853151,null,1090,null,10112346,null,5451,null,1253918,null,7746,null,12906,null,1704,null,295306,null,3545,null,2544,null,1208,null,24180,null,5587,null,151951,null,8635,null,4826,null,1467,null,147125,null,8614,null,595128,null,1090,null,315758,null,10104,null,34139,null,5251,null,4667,null,2035,null,1948,null,759,null,684,null,578,null,205167,null,9505,null,32765,null,3732,null,18223,null,2696,null,14542,null,2892,null,0400000US42,Pennsylvania,42
1050788,null,0,*****,928582,null,0,*****,823394,null,1916,null,49394,null,2738,null,3697,null,745,null,29849,null,1290,null,324,null,461,null,7876,null,2432,null,14048,null,2835,null,1752,null,663,null,12296,null,2684,null,122206,null,0,*****,50992,null,5590,null,7775,null,2378,null,1343,null,1034,null,343,null,333,null,89,null,209,null,55897,null,5933,null,5767,null,2226,null,3950,null,1737,null,1817,null,1470,null,0400000US44,Rhode Island,44
4479800,null,0,*****,4297606,null,1909,null,2914748,null,2593,null,1250583,null,6041,null,10593,null,1546,null,48806,null,2355,null,1100,null,755,null,7492,null,2973,null,64284,null,5289,null,1835,null,834,null,62449,null,5258,null,182194,null,1909,null,111234,null,5720,null,7213,null,2085,null,1740,null,1002,null,454,null,339,null,0,null,287,null,56149,null,5965,null,5404,null,1563,null,3031,null,1147,null,2373,null,943,null,0400000US45,South Carolina,45
804194,null,0,*****,785249,null,1214,null,691892,null,1137,null,7192,null,1250,null,63349,null,2629,null,6535,null,1261,null,111,null,135,null,1388,null,1045,null,14782,null,2375,null,220,null,164,null,14562,null,2348,null,18945,null,1214,null,8554,null,2206,null,403,null,606,null,2366,null,1528,null,74,null,136,null,94,null,138,null,4801,null,1745,null,2653,null,1019,null,1476,null,858,null,1177,null,453,null,0400000US46,South Dakota,46
6214888,null,0,*****,5986991,null,2004,null,4785701,null,1913,null,1011273,null,6871,null,13692,null,2131,null,81596,null,2833,null,2864,null,1774,null,7718,null,3248,null,84147,null,6377,null,2601,null,1383,null,81546,null,6266,null,227897,null,2004,null,151261,null,6890,null,4254,null,1533,null,1798,null,817,null,384,null,371,null,39,null,69,null,58313,null,6633,null,11848,null,2599,null,7168,null,1927,null,4680,null,1750,null,0400000US47,Tennessee,47
24326974,null,0,*****,15456502,null,0,*****,11488049,null,11712,null,2732563,null,14638,null,72288,null,4615,null,827506,null,6798,null,17046,null,2507,null,41297,null,5955,null,277753,null,11710,null,19625,null,3260,null,258128,null,10683,null,8870472,null,0,*****,6483268,null,39178,null,47689,null,5545,null,49063,null,6269,null,13833,null,2352,null,1298,null,658,null,2077737,null,37703,null,197584,null,11628,null,118040,null,6815,null,79544,null,8102,null,0400000US48,Texas,48
2736424,null,0,*****,2407356,null,0,*****,2234480,null,1820,null,26731,null,2560,null,26264,null,2523,null,52383,null,2376,null,20420,null,2017,null,2670,null,1395,null,44408,null,3528,null,1266,null,805,null,43142,null,3504,null,329068,null,0,*****,255041,null,6118,null,3270,null,1237,null,2863,null,961,null,1417,null,869,null,0,null,263,null,54660,null,5977,null,11817,null,2661,null,6523,null,1322,null,5294,null,1981,null,0400000US49,Utah,49
621270,null,0,*****,613672,null,435,null,590057,null,646,null,4462,null,824,null,1481,null,675,null,7355,null,1000,null,47,null,60,null,1016,null,636,null,9254,null,1519,null,218,null,304,null,9036,null,1477,null,7598,null,435,null,5713,null,599,null,188,null,173,null,0,null,211,null,50,null,56,null,10,null,17,null,1324,null,543,null,313,null,305,null,70,null,62,null,243,null,297,null,0400000US50,Vermont,50
7769089,null,0,*****,7239253,null,3000,null,5189489,null,3332,null,1501554,null,8483,null,18347,null,2341,null,371595,null,4844,null,3896,null,1542,null,16732,null,3259,null,137640,null,9649,null,7611,null,2020,null,130029,null,9124,null,529836,null,3000,null,310923,null,12547,null,18878,null,3527,null,5660,null,2629,null,2734,null,1047,null,252,null,308,null,163031,null,13095,null,28358,null,4180,null,18765,null,3427,null,9593,null,2086,null,0400000US51,Virginia,51
6549224,null,0,*****,5905540,null,0,*****,4928944,null,2978,null,213516,null,5193,null,78376,null,4631,null,419618,null,5484,null,28469,null,2106,null,16895,null,4459,null,219722,null,8436,null,6391,null,1776,null,213331,null,8287,null,643684,null,0,*****,335365,null,12741,null,6003,null,1671,null,12629,null,3637,null,4964,null,1544,null,603,null,363,null,243687,null,11731,null,40433,null,4417,null,20654,null,3124,null,19779,null,2982,null,0400000US53,Washington,53
1814468,null,0,*****,1794070,null,1731,null,1696007,null,1810,null,60372,null,3322,null,2416,null,876,null,9493,null,1433,null,266,null,240,null,1217,null,647,null,24299,null,3093,null,767,null,499,null,23532,null,2974,null,20398,null,1731,null,16079,null,1938,null,1387,null,742,null,42,null,75,null,96,null,182,null,61,null,98,null,1788,null,832,null,945,null,523,null,596,null,475,null,349,null,199,null,0400000US54,West Virginia,54
5627968,null,0,*****,5341856,null,1024,null,4780733,null,1756,null,320301,null,3918,null,44490,null,2327,null,114338,null,3021,null,935,null,594,null,7027,null,1952,null,74032,null,5613,null,3250,null,1056,null,70782,null,5579,null,286112,null,1024,null,192164,null,6273,null,5084,null,1609,null,4006,null,1361,null,746,null,454,null,0,null,216,null,67770,null,6250,null,16342,null,2624,null,7985,null,1745,null,8357,null,2187,null,0400000US55,Wisconsin,55
532668,null,0,*****,491504,null,0,*****,461606,null,561,null,5408,null,1081,null,8994,null,1245,null,3732,null,1166,null,180,null,224,null,734,null,521,null,10850,null,1597,null,437,null,429,null,10413,null,1595,null,41164,null,0,*****,27759,null,1864,null,252,null,240,null,1892,null,754,null,0,null,261,null,0,null,261,null,7341,null,1653,null,3920,null,1104,null,2216,null,837,null,1704,null,781,null,0400000US56,Wyoming,56
3954037,null,0,*****,41193,null,4053,null,30886,null,3329,null,4704,null,1597,null,0,null,289,null,1571,null,777,null,0,null,289,null,2390,null,924,null,1642,null,773,null,77,null,96,null,1565,null,800,null,3912844,null,4053,null,2963350,null,20508,null,278247,null,13900,null,6263,null,1553,null,12648,null,3185,null,0,null,289,null,344865,null,12430,null,307471,null,11106,null,20363,null,3501,null,287108,null,10884,null,0400000US72,Puerto Rico,72
