C16005_001E,C16005_001EA,C16005_001M,C16005_001MA,C16005_002E,C16005_002EA,C16005_002M,C16005_002MA,C16005_003E,C16005_003EA,C16005_003M,C16005_003MA,C16005_004E,C16005_004EA,C16005_004M,C16005_004MA,C16005_005E,C16005_005EA,C16005_005M,C16005_005MA,C16005_006E,C16005_006EA,C16005_006M,C16005_006MA,C16005_007E,C16005_007EA,C16005_007M,C16005_007MA,C16005_008E,C16005_008EA,C16005_008M,C16005_008MA,C16005_009E,C16005_009EA,C16005_009M,C16005_009MA,C16005_010E,C16005_010EA,C16005_010M,C16005_010MA,C16005_011E,C16005_011EA,C16005_011M,C16005_011MA,C16005_012E,C16005_012EA,C16005_012M,C16005_012MA,C16005_013E,C16005_013EA,C16005_013M,C16005_013MA,C16005_014E,C16005_014EA,C16005_014M,C16005_014MA,C16005_015E,C16005_015EA,C16005_015M,C16005_015MA,C16005_016E,C16005_016EA,C16005_016M,C16005_016MA,C16005_017E,C16005_017EA,C16005_017M,C16005_017MA,C16005_018E,C16005_018EA,C16005_018M,C16005_018MA,C16005_019E,C16005_019EA,C16005_019M,C16005_019MA,C16005_020E,C16005_020EA,C16005_020M,C16005_020MA,C16005_021E,C16005_021EA,C16005_021M,C16005_021MA,C16005_022E,C16005_022EA,C16005_022M,C16005_022MA,C16005_023E,C16005_023EA,C16005_023M,C16005_023MA,C16005_024E,C16005_024EA,C16005_024M,C16005_024MA,C16005_025E,C16005_025EA,C16005_025M,C16005_025MA,C16005_026E,C16005_026EA,C16005_026M,C16005_026MA,C16005_027E,C16005_027EA,C16005_027M,C16005_027MA,C16005_028E,C16005_028EA,C16005_028M,C16005_028MA,C16005_029E,C16005_029EA,C16005_029M,C16005_029MA,GEO_ID,NAME,state
5261641,null,1456,null,4570845,null,13125,null,4308445,null,16342,null,125835,null,6665,null,100370,null,6230,null,25465,null,2745,null,81391,null,5539,null,65294,null,4956,null,16097,null,2243,null,34828,null,3451,null,28465,null,3112,null,6363,null,1449,null,20346,null,3656,null,18017,null,3586,null,2329,null,885,null,690796,null,13028,null,158764,null,8869,null,168151,null,6128,null,54554,null,4799,null,113597,null,5434,null,153708,null,9168,null,98479,null,5641,null,55229,null,6032,null,139523,null,5694,null,67954,null,4495,null,71569,null,4378,null,70650,null,5764,null,52557,null,4921,null,18093,null,3432,null,0400000US24,Maryland,24
6116518,null,1081,null,5185490,null,18230,null,4657093,null,21098,null,262221,null,8329,null,186094,null,6726,null,76127,null,6153,null,205943,null,9393,null,179142,null,8994,null,26801,null,2820,null,46251,null,4095,null,38641,null,4057,null,7610,null,1482,null,13982,null,2139,null,12247,null,2174,null,1735,null,890,null,931028,null,18128,null,174937,null,8337,null,185245,null,8393,null,63090,null,5560,null,122155,null,7556,null,353371,null,14662,null,182354,null,9299,null,171017,null,10745,null,166443,null,7146,null,68438,null,3871,null,98005,null,6245,null,51032,null,6065,null,31771,null,4790,null,19261,null,3504,null,0400000US25,Massachusetts,25
9379127,null,2110,null,8802017,null,14183,null,8427378,null,19286,null,169724,null,7290,null,130032,null,6432,null,39692,null,3221,null,123386,null,5992,null,103915,null,5885,null,19471,null,2180,null,26122,null,3066,null,21344,null,2978,null,4778,null,1385,null,55407,null,5720,null,47332,null,5486,null,8075,null,1456,null,577110,null,14142,null,123948,null,5333,null,101073,null,6844,null,29286,null,3182,null,71787,null,6475,null,158893,null,7511,null,92987,null,5986,null,65906,null,4951,null,103290,null,4767,null,49120,null,3747,null,54170,null,3696,null,89906,null,8311,null,43823,null,4495,null,46083,null,7060,null,0400000US26,Michigan,26
4865059,null,1774,null,4529637,null,10287,null,4324247,null,12190,null,93183,null,4956,null,66927,null,4871,null,26256,null,2461,null,54723,null,3337,null,44445,null,3068,null,10278,null,1368,null,37432,null,3170,null,27207,null,2740,null,10225,null,2277,null,20052,null,2823,null,16121,null,2592,null,3931,null,1156,null,335422,null,10254,null,71028,null,5380,null,79675,null,4159,null,23021,null,2230,null,56654,null,3919,null,50074,null,6164,null,31238,null,4099,null,18836,null,3282,null,85004,null,4092,null,34319,null,3336,null,50685,null,3822,null,49641,null,4998,null,27661,null,3285,null,21980,null,3135,null,0400000US27,Minnesota,27
2722890,null,2147,null,2663329,null,5707,null,2612237,null,6756,null,29339,null,3132,null,20956,null,2730,null,8383,null,1506,null,10972,null,1715,null,9180,null,1490,null,1792,null,830,null,3745,null,856,null,3057,null,668,null,688,null,481,null,7036,null,1735,null,6020,null,1794,null,1016,null,586,null,59561,null,5688,null,13230,null,2328,null,26523,null,3952,null,6417,null,1583,null,20106,null,3332,null,8791,null,2037,null,6028,null,1709,null,2763,null,1007,null,8823,null,2000,null,3585,null,1064,null,5238,null,1590,null,2194,null,1088,null,1919,null,1024,null,275,null,248,null,0400000US28,Mississippi,28
5512995,null,1898,null,5299890,null,9441,null,5161074,null,11099,null,77341,null,4441,null,60561,null,4087,null,16780,null,2294,null,45639,null,3707,null,37481,null,3473,null,8158,null,1616,null,11195,null,1753,null,8444,null,1498,null,2751,null,687,null,4641,null,1233,null,3705,null,1164,null,936,null,454,null,213105,null,9282,null,45516,null,4462,null,60927,null,4034,null,18861,null,2499,null,42066,null,3408,null,48114,null,5309,null,26466,null,3621,null,21648,null,3114,null,43260,null,2951,null,17183,null,1996,null,26077,null,2657,null,15288,null,3499,null,7849,null,1715,null,7439,null,2695,null,0400000US29,Missouri,29
905840,null,1307,null,884728,null,2591,null,852675,null,3824,null,10046,null,1576,null,8528,null,1548,null,1518,null,515,null,11987,null,1863,null,8634,null,1587,null,3353,null,1444,null,1203,null,573,null,1094,null,567,null,109,null,126,null,8817,null,1471,null,8475,null,1375,null,342,null,329,null,21112,null,2326,null,10927,null,1778,null,1484,null,760,null,799,null,542,null,685,null,557,null,4845,null,1302,null,3694,null,1050,null,1151,null,647,null,3468,null,723,null,1195,null,609,null,2273,null,610,null,388,null,314,null,360,null,305,null,28,null,52,null,0400000US30,Montana,30
1652677,null,1267,null,1555907,null,5148,null,1489432,null,6475,null,46231,null,3576,null,35250,null,3171,null,10981,null,1970,null,14530,null,2176,null,13010,null,2130,null,1520,null,411,null,3461,null,1013,null,2721,null,862,null,740,null,479,null,2253,null,825,null,2037,null,773,null,216,null,186,null,96770,null,5100,null,12276,null,1948,null,53986,null,3153,null,12228,null,1995,null,41758,null,2685,null,11093,null,2687,null,7004,null,1921,null,4089,null,1539,null,12838,null,1649,null,6173,null,1439,null,6665,null,1239,null,6577,null,2298,null,4229,null,1777,null,2348,null,1092,null,0400000US31,Nebraska,31
2401766,null,1199,null,1916077,null,12077,null,1666286,null,13530,null,199028,null,9285,null,156936,null,8164,null,42092,null,4136,null,21223,null,2775,null,18673,null,2626,null,2550,null,840,null,21766,null,3119,null,18392,null,3076,null,3374,null,860,null,7774,null,1902,null,6936,null,1807,null,838,null,584,null,485689,null,11883,null,64339,null,4949,null,283413,null,9355,null,74302,null,5644,null,209111,null,8276,null,35926,null,4671,null,22884,null,3046,null,13042,null,2800,null,87220,null,5052,null,47587,null,3853,null,39633,null,3522,null,14791,null,3829,null,7260,null,1941,null,7531,null,2705,null,0400000US32,Nevada,32
1241116,null,745,null,1176061,null,4755,null,1123274,null,6461,null,15493,null,2849,null,12081,null,2538,null,3412,null,1073,null,34142,null,3519,null,28922,null,3235,null,5220,null,1157,null,2079,null,739,null,1879,null,666,null,200,null,296,null,1073,null,458,null,916,null,392,null,157,null,235,null,65055,null,4692,null,19766,null,2098,null,9724,null,2185,null,3572,null,1099,null,6152,null,1754,null,20334,null,3523,null,13255,null,2402,null,7079,null,2101,null,11681,null,1837,null,6140,null,1365,null,5541,null,1467,null,3550,null,1458,null,1829,null,951,null,1721,null,830,null,0400000US33,New Hampshire,33
8125179,null,1169,null,6419737,null,20157,null,5578341,null,21508,null,540211,null,13179,null,413596,null,12593,null,126615,null,7789,null,215993,null,9006,null,185145,null,8077,null,30848,null,2827,null,51674,null,4117,null,43285,null,3931,null,8389,null,1575,null,33518,null,4291,null,30465,null,3989,null,3053,null,938,null,1705442,null,20209,null,278542,null,11463,null,600796,null,11936,null,182569,null,8231,null,418227,null,12141,null,461874,null,14528,null,252624,null,9919,null,209250,null,8192,null,291305,null,9885,null,153747,null,7101,null,137558,null,7894,null,72925,null,6304,null,44372,null,4556,null,28553,null,3908,null,0400000US34,New Jersey,34
1837092,null,1767,null,1647155,null,10522,null,1167215,null,14129,null,369320,null,8419,null,321456,null,8331,null,47864,null,4014,null,12050,null,2017,null,10876,null,1985,null,1174,null,531,null,4003,null,1125,null,3238,null,1088,null,765,null,430,null,94567,null,4165,null,76771,null,4496,null,17796,null,1956,null,189937,null,10164,null,19985,null,2419,null,143774,null,9619,null,43770,null,4464,null,100004,null,7885,null,10197,null,1940,null,8027,null,1746,null,2170,null,713,null,13533,null,1755,null,5789,null,1168,null,7744,null,1768,null,2448,null,1093,null,1531,null,728,null,917,null,737,null,0400000US35,New Mexico,35
18285349,null,2243,null,14071310,null,35726,null,11937983,null,39930,null,1313079,null,22734,null,1008148,null,19803,null,304931,null,11159,null,584707,null,15994,null,468725,null,14070,null,115982,null,7739,null,153497,null,6771,null,119802,null,6432,null,33695,null,3884,null,82044,null,7951,null,70633,null,6884,null,11411,null,2643,null,4214039,null,35540,null,1039527,null,19777,null,1275305,null,19876,null,352266,null,11670,null,923039,null,18791,null,1072137,null,19761,null,528469,null,15600,null,543668,null,15105,null,655293,null,14579,null,213671,null,9253,null,441622,null,11321,null,171777,null,11755,null,102183,null,7929,null,69594,null,7325,null,0400000US36,New York,36
8575899,null,3773,null,7943067,null,13264,null,7634273,null,14556,null,221834,null,9710,null,161298,null,8795,null,60536,null,5001,null,54913,null,4871,null,47761,null,4423,null,7152,null,1674,null,23177,null,2798,null,19565,null,2756,null,3612,null,1129,null,8870,null,2684,null,8295,null,2641,null,575,null,452,null,632832,null,12848,null,103057,null,6357,null,344926,null,8254,null,83017,null,5680,null,261909,null,8776,null,82057,null,5857,null,56722,null,4253,null,25335,null,3054,null,80128,null,4561,null,39298,null,3289,null,40830,null,3467,null,22664,null,3933,null,15061,null,3058,null,7603,null,2119,null,0400000US37,North Carolina,37
600752,null,774,null,585920,null,2387,null,562509,null,3251,null,7333,null,1126,null,6175,null,1080,null,1158,null,492,null,13953,null,1887,null,11248,null,1645,null,2705,null,691,null,387,null,258,null,387,null,258,null,0,null,208,null,1738,null,574,null,1509,null,537,null,229,null,256,null,14832,null,2309,null,5354,null,1149,null,1367,null,551,null,714,null,442,null,653,null,360,null,4162,null,1477,null,2411,null,992,null,1751,null,756,null,2443,null,898,null,841,null,468,null,1602,null,751,null,1506,null,527,null,919,null,560,null,587,null,376,null,0400000US38,North Dakota,38
10739072,null,2800,null,10319057,null,12081,null,9991380,null,15278,null,145542,null,6237,null,106700,null,5236,null,38842,null,3663,null,146907,null,7953,null,110675,null,6969,null,36232,null,4117,null,17382,null,1961,null,14143,null,1744,null,3239,null,724,null,17846,null,2705,null,14718,null,2305,null,3128,null,1167,null,420015,null,11851,null,104359,null,5745,null,64489,null,4545,null,22851,null,2698,null,41638,null,4164,null,125427,null,8192,null,75385,null,5330,null,50042,null,4911,null,80058,null,5075,null,36595,null,3564,null,43463,null,3714,null,45682,null,4904,null,26768,null,3571,null,18914,null,3327,null,0400000US39,Ohio,39
3379963,null,1940,null,3198760,null,6793,null,3069316,null,7777,null,86354,null,5176,null,69873,null,4608,null,16481,null,2515,null,16203,null,1740,null,13881,null,1683,null,2322,null,603,null,10823,null,1865,null,8585,null,1872,null,2238,null,797,null,16064,null,2104,null,13926,null,1960,null,2138,null,670,null,181203,null,6940,null,25945,null,2799,null,98289,null,4730,null,26707,null,2774,null,71582,null,4017,null,18980,null,3246,null,14220,null,2616,null,4760,null,1317,null,31620,null,2684,null,15391,null,1933,null,16229,null,1979,null,6369,null,1790,null,4727,null,1489,null,1642,null,741,null,0400000US40,Oklahoma,40
3548439,null,1939,null,3185526,null,11354,null,2984402,null,13797,null,133222,null,6638,null,106080,null,6512,null,27142,null,2843,null,36692,null,4168,null,32896,null,3897,null,3796,null,1069,null,24814,null,2699,null,20678,null,2553,null,4136,null,1003,null,6396,null,1881,null,5681,null,1885,null,715,null,496,null,362913,null,10995,null,66413,null,4451,null,160754,null,6690,null,42167,null,4406,null,118587,null,7171,null,56285,null,7416,null,33673,null,5478,null,22612,null,3774,null,69438,null,4424,null,30143,null,2406,null,39295,null,3739,null,10023,null,2589,null,6521,null,1985,null,3502,null,1218,null,0400000US41,Oregon,41
11709565,null,1872,null,11055666,null,14654,null,10455034,null,20045,null,317675,null,9398,null,220331,null,9447,null,97344,null,6655,null,224471,null,10591,null,176171,null,8879,null,48300,null,4460,null,36907,null,3449,null,30723,null,3086,null,6184,null,1464,null,21579,null,3416,null,19373,null,3064,null,2206,null,1157,null,653899,null,14285,null,152199,null,6857,null,120363,null,7427,null,41457,null,4429,null,78906,null,5518,null,204566,null,9630,null,118606,null,5924,null,85960,null,6789,null,137853,null,5555,null,59317,null,3707,null,78536,null,5443,null,38918,null,4383,null,25704,null,3392,null,13214,null,2329,null,0400000US42,Pennsylvania,42
990203,null,948,null,862645,null,5686,null,772276,null,7088,null,44402,null,3940,null,32775,null,3418,null,11627,null,1865,null,38105,null,3693,null,32455,null,3344,null,5650,null,1333,null,6218,null,1515,null,4595,null,1367,null,1623,null,865,null,1644,null,781,null,1431,null,709,null,213,null,235,null,127558,null,5466,null,19576,null,2917,null,52306,null,3457,null,14464,null,2261,null,37842,null,3406,null,39049,null,4438,null,18869,null,2713,null,20180,null,3218,null,12444,null,1407,null,5965,null,1076,null,6479,null,1330,null,4183,null,1484,null,2620,null,914,null,1563,null,1279,null,0400000US44,Rhode Island,44
