S2001_C01_001E,S2001_C01_001M,S2001_C01_002E,S2001_C01_002M,S2001_C01_003E,S2001_C01_003M,S2001_C01_004E,S2001_C01_004M,S2001_C01_005E,S2001_C01_005M,S2001_C01_006E,S2001_C01_006M,S2001_C01_007E,S2001_C01_007M,S2001_C01_008E,S2001_C01_008M,S2001_C01_009E,S2001_C01_009M,S2001_C01_010E,S2001_C01_010M,S2001_C01_011E,S2001_C01_011M,S2001_C01_012E,S2001_C01_012M,S2001_C01_013E,S2001_C01_013M,S2001_C01_014E,S2001_C01_014M,S2001_C01_015E,S2001_C01_015M,S2001_C01_016E,S2001_C01_016M,S2001_C01_017E,S2001_C01_017M,S2001_C01_018E,S2001_C01_018M,S2001_C01_019E,S2001_C01_019M,S2001_C01_020E,S2001_C01_020M,S2001_C01_021E,S2001_C01_021M,S2001_C02_001E,S2001_C02_001M,S2001_C02_002E,S2001_C02_002M,S2001_C02_003E,S2001_C02_003M,S2001_C02_004E,S2001_C02_004M,S2001_C02_005E,S2001_C02_005M,S2001_C02_006E,S2001_C02_006M,S2001_C02_007E,S2001_C02_007M,S2001_C02_008E,S2001_C02_008M,S2001_C02_009E,S2001_C02_009M,S2001_C02_010E,S2001_C02_010M,S2001_C02_011E,S2001_C02_011M,S2001_C02_012E,S2001_C02_012M,S2001_C02_013E,S2001_C02_013M,S2001_C02_014E,S2001_C02_014M,S2001_C02_015E,S2001_C02_015M,S2001_C02_016E,S2001_C02_016M,S2001_C02_017E,S2001_C02_017M,S2001_C02_018E,S2001_C02_018M,S2001_C02_019E,S2001_C02_019M,S2001_C02_020E,S2001_C02_020M,S2001_C02_021E,S2001_C02_021M,S2001_C03_001E,S2001_C03_001M,S2001_C03_002E,S2001_C03_002M,S2001_C03_003E,S2001_C03_003M,S2001_C03_004E,S2001_C03_004M,S2001_C03_005E,S2001_C03_005M,S2001_C03_006E,S2001_C03_006M,S2001_C03_007E,S2001_C03_007M,S2001_C03_008E,S2001_C03_008M,S2001_C03_009E,S2001_C03_009M,S2001_C03_010E,S2001_C03_010M,S2001_C03_011E,S2001_C03_011M,S2001_C03_012E,S2001_C03_012M,S2001_C03_013E,S2001_C03_013M,S2001_C03_014E,S2001_C03_014M,S2001_C03_015E,S2001_C03_015M,S2001_C03_016E,S2001_C03_016M,S2001_C03_017E,S2001_C03_017M,S2001_C03_018E,S2001_C03_018M,S2001_C03_019E,S2001_C03_019M,S2001_C03_020E,S2001_C03_020M,S2001_C03_021E,S2001_C03_021M,S2001_C01_001M,S2001_C01_001EA,S2001_C01_001MA,S2001_C01_002M,S2001_C01_002EA,S2001_C01_002MA,S2001_C01_003M,S2001_C01_003EA,S2001_C01_003MA,S2001_C01_004M,S2001_C01_004EA,S2001_C01_004MA,S2001_C01_005M,S2001_C01_005EA,S2001_C01_005MA,S2001_C01_006M,S2001_C01_006EA,S2001_C01_006MA,S2001_C01_007M,S2001_C01_007EA,S2001_C01_007MA,S2001_C01_008M,S2001_C01_008EA,S2001_C01_008MA,S2001_C01_009M,S2001_C01_009EA,S2001_C01_009MA,S2001_C01_010M,S2001_C01_010EA,S2001_C01_010MA,S2001_C01_011M,S2001_C01_011EA,S2001_C01_011MA,S2001_C01_012M,S2001_C01_012EA,S2001_C01_012MA,S2001_C01_013M,S2001_C01_013EA,S2001_C01_013MA,S2001_C01_014M,S2001_C01_014EA,S2001_C01_014MA,S2001_C01_015M,S2001_C01_015EA,S2001_C01_015MA,S2001_C01_016M,S2001_C01_016EA,S2001_C01_016MA,S2001_C01_017M,S2001_C01_017EA,S2001_C01_017MA,S2001_C01_018M,S2001_C01_018EA,S2001_C01_018MA,S2001_C01_019M,S2001_C01_019EA,S2001_C01_019MA,S2001_C01_020M,S2001_C01_020EA,S2001_C01_020MA,S2001_C01_021M,S2001_C01_021EA,S2001_C01_021MA,S2001_C02_001M,S2001_C02_001EA,S2001_C02_001MA,S2001_C02_002M,S2001_C02_002EA,S2001_C02_002MA,S2001_C02_003M,S2001_C02_003EA,S2001_C02_003MA,S2001_C02_004M,S2001_C02_004EA,S2001_C02_004MA,S2001_C02_005M,S2001_C02_005EA,S2001_C02_005MA,S2001_C02_006M,S2001_C02_006EA,S2001_C02_006MA,S2001_C02_007M,S2001_C02_007EA,S2001_C02_007MA,S2001_C02_008M,S2001_C02_008EA,S2001_C02_008MA,S2001_C02_009M,S2001_C02_009EA,S2001_C02_009MA,S2001_C02_010M,S2001_C02_010EA,S2001_C02_010MA,S2001_C02_011M,S2001_C02_011EA,S2001_C02_011MA,S2001_C02_012M,S2001_C02_012EA,S2001_C02_012MA,S2001_C02_013M,S2001_C02_013EA,S2001_C02_013MA,S2001_C02_014M,S2001_C02_014EA,S2001_C02_014MA,S2001_C02_015M,S2001_C02_015EA,S2001_C02_015MA,S2001_C02_016M,S2001_C02_016EA,S2001_C02_016MA,S2001_C02_017M,S2001_C02_017EA,S2001_C02_017MA,S2001_C02_018M,S2001_C02_018EA,S2001_C02_018MA,S2001_C02_019M,S2001_C02_019EA,S2001_C02_019MA,S2001_C02_020M,S2001_C02_020EA,S2001_C02_020MA,S2001_C02_021M,S2001_C02_021EA,S2001_C02_021MA,S2001_C03_001M,S2001_C03_001EA,S2001_C03_001MA,S2001_C03_002M,S2001_C03_002EA,S2001_C03_002MA,S2001_C03_003M,S2001_C03_003EA,S2001_C03_003MA,S2001_C03_004M,S2001_C03_004EA,S2001_C03_004MA,S2001_C03_005M,S2001_C03_005EA,S2001_C03_005MA,S2001_C03_006M,S2001_C03_006EA,S2001_C03_006MA,S2001_C03_007M,S2001_C03_007EA,S2001_C03_007MA,S2001_C03_008M,S2001_C03_008EA,S2001_C03_008MA,S2001_C03_009M,S2001_C03_009EA,S2001_C03_009MA,S2001_C03_010M,S2001_C03_010EA,S2001_C03_010MA,S2001_C03_011M,S2001_C03_011EA,S2001_C03_011MA,S2001_C03_012M,S2001_C03_012EA,S2001_C03_012MA,S2001_C03_013M,S2001_C03_013EA,S2001_C03_013MA,S2001_C03_014M,S2001_C03_014EA,S2001_C03_014MA,S2001_C03_015M,S2001_C03_015EA,S2001_C03_015MA,S2001_C03_016M,S2001_C03_016EA,S2001_C03_016MA,S2001_C03_017M,S2001_C03_017EA,S2001_C03_017MA,S2001_C03_018M,S2001_C03_018EA,S2001_C03_018MA,S2001_C03_019M,S2001_C03_019EA,S2001_C03_019MA,S2001_C03_020M,S2001_C03_020EA,S2001_C03_020MA,S2001_C03_021M,S2001_C03_021EA,S2001_C03_021MA,state
5136786,23262,30284,153,3375977,22315,2,0.2,4.4,0.2,16.1,0.4,17.7,0.4,20.2,0.3,14.2,0.4,5.8,0.2,8.3,0.3,11.3,0.3,-888888888,-888888888,55874,659,35014,383,20592,477,26802,323,31750,275,49696,1114,61443,509,21.1,-888888888,2660515,15866,35154,368,1887342,15078,1.8,0.2,3.2,0.2,13.8,0.5,16.4,0.5,19.9,0.5,14.6,0.5,6.1,0.3,9.4,0.4,14.9,0.4,45396,394,63307,856,40612,253,23460,812,31389,359,40010,806,60816,799,77463,4112,-888888888,-888888888,2476271,17105,25277,236,1488635,15477,2.3,0.2,6,0.4,19.1,0.6,19.4,0.7,20.6,0.6,13.7,0.5,5.4,0.3,6.8,0.4,6.7,0.3,36650,365,46450,751,30052,243,15891,499,21762,399,26624,420,41262,418,52399,921,-888888888,-888888888,23262,null,null,153,null,null,22315,null,null,0.2,null,null,0.2,null,null,0.4,null,null,0.4,null,null,0.3,null,null,0.4,null,null,0.2,null,null,0.3,null,null,0.3,null,null,-888888888,(X),(X),659,null,null,383,null,null,477,null,null,323,null,null,275,null,null,1114,null,null,509,null,null,-888888888,null,(X),15866,null,null,368,null,null,15078,null,null,0.2,null,null,0.2,null,null,0.5,null,null,0.5,null,null,0.5,null,null,0.5,null,null,0.3,null,null,0.4,null,null,0.4,null,null,394,null,null,856,null,null,253,null,null,812,null,null,359,null,null,806,null,null,799,null,null,4112,null,null,-888888888,(X),(X),17105,null,null,236,null,null,15477,null,null,0.2,null,null,0.4,null,null,0.6,null,null,0.7,null,null,0.6,null,null,0.5,null,null,0.3,null,null,0.4,null,null,0.3,null,null,365,null,null,751,null,null,243,null,null,499,null,null,399,null,null,420,null,null,418,null,null,921,null,null,-888888888,(X),(X),13
779895,7137,34730,1020,524363,6781,1.5,0.3,2.5,0.3,12.5,0.6,17.4,0.7,23,1,15.8,0.9,7,0.5,10.5,0.7,9.8,0.5,-888888888,-888888888,55439,912,38609,1072,25396,1581,31995,548,36558,654,46167,1288,65094,4958,23.7,-888888888,424242,4282,38276,1690,305202,4651,1.5,0.4,1.8,0.4,12,0.9,15.3,1,20.5,1.3,16,1.2,7.7,0.8,12.8,1,12.3,0.8,48074,2193,60276,1246,42851,1822,27409,3465,35842,782,42900,2047,52348,2853,79582,5245,-888888888,-888888888,355653,5376,30911,374,219161,5411,1.5,0.4,3.5,0.6,13.2,1,20.4,1.1,26.3,1.3,15.5,1.1,6,0.7,7.2,0.8,6.4,0.8,40434,465,48703,1321,33381,1659,23051,2416,29653,1512,31266,667,40741,1095,54900,3523,-888888888,-888888888,7137,null,null,1020,null,null,6781,null,null,0.3,null,null,0.3,null,null,0.6,null,null,0.7,null,null,1,null,null,0.9,null,null,0.5,null,null,0.7,null,null,0.5,null,null,-888888888,(X),(X),912,null,null,1072,null,null,1581,null,null,548,null,null,654,null,null,1288,null,null,4958,null,null,-888888888,null,(X),4282,null,null,1690,null,null,4651,null,null,0.4,null,null,0.4,null,null,0.9,null,null,1,null,null,1.3,null,null,1.2,null,null,0.8,null,null,1,null,null,0.8,null,null,2193,null,null,1246,null,null,1822,null,null,3465,null,null,782,null,null,2047,null,null,2853,null,null,5245,null,null,-888888888,(X),(X),5376,null,null,374,null,null,5411,null,null,0.4,null,null,0.6,null,null,1,null,null,1.1,null,null,1.3,null,null,1.1,null,null,0.7,null,null,0.8,null,null,0.8,null,null,465,null,null,1321,null,null,1659,null,null,2416,null,null,1512,null,null,667,null,null,1095,null,null,3523,null,null,-888888888,(X),(X),15
848152,8069,25680,510,495601,8095,2.5,0.4,6,0.6,16.6,0.9,18.1,0.9,20.8,1.2,15,0.9,5.2,0.5,8.2,0.7,7.7,0.7,-888888888,-888888888,50196,1530,31173,413,20974,1140,26002,712,29633,1563,42661,3189,57829,3963,18.1,-888888888,456790,5725,32036,505,300481,5903,1.9,0.5,4.2,0.7,13.3,1.1,16.1,1.2,21.3,1.4,16.4,1.1,6.1,0.7,10.4,0.9,10.4,1,43264,2154,57714,2471,38315,1748,25828,1558,32008,916,37009,1496,52109,1368,71006,4375,-888888888,-888888888,391362,5755,19349,851,195120,6226,3.4,0.7,8.7,1.2,21.6,1.6,21.1,1.6,20,1.7,12.9,1.3,3.9,0.7,4.9,0.9,3.5,0.7,31808,530,38618,897,23534,953,14680,2072,18745,1145,22364,1106,31865,909,50584,2620,-888888888,-888888888,8069,null,null,510,null,null,8095,null,null,0.4,null,null,0.6,null,null,0.9,null,null,0.9,null,null,1.2,null,null,0.9,null,null,0.5,null,null,0.7,null,null,0.7,null,null,-888888888,(X),(X),1530,null,null,413,null,null,1140,null,null,712,null,null,1563,null,null,3189,null,null,3963,null,null,-888888888,null,(X),5725,null,null,505,null,null,5903,null,null,0.5,null,null,0.7,null,null,1.1,null,null,1.2,null,null,1.4,null,null,1.1,null,null,0.7,null,null,0.9,null,null,1,null,null,2154,null,null,2471,null,null,1748,null,null,1558,null,null,916,null,null,1496,null,null,1368,null,null,4375,null,null,-888888888,(X),(X),5755,null,null,851,null,null,6226,null,null,0.7,null,null,1.2,null,null,1.6,null,null,1.6,null,null,1.7,null,null,1.3,null,null,0.7,null,null,0.9,null,null,0.7,null,null,530,null,null,897,null,null,953,null,null,2072,null,null,1145,null,null,1106,null,null,909,null,null,2620,null,null,-888888888,(X),(X),16
6819323,21918,32904,535,4354339,22658,1.4,0.1,2.9,0.1,13.2,0.3,14.7,0.3,19.2,0.4,15.5,0.3,6.8,0.2,11.4,0.2,15,0.3,-888888888,-888888888,64660,521,40120,170,22052,311,29773,648,35823,302,52369,511,70580,537,20,-888888888,3565406,12712,40856,205,2494604,14046,1.2,0.1,2.5,0.2,11.1,0.4,12.4,0.3,17.9,0.4,15.5,0.3,7.2,0.2,12.7,0.3,19.5,0.4,52161,207,73583,777,47097,359,26085,531,36067,506,45093,770,66277,967,87924,3599,-888888888,-888888888,3253917,15994,27150,266,1859735,15217,1.7,0.2,3.3,0.2,16,0.5,17.7,0.5,21,0.6,15.5,0.4,6.3,0.3,9.6,0.3,8.8,0.3,41327,263,52690,620,31942,221,17170,450,22375,335,28612,908,43487,1547,60300,628,-888888888,-888888888,21918,null,null,535,null,null,22658,null,null,0.1,null,null,0.1,null,null,0.3,null,null,0.3,null,null,0.4,null,null,0.3,null,null,0.2,null,null,0.2,null,null,0.3,null,null,-888888888,(X),(X),521,null,null,170,null,null,311,null,null,648,null,null,302,null,null,511,null,null,537,null,null,-888888888,null,(X),12712,null,null,205,null,null,14046,null,null,0.1,null,null,0.2,null,null,0.4,null,null,0.3,null,null,0.4,null,null,0.3,null,null,0.2,null,null,0.3,null,null,0.4,null,null,207,null,null,777,null,null,359,null,null,531,null,null,506,null,null,770,null,null,967,null,null,3599,null,null,-888888888,(X),(X),15994,null,null,266,null,null,15217,null,null,0.2,null,null,0.2,null,null,0.5,null,null,0.5,null,null,0.6,null,null,0.4,null,null,0.3,null,null,0.3,null,null,0.3,null,null,263,null,null,620,null,null,221,null,null,450,null,null,335,null,null,908,null,null,1547,null,null,628,null,null,-888888888,(X),(X),17
3467191,17588,30229,167,2183232,16917,1.8,0.2,3.7,0.3,14.3,0.4,18.5,0.5,22.1,0.4,15.7,0.3,6,0.3,8.7,0.3,9.1,0.3,-888888888,-888888888,53380,608,35368,221,21431,606,30137,248,32335,307,46884,757,60699,691,18.6,-888888888,1818067,10788,36454,368,1264711,10704,1.6,0.2,2.8,0.2,10.9,0.5,15.9,0.6,21.4,0.6,17.2,0.5,7.1,0.4,10.7,0.4,12.4,0.4,47092,434,60575,888,41951,272,26928,819,36486,489,41588,458,60139,2113,74567,4233,-888888888,-888888888,1649124,12483,23449,427,918521,12318,2.1,0.3,5,0.5,19,0.6,22,0.7,23.2,0.7,13.7,0.5,4.6,0.4,5.9,0.4,4.6,0.3,35753,321,43474,658,28272,530,15157,901,22161,415,26644,407,38824,1005,51960,889,-888888888,-888888888,17588,null,null,167,null,null,16917,null,null,0.2,null,null,0.3,null,null,0.4,null,null,0.5,null,null,0.4,null,null,0.3,null,null,0.3,null,null,0.3,null,null,0.3,null,null,-888888888,(X),(X),608,null,null,221,null,null,606,null,null,248,null,null,307,null,null,757,null,null,691,null,null,-888888888,null,(X),10788,null,null,368,null,null,10704,null,null,0.2,null,null,0.2,null,null,0.5,null,null,0.6,null,null,0.6,null,null,0.5,null,null,0.4,null,null,0.4,null,null,0.4,null,null,434,null,null,888,null,null,272,null,null,819,null,null,489,null,null,458,null,null,2113,null,null,4233,null,null,-888888888,(X),(X),12483,null,null,427,null,null,12318,null,null,0.3,null,null,0.5,null,null,0.6,null,null,0.7,null,null,0.7,null,null,0.5,null,null,0.4,null,null,0.4,null,null,0.3,null,null,321,null,null,658,null,null,530,null,null,901,null,null,415,null,null,407,null,null,1005,null,null,889,null,null,-888888888,(X),(X),18
1771284,9108,30916,260,1126984,10945,2,0.2,3.3,0.3,12.6,0.5,17.9,0.5,24.9,0.6,17,0.5,6,0.3,7.8,0.4,8.4,0.3,-888888888,-888888888,53069,659,36469,343,24854,1097,30734,362,34482,1144,46518,826,61206,946,19,-888888888,930567,6271,37901,1132,649897,7752,1.8,0.3,2.6,0.3,9.1,0.5,14.5,0.7,24.9,0.7,19.2,0.7,6.8,0.5,9.7,0.6,11.4,0.5,47298,552,60617,1084,42606,1123,30066,2308,37410,1026,42348,794,57354,2910,72075,3173,-888888888,-888888888,840717,7260,25007,409,477087,7811,2.3,0.3,4.3,0.4,17.5,0.8,22.6,0.9,24.9,0.9,14,0.6,5,0.4,5.3,0.4,4.3,0.4,36264,422,42787,788,29520,675,18061,1898,22033,508,27131,438,37581,1381,52452,2549,-888888888,-888888888,9108,null,null,260,null,null,10945,null,null,0.2,null,null,0.3,null,null,0.5,null,null,0.5,null,null,0.6,null,null,0.5,null,null,0.3,null,null,0.4,null,null,0.3,null,null,-888888888,(X),(X),659,null,null,343,null,null,1097,null,null,362,null,null,1144,null,null,826,null,null,946,null,null,-888888888,null,(X),6271,null,null,1132,null,null,7752,null,null,0.3,null,null,0.3,null,null,0.5,null,null,0.7,null,null,0.7,null,null,0.7,null,null,0.5,null,null,0.6,null,null,0.5,null,null,552,null,null,1084,null,null,1123,null,null,2308,null,null,1026,null,null,794,null,null,2910,null,null,3173,null,null,-888888888,(X),(X),7260,null,null,409,null,null,7811,null,null,0.3,null,null,0.4,null,null,0.8,null,null,0.9,null,null,0.9,null,null,0.6,null,null,0.4,null,null,0.4,null,null,0.4,null,null,422,null,null,788,null,null,675,null,null,1898,null,null,508,null,null,438,null,null,1381,null,null,2549,null,null,-888888888,(X),(X),19
1588329,10745,31014,272,1028583,10404,1.9,0.2,4,0.3,13.7,0.5,17.1,0.6,22.9,0.6,15.7,0.6,5.7,0.4,8.8,0.4,10.1,0.4,-888888888,-888888888,55347,843,36727,370,23174,1397,28715,1008,33462,1306,46436,818,59574,3015,17.6,-888888888,846998,6986,37240,502,604115,7147,1.8,0.3,2.6,0.4,10.9,0.6,15.2,0.7,21.4,0.8,17.1,0.8,6.6,0.5,10.6,0.4,13.9,0.6,47864,1111,63358,1248,43792,1610,28124,2153,35217,874,41584,630,59825,2806,76850,2223,-888888888,-888888888,741331,7476,24650,548,424468,7849,2.1,0.3,6,0.6,17.8,0.8,19.9,1,25.1,1,13.8,0.9,4.4,0.5,6.2,0.5,4.7,0.5,36671,421,43946,859,30123,420,16986,1136,21855,633,26775,604,37313,1125,50743,869,-888888888,-888888888,10745,null,null,272,null,null,10404,null,null,0.2,null,null,0.3,null,null,0.5,null,null,0.6,null,null,0.6,null,null,0.6,null,null,0.4,null,null,0.4,null,null,0.4,null,null,-888888888,(X),(X),843,null,null,370,null,null,1397,null,null,1008,null,null,1306,null,null,818,null,null,3015,null,null,-888888888,null,(X),6986,null,null,502,null,null,7147,null,null,0.3,null,null,0.4,null,null,0.6,null,null,0.7,null,null,0.8,null,null,0.8,null,null,0.5,null,null,0.4,null,null,0.6,null,null,1111,null,null,1248,null,null,1610,null,null,2153,null,null,874,null,null,630,null,null,2806,null,null,2223,null,null,-888888888,(X),(X),7476,null,null,548,null,null,7849,null,null,0.3,null,null,0.6,null,null,0.8,null,null,1,null,null,1,null,null,0.9,null,null,0.5,null,null,0.5,null,null,0.5,null,null,421,null,null,859,null,null,420,null,null,1136,null,null,633,null,null,604,null,null,1125,null,null,869,null,null,-888888888,(X),(X),20
2184272,11343,27807,597,1378958,12727,1.8,0.2,4.7,0.3,16.8,0.6,18.3,0.6,22.2,0.5,15.1,0.5,5.7,0.3,7.5,0.3,7.8,0.3,-888888888,-888888888,50890,639,32495,561,19482,1066,27326,548,31285,361,45058,1189,53986,1496,18,-888888888,1145750,8969,32295,303,783471,8727,1.4,0.2,4,0.4,13.6,0.7,17,0.7,21.6,0.6,16.1,0.8,6.4,0.4,9.5,0.5,10.5,0.5,43037,1465,57606,1079,39086,958,21464,730,32679,1112,39972,1249,52231,1368,66330,3885,-888888888,-888888888,1038522,7930,23160,493,595487,8181,2.4,0.3,5.6,0.4,21.2,0.9,20.1,0.9,22.9,0.9,14,0.7,4.7,0.5,4.9,0.4,4.3,0.4,35294,400,42053,631,27461,548,15185,1665,21511,472,25453,607,38970,1534,50465,589,-888888888,-888888888,11343,null,null,597,null,null,12727,null,null,0.2,null,null,0.3,null,null,0.6,null,null,0.6,null,null,0.5,null,null,0.5,null,null,0.3,null,null,0.3,null,null,0.3,null,null,-888888888,(X),(X),639,null,null,561,null,null,1066,null,null,548,null,null,361,null,null,1189,null,null,1496,null,null,-888888888,null,(X),8969,null,null,303,null,null,8727,null,null,0.2,null,null,0.4,null,null,0.7,null,null,0.7,null,null,0.6,null,null,0.8,null,null,0.4,null,null,0.5,null,null,0.5,null,null,1465,null,null,1079,null,null,958,null,null,730,null,null,1112,null,null,1249,null,null,1368,null,null,3885,null,null,-888888888,(X),(X),7930,null,null,493,null,null,8181,null,null,0.3,null,null,0.4,null,null,0.9,null,null,0.9,null,null,0.9,null,null,0.7,null,null,0.5,null,null,0.4,null,null,0.4,null,null,400,null,null,631,null,null,548,null,null,1665,null,null,472,null,null,607,null,null,1534,null,null,589,null,null,-888888888,(X),(X),21
2261057,15250,30263,291,1483487,16521,2,0.2,5.9,0.3,16.4,0.6,16,0.6,20.8,0.6,13.8,0.4,5.9,0.4,8.5,0.4,10.7,0.4,-888888888,-888888888,53734,744,35208,380,20694,555,28713,1043,31959,421,46367,874,57131,1976,22.5,-888888888,1174166,10472,37630,1080,826514,11120,1.8,0.3,4,0.4,12.3,0.7,13.6,0.7,18.5,0.8,15.6,0.6,7.2,0.6,11.3,0.5,15.7,0.7,49730,958,63850,1146,43660,1587,26765,1493,38268,2363,42336,1529,60238,2120,72160,3425,-888888888,-888888888,1086891,10466,23460,666,656973,11660,2.4,0.4,8.2,0.6,21.5,1,19,0.9,23.8,1,11.5,0.5,4.2,0.4,5.1,0.5,4.3,0.4,33832,1143,41006,711,27026,453,13918,1480,20576,614,25481,751,40497,473,50711,674,-888888888,-888888888,15250,null,null,291,null,null,16521,null,null,0.2,null,null,0.3,null,null,0.6,null,null,0.6,null,null,0.6,null,null,0.4,null,null,0.4,null,null,0.4,null,null,0.4,null,null,-888888888,(X),(X),744,null,null,380,null,null,555,null,null,1043,null,null,421,null,null,874,null,null,1976,null,null,-888888888,null,(X),10472,null,null,1080,null,null,11120,null,null,0.3,null,null,0.4,null,null,0.7,null,null,0.7,null,null,0.8,null,null,0.6,null,null,0.6,null,null,0.5,null,null,0.7,null,null,958,null,null,1146,null,null,1587,null,null,1493,null,null,2363,null,null,1529,null,null,2120,null,null,3425,null,null,-888888888,(X),(X),10466,null,null,666,null,null,11660,null,null,0.4,null,null,0.6,null,null,1,null,null,0.9,null,null,1,null,null,0.5,null,null,0.4,null,null,0.5,null,null,0.4,null,null,1143,null,null,711,null,null,453,null,null,1480,null,null,614,null,null,751,null,null,473,null,null,674,null,null,-888888888,(X),(X),22
734760,7486,29367,858,424590,8474,1.6,0.3,2.7,0.4,12.2,0.8,20.3,1,22.9,0.9,17.5,0.8,6.2,0.6,8.3,0.5,8.2,0.6,-888888888,-888888888,53116,1297,33282,1138,20130,2529,27259,715,32010,524,41214,932,54528,2492,14.9,-888888888,377786,4950,34492,1570,238925,5572,1.4,0.3,2.3,0.5,9.7,1,17,1.2,22.6,1.2,19.1,1.2,7.1,0.9,9.7,0.8,11.1,0.9,46934,815,59774,2180,40312,641,21871,2663,32367,1878,40628,829,50731,2514,65953,6864,-888888888,-888888888,356974,5345,25045,693,185665,5399,1.8,0.5,3.2,0.6,15.5,1.6,24.6,1.7,23.3,1.3,15.5,1.2,5,0.8,6.6,0.8,4.5,0.7,36841,719,44549,1011,28557,1095,15796,3446,21708,843,27097,722,35093,2599,50184,2269,-888888888,-888888888,7486,null,null,858,null,null,8474,null,null,0.3,null,null,0.4,null,null,0.8,null,null,1,null,null,0.9,null,null,0.8,null,null,0.6,null,null,0.5,null,null,0.6,null,null,-888888888,(X),(X),1297,null,null,1138,null,null,2529,null,null,715,null,null,524,null,null,932,null,null,2492,null,null,-888888888,null,(X),4950,null,null,1570,null,null,5572,null,null,0.3,null,null,0.5,null,null,1,null,null,1.2,null,null,1.2,null,null,1.2,null,null,0.9,null,null,0.8,null,null,0.9,null,null,815,null,null,2180,null,null,641,null,null,2663,null,null,1878,null,null,829,null,null,2514,null,null,6864,null,null,-888888888,(X),(X),5345,null,null,693,null,null,5399,null,null,0.5,null,null,0.6,null,null,1.6,null,null,1.7,null,null,1.3,null,null,1.2,null,null,0.8,null,null,0.8,null,null,0.7,null,null,719,null,null,1011,null,null,1095,null,null,3446,null,null,843,null,null,722,null,null,2599,null,null,2269,null,null,-888888888,(X),(X),23
3334303,14777,40893,224,2258188,16026,1.3,0.1,2.7,0.2,9.2,0.4,12.7,0.4,17.5,0.4,15.6,0.4,7.8,0.3,13.9,0.4,19.2,0.4,-888888888,-888888888,70648,680,47312,434,25074,768,34243,1352,41290,440,60745,493,81087,760,21.8,-888888888,1705678,9635,46509,531,1234125,11172,1.2,0.2,2.3,0.2,7.9,0.5,11.6,0.4,16,0.6,15.5,0.5,7.9,0.4,13.7,0.4,23.9,0.5,60591,336,78655,973,52469,1033,28515,1501,40474,507,50219,610,70850,836,98774,2192,-888888888,-888888888,1628625,11110,35647,410,1024063,11231,1.5,0.2,3.2,0.3,10.9,0.6,14,0.6,19.2,0.6,15.8,0.6,7.6,0.4,14.2,0.5,13.7,0.5,50635,383,61000,801,41249,293,18475,1195,28176,1382,35791,739,51398,650,68399,2106,-888888888,-888888888,14777,null,null,224,null,null,16026,null,null,0.1,null,null,0.2,null,null,0.4,null,null,0.4,null,null,0.4,null,null,0.4,null,null,0.3,null,null,0.4,null,null,0.4,null,null,-888888888,(X),(X),680,null,null,434,null,null,768,null,null,1352,null,null,440,null,null,493,null,null,760,null,null,-888888888,null,(X),9635,null,null,531,null,null,11172,null,null,0.2,null,null,0.2,null,null,0.5,null,null,0.4,null,null,0.6,null,null,0.5,null,null,0.4,null,null,0.4,null,null,0.5,null,null,336,null,null,973,null,null,1033,null,null,1501,null,null,507,null,null,610,null,null,836,null,null,2192,null,null,-888888888,(X),(X),11110,null,null,410,null,null,11231,null,null,0.2,null,null,0.3,null,null,0.6,null,null,0.6,null,null,0.6,null,null,0.6,null,null,0.4,null,null,0.5,null,null,0.5,null,null,383,null,null,801,null,null,293,null,null,1195,null,null,1382,null,null,739,null,null,650,null,null,2106,null,null,-888888888,(X),(X),24
3897449,16070,38648,743,2347556,17210,1.1,0.1,1.8,0.2,7.6,0.3,12.3,0.4,18,0.4,16.8,0.4,8.5,0.3,13.1,0.4,20.8,0.4,-888888888,-888888888,75445,670,46480,361,23077,1412,32480,1109,38797,1213,57285,1117,74405,2660,21.3,-888888888,1980825,10612,45792,553,1328560,11736,1.1,0.2,1.3,0.2,6.8,0.3,11,0.5,16,0.5,16.2,0.6,8,0.4,13.9,0.6,25.8,0.5,61761,342,84941,935,52364,485,26660,947,40770,474,48314,1837,70358,935,91712,1693,-888888888,-888888888,1916624,11080,31845,265,1018996,13063,1.2,0.2,2.5,0.3,8.7,0.5,13.9,0.6,20.6,0.6,17.6,0.6,9.1,0.5,12.1,0.4,14.3,0.5,51343,339,63065,695,40032,510,18551,1902,26188,664,32133,414,48867,2209,64312,2432,-888888888,-888888888,16070,null,null,743,null,null,17210,null,null,0.1,null,null,0.2,null,null,0.3,null,null,0.4,null,null,0.4,null,null,0.4,null,null,0.3,null,null,0.4,null,null,0.4,null,null,-888888888,(X),(X),670,null,null,361,null,null,1412,null,null,1109,null,null,1213,null,null,1117,null,null,2660,null,null,-888888888,null,(X),10612,null,null,553,null,null,11736,null,null,0.2,null,null,0.2,null,null,0.3,null,null,0.5,null,null,0.5,null,null,0.6,null,null,0.4,null,null,0.6,null,null,0.5,null,null,342,null,null,935,null,null,485,null,null,947,null,null,474,null,null,1837,null,null,935,null,null,1693,null,null,-888888888,(X),(X),11080,null,null,265,null,null,13063,null,null,0.2,null,null,0.3,null,null,0.5,null,null,0.6,null,null,0.6,null,null,0.6,null,null,0.5,null,null,0.4,null,null,0.5,null,null,339,null,null,695,null,null,510,null,null,1902,null,null,664,null,null,414,null,null,2209,null,null,2432,null,null,-888888888,(X),(X),25
