B17009_001E,B17009_001EA,B17009_001M,B17009_001MA,B17009_002E,B17009_002EA,B17009_002M,B17009_002MA,B17009_003E,B17009_003EA,B17009_003M,B17009_003MA,B17009_004E,B17009_004EA,B17009_004M,B17009_004MA,B17009_005E,B17009_005EA,B17009_005M,B17009_005MA,B17009_006E,B17009_006EA,B17009_006M,B17009_006MA,B17009_007E,B17009_007EA,B17009_007M,B17009_007MA,B17009_008E,B17009_008EA,B17009_008M,B17009_008MA,B17009_009E,B17009_009EA,B17009_009M,B17009_009MA,B17009_010E,B17009_010EA,B17009_010M,B17009_010MA,B17009_011E,B17009_011EA,B17009_011M,B17009_011MA,B17009_012E,B17009_012EA,B17009_012M,B17009_012MA,B17009_013E,B17009_013EA,B17009_013M,B17009_013MA,B17009_014E,B17009_014EA,B17009_014M,B17009_014MA,B17009_015E,B17009_015EA,B17009_015M,B17009_015MA,B17009_016E,B17009_016EA,B17009_016M,B17009_016MA,B17009_017E,B17009_017EA,B17009_017M,B17009_017MA,B17009_018E,B17009_018EA,B17009_018M,B17009_018MA,B17009_019E,B17009_019EA,B17009_019M,B17009_019MA,B17009_020E,B17009_020EA,B17009_020M,B17009_020MA,B17009_021E,B17009_021EA,B17009_021M,B17009_021MA,GEO_ID,NAME,state
1094380,null,15071,null,268436,null,10149,null,8442,null,1537,null,5927,null,1272,null,2515,null,694,null,118874,null,7595,null,54390,null,4463,null,64484,null,5069,null,141120,null,5798,null,82791,null,3617,null,58329,null,4214,null,825944,null,12969,null,430743,null,10665,null,323801,null,7719,null,106942,null,5473,null,187302,null,6161,null,138157,null,5445,null,49145,null,4032,null,207899,null,6595,null,194809,null,5770,null,13090,null,1743,null,0400000US18,Indiana,18
570381,null,10356,null,138614,null,5735,null,6733,null,1130,null,4221,null,991,null,2512,null,776,null,71159,null,4050,null,33080,null,2655,null,38079,null,3184,null,60722,null,3987,null,36746,null,2676,null,23976,null,2309,null,431767,null,8806,null,211014,null,6436,null,160908,null,4839,null,50106,null,3343,null,106187,null,4669,null,75402,null,3503,null,30785,null,2769,null,114566,null,4144,null,109676,null,3789,null,4890,null,1008,null,0400000US19,Iowa,19
485928,null,10288,null,114787,null,5380,null,6633,null,1267,null,3890,null,924,null,2743,null,906,null,49306,null,3760,null,21737,null,2336,null,27569,null,2893,null,58848,null,4092,null,36127,null,2772,null,22721,null,2675,null,371141,null,8872,null,191853,null,6771,null,147432,null,5081,null,44421,null,3742,null,86862,null,4339,null,63356,null,3921,null,23506,null,2473,null,92426,null,3400,null,88157,null,3278,null,4269,null,866,null,0400000US20,Kansas,20
730291,null,15626,null,221547,null,9097,null,10298,null,1766,null,5421,null,1284,null,4877,null,1142,null,77068,null,5329,null,35663,null,3053,null,41405,null,3862,null,134181,null,6264,null,95607,null,4980,null,38574,null,4007,null,508744,null,10522,null,253894,null,7905,null,187365,null,5875,null,66529,null,4403,null,114357,null,5284,null,82897,null,4555,null,31460,null,2969,null,140493,null,5296,null,134668,null,5176,null,5825,null,1008,null,0400000US21,Kentucky,21
710830,null,13083,null,215894,null,7111,null,11701,null,2015,null,5697,null,1274,null,6004,null,1583,null,78168,null,5056,null,38669,null,3358,null,39499,null,3606,null,126025,null,5776,null,85986,null,4066,null,40039,null,3479,null,494936,null,11361,null,258839,null,8828,null,193282,null,6718,null,65557,null,5173,null,115839,null,6077,null,80305,null,4698,null,35534,null,3781,null,120258,null,5085,null,113147,null,4679,null,7111,null,1388,null,0400000US22,Louisiana,22
271052,null,8050,null,70705,null,4652,null,2653,null,764,null,1194,null,535,null,1459,null,564,null,25570,null,2920,null,11550,null,1719,null,14020,null,1998,null,42482,null,3298,null,27059,null,2542,null,15423,null,1673,null,200347,null,7142,null,94640,null,5065,null,64232,null,3230,null,30408,null,2876,null,52036,null,3983,null,35964,null,2789,null,16072,null,2512,null,53671,null,3173,null,48406,null,2762,null,5265,null,1286,null,0400000US23,Maine,23
1005032,null,19066,null,188511,null,8314,null,7564,null,1595,null,3296,null,965,null,4268,null,1129,null,72381,null,5722,null,28796,null,2579,null,43585,null,4603,null,108566,null,5683,null,58047,null,3789,null,50519,null,4564,null,816521,null,16334,null,462068,null,13788,null,326960,null,9355,null,135108,null,7517,null,181137,null,7243,null,120063,null,5235,null,61074,null,4257,null,173316,null,6170,null,153049,null,5793,null,20267,null,1987,null,0400000US24,Maryland,24
1299044,null,19331,null,261409,null,10544,null,9745,null,2186,null,3897,null,1126,null,5848,null,1550,null,90919,null,5871,null,34798,null,3139,null,56121,null,4783,null,160745,null,7484,null,105214,null,5643,null,55531,null,4168,null,1037635,null,16879,null,550943,null,14077,null,363584,null,9221,null,187359,null,8981,null,252685,null,7795,null,167213,null,6098,null,85472,null,5873,null,234007,null,6375,null,213229,null,5836,null,20778,null,2346,null,0400000US25,Massachusetts,25
1787120,null,18532,null,470551,null,10988,null,20991,null,2670,null,10409,null,1559,null,10582,null,2026,null,193805,null,7584,null,85792,null,4337,null,108013,null,5893,null,255755,null,8178,null,147684,null,5492,null,108071,null,5826,null,1316569,null,14867,null,604628,null,12581,null,457053,null,10580,null,147575,null,5788,null,320907,null,7814,null,232056,null,6773,null,88851,null,4787,null,391034,null,6749,null,355332,null,6416,null,35702,null,2840,null,0400000US26,Michigan,26
990745,null,13950,null,203003,null,7778,null,7983,null,1199,null,4639,null,957,null,3344,null,657,null,99271,null,5238,null,42601,null,3240,null,56670,null,3794,null,95749,null,4453,null,61921,null,3677,null,33828,null,2516,null,787742,null,12610,null,402994,null,11373,null,293842,null,8145,null,109152,null,6453,null,216992,null,6784,null,148820,null,5299,null,68172,null,3478,null,167756,null,4761,null,157468,null,4521,null,10288,null,1283,null,0400000US27,Minnesota,27
433603,null,9992,null,140598,null,6466,null,7612,null,2100,null,4336,null,1217,null,3276,null,1362,null,43750,null,3140,null,21903,null,2566,null,21847,null,2315,null,89236,null,4961,null,64852,null,4031,null,24384,null,2397,null,293005,null,8477,null,144022,null,6725,null,110087,null,5776,null,33935,null,2987,null,65603,null,4522,null,45253,null,3452,null,20350,null,2728,null,83380,null,4584,null,79811,null,4267,null,3569,null,940,null,0400000US28,Mississippi,28
1045753,null,17243,null,264787,null,9397,null,13753,null,2219,null,7717,null,1606,null,6036,null,1232,null,108172,null,6743,null,54461,null,3674,null,53711,null,4709,null,142862,null,5522,null,95018,null,4858,null,47844,null,2999,null,780966,null,15377,null,403500,null,12531,null,300240,null,8855,null,103260,null,6440,null,174884,null,6321,null,129466,null,6185,null,45418,null,3322,null,202582,null,5677,null,188450,null,5368,null,14132,null,1855,null,0400000US29,Missouri,29
196390,null,6091,null,53559,null,4240,null,3353,null,1191,null,1560,null,559,null,1793,null,876,null,25231,null,2758,null,9460,null,1497,null,15771,null,2316,null,24975,null,3283,null,16124,null,2080,null,8851,null,1955,null,142831,null,5567,null,70443,null,4515,null,48990,null,3241,null,21453,null,2382,null,41898,null,3526,null,26842,null,2254,null,15056,null,2506,null,30490,null,1921,null,28251,null,1798,null,2239,null,714,null,0400000US30,Montana,30
329856,null,8090,null,73121,null,3600,null,5096,null,1323,null,3596,null,1079,null,1500,null,844,null,32580,null,2295,null,15081,null,1766,null,17499,null,1878,null,35445,null,2638,null,22244,null,1862,null,13201,null,1715,null,256735,null,7425,null,140394,null,6661,null,101179,null,4396,null,39215,null,3917,null,58336,null,3531,null,43433,null,3144,null,14903,null,2168,null,58005,null,2144,null,54692,null,1975,null,3313,null,748,null,0400000US31,Nebraska,31
498811,null,10787,null,92887,null,5286,null,4258,null,1273,null,2055,null,854,null,2203,null,964,null,37407,null,3866,null,14358,null,2036,null,23049,null,3207,null,51222,null,3752,null,25357,null,2540,null,25865,null,2827,null,405924,null,9508,null,237884,null,8285,null,153177,null,6656,null,84707,null,5164,null,94604,null,4940,null,62440,null,4365,null,32164,null,2802,null,73436,null,3795,null,64960,null,3610,null,8476,null,1333,null,0400000US32,Nevada,32
241231,null,9672,null,43610,null,3971,null,1328,null,953,null,668,null,500,null,660,null,603,null,21265,null,2310,null,8785,null,1535,null,12480,null,1624,null,21017,null,2548,null,12101,null,1752,null,8916,null,1856,null,197621,null,8766,null,108384,null,6267,null,70172,null,3871,null,38212,null,3680,null,50600,null,3556,null,32210,null,2403,null,18390,null,2527,null,38637,null,2920,null,35647,null,2754,null,2990,null,776,null,0400000US33,New Hampshire,33
1352888,null,22580,null,250252,null,8462,null,8196,null,1716,null,4262,null,1031,null,3934,null,1396,null,66572,null,5332,null,25653,null,2861,null,40919,null,4127,null,175484,null,6796,null,101675,null,5014,null,73809,null,4447,null,1102636,null,19915,null,585381,null,14534,null,405918,null,9747,null,179463,null,8502,null,244235,null,7860,null,173548,null,6450,null,70687,null,5048,null,273020,null,7387,null,253530,null,6746,null,19490,null,2243,null,0400000US34,New Jersey,34
361916,null,10618,null,99362,null,5979,null,5509,null,1579,null,2666,null,1012,null,2843,null,1105,null,40806,null,4189,null,19178,null,2285,null,21628,null,3230,null,53047,null,3857,null,32727,null,2459,null,20320,null,2566,null,262554,null,9211,null,137349,null,7164,null,94292,null,5083,null,43057,null,3809,null,64186,null,4064,null,46479,null,3313,null,17707,null,2559,null,61019,null,3242,null,56962,null,2903,null,4057,null,998,null,0400000US35,New Mexico,35
3633622,null,30508,null,858029,null,16755,null,31324,null,3425,null,15345,null,1814,null,15979,null,2695,null,265692,null,8606,null,111460,null,5341,null,154232,null,7384,null,561013,null,12881,null,334198,null,10089,null,226815,null,8437,null,2775593,null,27977,null,1472702,null,22198,null,1000437,null,14054,null,472265,null,14129,null,633972,null,14183,null,440446,null,10702,null,193526,null,7723,null,668919,null,10214,null,603231,null,9759,null,65688,null,3673,null,0400000US36,New York,36
1594812,null,18767,null,421672,null,11703,null,18797,null,2768,null,9796,null,1285,null,9001,null,2347,null,170824,null,7560,null,81143,null,5199,null,89681,null,5836,null,232051,null,9286,null,157203,null,6575,null,74848,null,5276,null,1173140,null,17687,null,617673,null,13652,null,462860,null,9090,null,154813,null,8305,null,280778,null,9291,null,206368,null,7790,null,74410,null,5074,null,274689,null,8719,null,256611,null,7997,null,18078,null,2599,null,0400000US37,North Carolina,37
133022,null,5148,null,36484,null,3010,null,2122,null,806,null,1584,null,702,null,538,null,301,null,20682,null,2568,null,10778,null,1695,null,9904,null,1793,null,13680,null,1598,null,11019,null,1380,null,2661,null,651,null,96538,null,4681,null,49108,null,3733,null,39148,null,2633,null,9960,null,1854,null,25375,null,2104,null,19625,null,1717,null,5750,null,1186,null,22055,null,1563,null,21442,null,1603,null,613,null,315,null,0400000US38,North Dakota,38
2082325,null,22609,null,514251,null,11374,null,19881,null,2132,null,13446,null,1908,null,6435,null,1485,null,210284,null,8081,null,96921,null,4407,null,113363,null,6497,null,284086,null,8545,null,186301,null,6681,null,97785,null,5468,null,1568074,null,18853,null,778619,null,16064,null,585479,null,11479,null,193140,null,7781,null,354358,null,10534,null,253741,null,8007,null,100617,null,5503,null,435097,null,8844,null,407804,null,8361,null,27293,null,3001,null,0400000US39,Ohio,39
630826,null,11740,null,176824,null,6489,null,11457,null,2183,null,6083,null,1261,null,5374,null,2020,null,71103,null,3970,null,35438,null,2577,null,35665,null,2611,null,94264,null,4419,null,63674,null,3871,null,30590,null,2416,null,454002,null,10037,null,232645,null,7881,null,174859,null,5521,null,57786,null,4385,null,100035,null,5303,null,69302,null,3776,null,30733,null,3428,null,121322,null,5164,null,114198,null,4643,null,7124,null,1547,null,0400000US40,Oklahoma,40
802582,null,12657,null,199137,null,8296,null,7252,null,1446,null,4895,null,1232,null,2357,null,751,null,93870,null,5489,null,41550,null,2745,null,52320,null,4538,null,98015,null,5373,null,54982,null,3864,null,43033,null,3389,null,603445,null,11033,null,295695,null,10077,null,195998,null,6321,null,99697,null,7055,null,164968,null,7621,null,107451,null,5575,null,57517,null,4795,null,142782,null,5344,null,126318,null,4530,null,16464,null,2178,null,0400000US41,Oregon,41
2264246,null,20594,null,529542,null,12477,null,16637,null,2201,null,9444,null,1399,null,7193,null,1623,null,195718,null,8628,null,91829,null,4351,null,103889,null,6159,null,317187,null,9548,null,201223,null,6859,null,115964,null,5802,null,1734704,null,18441,null,841854,null,15688,null,622256,null,13184,null,219598,null,7541,null,377742,null,8944,null,274256,null,6452,null,103486,null,4684,null,515108,null,9569,null,476275,null,8407,null,38833,null,3390,null,0400000US42,Pennsylvania,42
208685,null,7568,null,49712,null,4210,null,1976,null,939,null,936,null,521,null,1040,null,626,null,16661,null,2948,null,5850,null,1105,null,10811,null,2416,null,31075,null,3213,null,20902,null,2176,null,10173,null,2289,null,158973,null,6035,null,79312,null,5029,null,55508,null,3714,null,23804,null,3120,null,37590,null,3014,null,26128,null,2223,null,11462,null,1825,null,42071,null,2684,null,39273,null,2521,null,2798,null,788,null,0400000US44,Rhode Island,44
744930,null,14618,null,198367,null,7034,null,8272,null,1527,null,4693,null,995,null,3579,null,1115,null,67498,null,4529,null,34714,null,3207,null,32784,null,3459,null,122597,null,5459,null,81012,null,4061,null,41585,null,3283,null,546563,null,12975,null,299574,null,10442,null,224338,null,8206,null,75236,null,5751,null,111134,null,5910,null,79164,null,4352,null,31970,null,3228,null,135855,null,5758,null,126581,null,5437,null,9274,null,1473,null,0400000US45,South Carolina,45
151481,null,5791,null,38022,null,2934,null,1841,null,602,null,1243,null,478,null,598,null,303,null,19283,null,2290,null,9262,null,1642,null,10021,null,1575,null,16898,null,2026,null,11102,null,1558,null,5796,null,965,null,113459,null,5327,null,61210,null,4011,null,44115,null,2757,null,17095,null,2244,null,27577,null,2772,null,18973,null,1937,null,8604,null,1636,null,24672,null,1877,null,23011,null,1800,null,1661,null,705,null,0400000US46,South Dakota,46
1095902,null,18752,null,300597,null,10624,null,14427,null,2461,null,7636,null,1493,null,6791,null,1729,null,111739,null,7197,null,51516,null,4178,null,60223,null,5149,null,174431,null,7422,null,115683,null,4990,null,58748,null,4258,null,795305,null,15109,null,422586,null,12043,null,316314,null,8324,null,106272,null,7231,null,175223,null,7190,null,126586,null,5728,null,48637,null,3646,null,197496,null,5746,null,183810,null,6088,null,13686,null,2066,null,0400000US47,Tennessee,47
3562053,null,34571,null,912115,null,15752,null,55193,null,4310,null,27770,null,2613,null,27423,null,3419,null,362594,null,12347,null,156774,null,6269,null,205820,null,9800,null,494328,null,11061,null,283354,null,8353,null,210974,null,8756,null,2649938,null,30868,null,1561685,null,26338,null,1101550,null,18058,null,460135,null,14606,null,582182,null,14433,null,413663,null,10534,null,168519,null,8415,null,506071,null,10262,null,470088,null,9860,null,35983,null,3153,null,0400000US48,Texas,48
333509,null,11231,null,87891,null,5391,null,2767,null,939,null,1050,null,548,null,1717,null,803,null,52194,null,4653,null,13970,null,1827,null,38224,null,3945,null,32930,null,3062,null,17872,null,1821,null,15058,null,2314,null,245618,null,9350,null,135928,null,7052,null,90829,null,4082,null,45099,null,4723,null,63814,null,4890,null,38370,null,3128,null,25444,null,3050,null,45876,null,2636,null,43328,null,2582,null,2548,null,581,null,0400000US49,Utah,49
131911,null,5447,null,29834,null,2814,null,1943,null,609,null,775,null,318,null,1168,null,526,null,15041,null,2226,null,5691,null,1092,null,9350,null,1786,null,12850,null,1510,null,8605,null,1260,null,4245,null,749,null,102077,null,4761,null,49706,null,3588,null,33304,null,2480,null,16402,null,2122,null,29775,null,2519,null,19517,null,1659,null,10258,null,1572,null,22596,null,1640,null,20709,null,1475,null,1887,null,712,null,0400000US50,Vermont,50
1357557,null,18163,null,273768,null,8887,null,10883,null,1632,null,6063,null,1343,null,4820,null,1204,null,111536,null,6389,null,45844,null,3086,null,65692,null,5108,null,151349,null,6604,null,96117,null,4437,null,55232,null,4070,null,1083789,null,17450,null,633247,null,14166,null,445542,null,10450,null,187705,null,8754,null,226091,null,7953,null,162465,null,6411,null,63626,null,4229,null,224451,null,5927,null,211999,null,5211,null,12452,null,1891,null,0400000US51,Virginia,51
1330393,null,18831,null,295100,null,10091,null,10150,null,2108,null,5879,null,1176,null,4271,null,1436,null,125834,null,6355,null,53175,null,4323,null,72659,null,5397,null,159116,null,6893,null,85095,null,4151,null,74021,null,5575,null,1035293,null,16239,null,524441,null,12189,null,358186,null,8731,null,166255,null,7570,null,283857,null,9107,null,181340,null,6211,null,102517,null,5280,null,226995,null,6058,null,198297,null,5387,null,28698,null,2894,null,0400000US53,Washington,53
320103,null,8516,null,101970,null,5355,null,5184,null,1193,null,2287,null,717,null,2897,null,939,null,29795,null,2937,null,14930,null,2194,null,14865,null,1981,null,66991,null,3790,null,44888,null,3169,null,22103,null,2299,null,218133,null,7222,null,93604,null,5187,null,72878,null,4279,null,20726,null,2500,null,43555,null,3366,null,31634,null,2632,null,11921,null,1761,null,80974,null,3460,null,75849,null,3246,null,5125,null,1254,null,0400000US54,West Virginia,54
1095479,null,15278,null,248408,null,9492,null,11662,null,1732,null,6876,null,1361,null,4786,null,1219,null,123314,null,7568,null,54002,null,3857,null,69312,null,5045,null,113432,null,5175,null,68571,null,3823,null,44861,null,2961,null,847071,null,13307,null,429554,null,10155,null,310828,null,7740,null,118726,null,5986,null,211062,null,7921,null,148618,null,6130,null,62444,null,3891,null,206455,null,5608,null,190861,null,5112,null,15594,null,2159,null,0400000US55,Wisconsin,55
101796,null,5235,null,19097,null,2140,null,2101,null,885,null,1342,null,730,null,759,null,405,null,10149,null,1604,null,4724,null,1036,null,5425,null,1153,null,6847,null,1370,null,4336,null,1003,null,2511,null,755,null,82699,null,4382,null,42509,null,3753,null,29129,null,2789,null,13380,null,2597,null,22438,null,2321,null,15004,null,1889,null,7434,null,1622,null,17752,null,1840,null,16535,null,1772,null,1217,null,560,null,0400000US56,Wyoming,56
459362,null,12717,null,275694,null,9742,null,15350,null,2120,null,7745,null,1401,null,7605,null,1675,null,49965,null,4289,null,22962,null,2481,null,27003,null,3049,null,210379,null,7268,null,140863,null,4691,null,69516,null,4952,null,183668,null,6948,null,102260,null,5512,null,66735,null,3227,null,35525,null,3574,null,29138,null,2312,null,20388,null,1855,null,8750,null,1617,null,52270,null,3223,null,47562,null,2752,null,4708,null,1092,null,0400000US72,Puerto Rico,72
