B08014_001E,B08014_001EA,B08014_001M,B08014_001MA,B08014_002E,B08014_002EA,B08014_002M,B08014_002MA,B08014_003E,B08014_003EA,B08014_003M,B08014_003MA,B08014_004E,B08014_004EA,B08014_004M,B08014_004MA,B08014_005E,B08014_005EA,B08014_005M,B08014_005MA,B08014_006E,B08014_006EA,B08014_006M,B08014_006MA,B08014_007E,B08014_007EA,B08014_007M,B08014_007MA,B08014_008E,B08014_008EA,B08014_008M,B08014_008MA,B08014_009E,B08014_009EA,B08014_009M,B08014_009MA,B08014_010E,B08014_010EA,B08014_010M,B08014_010MA,B08014_011E,B08014_011EA,B08014_011M,B08014_011MA,B08014_012E,B08014_012EA,B08014_012M,B08014_012MA,B08014_013E,B08014_013EA,B08014_013M,B08014_013MA,B08014_014E,B08014_014EA,B08014_014M,B08014_014MA,B08014_015E,B08014_015EA,B08014_015M,B08014_015MA,B08014_016E,B08014_016EA,B08014_016M,B08014_016MA,B08014_017E,B08014_017EA,B08014_017M,B08014_017MA,B08014_018E,B08014_018EA,B08014_018M,B08014_018MA,B08014_019E,B08014_019EA,B08014_019M,B08014_019MA,B08014_020E,B08014_020EA,B08014_020M,B08014_020MA,B08014_021E,B08014_021EA,B08014_021M,B08014_021MA,GEO_ID,NAME,state
2924954,null,14900,null,64489,null,5527,null,538069,null,11891,null,1297685,null,16613,null,667144,null,15332,null,247389,null,11025,null,110178,null,6953,null,1578521,null,10009,null,36922,null,3924,null,251017,null,8093,null,720470,null,9708,null,368963,null,8645,null,140250,null,6750,null,60899,null,4114,null,1346433,null,11395,null,27567,null,3026,null,287052,null,8017,null,577215,null,10210,null,298181,null,8846,null,107139,null,5765,null,49279,null,3736,null,0400000US18,Indiana,18
1485679,null,9278,null,30348,null,3041,null,249487,null,7135,null,640195,null,12026,null,356248,null,10170,null,142085,null,6891,null,67316,null,5563,null,792480,null,6154,null,17477,null,2430,null,117794,null,4676,null,345688,null,7692,null,197637,null,6189,null,76025,null,3981,null,37859,null,3203,null,693199,null,7069,null,12871,null,1529,null,131693,null,4369,null,294507,null,6491,null,158611,null,5302,null,66060,null,3751,null,29457,null,2875,null,0400000US19,Iowa,19
1362429,null,10282,null,20054,null,2254,null,237979,null,8356,null,599132,null,13252,null,315110,null,10184,null,133397,null,7391,null,56757,null,4717,null,733924,null,7857,null,11666,null,1772,null,113365,null,6054,null,328381,null,7204,null,175275,null,6738,null,72712,null,4489,null,32525,null,3133,null,628505,null,6610,null,8388,null,1322,null,124614,null,4821,null,270751,null,7823,null,139835,null,4666,null,60685,null,3855,null,24232,null,2637,null,0400000US20,Kansas,20
1841983,null,13797,null,45640,null,4299,null,360305,null,9783,null,803074,null,15590,null,410492,null,11755,null,160093,null,8725,null,62379,null,5560,null,976200,null,10255,null,24817,null,2782,null,163671,null,6259,null,436227,null,9522,null,226153,null,6482,null,90151,null,5437,null,35181,null,3175,null,865783,null,8912,null,20823,null,2391,null,196634,null,6499,null,366847,null,8466,null,184339,null,6913,null,69942,null,4685,null,27198,null,3440,null,0400000US21,Kentucky,21
1829968,null,14501,null,58357,null,4942,null,418353,null,11369,null,815922,null,14337,null,372615,null,12332,null,121760,null,8273,null,42961,null,5771,null,981876,null,9980,null,29108,null,3267,null,194174,null,7517,null,456612,null,10083,null,208954,null,7662,null,68925,null,4889,null,24103,null,3412,null,848092,null,11215,null,29249,null,3126,null,224179,null,7399,null,359310,null,7491,null,163661,null,6854,null,52835,null,4172,null,18858,null,2943,null,0400000US22,Louisiana,22
636780,null,5803,null,11344,null,2136,null,115467,null,4782,null,296767,null,6867,null,144616,null,6326,null,50853,null,4593,null,17733,null,2586,null,331272,null,3726,null,6912,null,1718,null,51969,null,3291,null,158564,null,4404,null,78843,null,3808,null,25749,null,2507,null,9235,null,1427,null,305508,null,4753,null,4432,null,1058,null,63498,null,3542,null,138203,null,4294,null,65773,null,3487,null,25104,null,2615,null,8498,null,1499,null,0400000US23,Maine,23
2765652,null,15167,null,118515,null,7026,null,558424,null,14878,null,1128740,null,22079,null,614776,null,17956,null,237928,null,10877,null,107269,null,9555,null,1431467,null,9455,null,56009,null,5055,null,241422,null,8496,null,615969,null,13336,null,326890,null,9800,null,129583,null,6712,null,61594,null,5889,null,1334185,null,12697,null,62506,null,4306,null,317002,null,9228,null,512771,null,12319,null,287886,null,9428,null,108345,null,5824,null,45675,null,4520,null,0400000US24,Maryland,24
3140448,null,15903,null,165702,null,9681,null,720098,null,14250,null,1374459,null,21823,null,580409,null,18485,null,224605,null,13725,null,75175,null,7718,null,1621630,null,11016,null,85942,null,7256,null,329882,null,9016,null,736934,null,14666,null,306809,null,10758,null,121795,null,8761,null,40268,null,4480,null,1518818,null,10599,null,79760,null,5709,null,390216,null,9971,null,637525,null,11320,null,273600,null,9600,null,102810,null,6293,null,34907,null,3930,null,0400000US25,Massachusetts,25
4363319,null,19660,null,97898,null,6099,null,861092,null,16497,null,1958031,null,21938,null,932073,null,19713,null,359152,null,11731,null,155073,null,9015,null,2301169,null,13637,null,48193,null,3928,null,386975,null,10186,null,1066495,null,13592,null,513198,null,10952,null,197565,null,7409,null,88743,null,6320,null,2062150,null,13728,null,49705,null,4171,null,474117,null,11051,null,891536,null,12443,null,418875,null,10759,null,161587,null,5593,null,66330,null,3761,null,0400000US26,Michigan,26
2645056,null,11107,null,63344,null,4135,null,461878,null,11640,null,1205981,null,14971,null,591044,null,12179,null,224694,null,8779,null,98115,null,7065,null,1398904,null,7324,null,33882,null,3308,null,215592,null,7210,null,651970,null,9435,null,320894,null,8107,null,122545,null,5537,null,54021,null,4001,null,1246152,null,8289,null,29462,null,2783,null,246286,null,6538,null,554011,null,8341,null,270150,null,6233,null,102149,null,4355,null,44094,null,4007,null,0400000US27,Minnesota,27
1165103,null,13797,null,26998,null,3600,null,235070,null,7634,null,496186,null,14274,null,267699,null,13199,null,99207,null,7061,null,39943,null,4547,null,611499,null,8306,null,13925,null,2393,null,103868,null,5439,null,269341,null,8798,null,145192,null,7405,null,55588,null,4361,null,23585,null,3273,null,553604,null,8866,null,13073,null,2277,null,131202,null,4276,null,226845,null,7770,null,122507,null,7352,null,43619,null,3836,null,16358,null,2116,null,0400000US28,Mississippi,28
2726791,null,15156,null,68473,null,4939,null,540152,null,13648,null,1198624,null,20975,null,604725,null,14519,null,227832,null,10808,null,86985,null,6924,null,1424397,null,9874,null,35686,null,3433,null,238812,null,8370,null,650058,null,11512,null,326198,null,8873,null,124447,null,6381,null,49196,null,4297,null,1302394,null,11166,null,32787,null,3535,null,301340,null,8080,null,548566,null,11755,null,278527,null,7491,null,103385,null,5427,null,37789,null,3679,null,0400000US29,Missouri,29
454760,null,6034,null,7393,null,1698,null,75144,null,5111,null,182011,null,6047,null,119627,null,5537,null,43206,null,4293,null,27379,null,3178,null,243364,null,4240,null,4077,null,1133,null,35155,null,3410,null,98758,null,3955,null,66008,null,3422,null,23518,null,2887,null,15848,null,1893,null,211396,null,3902,null,3316,null,1155,null,39989,null,3170,null,83253,null,3672,null,53619,null,3344,null,19688,null,2131,null,11531,null,1732,null,0400000US30,Montana,30
897422,null,6266,null,15642,null,2244,null,153214,null,6437,null,388975,null,8945,null,217826,null,7975,null,88071,null,5937,null,33694,null,3415,null,479619,null,4284,null,7940,null,1378,null,71165,null,3991,null,213617,null,5461,null,118428,null,5034,null,48420,null,3436,null,20049,null,2464,null,417803,null,5337,null,7702,null,1418,null,82049,null,4408,null,175358,null,5111,null,99398,null,4299,null,39651,null,3040,null,13645,null,1651,null,0400000US31,Nebraska,31
1219807,null,8935,null,45469,null,4328,null,289634,null,10111,null,530687,null,13517,null,229336,null,10717,null,85482,null,7717,null,39199,null,5914,null,685071,null,6337,null,24822,null,3029,null,154912,null,7041,null,304748,null,8676,null,129391,null,6544,null,48275,null,4856,null,22923,null,3810,null,534736,null,6758,null,20647,null,2743,null,134722,null,5991,null,225939,null,7462,null,99945,null,5945,null,37207,null,3799,null,16276,null,3166,null,0400000US32,Nevada,32
670851,null,7708,null,12251,null,2071,null,102394,null,4991,null,315005,null,9594,null,153069,null,8742,null,58039,null,4576,null,30093,null,3744,null,355493,null,4392,null,6901,null,1483,null,46736,null,3265,null,171268,null,6098,null,83964,null,5366,null,30165,null,2776,null,16459,null,2155,null,315358,null,5127,null,5350,null,1132,null,55658,null,3359,null,143737,null,5146,null,69105,null,4451,null,27874,null,2474,null,13634,null,2084,null,0400000US33,New Hampshire,33
4098268,null,18883,null,275429,null,13065,null,909085,null,20315,null,1712203,null,22988,null,765933,null,17991,null,317812,null,13280,null,117806,null,9149,null,2213779,null,12592,null,155380,null,9034,null,449276,null,12364,null,954141,null,12659,null,415027,null,10477,null,173380,null,7644,null,66575,null,5132,null,1884489,null,15015,null,120049,null,7234,null,459809,null,11846,null,758062,null,14568,null,350906,null,9997,null,144432,null,6897,null,51231,null,5107,null,0400000US34,New Jersey,34
859019,null,10147,null,14557,null,2619,null,179649,null,7290,null,358737,null,12025,null,197038,null,10211,null,73742,null,5865,null,35296,null,4728,null,461027,null,6696,null,9727,null,2153,null,83602,null,5265,null,200057,null,8300,null,107622,null,5839,null,41102,null,3719,null,18917,null,2610,null,397992,null,7596,null,4830,null,1209,null,96047,null,5095,null,158680,null,6708,null,89416,null,5568,null,32640,null,2957,null,16379,null,2597,null,0400000US35,New Mexico,35
8724588,null,29166,null,1814247,null,24825,null,2231565,null,29165,null,2854909,null,28893,null,1199402,null,23738,null,456935,null,15401,null,167530,null,11294,null,4604334,null,21841,null,902826,null,16356,null,1142952,null,17106,null,1564774,null,17140,null,651108,null,13396,null,250164,null,8904,null,92510,null,6755,null,4120254,null,23240,null,911421,null,16307,null,1088613,null,17740,null,1290135,null,17630,null,548294,null,13030,null,206771,null,8540,null,75020,null,5734,null,0400000US36,New York,36
4096264,null,21496,null,103227,null,7067,null,812751,null,17220,null,1740409,null,22081,null,945607,null,17006,null,346173,null,14733,null,148097,null,8909,null,2193365,null,12507,null,58627,null,4904,null,364860,null,11378,null,969390,null,14276,null,523800,null,11985,null,192759,null,9308,null,83929,null,5106,null,1902899,null,16109,null,44600,null,4419,null,447891,null,10428,null,771019,null,14763,null,421807,null,8645,null,153414,null,7585,null,64168,null,5091,null,0400000US37,North Carolina,37
329511,null,3979,null,5487,null,1573,null,55190,null,3435,null,135781,null,5042,null,80663,null,4017,null,33312,null,2450,null,19078,null,2499,null,175846,null,3140,null,3272,null,1171,null,26792,null,2240,null,72865,null,2886,null,43559,null,2518,null,18290,null,1622,null,11068,null,1568,null,153665,null,2670,null,2215,null,586,null,28398,null,2316,null,62916,null,3030,null,37104,null,2077,null,15022,null,1458,null,8010,null,1164,null,0400000US38,North Dakota,38
5242094,null,21006,null,141534,null,7012,null,1009246,null,16068,null,2293852,null,28830,null,1138410,null,20135,null,464290,null,15353,null,194762,null,11183,null,2744708,null,13850,null,74506,null,5114,null,441338,null,10078,null,1250782,null,17227,null,616643,null,11251,null,252363,null,8653,null,109076,null,6785,null,2497386,null,14096,null,67028,null,4784,null,567908,null,10975,null,1043070,null,15143,null,521767,null,10736,null,211927,null,7861,null,85686,null,5658,null,0400000US39,Ohio,39
1615201,null,11480,null,29965,null,3374,null,328371,null,8898,null,716019,null,12102,null,359112,null,11220,null,126284,null,7031,null,55450,null,5732,null,880809,null,7239,null,16478,null,2188,null,158827,null,6145,null,401579,null,8774,null,202382,null,6836,null,69129,null,4372,null,32414,null,3659,null,734392,null,8916,null,13487,null,1870,null,169544,null,5589,null,314440,null,7060,null,156730,null,5669,null,57155,null,3888,null,23036,null,2866,null,0400000US40,Oklahoma,40
1746393,null,13615,null,52889,null,4756,null,363342,null,10367,null,744194,null,14795,null,371705,null,12863,null,145585,null,10139,null,68678,null,7352,null,942301,null,9505,null,31574,null,3692,null,173583,null,5941,null,406184,null,9348,null,209061,null,8155,null,81647,null,5820,null,40252,null,5000,null,804092,null,9688,null,21315,null,2523,null,189759,null,7229,null,338010,null,8146,null,162644,null,6600,null,63938,null,5327,null,28426,null,3575,null,0400000US41,Oregon,41
5672627,null,20628,null,253842,null,10750,null,1162997,null,19305,null,2507435,null,27839,null,1160606,null,19746,null,424262,null,11940,null,163485,null,9659,null,2999623,null,14282,null,124055,null,6259,null,543862,null,12101,null,1370134,null,16003,null,635816,null,12402,null,231256,null,7230,null,94500,null,6300,null,2673004,null,14536,null,129787,null,6551,null,619135,null,12033,null,1137301,null,15282,null,524790,null,10098,null,193006,null,6067,null,68985,null,4264,null,0400000US42,Pennsylvania,42
493868,null,6900,null,13573,null,2393,null,102040,null,5556,null,207981,null,7213,null,106260,null,6723,null,47254,null,5121,null,16760,null,3961,null,259469,null,4946,null,7379,null,1600,null,46188,null,3436,null,114332,null,4769,null,56230,null,4128,null,25910,null,3573,null,9430,null,2642,null,234399,null,5049,null,6194,null,1418,null,55852,null,3618,null,93649,null,4455,null,50030,null,3943,null,21344,null,2997,null,7330,null,1928,null,0400000US44,Rhode Island,44
1932619,null,14000,null,58144,null,5899,null,392708,null,10853,null,832211,null,18195,null,434269,null,15159,null,156318,null,9321,null,58969,null,6044,null,1030952,null,8822,null,31229,null,3943,null,178244,null,7376,null,454005,null,10997,null,246832,null,9374,null,86332,null,5425,null,34310,null,3794,null,901667,null,10840,null,26915,null,3456,null,214464,null,7692,null,378206,null,10308,null,187437,null,7395,null,69986,null,5165,null,24659,null,3262,null,0400000US45,South Carolina,45
399472,null,5275,null,6822,null,1424,null,61841,null,3476,null,168346,null,6746,null,94343,null,5685,null,43465,null,4054,null,24655,null,2623,null,210471,null,3843,null,4514,null,1181,null,26222,null,2385,null,90768,null,3646,null,50516,null,3228,null,24008,null,2439,null,14443,null,1681,null,189001,null,3309,null,2308,null,834,null,35619,null,2785,null,77578,null,4101,null,43827,null,2989,null,19457,null,2094,null,10212,null,1426,null,0400000US46,South Dakota,46
2754636,null,13262,null,56994,null,5085,null,537924,null,14610,null,1166735,null,18816,null,638546,null,13508,null,253343,null,11340,null,101094,null,8556,null,1480832,null,10462,null,27700,null,3148,null,245596,null,9490,null,649668,null,11626,null,351661,null,8427,null,147037,null,7842,null,59170,null,5579,null,1273804,null,10581,null,29294,null,3216,null,292328,null,8084,null,517067,null,10451,null,286885,null,7661,null,106306,null,5296,null,41924,null,4160,null,0400000US47,Tennessee,47
10670510,null,30184,null,278500,null,11705,null,2411582,null,33529,null,4821006,null,39730,null,2143684,null,33170,null,750163,null,21895,null,265575,null,16212,null,5985283,null,20383,null,153864,null,8140,null,1252396,null,22774,null,2769621,null,27175,null,1222076,null,21063,null,432753,null,13925,null,154573,null,10893,null,4685227,null,23794,null,124636,null,6327,null,1159186,null,18683,null,2051385,null,22746,null,921608,null,17133,null,317410,null,11598,null,111002,null,7036,null,0400000US48,Texas,48
1238559,null,9254,null,19808,null,2741,null,178714,null,7507,null,508234,null,11163,null,304913,null,10231,null,148369,null,9012,null,78521,null,7077,null,705131,null,5697,null,9914,null,1772,null,92267,null,4559,null,295024,null,7146,null,173205,null,6628,null,85459,null,6460,null,49262,null,4925,null,533428,null,6841,null,9894,null,1563,null,86447,null,4961,null,213210,null,6528,null,131708,null,6275,null,62910,null,4589,null,29259,null,3021,null,0400000US49,Utah,49
320552,null,4379,null,4435,null,1102,null,62909,null,3914,null,150066,null,4514,null,71233,null,4929,null,24336,null,3054,null,7573,null,1866,null,164771,null,3312,null,2790,null,893,null,27147,null,2531,null,78945,null,2829,null,38409,null,3035,null,13049,null,1794,null,4431,null,1128,null,155781,null,2526,null,1645,null,502,null,35762,null,2364,null,71121,null,2677,null,32824,null,2599,null,11287,null,1613,null,3142,null,881,null,0400000US50,Vermont,50
3730011,null,15101,null,85592,null,6191,null,699992,null,16706,null,1530588,null,20550,null,879582,null,18728,null,369526,null,15212,null,164731,null,9984,null,1985722,null,10034,null,43274,null,3992,null,309874,null,10234,null,846379,null,12005,null,480695,null,10607,null,209570,null,8697,null,95930,null,6748,null,1744289,null,12975,null,42318,null,4213,null,390118,null,10709,null,684209,null,11690,null,398887,null,10905,null,159956,null,7894,null,68801,null,4864,null,0400000US51,Virginia,51
3062668,null,16708,null,79494,null,5282,null,591453,null,13161,null,1258909,null,20168,null,676101,null,16081,null,303199,null,9801,null,153512,null,10099,null,1661582,null,12022,null,38720,null,4011,null,287753,null,8203,null,704657,null,12014,null,374448,null,9645,null,167352,null,6228,null,88652,null,6437,null,1401086,null,11056,null,40774,null,3759,null,303700,null,8409,null,554252,null,11872,null,301653,null,9886,null,135847,null,6006,null,64860,null,5001,null,0400000US53,Washington,53
733282,null,9744,null,21911,null,2629,null,147793,null,6672,null,333255,null,9282,null,162304,null,8379,null,50454,null,5026,null,17565,null,3347,null,393488,null,6086,null,10312,null,1669,null,71051,null,4852,null,186817,null,5695,null,86153,null,4888,null,28818,null,3166,null,10337,null,2208,null,339794,null,6912,null,11599,null,2075,null,76742,null,4231,null,146438,null,5258,null,76151,null,4732,null,21636,null,2342,null,7228,null,1460,null,0400000US54,West Virginia,54
2784432,null,11970,null,68045,null,5056,null,487669,null,10548,null,1295285,null,15960,null,614859,null,13430,null,220696,null,9833,null,97878,null,6361,null,1471295,null,7746,null,34496,null,3334,null,220421,null,7038,null,708287,null,8852,null,332202,null,7428,null,120738,null,5816,null,55151,null,3829,null,1313137,null,7614,null,33549,null,3328,null,267248,null,6803,null,586998,null,9485,null,282657,null,7764,null,99958,null,5030,null,42727,null,3157,null,0400000US55,Wisconsin,55
269276,null,5105,null,2572,null,967,null,44920,null,3966,null,102136,null,5518,null,71419,null,4704,null,30022,null,4221,null,18207,null,3212,null,147890,null,3466,null,1148,null,586,null,21700,null,2839,null,56847,null,3545,null,39972,null,2557,null,17736,null,2595,null,10487,null,2091,null,121386,null,3630,null,1424,null,647,null,23220,null,2468,null,45289,null,3238,null,31447,null,2941,null,12286,null,2102,null,7720,null,1508,null,0400000US56,Wyoming,56
1135715,null,14408,null,83079,null,5368,null,329271,null,9940,null,473667,null,13083,null,169832,null,8371,null,61397,null,6285,null,18469,null,3526,null,614694,null,9937,null,43858,null,3467,null,170618,null,7012,null,258953,null,8468,null,92981,null,5410,null,35799,null,4226,null,12485,null,2730,null,521021,null,9558,null,39221,null,3579,null,158653,null,5970,null,214714,null,7088,null,76851,null,4518,null,25598,null,3058,null,5984,null,1427,null,0400000US72,Puerto Rico,72
