C18004_001E,C18004_001EA,C18004_001M,C18004_001MA,C18004_002E,C18004_002EA,C18004_002M,C18004_002MA,C18004_003E,C18004_003EA,C18004_003M,C18004_003MA,C18004_004E,C18004_004EA,C18004_004M,C18004_004MA,C18004_005E,C18004_005EA,C18004_005M,C18004_005MA,C18004_006E,C18004_006EA,C18004_006M,C18004_006MA,C18004_007E,C18004_007EA,C18004_007M,C18004_007MA,C18004_008E,C18004_008EA,C18004_008M,C18004_008MA,C18004_009E,C18004_009EA,C18004_009M,C18004_009MA,C18004_010E,C18004_010EA,C18004_010M,C18004_010MA,C18004_011E,C18004_011EA,C18004_011M,C18004_011MA,C18004_012E,C18004_012EA,C18004_012M,C18004_012MA,C18004_013E,C18004_013EA,C18004_013M,C18004_013MA,C18004_014E,C18004_014EA,C18004_014M,C18004_014MA,C18004_015E,C18004_015EA,C18004_015M,C18004_015MA,C18004_016E,C18004_016EA,C18004_016M,C18004_016MA,C18004_017E,C18004_017EA,C18004_017M,C18004_017MA,C18004_018E,C18004_018EA,C18004_018M,C18004_018MA,C18004_019E,C18004_019EA,C18004_019M,C18004_019MA,C18004_020E,C18004_020EA,C18004_020M,C18004_020MA,C18004_021E,C18004_021EA,C18004_021M,C18004_021MA,GEO_ID,NAME,state
1609965,null,1980,null,794703,null,2796,null,136000,null,1974,null,1447,null,512,null,134553,null,2079,null,564303,null,2476,null,34686,null,2194,null,529617,null,3021,null,94400,null,940,null,22956,null,1472,null,71444,null,1507,null,815262,null,2614,null,127782,null,1823,null,1207,null,453,null,126575,null,1904,null,562588,null,2099,null,37346,null,2327,null,525242,null,2933,null,124892,null,1085,null,35792,null,1689,null,89100,null,1872,null,0400000US31,Nebraska,31
2340814,null,1751,null,1178998,null,2725,null,202383,null,2386,null,1505,null,663,null,200878,null,2473,null,844152,null,2952,null,49125,null,3451,null,795027,null,4104,null,132463,null,1276,null,33033,null,2647,null,99430,null,2779,null,1161816,null,2100,null,197521,null,2880,null,1819,null,755,null,195702,null,3084,null,816451,null,2588,null,58242,null,3698,null,758209,null,4690,null,147844,null,925,null,45850,null,2440,null,101994,null,2558,null,0400000US32,Nevada,32
1224245,null,1004,null,600179,null,1621,null,94440,null,1592,null,971,null,545,null,93469,null,1498,null,438051,null,1751,null,24431,null,2479,null,413620,null,2755,null,67688,null,818,null,15875,null,1527,null,51813,null,1612,null,624066,null,1601,null,88327,null,1651,null,409,null,270,null,87918,null,1750,null,447734,null,1752,null,26827,null,2545,null,420907,null,2847,null,88005,null,1065,null,24324,null,2160,null,63681,null,2258,null,0400000US33,New Hampshire,33
8010192,null,1994,null,3892981,null,3072,null,644840,null,3666,null,5649,null,1421,null,639191,null,4034,null,2800279,null,3762,null,132636,null,5857,null,2667643,null,7505,null,447862,null,1774,null,108761,null,3526,null,339101,null,3602,null,4117211,null,2627,null,612075,null,3221,null,5400,null,1192,null,606675,null,3482,null,2868407,null,3477,null,163471,null,5222,null,2704936,null,6134,null,636729,null,1971,null,188910,null,5460,null,447819,null,5650,null,0400000US34,New Jersey,34
1797792,null,1933,null,880642,null,3213,null,153055,null,2254,null,1681,null,635,null,151374,null,2239,null,618561,null,2774,null,51325,null,4026,null,567236,null,4819,null,109026,null,924,null,34924,null,2137,null,74102,null,2224,null,917150,null,2511,null,141799,null,2158,null,969,null,454,null,140830,null,2123,null,638083,null,2229,null,48690,null,3591,null,589393,null,4057,null,137268,null,1440,null,53070,null,2432,null,84198,null,2664,null,0400000US35,New Mexico,35
17820923,null,3667,null,8580359,null,5030,null,1366086,null,5330,null,17628,null,2474,null,1348458,null,5195,null,6205029,null,5844,null,366960,null,9133,null,5838069,null,10786,null,1009244,null,2688,null,257500,null,7230,null,751744,null,6987,null,9240564,null,5131,null,1306455,null,5254,null,13722,null,1526,null,1292733,null,5809,null,6506542,null,5439,null,450566,null,10117,null,6055976,null,11053,null,1427567,null,2875,null,480581,null,8621,null,946986,null,8151,null,0400000US36,New York,36
8235419,null,3958,null,3959378,null,6804,null,675821,null,4596,null,9804,null,1401,null,666017,null,5053,null,2842655,null,6075,null,229567,null,7780,null,2613088,null,8756,null,440902,null,2420,null,131920,null,4300,null,308982,null,4922,null,4276041,null,5485,null,652481,null,5330,null,6511,null,1676,null,645970,null,5242,null,3008595,null,6713,null,282654,null,9280,null,2725941,null,11846,null,614965,null,1990,null,226660,null,5769,null,388305,null,5800,null,0400000US37,North Carolina,37
583410,null,1504,null,292703,null,1762,null,44327,null,1125,null,313,null,256,null,44014,null,1152,null,211130,null,1624,null,11271,null,1390,null,199859,null,2102,null,37246,null,502,null,11006,null,923,null,26240,null,960,null,290707,null,1643,null,41003,null,1287,null,279,null,226,null,40724,null,1297,null,202310,null,1324,null,12591,null,1162,null,189719,null,1756,null,47394,null,534,null,14140,null,1306,null,33254,null,1339,null,0400000US38,North Dakota,38
10548774,null,3067,null,5109610,null,4666,null,859103,null,3792,null,12038,null,1555,null,847065,null,4129,null,3635017,null,4425,null,273230,null,8064,null,3361787,null,8792,null,615490,null,2454,null,162274,null,3737,null,453216,null,4254,null,5439164,null,4188,null,819641,null,4016,null,8118,null,1463,null,811523,null,4239,null,3770734,null,4111,null,315796,null,7913,null,3454938,null,9081,null,848789,null,2761,null,275823,null,5324,null,572966,null,5547,null,0400000US39,Ohio,39
3266414,null,3145,null,1591233,null,3670,null,276636,null,3091,null,4264,null,1153,null,272372,null,3173,null,1121067,null,4026,null,107920,null,4819,null,1013147,null,6616,null,193530,null,1631,null,64029,null,2453,null,129501,null,2189,null,1675181,null,3046,null,261763,null,2754,null,2932,null,845,null,258831,null,2743,null,1151894,null,3041,null,130126,null,5417,null,1021768,null,5854,null,261524,null,1938,null,102817,null,3436,null,158707,null,3475,null,0400000US40,Oklahoma,40
3468683,null,1641,null,1708927,null,3471,null,269856,null,2673,null,2989,null,740,null,266867,null,2864,null,1229431,null,3336,null,92157,null,5075,null,1137274,null,6314,null,209640,null,2025,null,59912,null,3017,null,149728,null,3202,null,1759756,null,3265,null,254187,null,3038,null,2819,null,922,null,251368,null,2982,null,1240772,null,3514,null,101804,null,4648,null,1138968,null,5535,null,264797,null,1829,null,91515,null,3208,null,173282,null,3522,null,0400000US41,Oregon,41
11470126,null,2902,null,5537329,null,5108,null,872645,null,4050,null,14411,null,1997,null,858234,null,4489,null,3924619,null,5027,null,283777,null,7617,null,3640842,null,8931,null,740065,null,2970,null,191200,null,4583,null,548865,null,4753,null,5932797,null,4225,null,832530,null,3520,null,9151,null,1613,null,823379,null,3757,null,4056917,null,4810,null,336231,null,8984,null,3720686,null,10675,null,1043350,null,3109,null,322729,null,6644,null,720621,null,6821,null,0400000US42,Pennsylvania,42
979664,null,1068,null,470211,null,1923,null,71951,null,1440,null,1215,null,700,null,70736,null,1328,null,341973,null,1638,null,24078,null,2412,null,317895,null,2836,null,56287,null,1198,null,13500,null,1510,null,42787,null,1479,null,509453,null,1982,null,71433,null,1561,null,498,null,335,null,70935,null,1627,null,357107,null,1683,null,26538,null,2647,null,330569,null,3268,null,80913,null,1198,null,25234,null,1965,null,55679,null,1931,null,0400000US44,Rhode Island,44
4013102,null,2862,null,1914251,null,4296,null,323301,null,3095,null,4177,null,1038,null,319124,null,3167,null,1355946,null,4634,null,116500,null,5189,null,1239446,null,6359,null,235004,null,2090,null,70383,null,3676,null,164621,null,3819,null,2098851,null,3591,null,314130,null,3117,null,3910,null,1595,null,310220,null,3711,null,1468502,null,3841,null,145431,null,5734,null,1323071,null,7670,null,316219,null,1279,null,114204,null,4272,null,202015,null,4464,null,0400000US45,South Carolina,45
722441,null,1208,null,357082,null,2054,null,60211,null,1422,null,357,null,228,null,59854,null,1484,null,250574,null,1703,null,14534,null,1900,null,236040,null,2566,null,46297,null,775,null,11644,null,1042,null,34653,null,1175,null,365359,null,1679,null,56620,null,1274,null,269,null,177,null,56351,null,1311,null,249786,null,1464,null,15437,null,1604,null,234349,null,2350,null,58953,null,911,null,17151,null,1446,null,41802,null,1534,null,0400000US46,South Dakota,46
5648756,null,2865,null,2733391,null,4195,null,453544,null,3609,null,4820,null,1068,null,448724,null,3789,null,1958422,null,5099,null,179435,null,7181,null,1778987,null,8796,null,321425,null,1984,null,102254,null,3999,null,219171,null,3779,null,2915365,null,4014,null,434367,null,3258,null,3754,null,1006,null,430613,null,3487,null,2043798,null,4844,null,214080,null,6701,null,1829718,null,8195,null,437200,null,1987,null,163953,null,4997,null,273247,null,5139,null,0400000US47,Tennessee,47
21445227,null,5583,null,10551081,null,8295,null,2002226,null,7366,null,27500,null,3084,null,1974726,null,8123,null,7565664,null,8573,null,495236,null,10617,null,7070428,null,13817,null,983191,null,3091,null,308956,null,6743,null,674235,null,7103,null,10894146,null,7154,null,1922623,null,7692,null,23456,null,2861,null,1899167,null,8766,null,7664856,null,7908,null,565179,null,12006,null,7099677,null,13751,null,1306667,null,3955,null,509619,null,7735,null,797048,null,8205,null,0400000US48,Texas,48
2365100,null,2039,null,1185486,null,2949,null,248195,null,2563,null,2923,null,1044,null,245272,null,2664,null,835677,null,2687,null,37199,null,2961,null,798478,null,4378,null,101614,null,938,null,25078,null,2154,null,76536,null,2062,null,1179614,null,2447,null,231612,null,2210,null,2325,null,866,null,229287,null,2332,null,823964,null,2441,null,46876,null,2908,null,777088,null,3671,null,124038,null,939,null,39066,null,2337,null,84972,null,2283,null,0400000US49,Utah,49
582765,null,792,null,285821,null,1408,null,41034,null,1011,null,697,null,356,null,40337,null,1111,null,209340,null,1323,null,15590,null,1604,null,193750,null,2039,null,35447,null,438,null,8500,null,972,null,26947,null,927,null,296944,null,1266,null,39958,null,1179,null,314,null,224,null,39644,null,1211,null,212072,null,1167,null,14862,null,1556,null,197210,null,1822,null,44914,null,544,null,13445,null,1305,null,31469,null,1225,null,0400000US50,Vermont,50
6982475,null,5590,null,3360857,null,7926,null,560847,null,4457,null,6127,null,1175,null,554720,null,4811,null,2431483,null,7461,null,151501,null,5790,null,2279982,null,8695,null,368527,null,2175,null,97405,null,4270,null,271122,null,4219,null,3621618,null,6681,null,533181,null,4339,null,4849,null,987,null,528332,null,4202,null,2587452,null,5803,null,173785,null,5988,null,2413667,null,8569,null,500985,null,3047,null,168400,null,4550,null,332585,null,5255,null,0400000US51,Virginia,51
5946654,null,3104,null,2933634,null,4541,null,477604,null,3221,null,6440,null,1437,null,471164,null,3864,null,2131675,null,4764,null,152857,null,6545,null,1978818,null,7405,null,324355,null,1584,null,90733,null,3393,null,233622,null,3852,null,3013020,null,3448,null,452405,null,2860,null,4837,null,1104,null,447568,null,3305,null,2148844,null,3817,null,175522,null,7197,null,1973322,null,8468,null,411771,null,1977,null,136569,null,4719,null,275202,null,4435,null,0400000US53,Washington,53
1682288,null,1584,null,819803,null,2647,null,122158,null,2005,null,2565,null,815,null,119593,null,2165,null,580992,null,2171,null,85272,null,4626,null,495720,null,5190,null,116653,null,908,null,40970,null,2246,null,75683,null,2179,null,862485,null,2521,null,114355,null,1985,null,1259,null,594,null,113096,null,2037,null,595119,null,2394,null,78677,null,3774,null,516442,null,4562,null,153011,null,1062,null,61600,null,2868,null,91411,null,2883,null,0400000US54,West Virginia,54
5158628,null,1862,null,2548913,null,3156,null,407599,null,3318,null,4349,null,1144,null,403250,null,3627,null,1838992,null,3528,null,105902,null,5056,null,1733090,null,5959,null,302322,null,1401,null,69945,null,3352,null,232377,null,3379,null,2609715,null,2701,null,391453,null,2633,null,3358,null,782,null,388095,null,2729,null,1818866,null,3215,null,119768,null,4643,null,1699098,null,5753,null,399396,null,1497,null,111313,null,3808,null,288083,null,3987,null,0400000US55,Wisconsin,55
476916,null,1253,null,241998,null,1738,null,39604,null,1650,null,418,null,321,null,39186,null,1627,null,174898,null,2209,null,12780,null,1738,null,162118,null,2502,null,27496,null,679,null,7428,null,1031,null,20068,null,1138,null,234918,null,1544,null,34813,null,1147,null,510,null,539,null,34303,null,1313,null,168036,null,1332,null,13749,null,1624,null,154287,null,2194,null,32069,null,636,null,9896,null,1076,null,22173,null,1116,null,0400000US56,Wyoming,56
3670864,null,560,null,1747247,null,1548,null,323447,null,2084,null,7093,null,1317,null,316354,null,2504,null,1201457,null,2416,null,151555,null,5892,null,1049902,null,6451,null,222343,null,524,null,95562,null,3076,null,126781,null,3163,null,1923617,null,1391,null,311333,null,2336,null,6827,null,1175,null,304506,null,2402,null,1319211,null,2678,null,181927,null,6107,null,1137284,null,7200,null,293073,null,606,null,149455,null,2974,null,143618,null,3044,null,0400000US72,Puerto Rico,72
