B17012_001E,B17012_001EA,B17012_001M,B17012_001MA,B17012_002E,B17012_002EA,B17012_002M,B17012_002MA,B17012_003E,B17012_003EA,B17012_003M,B17012_003MA,B17012_004E,B17012_004EA,B17012_004M,B17012_004MA,B17012_005E,B17012_005EA,B17012_005M,B17012_005MA,B17012_006E,B17012_006EA,B17012_006M,B17012_006MA,B17012_007E,B17012_007EA,B17012_007M,B17012_007MA,B17012_008E,B17012_008EA,B17012_008M,B17012_008MA,B17012_009E,B17012_009EA,B17012_009M,B17012_009MA,B17012_010E,B17012_010EA,B17012_010M,B17012_010MA,B17012_011E,B17012_011EA,B17012_011M,B17012_011MA,B17012_012E,B17012_012EA,B17012_012M,B17012_012MA,B17012_013E,B17012_013EA,B17012_013M,B17012_013MA,B17012_014E,B17012_014EA,B17012_014M,B17012_014MA,B17012_015E,B17012_015EA,B17012_015M,B17012_015MA,B17012_016E,B17012_016EA,B17012_016M,B17012_016MA,B17012_017E,B17012_017EA,B17012_017M,B17012_017MA,B17012_018E,B17012_018EA,B17012_018M,B17012_018MA,B17012_019E,B17012_019EA,B17012_019M,B17012_019MA,B17012_020E,B17012_020EA,B17012_020M,B17012_020MA,B17012_021E,B17012_021EA,B17012_021M,B17012_021MA,B17012_022E,B17012_022EA,B17012_022M,B17012_022MA,B17012_023E,B17012_023EA,B17012_023M,B17012_023MA,B17012_024E,B17012_024EA,B17012_024M,B17012_024MA,B17012_025E,B17012_025EA,B17012_025M,B17012_025MA,B17012_026E,B17012_026EA,B17012_026M,B17012_026MA,B17012_027E,B17012_027EA,B17012_027M,B17012_027MA,B17012_028E,B17012_028EA,B17012_028M,B17012_028MA,B17012_029E,B17012_029EA,B17012_029M,B17012_029MA,B17012_030E,B17012_030EA,B17012_030M,B17012_030MA,B17012_031E,B17012_031EA,B17012_031M,B17012_031MA,B17012_032E,B17012_032EA,B17012_032M,B17012_032MA,B17012_033E,B17012_033EA,B17012_033M,B17012_033MA,B17012_034E,B17012_034EA,B17012_034M,B17012_034MA,B17012_035E,B17012_035EA,B17012_035M,B17012_035MA,GEO_ID,NAME,state
2366894,null,16505,null,251674,null,8359,null,84823,null,5057,null,30728,null,2429,null,31797,null,3155,null,19925,null,2690,null,2373,null,944,null,166851,null,6953,null,23855,null,2873,null,6377,null,1696,null,13772,null,2227,null,3399,null,1002,null,307,null,338,null,142996,null,6271,null,14734,null,1600,null,93381,null,5679,null,30708,null,2943,null,4173,null,1231,null,2115220,null,15675,null,1678974,null,13953,null,957380,null,11663,null,592396,null,12163,null,122691,null,6132,null,6507,null,1378,null,436246,null,11726,null,126939,null,6680,null,57511,null,4017,null,61484,null,5110,null,7777,null,1687,null,167,null,227,null,309307,null,8795,null,117532,null,5076,null,173590,null,6770,null,17617,null,2288,null,568,null,286,null,0400000US37,North Carolina,37
168128,null,3882,null,12566,null,1453,null,4508,null,846,null,2572,null,649,null,950,null,384,null,767,null,344,null,219,null,162,null,8058,null,1140,null,1259,null,463,null,241,null,173,null,846,null,390,null,155,null,146,null,17,null,28,null,6799,null,1067,null,561,null,343,null,4630,null,952,null,1121,null,524,null,487,null,435,null,155562,null,3641,null,132624,null,3999,null,76905,null,2602,null,44776,null,2388,null,10293,null,1115,null,650,null,344,null,22938,null,2193,null,9326,null,1587,null,4491,null,1124,null,4415,null,852,null,364,null,262,null,56,null,115,null,13612,null,1427,null,4149,null,690,null,8656,null,1365,null,807,null,429,null,0,null,203,null,0400000US38,North Dakota,38
2962303,null,17567,null,287115,null,7874,null,80013,null,4364,null,30791,null,2168,null,28701,null,2643,null,16413,null,2204,null,4108,null,1075,null,207102,null,6719,null,28827,null,2981,null,4920,null,1319,null,18683,null,2307,null,4617,null,1302,null,607,null,430,null,178275,null,6356,null,19677,null,2222,null,112265,null,5034,null,39728,null,3044,null,6605,null,1446,null,2675188,null,17667,null,2129672,null,17236,null,1238740,null,10815,null,696806,null,11147,null,180938,null,6630,null,13188,null,1856,null,545516,null,10488,null,162355,null,6146,null,68978,null,3905,null,85916,null,5441,null,6967,null,1328,null,494,null,319,null,383161,null,9618,null,146077,null,4782,null,204527,null,7306,null,29868,null,3010,null,2689,null,896,null,0400000US39,Ohio,39
936378,null,8406,null,111086,null,4953,null,42378,null,3111,null,14051,null,1704,null,14881,null,1709,null,11677,null,1812,null,1769,null,659,null,68708,null,4157,null,9840,null,1769,null,2740,null,948,null,5523,null,1422,null,1432,null,683,null,145,null,134,null,58868,null,3705,null,6142,null,1328,null,35054,null,2471,null,16519,null,1766,null,1153,null,536,null,825292,null,7898,null,665119,null,8560,null,384739,null,6486,null,221170,null,6696,null,55809,null,3121,null,3401,null,824,null,160173,null,6014,null,50276,null,3624,null,22746,null,2155,null,23017,null,2499,null,4281,null,1093,null,232,null,168,null,109897,null,4463,null,43068,null,3207,null,58121,null,3636,null,8431,null,1461,null,277,null,218,null,0400000US40,Oklahoma,40
940771,null,9074,null,83438,null,4839,null,31247,null,2833,null,13166,null,1764,null,10918,null,1725,null,5739,null,1189,null,1424,null,687,null,52191,null,3996,null,7060,null,1491,null,1474,null,658,null,4772,null,1327,null,652,null,324,null,162,null,171,null,45131,null,3623,null,4492,null,933,null,27840,null,2433,null,11204,null,2052,null,1595,null,849,null,857333,null,9321,null,703116,null,9877,null,412748,null,7384,null,230371,null,7308,null,54776,null,3405,null,5221,null,1114,null,154217,null,5952,null,51398,null,3814,null,21267,null,2408,null,26704,null,2719,null,2840,null,936,null,587,null,543,null,102819,null,4238,null,38722,null,3004,null,56183,null,3409,null,7511,null,1679,null,403,null,450,null,0400000US41,Oregon,41
3198199,null,17145,null,258806,null,8346,null,83045,null,4753,null,35707,null,2709,null,29206,null,2865,null,15135,null,2278,null,2997,null,811,null,175761,null,7294,null,25305,null,2778,null,6038,null,1193,null,15335,null,2154,null,3208,null,870,null,724,null,529,null,150456,null,6895,null,17661,null,1907,null,91455,null,5197,null,36575,null,3245,null,4765,null,1170,null,2939393,null,15164,null,2338135,null,15608,null,1373037,null,10942,null,775451,null,10050,null,174366,null,5852,null,15281,null,1795,null,601258,null,10334,null,176556,null,5903,null,85949,null,4062,null,81774,null,3964,null,8287,null,1117,null,546,null,285,null,424702,null,8196,null,191019,null,6122,null,205416,null,5644,null,27155,null,2551,null,1112,null,480,null,0400000US42,Pennsylvania,42
253941,null,4954,null,21109,null,2539,null,5923,null,1320,null,2254,null,745,null,1749,null,759,null,1920,null,833,null,0,null,285,null,15186,null,2165,null,1222,null,604,null,186,null,184,null,812,null,551,null,224,null,253,null,0,null,285,null,13964,null,2105,null,1038,null,483,null,8677,null,1704,null,3806,null,1087,null,443,null,356,null,232832,null,5302,null,183647,null,4866,null,103961,null,3513,null,64722,null,3655,null,14015,null,1780,null,949,null,517,null,49185,null,3709,null,13199,null,2068,null,7534,null,1575,null,4889,null,1000,null,776,null,526,null,0,null,285,null,35986,null,3154,null,13986,null,1784,null,19923,null,2237,null,1887,null,747,null,190,null,249,null,0400000US44,Rhode Island,44
1152062,null,12427,null,128562,null,5690,null,39330,null,3357,null,16489,null,1938,null,15288,null,2108,null,6192,null,1423,null,1361,null,847,null,89232,null,5032,null,9480,null,1571,null,3767,null,1172,null,4388,null,1069,null,1313,null,587,null,12,null,22,null,79752,null,4741,null,9565,null,1492,null,49814,null,3917,null,18289,null,2379,null,2084,null,904,null,1023500,null,11323,null,789383,null,11668,null,469017,null,8711,null,263439,null,7091,null,54856,null,4248,null,2071,null,681,null,234117,null,8578,null,61068,null,4428,null,29300,null,2484,null,29407,null,3183,null,2141,null,837,null,220,null,237,null,173049,null,6709,null,68579,null,3936,null,93049,null,5038,null,10833,null,1566,null,588,null,419,null,0400000US45,South Carolina,45
205206,null,4366,null,18168,null,2044,null,6127,null,1040,null,2757,null,596,null,1849,null,667,null,774,null,308,null,747,null,447,null,12041,null,1508,null,1782,null,575,null,191,null,169,null,1120,null,486,null,400,null,213,null,71,null,89,null,10259,null,1370,null,853,null,365,null,6285,null,1113,null,2508,null,823,null,613,null,356,null,187038,null,3686,null,156665,null,3515,null,95582,null,2971,null,47313,null,2725,null,12617,null,1377,null,1153,null,352,null,30373,null,2220,null,10457,null,1421,null,3303,null,787,null,6279,null,1173,null,875,null,501,null,0,null,221,null,19916,null,1867,null,5920,null,1061,null,11361,null,1385,null,2422,null,743,null,213,null,244,null,0400000US46,South Dakota,46
1606220,null,14373,null,192337,null,6650,null,65924,null,4370,null,27752,null,2581,null,24505,null,2335,null,10673,null,1586,null,2994,null,1045,null,126413,null,6035,null,19641,null,2883,null,4541,null,1174,null,11955,null,2258,null,2666,null,1043,null,479,null,477,null,106772,null,5492,null,12492,null,1881,null,69129,null,3866,null,22437,null,2740,null,2714,null,931,null,1413883,null,13469,null,1119456,null,13371,null,660421,null,10446,null,381508,null,8823,null,73390,null,3830,null,4137,null,989,null,294427,null,7765,null,89902,null,5594,null,40702,null,3843,null,44111,null,3671,null,4778,null,1332,null,311,null,266,null,204525,null,6098,null,81055,null,4269,null,109139,null,5345,null,13487,null,2304,null,844,null,583,null,0400000US47,Tennessee,47
5790823,null,26730,null,738340,null,11904,null,312172,null,10126,null,79903,null,4495,null,121879,null,6816,null,91792,null,5385,null,18598,null,2549,null,426168,null,10366,null,61810,null,4088,null,15452,null,2126,null,33952,null,3248,null,10795,null,1781,null,1611,null,748,null,364358,null,9203,null,36556,null,3092,null,210324,null,7315,null,101481,null,5881,null,15997,null,2335,null,5052483,null,25570,null,3947043,null,25198,null,1998767,null,15516,null,1510255,null,17359,null,413370,null,10573,null,24651,null,2733,null,1105440,null,16743,null,352609,null,10809,null,161025,null,6986,null,166632,null,6887,null,22166,null,2701,null,2786,null,1104,null,752831,null,12598,null,268081,null,8097,null,418106,null,9957,null,62298,null,4148,null,4346,null,1183,null,0400000US48,Texas,48
629901,null,7327,null,43157,null,3140,null,21355,null,2440,null,7126,null,1168,null,6499,null,1452,null,6730,null,1359,null,1000,null,420,null,21802,null,1873,null,2694,null,820,null,553,null,371,null,1692,null,716,null,282,null,199,null,167,null,273,null,19108,null,1854,null,1862,null,612,null,10704,null,1494,null,5424,null,1062,null,1118,null,567,null,586744,null,6937,null,498809,null,7312,null,230084,null,5865,null,173793,null,5473,null,82769,null,3734,null,12163,null,1365,null,87935,null,4131,null,30307,null,2837,null,13167,null,1974,null,13911,null,1813,null,2788,null,781,null,441,null,467,null,57628,null,3477,null,21766,null,2247,null,29865,null,2941,null,5198,null,1188,null,799,null,511,null,0400000US49,Utah,49
163979,null,3747,null,10569,null,1330,null,3101,null,778,null,1422,null,526,null,978,null,444,null,479,null,319,null,222,null,186,null,7468,null,1042,null,1141,null,501,null,167,null,160,null,849,null,456,null,125,null,98,null,0,null,208,null,6327,null,892,null,144,null,118,null,5267,null,814,null,870,null,471,null,46,null,57,null,153410,null,3754,null,122943,null,3592,null,73225,null,2511,null,40932,null,2277,null,8317,null,1265,null,469,null,253,null,30467,null,2291,null,11753,null,1647,null,4577,null,865,null,6580,null,1285,null,577,null,297,null,19,null,32,null,18714,null,1686,null,6173,null,946,null,11664,null,1546,null,877,null,371,null,0,null,208,null,0400000US50,Vermont,50
1964204,null,15049,null,139767,null,6679,null,46397,null,3659,null,18303,null,2148,null,19184,null,2681,null,7195,null,1417,null,1715,null,691,null,93370,null,5376,null,10480,null,1729,null,2054,null,636,null,6003,null,1442,null,1939,null,813,null,484,null,406,null,82890,null,5002,null,10667,null,1932,null,52823,null,4260,null,17774,null,2323,null,1626,null,695,null,1824437,null,15320,null,1436988,null,15064,null,790953,null,10704,null,534946,null,9968,null,103557,null,5319,null,7532,null,1197,null,387449,null,8594,null,110994,null,5118,null,50078,null,3345,null,54385,null,4112,null,5956,null,1570,null,575,null,473,null,276455,null,8186,null,102765,null,5747,null,152504,null,6176,null,20838,null,2350,null,348,null,260,null,0400000US51,Virginia,51
1619537,null,11679,null,126980,null,5334,null,45646,null,3690,null,18018,null,2106,null,14836,null,2234,null,9764,null,1668,null,3028,null,978,null,81334,null,4815,null,13161,null,2060,null,2840,null,1047,null,8354,null,1573,null,1895,null,813,null,72,null,103,null,68173,null,4441,null,5446,null,1209,null,45125,null,3716,null,15040,null,2190,null,2562,null,963,null,1492557,null,11661,null,1206566,null,13211,null,675179,null,9825,null,425060,null,9634,null,98523,null,4335,null,7804,null,1491,null,285991,null,7881,null,99983,null,5346,null,40368,null,2928,null,52733,null,4389,null,6344,null,1369,null,538,null,432,null,186008,null,5936,null,64070,null,3266,null,107466,null,5207,null,14028,null,2054,null,444,null,280,null,0400000US53,Washington,53
491383,null,7377,null,63645,null,3445,null,29019,null,2686,null,12537,null,1627,null,12076,null,1635,null,3823,null,954,null,583,null,409,null,34626,null,2463,null,5985,null,1128,null,1253,null,612,null,3813,null,1111,null,828,null,460,null,91,null,127,null,28641,null,2364,null,4387,null,1007,null,20023,null,2064,null,3995,null,1064,null,236,null,205,null,427738,null,7369,null,352361,null,7081,null,219457,null,5154,null,112782,null,4595,null,18518,null,2034,null,1604,null,739,null,75377,null,3638,null,24027,null,2424,null,13647,null,1756,null,9545,null,1705,null,791,null,466,null,44,null,79,null,51350,null,3163,null,24526,null,2017,null,24356,null,2198,null,2421,null,818,null,47,null,80,null,0400000US54,West Virginia,54
1461841,null,11443,null,104480,null,4158,null,31191,null,2701,null,12967,null,1436,null,11117,null,1347,null,5951,null,1216,null,1156,null,449,null,73289,null,3641,null,12300,null,1850,null,2294,null,737,null,7843,null,1573,null,1892,null,681,null,271,null,192,null,60989,null,3509,null,5145,null,1000,null,37315,null,3012,null,15954,null,2022,null,2575,null,940,null,1357361,null,11868,null,1117998,null,11378,null,651569,null,7570,null,369582,null,6866,null,89874,null,4141,null,6973,null,1042,null,239363,null,7025,null,80491,null,3676,null,31783,null,2258,null,42400,null,2765,null,5826,null,1195,null,482,null,268,null,158872,null,5325,null,56988,null,3306,null,85423,null,4329,null,15695,null,1883,null,766,null,393,null,0400000US55,Wisconsin,55
135066,null,3714,null,7015,null,1484,null,2195,null,683,null,955,null,456,null,453,null,279,null,585,null,368,null,202,null,282,null,4820,null,1208,null,1007,null,611,null,0,null,259,null,969,null,601,null,38,null,62,null,0,null,259,null,3813,null,1089,null,434,null,348,null,1967,null,610,null,1020,null,622,null,392,null,411,null,128051,null,3463,null,104236,null,3129,null,63570,null,2609,null,30817,null,2191,null,9475,null,1669,null,374,null,229,null,23815,null,2562,null,10233,null,1547,null,3747,null,986,null,5401,null,1318,null,1085,null,624,null,0,null,259,null,13582,null,1768,null,3762,null,782,null,8263,null,1429,null,1121,null,570,null,436,null,380,null,0400000US56,Wyoming,56
898030,null,9219,null,372088,null,6978,null,175267,null,5929,null,91776,null,3995,null,63598,null,3013,null,18763,null,2256,null,1130,null,509,null,196821,null,5320,null,31807,null,2692,null,13885,null,1500,null,13719,null,1597,null,3915,null,955,null,288,null,242,null,165014,null,5096,null,48703,null,2459,null,84553,null,3746,null,29220,null,2832,null,2538,null,890,null,525942,null,8763,null,373566,null,8250,null,216348,null,6545,null,138742,null,4670,null,18060,null,1882,null,416,null,325,null,152376,null,4925,null,33836,null,2796,null,20536,null,2088,null,12583,null,1758,null,717,null,351,null,0,null,283,null,118540,null,4154,null,63455,null,3192,null,49835,null,3317,null,4934,null,1048,null,316,null,320,null,0400000US72,Puerto Rico,72
